Time (s),Absolute acceleration (m/s^2)
1.593778375E0,7.226449299E-2
1.603715375E0,7.412049673E-2
1.613651375E0,7.931655950E-2
1.623588375E0,7.490461719E-2
1.633525375E0,7.462052706E-2
1.643461375E0,8.377034353E-2
1.653398375E0,7.060523924E-2
1.663334375E0,6.040098351E-2
1.673271375E0,7.910832583E-2
1.683207375E0,7.516322368E-2
1.693144375E0,7.250245971E-2
1.703080375E0,8.119156927E-2
1.713017375E0,7.307094611E-2
1.722953375E0,7.696296227E-2
1.732890375E0,8.257247171E-2
1.742826375E0,7.601769028E-2
1.752763375E0,7.775419641E-2
1.762700375E0,7.533404758E-2
1.772636375E0,7.084173588E-2
1.782573375E0,7.377294340E-2
1.792509375E0,7.998565918E-2
1.802446375E0,8.204267062E-2
1.812382375E0,7.525171075E-2
1.822319375E0,8.237207294E-2
1.832255375E0,8.150031881E-2
1.842192375E0,7.317823617E-2
1.852128375E0,7.027512107E-2
1.862065375E0,7.915035258E-2
1.872001375E0,8.576504985E-2
1.881938375E0,8.187009002E-2
1.891875375E0,7.330595345E-2
1.901811375E0,6.708209986E-2
1.911748375E0,7.395162578E-2
1.921684375E0,6.478591817E-2
1.931621375E0,7.075152928E-2
1.941557375E0,8.249709506E-2
1.951494375E0,7.540169549E-2
1.961430375E0,8.375888895E-2
1.971367375E0,6.724920653E-2
1.981303375E0,8.065935705E-2
1.991240375E0,8.539231779E-2
2.001176375E0,7.948813251E-2
2.011113375E0,7.899914192E-2
2.021049375E0,7.646690037E-2
2.030986375E0,7.984138454E-2
2.040923375E0,8.501764634E-2
2.050859375E0,7.825726011E-2
2.060796375E0,7.656936320E-2
2.070732375E0,7.007455630E-2
2.080669375E0,6.443114829E-2
2.090605375E0,7.986721479E-2
2.100542375E0,8.608707507E-2
2.110478375E0,8.126184455E-2
2.120415375E0,7.797949010E-2
2.130351375E0,7.005575920E-2
2.140288375E0,7.654603695E-2
2.150224375E0,7.738153084E-2
2.160161375E0,7.536917223E-2
2.170098375E0,7.840162076E-2
2.180034375E0,8.030032508E-2
2.189971375E0,7.188091797E-2
2.199907375E0,8.243551611E-2
2.209844375E0,7.333863070E-2
2.219780375E0,7.376746708E-2
2.229717375E0,6.742501907E-2
2.239653375E0,8.038457183E-2
2.249590375E0,7.580195061E-2
2.259526375E0,7.683252614E-2
2.269463375E0,7.282761568E-2
2.279399375E0,7.749781778E-2
2.289336375E0,8.500711647E-2
2.299272375E0,7.238404123E-2
2.309209375E0,7.830617854E-2
2.319146375E0,7.286872919E-2
2.329082375E0,6.201151303E-2
2.339019375E0,7.608660664E-2
2.348955375E0,8.020610930E-2
2.358892375E0,7.989001904E-2
2.368828375E0,8.152717976E-2
2.378765375E0,7.406014481E-2
2.388701375E0,7.500399582E-2
2.398638375E0,8.089354109E-2
2.408574375E0,7.331785880E-2
2.418511375E0,6.760516530E-2
2.428447375E0,7.703383729E-2
2.438384375E0,7.044314172E-2
2.448321375E0,7.899289300E-2
2.458257875E0,8.619037154E-2
2.468194875E0,7.661684240E-2
2.478130875E0,6.376033172E-2
2.488067875E0,7.796598901E-2
2.498003875E0,7.245327747E-2
2.507940875E0,7.575766598E-2
2.517876875E0,8.135540777E-2
2.527813875E0,6.951732264E-2
2.537749875E0,7.246465544E-2
2.547686875E0,7.031692787E-2
2.557622875E0,8.191189350E-2
2.567559875E0,7.702603643E-2
2.577495875E0,7.682114176E-2
2.587432875E0,8.042312129E-2
2.597368875E0,7.935921574E-2
2.607305875E0,7.902412816E-2
2.617242875E0,7.134643372E-2
2.627178875E0,6.585790427E-2
2.637115875E0,7.767798313E-2
2.647051875E0,8.298470752E-2
2.656988875E0,8.680555339E-2
2.666924875E0,7.676116030E-2
2.676861875E0,8.319726436E-2
2.686797875E0,6.557417489E-2
2.696734875E0,7.641782350E-2
2.706670875E0,7.386961832E-2
2.716607875E0,6.380891141E-2
2.726543875E0,7.327041630E-2
2.736480875E0,7.716348767E-2
2.746416875E0,6.976686148E-2
2.756353875E0,8.557918742E-2
2.766290875E0,7.598409199E-2
2.776226875E0,7.178607909E-2
