Time,Device name,Chip Time(),Acceleration X(g),Acceleration Y(g),Acceleration Z(g),Angular velocity X(°/s),Angular velocity Y(°/s),Angular velocity Z(°/s),Angle X(°),Angle Y(°),Angle Z(°),Magnetic field X(ʯt),Magnetic field Y(ʯt),Magnetic field Z(ʯt),Temperature(℃),Pressure(Pa),Height(m),Longitude(),Latitude(),GPS ground speed(km),Angle of course(°),GPS height(m),Number of satellites(),Position location(),Horizontal position(),Vertical position(),Quaternions 0(),Quaternions 1(),Quaternions 2(),Quaternions 3()
 17:30:19.398,COM3,, -0.007, -0.014, 1.001, 0.000, 0.000, 0.000, -0.137, -0.132, -97.586, -21.753, -3.007, 4.453, 29.63,,,,,,,,,,,,,,,,
 17:30:19.502,COM3,, -0.007, -0.014, 1.002, 0.000, 0.000, 0.000, -0.137, -0.137, -97.586, -21.727, -2.947, 4.173, 29.66,,,,,,,,,,,,,,,,
 17:30:19.605,COM3,, -0.007, -0.015, 1.001, 0.000, 0.000, 0.000, -0.137, -0.132, -97.586, -21.687, -3.007, 4.220, 29.63,,,,,,,,,,,,,,,,
 17:30:19.706,COM3,, -0.007, -0.014, 1.001, 0.000, 0.000, 0.000, -0.137, -0.132, -97.586, -21.713, -2.927, 4.313, 29.66,,,,,,,,,,,,,,,,
 17:30:19.842,COM3,, -0.007, -0.014, 1.001, 0.000, 0.000, 0.000, -0.137, -0.132, -97.586, -21.733, -2.873, 4.360, 29.65,,,,,,,,,,,,,,,,
 17:30:19.915,COM3,, -0.007, -0.015, 1.002, 0.000, 0.000, 0.000, -0.137, -0.132, -97.586, -21.720, -2.933, 4.220, 29.65,,,,,,,,,,,,,,,,
 17:30:20.014,COM3,, -0.007, -0.014, 1.002, 0.000, 0.000, 0.000, -0.137, -0.132, -97.586, -21.600, -3.047, 4.233, 29.63,,,,,,,,,,,,,,,,
 17:30:20.117,COM3,, -0.007, -0.014, 1.000, 0.000, 0.000, 0.000, -0.137, -0.132, -97.586, -21.527, -2.993, 4.013, 29.65,,,,,,,,,,,,,,,,
 17:30:20.206,COM3,, -0.007, -0.014, 1.001, 0.000, 0.000, 0.000, -0.137, -0.132, -97.586, -21.707, -3.087, 4.340, 29.66,,,,,,,,,,,,,,,,
 17:30:20.321,COM3,, -0.007, -0.014, 1.001, 0.000, 0.000, 0.000, -0.137, -0.132, -97.586, -21.747, -3.040, 4.473, 29.65,,,,,,,,,,,,,,,,
 17:30:20.424,COM3,, -0.007, -0.015, 1.001, 0.000, 0.000, 0.000, -0.137, -0.132, -97.586, -21.600, -3.053, 4.653, 29.66,,,,,,,,,,,,,,,,
 17:30:20.528,COM3,, -0.007, -0.014, 1.001, 0.000, 0.000, 0.000, -0.137, -0.132, -97.586, -21.700, -3.087, 4.280, 29.65,,,,,,,,,,,,,,,,
 17:30:20.628,COM3,, -0.007, -0.014, 1.002, 0.000, 0.000, 0.000, -0.137, -0.132, -97.586, -21.647, -2.900, 4.013, 29.68,,,,,,,,,,,,,,,,
 17:30:20.731,COM3,, -0.007, -0.015, 1.002, 0.000, 0.000, 0.000, -0.137, -0.132, -97.586, -21.660, -2.953, 4.293, 29.65,,,,,,,,,,,,,,,,
 17:30:20.851,COM3,, -0.007, -0.014, 1.001, 0.000, 0.000, 0.000, -0.137, -0.132, -97.586, -21.653, -2.940, 4.133, 29.63,,,,,,,,,,,,,,,,
 17:30:20.869,COM3,, -0.007, -0.014, 1.001, 0.000, 0.000, 0.000, -0.137, -0.132, -97.586, -21.680, -3.060, 4.433, 29.63,,,,,,,,,,,,,,,,
 17:30:20.965,COM3,, -0.007, -0.014, 1.002, 0.000, 0.000, 0.000, -0.137, -0.132, -97.586, -21.733, -2.893, 4.053, 29.62,,,,,,,,,,,,,,,,
 17:30:21.069,COM3,, -0.007, -0.014, 1.002, 0.000, 0.000, 0.000, -0.137, -0.132, -97.586, -21.680, -3.020, 4.140, 29.62,,,,,,,,,,,,,,,,
 17:30:21.164,COM3,, -0.007, -0.015, 1.002, 0.000, 0.000, 0.000, -0.137, -0.132, -97.586, -21.613, -3.013, 4.293, 29.60,,,,,,,,,,,,,,,,
 17:30:21.263,COM3,, -0.007, -0.014, 1.001, 0.000, 0.000, 0.000, -0.137, -0.132, -97.586, -21.693, -2.833, 4.220, 29.63,,,,,,,,,,,,,,,,
 17:30:21.367,COM3,, -0.007, -0.014, 1.001, 0.000, 0.000, 0.000, -0.137, -0.137, -97.586, -21.673, -3.093, 4.547, 29.58,,,,,,,,,,,,,,,,
 17:30:21.471,COM3,, -0.007, -0.015, 1.002, 0.000, 0.000, 0.000, -0.137, -0.137, -97.586, -21.680, -3.120, 4.507, 29.62,,,,,,,,,,,,,,,,
 17:30:21.587,COM3,, -0.007, -0.014, 1.001, 0.000, 0.000, 0.000, -0.137, -0.137, -97.586, -21.647, -3.027, 4.080, 29.62,,,,,,,,,,,,,,,,
 17:30:21.680,COM3,, -0.006, -0.015, 1.000, 0.000, 0.000, 0.000, -0.137, -0.137, -97.586, -21.660, -2.973, 4.313, 29.62,,,,,,,,,,,,,,,,
 17:30:21.787,COM3,, -0.007, -0.014, 1.001, 0.000, 0.000, 0.000, -0.137, -0.137, -97.586, -21.793, -2.893, 4.353, 29.63,,,,,,,,,,,,,,,,
 17:30:21.862,COM3,, -0.007, -0.015, 1.001, 0.000, 0.000, 0.000, -0.137, -0.137, -97.586, -21.660, -3.093, 4.493, 29.62,,,,,,,,,,,,,,,,
 17:30:21.983,COM3,, -0.007, -0.014, 1.001, 0.000, 0.000, 0.000, -0.137, -0.137, -97.586, -21.827, -3.020, 4.360, 29.62,,,,,,,,,,,,,,,,
 17:30:22.061,COM3,, -0.008, -0.014, 1.001, 0.000, 0.000, 0.000, -0.137, -0.137, -97.586, -21.733, -3.080, 4.427, 29.62,,,,,,,,,,,,,,,,
 17:30:22.163,COM3,, -0.007, -0.014, 1.001, 0.000, 0.000, 0.000, -0.137, -0.137, -97.586, -21.620, -2.920, 4.440, 29.62,,,,,,,,,,,,,,,,
 17:30:22.266,COM3,, -0.007, -0.014, 1.001, 0.000, 0.000, 0.000, -0.137, -0.137, -97.586, -21.700, -2.900, 4.220, 29.62,,,,,,,,,,,,,,,,
 17:30:22.370,COM3,, -0.008, -0.015, 1.001, 0.000, 0.000, 0.000, -0.137, -0.137, -97.586, -21.713, -2.960, 4.200, 29.62,,,,,,,,,,,,,,,,
 17:30:22.471,COM3,, -0.007, -0.014, 1.001, 0.000, 0.000, 0.000, -0.137, -0.137, -97.586, -21.720, -3.053, 4.100, 29.62,,,,,,,,,,,,,,,,
 17:30:22.573,COM3,, -0.008, -0.014, 1.002, 0.000, 0.000, 0.000, -0.137, -0.132, -97.586, -21.613, -3.020, 4.540, 29.58,,,,,,,,,,,,,,,,
 17:30:22.690,COM3,, -0.006, -0.014, 1.000, 0.000, 0.000, 0.000, -0.137, -0.132, -97.586, -21.553, -3.140, 4.293, 29.66,,,,,,,,,,,,,,,,
 17:30:22.778,COM3,, -0.007, -0.013, 1.001, 0.000, 0.000, 0.000, -0.137, -0.132, -97.586, -21.767, -3.000, 4.407, 29.62,,,,,,,,,,,,,,,,
 17:30:22.880,COM3,, -0.008, -0.015, 1.000, 0.000, 0.000, 0.000, -0.137, -0.132, -97.586, -21.687, -3.013, 4.500, 29.58,,,,,,,,,,,,,,,,
 17:30:22.984,COM3,, -0.007, -0.015, 1.002, 0.000, 0.000, 0.000, -0.132, -0.132, -97.586, -21.707, -3.013, 4.407, 29.62,,,,,,,,,,,,,,,,
 17:30:23.101,COM3,, -0.007, -0.014, 1.001, 0.000, 0.000, 0.000, -0.137, -0.132, -97.586, -21.720, -3.107, 4.420, 29.58,,,,,,,,,,,,,,,,
 17:30:23.199,COM3,, -0.007, -0.014, 1.001, 0.000, 0.000, 0.000, -0.137, -0.132, -97.586, -21.647, -2.907, 3.867, 29.63,,,,,,,,,,,,,,,,
 17:30:23.323,COM3,, -0.008, -0.014, 1.001, 0.000, 0.000, 0.000, -0.137, -0.132, -97.586, -21.720, -2.973, 4.460, 29.60,,,,,,,,,,,,,,,,
 17:30:23.395,COM3,, -0.007, -0.014, 1.000, 0.000, 0.000, 0.000, -0.137, -0.132, -97.586, -21.713, -3.120, 4.407, 29.62,,,,,,,,,,,,,,,,
 17:30:23.495,COM3,, -0.007, -0.014, 1.002, 0.000, 0.000, 0.000, -0.137, -0.132, -97.586, -21.653, -2.967, 4.033, 29.58,,,,,,,,,,,,,,,,
 17:30:23.597,COM3,, -0.007, -0.014, 1.001, 0.000, 0.000, 0.000, -0.137, -0.132, -97.586, -21.667, -3.007, 4.120, 29.62,,,,,,,,,,,,,,,,
 17:30:23.698,COM3,, -0.007, -0.015, 1.001, 0.000, 0.000, 0.000, -0.137, -0.132, -97.586, -21.607, -3.013, 4.133, 29.63,,,,,,,,,,,,,,,,
 17:30:23.804,COM3,, -0.007, -0.014, 1.001, 0.000, 0.000, 0.000, -0.137, -0.132, -97.586, -21.627, -2.993, 4.167, 29.60,,,,,,,,,,,,,,,,
 17:30:23.903,COM3,, -0.007, -0.014, 1.001, 0.000, 0.000, 0.000, -0.137, -0.132, -97.586, -21.760, -3.020, 4.100, 29.58,,,,,,,,,,,,,,,,
 17:30:23.965,COM3,, -0.007, -0.014, 1.001, 0.000, 0.000, 0.000, -0.137, -0.132, -97.586, -21.687, -2.920, 4.033, 29.60,,,,,,,,,,,,,,,,
 17:30:24.109,COM3,, -0.007, -0.014, 1.002, 0.000, 0.000, 0.000, -0.137, -0.132, -97.586, -21.593, -2.967, 4.340, 29.63,,,,,,,,,,,,,,,,
 17:30:24.213,COM3,, -0.007, -0.015, 1.001, 0.000, 0.000, 0.000, -0.137, -0.132, -97.586, -21.533, -2.940, 4.100, 29.62,,,,,,,,,,,,,,,,
 17:30:24.314,COM3,, -0.007, -0.014, 1.001, 0.000, 0.000, 0.000, -0.137, -0.132, -97.586, -21.733, -3.000, 4.333, 29.63,,,,,,,,,,,,,,,,
 17:30:24.417,COM3,, -0.007, -0.014, 1.001, 0.000, 0.000, 0.000, -0.137, -0.132, -97.586, -21.660, -2.980, 4.453, 29.60,,,,,,,,,,,,,,,,
 17:30:24.527,COM3,, -0.007, -0.014, 1.000, 0.000, 0.000, 0.000, -0.137, -0.132, -97.586, -21.760, -2.987, 4.260, 29.60,,,,,,,,,,,,,,,,
 17:30:24.621,COM3,, -0.007, -0.014, 1.000, 0.000, 0.000, 0.000, -0.137, -0.132, -97.586, -21.700, -3.000, 4.227, 29.58,,,,,,,,,,,,,,,,
 17:30:24.724,COM3,, -0.007, -0.014, 1.002, 0.000, 0.000, 0.000, -0.137, -0.132, -97.586, -21.753, -3.053, 4.473, 29.62,,,,,,,,,,,,,,,,
 17:30:24.825,COM3,, -0.007, -0.014, 1.001, 0.000, 0.000, 0.000, -0.137, -0.132, -97.586, -21.687, -2.947, 3.940, 29.58,,,,,,,,,,,,,,,,
 17:30:24.854,COM3,, -0.007, -0.014, 1.000, 0.000, 0.000, 0.000, -0.137, -0.132, -97.586, -21.607, -3.147, 4.340, 29.55,,,,,,,,,,,,,,,,
 17:30:24.962,COM3,, -0.007, -0.014, 1.000, 0.000, 0.000, 0.000, -0.137, -0.132, -97.586, -21.700, -3.047, 4.693, 29.60,,,,,,,,,,,,,,,,
 17:30:25.054,COM3,, -0.007, -0.014, 1.001, 0.000, 0.000, 0.000, -0.137, -0.132, -97.586, -21.660, -3.073, 4.327, 29.60,,,,,,,,,,,,,,,,
 17:30:25.174,COM3,, -0.008, -0.014, 1.001, 0.000, 0.000, 0.000, -0.137, -0.132, -97.586, -21.547, -3.087, 4.273, 29.58,,,,,,,,,,,,,,,,
 17:30:25.262,COM3,, -0.007, -0.014, 1.000, 0.000, 0.000, 0.000, -0.137, -0.132, -97.586, -21.607, -3.073, 4.173, 29.60,,,,,,,,,,,,,,,,
 17:30:25.369,COM3,, -0.007, -0.014, 1.001, 0.000, 0.000, 0.000, -0.137, -0.132, -97.586, -21.607, -2.980, 4.140, 29.58,,,,,,,,,,,,,,,,
 17:30:25.467,COM3,, -0.007, -0.015, 1.002, 0.000, 0.000, 0.000, -0.137, -0.132, -97.586, -21.680, -2.887, 4.380, 29.58,,,,,,,,,,,,,,,,
 17:30:25.567,COM3,, -0.008, -0.015, 1.000, 0.000, 0.000, 0.000, -0.137, -0.132, -97.586, -21.640, -2.987, 4.473, 29.58,,,,,,,,,,,,,,,,
 17:30:25.669,COM3,, -0.007, -0.015, 1.001, 0.000, 0.000, 0.000, -0.137, -0.132, -97.586, -21.733, -2.893, 4.200, 29.60,,,,,,,,,,,,,,,,
 17:30:25.773,COM3,, -0.007, -0.014, 1.000, 0.000, 0.000, 0.000, -0.137, -0.132, -97.586, -21.707, -2.980, 4.313, 29.58,,,,,,,,,,,,,,,,
 17:30:25.851,COM3,, -0.007, -0.014, 1.000, 0.000, 0.000, 0.000, -0.137, -0.132, -97.586, -21.580, -3.000, 4.533, 29.57,,,,,,,,,,,,,,,,
 17:30:25.997,COM3,, -0.007, -0.014, 1.001, 0.000, 0.000, 0.000, -0.137, -0.132, -97.586, -21.627, -3.093, 4.433, 29.62,,,,,,,,,,,,,,,,
 17:30:26.056,COM3,, -0.007, -0.014, 1.000, 0.000, 0.000, 0.000, -0.137, -0.132, -97.586, -21.647, -3.007, 4.353, 29.58,,,,,,,,,,,,,,,,
 17:30:26.159,COM3,, -0.007, -0.014, 1.001, 0.000, 0.000, 0.000, -0.137, -0.132, -97.586, -21.700, -2.973, 4.380, 29.58,,,,,,,,,,,,,,,,
 17:30:26.260,COM3,, -0.007, -0.014, 1.002, 0.000, 0.000, 0.000, -0.137, -0.132, -97.586, -21.613, -3.133, 4.533, 29.55,,,,,,,,,,,,,,,,
 17:30:26.365,COM3,, -0.007, -0.014, 1.001, 0.000, 0.000, 0.000, -0.137, -0.132, -97.586, -21.613, -3.047, 4.200, 29.60,,,,,,,,,,,,,,,,
 17:30:26.477,COM3,, -0.007, -0.014, 1.001, 0.000, 0.000, 0.000, -0.137, -0.132, -97.586, -21.647, -2.960, 4.353, 29.58,,,,,,,,,,,,,,,,
 17:30:26.576,COM3,, -0.007, -0.014, 1.002, 0.000, 0.000, 0.000, -0.137, -0.137, -97.586, -21.627, -3.027, 4.447, 29.62,,,,,,,,,,,,,,,,
 17:30:26.675,COM3,, -0.007, -0.014, 1.002, 0.000, 0.000, 0.000, -0.137, -0.137, -97.586, -21.707, -2.967, 4.147, 29.55,,,,,,,,,,,,,,,,
 17:30:26.776,COM3,, -0.007, -0.014, 1.000, 0.000, 0.000, 0.000, -0.137, -0.132, -97.586, -21.760, -3.000, 4.393, 29.58,,,,,,,,,,,,,,,,
 17:30:26.876,COM3,, -0.007, -0.014, 1.001, 0.000, 0.000, 0.000, -0.137, -0.132, -97.586, -21.580, -3.153, 4.247, 29.57,,,,,,,,,,,,,,,,
 17:30:26.977,COM3,, -0.007, -0.014, 1.001, 0.000, 0.000, 0.000, -0.137, -0.132, -97.586, -21.780, -2.953, 4.453, 29.58,,,,,,,,,,,,,,,,
 17:30:27.099,COM3,, -0.007, -0.014, 1.001, 0.000, 0.000, 0.000, -0.137, -0.132, -97.586, -21.660, -3.067, 4.453, 29.58,,,,,,,,,,,,,,,,
 17:30:27.188,COM3,, -0.007, -0.014, 1.002, 0.000, 0.000, 0.000, -0.137, -0.132, -97.586, -21.633, -2.987, 4.213, 29.58,,,,,,,,,,,,,,,,
 17:30:27.284,COM3,, -0.007, -0.014, 1.001, 0.000, 0.000, 0.000, -0.137, -0.132, -97.586, -21.727, -3.093, 4.307, 29.57,,,,,,,,,,,,,,,,
 17:30:27.387,COM3,, -0.007, -0.013, 1.000, 0.000, 0.000, 0.000, -0.137, -0.132, -97.586, -21.493, -2.967, 4.140, 29.57,,,,,,,,,,,,,,,,
 17:30:27.511,COM3,, -0.007, -0.015, 1.001, 0.000, 0.000, 0.000, -0.137, -0.137, -97.586, -21.707, -2.953, 4.367, 29.58,,,,,,,,,,,,,,,,
 17:30:27.592,COM3,, -0.007, -0.014, 1.001, 0.000, 0.000, 0.000, -0.137, -0.137, -97.586, -21.707, -3.093, 4.533, 29.57,,,,,,,,,,,,,,,,
 17:30:27.694,COM3,, -0.007, -0.014, 1.001, 0.000, 0.000, 0.000, -0.137, -0.132, -97.586, -21.733, -2.907, 4.393, 29.54,,,,,,,,,,,,,,,,
 17:30:27.796,COM3,, -0.007, -0.014, 1.002, 0.000, 0.000, 0.000, -0.137, -0.132, -97.586, -21.673, -3.040, 4.467, 29.57,,,,,,,,,,,,,,,,
 17:30:27.901,COM3,, -0.007, -0.014, 1.001, 0.000, 0.000, 0.000, -0.137, -0.132, -97.586, -21.707, -2.960, 4.140, 29.57,,,,,,,,,,,,,,,,
 17:30:28.000,COM3,, -0.007, -0.015, 1.000, 0.000, 0.000, 0.000, -0.137, -0.132, -97.586, -21.640, -3.053, 4.260, 29.55,,,,,,,,,,,,,,,,
 17:30:28.096,COM3,, -0.007, -0.014, 1.002, 0.000, 0.000, 0.000, -0.137, -0.132, -97.586, -21.733, -2.960, 4.373, 29.55,,,,,,,,,,,,,,,,
 17:30:28.163,COM3,, -0.007, -0.014, 1.000, 0.000, 0.000, 0.000, -0.137, -0.132, -97.586, -21.693, -2.980, 4.447, 29.62,,,,,,,,,,,,,,,,
 17:30:28.307,COM3,, -0.007, -0.014, 1.001, 0.000, 0.000, 0.000, -0.137, -0.132, -97.586, -21.773, -2.980, 4.387, 29.58,,,,,,,,,,,,,,,,
 17:30:28.410,COM3,, -0.007, -0.014, 1.001, 0.000, 0.000, 0.000, -0.137, -0.132, -97.586, -21.567, -2.980, 4.013, 29.54,,,,,,,,,,,,,,,,
 17:30:28.511,COM3,, -0.007, -0.015, 1.000, 0.000, 0.000, 0.000, -0.137, -0.137, -97.586, -21.667, -3.040, 4.240, 29.58,,,,,,,,,,,,,,,,
 17:30:28.616,COM3,, -0.007, -0.014, 1.001, 0.000, 0.000, 0.000, -0.137, -0.137, -97.586, -21.747, -3.033, 4.187, 29.55,,,,,,,,,,,,,,,,
 17:30:28.644,COM3,, -0.007, -0.014, 1.001, 0.000, 0.000, 0.000, -0.137, -0.137, -97.586, -21.747, -3.007, 4.293, 29.57,,,,,,,,,,,,,,,,
 17:30:28.819,COM3,, -0.007, -0.014, 1.000, 0.000, 0.000, 0.000, -0.137, -0.137, -97.586, -21.667, -3.027, 4.367, 29.57,,,,,,,,,,,,,,,,
 17:30:28.852,COM3,, -0.007, -0.014, 1.001, 0.000, 0.000, 0.000, -0.137, -0.137, -97.586, -21.707, -2.933, 4.373, 29.54,,,,,,,,,,,,,,,,
 17:30:28.961,COM3,, -0.008, -0.014, 1.001, 0.000, 0.000, 0.000, -0.137, -0.137, -97.586, -21.640, -3.033, 4.393, 29.54,,,,,,,,,,,,,,,,
 17:30:29.058,COM3,, -0.007, -0.014, 1.001, 0.000, 0.000, 0.000, -0.132, -0.137, -97.586, -21.660, -3.080, 4.520, 29.57,,,,,,,,,,,,,,,,
 17:30:29.154,COM3,, -0.007, -0.015, 1.002, 0.000, 0.000, 0.000, -0.132, -0.137, -97.586, -21.620, -2.933, 4.207, 29.54,,,,,,,,,,,,,,,,
 17:30:29.253,COM3,, -0.007, -0.015, 1.001, 0.000, 0.000, 0.000, -0.137, -0.137, -97.586, -21.680, -2.960, 4.327, 29.57,,,,,,,,,,,,,,,,
 17:30:29.348,COM3,, -0.007, -0.014, 1.001, 0.000, 0.000, 0.000, -0.137, -0.137, -97.586, -21.753, -2.933, 4.413, 29.58,,,,,,,,,,,,,,,,
 17:30:29.458,COM3,, -0.007, -0.014, 1.001, 0.000, 0.000, 0.000, -0.137, -0.137, -97.586, -21.640, -2.927, 4.307, 29.54,,,,,,,,,,,,,,,,
 17:30:29.561,COM3,, -0.007, -0.015, 1.001, 0.000, 0.000, 0.000, -0.137, -0.137, -97.586, -21.593, -3.033, 4.180, 29.57,,,,,,,,,,,,,,,,
 17:30:29.672,COM3,, -0.007, -0.014, 1.001, 0.000, 0.000, 0.000, -0.137, -0.137, -97.586, -21.500, -3.073, 4.280, 29.52,,,,,,,,,,,,,,,,
 17:30:29.744,COM3,, -0.007, -0.015, 1.001, 0.000, 0.000, 0.000, -0.137, -0.137, -97.586, -21.673, -2.960, 4.333, 29.52,,,,,,,,,,,,,,,,
 17:30:29.845,COM3,, -0.007, -0.014, 1.001, 0.000, 0.000, 0.000, -0.137, -0.137, -97.586, -21.753, -2.993, 4.573, 29.58,,,,,,,,,,,,,,,,
 17:30:29.945,COM3,, -0.007, -0.015, 1.000, 0.000, 0.000, 0.000, -0.137, -0.137, -97.586, -21.800, -2.980, 4.600, 29.58,,,,,,,,,,,,,,,,
 17:30:30.049,COM3,, -0.007, -0.015, 1.000, 0.000, 0.000, 0.000, -0.137, -0.137, -97.586, -21.633, -3.053, 4.320, 29.55,,,,,,,,,,,,,,,,
 17:30:30.153,COM3,, -0.007, -0.015, 1.001, 0.000, 0.000, 0.000, -0.137, -0.137, -97.586, -21.680, -2.987, 4.187, 29.55,,,,,,,,,,,,,,,,
 17:30:30.254,COM3,, -0.007, -0.014, 1.001, 0.000, 0.000, 0.000, -0.137, -0.137, -97.586, -21.700, -3.000, 4.453, 29.54,,,,,,,,,,,,,,,,
 17:30:30.355,COM3,, -0.007, -0.014, 1.001, 0.000, 0.000, 0.000, -0.137, -0.137, -97.586, -21.713, -2.980, 4.560, 29.57,,,,,,,,,,,,,,,,
