Time (s),Absolute acceleration (m/s^2)
1.590409917E0,8.826386971E-2
1.600348917E0,8.020673464E-2
1.610286917E0,9.015168772E-2
1.620225917E0,7.174594819E-2
1.630163917E0,7.765442046E-2
1.640102917E0,8.758526739E-2
1.650041917E0,8.444686937E-2
1.659979917E0,8.609981141E-2
1.669918917E0,8.723515626E-2
1.679857917E0,8.075700270E-2
1.689795917E0,7.910080254E-2
1.699734917E0,8.547483029E-2
1.709672917E0,8.360257415E-2
1.719611917E0,8.862076230E-2
1.729550917E0,8.571576505E-2
1.739488917E0,8.148662952E-2
1.749427917E0,8.047781703E-2
1.759366917E0,8.318280090E-2
1.769304917E0,7.907577141E-2
1.779243917E0,8.060642720E-2
1.789181917E0,8.794962644E-2
1.799120917E0,8.530455922E-2
1.809059917E0,7.421216266E-2
1.818997917E0,7.938154687E-2
1.828936917E0,8.346009367E-2
1.838875917E0,8.118075075E-2
1.848813917E0,7.851306170E-2
1.858752917E0,8.520363904E-2
1.868690917E0,8.625151781E-2
1.878629917E0,8.859585880E-2
1.888568917E0,8.550475251E-2
1.898506917E0,7.538706025E-2
1.908445917E0,8.799765519E-2
1.918383917E0,8.215994921E-2
1.928322917E0,7.105014720E-2
1.938261917E0,7.567073090E-2
1.948199917E0,7.727046218E-2
1.958138917E0,8.181726560E-2
1.968077917E0,9.125051755E-2
1.978015917E0,8.330965240E-2
1.987954917E0,8.343970678E-2
1.997892917E0,8.206674373E-2
2.007831917E0,7.779616341E-2
2.017770917E0,8.263682072E-2
2.027708917E0,7.818866319E-2
2.037647917E0,8.136512254E-2
2.047586917E0,7.843776515E-2
2.057524917E0,7.784852173E-2
2.067463917E0,8.614727955E-2
2.077401917E0,8.666016226E-2
2.087340917E0,8.590992509E-2
2.097279917E0,8.155144551E-2
2.107217917E0,9.694053618E-2
2.117156917E0,8.828258583E-2
2.127095917E0,8.666776076E-2
2.137033917E0,8.036831112E-2
2.146972917E0,7.484063492E-2
2.156910917E0,7.369867647E-2
2.166849917E0,7.658998552E-2
2.176788917E0,8.552178997E-2
2.186726917E0,8.683857403E-2
2.196665917E0,8.587669139E-2
2.206603917E0,8.352791789E-2
2.216542917E0,9.085345766E-2
2.226481917E0,7.980780554E-2
2.236419917E0,8.515014254E-2
2.246358917E0,8.301053891E-2
2.256297917E0,7.847857028E-2
2.266235917E0,8.863747132E-2
2.276174417E0,8.906713792E-2
2.286112417E0,7.676771562E-2
2.296051417E0,8.853248090E-2
2.305990417E0,8.839178538E-2
2.315928417E0,8.745820013E-2
2.325867417E0,7.875047606E-2
2.335806417E0,9.030012870E-2
2.345744417E0,8.574363077E-2
2.355683417E0,8.436188933E-2
2.365621417E0,8.322602540E-2
2.375560417E0,8.000506204E-2
2.385499417E0,7.847911141E-2
2.395437417E0,8.321433015E-2
2.405376417E0,7.991732084E-2
2.415315417E0,8.172749421E-2
2.425253417E0,7.827875652E-2
2.435192417E0,7.563615216E-2
2.445130417E0,7.259195798E-2
2.455069417E0,7.973911535E-2
2.465008417E0,8.144035863E-2
2.474946417E0,7.842818132E-2
2.484885417E0,8.093879613E-2
2.494824417E0,8.695286148E-2
2.504762417E0,9.537032421E-2
2.514701417E0,7.522925303E-2
2.524639417E0,7.512125012E-2
2.534578417E0,8.942879609E-2
2.544517417E0,8.583775568E-2
2.554455417E0,7.540877738E-2
2.564394417E0,7.982702316E-2
2.574333417E0,8.589300411E-2
2.584271417E0,8.691913263E-2
2.594210417E0,8.568798181E-2
2.604148417E0,7.266166283E-2
2.614087417E0,8.415082347E-2
2.624026417E0,8.762745289E-2
2.633964417E0,8.444298980E-2
2.643903417E0,8.938418616E-2
2.653841417E0,8.603160992E-2
2.663780417E0,8.368972854E-2
2.673719417E0,8.275118699E-2
2.683657417E0,8.008004441E-2
2.693596417E0,6.946248557E-2
2.703535417E0,7.732735963E-2
2.713473417E0,8.690905186E-2
2.723412417E0,8.771996996E-2
2.733350417E0,6.757944900E-2
2.743289417E0,7.938666803E-2
2.753228417E0,9.131274639E-2
2.763166417E0,8.768821725E-2
2.773105417E0,8.295431210E-2
2.783044417E0,8.202072602E-2
2.792982417E0,8.576746201E-2
2.802921417E0,7.790039782E-2
2.812859417E0,8.661096390E-2
2.822798417E0,8.703208463E-2
2.832737417E0,8.818359635E-2
2.842675417E0,7.666684012E-2
2.852614417E0,9.128968994E-2
2.862553417E0,8.734054667E-2
2.872491417E0,8.290791397E-2
2.882430417E0,8.364734928E-2
2.892368417E0,7.976019783E-2
2.902307417E0,8.214937642E-2
2.912246417E0,7.891341904E-2
2.922184417E0,8.647605528E-2
2.932123417E0,8.063567360E-2
2.942062417E0,8.243879732E-2
2.952000417E0,8.784825275E-2
2.961939417E0,7.720866186E-2
2.971877417E0,7.878415512E-2
2.981816417E0,8.627779314E-2
2.991755417E0,8.105862015E-2
3.001693417E0,8.339259919E-2
3.011632417E0,8.945171038E-2
3.021571417E0,8.184198405E-2
3.031509417E0,8.658283491E-2
3.041448417E0,8.604578415E-2
3.051386417E0,8.157620190E-2
3.061325417E0,8.222871728E-2
3.071264417E0,8.343478105E-2
3.081202417E0,7.821568967E-2
3.091141417E0,8.380744298E-2
3.101080417E0,8.740624310E-2
3.111018417E0,8.871717637E-2
3.120957417E0,8.434851755E-2
3.130895417E0,8.391462027E-2
3.140834417E0,7.711744009E-2
3.150773417E0,8.346394023E-2
3.160711417E0,8.579664451E-2
3.170650417E0,9.042921109E-2
3.180589417E0,8.573327539E-2
3.190527417E0,8.456888666E-2
3.200466417E0,8.297523172E-2
3.210404417E0,8.049176562E-2
3.220343417E0,8.074521782E-2
3.230282417E0,7.809156860E-2
3.240220417E0,8.812483639E-2
3.250159417E0,7.697905382E-2
3.260098417E0,8.510814306E-2
3.270036417E0,8.817963729E-2
3.279975583E0,8.709098778E-2
3.289913583E0,8.103568213E-2
3.299852583E0,8.690687642E-2
3.309791583E0,8.360909229E-2
3.319729583E0,8.224253195E-2
3.329668583E0,8.715977928E-2
3.339607583E0,8.478663487E-2
3.349545583E0,8.329323044E-2
3.359484583E0,8.090386779E-2
3.369422583E0,8.475458678E-2
3.379361583E0,8.930996198E-2
3.389300583E0,7.881760229E-2
3.399238583E0,8.513430022E-2
3.409177583E0,8.979645090E-2
3.419116583E0,8.449072946E-2
3.429054583E0,7.710432963E-2
3.438993583E0,8.397030285E-2
3.448931583E0,9.007706641E-2
3.458870583E0,8.314387911E-2
3.468809583E0,7.579591938E-2
3.478747583E0,8.971238870E-2
3.488686583E0,8.518114824E-2
3.498625583E0,8.659641692E-2
3.508563583E0,7.954476716E-2
3.518502583E0,8.822054865E-2
3.528440583E0,8.665697065E-2
3.538379583E0,9.104817097E-2
3.548318583E0,8.348098186E-2
3.558256583E0,8.101337666E-2
3.568195583E0,8.089964338E-2
3.578134583E0,8.003553139E-2
3.588072583E0,8.255781465E-2
3.598011583E0,8.702932939E-2
3.607949583E0,8.638576708E-2
3.617888583E0,8.205840265E-2
3.627827583E0,8.788091004E-2
3.637765583E0,8.616259213E-2
3.647704583E0,8.882721110E-2
3.657643583E0,8.645447744E-2
3.667581583E0,8.611945313E-2
3.677520583E0,8.504690662E-2
3.687459583E0,8.405995057E-2
3.697397583E0,7.081498948E-2
3.707336583E0,7.778903079E-2
3.717274583E0,7.573393283E-2
3.727213583E0,8.730445803E-2
3.737152583E0,9.071694889E-2
3.747090583E0,7.874746735E-2
3.757029583E0,9.204755416E-2
3.766968583E0,9.008221836E-2
3.776906583E0,7.695061913E-2
3.786845583E0,7.687676543E-2
3.796783583E0,8.265830636E-2
3.806722583E0,8.422587006E-2
3.816661583E0,8.789475283E-2
3.826599583E0,8.694487116E-2
3.836538583E0,7.927637839E-2
3.846477583E0,7.589943397E-2
3.856415583E0,9.000023349E-2
3.866354583E0,8.330020094E-2
3.876292583E0,7.794343729E-2
3.886231583E0,7.907693333E-2
3.896170583E0,8.633909812E-2
3.906108583E0,8.836729763E-2
3.916047583E0,7.987991981E-2
3.925986583E0,7.888448359E-2
3.935924583E0,8.507089032E-2
3.945863583E0,8.749537021E-2
3.955801583E0,8.375342548E-2
3.965740583E0,8.469940959E-2
3.975679583E0,7.901255693E-2
3.985617583E0,7.074525007E-2
3.995556583E0,9.561308343E-2
4.005495583E0,8.810828478E-2
4.015433583E0,8.343064665E-2
4.025372583E0,9.153345035E-2
4.035310583E0,8.667937440E-2
4.045249583E0,7.670383051E-2
4.055188583E0,7.819382913E-2
4.065126583E0,8.669495951E-2
4.075065583E0,8.421333092E-2
4.085004583E0,8.098198632E-2
4.094942583E0,7.793676157E-2
4.104881583E0,8.406897671E-2
4.114819583E0,9.474834324E-2
4.124758583E0,8.851607583E-2
4.134697583E0,9.675269571E-2
4.144635583E0,8.940067949E-2
4.154574583E0,8.465309592E-2
