Time Lapsed,Magnetic field Y
25142.753,12.687
25142.834,12.753
25142.962,12.727
25143.042,12.687
25143.116,12.747
25143.248,12.66
25143.381,12.68
25143.478,12.727
25143.516,12.74
25143.616,12.727
25143.783,12.76
25143.836,12.733
25143.915,12.673
25144.030,12.64
25144.131,12.667
25144.234,12.793
25144.329,12.84
25144.429,12.76
25144.530,12.827
25144.650,12.7
25144.714,12.687
25144.815,12.787
25144.918,12.767
25145.028,12.78
25145.136,12.713
25145.234,12.733
25145.327,12.767
25145.430,12.813
25145.532,12.74
25145.633,12.767
25145.753,12.813
25145.839,12.593
25145.940,12.787
25146.043,12.84
25146.165,12.827
25146.248,12.76
25146.312,12.76
25146.418,12.72
25146.557,12.767
25146.677,12.873
25196.751,12.72
25196.864,12.787
25196.967,12.713
25197.067,12.72
25197.163,12.753
25197.266,12.68
25197.366,12.74
25197.417,12.64
25197.518,12.813
25197.616,12.767
25197.712,12.727
25197.807,12.773
25197.910,12.647
25198.003,12.707
25198.123,12.673
25198.222,12.733
25198.326,12.693
25198.417,12.747
25198.513,12.76
25198.611,12.767
25198.706,12.733
25198.817,12.687
25198.920,12.733
25199.013,12.72
25199.125,12.727
25199.226,12.86
25199.324,12.747
25199.432,12.787
25199.533,12.693
25199.636,12.687
25199.739,12.727
25199.839,12.813
25199.937,12.787
25200.040,12.733
25200.165,12.807
25200.253,12.9
25200.349,12.787
25200.447,12.82
25200.549,12.693
25200.601,12.74
25200.753,12.8
25200.814,12.82
25200.898,12.833
25201.023,12.793
25201.099,12.72
25201.199,12.833
25201.334,12.78
25201.408,12.78
25201.494,12.773
25201.606,12.66
25201.699,12.667
25201.797,12.767
25201.907,12.84
25202.001,12.613
25202.098,12.727
25202.192,12.7
25202.290,12.773
25202.393,12.793
25202.494,12.773
25202.598,12.647
25202.695,12.713
25202.805,12.727
25202.905,12.787
25203.008,12.807
25203.103,12.593
25203.214,12.727
25203.314,12.747
25203.418,12.807
25203.543,12.78
25203.616,12.8
25203.728,12.813
25203.839,12.66
25203.929,12.773
25204.030,12.727
25204.133,12.707
25204.273,12.693
25204.349,12.78
25204.449,12.8
25204.547,12.707
25204.645,12.747
25204.771,12.673
25204.851,12.707
25204.940,12.853
25204.981,12.813
25205.163,12.687
25205.192,12.667
25205.363,12.68
25205.390,12.72
25205.488,12.787
25205.584,12.793
25205.702,12.733
25205.782,12.793
25205.878,12.707
25205.984,12.813
25206.089,12.833
25206.182,12.88
25206.293,12.873
25206.410,12.733
25206.498,12.807
25206.599,12.8
25206.695,12.76
25256.777,12.787
25256.893,12.727
25257.021,12.713
25257.104,12.7
25257.216,12.793
25257.310,12.653
25257.412,12.673
25257.513,12.747
25257.626,12.7
25257.724,12.68
25257.820,12.707
25257.925,12.853
25258.025,12.76
25258.126,12.647
25258.223,12.74
25258.273,12.84
25258.442,12.787
25258.538,12.68
25258.662,12.86
25258.741,12.74
25258.868,12.787
25258.869,12.847
25258.984,12.713
25259.077,12.74
25259.175,12.773
25259.278,12.787
25259.380,12.847
25259.491,12.807
25259.589,12.76
25259.685,12.793
25259.788,12.707
25259.880,12.707
25259.986,12.793
25260.087,12.72
25260.184,12.867
25260.280,12.78
25260.380,12.727
25260.498,12.747
25260.567,12.773
25260.687,12.7
25260.793,12.847
25260.900,12.78
25260.994,12.76
25261.091,12.72
25261.199,12.8
25261.302,12.813
25261.398,12.687
25261.508,12.793
25261.599,12.747
25261.719,12.767
25261.817,12.84
25261.924,12.673
25262.018,12.8
25262.119,12.673
25262.217,12.747
25262.334,12.807
25262.364,12.82
25262.462,12.833
25262.562,12.72
25262.734,12.813
25262.765,12.773
25262.869,12.847
25262.972,12.787
25263.072,12.833
25263.175,12.867
25263.275,12.747
25263.358,12.78
25263.462,12.8
25263.565,12.727
25263.665,12.793
25263.761,12.72
25263.863,12.9
25263.964,12.653
25264.091,12.787
25264.173,12.787
25264.271,12.753
25264.383,12.667
25264.496,12.693
25264.567,12.773
25264.672,12.8
25264.773,12.86
25264.864,12.7
25264.957,12.86
25265.081,12.76
25265.170,12.74
25265.300,12.767
25265.396,12.653
25265.493,12.74
25265.621,12.847
25265.697,12.72
25265.814,12.72
25265.910,12.767
25266.011,12.793
25266.109,12.847
25266.217,12.807
25266.334,12.867
25266.351,12.7
25266.449,12.753
25266.548,12.7
25266.650,12.793
25316.768,12.727
25316.854,12.787
25316.957,12.813
25317.069,12.827
25317.165,12.8
25317.268,12.787
25317.349,12.74
25317.445,12.8
25317.549,12.793
25317.650,12.8
25317.753,12.78
25317.854,12.813
25317.959,12.72
25318.060,12.707
25318.170,12.8
25318.263,12.713
25318.366,12.74
25318.469,12.653
25318.584,12.7
25318.658,12.74
25318.763,12.84
25318.842,12.687
25318.944,12.72
25319.054,12.773
25319.177,12.773
25319.273,12.7
25319.400,12.72
25319.472,12.78
25319.596,12.847
25319.643,12.673
25319.810,12.76
25319.927,12.86
25320.011,12.78
25320.109,12.76
25320.138,12.58
25320.243,12.807
25320.344,12.733
25320.447,12.807
25320.543,12.82
25320.643,12.88
25320.744,12.847
25320.856,12.68
25320.935,12.747
25321.055,12.8
25321.158,12.767
25321.243,12.78
25321.339,12.813
25321.440,12.74
25321.550,12.68
25321.648,12.767
25321.746,12.667
25321.849,12.74
25321.957,12.76
25322.054,12.66
25322.150,12.687
25322.258,12.84
25322.363,12.793
25322.464,12.787
25322.533,12.7
25322.635,12.793
25322.739,12.667
25322.863,12.787
25322.994,12.68
25323.050,12.833
25323.155,12.867
25323.275,12.78
25323.385,12.833
25323.479,12.733
25323.579,12.687
25323.631,12.853
25323.788,12.807
25323.896,12.78
25324.023,12.86
25324.027,12.833
25324.143,12.82
25324.239,12.833
25324.336,12.733
25324.442,12.7
25324.538,12.787
25324.640,12.767
25324.739,12.747
25324.831,12.767
25324.927,12.88
25325.023,12.76
25325.155,12.84
25325.229,12.727
25325.331,12.793
25325.427,12.867
25325.545,12.633
25325.638,12.793
25325.739,12.747
25325.842,12.887
25325.952,12.793
25326.049,12.833
25326.143,12.733
25326.256,12.687
25326.375,12.727
25326.459,12.747
25326.567,12.7
25326.668,12.727
25376.726,12.747
25376.831,12.627
25376.932,12.647
25377.037,12.733
25377.140,12.773
25377.283,12.66
25377.378,12.76
25377.481,12.7
25377.577,12.72
25377.726,12.7
25377.788,12.7
25377.817,12.793
25377.915,12.76
25378.035,12.713
25378.118,12.747
25378.221,12.76
25378.319,12.693
25378.425,12.673
25378.530,12.813
25378.625,12.72
25378.734,12.86
25378.829,12.693
25378.922,12.733
25379.020,12.793
25379.143,12.773
25379.241,12.62
25379.324,12.747
25379.427,12.813
25379.528,12.687
25379.638,12.773
25379.736,12.8
25379.836,12.733
25379.930,12.64
25380.040,12.72
25380.165,12.68
25380.246,12.747
25380.358,12.747
25380.452,12.733
25380.554,12.82
25380.665,12.727
25380.707,12.673
25380.815,12.74
25380.925,12.8
25381.077,12.807
25381.108,12.78
25381.206,12.793
25381.305,12.753
25381.447,12.747
25381.569,12.753
25381.619,12.707
25381.768,12.747
25381.815,12.727
25381.907,12.667
25382.005,12.747
25382.180,12.753
25382.211,12.767
25382.304,12.767
25382.422,12.88
25382.506,12.74
25382.616,12.733
25382.714,12.807
25382.810,12.813
25382.915,12.58
25383.013,12.747
25383.114,12.773
25383.216,12.773
25383.327,12.813
25383.429,12.827
25383.530,12.753
25383.648,12.733
25383.736,12.813
25383.839,12.64
25383.940,12.74
25384.043,12.833
25384.146,12.78
25384.241,12.733
25384.342,12.8
25384.452,12.747
25384.552,12.72
25384.650,12.747
25384.753,12.707
25384.805,12.66
25384.956,12.667
25385.013,12.747
25385.101,12.773
25385.195,12.7
25385.295,12.747
25385.467,12.76
25385.498,12.8
25385.594,12.78
25385.712,12.72
25385.812,12.72
25385.915,12.74
25386.010,12.687
25386.111,12.727
25386.202,12.687
25386.300,12.773
25386.395,12.753
25386.494,12.68
25386.594,12.727
25386.702,12.72
25676.800,12.793
25676.913,12.72
25677.005,12.7
25677.106,12.747
25677.209,12.633
25677.326,12.793
25677.422,12.627
25677.518,12.733
25677.618,12.813
25677.721,12.74
25677.822,12.7
25677.949,12.733
25678.038,12.787
25678.140,12.673
25678.236,12.653
25678.336,12.773
25678.439,12.7
25678.540,12.827
25678.643,12.827
25678.751,12.727
25678.842,12.753
25678.949,12.727
25679.052,12.693
25679.163,12.74
25679.190,12.74
25679.287,12.713
25679.383,12.76
25679.486,12.753
25679.598,12.647
25679.697,12.733
25679.795,12.82
25679.900,12.78
25679.996,12.72
25680.094,12.76
25680.190,12.76
25680.293,12.673
25680.391,12.747
25680.489,12.667
25680.597,12.62
25680.699,12.667
25680.802,12.773
25680.898,12.793
25681.006,12.8
25681.104,12.813
25681.204,12.72
25681.324,12.88
25681.408,12.773
25681.513,12.727
25681.611,12.767
25681.690,12.76
25681.824,12.82
25681.923,12.773
25682.057,12.753
25682.126,12.667
25682.244,12.747
25682.329,12.747
25682.425,12.867
25682.538,12.793
25682.636,12.747
25682.738,12.76
25682.842,12.78
25682.942,12.82
25682.969,12.747
25683.070,12.673
25683.185,12.787
25683.277,12.733
25683.376,12.667
25683.479,12.68
25683.574,12.787
25683.668,12.793
25683.788,12.76
25683.898,12.687
25683.976,12.787
25684.072,12.76
25684.172,12.84
25684.287,12.807
25684.368,12.82
25684.467,12.747
25684.587,12.7
25684.674,12.78
25684.795,12.693
25684.885,12.793
25685.000,12.693
25685.084,12.727
25685.185,12.8
25685.280,12.833
25685.385,12.72
25685.506,12.827
25685.601,12.64
25685.699,12.727
25685.804,12.84
25685.912,12.74
25686.015,12.753
25686.101,12.707
25686.239,12.767
25686.266,12.767
25686.420,12.707
25686.469,12.727
25686.630,12.78
25736.733,12.827
25736.758,12.827
25736.861,12.74
25736.969,12.74
25737.072,12.72
25737.168,12.633
25737.275,12.513
25737.378,12.607
25737.481,12.767
25737.572,12.787
25737.660,12.76
25737.765,12.72
25737.868,12.793
25737.962,12.793
25738.062,12.753
25738.160,12.753
25738.277,12.747
25738.376,12.82
25738.474,12.933
25738.576,12.78
25738.697,12.807
25738.780,12.713
25738.876,12.827
25738.996,12.713
25739.087,12.7
25739.153,12.667
25739.255,12.807
25739.359,12.753
25739.464,12.827
25739.565,12.78
25739.711,12.773
25739.820,12.793
25739.891,12.693
25740.011,12.733
25740.111,12.653
25740.212,12.807
25740.310,12.76
25740.418,12.76
25740.511,12.767
25740.560,12.787
25740.658,12.773
25740.755,12.78
25740.853,12.72
25740.954,12.793
25741.057,12.647
25741.160,12.727
25741.248,12.787
25741.363,12.727
25741.464,12.747
25741.570,12.687
25741.660,12.587
25741.756,12.76
25741.854,12.727
25741.954,12.807
25742.055,12.693
25742.153,12.667
25742.261,12.787
25742.349,12.72
25742.467,12.733
25742.570,12.713
25742.677,12.733
25742.787,12.74
25742.863,12.787
25742.961,12.76
25743.084,12.76
25743.163,12.713
25743.244,12.813
25743.354,12.773
25743.496,12.633
25743.565,12.68
25743.685,12.713
25743.768,12.78
25743.844,12.687
25744.003,12.793
25744.097,12.64
25744.231,12.747
25744.310,12.773
25744.337,12.66
25744.445,12.707
25744.554,12.687
25744.658,12.647
25744.753,12.747
25744.854,12.78
25744.949,12.84
25745.050,12.773
25745.152,12.74
25745.255,12.733
25745.356,12.707
25745.439,12.773
25745.548,12.813
25745.658,12.553
25745.744,12.733
25745.846,12.767
25745.947,12.88
25746.049,12.773
25746.146,12.733
25746.261,12.793
25746.356,12.767
25746.461,12.727
25746.562,12.767
25746.665,12.707
25796.758,12.813
25796.873,12.687
25796.976,12.78
25797.076,12.787
25797.177,12.74
25797.278,12.753
25797.383,12.713
25797.494,12.747
25797.589,12.74
25797.690,12.713
25797.790,12.68
25797.905,12.72
25797.934,12.767
25798.030,12.753
25798.126,12.713
25798.229,12.747
25798.339,12.707
25798.440,12.733
25798.535,12.68
25798.643,12.867
25798.743,12.7
25798.826,12.767
25798.984,12.74
25799.037,12.767
25799.133,12.887
25799.224,12.747
25799.332,12.64
25799.430,12.773
25799.535,12.8
25799.635,12.88
25799.744,12.733
25799.841,12.647
25799.940,12.787
25800.065,12.78
25800.153,12.887
25800.250,12.773
25800.354,12.653
25800.434,12.76
25800.555,12.787
25800.658,12.767
25800.761,12.673
25800.873,12.813
25800.976,12.613
25801.076,12.707
25801.180,12.853
25801.283,12.673
25801.378,12.72
25801.486,12.713
25801.581,12.72
25801.690,12.733
25801.719,12.787
25801.815,12.82
25801.929,12.653
25802.092,12.72
25802.189,12.74
25802.231,12.86
25802.315,12.787
25802.418,12.773
25802.535,12.813
25802.614,12.813
25802.731,12.727
25802.829,12.727
25802.925,12.72
25803.030,12.667
25803.130,12.7
25803.229,12.727
25803.332,12.893
25803.447,12.82
25803.525,12.64
25803.619,12.727
25803.741,12.82
25803.832,12.773
25803.927,12.76
25804.028,12.807
25804.128,12.813
25804.250,12.753
25804.368,12.933
25804.440,12.84
25804.550,12.713
25804.648,12.713
25804.756,12.707
25804.844,12.807
25804.959,12.76
25805.062,12.76
25805.163,12.727
25805.266,12.733
25805.368,12.853
25805.471,12.693
25805.579,12.72
25805.618,12.807
25805.712,12.693
25805.810,12.84
25805.905,12.867
25806.015,12.753
25806.113,12.78
25806.216,12.62
25806.314,12.807
25806.424,12.88
25806.520,12.853
25806.621,12.753
25856.724,12.8
25856.802,12.78
25856.907,12.827
25857.015,12.927
25857.119,12.693
25857.199,12.787
25857.305,12.773
25857.415,12.793
25857.513,12.74
25857.613,12.76
25857.734,12.773
25857.800,12.72
25857.930,12.82
25858.025,12.693
25858.153,12.867
25858.221,12.9
25858.348,12.753
25858.445,12.82
25858.537,12.727
25858.646,12.727
25858.743,12.813
25858.861,12.733
25858.959,12.8
25859.057,12.847
25859.158,12.76
25859.260,12.627
25859.361,12.72
25859.395,12.76
25859.567,12.813
25859.668,12.76
25859.695,12.813
25859.797,12.807
25859.898,12.713
25860.013,12.68
25860.109,12.833
25860.207,12.833
25860.310,12.773
25860.424,12.833
25860.513,12.733
25860.592,12.793
25860.694,12.76
25860.820,12.733
25860.898,12.673
25861.001,12.587
25861.091,12.753
25861.204,12.72
25861.317,12.84
25861.415,12.72
25861.535,12.707
25861.616,12.74
25861.717,12.72
25861.827,12.78
25861.922,12.767
25862.033,12.687
25862.091,12.74
25862.238,12.733
25862.300,12.753
25862.400,12.787
25862.500,12.74
25862.603,12.727
25862.706,12.7
25862.810,12.74
25862.886,12.793
25863.040,12.713
25863.089,12.693
25863.243,12.693
25863.297,12.76
25863.385,12.853
25863.481,12.68
25863.601,12.753
25863.690,12.773
25863.790,12.8
25863.886,12.82
25864.001,12.72
25864.099,12.74
25864.199,12.74
25864.280,12.793
25864.398,12.713
25864.491,12.76
25864.594,12.667
25864.690,12.8
25864.798,12.693
25864.900,12.733
25865.005,12.753
25865.101,12.813
25865.206,12.767
25865.312,12.827
25865.413,12.767
25865.508,12.76
25865.609,12.707
25865.711,12.76
25865.814,12.84
25865.915,12.673
25866.018,12.813
25866.121,12.8
25866.236,12.66
25866.327,12.693
25866.427,12.707
25866.530,12.753
25866.648,12.8
25866.677,12.82
25916.837,12.827
25916.940,12.727
25916.973,12.753
25917.079,12.707
25917.177,12.74
25917.273,12.76
25917.386,12.787
25917.486,12.72
25917.582,12.78
25917.680,12.787
25917.770,12.733
25917.871,12.7
25917.989,12.76
25918.076,12.8
25918.168,12.713
25918.288,12.833
25918.381,12.767
25918.486,12.753
25918.584,12.8
25918.680,12.693
25918.777,12.767
25918.883,12.687
25919.011,12.713
25919.091,12.84
25919.175,12.86
25919.295,12.813
25919.396,12.68
25919.501,12.753
25919.614,12.833
25919.709,12.713
25919.807,12.74
25919.913,12.727
25920.023,12.693
25920.119,12.653
25920.217,12.627
25920.324,12.687
25920.422,12.72
25920.523,12.733
25920.648,12.753
25920.665,12.773
25920.761,12.813
25920.934,12.7
25920.959,12.693
25921.060,12.74
25921.163,12.74
25921.263,12.793
25921.383,12.74
25921.473,12.767
25921.574,12.78
25921.660,12.767
25921.773,12.753
25921.856,12.907
25921.966,12.667
25922.069,12.807
25922.170,12.733
25922.268,12.7
25922.376,12.787
25922.484,12.793
25922.572,12.673
25922.675,12.72
25922.778,12.82
25922.896,12.807
25922.994,12.68
25923.084,12.827
25923.187,12.747
25923.275,12.9
25923.359,12.773
25923.464,12.687
25923.586,12.76
25923.697,12.753
25923.802,12.873
25923.898,12.787
25924.000,12.767
25924.128,12.82
25924.211,12.793
25924.322,12.86
25924.415,12.707
25924.518,12.647
25924.619,12.8
25924.734,12.6
25924.761,12.693
25924.858,12.707
25924.957,12.74
25925.057,12.773
25925.155,12.8
25925.261,12.673
25925.359,12.913
25925.447,12.76
25925.569,12.673
25925.657,12.707
25925.753,12.727
25925.861,12.873
25925.957,12.727
25926.054,12.667
25926.160,12.727
25926.283,12.693
25926.361,12.82
25926.464,12.793
25926.572,12.813
25926.668,12.687
25976.770,12.68
25976.895,12.807
25976.984,12.793
25977.082,12.713
25977.189,12.907
25977.283,12.867
25977.385,12.953
25977.508,12.753
25977.545,12.727
25977.697,12.753
25977.795,12.8
25977.898,12.767
25977.956,12.82
25978.059,12.887
25978.160,12.84
25978.266,12.773
25978.408,12.72
25978.481,12.773
25978.543,12.693
25978.646,12.753
25978.756,12.68
25978.851,12.68
25978.954,12.793
25979.055,12.62
25979.165,12.693
25979.241,12.773
25979.339,12.76
25979.435,12.78
25979.538,12.7
25979.638,12.78
25979.741,12.793
25979.834,12.78
25979.945,12.893
25980.049,12.733
25980.150,12.847
25980.251,12.673
25980.354,12.8
25980.449,12.933
25980.570,12.747
25980.662,12.727
25980.768,12.773
25980.866,12.813
25980.981,12.787
25981.079,12.82
25981.175,12.713
25981.277,12.7
25981.378,12.753
25981.489,12.813
25981.586,12.713
25981.673,12.82
25981.783,12.727
25981.890,12.82
25981.993,12.867
25982.057,12.793
25982.133,12.713
25982.229,12.74
25982.331,12.833
25982.430,12.813
25982.543,12.74
25982.631,12.86
25982.748,12.8
25982.844,12.713
25982.930,12.733
25983.027,12.753
25983.143,12.74
25983.226,12.813
25983.324,12.827
25983.445,12.647
25983.532,12.8
25983.640,12.753
25983.738,12.753
25983.836,12.84
25983.945,12.747
25984.040,12.727
25984.143,12.693
25984.246,12.727
25984.358,12.74
25984.454,12.733
25984.554,12.82
25984.657,12.787
25984.758,12.773
25984.861,12.653
25984.981,12.787
25985.074,12.7
25985.175,12.74
25985.273,12.84
25985.347,12.72
25985.506,12.753
25985.579,12.847
25985.689,12.727
25985.719,12.78
25985.817,12.687
25985.917,12.787
25986.020,12.827
25986.128,12.8
25986.228,12.647
25986.319,12.727
25986.498,12.787
25986.528,12.747
25986.626,12.8
26276.729,12.78
26276.817,12.793
26276.935,12.787
26277.035,12.78
26277.130,12.86
26277.224,12.84
26277.324,12.78
26277.420,12.767
26277.513,12.68
26277.625,12.74
26277.721,12.813
26277.829,12.847
26277.930,12.753
26278.038,12.68
26278.138,12.587
26278.234,12.88
26278.334,12.727
26278.444,12.687
26278.545,12.787
26278.655,12.76
26278.761,12.687
26278.856,12.673
26278.957,12.827
26279.067,12.753
26279.165,12.707
26279.263,12.727
26279.366,12.8
26279.408,12.807
26279.572,12.76
26279.606,12.773
26279.756,12.767
26279.804,12.773
26279.981,12.707
26280.082,12.767
26280.125,12.687
26280.219,12.78
26280.317,12.72
26280.415,12.787
26280.516,12.747
26280.618,12.627
26280.707,12.787
26280.804,12.873
26280.912,12.76
26281.008,12.74
26281.106,12.707
26281.228,12.827
26281.317,12.787
26281.413,12.853
26281.538,12.813
26281.638,12.72
26281.712,12.667
26281.815,12.74
26281.898,12.747
26282.032,12.693
26282.104,12.713
26282.204,12.833
26282.329,12.833
26282.471,12.793
26282.549,12.74
26282.645,12.72
26282.753,12.74
26282.849,12.72
26282.981,12.847
26283.065,12.74
26283.155,12.72
26283.256,12.707
26283.361,12.827
26283.478,12.807
26283.505,12.7
26283.601,12.76
26283.697,12.767
26283.800,12.733
26283.898,12.84
26283.998,12.74
26284.101,12.713
26284.202,12.84
26284.305,12.767
26284.408,12.753
26284.508,12.847
26284.589,12.773
26284.690,12.887
26284.793,12.78
26284.903,12.76
26285.003,12.827
26285.104,12.753
26285.204,12.793
26285.315,12.76
26285.398,12.767
26285.498,12.68
26285.606,12.693
26285.704,12.74
26285.788,12.793
26285.920,12.787
26286.003,12.66
26286.116,12.787
26286.217,12.8
26286.307,12.727
26286.413,12.76
26286.543,12.673
26286.638,12.687
26336.741,12.88
26336.849,12.773
26336.947,12.773
26337.045,12.767
26337.152,12.787
26337.260,12.72
26337.288,12.693
26337.383,12.687
26337.498,12.787
26337.594,12.74
26337.695,12.78
26337.792,12.813
26337.888,12.647
26338.001,12.76
26338.098,12.88
26338.211,12.807
26338.300,12.727
26338.378,12.713
26338.479,12.787
26338.601,12.76
26338.697,12.807
26338.793,12.773
26338.890,12.587
26338.991,12.74
26339.079,12.727
26339.180,12.76
26339.312,12.913
26339.391,12.713
26339.498,12.747
26339.582,12.66
26339.724,12.627
26339.793,12.68
26339.913,12.82
26340.018,12.767
26340.118,12.72
26340.214,12.893
26340.322,12.773
26340.425,12.74
26340.528,12.727
26340.623,12.653
26340.724,12.853
26340.827,12.793
26340.929,12.76
26341.040,12.68
26341.150,12.747
26341.246,12.713
26341.273,12.76
26341.369,12.673
26341.473,12.673
26341.587,12.687
26341.685,12.807
26341.780,12.753
26341.885,12.687
26341.986,12.773
26342.089,12.76
26342.189,12.827
26342.277,12.92
26342.371,12.753
26342.473,12.72
26342.576,12.72
26342.690,12.727
26342.785,12.867
26342.883,12.753
26342.986,12.833
26343.094,12.82
26343.214,12.687
26343.293,12.76
26343.400,12.913
26343.498,12.853
26343.599,12.74
26343.675,12.787
26343.815,12.813
26343.910,12.693
26344.008,12.773
26344.133,12.727
26344.175,12.787
26344.283,12.753
26344.385,12.68
26344.527,12.74
26344.623,12.733
26344.751,12.847
26344.829,12.847
26344.869,12.773
26344.966,12.747
26345.062,12.76
26345.165,12.753
26345.261,12.753
26345.364,12.72
26345.467,12.72
26345.560,12.72
26345.657,12.627
26345.761,12.76
26345.858,12.84
26345.986,12.72
26346.067,12.74
26346.163,12.8
26346.295,12.773
26346.376,12.707
26346.476,12.773
26346.577,12.84
26346.662,12.873
26396.798,12.827
26396.876,12.82
26397.001,12.8
26397.074,12.753
26397.182,12.807
26397.285,12.84
26397.398,12.827
26397.494,12.767
26397.653,12.64
26397.655,12.887
26397.810,12.78
26397.863,12.74
26397.967,12.853
26398.094,12.753
26398.202,12.8
26398.253,12.673
26398.437,12.713
26398.500,12.84
26398.609,12.853
26398.711,12.753
26398.760,12.767
26398.937,12.793
26398.964,12.76
26399.060,12.727
26399.157,12.693
26399.263,12.747
26399.366,12.76
26399.462,12.813
26399.564,12.74
26399.646,12.773
26399.748,12.767
26399.846,12.747
26399.971,12.833
26400.060,12.74
26400.162,12.74
26400.258,12.793
26400.359,12.767
26400.461,12.88
26400.562,12.82
26400.665,12.78
26400.775,12.767
26400.871,12.74
26400.973,12.807
26401.074,12.84
26401.182,12.727
26401.278,12.787
26401.383,12.867
26401.484,12.593
26401.587,12.84
26401.690,12.76
26401.809,12.747
26401.895,12.76
26401.996,12.72
26402.101,12.747
26402.219,12.727
26402.246,12.653
26402.396,12.68
26402.447,12.74
26402.543,12.7
26402.638,12.833
26402.748,12.78
26402.849,12.727
26402.935,12.7
26403.049,12.813
26403.157,12.84
26403.253,12.767
26403.337,12.84
26403.432,12.767
26403.542,12.693
26403.645,12.7
26403.755,12.833
26403.851,12.78
26403.947,12.593
26404.057,12.627
26404.153,12.707
26404.251,12.747
26404.349,12.747
26404.454,12.68
26404.557,12.76
26404.660,12.853
26404.761,12.76
26404.864,12.747
26404.973,12.78
26405.067,12.68
26405.182,12.707
26405.280,12.833
26405.376,12.747
26405.484,12.787
26405.582,12.733
26405.707,12.633
26405.780,12.74
26405.896,12.7
26405.991,12.787
26406.092,12.74
26406.217,12.673
26406.236,12.68
26406.349,12.78
26406.427,12.727
26406.535,12.853
26406.633,12.673
26456.812,12.78
26456.839,12.667
26456.952,12.8
26457.043,12.893
26457.128,12.78
26457.228,12.727
26457.346,12.76
26457.440,12.713
26457.527,12.82
26457.628,12.72
26457.731,12.72
26457.853,12.82
26457.925,12.72
26458.055,12.813
26458.128,12.707
26458.246,12.76
26458.346,12.72
26458.467,12.807
26458.582,12.833
26458.685,12.747
26458.763,12.74
26458.861,12.78
26458.959,12.727
26459.055,12.827
26459.157,12.74
26459.275,12.713
26459.369,12.8
26459.469,12.733
26459.584,12.78
26459.685,12.787
26459.783,12.693
26459.893,12.693
26460.016,12.613
26460.018,12.773
26460.121,12.8
26460.222,12.753
26460.329,12.7
26460.427,12.787
26460.523,12.753
26460.630,12.78
26460.712,12.733
26460.836,12.733
26460.929,12.833
26461.020,12.76
26461.114,12.833
26461.212,12.747
26461.315,12.713
26461.427,12.74
26461.521,12.747
26461.623,12.787
26461.729,12.827
26461.819,12.76
26461.940,12.733
26462.035,12.787
26462.141,12.753
26462.239,12.787
26462.339,12.76
26462.435,12.787
26462.543,12.72
26462.670,12.727
26462.771,12.82
26462.878,12.787
26462.952,12.773
26463.048,12.68
26463.167,12.753
26463.268,12.82
26463.364,12.66
26463.466,12.8
26463.577,12.66
26463.611,12.687
26463.766,12.687
26463.815,12.74
26463.981,12.833
26464.006,12.82
26464.104,12.76
26464.302,12.767
26464.320,12.747
26464.415,12.787
26464.515,12.76
26464.618,12.807
26464.716,12.813
26464.819,12.72
26464.923,12.733
26465.001,12.733
26465.108,12.833
26465.231,12.907
26465.307,12.84
26465.405,12.693
26465.516,12.733
26465.604,12.767
26465.699,12.64
26465.829,12.707
26465.924,12.727
26465.996,12.793
26466.104,12.747
26466.207,12.78
26466.332,12.767
26466.440,12.827
26466.552,12.733
26466.646,12.707
26516.751,12.727
26516.876,12.787
26516.947,12.753
26517.070,12.793
26517.092,12.76
26517.263,12.733
26517.359,12.7
26517.459,12.773
26517.560,12.767
26517.667,12.853
26517.778,12.747
26517.807,12.773
26517.902,12.733
26518.005,12.76
26518.101,12.707
26518.199,12.72
26518.304,12.673
26518.388,12.76
26518.511,12.787
26518.609,12.76
26518.714,12.773
26518.792,12.7
26518.898,12.78
26518.994,12.793
26519.121,12.847
26519.192,12.767
26519.292,12.773
26519.407,12.907
26519.516,12.867
26519.589,12.807
26519.711,12.8
26519.815,12.653
26519.923,12.887
26520.021,12.86
26520.116,12.88
26520.228,12.707
26520.349,12.753
26520.420,12.773
26520.515,12.76
26520.616,12.853
26520.736,12.76
26520.847,12.68
26520.962,12.707
26521.042,12.693
26521.148,12.753
26521.246,12.753
26521.287,12.793
26521.381,12.78
26521.555,12.76
26521.581,12.747
26521.699,12.847
26521.783,12.68
26521.886,12.753
26521.989,12.687
26522.092,12.8
26522.194,12.66
26522.282,12.72
26522.388,12.58
26522.478,12.773
26522.579,12.76
26522.680,12.813
26522.800,12.72
26522.896,12.82
26522.998,12.76
26523.094,12.747
26523.194,12.68
26523.307,12.733
26523.407,12.76
26523.501,12.753
26523.582,12.76
26523.731,12.747
26523.787,12.767
26523.942,12.8
26524.016,12.753
26524.077,12.82
26524.177,12.713
26524.280,12.74
26524.383,12.773
26524.489,12.767
26524.636,12.693
26524.699,12.733
26524.832,12.793
26524.935,12.793
26525.028,12.78
26525.079,12.667
26525.234,12.787
26525.285,12.833
26525.375,12.867
26525.471,12.767
26525.572,12.553
26525.668,12.653
26525.766,12.747
26525.886,12.693
26525.966,12.787
26526.087,12.707
26526.185,12.773
26526.266,12.76
26526.366,12.807
26526.476,12.733
26526.574,12.767
26526.707,12.82
26576.798,12.733
26576.880,12.78
26577.006,12.7
26577.084,12.707
26577.165,12.72
26577.299,12.7
26577.398,12.853
26577.494,12.74
