Time Lapsed,Temperature
26402.543,26.54
26402.638,26.59
26402.748,26.56
26402.849,26.51
26402.935,26.57
26403.049,26.54
26403.157,26.54
26403.253,26.57
26403.337,26.54
26403.432,26.6
26403.542,26.62
26403.645,26.56
26403.755,26.52
26403.851,26.54
26403.947,26.56
26404.057,26.54
26404.153,26.54
26404.251,26.6
26404.349,26.56
26404.454,26.52
26404.557,26.59
26404.660,26.6
26404.761,26.57
26404.864,26.56
26404.973,26.57
26405.067,26.54
26405.182,26.57
26405.280,26.59
26405.376,26.57
26405.484,26.56
26405.582,26.56
26405.707,26.56
26405.780,26.57
26405.896,26.57
26405.991,26.59
26406.092,26.56
26406.217,26.57
26406.236,26.57
26406.349,26.57
26406.427,26.57
26406.535,26.56
26406.633,26.57
26456.812,26.54
26456.839,26.54
26456.952,26.57
26457.043,26.6
26457.128,26.59
26457.228,26.59
26457.346,26.57
26457.440,26.54
26457.527,26.51
26457.628,26.57
26457.731,26.57
26457.853,26.57
26457.925,26.57
26458.055,26.54
26458.128,26.51
26458.246,26.57
26458.346,26.54
26458.467,26.57
26458.582,26.57
26458.685,26.57
26458.763,26.57
26458.861,26.57
26458.959,26.56
26459.055,26.54
26459.157,26.54
26459.275,26.57
26459.369,26.51
26459.469,26.54
26459.584,26.54
26459.685,26.54
26459.783,26.56
26459.893,26.59
26460.016,26.54
26460.018,26.56
26460.121,26.56
26460.222,26.57
26460.329,26.57
26460.427,26.56
26460.523,26.56
26460.630,26.56
26460.712,26.54
26460.836,26.59
26460.929,26.57
26461.020,26.54
26461.114,26.56
26461.212,26.57
26461.315,26.56
26461.427,26.56
26461.521,26.6
26461.623,26.57
26461.729,26.56
26461.819,26.57
26461.940,26.56
26462.035,26.6
26462.141,26.54
26462.239,26.56
26462.339,26.56
26462.435,26.59
26462.543,26.56
26462.670,26.56
26462.771,26.54
26462.878,26.57
26462.952,26.59
26463.048,26.57
26463.167,26.59
26463.268,26.54
26463.364,26.56
26463.466,26.6
26463.577,26.56
26463.611,26.59
26463.766,26.56
26463.815,26.57
26463.981,26.59
26464.006,26.59
26464.104,26.51
26464.302,26.51
26464.320,26.56
26464.415,26.59
26464.515,26.59
26464.618,26.57
26464.716,26.56
26464.819,26.54
26464.923,26.57
26465.001,26.57
26465.108,26.57
26465.231,26.56
26465.307,26.57
26465.405,26.57
26465.516,26.57
26465.604,26.59
26465.699,26.56
26465.829,26.57
26465.924,26.54
26465.996,26.57
26466.104,26.56
26466.207,26.54
26466.332,26.54
26466.440,26.57
26466.552,26.54
26466.646,26.59
26516.751,26.6
26516.876,26.57
26516.947,26.57
26517.070,26.56
26517.092,26.56
26517.263,26.56
26517.359,26.51
26517.459,26.56
26517.560,26.56
26517.667,26.56
26517.778,26.56
26517.807,26.54
26517.902,26.52
26518.005,26.6
26518.101,26.56
26518.199,26.56
26518.304,26.57
26518.388,26.59
26518.511,26.57
26518.609,26.54
26518.714,26.56
26518.792,26.57
26518.898,26.54
26518.994,26.57
26519.121,26.56
26519.192,26.57
26519.292,26.52
26519.407,26.57
26519.516,26.57
26519.589,26.54
26519.711,26.56
26519.815,26.57
26519.923,26.59
26520.021,26.57
26520.116,26.54
26520.228,26.59
26520.349,26.57
26520.420,26.57
26520.515,26.57
26520.616,26.6
26520.736,26.59
26520.847,26.57
26520.962,26.54
26521.042,26.6
26521.148,26.57
26521.246,26.6
26521.287,26.57
26521.381,26.56
26521.555,26.54
26521.581,26.57
26521.699,26.56
26521.783,26.56
26521.886,26.59
26521.989,26.52
26522.092,26.57
26522.194,26.56
26522.282,26.57
26522.388,26.57
26522.478,26.59
26522.579,26.56
26522.680,26.56
26522.800,26.57
26522.896,26.54
26522.998,26.57
26523.094,26.54
26523.194,26.54
26523.307,26.57
26523.407,26.54
26523.501,26.54
26523.582,26.57
26523.731,26.54
26523.787,26.59
26523.942,26.56
26524.016,26.59
26524.077,26.56
26524.177,26.54
26524.280,26.57
26524.383,26.57
26524.489,26.56
26524.636,26.57
26524.699,26.57
26524.832,26.57
26524.935,26.57
26525.028,26.54
26525.079,26.57
26525.234,26.54
26525.285,26.57
26525.375,26.57
26525.471,26.59
26525.572,26.56
26525.668,26.6
26525.766,26.57
26525.886,26.52
26525.966,26.54
26526.087,26.57
26526.185,26.56
26526.266,26.54
26526.366,26.56
26526.476,26.56
26526.574,26.56
26526.707,26.54
26576.798,26.56
26576.880,26.57
26577.006,26.54
26577.084,26.57
26577.165,26.54
26577.299,26.56
26577.398,26.54
26577.494,26.57
26577.601,26.57
26577.699,26.54
26577.795,26.57
26577.903,26.6
26578.013,26.59
26578.118,26.54
26578.214,26.52
26578.314,26.59
26578.376,26.57
26578.481,26.56
26578.636,26.56
26578.689,26.6
26578.765,26.57
26578.861,26.56
26579.048,26.56
26579.076,26.57
26579.157,26.57
26579.329,26.54
26579.371,26.59
26579.473,26.56
26579.572,26.54
26579.738,26.57
26579.753,26.59
26579.873,26.54
26579.961,26.56
26580.064,26.57
26580.155,26.57
26580.268,26.59
26580.395,26.57
26580.498,26.6
26580.576,26.59
26580.675,26.6
26580.783,26.57
26580.885,26.6
26580.981,26.6
26581.081,26.57
26581.180,26.57
26581.282,26.57
26581.385,26.56
26581.488,26.57
26581.619,26.57
26581.697,26.59
26581.817,26.57
26581.898,26.54
26582.000,26.57
26582.103,26.57
26582.206,26.57
26582.310,26.52
26582.400,26.57
26582.451,26.57
26582.547,26.57
26582.724,26.54
26582.751,26.54
26582.846,26.57
26582.945,26.56
26583.045,26.57
26583.160,26.54
26583.256,26.54
26583.359,26.52
26583.459,26.59
26583.560,26.57
26583.648,26.54
26583.780,26.54
26583.842,26.57
26583.945,26.56
26584.043,26.54
26584.150,26.57
26584.260,26.6
26584.356,26.57
26584.451,26.62
26584.560,26.59
26584.662,26.57
26584.783,26.57
26584.883,26.56
26584.969,26.59
26585.096,26.57
26585.168,26.6
26585.295,26.54
26585.391,26.56
26585.488,26.54
26585.584,26.56
26585.687,26.57
26585.812,26.54
26585.896,26.6
26585.993,26.57
26586.096,26.54
26586.197,26.59
26586.300,26.57
26586.403,26.59
26586.506,26.56
26586.611,26.59
26586.638,26.54
26876.746,26.57
26876.846,26.57
26876.947,26.57
26877.045,26.56
26877.133,26.52
26877.231,26.54
26877.353,26.52
26877.456,26.51
26877.538,26.51
26877.640,26.54
26877.743,26.57
26877.836,26.54
26877.939,26.59
26878.040,26.57
26878.143,26.54
26878.246,26.56
26878.349,26.57
26878.452,26.57
26878.557,26.57
26878.650,26.54
26878.750,26.57
26878.871,26.56
26878.969,26.56
26879.038,26.56
26879.158,26.56
26879.246,26.57
26879.373,26.56
26879.469,26.56
26879.582,26.57
26879.704,26.54
26879.783,26.57
26879.886,26.6
26880.028,26.54
26880.094,26.57
26880.192,26.59
26880.300,26.59
26880.329,26.54
26880.423,26.59
26880.523,26.54
26880.626,26.59
26880.726,26.57
26880.832,26.54
26880.934,26.57
26881.043,26.52
26881.133,26.56
26881.317,26.54
26881.320,26.54
26881.420,26.49
26881.543,26.56
26881.628,26.54
26881.723,26.54
26881.831,26.56
26881.935,26.54
26882.035,26.6
26882.138,26.6
26882.233,26.57
26882.342,26.54
26882.452,26.57
26882.550,26.51
26882.648,26.56
26882.736,26.56
26882.815,26.57
26882.923,26.59
26883.028,26.57
26883.152,26.57
26883.271,26.54
26883.380,26.56
26883.476,26.57
26883.574,26.52
26883.704,26.57
26883.768,26.51
26883.819,26.6
26883.920,26.59
26884.016,26.56
26884.118,26.56
26884.214,26.54
26884.320,26.57
26884.525,26.56
26884.527,26.57
26884.626,26.57
26884.728,26.57
26884.831,26.54
26884.930,26.59
26885.028,26.57
26885.126,26.57
26885.217,26.56
26885.317,26.57
26885.415,26.56
26885.518,26.59
26885.653,26.54
26885.726,26.57
26885.824,26.56
26885.907,26.56
26886.038,26.56
26886.136,26.59
26886.233,26.54
26886.344,26.54
26886.440,26.56
26886.516,26.57
26886.643,26.57
26936.756,26.56
26936.807,26.57
26936.952,26.54
26937.055,26.56
26937.121,26.56
26937.226,26.54
26937.349,26.57
26937.402,26.56
26937.555,26.54
26937.606,26.57
26937.790,26.56
26937.863,26.54
26937.913,26.54
26938.008,26.56
26938.113,26.54
26938.219,26.57
26938.317,26.57
26938.413,26.56
26938.503,26.6
26938.601,26.57
26938.699,26.6
26938.820,26.57
26938.896,26.52
26939.005,26.57
26939.101,26.59
26939.217,26.56
26939.305,26.54
26939.407,26.54
26939.511,26.56
26939.650,26.56
26939.724,26.56
26939.820,26.57
26939.920,26.57
26940.023,26.57
26940.146,26.54
26940.228,26.56
26940.329,26.54
26940.430,26.57
26940.525,26.54
26940.646,26.52
26940.729,26.54
26940.812,26.54
26940.945,26.59
26941.052,26.54
26941.141,26.57
26941.250,26.56
26941.347,26.56
26941.464,26.57
26941.491,26.56
26941.589,26.54
26941.755,26.54
26941.790,26.52
26941.900,26.54
26941.996,26.57
26942.098,26.56
26942.195,26.57
26942.300,26.57
26942.396,26.54
26942.523,26.56
26942.587,26.57
26942.707,26.52
26942.787,26.57
26942.891,26.54
26943.006,26.54
26943.101,26.56
26943.197,26.57
26943.302,26.6
26943.402,26.54
26943.503,26.57
26943.626,26.57
26943.709,26.54
26943.836,26.56
26943.918,26.57
26944.037,26.56
26944.118,26.52
26944.219,26.57
26944.361,26.59
26944.425,26.57
26944.528,26.6
26944.653,26.56
26944.690,26.52
26944.793,26.54
26944.900,26.56
26945.001,26.52
26945.143,26.56
26945.239,26.57
26945.339,26.52
26945.391,26.57
26945.489,26.56
26945.645,26.57
26945.695,26.54
26945.782,26.57
26945.898,26.57
26945.991,26.54
26946.094,26.54
26946.199,26.54
26946.282,26.57
26946.381,26.54
26946.489,26.57
26946.574,26.54
26946.677,26.56
26996.790,26.54
26996.885,26.6
26996.986,26.54
26997.082,26.56
26997.190,26.54
26997.302,26.52
26997.398,26.62
26997.498,26.56
26997.609,26.54
26997.712,26.57
26997.814,26.54
26997.913,26.54
26998.035,26.56
26998.111,26.56
26998.222,26.54
26998.327,26.54
26998.378,26.56
26998.521,26.59
26998.623,26.54
26998.726,26.54
26998.771,26.57
26998.942,26.57
26998.969,26.56
26999.140,26.57
26999.239,26.57
26999.339,26.59
26999.368,26.57
26999.466,26.56
26999.574,26.59
26999.680,26.57
26999.777,26.57
26999.875,26.52
26999.964,26.6
27000.084,26.54
27000.182,26.59
27000.265,26.54
27000.383,26.57
27000.572,26.59
27000.574,26.56
27000.679,26.57
27000.775,26.56
27000.876,26.57
27000.979,26.57
27001.089,26.57
27001.184,26.54
27001.285,26.54
27001.386,26.56
27001.491,26.57
27001.592,26.57
27001.687,26.59
27001.805,26.57
27001.910,26.56
27002.008,26.56
27002.123,26.56
27002.173,26.59
27002.273,26.56
27002.378,26.54
27002.483,26.51
27002.589,26.57
27002.712,26.57
27002.812,26.56
27002.925,26.57
27003.025,26.6
27003.055,26.54
27003.226,26.57
27003.256,26.57
27003.376,26.54
27003.471,26.56
27003.572,26.57
27003.670,26.59
27003.770,26.57
27003.871,26.57
27003.962,26.56
27004.065,26.54
27004.160,26.57
27004.256,26.52
27004.351,26.57
27004.469,26.57
27004.572,26.57
27004.665,26.57
27004.777,26.56
27004.903,26.57
27004.976,26.59
27005.109,26.59
27005.182,26.57
27005.290,26.57
27005.386,26.59
27005.496,26.6
27005.592,26.54
27005.670,26.52
27005.798,26.56
27005.881,26.54
27006.001,26.54
27006.072,26.59
27006.234,26.54
27006.305,26.57
27006.405,26.56
27006.508,26.57
27006.606,26.56
27006.704,26.54
27056.755,26.56
27056.856,26.56
27056.945,26.57
27057.049,26.57
27057.146,26.57
27057.250,26.59
27057.351,26.57
27057.456,26.56
27057.557,26.56
27057.660,26.54
27057.765,26.57
27057.861,26.51
27057.959,26.6
27058.043,26.52
27058.148,26.57
27058.273,26.56
27058.371,26.56
27058.467,26.59
27058.564,26.57
27058.662,26.57
27058.763,26.56
27058.864,26.57
27058.966,26.56
27059.074,26.57
27059.172,26.59
27059.273,26.57
27059.376,26.57
27059.478,26.57
27059.606,26.56
27059.704,26.56
27059.798,26.57
27059.888,26.54
27059.991,26.56
27060.054,26.57
27060.207,26.57
27060.238,26.52
27060.366,26.57
27060.442,26.56
27060.574,26.54
27060.633,26.59
27060.775,26.57
27060.834,26.56
27060.935,26.56
27061.038,26.54
27061.140,26.54
27061.354,26.54
27061.356,26.56
27061.432,26.57
27061.552,26.52
27061.636,26.57
27061.746,26.56
27061.844,26.57
27061.969,26.56
27062.047,26.56
27062.148,26.54
27062.246,26.54
27062.344,26.56
27062.449,26.56
27062.550,26.57
27062.677,26.52
27062.780,26.57
27062.858,26.57
27062.959,26.54
27063.064,26.56
27063.173,26.54
27063.270,26.59
27063.369,26.57
27063.479,26.54
27063.582,26.54
27063.680,26.54
27063.780,26.54
27063.883,26.59
27063.984,26.59
27064.086,26.56
27064.207,26.57
27064.226,26.57
27064.344,26.59
27064.496,26.56
27064.523,26.56
27064.641,26.56
27064.724,26.56
27064.827,26.57
27064.940,26.54
27065.035,26.52
27065.136,26.56
27065.236,26.57
27065.342,26.54
27065.418,26.54
27065.520,26.56
27065.625,26.54
27065.724,26.56
27065.827,26.56
27065.930,26.57
27066.045,26.56
27066.123,26.57
27066.236,26.57
27066.339,26.59
27066.457,26.56
27066.552,26.56
27066.648,26.54
27116.750,26.56
27116.851,26.57
27116.956,26.52
27117.064,26.54
27117.158,26.56
27117.260,26.52
27117.366,26.52
27117.466,26.56
27117.589,26.59
27117.677,26.57
27117.775,26.56
27117.881,26.57
27117.978,26.57
27118.087,26.59
27118.118,26.54
27118.216,26.57
27118.319,26.57
27118.423,26.56
27118.521,26.54
27118.616,26.57
27118.726,26.54
27118.827,26.54
27118.908,26.56
27119.037,26.54
27119.138,26.57
27119.209,26.52
27119.310,26.52
27119.423,26.56
27119.520,26.59
27119.640,26.51
27119.719,26.54
27119.829,26.54
27119.925,26.56
27120.025,26.57
27120.126,26.56
27120.229,26.54
27120.332,26.54
27120.452,26.56
27120.545,26.57
27120.645,26.54
27120.741,26.54
27120.864,26.56
27120.949,26.56
27121.050,26.54
27121.152,26.52
27121.261,26.57
27121.356,26.59
27121.459,26.56
27121.562,26.56
27121.665,26.51
27121.766,26.56
27121.868,26.57
27121.983,26.54
27122.011,26.59
27122.106,26.54
27122.204,26.56
27122.317,26.56
27122.417,26.54
27122.515,26.56
27122.611,26.54
27122.702,26.57
27122.802,26.56
27122.920,26.54
27123.027,26.49
27123.098,26.57
27123.202,26.57
27123.304,26.54
27123.405,26.54
27123.506,26.57
27123.611,26.56
27123.712,26.57
27123.814,26.59
27123.917,26.54
27124.021,26.57
27124.128,26.57
27124.223,26.56
27124.327,26.57
27124.429,26.52
27124.540,26.57
27124.640,26.51
27124.736,26.54
27124.839,26.59
27124.949,26.56
27125.008,26.59
27125.146,26.56
27125.275,26.54
27125.353,26.57
27125.452,26.52
27125.599,26.57
27125.670,26.57
27125.699,26.56
27125.793,26.56
27125.891,26.56
27125.996,26.56
27126.098,26.6
27126.195,26.56
27126.298,26.56
27126.403,26.56
27126.501,26.52
27126.606,26.54
27126.702,26.57
27176.788,26.59
27176.886,26.57
27176.989,26.6
27177.114,26.57
27177.195,26.54
27177.319,26.54
27177.398,26.54
27177.506,26.56
27177.604,26.56
27177.707,26.57
27177.815,26.54
27177.917,26.59
27178.013,26.56
27178.114,26.57
27178.217,26.52
27178.320,26.56
27178.423,26.56
27178.540,26.52
27178.628,26.54
27178.753,26.57
27178.832,26.56
27178.952,26.57
27178.979,26.54
27179.141,26.57
27179.275,26.52
27179.346,26.57
27179.415,26.51
27179.549,26.54
27179.577,26.57
27179.755,26.59
27179.783,26.59
27179.881,26.56
27179.984,26.56
27180.094,26.57
27180.192,26.52
27180.293,26.56
27180.376,26.56
27180.494,26.54
27180.596,26.56
27180.697,26.57
27180.790,26.54
27180.890,26.56
27180.984,26.54
27181.084,26.54
27181.187,26.57
27181.290,26.56
27181.425,26.54
27181.494,26.56
27181.597,26.54
27181.699,26.6
27181.802,26.57
27181.915,26.57
27182.013,26.54
27182.118,26.54
27182.221,26.56
27182.319,26.54
27182.425,26.56
27182.521,26.59
27182.655,26.56
27182.726,26.54
27182.834,26.57
27182.949,26.59
27182.967,26.52
27183.135,26.56
27183.261,26.56
27183.361,26.54
27183.398,26.54
27183.473,26.56
27183.567,26.57
27183.684,26.56
27183.775,26.56
27183.873,26.54
27183.976,26.6
27184.077,26.56
27184.180,26.6
27184.285,26.54
27184.366,26.57
27184.464,26.54
27184.567,26.54
27184.668,26.56
27184.788,26.52
27184.873,26.57
27185.001,26.54
27185.082,26.57
27185.172,26.6
27185.278,26.56
27185.378,26.56
27185.488,26.52
27185.591,26.57
27185.685,26.59
27185.795,26.56
27185.920,26.56
27186.001,26.57
27186.101,26.57
27186.206,26.59
27186.307,26.59
27186.410,26.62
27186.520,26.56
27186.626,26.56
25076.716,26.54
25076.820,26.56
25076.922,26.57
25077.037,26.56
25077.064,26.57
25077.158,26.56
25077.263,26.54
25077.359,26.6
25077.469,26.54
25077.564,26.57
25077.662,26.57
25077.765,26.54
25077.871,26.54
25077.954,26.54
25078.094,26.57
25078.152,26.57
25078.253,26.54
25078.356,26.57
25078.462,26.54
25078.572,26.56
25078.670,26.56
25078.768,26.56
25078.876,26.57
25078.974,26.57
25079.074,26.57
25079.197,26.57
25079.285,26.54
25079.383,26.54
25079.503,26.57
25079.609,26.56
25079.646,26.57
25079.746,26.57
25079.849,26.59
25080.001,26.52
25080.103,26.51
25080.160,26.56
25080.263,26.54
25080.369,26.54
25080.445,26.59
25080.547,26.57
25080.719,26.51
25080.746,26.59
25080.844,26.56
25081.035,26.59
25081.052,26.51
25081.148,26.51
25081.246,26.56
25081.349,26.54
25081.447,26.56
25081.557,26.56
25081.655,26.56
25081.771,26.57
25081.841,26.56
25081.940,26.54
25082.043,26.6
25082.177,26.54
25082.251,26.56
25082.349,26.57
25082.451,26.57
25082.552,26.57
25082.657,26.54
25082.758,26.56
25082.871,26.57
25082.964,26.54
25083.067,26.56
25083.167,26.56
25083.283,26.56
25083.381,26.56
25083.484,26.52
25083.581,26.57
25083.680,26.57
25083.782,26.54
25083.885,26.59
25084.011,26.54
25084.089,26.57
25084.194,26.57
25084.304,26.57
25084.396,26.57
25084.501,26.52
25084.603,26.6
25084.709,26.57
25084.750,26.56
25084.832,26.57
25084.932,26.54
25085.035,26.59
25085.143,26.56
25085.246,26.54
25085.344,26.57
25085.445,26.54
25085.535,26.54
25085.633,26.54
25085.738,26.56
25085.829,26.59
25085.935,26.57
25086.067,26.54
25086.143,26.57
25086.250,26.54
25086.344,26.54
25086.454,26.54
25086.555,26.54
25086.648,26.54
25136.753,26.56
25136.856,26.56
25136.959,26.57
25137.059,26.54
25137.160,26.57
25137.280,26.57
25137.371,26.59
25137.467,26.56
25137.572,26.56
25137.694,26.57
25137.777,26.57
25137.878,26.59
25137.984,26.54
25138.087,26.54
25138.184,26.54
25138.288,26.57
25138.391,26.56
25138.425,26.52
25138.521,26.56
25138.619,26.57
25138.726,26.57
25138.824,26.56
25138.927,26.54
25139.028,26.52
25139.121,26.57
25139.234,26.56
25139.336,26.57
25139.424,26.59
25139.528,26.54
25139.623,26.57
25139.721,26.54
25139.854,26.57
25139.929,26.59
25140.028,26.54
25140.138,26.57
25140.234,26.56
25140.336,26.59
25140.439,26.54
25140.540,26.54
25140.645,26.57
25140.746,26.56
25140.839,26.59
25140.957,26.57
25141.054,26.56
25141.157,26.52
25141.256,26.54
25141.369,26.56
25141.464,26.56
25141.574,26.54
25141.692,26.54
25141.712,26.54
25141.873,26.57
25141.976,26.57
25142.060,26.57
25142.180,26.52
25142.280,26.54
25142.383,26.52
25142.427,26.54
25142.525,26.51
25142.623,26.54
25142.719,26.51
25142.822,26.56
25143.000,26.57
25143.027,26.57
25143.111,26.51
25143.209,26.56
25143.315,26.56
25143.432,26.54
25143.530,26.51
25143.619,26.54
25143.716,26.57
25143.827,26.57
25143.920,26.54
25144.013,26.56
25144.114,26.57
25144.217,26.56
25144.326,26.54
25144.442,26.54
25144.508,26.56
25144.631,26.56
25144.741,26.54
25144.844,26.52
25144.942,26.56
25145.047,26.54
25145.158,26.54
25145.278,26.54
25145.368,26.56
25145.456,26.54
25145.554,26.57
25145.660,26.56
25145.778,26.48
25145.807,26.54
25145.969,26.56
25146.072,26.56
25146.101,26.56
25146.202,26.52
25146.300,26.57
25146.400,26.57
25146.503,26.54
25146.606,26.56
25146.709,26.57
25196.810,26.57
25196.917,26.54
25197.015,26.54
25197.118,26.56
25197.206,26.56
25197.322,26.56
25197.405,26.56
25197.503,26.56
25197.616,26.57
25197.714,26.54
25197.812,26.52
25197.913,26.54
25198.030,26.57
25198.126,26.59
25198.224,26.57
25198.322,26.54
25198.410,26.56
25198.491,26.54
25198.592,26.56
25198.744,26.57
25198.802,26.56
25198.939,26.54
25199.042,26.56
25199.118,26.52
25199.238,26.59
25199.358,26.57
25199.459,26.57
25199.528,26.54
25199.660,26.54
25199.689,26.54
25199.802,26.6
25199.890,26.59
25199.986,26.57
25200.087,26.52
25200.199,26.57
25200.300,26.57
25200.396,26.52
25200.511,26.56
25200.603,26.57
25200.704,26.57
25200.805,26.54
25200.883,26.57
25200.994,26.56
25201.089,26.57
25201.190,26.57
25201.293,26.54
25201.395,26.54
25201.498,26.52
25201.614,26.52
25201.709,26.56
25201.805,26.57
25201.907,26.52
25202.027,26.57
25202.125,26.54
25202.223,26.57
25202.320,26.57
25202.425,26.54
25202.523,26.57
25202.643,26.57
25202.726,26.56
25202.788,26.54
25202.893,26.54
25203.040,26.52
25203.145,26.56
25203.214,26.56
25203.342,26.57
25203.452,26.54
25203.545,26.54
25203.648,26.57
25203.677,26.57
25203.782,26.57
25203.890,26.54
25203.986,26.54
25204.084,26.52
25204.187,26.54
25204.287,26.6
25204.390,26.52
25204.478,26.51
25204.592,26.56
25204.673,26.57
25204.775,26.52
25204.878,26.54
25204.991,26.57
25205.087,26.51
25205.184,26.56
25205.290,26.56
25205.396,26.54
25205.493,26.54
25205.594,26.54
25205.702,26.59
25205.820,26.54
25205.903,26.52
25206.025,26.54
25206.116,26.57
25206.217,26.54
25206.344,26.52
25206.437,26.54
25206.467,26.54
25206.626,26.57
25256.723,26.57
25256.782,26.56
25256.890,26.57
25256.994,26.54
25257.094,26.57
25257.234,26.54
25257.305,26.57
25257.366,26.54
25257.538,26.59
25257.565,26.52
25257.665,26.56
25257.785,26.59
25257.863,26.56
25257.972,26.57
25258.070,26.57
25258.177,26.52
25258.273,26.57
25258.366,26.59
25258.467,26.54
25258.565,26.54
25258.668,26.57
25258.771,26.56
25258.871,26.56
25258.964,26.54
25259.074,26.57
25259.179,26.57
25259.280,26.54
25259.381,26.54
25259.484,26.52
25259.613,26.52
25259.699,26.51
25259.793,26.54
25259.893,26.56
25259.998,26.54
25260.111,26.54
25260.207,26.54
25260.305,26.57
25260.407,26.54
25260.508,26.57
25260.611,26.56
25260.714,26.54
25260.802,26.54
25260.918,26.54
25261.021,26.54
25261.123,26.54
25261.226,26.57
25261.251,26.57
25261.351,26.54
25261.461,26.54
25261.560,26.54
25261.652,26.56
25261.756,26.56
25261.859,26.57
25261.949,26.59
25262.067,26.54
25262.170,26.57
25262.273,26.54
25262.361,26.54
25262.457,26.57
25262.559,26.54
25262.660,26.56
25262.761,26.57
25262.864,26.54
25262.967,26.57
25263.076,26.56
25263.180,26.56
25263.278,26.54
25263.408,26.54
25263.488,26.56
25263.582,26.56
25263.692,26.56
25263.793,26.57
25263.896,26.54
25264.000,26.57
25264.109,26.56
25264.199,26.57
25264.297,26.54
25264.349,26.52
25264.476,26.51
25264.614,26.57
25264.643,26.54
25264.844,26.57
25264.913,26.56
25264.940,26.52
25265.118,26.59
25265.146,26.56
25265.244,26.54
25265.347,26.57
25265.447,26.56
25265.550,26.57
25265.655,26.54
25265.756,26.51
25265.844,26.52
25265.949,26.57
25266.047,26.54
25266.146,26.54
25266.244,26.56
25266.359,26.6
25266.447,26.57
25266.550,26.57
25266.645,26.54
25316.780,26.54
25316.853,26.56
25316.961,26.54
25317.062,26.51
25317.167,26.57
25317.268,26.56
25317.371,26.52
25317.476,26.52
25317.579,26.54
25317.677,26.56
25317.785,26.59
25317.883,26.57
25318.008,26.54
25318.086,26.54
25318.222,26.57
25318.293,26.56
25318.395,26.54
25318.494,26.51
25318.623,26.52
25318.701,26.51
25318.804,26.57
25318.832,26.52
25318.930,26.56
25319.052,26.52
25319.146,26.54
25319.255,26.52
25319.342,26.54
25319.442,26.52
25319.543,26.56
25319.648,26.57
25319.750,26.52
25319.827,26.54
25319.932,26.54
25320.035,26.56
25320.135,26.57
25320.246,26.57
25320.329,26.59
25320.435,26.59
25320.535,26.54
25320.625,26.56
25320.770,26.51
25320.844,26.57
25320.944,26.59
25321.057,26.54
25321.165,26.56
25321.263,26.59
25321.364,26.56
25321.466,26.57
25321.594,26.54
25321.672,26.51
25321.795,26.54
25321.876,26.57
25322.001,26.56
25322.076,26.57
25322.195,26.52
25322.285,26.56
25322.388,26.54
25322.513,26.56
25322.518,26.51
25322.630,26.54
25322.728,26.54
25322.824,26.54
25322.929,26.57
25323.025,26.56
25323.128,26.56
25323.231,26.54
25323.317,26.56
25323.437,26.54
25323.538,26.54
25323.641,26.57
25323.736,26.54
25323.822,26.57
25323.924,26.54
25324.033,26.56
25324.128,26.54
25324.231,26.54
25324.332,26.57
25324.444,26.54
25324.540,26.52
25324.643,26.54
25324.766,26.52
25324.856,26.57
25324.930,26.52
25325.055,26.59
25325.133,26.57
25325.278,26.52
25325.317,26.52
25325.418,26.56
25325.527,26.54
25325.628,26.51
25325.733,26.57
25325.832,26.54
25325.937,26.52
25326.013,26.54
25326.114,26.54
25326.256,26.52
25326.309,26.54
25326.405,26.56
25326.527,26.56
25326.628,26.54
25376.724,26.54
25376.827,26.54
25376.924,26.56
25377.021,26.54
25377.106,26.56
25377.204,26.52
25377.341,26.54
25377.413,26.56
25377.516,26.56
25377.619,26.54
25377.707,26.57
25377.822,26.52
25377.920,26.56
25378.043,26.56
25378.121,26.56
25378.229,26.56
25378.327,26.56
25378.467,26.54
25378.540,26.57
25378.638,26.54
25378.761,26.56
25378.842,26.56
25378.945,26.57
25379.045,26.54
25379.179,26.54
25379.250,26.57
25379.351,26.56
25379.410,26.54
25379.516,26.54
25379.616,26.56
25379.760,26.57
25379.822,26.54
25379.966,26.51
25380.025,26.56
25380.128,26.54
25380.238,26.54
25380.304,26.56
25380.407,26.57
25380.501,26.59
25380.603,26.57
25380.717,26.54
25380.814,26.56
25380.989,26.57
25381.013,26.57
25381.104,26.54
25381.202,26.56
25381.299,26.52
25381.398,26.54
25381.501,26.56
25381.628,26.57
25381.706,26.54
25381.820,26.56
25381.918,26.54
25382.015,26.52
25382.119,26.57
25382.228,26.56
25382.324,26.56
25382.447,26.56
25382.530,26.56
25382.626,26.6
25382.753,26.56
25382.853,26.54
25382.939,26.57
25383.035,26.57
25383.140,26.54
25383.263,26.54
25383.346,26.57
25383.471,26.59
25383.549,26.54
25383.587,26.52
25383.755,26.57
25383.822,26.54
25383.888,26.59
25383.991,26.54
25384.089,26.52
25384.207,26.54
25384.298,26.52
25384.402,26.54
25384.503,26.59
25384.690,26.56
25384.709,26.54
25384.785,26.54
25384.883,26.57
25384.984,26.52
25385.103,26.51
25385.201,26.54
25385.293,26.54
25385.391,26.51
25385.503,26.57
25385.603,26.54
25385.699,26.57
25385.804,26.57
25385.908,26.56
25386.006,26.51
25386.109,26.54
25386.212,26.57
25386.315,26.57
25386.442,26.56
25386.528,26.57
25386.621,26.59
25676.746,26.51
25676.824,26.57
25676.940,26.56
25677.035,26.54
25677.133,26.56
25677.234,26.54
25677.337,26.57
25677.440,26.56
