Time (s),Absolute acceleration (m/s^2)
2.313601536E0,3.581020193E-2
2.321536106E0,2.201981484E-2
2.329440159E0,1.891919953E-2
2.337374730E0,2.060355901E-2
2.345309300E0,2.627921318E-2
2.353243870E0,2.929378149E-2
2.361208958E0,1.255355442E-2
2.369143528E0,3.352139536E-2
2.377078099E0,3.030711340E-2
2.385012669E0,2.485723443E-2
2.392947239E0,2.406066410E-2
2.400881810E0,3.636871883E-2
2.408785862E0,2.914679518E-2
2.416720433E0,2.255356388E-2
2.424655003E0,2.117370879E-2
2.432620091E0,2.511143618E-2
2.440554661E0,1.926865940E-2
2.448489231E0,3.765393297E-2
2.456423802E0,3.216858586E-2
2.464358372E0,3.219281403E-2
2.472292942E0,3.042209051E-2
2.480227513E0,2.009960318E-2
2.488162083E0,1.811333478E-2
2.496096653E0,2.168524602E-2
2.504031224E0,2.847390462E-2
2.511965794E0,3.436672718E-2
2.519900364E0,1.733960033E-2
2.527804417E0,2.348076095E-2
2.535738987E0,3.304722424E-2
2.543643040E0,1.506722848E-2
2.551577610E0,2.261349029E-2
2.559512181E0,4.004463917E-2
2.567477269E0,2.363808499E-2
2.575411839E0,1.662276892E-2
2.583346409E0,3.055462308E-2
2.591280980E0,3.594198901E-2
2.599215550E0,2.583237751E-2
2.607150120E0,3.195534477E-2
2.615084690E0,2.909245278E-2
2.623019261E0,3.145938645E-2
2.630953831E0,2.005785691E-2
2.638888401E0,2.208334259E-2
2.646822972E0,2.155127737E-2
2.654757542E0,2.675317648E-2
2.662692112E0,2.220787227E-2
2.670626683E0,3.844854193E-2
2.678591771E0,3.651532453E-2
2.686526341E0,3.350010721E-2
2.694460911E0,2.562259404E-2
2.702395481E0,3.441397034E-2
2.710330052E0,2.934113045E-2
2.718264622E0,2.754499564E-2
2.726168675E0,3.430033602E-2
2.734103245E0,3.474671595E-2
2.742037815E0,2.115512491E-2
2.749911351E0,2.235403730E-2
2.757845921E0,2.755122278E-2
2.765749974E0,2.240882113E-2
2.773684544E0,2.825830145E-2
2.781588597E0,2.578257653E-2
2.789523167E0,3.101228929E-2
2.797457737E0,1.876870057E-2
2.805361790E0,2.812513788E-2
2.813296360E0,1.677458187E-2
2.821230931E0,3.674926630E-2
2.829134983E0,2.840021870E-2
2.837069554E0,2.958277296E-2
2.845004124E0,3.790821598E-2
2.852969212E0,2.561529723E-2
2.860903782E0,3.511059935E-2
2.868838353E0,2.197646206E-2
2.876772923E0,2.361310219E-2
2.884707493E0,2.308936322E-2
2.892642063E0,1.931697082E-2
2.900576634E0,3.924728128E-2
2.908480687E0,3.513372347E-2
2.916415257E0,2.535796529E-2
2.924319310E0,3.484606871E-2
2.932223362E0,2.937352081E-2
2.940157933E0,1.690161764E-2
2.948092503E0,3.766177155E-2
2.956057591E0,2.452275334E-2
2.963992161E0,3.358241842E-2
2.971926731E0,2.526991290E-2
2.979861302E0,2.767848537E-2
2.987826390E0,2.976522312E-2
2.995760960E0,2.266992588E-2
3.003695530E0,2.585611261E-2
3.011630101E0,2.242672383E-2
3.019564671E0,2.197923333E-2
3.027499241E0,4.135378489E-2
3.035433812E0,3.321819309E-2
3.043337864E0,2.905875222E-2
3.051272435E0,3.519762972E-2
3.059207005E0,2.544924302E-2
3.067172093E0,4.005999218E-2
3.075106663E0,3.173358665E-2
3.083041233E0,2.895282861E-2
3.090975804E0,3.259249579E-2
3.098910374E0,3.199192175E-2
3.106844944E0,1.733519176E-2
3.114779515E0,3.088616092E-2
3.122683567E0,3.603504634E-2
3.130618138E0,3.367578306E-2
3.138583226E0,2.938561939E-2
3.146517796E0,2.353569415E-2
3.154452366E0,1.595028205E-2
3.162386937E0,2.274635205E-2
3.170321507E0,3.729630581E-2
3.178256077E0,1.998100704E-2
3.186190647E0,3.012756975E-2
3.194125218E0,3.803833788E-2
3.202029271E0,4.458777592E-2
3.209963841E0,2.311855521E-2
3.217867894E0,3.875076510E-2
3.225832981E0,3.016530635E-2
3.233767552E0,3.351562017E-2
3.241702122E0,2.768903836E-2
3.249636692E0,2.388356273E-2
3.257571263E0,2.873630651E-2
3.265444798E0,2.964219806E-2
3.273379368E0,3.135963625E-2
3.281313938E0,3.152990693E-2
3.289248509E0,1.683682462E-2
3.297213597E0,2.954573159E-2
3.305087132E0,3.873718867E-2
3.313021702E0,2.879185262E-2
3.320986790E0,3.052408708E-2
3.328921360E0,2.508242938E-2
3.336855931E0,4.664804906E-2
3.344790501E0,1.821225835E-2
3.352725071E0,4.271622820E-2
3.360659642E0,3.289739064E-2
3.368594212E0,2.786753306E-2
3.376559300E0,2.192113510E-2
3.384493870E0,3.613044985E-2
3.392428440E0,2.911119758E-2
3.400332493E0,4.889063521E-2
3.408267063E0,3.864490107E-2
3.416201634E0,2.262222485E-2
3.424136204E0,2.970217009E-2
3.432070774E0,3.294549276E-2
3.439974827E0,3.523193863E-2
3.447878880E0,1.061403466E-2
3.455782933E0,2.206028874E-2
3.463717503E0,3.360714464E-2
3.471652073E0,3.514708535E-2
3.479586644E0,3.567043381E-2
3.487551731E0,2.864130552E-2
3.495486302E0,2.426733996E-2
3.503420872E0,3.030695954E-2
3.511355442E0,1.422354197E-2
3.519290013E0,2.406030084E-2
3.527224583E0,2.186526098E-2
3.535159153E0,3.315136233E-2
3.543063206E0,3.426773113E-2
3.550997776E0,2.258859404E-2
3.558901829E0,3.230988868E-2
3.566836399E0,3.503796857E-2
3.574770970E0,2.596624965E-2
3.582675022E0,5.109485595E-2
3.590609593E0,3.793907117E-2
3.598574681E0,4.026169094E-2
3.606509251E0,2.838601963E-2
3.614443821E0,2.164066511E-2
3.622378392E0,3.041214205E-2
3.630312962E0,1.918527032E-2
3.638217015E0,2.668042396E-2
3.646151585E0,2.128186208E-2
3.654086155E0,4.008630927E-2
3.661990208E0,2.649198327E-2
3.669924778E0,4.351154526E-2
3.677859349E0,2.094092000E-2
3.685793919E0,3.705251747E-2
3.693759007E0,3.265790521E-2
3.701693577E0,3.484211015E-2
3.709628147E0,1.741819156E-2
3.717562718E0,2.294387536E-2
3.725497288E0,2.634981946E-2
3.733431858E0,2.290399665E-2
3.741366429E0,3.565914212E-2
3.749300999E0,2.533284357E-2
3.757235569E0,2.642789161E-2
3.765170140E0,2.397753635E-2
3.773104710E0,3.194770997E-2
3.781008763E0,2.341376274E-2
3.788943333E0,1.664075031E-2
3.796908421E0,3.227423746E-2
3.804842991E0,1.452427169E-2
3.812808079E0,3.487198655E-2
3.820742649E0,3.837998651E-2
3.828677220E0,3.114477203E-2
3.836611790E0,2.823540032E-2
3.844546360E0,3.763540681E-2
3.852480931E0,2.343691919E-2
3.860384983E0,3.031892048E-2
3.868319554E0,4.149071745E-2
3.876223606E0,4.190617780E-2
3.884158177E0,3.124272565E-2
