Time (s),Linear Acceleration x (m/s^2)
1.377657933E0,-1.450135745E-2
1.385592503E0,-7.300185040E-3
1.393527073E0,-9.700512514E-3
1.401431126E0,4.650605842E-3
1.409365696E0,-1.439006068E-2
1.417330784E0,-1.677678339E-2
1.425265355E0,-9.410271421E-3
1.433199925E0,-1.419541426E-2
1.441134495E0,-6.986310706E-3
1.449069065E0,-9.298276156E-3
1.456973118E0,-4.491691012E-3
1.464907688E0,-1.873037219E-2
1.472842259E0,-6.739939563E-3
1.480746312E0,-1.400176622E-2
1.488680882E0,-9.248476475E-3
1.496645970E0,-1.159607526E-2
1.504580540E0,-2.330809459E-2
1.512515110E0,-2.308608219E-2
1.520449681E0,-6.353121251E-3
1.528384251E0,-1.601646654E-3
1.536318821E0,-1.110555045E-2
1.544253392E0,-6.344352849E-3
1.552187962E0,-2.055481449E-2
1.560092015E0,-1.335365884E-2
1.567996067E0,-2.046484500E-2
1.575930638E0,-1.305327751E-3
1.583895726E0,-1.322145015E-2
1.591830296E0,-1.299381629E-2
1.599764866E0,-2.242873982E-2
1.607699437E0,-1.034441404E-2
1.615603489E0,1.621459611E-3
1.623538060E0,-1.274094917E-2
1.631442112E0,-8.910354227E-4
1.639346165E0,-8.169960231E-3
1.647311253E0,-1.060464606E-2
1.655245823E0,-1.299805753E-2
1.663180394E0,-9.827790782E-4
1.671114964E0,-1.768616028E-2
1.679049534E0,-1.051245537E-2
1.686984105E0,-1.518339477E-2
1.694918675E0,-8.054351434E-3
1.702853245E0,-1.291120239E-2
1.710787815E0,-1.528529078E-2
1.718691868E0,-1.044769399E-2
1.726626438E0,-1.282780990E-2
1.734591526E0,-1.994958892E-2
1.742526097E0,-1.255482994E-2
1.750460667E0,-7.054824382E-4
1.758395237E0,-1.016384270E-2
1.766329808E0,-1.000089198E-2
1.774233860E0,-5.195998587E-3
1.782168431E0,-1.236962341E-2
1.790103001E0,-1.933588088E-2
1.798068089E0,-9.763178416E-3
1.806002659E0,-5.007649772E-3
1.813937230E0,-3.021359444E-4
1.821871800E0,-5.034871399E-3
1.829806370E0,-2.557584550E-3
1.837740940E0,-9.792379104E-3
1.845675511E0,2.208261751E-3
1.853579563E0,-1.205348782E-2
1.861514134E0,-1.203082129E-2
1.869418187E0,-1.195113547E-2
1.877352757E0,-1.184220426E-2
1.885317845E0,-1.172717661E-2
1.893221897E0,-6.804592442E-3
1.901156468E0,-9.126353078E-3
1.909091038E0,-1.635876670E-2
1.917025608E0,-9.061104618E-3
1.924960179E0,-4.301060922E-3
1.932864231E0,-1.387102064E-2
1.940798802E0,-9.016215801E-3
1.948763890E0,-1.386591885E-2
1.956698460E0,-6.641312037E-3
1.964633030E0,-1.618571766E-2
1.972567601E0,-1.119880937E-2
1.980502171E0,-8.775919676E-3
1.988436741E0,-1.112660207E-2
1.996371312E0,-1.108279638E-2
2.004305882E0,-8.607630618E-3
2.012240452E0,-3.685208969E-3
2.020175022E0,-1.245908905E-3
2.028109593E0,-1.070538536E-2
2.036013646E0,-1.211788040E-3
2.043948216E0,-6.041074637E-3
2.051852269E0,-6.021570880E-3
2.059786839E0,-8.396156132E-3
2.067721409E0,5.871625617E-3
2.075686497E0,1.080680639E-3
2.083621067E0,-8.472294547E-3
2.091555638E0,-1.285417471E-3
2.099490208E0,-1.084408350E-2
2.107424778E0,-1.557585038E-2
2.115328831E0,-1.122277696E-3
2.123263401E0,-1.308426447E-2
2.131167454E0,-8.311363868E-3
2.139102024E0,-8.327491581E-3
2.147036595E0,-1.315533463E-2
2.155001683E0,-8.392638527E-3
2.162936253E0,-8.433924988E-3
2.170840306E0,-1.309976820E-2
2.178774876E0,-3.563802689E-3
2.186739964E0,-5.896932911E-3
2.194613499E0,-1.059703901E-2
2.202548069E0,-9.383778088E-4
2.210482640E0,-1.052231342E-2
2.218386692E0,-5.631767679E-3
2.226321263E0,-5.686618853E-3
2.234255833E0,-3.408960998E-3
2.242190403E0,-5.698548164E-3
2.250094456E0,-8.056653664E-3
2.258029026E0,-1.028837264E-2
2.265994114E0,-7.826978341E-3
2.273928685E0,-1.017390937E-2
2.281863255E0,-1.018170081E-2
2.289797825E0,-1.479354687E-2
2.297732396E0,-5.216338672E-3
2.305666966E0,-7.619817741E-3
2.313601536E0,-1.488361508E-2
2.321536106E0,-5.169329233E-4
2.329440159E0,-2.983154729E-3
2.337374730E0,-2.983758226E-3
2.345309300E0,-5.364242941E-3
2.353243870E0,-5.307146814E-3
2.361208958E0,-7.525885943E-3
2.369143528E0,4.434214439E-3
2.377078099E0,-9.797647595E-3
2.385012669E0,-5.051095970E-3
2.392947239E0,-2.766969148E-3
2.400881810E0,-1.234377548E-2
2.408785862E0,-3.298907541E-4
2.416720433E0,-9.757500142E-3
2.424655003E0,-1.220280584E-2
2.432620091E0,-2.736114897E-3
2.440554661E0,-5.160160363E-3
2.448489231E0,-9.913011454E-3
2.456423802E0,-1.226059161E-2
2.464358372E0,-1.233810838E-2
2.472292942E0,1.976413652E-3
2.480227513E0,-1.473090611E-2
2.488162083E0,2.028096002E-3
2.496096653E0,-7.523092907E-3
2.504031224E0,-4.216413945E-4
2.511965794E0,-7.604246493E-3
2.519900364E0,-5.234204233E-3
2.527804417E0,-2.840002533E-3
2.535738987E0,-1.697831228E-2
2.543643040E0,-2.654749900E-3
2.551577610E0,-2.737640869E-3
