Time (s),Linear Acceleration z (m/s^2)
1.361788792E0,-1.665496826E-2
1.369723362E0,-3.102016449E-2
1.377657933E0,-3.580665588E-2
1.385592503E0,-2.383518219E-2
1.393527073E0,-1.425838470E-2
1.401431126E0,-2.623081207E-2
1.409365696E0,-2.622985840E-2
1.417330784E0,-2.622985840E-2
1.425265355E0,-2.144145966E-2
1.433199925E0,-2.144050598E-2
1.441134495E0,-1.186370850E-2
1.449069065E0,-3.101730347E-2
1.456973118E0,-2.622795105E-2
1.464907688E0,-1.186180115E-2
1.472842259E0,-2.862071991E-2
1.480746312E0,-2.143859863E-2
1.488680882E0,-3.101539612E-2
1.496645970E0,-2.143859863E-2
1.504580540E0,-2.622604370E-2
1.512515110E0,-2.143859863E-2
1.520449681E0,-1.665019989E-2
1.528384251E0,-1.425457001E-2
1.536318821E0,-3.101444244E-2
1.544253392E0,-2.383136749E-2
1.552187962E0,-3.580379486E-2
1.560092015E0,-2.143859863E-2
1.567996067E0,-2.622604370E-2
1.575930638E0,-2.622604370E-2
1.583895726E0,-7.072448730E-3
1.591830296E0,-1.904296875E-2
1.599764866E0,-2.622604370E-2
1.607699437E0,-2.622604370E-2
1.615603489E0,-3.340816498E-2
1.623538060E0,-1.664924622E-2
1.631442112E0,-1.186084747E-2
1.639346165E0,-1.904296875E-2
1.647311253E0,-1.664924622E-2
1.655245823E0,-3.101444244E-2
1.663180394E0,-1.664829254E-2
1.671114964E0,-1.904106140E-2
1.679049534E0,-3.101253510E-2
1.686984105E0,-3.101253510E-2
1.694918675E0,-3.580093384E-2
1.702853245E0,-3.819465637E-2
1.710787815E0,-1.904106140E-2
1.718691868E0,-1.904010773E-2
1.726626438E0,-9.462356567E-3
1.734591526E0,-3.340435028E-2
1.742526097E0,-2.382755280E-2
1.750460667E0,-1.185703278E-2
1.758395237E0,-3.101062775E-2
1.766329808E0,-2.143383026E-2
1.774233860E0,-1.903820038E-2
1.782168431E0,-2.143287659E-2
1.790103001E0,-3.100967407E-2
1.798068089E0,-1.185512543E-2
1.806002659E0,-2.622032166E-2
1.813937230E0,-2.622032166E-2
1.821871800E0,-1.903820038E-2
1.829806370E0,-1.185607910E-2
1.837740940E0,-3.100967407E-2
1.845675511E0,-3.100872040E-2
1.853579563E0,-3.100872040E-2
1.861514134E0,-1.424884796E-2
1.869418187E0,-2.382469177E-2
1.877352757E0,-2.621936798E-2
1.885317845E0,-1.903629303E-2
1.893221897E0,-1.903724670E-2
1.901156468E0,-2.861499786E-2
1.909091038E0,-1.903724670E-2
1.917025608E0,-1.664447784E-2
1.924960179E0,-3.340244293E-2
