Time (s),Linear Acceleration y (m/s^2)
1.730152417E0,-7.368720551E-3
1.740090417E0,-7.493355323E-3
1.750028417E0,-2.419382778E-2
1.759966417E0,-1.000221055E-2
1.769905417E0,-5.875433036E-3
1.779843417E0,-2.142534018E-3
1.789781417E0,-6.056408929E-3
1.799719417E0,1.299177771E-2
1.809658417E0,3.146989737E-3
1.819596417E0,-8.488693039E-3
1.829534417E0,-9.664394518E-3
1.839472417E0,-1.538032876E-2
1.849411417E0,-1.669800566E-2
1.859349417E0,5.669058301E-5
1.869287417E0,-1.259953232E-2
1.879225417E0,-4.443554990E-3
1.889164417E0,-1.051138655E-2
1.899102417E0,3.526074321E-3
1.909040417E0,6.693051942E-3
1.918978417E0,-1.033439178E-2
1.928917417E0,8.502082250E-3
1.938855417E0,5.996643989E-3
1.948793417E0,-1.847254196E-3
1.958732417E0,-1.900297122E-2
1.968670417E0,-1.195869119E-2
1.978608417E0,-2.999731265E-3
1.988546417E0,-1.193525893E-2
1.998485417E0,-1.890825774E-2
2.008423417E0,-6.598192288E-3
2.018361417E0,-3.778685457E-3
2.028299417E0,-6.275464813E-3
2.038238417E0,-7.268422530E-3
2.048176417E0,8.710245411E-3
2.058114417E0,-1.816676684E-2
2.068052417E0,-1.278156117E-2
2.077991417E0,-1.348984400E-2
2.087929417E0,8.354437770E-4
2.097867417E0,4.713289789E-4
2.107805417E0,-9.457119859E-3
2.117744417E0,-1.452818616E-2
2.127682417E0,-1.476138271E-2
2.137620417E0,-1.317277416E-2
2.147558417E0,-2.079626201E-2
2.157496917E0,-1.126582811E-2
2.167434917E0,-4.986240556E-3
2.177372917E0,-1.047709582E-2
2.187310917E0,-2.296100631E-2
2.197249917E0,-2.485324752E-3
2.207187917E0,-6.116103062E-3
2.217125917E0,-1.159066607E-2
2.227064917E0,-1.512016649E-2
2.237002917E0,-1.488238353E-2
2.246940917E0,-1.243417261E-2
2.256878917E0,-1.756969532E-3
2.266817917E0,-5.360487483E-3
2.276755917E0,-2.673168154E-2
2.286693917E0,-1.163977811E-2
2.296631917E0,-3.474938592E-3
2.306570917E0,1.130044317E-2
2.316508917E0,5.039233232E-3
2.326446917E0,-9.737920971E-3
2.336384917E0,-1.592710052E-2
2.346323917E0,-4.251515069E-3
2.356261917E0,-1.381647951E-2
2.366199917E0,-1.486357651E-4
2.376137917E0,-8.695636508E-3
2.386076917E0,-1.671033963E-2
2.396014917E0,-1.847215824E-2
2.405952917E0,3.491089242E-3
2.415890917E0,-5.323033326E-3
2.425829917E0,-7.713662877E-3
2.435767917E0,-2.114491823E-2
2.445705917E0,-2.473556089E-2
2.455643917E0,7.178781973E-4
2.465582917E0,-1.317567264E-3
2.475520917E0,-5.108424523E-3
2.485458917E0,-2.203248902E-2
2.495396917E0,-9.930399433E-4
2.505335917E0,-7.551957672E-3
2.515273917E0,-1.006865182E-2
2.525211917E0,1.771224404E-3
2.535150917E0,-1.526944180E-2
2.545088917E0,-1.502095797E-2
2.555026917E0,-7.324985205E-3
