"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
1.869287417E0,8.322305493E-3,-1.259953232E-2,-5.622097850E-3,1.611263379E-2
1.879225417E0,1.827405183E-2,-4.443554990E-3,-2.328361273E-3,1.895012975E-2
1.889164417E0,1.145653642E-2,-1.051138655E-2,-1.520159125E-2,2.174465108E-2
1.899102417E0,-1.344795646E-2,3.526074321E-3,-1.175933540E-2,1.820886328E-2
1.909040417E0,-2.664165040E-3,6.693051942E-3,-5.326813459E-4,7.223466555E-3
1.918978417E0,-6.266365084E-3,-1.033439178E-2,-9.213457704E-3,1.519719671E-2
1.928917417E0,-1.049441363E-2,8.502082250E-3,-1.100972235E-2,1.742504251E-2
1.938855417E0,-3.331172462E-3,5.996643989E-3,-1.175875068E-2,1.361340026E-2
1.948793417E0,-1.509694893E-2,-1.847254196E-3,-2.029100776E-2,2.535853330E-2
1.958732417E0,-1.085806020E-2,-1.900297122E-2,-1.190902412E-2,2.491656561E-2
1.968670417E0,-9.373059282E-3,-1.195869119E-2,-2.702758491E-2,3.100572337E-2
1.978608417E0,9.710621783E-3,-2.999731265E-3,-5.022758245E-3,1.133678365E-2
1.988546417E0,-9.153870922E-3,-1.193525893E-2,5.156074762E-3,1.590059325E-2
1.998485417E0,4.003871782E-3,-1.890825774E-2,-8.016532660E-3,2.092410084E-2
2.008423417E0,-1.640180536E-3,-6.598192288E-3,-7.268089056E-3,9.952459605E-3
2.018361417E0,7.306552771E-4,-3.778685457E-3,-1.160964668E-2,1.223095323E-2
2.028299417E0,1.513720336E-2,-6.275464813E-3,-1.235750556E-2,2.052375034E-2
2.038238417E0,-4.734874237E-3,-7.268422530E-3,-2.044011176E-2,2.220466547E-2
2.048176417E0,4.260084894E-3,8.710245411E-3,-2.597917914E-2,2.772966728E-2
2.058114417E0,-4.586766092E-3,-1.816676684E-2,-1.834505439E-2,2.622233516E-2
2.068052417E0,-6.504205149E-4,-1.278156117E-2,-1.520100653E-2,1.987113365E-2
2.077991417E0,-1.335645667E-3,-1.348984400E-2,-1.310594916E-2,1.885539031E-2
2.087929417E0,-1.427128097E-2,8.354437770E-4,-1.669789374E-2,2.198151683E-2
2.097867417E0,-1.071375274E-2,4.713289789E-4,-1.849298894E-2,2.137749492E-2
2.107805417E0,-4.539974662E-3,-9.457119859E-3,-1.175699651E-2,1.575675896E-2
2.117744417E0,-2.436607853E-3,-1.452818616E-2,-2.088742375E-2,2.555953290E-2
2.127682417E0,-1.225375403E-3,-1.476138271E-2,-2.358065128E-2,2.784685044E-2
2.137620417E0,3.801964684E-3,-1.317277416E-2,-1.310185611E-2,1.896405938E-2
2.147558417E0,-8.098379974E-3,-2.079626201E-2,-2.807072818E-2,3.586131694E-2
2.157496917E0,-9.659682484E-3,-1.126582811E-2,-6.963449121E-3,1.639261945E-2
2.167434917E0,7.839503638E-3,-4.986240556E-3,-7.411930561E-3,1.188516415E-2
2.177372917E0,1.258437753E-2,-1.047709582E-2,-2.262872458E-4,1.637642515E-2
2.187310917E0,6.019699378E-3,-2.296100631E-2,-1.422627568E-3,2.377958075E-2
2.197249917E0,1.126091508E-4,-2.485324752E-3,-1.773752868E-2,1.791115417E-2
2.207187917E0,-4.589100410E-3,-6.116103062E-3,-1.309776306E-2,1.516634288E-2
2.217125917E0,-1.166070018E-2,-1.159066607E-2,-1.190025330E-2,2.029609561E-2
2.227064917E0,3.032512218E-4,-1.512016649E-2,-3.367996216E-3,1.549370177E-2
2.237002917E0,1.489728936E-3,-1.488238353E-2,-1.040219665E-2,1.821840627E-2
2.246940917E0,-5.580029874E-3,-1.243417261E-2,-6.359431744E-3,1.503953968E-2
2.256878917E0,-1.171322462E-2,-1.756969532E-3,-1.848480284E-2,2.195391785E-2
2.266817917E0,3.163508121E-3,-5.360487483E-3,-2.768071890E-3,6.812109194E-3
2.276755917E0,-1.249403805E-2,-2.673168154E-2,-1.130032897E-2,3.159717107E-2
2.286693917E0,2.894495088E-3,-1.163977811E-2,-2.619552612E-3,1.227699443E-2
2.296631917E0,-1.688203078E-2,-3.474938592E-3,-1.564247131E-2,2.327584736E-2
2.306570917E0,-5.080654817E-3,1.130044317E-2,-2.222935975E-2,2.544911598E-2
2.316508917E0,-7.318160408E-3,5.039233232E-3,-1.818776429E-2,2.024213707E-2
2.326446917E0,-6.161521766E-3,-9.737920971E-3,-1.160029113E-2,1.635109200E-2
2.336384917E0,-5.501640639E-3,-1.592710052E-2,-1.219904602E-2,2.080281963E-2
2.346323917E0,-2.261785241E-2,-4.251515069E-3,-1.803749084E-2,2.924027537E-2
2.356261917E0,-8.525071400E-3,-1.381647951E-2,-8.158035278E-3,1.816935574E-2
2.366199917E0,-1.392084089E-2,-1.486357651E-4,6.735992432E-4,1.393792092E-2
2.376137917E0,-1.441800040E-3,-8.695636508E-3,-8.606516719E-3,1.231929428E-2
2.386076917E0,8.049925743E-3,-1.671033963E-2,-1.504254699E-2,2.388126828E-2
2.396014917E0,-2.787073057E-2,-1.847215824E-2,-2.222819030E-2,4.015084926E-2
