Time (s),Absolute acceleration (m/s^2)
1.288107270E3,2.436566372E-2
1.288117212E3,2.631214428E-2
1.288127154E3,1.333622579E-2
1.288137095E3,1.380380284E-2
1.288147037E3,1.630713712E-2
1.288156979E3,2.066852931E-2
1.288166920E3,1.779233558E-2
1.288176862E3,2.531286310E-2
1.288186803E3,1.792030821E-2
1.288196745E3,1.021362688E-2
1.288206687E3,2.707213498E-2
1.288216628E3,3.432984659E-2
1.288226570E3,2.328450190E-2
1.288236511E3,1.577366734E-2
1.288246453E3,7.330426696E-3
1.288256395E3,1.375175720E-2
1.288266336E3,2.426790480E-2
1.288276278E3,1.889777573E-2
1.288286219E3,1.848707883E-2
1.288296161E3,1.364509542E-2
1.288306103E3,1.771231772E-2
1.288316044E3,1.327799684E-2
1.288325986E3,2.765702663E-2
1.288335927E3,2.116677494E-2
1.288345869E3,2.414306559E-2
1.288355811E3,2.219584325E-2
1.288365752E3,1.111731061E-2
1.288375694E3,2.324717674E-2
1.288385636E3,1.977631776E-2
1.288395577E3,2.397986775E-2
1.288405519E3,1.234396414E-2
1.288415460E3,3.066919016E-2
1.288425402E3,2.549336788E-2
1.288435344E3,2.191014354E-2
1.288445285E3,1.748603591E-2
1.288455227E3,2.070144032E-2
1.288465168E3,1.679847103E-2
1.288475110E3,9.157452587E-3
1.288485052E3,2.674434414E-2
1.288494993E3,3.148302242E-2
1.288504935E3,2.160902625E-2
1.288514877E3,9.739572015E-3
1.288524818E3,2.682031728E-2
1.288534760E3,3.389285146E-2
1.288544701E3,1.539987346E-2
1.288554643E3,2.788675306E-2
1.288564585E3,1.087476366E-2
1.288574526E3,9.904092765E-3
1.288584468E3,1.574668619E-2
1.288594409E3,1.857897994E-2
1.288604351E3,2.837142386E-2
1.288614293E3,1.812227694E-2
1.288624234E3,1.325978613E-2
1.288634176E3,1.132383679E-2
1.288644117E3,3.194984027E-2
1.288654059E3,1.760952608E-2
1.288664001E3,2.046045407E-2
1.288673942E3,1.983463987E-2
1.288683884E3,1.336246060E-2
1.288693826E3,1.640907216E-2
1.288703767E3,3.055020927E-2
1.288713709E3,2.277850985E-2
1.288723650E3,1.520140544E-2
1.288733592E3,3.176799419E-2
1.288743534E3,2.980037653E-2
1.288753475E3,1.335518600E-2
1.288763417E3,2.577391114E-2
1.288773358E3,1.887521122E-2
1.288783300E3,2.788670068E-2
1.288793242E3,2.695337374E-2
1.288803183E3,2.228232942E-2
1.288813125E3,1.840185434E-2
1.288823066E3,1.232188248E-2
1.288833008E3,1.717087095E-2
1.288842950E3,9.365377478E-3
1.288852891E3,1.810151430E-2
1.288862833E3,1.666372953E-2
1.288872775E3,1.165184370E-2
1.288882716E3,2.340120215E-2
1.288892658E3,1.577018304E-2
1.288902599E3,1.898894911E-2
1.288912541E3,2.060531533E-2
1.288922483E3,1.181863044E-2
1.288932424E3,2.025502144E-2
1.288942366E3,1.187537246E-2
1.288952307E3,1.364520411E-2
1.288962249E3,2.253405830E-2
1.288972191E3,2.104554250E-2
1.288982132E3,3.525295272E-2
1.288992074E3,3.181005894E-2
1.289002015E3,2.609217765E-2
1.289011957E3,2.739478909E-2
1.289021899E3,2.087132323E-2
1.289031840E3,1.774321737E-2
1.289041782E3,1.408761014E-2
1.289051724E3,2.329911737E-2
1.289061665E3,2.263559799E-2
1.289071607E3,2.615011188E-2
1.289081548E3,1.989639814E-2
1.289091490E3,1.115690374E-2
1.289101432E3,1.972590227E-2
1.289111373E3,2.427567162E-2
1.289121315E3,2.423676678E-2
1.289131256E3,1.982951275E-2
1.289141198E3,2.269088228E-2
1.289151140E3,8.875314124E-3
1.289161081E3,1.242011774E-2
1.289171023E3,7.809373385E-3
1.289180965E3,1.415554460E-2
1.289190906E3,8.830485447E-3
1.289200848E3,2.305928247E-2
1.289210789E3,1.961321403E-2
1.289220731E3,2.120397262E-2
1.289230673E3,3.436204879E-2
1.289240614E3,2.003977324E-2
1.289250556E3,7.288639479E-3
1.289260497E3,4.871413478E-3
1.289270439E3,1.457707302E-2
1.289280381E3,2.098258120E-2
1.289290322E3,1.474785869E-2
1.289300264E3,2.043742023E-2
1.289310205E3,7.498324832E-3
1.289320147E3,1.499466215E-2
1.289330089E3,2.046475243E-2
1.289340030E3,1.982966606E-2
1.289349972E3,2.822276965E-2
1.289359914E3,3.501354171E-2
1.289369855E3,1.085759280E-2
1.289379797E3,2.442659679E-2
1.289389738E3,2.615792844E-2
1.289399680E3,1.188245852E-2
1.289409622E3,1.083317630E-2
1.289419563E3,1.383186126E-2
1.289429505E3,1.901824963E-2
1.289439446E3,3.267848137E-2
1.289449388E3,1.504646084E-2
1.289459330E3,1.023340260E-2
1.289469271E3,1.533679002E-2
1.289479213E3,8.322954460E-3
1.289489155E3,1.713769128E-2
1.289499096E3,3.272573999E-2
1.289509038E3,1.016734311E-2
1.289518979E3,1.207684948E-2
1.289528921E3,2.385304922E-2
1.289538863E3,1.078469759E-2
1.289548804E3,1.292401360E-2
1.289558746E3,1.368198347E-2
1.289568687E3,9.499521749E-3
1.289578629E3,1.111679918E-2
1.289588571E3,1.424313828E-2
1.289598512E3,8.672054558E-3
1.289608454E3,1.726649447E-2
1.289618395E3,2.013434165E-2
1.289628337E3,1.282922356E-2
1.289638279E3,1.353616433E-2
1.289648220E3,1.795079555E-2
1.289658162E3,2.054486680E-2
1.289668104E3,2.217228699E-2
1.289678045E3,2.159568303E-2
1.289687987E3,1.232718397E-2
1.289697928E3,1.837761392E-2
1.289707870E3,2.988232061E-2
1.289717812E3,2.135600143E-2
1.289727753E3,1.251012488E-2
1.289737695E3,1.780169231E-2
1.289747636E3,3.186587224E-2
1.289757578E3,1.629547847E-2
1.289767520E3,6.306303413E-3
1.289777461E3,2.498990183E-2
