Time (s),Linear Acceleration z (m/s^2)
8.339469950E-1,-5.172729492E-3
8.386911100E-1,-1.224899292E-2
8.434352240E-1,-1.451969147E-2
8.481793390E-1,-4.906654358E-3
8.529234530E-1,-2.492904663E-3
8.576675680E-1,2.272605896E-3
8.624116830E-1,-2.490997314E-3
8.671557970E-1,-2.470970154E-3
8.718999120E-1,1.178646088E-2
8.766440780E-1,1.406097412E-2
8.813881930E-1,1.157093048E-2
8.861323080E-1,-1.225471497E-2
8.908764220E-1,-2.880096436E-4
8.956205370E-1,-2.851486206E-4
9.003646510E-1,-7.400512695E-3
9.051087660E-1,-1.208591461E-2
9.098528810E-1,-2.493858337E-3
9.145969950E-1,-1.010894775E-4
9.193411100E-1,-2.471923828E-3
9.240852240E-1,-1.431751251E-2
9.288293390E-1,-2.332687378E-3
9.335734530E-1,-1.180553436E-2
9.383175680E-1,1.573562622E-4
9.430617350E-1,-6.961822510E-3
9.478058490E-1,2.586364746E-3
9.525499640E-1,-2.181053162E-3
9.572940780E-1,-1.165485382E-2
9.620381930E-1,3.051757812E-4
9.667823080E-1,-1.156139374E-2
9.715264220E-1,5.146026611E-3
9.762705370E-1,-4.387855530E-3
9.810146510E-1,-1.146984100E-2
9.857587660E-1,-4.255294800E-3
9.905028810E-1,-6.592750549E-3
9.952469950E-1,-4.164695740E-3
9.999911620E-1,6.151199341E-4
1.004735276E0,-6.507873535E-3
1.009479391E0,6.637573242E-4
1.014223506E0,6.580352783E-4
1.018967620E0,-4.092216492E-3
1.023711735E0,3.059387207E-3
1.028455849E0,3.033638000E-3
1.033199964E0,-8.855819702E-3
1.037944078E0,7.828712463E-3
1.042688193E0,-1.596450806E-2
1.047432308E0,-1.345920563E-2
1.052176422E0,3.262519836E-3
1.056920537E0,-3.881454468E-3
1.061664651E0,-1.096916199E-2
1.066408766E0,-6.131172180E-3
1.071152933E0,5.784034729E-3
1.075897047E0,1.285457611E-2
1.080641162E0,5.628585815E-3
1.085385276E0,3.208160400E-3
1.090129391E0,-1.342868805E-2
1.094873506E0,8.039474487E-3
1.099617620E0,-1.519203186E-3
1.104361735E0,-6.252288818E-3
1.109105849E0,8.036613464E-3
1.113849964E0,3.223419189E-3
1.118594078E0,3.196716309E-3
1.123338193E0,-1.106643677E-2
1.128082308E0,-3.854751587E-3
1.132826474E0,-3.822326660E-3
1.137570589E0,-3.790855408E-3
1.142314703E0,9.851455688E-4
1.147058818E0,1.046943665E-2
1.151802933E0,-6.227493286E-3
1.156547047E0,3.314971924E-3
1.161291162E0,9.145736694E-4
1.166035276E0,-1.464843750E-3
1.170779391E0,1.041126251E-2
1.175523506E0,-3.912925720E-3
1.180267620E0,1.272964478E-2
1.185011735E0,1.262474060E-2
1.189755849E0,1.251983643E-2
1.194500016E0,5.296707153E-3
1.199244078E0,-1.610279083E-2
1.203988245E0,5.387306213E-3
1.208732360E0,-1.126861572E-2
1.213476474E0,-1.354789734E-2
1.218220589E0,7.921218872E-3
1.222964703E0,-1.636505127E-3
1.227708818E0,3.121376038E-3
1.232452933E0,-1.588630676E-2
1.237197047E0,1.509284973E-2
1.241941162E0,7.848739624E-3
1.246685276E0,-1.708030701E-3
1.251429391E0,-1.355934143E-2
1.256173506E0,7.905960083E-4
1.260917620E0,3.156661987E-3
1.265661735E0,7.877349854E-3
1.270405849E0,-1.117229462E-2
1.275149964E0,1.027679443E-2
1.279894131E0,-6.418228149E-3
1.284638245E0,-6.364822388E-3
1.289382360E0,-3.938674927E-3
1.294126474E0,3.211975098E-3
1.298870589E0,8.125305176E-4
1.303614703E0,1.029777527E-2
1.308358818E0,7.200241089E-4
1.313102933E0,-4.030227661E-3
1.317847047E0,7.476806641E-4
1.322591162E0,-4.003524780E-3
1.327335276E0,-1.597404480E-3
1.332079391E0,1.027965546E-2
1.336823506E0,1.019382477E-2
1.341567620E0,-4.128456116E-3
1.346311735E0,-1.833152771E-2
1.351055849E0,-6.313323975E-3
1.355800016E0,1.272201538E-2
1.360544131E0,-1.621246338E-3
1.365288245E0,-3.980636597E-3
1.370032360E0,5.544662476E-3
1.374776474E0,1.261711121E-2
1.379520589E0,-1.358985901E-2
1.384264703E0,3.131866455E-3
1.389008818E0,-4.012107849E-3
1.393752933E0,7.658004761E-4
1.398497047E0,7.591247559E-4
1.403241162E0,-1.111125946E-2
1.407985276E0,-1.526832581E-3
1.412729391E0,7.977485657E-3
1.417473506E0,-8.698463440E-3
1.422217620E0,-1.506805420E-3
1.426961735E0,-1.494407654E-3
1.431705901E0,-1.482009888E-3
1.436450016E0,-1.333522797E-2
1.441194131E0,5.759239197E-3
1.445938245E0,3.336906433E-3
1.450682360E0,-6.181716919E-3
1.455426474E0,3.359794617E-3
1.460170589E0,5.705833435E-3
1.464914703E0,-8.579254150E-3
1.469658818E0,5.730628967E-3
1.474402933E0,-6.181716919E-3
1.479147047E0,-6.130218506E-3
1.483891162E0,3.410339355E-3
1.488635276E0,1.287460327E-2
1.493379391E0,1.276683807E-2
1.498123506E0,-1.106834412E-2
1.502867620E0,-3.856658936E-3
1.507611735E0,-1.094436646E-2
1.512355901E0,3.383636475E-3
1.517100016E0,3.355026245E-3
1.521844131E0,-3.790855408E-3
1.526588245E0,-3.759384155E-3
1.531332360E0,-6.100654602E-3
1.536076474E0,-8.423805237E-3
1.540820589E0,1.137733459E-3
1.545564703E0,3.500938416E-3
1.550308818E0,3.471374512E-3
1.555052933E0,-3.675460815E-3
1.559797047E0,-3.644943237E-3
1.564541162E0,5.876541138E-3
1.569285276E0,1.294612885E-2
1.574029391E0,-1.563549042E-2
1.578773506E0,3.476142883E-3
1.583517620E0,5.821228027E-3
1.588261735E0,8.145332336E-3
1.593005849E0,9.584426880E-4
1.597750016E0,1.044273376E-2
1.602494131E0,-3.882408142E-3
