Time,Device name,Chip Time(),Acceleration X(g),Acceleration Y(g),Acceleration Z(g),Angular velocity X(°/s),Angular velocity Y(°/s),Angular velocity Z(°/s),Angle X(°),Angle Y(°),Angle Z(°),Magnetic field X(ʯt),Magnetic field Y(ʯt),Magnetic field Z(ʯt),Temperature(℃),Pressure(Pa),Height(m),Longitude(),Latitude(),GPS ground speed(km),Angle of course(°),GPS height(m),Number of satellites(),Position location(),Horizontal position(),Vertical position(),Quaternions 0(),Quaternions 1(),Quaternions 2(),Quaternions 3()
 21:39:26.480,COM3,, -0.005, -0.015, 1.000, 0.000, 0.000, 0.000, -0.176, -0.286, -71.406, -34.760, 11.840, -46.613, 26.34,,,,,,,,,,,,,,,,
 21:39:26.574,COM3,, -0.004, -0.014, 1.000, 0.000, 0.000, 0.000, -0.176, -0.286, -71.406, -34.940, 11.847, -46.480, 26.38,,,,,,,,,,,,,,,,
 21:39:26.694,COM3,, -0.004, -0.016, 1.000, 0.000, 0.000, 0.000, -0.176, -0.286, -71.406, -34.853, 11.840, -47.020, 26.37,,,,,,,,,,,,,,,,
 21:39:26.779,COM3,, -0.004, -0.015, 1.001, 0.000, 0.000, 0.000, -0.176, -0.286, -71.406, -34.860, 11.900, -46.867, 26.35,,,,,,,,,,,,,,,,
 21:39:26.899,COM3,, -0.004, -0.015, 1.002, 0.000, 0.000, 0.000, -0.176, -0.286, -71.406, -34.820, 11.853, -46.727, 26.38,,,,,,,,,,,,,,,,
 21:39:26.998,COM3,, -0.004, -0.015, 1.001, 0.000, 0.000, 0.000, -0.176, -0.286, -71.406, -34.820, 11.833, -46.793, 26.41,,,,,,,,,,,,,,,,
 21:39:27.090,COM3,, -0.004, -0.015, 1.000, 0.000, 0.000, 0.000, -0.176, -0.286, -71.406, -34.893, 11.820, -46.773, 26.38,,,,,,,,,,,,,,,,
 21:39:27.197,COM3,, -0.005, -0.015, 1.001, 0.000, 0.000, 0.000, -0.176, -0.286, -71.406, -34.853, 11.853, -46.967, 26.35,,,,,,,,,,,,,,,,
 21:39:27.291,COM3,, -0.004, -0.015, 1.000, 0.000, 0.000, 0.000, -0.176, -0.286, -71.406, -34.933, 11.873, -46.760, 26.38,,,,,,,,,,,,,,,,
 21:39:27.410,COM3,, -0.005, -0.015, 1.001, 0.000, 0.000, 0.000, -0.176, -0.286, -71.406, -34.820, 11.787, -46.553, 26.37,,,,,,,,,,,,,,,,
 21:39:27.497,COM3,, -0.005, -0.015, 1.000, 0.000, 0.000, 0.000, -0.176, -0.286, -71.406, -34.900, 11.820, -46.747, 26.35,,,,,,,,,,,,,,,,
 21:39:27.605,COM3,, -0.005, -0.014, 1.000, 0.000, 0.000, 0.000, -0.176, -0.286, -71.406, -34.820, 11.767, -46.927, 26.38,,,,,,,,,,,,,,,,
 21:39:27.701,COM3,, -0.005, -0.015, 1.001, 0.000, 0.000, 0.000, -0.176, -0.286, -71.406, -34.773, 11.907, -46.947, 26.38,,,,,,,,,,,,,,,,
 21:39:27.775,COM3,, -0.005, -0.015, 1.001, 0.000, 0.000, 0.000, -0.176, -0.286, -71.406, -34.820, 11.833, -46.807, 26.37,,,,,,,,,,,,,,,,
 21:39:27.879,COM3,, -0.005, -0.015, 1.002, 0.000, 0.000, 0.000, -0.176, -0.286, -71.406, -34.880, 11.773, -46.633, 26.38,,,,,,,,,,,,,,,,
 21:39:27.987,COM3,, -0.005, -0.014, 1.002, 0.000, 0.000, 0.000, -0.176, -0.286, -71.406, -34.880, 11.840, -46.693, 26.34,,,,,,,,,,,,,,,,
 21:39:28.062,COM3,, -0.004, -0.014, 1.001, 0.000, 0.000, 0.000, -0.176, -0.286, -71.406, -34.833, 11.793, -46.873, 26.35,,,,,,,,,,,,,,,,
 21:39:28.164,COM3,, -0.004, -0.015, 1.001, 0.000, 0.000, 0.000, -0.176, -0.286, -71.406, -34.753, 11.887, -46.987, 26.38,,,,,,,,,,,,,,,,
 21:39:28.294,COM3,, -0.004, -0.015, 1.001, 0.000, 0.000, 0.000, -0.176, -0.286, -71.406, -34.780, 11.880, -46.880, 26.35,,,,,,,,,,,,,,,,
 21:39:28.363,COM3,, -0.005, -0.015, 1.000, 0.000, 0.000, 0.000, -0.176, -0.286, -71.406, -34.793, 11.820, -46.753, 26.40,,,,,,,,,,,,,,,,
 21:39:28.469,COM3,, -0.004, -0.015, 1.000, 0.000, 0.000, 0.000, -0.176, -0.286, -71.406, -34.767, 11.933, -46.780, 26.37,,,,,,,,,,,,,,,,
 21:39:28.572,COM3,, -0.004, -0.015, 1.000, 0.000, 0.000, 0.000, -0.176, -0.286, -71.406, -34.787, 11.833, -46.867, 26.35,,,,,,,,,,,,,,,,
 21:39:28.670,COM3,, -0.005, -0.015, 1.001, 0.000, 0.000, 0.000, -0.176, -0.280, -71.406, -34.760, 11.827, -46.893, 26.35,,,,,,,,,,,,,,,,
 21:39:28.779,COM3,, -0.004, -0.015, 1.000, 0.000, 0.000, 0.000, -0.170, -0.280, -71.406, -34.933, 11.880, -46.747, 26.37,,,,,,,,,,,,,,,,
 21:39:28.863,COM3,, -0.005, -0.015, 1.002, 0.000, 0.000, 0.000, -0.176, -0.280, -71.406, -34.827, 11.847, -46.640, 26.37,,,,,,,,,,,,,,,,
 21:39:28.964,COM3,, -0.004, -0.015, 1.000, 0.000, 0.000, 0.000, -0.176, -0.280, -71.406, -34.920, 11.907, -46.580, 26.35,,,,,,,,,,,,,,,,
 21:39:29.068,COM3,, -0.004, -0.015, 1.001, 0.000, 0.000, 0.000, -0.176, -0.280, -71.406, -34.927, 11.813, -46.600, 26.35,,,,,,,,,,,,,,,,
 21:39:29.166,COM3,, -0.004, -0.015, 1.001, 0.000, 0.000, 0.000, -0.176, -0.280, -71.406, -34.893, 11.740, -46.680, 26.38,,,,,,,,,,,,,,,,
 21:39:29.262,COM3,, -0.005, -0.014, 1.000, 0.000, 0.000, 0.000, -0.176, -0.280, -71.406, -34.860, 11.813, -46.587, 26.38,,,,,,,,,,,,,,,,
 21:39:29.364,COM3,, -0.004, -0.015, 1.002, 0.000, 0.000, 0.000, -0.176, -0.280, -71.406, -34.853, 11.773, -46.580, 26.37,,,,,,,,,,,,,,,,
 21:39:29.460,COM3,, -0.005, -0.015, 1.001, 0.000, 0.000, 0.000, -0.170, -0.280, -71.406, -34.913, 11.807, -46.580, 26.35,,,,,,,,,,,,,,,,
 21:39:29.558,COM3,, -0.005, -0.015, 1.001, 0.000, 0.000, 0.000, -0.170, -0.280, -71.406, -34.827, 11.787, -46.827, 26.32,,,,,,,,,,,,,,,,
 21:39:29.656,COM3,, -0.004, -0.015, 1.001, 0.000, 0.000, 0.000, -0.170, -0.280, -71.406, -34.820, 11.753, -46.933, 26.37,,,,,,,,,,,,,,,,
 21:39:29.766,COM3,, -0.004, -0.015, 1.001, 0.000, 0.000, 0.000, -0.170, -0.280, -71.406, -34.853, 11.847, -46.800, 26.38,,,,,,,,,,,,,,,,
 21:39:29.862,COM3,, -0.005, -0.015, 1.000, 0.000, 0.000, 0.000, -0.176, -0.280, -71.406, -34.873, 11.907, -46.607, 26.40,,,,,,,,,,,,,,,,
 21:39:29.961,COM3,, -0.004, -0.015, 1.000, 0.000, 0.000, 0.000, -0.170, -0.286, -71.406, -34.873, 11.860, -46.760, 26.35,,,,,,,,,,,,,,,,
 21:39:30.065,COM3,, -0.005, -0.015, 1.000, 0.000, 0.000, 0.000, -0.176, -0.286, -71.406, -34.833, 11.807, -46.847, 26.38,,,,,,,,,,,,,,,,
 21:39:30.178,COM3,, -0.005, -0.015, 1.001, 0.000, 0.000, 0.000, -0.176, -0.280, -71.406, -34.820, 11.840, -46.593, 26.35,,,,,,,,,,,,,,,,
 21:39:30.277,COM3,, -0.005, -0.015, 1.000, 0.000, 0.000, 0.000, -0.176, -0.280, -71.406, -34.687, 11.833, -46.947, 26.38,,,,,,,,,,,,,,,,
 21:39:30.376,COM3,, -0.005, -0.016, 1.001, 0.000, 0.000, 0.000, -0.176, -0.280, -71.406, -34.813, 11.800, -46.773, 26.35,,,,,,,,,,,,,,,,
 21:39:30.504,COM3,, -0.005, -0.015, 1.001, 0.000, 0.000, 0.000, -0.176, -0.280, -71.406, -34.833, 11.873, -46.693, 26.35,,,,,,,,,,,,,,,,
 21:39:30.575,COM3,, -0.005, -0.014, 1.000, 0.000, 0.000, 0.000, -0.176, -0.280, -71.406, -34.907, 11.893, -46.873, 26.40,,,,,,,,,,,,,,,,
 21:39:30.723,COM3,, -0.005, -0.015, 1.001, 0.000, 0.000, 0.000, -0.176, -0.280, -71.406, -34.840, 11.893, -46.980, 26.37,,,,,,,,,,,,,,,,
 21:39:30.774,COM3,, -0.004, -0.015, 1.000, 0.000, 0.000, 0.000, -0.176, -0.280, -71.406, -34.780, 11.793, -46.987, 26.35,,,,,,,,,,,,,,,,
 21:39:30.895,COM3,, -0.004, -0.015, 1.000, 0.000, 0.000, 0.000, -0.176, -0.280, -71.406, -34.800, 11.853, -46.780, 26.35,,,,,,,,,,,,,,,,
 21:39:30.990,COM3,, -0.005, -0.015, 1.000, 0.000, 0.000, 0.000, -0.176, -0.280, -71.406, -34.853, 11.853, -46.807, 26.38,,,,,,,,,,,,,,,,
 21:39:31.088,COM3,, -0.004, -0.015, 1.001, 0.000, 0.000, 0.000, -0.176, -0.280, -71.406, -34.913, 11.793, -46.700, 26.37,,,,,,,,,,,,,,,,
 21:39:31.182,COM3,, -0.004, -0.015, 1.001, 0.000, 0.000, 0.000, -0.176, -0.280, -71.406, -34.880, 11.980, -46.953, 26.38,,,,,,,,,,,,,,,,
 21:39:31.285,COM3,, -0.004, -0.015, 1.002, 0.000, 0.000, 0.000, -0.176, -0.280, -71.406, -34.727, 11.873, -47.087, 26.34,,,,,,,,,,,,,,,,
 21:39:31.387,COM3,, -0.004, -0.015, 1.000, 0.000, 0.000, 0.000, -0.176, -0.280, -71.406, -34.833, 11.807, -46.693, 26.41,,,,,,,,,,,,,,,,
 21:39:31.469,COM3,, -0.005, -0.015, 1.001, 0.000, 0.000, 0.000, -0.176, -0.280, -71.406, -34.793, 11.867, -46.420, 26.37,,,,,,,,,,,,,,,,
 21:39:31.570,COM3,, -0.004, -0.015, 1.000, 0.000, 0.000, 0.000, -0.176, -0.286, -71.406, -34.860, 11.760, -46.667, 26.41,,,,,,,,,,,,,,,,
 21:39:31.695,COM3,, -0.005, -0.015, 1.001, 0.000, 0.000, 0.000, -0.176, -0.286, -71.406, -34.760, 11.840, -46.747, 26.32,,,,,,,,,,,,,,,,
 21:39:31.797,COM3,, -0.005, -0.015, 1.001, 0.000, 0.000, 0.000, -0.176, -0.280, -71.406, -34.760, 11.960, -47.007, 26.38,,,,,,,,,,,,,,,,
 21:39:31.853,COM3,, -0.005, -0.015, 1.000, 0.000, 0.000, 0.000, -0.176, -0.280, -71.406, -34.633, 11.800, -46.807, 26.35,,,,,,,,,,,,,,,,
 21:39:32.007,COM3,, -0.005, -0.015, 1.001, 0.000, 0.000, 0.000, -0.176, -0.280, -71.406, -34.780, 11.793, -46.627, 26.32,,,,,,,,,,,,,,,,
 21:39:32.057,COM3,, -0.005, -0.015, 1.000, 0.000, 0.000, 0.000, -0.176, -0.280, -71.406, -34.720, 11.813, -46.560, 26.35,,,,,,,,,,,,,,,,
 21:39:32.153,COM3,, -0.005, -0.015, 1.000, 0.000, 0.000, 0.000, -0.176, -0.280, -71.406, -34.853, 11.840, -46.653, 26.37,,,,,,,,,,,,,,,,
 21:39:32.316,COM3,, -0.005, -0.014, 1.000, 0.000, 0.000, 0.000, -0.176, -0.280, -71.406, -34.720, 11.960, -47.107, 26.35,,,,,,,,,,,,,,,,
 21:39:32.411,COM3,, -0.005, -0.015, 1.000, 0.000, 0.000, 0.000, -0.176, -0.280, -71.406, -34.800, 11.853, -46.973, 26.38,,,,,,,,,,,,,,,,
 21:39:32.462,COM3,, -0.004, -0.015, 1.000, 0.000, 0.000, 0.000, -0.176, -0.280, -71.406, -34.807, 11.747, -46.640, 26.37,,,,,,,,,,,,,,,,
 21:39:32.558,COM3,, -0.005, -0.015, 1.000, 0.000, 0.000, 0.000, -0.176, -0.280, -71.406, -34.800, 11.787, -46.673, 26.35,,,,,,,,,,,,,,,,
 21:39:32.663,COM3,, -0.004, -0.015, 1.000, 0.000, 0.000, 0.000, -0.176, -0.280, -71.406, -34.753, 11.787, -46.760, 26.38,,,,,,,,,,,,,,,,
 21:39:32.766,COM3,, -0.005, -0.015, 1.000, 0.000, 0.000, 0.000, -0.176, -0.280, -71.406, -34.820, 11.760, -46.660, 26.37,,,,,,,,,,,,,,,,
 21:39:32.863,COM3,, -0.004, -0.015, 1.001, 0.000, 0.000, 0.000, -0.176, -0.280, -71.406, -34.727, 11.773, -46.673, 26.35,,,,,,,,,,,,,,,,
 21:39:32.959,COM3,, -0.005, -0.015, 1.000, 0.000, 0.000, 0.000, -0.176, -0.280, -71.406, -34.740, 11.727, -46.760, 26.37,,,,,,,,,,,,,,,,
 21:39:33.050,COM3,, -0.004, -0.015, 1.000, 0.000, 0.000, 0.000, -0.176, -0.280, -71.406, -34.740, 11.780, -46.767, 26.34,,,,,,,,,,,,,,,,
 21:39:33.147,COM3,, -0.005, -0.015, 1.001, 0.000, 0.000, 0.000, -0.176, -0.280, -71.406, -34.860, 11.760, -46.760, 26.37,,,,,,,,,,,,,,,,
 21:39:33.259,COM3,, -0.005, -0.015, 1.000, 0.000, 0.000, 0.000, -0.176, -0.280, -71.406, -34.747, 11.847, -46.793, 26.38,,,,,,,,,,,,,,,,
 21:39:33.419,COM3,, -0.005, -0.015, 1.000, 0.000, 0.000, 0.000, -0.176, -0.280, -71.406, -34.753, 11.840, -46.833, 26.37,,,,,,,,,,,,,,,,
 21:39:33.459,COM3,, -0.005, -0.015, 1.002, 0.000, 0.000, 0.000, -0.176, -0.280, -71.406, -34.753, 11.887, -46.593, 26.34,,,,,,,,,,,,,,,,
 21:39:33.559,COM3,, -0.004, -0.015, 1.001, 0.000, 0.000, 0.000, -0.176, -0.280, -71.406, -34.893, 11.933, -46.407, 26.35,,,,,,,,,,,,,,,,
 21:39:33.657,COM3,, -0.005, -0.015, 1.000, 0.000, 0.000, 0.000, -0.176, -0.280, -71.406, -34.793, 11.827, -46.593, 26.38,,,,,,,,,,,,,,,,
 21:39:33.743,COM3,, -0.005, -0.015, 1.000, 0.000, 0.000, 0.000, -0.176, -0.280, -71.406, -34.813, 11.633, -46.513, 26.35,,,,,,,,,,,,,,,,
 21:39:33.855,COM3,, -0.005, -0.015, 1.000, 0.000, 0.000, 0.000, -0.176, -0.280, -71.406, -34.680, 11.807, -46.847, 26.38,,,,,,,,,,,,,,,,
 21:39:33.954,COM3,, -0.004, -0.015, 1.000, 0.000, 0.000, 0.000, -0.176, -0.280, -71.406, -34.807, 11.833, -46.647, 26.37,,,,,,,,,,,,,,,,
 21:39:34.045,COM3,, -0.005, -0.015, 1.002, 0.000, 0.000, 0.000, -0.176, -0.280, -71.406, -34.753, 11.833, -46.640, 26.40,,,,,,,,,,,,,,,,
 21:39:34.153,COM3,, -0.005, -0.015, 1.000, 0.000, 0.000, 0.000, -0.176, -0.280, -71.406, -34.847, 11.813, -46.667, 26.40,,,,,,,,,,,,,,,,
 21:39:34.273,COM3,, -0.004, -0.015, 1.001, 0.000, 0.000, 0.000, -0.176, -0.280, -71.406, -34.840, 11.753, -46.553, 26.40,,,,,,,,,,,,,,,,
 21:39:34.371,COM3,, -0.004, -0.015, 1.001, 0.000, 0.000, 0.000, -0.176, -0.280, -71.406, -34.773, 11.633, -46.827, 26.35,,,,,,,,,,,,,,,,
 21:39:34.478,COM3,, -0.005, -0.015, 1.001, 0.000, 0.000, 0.000, -0.176, -0.280, -71.406, -34.873, 11.807, -46.760, 26.38,,,,,,,,,,,,,,,,
 21:39:34.568,COM3,, -0.004, -0.015, 1.000, 0.000, 0.000, 0.000, -0.176, -0.280, -71.406, -34.913, 11.867, -46.560, 26.37,,,,,,,,,,,,,,,,
 21:39:34.687,COM3,, -0.004, -0.015, 1.000, 0.000, 0.000, 0.000, -0.176, -0.280, -71.406, -34.820, 11.747, -46.760, 26.35,,,,,,,,,,,,,,,,
 21:39:34.787,COM3,, -0.004, -0.015, 1.000, 0.000, 0.000, 0.000, -0.176, -0.280, -71.406, -34.867, 11.767, -46.487, 26.35,,,,,,,,,,,,,,,,
 21:39:34.845,COM3,, -0.005, -0.015, 1.000, 0.000, 0.000, 0.000, -0.176, -0.280, -71.406, -34.760, 11.813, -46.873, 26.38,,,,,,,,,,,,,,,,
 21:39:34.983,COM3,, -0.005, -0.015, 1.001, 0.000, 0.000, 0.000, -0.176, -0.280, -71.406, -34.747, 11.713, -46.907, 26.37,,,,,,,,,,,,,,,,
 21:39:35.079,COM3,, -0.005, -0.015, 1.001, 0.000, 0.000, 0.000, -0.176, -0.280, -71.406, -34.953, 11.713, -46.533, 26.32,,,,,,,,,,,,,,,,
 21:39:35.176,COM3,, -0.005, -0.015, 1.000, 0.000, 0.000, 0.000, -0.176, -0.280, -71.406, -34.807, 11.913, -46.687, 26.34,,,,,,,,,,,,,,,,
 21:39:35.282,COM3,, -0.004, -0.015, 1.000, 0.000, 0.000, 0.000, -0.176, -0.280, -71.406, -34.840, 11.833, -46.853, 26.37,,,,,,,,,,,,,,,,
 21:39:35.381,COM3,, -0.005, -0.015, 1.000, 0.000, 0.000, 0.000, -0.176, -0.280, -71.406, -34.867, 11.887, -46.667, 26.35,,,,,,,,,,,,,,,,
 21:39:35.501,COM3,, -0.005, -0.015, 1.002, 0.000, 0.000, 0.000, -0.176, -0.280, -71.406, -34.867, 11.800, -46.747, 26.38,,,,,,,,,,,,,,,,
 21:39:35.582,COM3,, -0.004, -0.015, 1.000, 0.000, 0.000, 0.000, -0.176, -0.280, -71.406, -34.887, 11.927, -46.607, 26.38,,,,,,,,,,,,,,,,
 21:39:35.694,COM3,, -0.004, -0.015, 1.000, 0.000, 0.000, 0.000, -0.176, -0.280, -71.406, -34.800, 11.847, -46.707, 26.35,,,,,,,,,,,,,,,,
 21:39:35.745,COM3,, -0.004, -0.015, 1.001, 0.000, 0.000, 0.000, -0.176, -0.280, -71.406, -34.867, 11.880, -46.807, 26.35,,,,,,,,,,,,,,,,
 21:39:35.837,COM3,, -0.005, -0.015, 1.000, 0.000, 0.000, 0.000, -0.176, -0.280, -71.406, -34.847, 11.773, -46.840, 26.38,,,,,,,,,,,,,,,,
 21:39:35.947,COM3,, -0.005, -0.015, 1.001, 0.000, 0.000, 0.000, -0.176, -0.280, -71.406, -34.720, 11.787, -46.693, 26.37,,,,,,,,,,,,,,,,
 21:39:36.047,COM3,, -0.005, -0.015, 1.001, 0.000, 0.000, 0.000, -0.176, -0.280, -71.406, -34.873, 11.893, -46.560, 26.38,,,,,,,,,,,,,,,,
 21:39:36.144,COM3,, -0.005, -0.015, 1.001, 0.000, 0.000, 0.000, -0.176, -0.280, -71.406, -34.893, 11.993, -46.713, 26.32,,,,,,,,,,,,,,,,
 21:39:36.314,COM3,, -0.005, -0.015, 1.000, 0.000, 0.000, 0.000, -0.176, -0.280, -71.406, -34.827, 11.800, -46.447, 26.43,,,,,,,,,,,,,,,,
 21:39:36.338,COM3,, -0.005, -0.015, 1.001, 0.000, 0.000, 0.000, -0.176, -0.280, -71.406, -34.787, 11.707, -46.580, 26.37,,,,,,,,,,,,,,,,
 21:39:36.434,COM3,, -0.004, -0.015, 1.001, 0.000, 0.000, 0.000, -0.176, -0.280, -71.406, -34.787, 11.793, -46.887, 26.37,,,,,,,,,,,,,,,,
 21:39:36.553,COM3,, -0.004, -0.015, 1.001, 0.000, 0.000, 0.000, -0.176, -0.280, -71.406, -34.820, 11.847, -46.747, 26.37,,,,,,,,,,,,,,,,
 21:39:36.648,COM3,, -0.005, -0.015, 1.000, 0.000, 0.000, 0.000, -0.176, -0.280, -71.406, -34.893, 11.807, -46.827, 26.40,,,,,,,,,,,,,,,,
 21:39:36.751,COM3,, -0.004, -0.015, 1.000, 0.000, 0.000, 0.000, -0.176, -0.280, -71.406, -34.840, 11.733, -46.680, 26.37,,,,,,,,,,,,,,,,
 21:39:36.846,COM3,, -0.004, -0.015, 1.000, 0.000, 0.000, 0.000, -0.176, -0.280, -71.406, -34.827, 11.980, -46.580, 26.40,,,,,,,,,,,,,,,,
 21:39:36.946,COM3,, -0.004, -0.015, 1.001, 0.000, 0.000, 0.000, -0.176, -0.280, -71.406, -34.793, 11.807, -46.713, 26.35,,,,,,,,,,,,,,,,
 21:39:37.050,COM3,, -0.005, -0.015, 1.001, 0.000, 0.000, 0.000, -0.176, -0.280, -71.406, -34.813, 11.760, -46.720, 26.35,,,,,,,,,,,,,,,,
 21:39:37.142,COM3,, -0.005, -0.015, 1.000, 0.000, 0.000, 0.000, -0.176, -0.280, -71.406, -34.787, 11.807, -46.413, 26.35,,,,,,,,,,,,,,,,
 21:39:37.236,COM3,, -0.004, -0.015, 1.000, 0.000, 0.000, 0.000, -0.176, -0.280, -71.406, -34.887, 11.820, -46.487, 26.38,,,,,,,,,,,,,,,,
 21:39:37.333,COM3,, -0.004, -0.015, 1.001, 0.000, 0.000, 0.000, -0.176, -0.280, -71.406, -34.853, 11.800, -46.620, 26.38,,,,,,,,,,,,,,,,
 21:39:37.449,COM3,, -0.004, -0.015, 1.000, 0.000, 0.000, 0.000, -0.176, -0.280, -71.406, -34.847, 11.860, -46.747, 26.35,,,,,,,,,,,,,,,,
 21:39:37.546,COM3,, -0.005, -0.015, 1.000, 0.000, 0.000, 0.000, -0.176, -0.280, -71.406, -34.787, 11.760, -46.793, 26.34,,,,,,,,,,,,,,,,
 21:39:37.642,COM3,, -0.004, -0.016, 1.000, 0.000, 0.000, 0.000, -0.176, -0.286, -71.406, -34.907, 11.933, -46.820, 26.35,,,,,,,,,,,,,,,,
 21:39:37.738,COM3,, -0.004, -0.015, 1.000, 0.000, 0.000, 0.000, -0.176, -0.286, -71.406, -34.867, 11.913, -46.733, 26.34,,,,,,,,,,,,,,,,
 21:39:37.855,COM3,, -0.004, -0.015, 1.001, 0.000, 0.000, 0.000, -0.176, -0.286, -71.406, -34.920, 11.813, -46.567, 26.38,,,,,,,,,,,,,,,,
 21:39:37.939,COM3,, -0.005, -0.016, 1.002, 0.000, 0.000, 0.000, -0.176, -0.286, -71.406, -34.727, 11.867, -46.773, 26.37,,,,,,,,,,,,,,,,
 21:39:38.058,COM3,, -0.005, -0.016, 1.001, 0.000, 0.000, 0.000, -0.176, -0.286, -71.406, -34.727, 11.947, -46.973, 26.38,,,,,,,,,,,,,,,,
 21:39:38.153,COM3,, -0.004, -0.015, 1.001, 0.000, 0.000, 0.000, -0.176, -0.286, -71.406, -34.780, 11.853, -46.673, 26.40,,,,,,,,,,,,,,,,
 21:39:38.233,COM3,, -0.005, -0.015, 1.001, 0.000, 0.000, 0.000, -0.176, -0.286, -71.406, -34.887, 11.840, -46.587, 26.37,,,,,,,,,,,,,,,,
 21:39:38.355,COM3,, -0.005, -0.015, 1.000, 0.000, 0.000, 0.000, -0.176, -0.286, -71.406, -34.820, 11.740, -46.720, 26.38,,,,,,,,,,,,,,,,
 21:39:38.449,COM3,, -0.005, -0.015, 1.001, 0.000, 0.000, 0.000, -0.181, -0.286, -71.406, -34.733, 11.827, -46.907, 26.35,,,,,,,,,,,,,,,,
 21:39:38.564,COM3,, -0.005, -0.015, 1.001, 0.000, 0.000, 0.000, -0.181, -0.280, -71.406, -34.747, 11.847, -46.847, 26.35,,,,,,,,,,,,,,,,
 21:39:38.662,COM3,, -0.004, -0.015, 1.001, 0.000, 0.000, 0.000, -0.181, -0.280, -71.406, -34.827, 11.740, -46.473, 26.32,,,,,,,,,,,,,,,,
 21:39:38.755,COM3,, -0.004, -0.015, 1.000, 0.000, 0.000, 0.000, -0.181, -0.280, -71.406, -34.780, 11.833, -46.913, 26.35,,,,,,,,,,,,,,,,
 21:39:38.887,COM3,, -0.004, -0.015, 1.001, 0.000, 0.000, 0.000, -0.181, -0.280, -71.406, -34.827, 11.907, -46.627, 26.37,,,,,,,,,,,,,,,,
 21:39:38.963,COM3,, -0.005, -0.015, 1.001, 0.000, 0.000, 0.000, -0.181, -0.280, -71.406, -34.880, 11.773, -46.667, 26.37,,,,,,,,,,,,,,,,
 21:39:39.084,COM3,, -0.004, -0.015, 1.001, 0.000, 0.000, 0.000, -0.181, -0.280, -71.406, -34.887, 11.747, -46.727, 26.38,,,,,,,,,,,,,,,,
 21:39:39.180,COM3,, -0.005, -0.015, 1.001, 0.000, 0.000, 0.000, -0.181, -0.280, -71.406, -34.793, 11.793, -46.680, 26.37,,,,,,,,,,,,,,,,
 21:39:39.269,COM3,, -0.005, -0.015, 1.001, 0.000, 0.000, 0.000, -0.181, -0.280, -71.406, -34.827, 11.853, -46.960, 26.35,,,,,,,,,,,,,,,,
 21:39:39.393,COM3,, -0.005, -0.015, 1.000, 0.000, 0.000, 0.000, -0.181, -0.280, -71.406, -34.773, 11.927, -47.033, 26.38,,,,,,,,,,,,,,,,
 21:39:39.489,COM3,, -0.004, -0.014, 1.002, 0.000, 0.000, 0.000, -0.181, -0.280, -71.406, -34.847, 11.787, -46.640, 26.35,,,,,,,,,,,,,,,,
 21:39:39.587,COM3,, -0.005, -0.015, 1.000, 0.000, 0.000, 0.000, -0.181, -0.280, -71.406, -34.860, 11.780, -46.660, 26.38,,,,,,,,,,,,,,,,
 21:39:39.691,COM3,, -0.005, -0.015, 1.000, 0.000, 0.000, 0.000, -0.181, -0.280, -71.406, -34.713, 11.933, -46.840, 26.37,,,,,,,,,,,,,,,,
 21:39:39.786,COM3,, -0.005, -0.015, 1.001, 0.000, 0.000, 0.000, -0.181, -0.280, -71.406, -34.800, 11.760, -46.960, 26.37,,,,,,,,,,,,,,,,
 21:39:39.839,COM3,, -0.005, -0.015, 1.000, 0.000, 0.000, 0.000, -0.181, -0.280, -71.406, -34.740, 11.840, -46.593, 26.38,,,,,,,,,,,,,,,,
 21:39:39.931,COM3,, -0.005, -0.015, 1.000, 0.000, 0.000, 0.000, -0.181, -0.280, -71.406, -34.893, 11.773, -46.727, 26.37,,,,,,,,,,,,,,,,
 21:39:40.036,COM3,, -0.005, -0.015, 1.000, 0.000, 0.000, 0.000, -0.181, -0.280, -71.406, -34.867, 11.767, -46.833, 26.38,,,,,,,,,,,,,,,,
 21:39:40.133,COM3,, -0.004, -0.015, 1.001, 0.000, 0.000, 0.000, -0.181, -0.280, -71.406, -34.827, 11.827, -46.620, 26.38,,,,,,,,,,,,,,,,
 21:39:40.230,COM3,, -0.005, -0.015, 1.000, 0.000, 0.000, 0.000, -0.181, -0.280, -71.406, -34.867, 11.827, -46.767, 26.38,,,,,,,,,,,,,,,,
 21:39:40.327,COM3,, -0.005, -0.015, 1.000, 0.000, 0.000, 0.000, -0.181, -0.280, -71.406, -34.920, 11.853, -46.653, 26.37,,,,,,,,,,,,,,,,
 21:39:40.425,COM3,, -0.005, -0.015, 1.000, 0.000, 0.000, 0.000, -0.176, -0.280, -71.406, -34.920, 11.813, -46.707, 26.35,,,,,,,,,,,,,,,,
 21:39:40.526,COM3,, -0.005, -0.015, 1.002, 0.000, 0.000, 0.000, -0.176, -0.280, -71.406, -34.867, 11.820, -46.740, 26.40,,,,,,,,,,,,,,,,
 21:39:40.623,COM3,, -0.005, -0.015, 1.000, 0.000, 0.000, 0.000, -0.176, -0.280, -71.406, -34.953, 11.813, -46.653, 26.35,,,,,,,,,,,,,,,,
 21:39:40.724,COM3,, -0.004, -0.015, 1.001, 0.000, 0.000, 0.000, -0.176, -0.280, -71.406, -34.793, 11.880, -46.593, 26.35,,,,,,,,,,,,,,,,
