Time,Device name,Chip Time(),Acceleration X(g),Acceleration Y(g),Acceleration Z(g),Angular velocity X(°/s),Angular velocity Y(°/s),Angular velocity Z(°/s),Angle X(°),Angle Y(°),Angle Z(°),Magnetic field X(ʯt),Magnetic field Y(ʯt),Magnetic field Z(ʯt),Temperature(℃),Pressure(Pa),Height(m),Longitude(),Latitude(),GPS ground speed(km),Angle of course(°),GPS height(m),Number of satellites(),Position location(),Horizontal position(),Vertical position(),Quaternions 0(),Quaternions 1(),Quaternions 2(),Quaternions 3()
 18:44:10.138,COM3,, -0.004, -0.015, 1.001, 0.000, 0.000, 0.000, -0.176, -0.280, -71.406, -34.767, 12.120, -46.927, 25.80,,,,,,,,,,,,,,,,
 18:44:10.255,COM3,, -0.005, -0.015, 1.001, 0.000, 0.000, 0.000, -0.176, -0.280, -71.406, -34.807, 12.180, -46.900, 25.83,,,,,,,,,,,,,,,,
 18:44:10.321,COM3,, -0.004, -0.015, 1.000, 0.000, 0.000, 0.000, -0.176, -0.280, -71.406, -34.700, 12.193, -46.960, 25.78,,,,,,,,,,,,,,,,
 18:44:10.431,COM3,, -0.004, -0.015, 1.000, 0.000, 0.000, 0.000, -0.176, -0.280, -71.406, -34.887, 12.180, -46.987, 25.82,,,,,,,,,,,,,,,,
 18:44:10.530,COM3,, -0.005, -0.015, 1.002, 0.000, 0.000, 0.000, -0.176, -0.280, -71.406, -34.773, 12.107, -46.780, 25.82,,,,,,,,,,,,,,,,
 18:44:10.626,COM3,, -0.005, -0.015, 1.001, 0.000, 0.000, 0.000, -0.176, -0.280, -71.406, -34.793, 12.167, -46.813, 25.85,,,,,,,,,,,,,,,,
 18:44:10.732,COM3,, -0.004, -0.014, 1.002, 0.000, 0.000, 0.000, -0.176, -0.280, -71.406, -34.820, 12.180, -46.893, 25.82,,,,,,,,,,,,,,,,
 18:44:10.845,COM3,, -0.005, -0.015, 1.001, 0.000, 0.000, 0.000, -0.176, -0.280, -71.406, -34.740, 12.260, -47.407, 25.83,,,,,,,,,,,,,,,,
 18:44:11.046,COM3,, -0.004, -0.015, 1.001, 0.000, 0.000, 0.000, -0.176, -0.280, -71.406, -34.840, 12.100, -46.853, 25.85,,,,,,,,,,,,,,,,
 18:44:11.048,COM3,, -0.005, -0.015, 1.001, 0.000, 0.000, 0.000, -0.176, -0.280, -71.406, -34.853, 12.147, -46.887, 25.85,,,,,,,,,,,,,,,,
 18:44:11.144,COM3,, -0.004, -0.015, 1.001, 0.000, 0.000, 0.000, -0.176, -0.280, -71.406, -34.833, 12.100, -46.767, 25.85,,,,,,,,,,,,,,,,
 18:44:11.245,COM3,, -0.005, -0.016, 1.000, 0.000, 0.000, 0.000, -0.176, -0.280, -71.406, -34.887, 12.200, -46.713, 25.82,,,,,,,,,,,,,,,,
 18:44:11.357,COM3,, -0.004, -0.015, 1.000, 0.000, 0.000, 0.000, -0.176, -0.280, -71.406, -34.787, 12.113, -47.140, 25.85,,,,,,,,,,,,,,,,
 18:44:11.455,COM3,, -0.004, -0.015, 1.000, 0.000, 0.000, 0.000, -0.176, -0.280, -71.406, -34.860, 12.160, -46.833, 25.82,,,,,,,,,,,,,,,,
 18:44:11.553,COM3,, -0.004, -0.015, 1.001, 0.000, 0.000, 0.000, -0.176, -0.280, -71.406, -34.773, 12.180, -46.760, 25.86,,,,,,,,,,,,,,,,
 18:44:11.650,COM3,, -0.005, -0.015, 1.001, 0.000, 0.000, 0.000, -0.176, -0.280, -71.406, -34.833, 12.120, -46.880, 25.86,,,,,,,,,,,,,,,,
 18:44:11.768,COM3,, -0.004, -0.015, 1.001, 0.000, 0.000, 0.000, -0.176, -0.280, -71.406, -34.760, 12.027, -46.933, 25.85,,,,,,,,,,,,,,,,
 18:44:11.860,COM3,, -0.005, -0.015, 1.001, 0.000, 0.000, 0.000, -0.176, -0.280, -71.406, -34.787, 12.040, -47.153, 25.83,,,,,,,,,,,,,,,,
 18:44:11.957,COM3,, -0.004, -0.015, 1.002, 0.000, 0.000, 0.000, -0.176, -0.280, -71.406, -34.747, 12.027, -47.047, 25.86,,,,,,,,,,,,,,,,
 18:44:12.061,COM3,, -0.005, -0.015, 1.001, 0.000, 0.000, 0.000, -0.176, -0.280, -71.406, -34.733, 12.180, -46.907, 25.82,,,,,,,,,,,,,,,,
 18:44:12.163,COM3,, -0.005, -0.015, 1.001, 0.000, 0.000, 0.000, -0.176, -0.280, -71.406, -34.867, 12.180, -46.913, 25.82,,,,,,,,,,,,,,,,
 18:44:12.271,COM3,, -0.005, -0.015, 1.001, 0.000, 0.000, 0.000, -0.176, -0.280, -71.406, -34.927, 12.133, -46.787, 25.85,,,,,,,,,,,,,,,,
 18:44:12.386,COM3,, -0.005, -0.015, 1.001, 0.000, 0.000, 0.000, -0.176, -0.280, -71.406, -34.800, 12.127, -46.913, 25.85,,,,,,,,,,,,,,,,
 18:44:12.422,COM3,, -0.004, -0.015, 1.002, 0.000, 0.000, 0.000, -0.176, -0.280, -71.406, -34.793, 12.253, -47.100, 25.85,,,,,,,,,,,,,,,,
 18:44:12.578,COM3,, -0.004, -0.015, 1.002, 0.000, 0.000, 0.000, -0.176, -0.280, -71.406, -34.860, 12.053, -46.807, 25.83,,,,,,,,,,,,,,,,
 18:44:12.676,COM3,, -0.004, -0.015, 1.001, 0.000, 0.000, 0.000, -0.176, -0.280, -71.406, -34.793, 12.200, -46.880, 25.82,,,,,,,,,,,,,,,,
 18:44:12.735,COM3,, -0.005, -0.015, 1.001, 0.000, 0.000, 0.000, -0.176, -0.280, -71.406, -34.740, 12.113, -46.713, 25.88,,,,,,,,,,,,,,,,
 18:44:12.913,COM3,, -0.005, -0.015, 1.001, 0.000, 0.000, 0.000, -0.176, -0.280, -71.406, -34.840, 12.233, -46.773, 25.85,,,,,,,,,,,,,,,,
 18:44:12.915,COM3,, -0.004, -0.015, 1.001, 0.000, 0.000, 0.000, -0.176, -0.280, -71.406, -34.753, 12.060, -46.873, 25.85,,,,,,,,,,,,,,,,
 18:44:13.012,COM3,, -0.005, -0.016, 1.001, 0.000, 0.000, 0.000, -0.176, -0.280, -71.406, -34.847, 12.133, -46.920, 25.89,,,,,,,,,,,,,,,,
 18:44:13.149,COM3,, -0.004, -0.015, 1.002, 0.000, 0.000, 0.000, -0.176, -0.280, -71.406, -34.913, 12.140, -46.700, 25.85,,,,,,,,,,,,,,,,
 18:44:13.211,COM3,, -0.004, -0.015, 1.001, 0.000, 0.000, 0.000, -0.176, -0.280, -71.406, -34.807, 12.053, -46.553, 25.82,,,,,,,,,,,,,,,,
 18:44:13.315,COM3,, -0.004, -0.015, 1.001, 0.000, 0.000, 0.000, -0.176, -0.280, -71.406, -34.820, 12.120, -46.887, 25.86,,,,,,,,,,,,,,,,
 18:44:13.415,COM3,, -0.004, -0.015, 1.000, 0.000, 0.000, 0.000, -0.176, -0.280, -71.406, -34.733, 12.020, -46.953, 25.88,,,,,,,,,,,,,,,,
 18:44:13.522,COM3,, -0.005, -0.015, 1.000, 0.000, 0.000, 0.000, -0.176, -0.280, -71.406, -34.973, 12.160, -46.860, 25.85,,,,,,,,,,,,,,,,
 18:44:13.630,COM3,, -0.004, -0.015, 1.001, 0.000, 0.000, 0.000, -0.176, -0.280, -71.406, -34.780, 12.160, -46.540, 25.88,,,,,,,,,,,,,,,,
 18:44:13.724,COM3,, -0.005, -0.016, 1.002, 0.000, 0.000, 0.000, -0.176, -0.280, -71.406, -34.700, 12.173, -46.920, 25.89,,,,,,,,,,,,,,,,
 18:44:13.825,COM3,, -0.005, -0.015, 1.001, 0.000, 0.000, 0.000, -0.176, -0.280, -71.406, -34.787, 12.173, -46.913, 25.86,,,,,,,,,,,,,,,,
 18:44:13.929,COM3,, -0.005, -0.015, 1.002, 0.000, 0.000, 0.000, -0.176, -0.280, -71.406, -34.833, 12.253, -46.967, 25.85,,,,,,,,,,,,,,,,
 18:44:14.017,COM3,, -0.005, -0.015, 1.000, 0.000, 0.000, 0.000, -0.176, -0.280, -71.406, -34.840, 12.187, -47.013, 25.88,,,,,,,,,,,,,,,,
