Time (s),Absolute acceleration (m/s^2)
1.574560229E3,4.317721667E-2
1.574570171E3,4.382260433E-2
1.574580113E3,3.854557455E-2
1.574590055E3,2.866565471E-2
1.574599997E3,2.419618590E-2
1.574609939E3,4.693608694E-2
1.574619881E3,4.558340694E-2
1.574629824E3,5.048356985E-2
1.574639766E3,3.352956854E-2
1.574649708E3,5.833133606E-2
1.574659650E3,3.712671115E-2
1.574669592E3,3.848858840E-2
1.574679534E3,3.656032389E-2
1.574689476E3,4.064640905E-2
1.574699418E3,3.983368592E-2
1.574709360E3,3.685694756E-2
1.574719302E3,4.607265858E-2
1.574729244E3,3.772900865E-2
1.574739186E3,3.551453027E-2
1.574749128E3,4.287975050E-2
1.574759070E3,3.684968903E-2
1.574769012E3,3.531987843E-2
1.574778954E3,3.501851813E-2
1.574788896E3,3.210397188E-2
1.574798838E3,3.565502385E-2
1.574808780E3,4.156752767E-2
1.574818722E3,4.220057752E-2
1.574828664E3,3.967186596E-2
1.574838606E3,4.167468057E-2
1.574848548E3,3.655815488E-2
1.574858490E3,2.826779079E-2
1.574868432E3,3.195576182E-2
1.574878374E3,2.083745532E-2
1.574888316E3,2.953949859E-2
1.574898258E3,4.124307567E-2
1.574908200E3,5.588918635E-2
1.574918142E3,4.502049469E-2
1.574928084E3,4.811277720E-2
1.574938026E3,2.925715874E-2
1.574947968E3,4.274806257E-2
1.574957910E3,3.566505807E-2
1.574967852E3,2.046975979E-2
1.574977794E3,2.770179417E-2
1.574987736E3,2.136712940E-2
1.574997678E3,3.689137703E-2
1.575007620E3,3.279797810E-2
1.575017562E3,3.533227781E-2
1.575027504E3,4.367789406E-2
1.575037446E3,4.559518432E-2
1.575047388E3,5.271820753E-2
1.575057330E3,5.312999083E-2
1.575067272E3,4.459300070E-2
1.575077214E3,4.269400718E-2
1.575087156E3,3.608532077E-2
1.575097098E3,3.020350187E-2
1.575107040E3,3.976814053E-2
1.575116982E3,4.848736836E-2
1.575126924E3,5.905352997E-2
1.575136866E3,5.856870437E-2
1.575146808E3,4.498752829E-2
1.575156750E3,3.002202113E-2
1.575166693E3,3.270522646E-2
1.575176635E3,3.023532374E-2
1.575186577E3,4.825598103E-2
1.575196519E3,3.625709680E-2
1.575206461E3,2.849158226E-2
1.575216403E3,2.242235135E-2
1.575226345E3,2.278727091E-2
1.575236287E3,3.596132559E-2
1.575246229E3,4.808815002E-2
1.575256171E3,4.701743809E-2
1.575266113E3,4.647195953E-2
1.575276055E3,2.555881328E-2
1.575285997E3,4.524028513E-2
1.575295939E3,4.235493494E-2
1.575305881E3,4.535034510E-2
1.575315823E3,5.138014357E-2
1.575325765E3,2.432328609E-2
1.575335707E3,4.819926808E-2
1.575345649E3,4.641152302E-2
1.575355591E3,4.720094303E-2
1.575365533E3,3.739933636E-2
1.575375475E3,4.673851560E-2
1.575385417E3,3.645148507E-2
1.575395359E3,3.921514650E-2
1.575405301E3,4.170900032E-2
1.575415243E3,4.682770648E-2
1.575425185E3,4.362782023E-2
1.575435127E3,2.523798232E-2
1.575445069E3,4.724942352E-2
1.575455011E3,4.555451472E-2
1.575464953E3,4.222970934E-2
1.575474895E3,3.158142043E-2
1.575484837E3,4.315639871E-2
