Time (s),Linear Acceleration z (m/s^2)
1.726862042E0,-2.125112057E-2
1.736801042E0,-1.032325923E-2
1.746740042E0,-2.243810534E-2
1.756678042E0,-2.527692854E-2
1.766617042E0,-2.721352637E-2
1.776556042E0,-9.392967224E-3
1.786495042E0,-8.345730901E-3
1.796434042E0,-2.600899994E-2
1.806373042E0,-2.210715294E-2
1.816312042E0,-2.478985548E-2
1.826251042E0,-1.311355054E-2
1.836189042E0,-2.628849685E-2
1.846128042E0,-8.181424141E-3
1.856067042E0,-3.961547077E-2
1.866006042E0,-3.318470299E-2
1.875945042E0,-2.854552209E-2
1.885884042E0,-2.630311489E-2
1.895823042E0,-2.420162559E-2
1.905762042E0,-4.126730919E-2
1.915701042E0,-2.809236288E-2
1.925639042E0,-2.629843712E-2
1.935578042E0,-1.895024121E-2
1.945517042E0,-1.641079545E-2
1.955456042E0,-2.450451136E-2
1.965395042E0,-3.349109709E-2
1.975334042E0,-2.136806488E-2
1.985273042E0,-8.938638568E-3
1.995212042E0,-2.300645471E-2
2.005150042E0,-2.390283287E-2
2.015089042E0,-2.959275842E-2
2.025028042E0,-3.034061730E-2
2.034967042E0,-4.365531206E-2
2.044906042E0,-9.232753515E-3
2.054845042E0,-1.446951985E-2
2.064784042E0,-2.254569411E-2
2.074723042E0,-1.820998371E-2
2.084661042E0,-3.437344193E-2
2.094600042E0,-2.269538283E-2
2.104539042E0,-1.865144849E-2
2.114478042E0,-2.058980048E-2
2.124417042E0,-2.162826598E-2
2.134356042E0,-2.701179743E-2
2.144295042E0,-1.892275929E-2
2.154234042E0,-2.774094522E-2
2.164172042E0,-1.410933137E-2
2.174111042E0,-1.889878571E-2
2.184050042E0,-1.844621122E-2
2.193989042E0,-2.398644805E-2
2.203928042E0,-2.683696568E-2
2.213867042E0,-1.831406415E-2
2.223806042E0,-1.742119431E-2
2.233745042E0,-3.986807048E-2
2.243683042E0,-2.879227459E-2
2.253622042E0,-3.358523726E-2
2.263561042E0,-1.905549109E-2
2.273500042E0,-3.206905425E-2
2.283439042E0,-1.589682519E-2
2.293378042E0,-1.425024927E-2
2.303317042E0,-2.323625028E-2
2.313256042E0,-2.084123075E-2
2.323195042E0,-3.521368682E-2
2.333133042E0,-3.073004186E-2
2.343072042E0,-2.040444374E-2
2.353011042E0,-3.058795452E-2
2.362950042E0,-3.373843431E-2
2.372889042E0,-2.835256398E-2
2.382828042E0,-2.535352707E-2
2.392767042E0,-1.651721478E-2
2.402706167E0,-1.786382854E-2
2.412644167E0,-2.252055109E-2
2.422583167E0,-2.012143850E-2
2.432522167E0,-1.637922049E-2
2.442461167E0,-2.206797659E-2
2.452400167E0,-3.298765182E-2
2.462339167E0,-1.697271287E-2
2.472278167E0,-1.323049486E-2
2.482217167E0,-2.624990523E-2
2.492156167E0,-1.816671431E-2
2.502094167E0,-1.188388109E-2
2.512033167E0,-3.748240650E-2
2.521972167E0,-2.940038502E-2
2.531911167E0,-2.655279100E-2
2.541850167E0,-2.580142379E-2
2.551789167E0,-1.337784469E-2
2.561728167E0,-2.040970623E-2
2.571667167E0,-2.265620649E-2
2.581605167E0,-1.891223431E-2
2.591544167E0,-2.579966962E-2
2.601483167E0,-3.059029341E-2
2.611422167E0,-3.523590624E-2
2.621361167E0,-3.284965754E-2
2.631300167E0,-1.175231874E-2
2.641239167E0,-1.774162173E-2
2.651178167E0,-3.436116278E-2
2.661116167E0,-2.447527528E-2
2.671055167E0,-3.673981011E-2
2.680994167E0,-3.762975633E-2
2.690933167E0,-2.266497731E-2
2.700872167E0,-2.296318531E-2
2.710811167E0,-3.928510308E-2
2.720750167E0,-3.689710021E-2
2.730689167E0,-2.222760558E-2
2.740628167E0,-7.263996005E-3
2.750566167E0,-2.058570743E-2
2.760505167E0,-3.227721512E-2
2.770444167E0,-2.659489095E-2
2.780383167E0,-1.461394608E-2
2.790322167E0,-2.944131553E-2
2.800261167E0,-3.572414875E-2
2.810200167E0,-1.386433303E-2
2.820139167E0,-1.356320143E-2
2.830077167E0,-3.108847618E-2
2.840016167E0,-2.494773030E-2
2.849955167E0,-1.940749347E-2
2.859894167E0,-3.318821132E-2
2.869833167E0,-3.139720917E-2
2.879772167E0,-3.589079440E-2
2.889711167E0,-3.259121060E-2
2.899650167E0,-2.180192828E-2
2.909589167E0,-3.168956995E-2
2.919527167E0,-3.214506805E-2
2.929466167E0,-1.836610436E-2
2.939405167E0,-1.416371047E-2
2.949344167E0,-1.746797204E-2
2.959283167E0,-3.050316989E-2
2.969222167E0,-1.208327115E-2
2.979161167E0,-2.674750328E-2
2.989100167E0,-2.404667437E-2
2.999038167E0,-8.925189972E-3
3.008977167E0,-1.311471999E-2
3.018916167E0,-1.385790110E-2
3.028855167E0,-3.002896070E-2
3.038794167E0,-3.631647170E-2
3.048733167E0,-2.282986879E-2
3.058672167E0,-2.791577697E-2
3.068611167E0,-2.611191094E-2
3.078550167E0,-3.179715872E-2
3.088488167E0,-2.701004326E-2
3.098427167E0,-8.741002679E-3
3.108366167E0,-1.741885543E-2
3.118305167E0,-2.639374673E-2
3.128244167E0,-3.028799236E-2
3.138183167E0,-1.801819503E-2
3.148122167E0,-2.430336714E-2
3.158061167E0,-3.059438646E-2
3.168000167E0,-3.658310473E-2
3.177938167E0,-2.147565365E-2
3.187877167E0,-1.414441466E-2
3.197816167E0,-1.653768003E-2
3.207755167E0,-1.908998966E-2
3.217694167E0,-1.759778023E-2
3.227633167E0,-2.179315746E-2
3.237572167E0,-2.703343213E-2
3.247511167E0,-2.059272408E-2
3.257449167E0,-3.316131413E-2
3.267388167E0,-1.400174260E-2
3.277327167E0,-2.553537548E-2
3.287266167E0,-2.358532906E-2
3.297205167E0,-2.194869339E-2
3.307144167E0,-3.513007164E-2
3.317083167E0,-2.644754112E-2
3.327022167E0,-1.746212482E-2
3.336961167E0,-9.819813967E-3
3.346899167E0,-4.319455147E-2
3.356838167E0,-3.210530698E-2
3.366777167E0,-2.372566223E-2
3.376716167E0,-1.834330022E-2
3.386655167E0,-2.583358347E-2
3.396594167E0,-3.990841627E-2
3.406533792E0,-3.885533273E-2
3.416472792E0,-3.226084292E-2
3.426411792E0,-2.387885928E-2
3.436349792E0,-2.448053777E-2
3.446288792E0,-3.136855781E-2
3.456227792E0,-3.211817086E-2
3.466166792E0,-2.852739573E-2
3.476105792E0,-2.942085028E-2
3.486044792E0,-1.550272286E-2
3.495983792E0,-2.883437455E-2
3.505922792E0,-1.791294515E-2
3.515861792E0,-3.169307828E-2
3.525799792E0,-2.914778531E-2
3.535738792E0,-2.435657680E-2
3.545677792E0,-2.584937096E-2
3.555616792E0,-2.465069175E-2
3.565555792E0,-6.693307757E-3
3.575494792E0,-3.409628391E-2
3.585433792E0,-1.942854345E-2
3.595372792E0,-2.228724718E-2
3.605311792E0,-2.033603132E-2
3.615249792E0,-3.679477394E-2
3.625188792E0,-2.258194685E-2
3.635127792E0,-1.479053199E-2
3.645066792E0,-3.678775728E-2
3.655005792E0,-2.675978243E-2
3.664944792E0,-2.721937358E-2
3.674883792E0,-3.186440170E-2
3.684822792E0,-2.663465202E-2
3.694761792E0,-2.439926147E-2
3.704699792E0,-2.996113300E-3
3.714638792E0,-1.467768073E-2
3.724577792E0,-2.290529788E-2
3.734516792E0,-2.275677860E-2
3.744455792E0,-2.530148685E-2
3.754394792E0,-3.561188221E-2
3.764333792E0,-1.719607651E-2
3.774272792E0,-2.826894879E-2
3.784211792E0,-2.348534167E-2
3.794149792E0,-1.421692014E-2
3.804088792E0,-3.174511850E-2
3.814027792E0,-2.052431166E-2
3.823966792E0,-2.455187380E-2
3.833905792E0,-1.646926761E-2
3.843844792E0,-3.218015134E-2
3.853783792E0,-2.484598875E-2
3.863722792E0,-1.959811270E-2
3.873661792E0,-1.704346418E-2
3.883599792E0,-2.063248515E-2
3.893538792E0,-1.898415506E-2
3.903477792E0,-3.035698950E-2
3.913416792E0,-2.317017674E-2
3.923355792E0,-2.586925149E-2
3.933294792E0,-3.590658188E-2
3.943233792E0,-1.899409533E-2
3.953172792E0,-2.512723982E-2
3.963111792E0,-2.617038310E-2
3.973049792E0,-1.269547462E-2
3.982988792E0,-2.182590187E-2
3.992927792E0,-3.245497048E-2
4.002866792E0,-1.883329690E-2
4.012805792E0,-1.330124617E-2
4.022744792E0,-1.585647941E-2
4.032683792E0,-7.025429606E-3
4.042622792E0,-2.962608755E-2
4.052561792E0,-4.355766356E-2
4.062499792E0,-1.630729973E-2
4.072438792E0,-3.261343002E-2
4.082377792E0,-2.077691138E-2
4.092316792E0,-1.104655981E-2
4.102255792E0,-3.500318706E-2
4.112194792E0,-2.542369366E-2
4.122133792E0,-2.692935169E-2
4.132072792E0,-1.615176380E-2
4.142011792E0,-2.782923818E-2
4.151949792E0,-2.587509871E-2
4.161888792E0,-3.290929914E-2
4.171827792E0,-2.932027817E-2
4.181766792E0,-2.303919911E-2
4.191705792E0,-2.813329339E-2
4.201644792E0,-1.153070927E-2
4.211583792E0,-1.766619265E-2
4.221522792E0,-3.143813968E-2
4.231461792E0,-2.201242805E-2
4.241399792E0,-7.042971253E-3
4.251338792E0,-1.436602414E-2
4.261277792E0,-2.739186645E-2
4.271216792E0,-3.097854853E-2
4.281155792E0,-1.885843992E-2
4.291094792E0,-1.796264648E-3
4.301033792E0,-2.800056159E-2
4.310972792E0,-1.901748419E-2
4.320911792E0,-1.453851700E-2
4.330850792E0,-1.977528334E-2
4.340788792E0,-4.657482684E-2
4.350727792E0,-1.933791161E-2
4.360666792E0,-2.009395659E-2
4.370605792E0,-1.454787254E-2
4.380544792E0,-8.847422004E-3
4.390483792E0,-3.069028080E-2
4.400422292E0,-3.323381960E-2
4.410361292E0,-1.541267574E-2
4.420300292E0,-3.517509520E-2
4.430238292E0,-1.227447510E-2
4.440177292E0,-1.856374025E-2
4.450116292E0,-1.991327763E-2
4.460055292E0,-2.860457897E-2
4.469994292E0,-1.588630021E-2
4.479933292E0,-1.453442395E-2
4.489872292E0,-2.755675793E-2
4.499811292E0,-2.740765393E-2
4.509750292E0,-2.232817769E-2
4.519689292E0,-1.439058244E-2
4.529627292E0,-2.082953632E-2
4.539566292E0,-6.767567396E-3
4.549505292E0,-2.308363795E-2
4.559444292E0,-3.326714873E-2
4.569383292E0,-1.889118433E-2
4.579322292E0,-3.131008565E-2
4.589261292E0,-1.050452292E-2
4.599200292E0,-1.843802512E-2
4.609139292E0,-3.205560565E-2
4.619078292E0,-3.504879534E-2
4.629016292E0,-3.445471823E-2
4.638955292E0,-2.562425315E-2
4.648894292E0,-3.400214374E-2
4.658833292E0,-2.801634908E-2
4.668772292E0,-1.380410671E-2
4.678711292E0,-1.515305936E-2
4.688650292E0,-2.728076935E-2
4.698589292E0,-2.293570340E-2
4.708528292E0,-2.366660535E-2
4.718466292E0,-1.423680067E-2
4.728405292E0,-2.561782122E-2
4.738344292E0,-1.875260532E-2
4.748283292E0,-1.412453413E-2
4.758222292E0,-6.344813704E-3
4.768161292E0,-2.534651041E-2
4.778100292E0,-1.606288612E-2
4.788039292E0,-2.085292518E-2
4.797978292E0,-3.164045334E-2
4.807917292E0,-4.048085868E-2
4.817855292E0,-3.628489673E-2
4.827794292E0,-3.313149333E-2
4.837733292E0,-3.178137124E-2
4.847672292E0,-2.354849160E-2
4.857611292E0,-3.088616252E-2
4.867550292E0,-2.849640548E-2
4.877489292E0,-3.703684866E-2
4.887428292E0,-2.386365652E-2
4.897367292E0,-1.293228686E-2
4.907305292E0,-1.621959150E-2
4.917244292E0,-1.712824881E-2
4.927183292E0,-3.015526056E-2
4.937122292E0,-3.359049976E-2
4.947061292E0,-3.134809256E-2
4.957000292E0,-2.490972340E-2
4.966939292E0,-1.727501392E-2
4.976878292E0,-3.568731129E-2
4.986817292E0,-3.298648238E-2
4.996756292E0,-2.820287526E-2
5.006694292E0,-3.554054618E-2
5.016633292E0,-3.121360660E-2
5.026572292E0,-3.346770823E-2
5.036511292E0,-1.894556344E-2
5.046450292E0,-2.283747017E-2
5.056389292E0,-2.627095520E-2
5.066328292E0,-1.713058770E-2
5.076267292E0,-3.494179130E-2
5.086206292E0,-1.488818049E-2
5.096145292E0,-1.264694273E-2
5.106083292E0,-2.253692329E-2
5.116022292E0,-2.882560372E-2
5.125961292E0,-1.774162173E-2
5.135900292E0,-3.241637886E-2
5.145839292E0,-2.942728221E-2
5.155778292E0,-3.002428293E-2
5.165717292E0,-3.165682554E-2
5.175656292E0,-2.223579168E-2
5.185595292E0,-1.953262389E-2
5.195534292E0,-3.404482841E-2
5.205472292E0,-1.982147634E-2
5.215411292E0,-3.405301452E-2
5.225350292E0,-2.387067318E-2
5.235289292E0,-3.105748594E-2
5.245228292E0,-1.562492967E-2
5.255167292E0,-3.059146285E-2
5.265106292E0,-3.223920822E-2
5.275045292E0,-2.609436929E-2
5.284984292E0,-2.518395782E-2
5.294922292E0,-3.490261495E-2
5.304861292E0,-1.185581446E-2
5.314800292E0,-2.486528456E-2
5.324739292E0,-2.695741832E-2
5.334678292E0,-1.228266120E-2
5.344617292E0,-8.841574788E-3
5.354556292E0,-1.423972428E-2
5.364495292E0,-1.588980854E-2
5.374434292E0,-1.948350728E-2
5.384373292E0,-1.708322525E-2
5.394311292E0,-2.696852803E-2
5.404250708E0,-2.053600609E-2
5.414189708E0,-3.431496978E-2
5.424128708E0,-1.245223045E-2
5.434067708E0,-2.681825459E-2
5.444006708E0,-3.624922872E-2
5.453945708E0,-1.978171527E-2
5.463884708E0,-2.756786764E-2
5.473823708E0,-3.190884054E-2
5.483762708E0,-3.355834007E-2
5.493700708E0,-3.955465972E-2
5.503639708E0,-1.906133831E-2
5.513578708E0,-1.831815720E-2
5.523517708E0,-8.584882021E-3
5.533456708E0,-2.251002610E-2
5.543395708E0,-3.148901045E-2
5.553334708E0,-3.178254068E-2
5.563273708E0,-2.459982097E-2
5.573212708E0,-3.522830486E-2
5.583151708E0,-3.401968539E-2
5.593090708E0,-2.744156778E-2
5.603028708E0,-2.758950233E-2
5.612967708E0,-2.938284338E-2
5.622906708E0,-7.976771593E-3
5.632845708E0,-1.110912502E-2
5.642784708E0,-2.966584861E-2
5.652723708E0,-2.728544712E-2
5.662662708E0,-1.980568886E-2
5.672601708E0,-3.192989051E-2
5.682540708E0,-2.429751992E-2
5.692479708E0,-2.924075603E-2
5.702417708E0,-1.981095135E-2
5.712356708E0,-1.846141398E-2
5.722295708E0,-2.191068649E-2
5.732234708E0,-3.359225392E-2
5.742173708E0,-2.820053637E-2
5.752112708E0,-3.553645313E-2
5.762051708E0,-1.322815597E-2
5.771990708E0,-2.954831958E-2
5.781929708E0,-3.957863331E-2
5.791868708E0,-1.024549127E-2
5.801806708E0,-1.459348083E-2
5.811745708E0,-2.747197330E-2
5.821684708E0,-3.854543030E-2
5.831623708E0,-3.928627253E-2
5.841562708E0,-1.697972953E-2
5.851501708E0,-2.446942806E-2
5.861440708E0,-1.129214287E-2
5.871379708E0,-3.494822323E-2
5.881318708E0,-2.686678648E-2
5.891257708E0,-2.821632385E-2
5.901196708E0,-2.805494070E-2
5.911134708E0,-6.957017183E-3
5.921073708E0,-1.967763484E-2
5.931012708E0,-3.390566468E-2
5.940951708E0,-2.238431096E-2
5.950890708E0,-3.121243715E-2
5.960829708E0,-2.223403752E-2
5.970768708E0,-9.963070750E-3
5.980707708E0,-1.654937446E-2
5.990646708E0,-3.197082102E-2
6.000585708E0,-4.064984322E-2
6.010523708E0,-1.416078687E-2
6.020462708E0,-2.629200518E-2
6.030401708E0,-3.751865923E-2
6.040340708E0,-3.017923415E-2
6.050279708E0,-2.210072100E-2
6.060218708E0,-1.401577592E-2
6.070157708E0,-1.910753131E-2
6.080096708E0,-2.433961987E-2
6.090035708E0,-3.526631176E-2
6.099974708E0,-3.226844430E-2
6.109913708E0,-4.738583565E-2
6.119851708E0,-2.537457705E-2
6.129790708E0,-1.489987493E-2
6.139729708E0,-1.819361150E-2
6.149668708E0,-1.819711983E-2
6.159607708E0,-2.747723579E-2
6.169546708E0,-2.627855659E-2
6.179485708E0,-2.568447948E-2
6.189424708E0,-3.645797431E-2
6.199363708E0,-3.600949287E-2
6.209302708E0,-2.178555608E-2
6.219240708E0,-3.196672797E-2
6.229179708E0,-2.553596020E-2
6.239118708E0,-1.835090160E-2
6.249057708E0,-1.117402911E-2
6.258996708E0,-1.611200273E-2
6.268935708E0,-3.301864207E-2
6.278874708E0,-2.612009704E-2
6.288813708E0,-1.100036681E-2
6.298752708E0,-1.518755794E-2
6.308691708E0,-2.087339044E-2
6.318630708E0,-2.701998353E-2
6.328568708E0,-2.822450995E-2
6.338507708E0,-3.046808660E-2
6.348446708E0,-2.597800970E-2
6.358385708E0,-2.238606513E-2
6.368324708E0,-3.212050974E-2
6.378263708E0,-3.676729202E-2
6.388202708E0,-2.449983358E-2
6.398141708E0,-1.836844325E-2
6.408080417E0,-2.031732023E-2
6.418019417E0,-3.184861422E-2
6.427958417E0,-2.467408061E-2
6.437896417E0,-2.542720199E-2
6.447835417E0,-2.573008776E-2
6.457774417E0,-2.692876697E-2
6.467713417E0,-3.305781841E-2
6.477652417E0,-2.482376933E-2
6.487591417E0,-1.808953106E-2
6.497530417E0,-3.875066757E-2
6.507469417E0,-2.528160632E-2
6.517408417E0,-2.573476553E-2
6.527347417E0,-2.574061275E-2
6.537286417E0,-2.005127192E-2
6.547224417E0,-1.795738399E-2
6.557163417E0,-2.649081051E-2
6.567102417E0,-2.604115963E-2
6.577041417E0,-2.963778198E-2
6.586980417E0,-2.410397708E-2
6.596919417E0,-3.299583793E-3
6.606858417E0,-1.468060434E-2
6.616797417E0,-2.710476816E-2
6.626736417E0,-2.261586070E-2
6.636675417E0,-1.095241964E-2
6.646614417E0,-1.708965719E-2
6.656552417E0,-2.801985741E-2
6.666491417E0,-1.558750749E-2
6.676430417E0,-1.123951793E-2
6.686369417E0,-4.251568973E-2
6.696308417E0,-6.135483384E-3
6.706247417E0,-4.116556764E-2
6.716186417E0,-4.820444584E-2
6.726125417E0,-2.529622436E-2
6.736064417E0,-1.601727784E-2
6.746003417E0,-2.919105470E-2
6.755942417E0,-1.137868166E-2
6.765880417E0,-2.559794068E-2
6.775819417E0,-2.980091929E-2
6.785758417E0,-2.216620982E-2
6.795697417E0,-3.803204477E-2
6.805636417E0,-2.246383309E-2
6.815575417E0,-2.561021984E-2
6.825514417E0,-2.515998423E-2
6.835453417E0,-2.725328743E-2
6.845392417E0,-3.638546884E-2
6.855331417E0,-1.228441536E-2
6.865270417E0,-2.815083504E-2
