Time (s),Linear Acceleration x (m/s^2)
1.116918848E3,-3.361476570E-2
1.116928790E3,-2.812912725E-2
1.116938732E3,-2.805662178E-2
1.116948674E3,-6.894598156E-3
1.116958615E3,-8.871614859E-3
1.116968557E3,-1.308058687E-2
1.116978499E3,-1.808178350E-2
1.116988441E3,-2.578497849E-2
1.116998383E3,-7.109848782E-3
1.117008325E3,-1.703410864E-2
1.117018267E3,-1.883483179E-2
1.117028209E3,-2.652318947E-2
1.117038151E3,-3.459307797E-2
1.117048093E3,-2.946894363E-2
1.117058035E3,-1.891296521E-2
1.117067976E3,-1.310704552E-2
1.117077918E3,-3.470461361E-2
1.117087860E3,-2.760295093E-2
1.117097802E3,-2.219011031E-2
1.117107744E3,-2.598078713E-2
1.117117686E3,-2.720314756E-2
1.117127628E3,-2.404894017E-2
1.117137570E3,-2.992868096E-2
1.117147512E3,-1.271477044E-2
1.117157454E3,-1.775814012E-2
1.117167395E3,-2.445736818E-2
1.117177337E3,-2.785964370E-2
1.117187279E3,-2.729933426E-2
1.117197221E3,-6.999994218E-3
1.117207163E3,-2.411508679E-2
1.117217105E3,-1.468096979E-2
1.117227047E3,-2.247238465E-2
1.117236989E3,-2.488699235E-2
1.117246931E3,-1.856169373E-2
1.117256873E3,-2.315168492E-2
1.117266814E3,-3.113795824E-2
1.117276756E3,-2.604086727E-2
1.117286698E3,-3.489201687E-2
1.117296640E3,-2.141842403E-2
1.117306582E3,-3.398240939E-2
1.117316524E3,-3.154587463E-2
1.117326466E3,-3.859162331E-2
1.117336408E3,-2.107336521E-2
1.117346350E3,-2.976232767E-2
1.117356292E3,-1.949768677E-2
1.117366233E3,-3.007690787E-2
1.117376175E3,-2.750069775E-2
1.117386117E3,-1.669701666E-2
1.117396059E3,-3.313565947E-2
1.117406001E3,-2.639338128E-2
1.117415943E3,-2.827691562E-2
1.117425885E3,-1.884067900E-2
1.117435827E3,-2.237970628E-2
1.117445769E3,-2.895161122E-2
1.117455711E3,-1.861029871E-2
1.117465652E3,-3.005805060E-2
1.117475594E3,-2.861254580E-2
1.117485536E3,-2.241157360E-2
1.117495478E3,-1.153955318E-2
1.117505420E3,-1.706941120E-2
1.117515362E3,-3.643984795E-2
1.117525304E3,-3.988071509E-2
1.117535246E3,-3.244144879E-2
1.117545188E3,-3.007610388E-2
1.117555129E3,-2.103375033E-2
1.117565071E3,-1.239712045E-2
1.117575013E3,-3.690630957E-2
1.117584955E3,-3.034807250E-2
1.117594897E3,-1.065128803E-2
1.117604839E3,-2.961300440E-2
1.117614781E3,-1.560322188E-2
1.117624723E3,-3.775678709E-2
1.117634665E3,-2.678631417E-2
1.117644607E3,-2.592370369E-2
1.117654548E3,-4.667254843E-2
1.117664490E3,-1.845637076E-2
1.117674432E3,-2.311850198E-2
1.117684374E3,-1.641569249E-2
1.117694316E3,-1.872921646E-2
1.117704258E3,-4.077614307E-2
1.117714200E3,-4.339459933E-2
1.117724142E3,-1.788685195E-2
1.117734084E3,-7.048964649E-3
1.117744026E3,-4.140713073E-2
1.117753967E3,-3.704627730E-2
1.117763909E3,-2.386606850E-2
1.117773851E3,-2.836740129E-2
1.117783793E3,-1.575663820E-2
1.117793735E3,-2.082822070E-2
1.117803677E3,-2.540395930E-2
1.117813619E3,-1.490513742E-2
1.117823561E3,-2.139934748E-3
1.117833503E3,-1.774476461E-2
1.117843445E3,-2.695098639E-2
1.117853386E3,-4.943141095E-2
1.117863328E3,-2.513827644E-2
1.117873270E3,-1.878169522E-2
1.117883212E3,-1.493722402E-2
1.117893154E3,-1.016019501E-2
1.117903096E3,-2.040809825E-2
1.117913038E3,-3.931828603E-2
1.117922980E3,-1.475851849E-2
1.117932922E3,-2.230763935E-2
1.117942864E3,-4.009757370E-2
1.117952805E3,-2.918930054E-2
1.117962747E3,-1.645340703E-2
1.117972689E3,-2.195709877E-2
1.117982631E3,-3.647069201E-2
1.117992573E3,-5.230824105E-2
1.118002515E3,-2.272703089E-2
1.118012457E3,-9.911249802E-3
1.118022399E3,-2.563989446E-2
1.118032341E3,-3.598237641E-2
1.118042282E3,-2.974632092E-2
1.118052224E3,-1.879952922E-2
1.118062166E3,-3.151634619E-2
1.118072108E3,-2.007107936E-2
1.118082050E3,-3.200510032E-2
1.118091992E3,-4.063478664E-2
1.118101934E3,-3.254976846E-2
1.118111876E3,-2.992882714E-2
1.118121818E3,-2.869484536E-2
1.118131760E3,-2.998086736E-2
1.118141701E3,-1.423599668E-2
1.118151643E3,-1.082568124E-2
1.118161585E3,-2.388346396E-2
1.118171527E3,-1.287483796E-2
1.118181469E3,-1.744144030E-2
1.118191411E3,-4.381654903E-2
1.118201353E3,-3.677379705E-2
1.118211295E3,-2.026813053E-2
1.118221237E3,-2.776659988E-2
1.118231178E3,-1.815794349E-2
1.118241120E3,-1.221512586E-2
1.118251062E3,-2.034027055E-2
1.118261004E3,-2.630523451E-2
1.118270946E3,-1.578105032E-2
1.118280888E3,-1.615885355E-2
1.118290830E3,-2.590623513E-2
1.118300772E3,-1.746994548E-2
1.118310714E3,-1.782706417E-2
1.118320655E3,-2.095159695E-2
1.118330597E3,-7.912744582E-3
1.118340539E3,-1.706992283E-2
1.118350481E3,-2.703379758E-2
1.118360423E3,-4.109890938E-2
1.118370365E3,-2.653130248E-2
1.118380307E3,-3.517480284E-2
1.118390249E3,-3.378879346E-2
1.118400191E3,-3.568285279E-2
1.118410132E3,-2.032484852E-2
1.118420074E3,-1.229121275E-2
1.118430016E3,-3.879481405E-2
1.118439958E3,-4.440375566E-2
1.118449900E3,-1.786265910E-2
1.118459842E3,-3.652609438E-2
1.118469784E3,-3.193442211E-2
1.118479726E3,-2.885220855E-2
1.118489668E3,-2.461114995E-2
1.118499610E3,-2.625334047E-2
1.118509551E3,-2.184461296E-2
1.118519493E3,-3.533048496E-2
1.118529435E3,-2.776696533E-2
1.118539377E3,-2.874805503E-2
1.118549319E3,-2.871202156E-2
1.118559261E3,-5.721061975E-3
1.118569203E3,-1.989668615E-2
1.118579145E3,-1.754340112E-2
1.118589087E3,-3.183560416E-2
1.118599028E3,-2.772486538E-2
1.118608970E3,-5.187927470E-2
1.118618912E3,-3.054709710E-2
1.118628854E3,-3.070044033E-2
1.118638796E3,-2.926918812E-2
1.118648738E3,-4.687858969E-3
1.118658680E3,-2.408731252E-2
1.118668622E3,-3.081818864E-2
1.118678564E3,-2.591412887E-2
1.118688505E3,-2.838370040E-2
1.118698447E3,-4.198242366E-2
1.118708389E3,-2.349725537E-2
1.118718331E3,-3.188157789E-2
1.118728273E3,-2.527977906E-2
1.118738215E3,-2.309160478E-2
1.118748157E3,-9.519267082E-3
1.118758099E3,-1.689874560E-2
1.118768041E3,-6.727733240E-3
1.118777982E3,-2.684822157E-2
1.118787924E3,-4.208072998E-2
1.118797866E3,-2.711339280E-2
1.118807808E3,-4.085844263E-2
1.118817750E3,-3.101933286E-2
1.118827692E3,-1.302291870E-2
1.118837634E3,-2.799822271E-2
1.118847576E3,-2.386504523E-2
1.118857518E3,-4.727188803E-2
1.118867459E3,-2.533978611E-2
1.118877401E3,-2.648869090E-2
1.118887343E3,-2.432858326E-2
1.118897285E3,-1.534901418E-2
1.118907227E3,-2.867891170E-2
1.118917169E3,-1.046812400E-2
1.118927111E3,-1.709367715E-2
1.118937053E3,-2.088764302E-2
1.118946995E3,-4.110007882E-3
1.118956936E3,-2.627007812E-2
1.118966878E3,-2.626942031E-2
1.118976820E3,-1.201507799E-2
1.118986762E3,-1.589148961E-2
1.118996704E3,-2.320102081E-2
1.119006646E3,-6.796364933E-3
1.119016588E3,-3.229292952E-2
1.119026530E3,-3.346902385E-2
1.119036471E3,-1.677785441E-2
1.119046413E3,-2.059001975E-2
1.119056355E3,-3.080386296E-2
1.119066297E3,-2.048294261E-2
1.119076239E3,-2.231407128E-2
1.119086181E3,-1.323444173E-2
1.119096123E3,-2.903113335E-2
1.119106065E3,-5.059829593E-2
1.119116007E3,-3.148243234E-2
1.119125948E3,-3.345221311E-2
1.119135890E3,-2.545643806E-2
1.119145832E3,-3.440048531E-2
1.119155774E3,-2.759878479E-2
1.119165716E3,-2.919755973E-2
1.119175658E3,-1.897560351E-2
1.119185600E3,-3.325063035E-2
1.119195542E3,-2.532882258E-2
1.119205484E3,-1.199548982E-2
1.119215425E3,-2.219464190E-2
1.119225367E3,-8.295517936E-3
1.119235309E3,-1.956054434E-2
1.119245251E3,-2.567059234E-2
1.119255193E3,-3.184868731E-2
1.119265135E3,-3.402772531E-2
1.119275077E3,-4.628721692E-2
1.119285019E3,-3.614295557E-2
1.119294960E3,-1.535880826E-2
1.119304902E3,-2.456905000E-2
1.119314844E3,-1.410077982E-2
1.119324786E3,-3.079333797E-2
1.119334728E3,-2.857534289E-2
1.119344670E3,-1.745379254E-2
1.119354612E3,-1.965614632E-2
1.119364554E3,-2.827472292E-2
1.119374496E3,-3.624294296E-2
1.119384437E3,-2.934878334E-2
1.119394379E3,-2.665233985E-2
1.119404321E3,-2.847345516E-2
1.119414263E3,-2.014226921E-2
1.119424205E3,-2.765002102E-2
1.119434147E3,-2.573739678E-2
1.119444089E3,-2.659796074E-2
1.119454031E3,-2.361573458E-2
1.119463972E3,-2.081002124E-2
1.119473914E3,-2.747036532E-2
1.119483856E3,-2.567322358E-2
1.119493798E3,-3.331685007E-2
1.119503740E3,-3.059818715E-2
1.119513682E3,-2.595286667E-2
1.119523624E3,-1.429176450E-2
1.119533566E3,-1.942956671E-2
1.119543508E3,-1.673071124E-2
1.119553449E3,-1.727472156E-2
1.119563391E3,-1.712525211E-2
1.119573333E3,-2.727528758E-2
1.119583275E3,-1.726777799E-2
1.119593217E3,-2.967564270E-2
1.119603159E3,-3.071827434E-2
1.119613101E3,-2.860706404E-2
1.119623043E3,-1.235041581E-2
1.119632984E3,-1.206689894E-2
1.119642926E3,-2.082266584E-3
1.119652868E3,-7.190613449E-3
1.119662810E3,-3.725239165E-2
1.119672752E3,-3.197140574E-2
1.119682694E3,-1.890412129E-2
1.119692636E3,-1.578214668E-2
1.119702578E3,-1.800240755E-2
1.119712520E3,-3.235242493E-2
1.119722461E3,-3.374603570E-2
1.119732403E3,-2.417326659E-2
1.119742345E3,-2.048016518E-2
1.119752287E3,-2.299315229E-2
1.119762229E3,-2.777325109E-2
1.119772171E3,-3.756046683E-2
1.119782113E3,-3.394023634E-2
1.119792055E3,-3.863964356E-2
1.119801996E3,-1.230531916E-2
1.119811938E3,-1.783159576E-2
1.119821880E3,-4.337990820E-2
1.119831822E3,-7.290016115E-3
1.119841764E3,-1.151879556E-2
1.119851706E3,-1.947480954E-2
1.119861648E3,-3.113525391E-2
1.119871590E3,-2.358423270E-2
1.119881532E3,-2.543136813E-2
1.119891473E3,-2.156175390E-2
1.119901415E3,-2.526698828E-2
1.119911357E3,-3.322468333E-2
1.119921299E3,-1.672486402E-2
1.119931241E3,-2.086673923E-2
1.119941183E3,-2.959875181E-2
1.119951125E3,-3.028316841E-2
1.119961067E3,-2.034765266E-2
1.119971008E3,-1.691541016E-2
1.119980950E3,-2.462876469E-2
1.119990892E3,-1.824360520E-2
1.120000834E3,-2.948188059E-2
1.120010776E3,-2.445539474E-2
1.120020718E3,-2.984228835E-2
1.120030660E3,-1.644280896E-2
1.120040602E3,-3.881169789E-2
1.120050543E3,-1.225656800E-2
1.120060485E3,-2.336605847E-2
1.120070427E3,-2.002262056E-2
1.120080369E3,-2.094377629E-2
1.120090311E3,-1.709280007E-2
1.120100253E3,-2.328120075E-2
1.120110195E3,-1.665871739E-2
1.120120137E3,-3.208608426E-2
1.120130078E3,-2.743769400E-2
1.120140020E3,-2.144985281E-2
1.120149962E3,-2.512263514E-2
1.120159904E3,-2.794837520E-2
1.120169846E3,-8.043649122E-3
1.120179788E3,-2.779071964E-2
1.120189730E3,-3.103263527E-3
1.120199672E3,-1.668386042E-2
1.120209613E3,-3.213512778E-2
1.120219555E3,-2.488838106E-2
1.120229497E3,-3.754767604E-2
1.120239439E3,-3.325969353E-2
1.120249381E3,-2.743637837E-2
1.120259323E3,-2.028830342E-2
1.120269265E3,-3.183458090E-2
1.120279207E3,-3.266159646E-2
1.120289148E3,-1.867169447E-2
1.120299090E3,-2.173431985E-2
1.120309032E3,-2.351216577E-2
1.120318974E3,-1.652072310E-2
1.120328916E3,-2.269647919E-2
1.120338858E3,-1.333486766E-2
1.120348800E3,-2.571049958E-2
1.120358742E3,-3.261145659E-2
1.120368684E3,-2.617586486E-2
1.120378625E3,-1.797792234E-2
1.120388567E3,-2.349995971E-2
1.120398509E3,-2.162950851E-2
1.120408451E3,-7.606715932E-3
1.120418393E3,-2.750990711E-2
1.120428335E3,-5.904591456E-3
1.120438277E3,-1.972726308E-2
1.120448218E3,-2.695274055E-2
1.120458160E3,-3.085100614E-2
1.120468102E3,-3.889056221E-3
1.120478044E3,-6.239271462E-3
1.120487986E3,-1.900498576E-2
1.120497928E3,-2.946843199E-2
1.120507870E3,-1.552486919E-2
1.120517812E3,-2.736548088E-2
1.120527753E3,-3.189685374E-2
1.120537695E3,-3.275369011E-2
1.120547637E3,-3.385062777E-2
1.120557579E3,-3.531067751E-2
1.120567521E3,-2.311075442E-2
1.120577463E3,-1.166987300E-2
1.120587405E3,-1.744341373E-2
1.120597347E3,-1.304930426E-2
1.120607288E3,-3.066681884E-2
1.120617230E3,-3.595050909E-2
1.120627172E3,-2.785657391E-2
1.120637114E3,-1.354163982E-2
1.120647056E3,-3.636909664E-2
1.120656998E3,-2.891769737E-2
1.120666940E3,-3.275339775E-2
1.120676882E3,-4.086458221E-2
1.120686823E3,-2.080424711E-2
1.120696765E3,-2.251185335E-2
1.120706707E3,-1.952970028E-2
1.120716649E3,-1.605864689E-2
1.120726591E3,-4.018908262E-2
1.120736533E3,-1.552055687E-2
1.120746475E3,-2.608391739E-2
1.120756417E3,-3.940833315E-2
1.120766358E3,-3.026752710E-2
1.120776300E3,-1.479681775E-2
1.120786242E3,-2.728098862E-2
