Time (s),Linear Acceleration x (m/s^2)
1.498733943E3,7.004598901E-3
1.498743883E3,1.820011653E-2
1.498753824E3,3.934865501E-3
1.498763764E3,7.044286877E-3
1.498773704E3,6.439611688E-3
1.498783644E3,7.225258201E-3
1.498793584E3,7.326670848E-3
1.498803525E3,-5.192510225E-4
1.498813465E3,8.939625286E-3
1.498823405E3,5.466214735E-3
1.498833345E3,2.899031248E-3
1.498843286E3,1.044895610E-2
1.498853226E3,3.063264918E-3
1.498863166E3,4.047789853E-3
1.498873106E3,1.270057267E-2
1.498883046E3,4.208003562E-3
1.498892987E3,8.853287492E-3
1.498902927E3,4.217907283E-3
1.498912867E3,7.724537328E-3
1.498922807E3,1.135518316E-2
1.498932747E3,8.384925518E-3
1.498942688E3,1.056518778E-2
1.498952628E3,5.177252647E-3
1.498962568E3,8.287697285E-4
1.498972508E3,4.640167616E-3
1.498982448E3,1.141981317E-2
1.498992389E3,-1.407991257E-3
1.499002329E3,1.077256294E-2
1.499012269E3,7.065811940E-3
1.499022209E3,3.225342426E-3
1.499032150E3,1.215796933E-2
1.499042090E3,1.241146440E-2
1.499052030E3,9.220985994E-3
1.499061970E3,6.667945459E-3
1.499071910E3,1.326457316E-2
1.499081851E3,5.416842308E-3
1.499091791E3,8.108571488E-3
1.499101731E3,8.592848852E-3
1.499111671E3,1.179821938E-3
1.499121611E3,4.256151728E-3
1.499131552E3,8.504336625E-3
1.499141492E3,1.258523634E-2
1.499151432E3,1.498593863E-2
1.499161372E3,-9.133350849E-4
1.499171312E3,4.216628205E-3
1.499181253E3,1.239920352E-2
1.499191193E3,5.814873241E-3
1.499201133E3,1.051550472E-2
1.499211073E3,4.683473557E-3
1.499221013E3,1.236591093E-2
1.499230954E3,6.362556349E-3
1.499240894E3,6.976970807E-3
1.499250834E3,1.860061426E-2
1.499260774E3,9.580790754E-3
1.499270715E3,7.632297501E-3
1.499280655E3,-6.434312649E-4
1.499290595E3,1.467468403E-3
1.499300535E3,4.261103589E-3
1.499310475E3,1.170835499E-2
1.499320416E3,8.369832393E-3
1.499330356E3,8.104186077E-3
1.499340296E3,3.803814780E-3
1.499350236E3,-8.771737106E-4
1.499360176E3,5.280163642E-3
1.499370117E3,-2.640346773E-3
1.499380057E3,3.387858476E-3
1.499389997E3,7.290600836E-3
1.499399937E3,-4.539632052E-4
1.499409877E3,6.943349317E-3
1.499419818E3,1.036201531E-2
1.499429758E3,2.154735513E-3
1.499439698E3,3.220299203E-3
1.499449638E3,1.414277013E-2
1.499459579E3,7.943204921E-3
1.499469519E3,2.004571706E-3
1.499479459E3,2.417312041E-3
1.499489399E3,5.543416254E-3
1.499499339E3,5.806339961E-3
1.499509280E3,8.608544972E-3
1.499519220E3,1.064407038E-2
1.499529160E3,2.616080828E-3
1.499539100E3,7.430532016E-3
1.499549040E3,9.403766301E-3
1.499558981E3,7.963377815E-3
1.499568921E3,7.829915117E-3
1.499578861E3,4.878332019E-3
1.499588801E3,7.402374018E-3
1.499598741E3,2.112270109E-3
1.499608682E3,4.981352650E-3
1.499618622E3,6.681119967E-3
1.499628562E3,5.437746104E-3
1.499638502E3,1.305884253E-3
1.499648442E3,1.064595245E-2
1.499658383E3,1.106525263E-2
1.499668323E3,3.903674260E-3
1.499678263E3,8.698299732E-3
1.499688203E3,1.149902467E-2
1.499698144E3,6.592425015E-3
1.499708084E3,1.748207845E-3
1.499718024E3,1.020905580E-2
1.499727964E3,1.017068345E-3
