Time (s),Linear Acceleration y (m/s^2)
1.490722667E0,-6.091336906E-4
1.500659667E0,-8.863593210E-3
1.510596667E0,-5.646053161E-3
1.520533667E0,-7.426219694E-3
1.530469667E0,-3.450003415E-3
1.540406667E0,3.111815080E-4
1.550343667E0,5.326009467E-3
1.560280667E0,-7.349968348E-3
1.570217667E0,-2.590535805E-3
1.580154667E0,-9.187455866E-3
1.590091667E0,-1.158770135E-2
1.600027667E0,-3.571205232E-3
1.609964667E0,3.367831763E-3
1.619901667E0,-5.837787017E-3
1.629838667E0,-1.363493945E-2
1.639775667E0,-5.616268907E-3
1.649712667E0,-1.866540872E-3
1.659649667E0,-5.889461786E-3
1.669585667E0,-3.581218589E-3
1.679522667E0,-6.590725668E-4
1.689459667E0,2.427782211E-3
1.699396667E0,-4.043641984E-3
1.709333667E0,-2.724692859E-3
1.719270667E0,-5.262366179E-3
1.729207667E0,-9.646809474E-4
1.739143667E0,-1.846861336E-3
1.749080667E0,-2.590700258E-3
1.759017667E0,-1.134604689E-2
1.768954667E0,-3.627174050E-3
1.778891667E0,-3.298889436E-3
1.788828667E0,-7.299079299E-3
1.798765667E0,-4.030193388E-4
1.808701667E0,-8.760042675E-3
1.818638667E0,-5.482258033E-3
1.828575667E0,-4.872923344E-3
1.838512667E0,1.983485185E-4
1.848449667E0,-6.186829247E-3
1.858386667E0,-5.957326032E-3
1.868322667E0,-1.315042455E-2
1.878259667E0,-4.825030994E-3
1.888196667E0,-9.781880155E-3
1.898133667E0,-1.328359488E-3
1.908070667E0,-6.718816236E-3
1.918007667E0,-1.087691747E-2
1.927944667E0,-3.039035518E-3
1.937880667E0,-1.704700906E-3
1.947817667E0,5.099137500E-4
1.957754667E0,-5.486314539E-3
1.967691667E0,-2.097871341E-4
1.977628667E0,-7.252301574E-3
1.987565667E0,-3.068801500E-3
1.997502667E0,1.951946765E-3
2.007438667E0,8.024024405E-4
2.017375667E0,-5.258766487E-3
2.027312667E0,-2.733865678E-3
2.037249667E0,5.295384675E-3
2.047186667E0,1.951508224E-5
2.057123667E0,-3.211820740E-3
2.067060667E0,-7.595167682E-3
2.076996667E0,3.694819026E-3
2.086933667E0,-4.311663732E-3
2.096870667E0,-2.076547276E-3
2.106807667E0,-6.599551309E-3
2.116744667E0,2.518322691E-3
2.126681667E0,1.393793486E-3
2.136618667E0,-3.471692931E-3
2.146554667E0,-1.200214103E-3
2.156491667E0,-5.906436983E-3
2.166428667E0,1.803500578E-4
2.176365667E0,2.419011388E-3
2.186302667E0,3.691420332E-3
2.196239667E0,-3.621765375E-3
2.206176667E0,3.956628107E-3
2.216112667E0,3.074374627E-3
2.226049667E0,3.982666489E-3
2.235986667E0,3.129484635E-3
2.245923667E0,-9.900432453E-4
2.255860667E0,-8.072501477E-3
2.265797667E0,-1.340510733E-3
2.275734667E0,3.153439946E-3
2.285670667E0,2.531679925E-3
2.295607667E0,6.562238764E-3
2.305544667E0,3.266601842E-3
2.315481667E0,4.434564896E-4
2.325418667E0,-3.183132838E-3
2.335355667E0,-3.834019303E-3
2.345291667E0,-6.877093054E-3
2.355228667E0,2.854172140E-3
2.365165667E0,1.203009803E-3
2.375102667E0,4.556662068E-3
2.385039667E0,-3.204529993E-3
2.394976667E0,-3.013983853E-3
2.404913667E0,5.671287552E-3
2.414849667E0,-6.728317961E-4
2.424786667E0,-4.326665495E-3
2.434723667E0,-1.220880356E-3
