Time (s),Linear Acceleration z (m/s^2)
1.798765667E0,8.204403698E-2
1.808701667E0,7.561034560E-2
1.818638667E0,8.339415908E-2
1.828575667E0,8.803626359E-2
1.838512667E0,8.099738538E-2
1.848449667E0,7.920053601E-2
1.858386667E0,8.878353775E-2
1.868322667E0,8.788599014E-2
1.878259667E0,8.863267958E-2
1.888196667E0,7.890525162E-2
1.898133667E0,8.698610365E-2
1.908070667E0,8.279481947E-2
1.918007667E0,8.818361342E-2
1.927944667E0,8.174816787E-2
1.937880667E0,8.084828138E-2
1.947817667E0,7.350827157E-2
1.957754667E0,8.114239633E-2
1.967691667E0,7.410995007E-2
1.977628667E0,8.623473644E-2
1.987565667E0,7.889648080E-2
1.997502667E0,8.532841802E-2
2.007438667E0,8.412564576E-2
2.017375667E0,8.517288208E-2
2.027312667E0,8.158269167E-2
2.037249667E0,9.191530645E-2
2.047186667E0,9.281987071E-2
2.057123667E0,8.772928476E-2
2.067060667E0,8.113947272E-2
2.076996667E0,8.398005009E-2
2.086933667E0,8.113537967E-2
2.096870667E0,7.200261354E-2
2.106807667E0,8.098218262E-2
2.116744667E0,8.622011840E-2
2.126681667E0,9.131304324E-2
2.136618667E0,8.787195683E-2
2.146554667E0,8.038693607E-2
2.156491667E0,8.727203250E-2
2.166428667E0,9.684684813E-2
2.176365667E0,8.592132568E-2
2.186302667E0,8.681828856E-2
2.196239667E0,8.801696777E-2
2.206176667E0,8.936708987E-2
2.216112667E0,8.682355106E-2
2.226049667E0,7.545071661E-2
2.235986667E0,8.428235114E-2
2.245923667E0,7.769487798E-2
2.255860667E0,8.607861578E-2
2.265797667E0,7.904266119E-2
2.275734667E0,9.027106941E-2
2.285670667E0,8.353975475E-2
2.295607667E0,8.278838754E-2
2.305544667E0,9.072013557E-2
2.315481667E0,9.640772223E-2
2.325418667E0,8.398180425E-2
2.335355667E0,8.772285283E-2
2.345291667E0,8.982083380E-2
2.355228667E0,8.038869023E-2
2.365165667E0,8.502962530E-2
2.375102667E0,7.350183964E-2
2.385039667E0,8.412973881E-2
2.394976667E0,8.473083258E-2
2.404913667E0,9.640713751E-2
2.414849667E0,9.326192021E-2
2.424786667E0,8.847480476E-2
2.434723667E0,8.263928354E-2
2.444660667E0,8.997403085E-2
2.454597667E0,7.695228159E-2
2.464534667E0,9.326718271E-2
2.474472458E0,9.087333262E-2
2.484408458E0,7.904616952E-2
2.494345458E0,7.650263071E-2
2.504282458E0,9.057161629E-2
2.514219458E0,8.323569953E-2
2.524156458E0,8.921974003E-2
2.534093458E0,8.277903199E-2
2.544029458E0,8.622070312E-2
2.553966458E0,7.739257693E-2
2.563903458E0,8.398414314E-2
2.573840458E0,8.143709600E-2
2.583777458E0,7.918884158E-2
2.593714458E0,7.440172613E-2
2.603651458E0,7.739725471E-2
2.613587458E0,8.832277715E-2
2.623524458E0,8.921915531E-2
2.633461458E0,8.442911625E-2
2.643398458E0,8.861806154E-2
2.653335458E0,8.457763553E-2
2.663272458E0,8.008931279E-2
2.673209458E0,8.667737067E-2
2.683145458E0,8.547459841E-2
2.693082458E0,7.783696532E-2
2.703019458E0,8.442151487E-2
2.712956458E0,8.187388301E-2
2.722893458E0,7.647924185E-2
2.732830458E0,8.111666858E-2
2.742766458E0,9.054471910E-2
2.752703458E0,8.964424789E-2
2.762640458E0,8.275564313E-2
2.772577458E0,7.481921732E-2
2.782514458E0,8.350350201E-2
2.792451458E0,7.976186872E-2
2.802388458E0,7.407428205E-2
2.812324458E0,8.185400248E-2
2.822261458E0,8.544828594E-2
2.832198458E0,8.859057963E-2
2.842135458E0,9.487575173E-2
2.852072458E0,9.053185523E-2
2.862009458E0,8.439403296E-2
2.871946458E0,7.466718972E-2
2.881882458E0,7.586820781E-2
2.891819458E0,8.170489848E-2
