Time (s),Absolute acceleration (m/s^2)
3.468651125E0,2.410555625E-2
3.478587125E0,9.504125568E-3
3.488524125E0,2.663026668E-2
3.498460125E0,2.487725854E-2
3.508397125E0,1.448594552E-2
3.518333125E0,3.630397496E-2
3.528270125E0,2.635084718E-2
3.538207125E0,2.155207286E-2
3.548143125E0,2.456981917E-2
3.558080125E0,1.945308017E-2
3.568016125E0,1.917973853E-2
3.577953125E0,2.101443513E-2
3.587889125E0,5.822044929E-3
3.597826125E0,2.443350450E-2
3.607762125E0,1.887234009E-2
3.617699125E0,1.912630733E-2
3.627635125E0,1.970019652E-2
3.637572125E0,2.248698084E-2
3.647508125E0,1.262720435E-2
3.657445125E0,2.414740018E-2
3.667381125E0,2.015559277E-2
3.677318125E0,1.965216945E-2
3.687254125E0,2.761072446E-2
3.697191125E0,8.280584380E-3
3.707127125E0,2.236118779E-2
3.717064125E0,3.969129498E-2
3.727000125E0,1.353748343E-2
3.736937125E0,2.628303070E-2
3.746874125E0,1.441744984E-2
3.756810125E0,2.397391525E-2
3.766747125E0,1.854536313E-2
3.776683125E0,1.881077774E-2
3.786620125E0,1.897382217E-2
3.796556125E0,2.468507731E-2
3.806493125E0,1.610781785E-2
3.816429125E0,1.527454069E-2
3.826366125E0,2.551175836E-2
3.836302125E0,2.489929635E-2
3.846239125E0,1.800681745E-2
3.856175125E0,3.361926052E-2
3.866112125E0,1.648014805E-2
3.876048125E0,1.855290387E-2
3.885985125E0,2.212616147E-2
3.895921125E0,2.178223992E-2
3.905858125E0,2.693615746E-2
3.915794125E0,2.389570976E-2
3.925731125E0,2.386986912E-2
3.935667125E0,2.892356761E-2
3.945604125E0,2.524543261E-2
3.955540125E0,1.522005941E-2
3.965477125E0,1.404886502E-2
3.975414125E0,1.143733818E-2
3.985350125E0,9.721892168E-3
3.995287125E0,1.835835358E-2
4.005223125E0,3.973130232E-2
4.015160125E0,2.016590460E-2
4.025096125E0,1.857209786E-2
4.035033125E0,3.071003661E-2
4.044969125E0,2.524404643E-2
4.054906125E0,1.833924918E-2
4.064842125E0,3.122931202E-2
4.074779125E0,3.688688084E-2
4.084715125E0,2.130412503E-2
4.094652125E0,2.170801228E-2
4.104588125E0,1.555551075E-2
4.114525125E0,2.339136109E-2
4.124461125E0,2.946008476E-2
4.134398125E0,2.265411976E-2
4.144334125E0,3.284939542E-2
4.154271125E0,2.755206479E-2
4.164207125E0,1.684866192E-2
4.174144125E0,2.753726883E-2
4.184081125E0,8.385004093E-3
4.194017375E0,2.820987745E-2
4.203954375E0,2.347423584E-2
4.213890375E0,2.277605451E-2
4.223827375E0,2.423184156E-2
4.233763375E0,1.792486256E-2
4.243700375E0,1.148975174E-2
4.253636375E0,1.823326836E-2
4.263573375E0,3.440748142E-2
4.273509375E0,1.661899160E-2
4.283446375E0,1.642679064E-2
4.293382375E0,3.141537890E-2
4.303319375E0,1.929011653E-2
4.313255375E0,2.281749203E-2
4.323192375E0,3.419563463E-2
4.333128375E0,2.828270804E-2
4.343065375E0,2.206229698E-2
4.353001375E0,2.381345712E-2
4.362938375E0,2.162788621E-2
4.372875375E0,1.147110076E-2
4.382811375E0,5.969463032E-3
4.392748375E0,1.524128095E-2
4.402684375E0,1.938542003E-2
4.412621375E0,2.328908149E-2
4.422557375E0,2.325589539E-2
4.432494375E0,1.961469980E-2
4.442430375E0,8.827577735E-3
4.452367375E0,2.767852996E-2
4.462303375E0,2.700774547E-2
4.472240375E0,2.974252070E-2
4.482176375E0,1.604102155E-2
4.492113375E0,2.535380056E-2
4.502049375E0,6.104437313E-3
4.511986375E0,2.050921954E-2
4.521922375E0,1.316024550E-2
4.531859375E0,2.447130636E-2
4.541795375E0,2.287086890E-2
4.551732375E0,1.671171578E-2
4.561668375E0,1.773051641E-2
4.571605375E0,1.962217454E-2
4.581541375E0,1.189269737E-2
4.591478375E0,2.051060729E-2
4.601415375E0,1.922110515E-2
4.611351375E0,2.199435706E-2
4.621288375E0,2.653920325E-2
4.631224375E0,1.050912997E-2
4.641161375E0,7.970050971E-3
4.651097375E0,2.387784173E-2
4.661034375E0,9.380798597E-3
4.670970375E0,9.598242132E-3
4.680907375E0,2.049008508E-2
4.690843375E0,2.650230457E-2
4.700780375E0,2.730857712E-2
4.710716375E0,1.500294800E-2
4.720653375E0,2.366184589E-2
4.730589375E0,1.463862923E-2
4.740526375E0,2.442011936E-2
4.750462375E0,2.101388898E-2
4.760399375E0,1.987692755E-2
4.770335375E0,2.051273930E-2
4.780272375E0,1.767622781E-2
4.790209375E0,1.682985420E-2
4.800145375E0,3.043369353E-2
4.810082375E0,2.191170346E-2
4.820018375E0,1.574912535E-2
4.829955375E0,2.305820562E-2
4.839891375E0,2.287196052E-2
4.849828375E0,2.671317615E-2
4.859764375E0,2.008024133E-2
4.869701375E0,4.932728898E-3
4.879637375E0,3.239547932E-2
4.889574375E0,1.864372655E-2
4.899510375E0,2.903974188E-2
4.909447375E0,2.257274907E-2
4.919383375E0,1.818041671E-2
4.929320375E0,2.622063904E-2
4.939256375E0,4.690597576E-3
4.949193375E0,2.070016426E-2
4.959129375E0,2.957703784E-2
4.969066375E0,1.899260722E-2
4.979003375E0,2.497543511E-2
4.988939375E0,2.866968489E-2
4.998876375E0,1.933018752E-2
5.008812375E0,2.040118120E-2
5.018749375E0,1.788367456E-2
5.028685375E0,2.037034838E-2
5.038622375E0,2.673095940E-2
5.048558375E0,1.605818073E-2
5.058495375E0,2.128447823E-2
5.068431375E0,1.162530926E-2
5.078368375E0,2.888016587E-2
5.088304375E0,2.247358799E-2
5.098241375E0,2.559884397E-2
5.108177375E0,2.015784871E-2
5.118114375E0,3.850654682E-3
5.128050375E0,2.007646990E-2
5.137987375E0,2.227967319E-2
5.147923375E0,1.964810363E-2
5.157860375E0,3.990647839E-2
5.167796375E0,2.035583089E-2
5.177733375E0,2.096284082E-2
5.187670042E0,3.694156120E-2
5.197606042E0,2.918830107E-2
5.207543042E0,3.284590585E-2
5.217479042E0,1.512950033E-2
5.227416042E0,1.478155051E-2
