Time (s),Linear Acceleration z (m/s^2)
1.709887500E0,-1.169501603E-2
1.719823500E0,2.226034999E-3
1.729760500E0,-1.304279923E-2
1.739697500E0,-2.067692399E-2
1.749633500E0,-4.061475992E-3
1.759570500E0,-1.049867570E-2
1.769506500E0,-7.955136895E-3
1.779443500E0,-1.334393084E-2
1.789379500E0,-6.308560967E-3
1.799316500E0,-7.206693292E-3
1.809252500E0,-1.668795347E-3
1.819189500E0,-1.169793963E-2
1.829125500E0,-6.309145689E-3
1.839062500E0,-4.662569761E-3
1.848998500E0,-3.764437437E-3
1.858935500E0,1.324979067E-3
1.868871500E0,-1.020105243E-2
1.878808500E0,-1.693762958E-2
1.888744500E0,-1.604008198E-2
1.898681500E0,-1.648856342E-2
1.908617500E0,-2.307545185E-2
1.918554500E0,-9.902259707E-3
1.928490500E0,-2.756552875E-2
1.938427500E0,-2.516992450E-2
1.948363500E0,-1.753579974E-2
1.958300500E0,-8.404203057E-3
1.968236500E0,-1.484081805E-2
1.978173500E0,-1.968172789E-3
1.988109500E0,-1.379358172E-2
1.998046500E0,-7.356966734E-3
2.007982500E0,-2.417238951E-3
2.017919500E0,-8.555061221E-3
2.027856500E0,5.365989804E-3
2.037792500E0,-3.654626727E-2
2.047729500E0,-7.057589293E-3
2.057665500E0,1.924318671E-3
2.067602500E0,-6.907315850E-3
2.077538500E0,-1.394210100E-2
2.087475500E0,-1.244521379E-2
2.097411500E0,-1.469054461E-2
2.107348500E0,-3.464475274E-3
2.117284500E0,1.030688703E-2
2.127221500E0,-2.097688615E-2
2.137157500E0,-2.022785783E-2
2.147094500E0,-2.262287736E-2
2.157030500E0,-1.184528947E-2
2.166967500E0,-7.054665685E-3
2.176903500E0,-1.169501603E-2
2.186840792E0,-8.401864171E-3
2.196776792E0,-7.054080963E-3
2.206713792E0,-9.748477936E-3
2.216649792E0,-1.528637588E-2
2.226586792E0,-9.748477936E-3
2.236522792E0,-2.621482193E-2
2.246459792E0,-3.912371993E-3
2.256395792E0,-1.468995988E-2
2.266332792E0,-1.708439469E-2
2.276268792E0,-9.150307775E-3
2.286205792E0,-1.768373430E-2
2.296141792E0,-1.169560075E-2
2.306078792E0,-1.154591203E-2
2.316015792E0,-1.693412125E-2
2.325951792E0,-1.678443253E-2
2.335888792E0,-8.701241612E-3
2.345824792E0,-2.277139664E-2
2.355761792E0,-5.556609035E-3
2.365697792E0,-1.782991469E-2
2.375634792E0,-1.019520521E-2
2.385570792E0,-2.022493422E-2
2.395507792E0,-2.576341689E-2
2.405443792E0,-5.855401754E-3
2.415380792E0,-1.274108291E-2
2.425316792E0,-1.513610244E-2
2.435253792E0,-2.112306654E-2
2.445189792E0,-1.528520644E-2
2.455126792E0,-1.244112074E-2
2.465062792E0,-2.007466078E-2
2.474999792E0,-2.336722791E-2
2.484935792E0,-1.258964002E-2
2.494872792E0,-7.949289680E-3
2.504808792E0,-1.378714979E-2
2.514745792E0,-3.339637220E-2
2.524681792E0,-1.513434827E-2
2.534618792E0,-1.588337660E-2
2.544554792E0,-1.109275281E-2
2.554491792E0,-1.363687634E-2
2.564428792E0,-6.751195192E-3
2.574364792E0,-2.260533571E-3
2.584301792E0,-9.894658327E-3
2.594237792E0,-1.139213026E-2
2.604174792E0,-9.297072887E-3
2.614110792E0,-2.291874647E-2
2.624047792E0,-1.603306532E-2
2.633983792E0,-1.618275404E-2
2.643920792E0,-1.917652845E-2
2.653856792E0,-1.348894179E-2
2.663793792E0,-2.037403822E-2
2.673729792E0,-1.663532853E-3
2.683666792E0,-7.351119518E-3
2.693602792E0,-1.708088636E-2
2.703539792E0,-1.438648939E-2
2.713475792E0,8.817601204E-4
2.723412792E0,4.326939583E-4
2.733348792E0,-1.782874525E-2
2.743285792E0,-1.782874525E-2
2.753221792E0,-1.378714979E-2
2.763158792E0,-1.229026258E-2
2.773094792E0,-1.977411389E-2
2.783031792E0,-7.049403191E-3
2.792967792E0,-2.680772960E-2
2.802904792E0,-1.049224377E-2
2.812840792E0,-7.797262073E-3
2.822777792E0,-1.318664074E-2
2.832714792E0,-1.992263317E-2
2.842650792E0,-1.618041515E-2
2.852587792E0,-1.094130993E-2
2.862523792E0,-1.154006481E-2
2.872460792E0,-2.411274791E-2
2.882396792E0,-3.454535007E-3
2.892333792E0,-2.336313486E-2
2.902269792E0,-1.572901011E-2
2.912206792E0,-8.244574070E-3
2.922142792E0,-1.482970834E-2
2.932079792E0,-6.147177815E-3
2.942015792E0,-1.482853889E-2
2.951952792E0,-1.288200080E-2
2.961888792E0,-1.482736945E-2
2.971825792E0,-1.153363287E-2
2.981761792E0,-9.063184261E-4
2.991698792E0,4.632164240E-3
3.001634792E0,-1.512733161E-2
3.011571792E0,-6.744763255E-3
3.021507792E0,-3.002545238E-3
3.031444792E0,-1.407951057E-2
3.041380792E0,-4.649121165E-3
3.051317792E0,-2.403790355E-3
3.061253792E0,5.529127121E-3
3.071190792E0,-1.213414192E-2
3.081127792E0,-6.295697093E-3
3.091063792E0,5.529711843E-3
3.101000792E0,-6.445385814E-3
3.110936792E0,-1.288200080E-2
3.120873792E0,-1.243351936E-2
3.130809792E0,-3.003129959E-3
3.140746792E0,-1.003791511E-2
3.150682792E0,-2.104412913E-3
3.160619792E0,-1.617515266E-2
3.170555792E0,-9.888226390E-3
3.180492792E0,-2.403205633E-3
3.190428125E0,-4.647951722E-3
3.200365125E0,-1.392806768E-2
3.210301125E0,-2.252347469E-3
3.220238125E0,-1.916717291E-2
3.230174125E0,-3.278884649E-2
3.240111125E0,1.340766549E-3
3.250047125E0,-1.048464239E-2
3.259984125E0,1.491039991E-3
3.269920125E0,3.437578082E-3
3.279857125E0,-8.536934853E-3
3.289793125E0,-2.171071172E-2
3.299730125E0,-2.275794804E-2
3.309667125E0,3.886644244E-3
3.319603125E0,-1.497354984E-2
3.329540125E0,-2.156043828E-2
3.339476125E0,-1.352460980E-3
3.349413125E0,-2.699074745E-3
3.359349125E0,-1.242884159E-2
3.369286125E0,-2.260767460E-2
3.379222125E0,-1.946421146E-2
3.389159125E0,-5.841953158E-3
3.399095125E0,-8.686038852E-3
3.409032125E0,-1.332580447E-2
3.418968125E0,-1.003323734E-2
3.428905125E0,-3.746311069E-3
3.438841125E0,-1.078168094E-2
3.448778125E0,-1.676864505E-2
3.458714125E0,-7.786152363E-3
3.468651125E0,-2.155751467E-2
3.478587125E0,2.392680645E-3
3.488524125E0,-1.152837038E-2
3.498460125E0,-1.706685305E-2
3.508397125E0,-1.227798343E-2
3.518333125E0,-3.173810184E-2
3.528270125E0,-2.215860844E-2
3.538207125E0,-1.482386112E-2
3.548143125E0,-7.537060976E-4
3.558080125E0,-1.317786992E-2
3.568016125E0,-4.645612836E-3
3.577953125E0,-1.796907842E-2
3.587889125E0,1.432567835E-4
3.597826125E0,-2.365783453E-2
3.607762125E0,-1.542495489E-2
3.617699125E0,-1.797024786E-2
3.627635125E0,-9.139782786E-3
3.637572125E0,-1.931920052E-2
3.647508125E0,-5.697526932E-3
3.657445125E0,-1.842165291E-2
3.667381125E0,-9.739707112E-3
3.677318125E0,-4.351497889E-3
3.687254125E0,-2.470857918E-2
3.697191125E0,-7.794338465E-3
3.707127125E0,-1.243527353E-2
3.717064125E0,-2.381161630E-2
3.727000125E0,-8.244574070E-3
3.736937125E0,-1.573017955E-2
3.746874125E0,-1.333632946E-2
3.756810125E0,-2.186858654E-2
3.766747125E0,-1.378539562E-2
3.776683125E0,-4.653798938E-3
3.786620125E0,-1.154006481E-2
3.796556125E0,-9.444422722E-3
3.806493125E0,-8.396601677E-3
3.816429125E0,-4.804072380E-3
3.826366125E0,-1.210373640E-3
3.836302125E0,-7.613074780E-4
3.846239125E0,-1.303519785E-2
3.856175125E0,-2.680597544E-2
3.866112125E0,-1.333457530E-2
3.876048125E0,-1.662772715E-2
3.885985125E0,-2.022084117E-2
3.895921125E0,-2.108505964E-3
3.905858125E0,-9.592941999E-3
3.915794125E0,-1.168858409E-2
3.925731125E0,-2.216737926E-2
3.935667125E0,-1.333516002E-2
3.945604125E0,-2.022084117E-2
3.955540125E0,4.327524304E-3
3.965477125E0,-9.294149280E-3
3.975414125E0,-9.593526721E-3
3.985350125E0,-4.055044055E-3
3.995287125E0,1.932504773E-3
4.005223125E0,-1.049165905E-2
4.015160125E0,-1.423387706E-2
4.025096125E0,-2.558156848E-3
4.035033125E0,-3.306015730E-3
4.044969125E0,-1.932329357E-2
4.054906125E0,-7.797262073E-3
4.064842125E0,-1.752702892E-2
4.074779125E0,-1.573017955E-2
4.084715125E0,-1.153948009E-2
4.094652125E0,-1.812578380E-2
4.104588125E0,-7.946950793E-3
4.114525125E0,-1.917302012E-2
4.124461125E0,-2.141952038E-2
4.134398125E0,-2.171948254E-2
4.144334125E0,-2.216971815E-2
4.154271125E0,-1.079337537E-2
4.164207125E0,-1.962325573E-3
4.174144125E0,-1.393800795E-2
4.184081125E0,1.629619002E-3
4.194017375E0,-1.738084853E-2
4.203954375E0,-4.058552384E-3
4.213890375E0,-1.169267714E-2
4.223827375E0,-1.977528334E-2
4.233763375E0,-1.663240492E-2
4.243700375E0,-1.139329970E-2
4.253636375E0,-8.698902726E-3
4.263573375E0,-1.782991469E-2
4.273509375E0,-4.806411266E-3
4.283446375E0,2.079269886E-3
4.293382375E0,-8.997695446E-3
4.303319375E0,-7.950459123E-3
4.313255375E0,-1.558516860E-2
4.323192375E0,-1.723174453E-2
4.333128375E0,-1.828015029E-2
4.343065375E0,-1.199322402E-2
4.353001375E0,-7.352873683E-3
4.362938375E0,-1.783049941E-2
4.372875375E0,-6.902053356E-3
4.382811375E0,-2.261703014E-3
4.392748375E0,-5.703958869E-3
4.402684375E0,-6.303883195E-3
4.412621375E0,-1.393742323E-2
4.422557375E0,-1.977469862E-2
4.432494375E0,-1.842750013E-2
4.442430375E0,1.481684446E-3
4.452367375E0,-1.094247937E-2
4.462303375E0,-1.722940564E-2
4.472240375E0,-1.303929090E-2
4.482176375E0,-7.501392961E-3
4.492113375E0,-2.172182143E-2
4.502049375E0,-5.556024313E-3
4.511986375E0,-1.738084853E-2
4.521922375E0,-5.256646872E-3
4.531859375E0,-2.127333999E-2
4.541795375E0,-4.357929826E-3
4.551732375E0,-1.348894179E-2
4.561668375E0,-1.438824356E-2
4.571605375E0,-1.319073379E-2
4.581541375E0,-1.216220856E-3
4.591478375E0,-1.498699844E-2
4.601415375E0,-1.708205581E-2
4.611351375E0,-3.161004782E-3
4.621288375E0,-1.558458388E-2
4.631224375E0,-9.446761608E-3
4.641161375E0,-5.105788708E-3
4.651097375E0,-1.169150770E-2
4.661034375E0,-4.357345104E-3
4.670970375E0,-4.507033825E-3
4.680907375E0,-1.633185804E-2
4.690843375E0,-2.336781263E-2
4.700780375E0,-1.139329970E-2
4.710716375E0,-1.303987563E-2
4.720653375E0,-1.962617934E-2
4.730589375E0,-7.201430798E-3
4.740526375E0,-1.318956435E-2
4.750462375E0,-9.298242331E-3
4.760399375E0,-1.633419693E-2
4.770335375E0,-2.114353180E-3
4.780272375E0,-1.094598770E-2
4.790209375E0,-9.449685216E-3
4.800145375E0,-1.409062028E-2
4.810082375E0,-2.082661271E-2
4.820018375E0,-3.762098551E-3
4.829955375E0,7.315451503E-3
4.839891375E0,-2.217322648E-2
4.849828375E0,-1.199439347E-2
4.859764375E0,-1.379065812E-2
4.869701375E0,-7.671546936E-4
4.879637375E0,-2.771053970E-2
4.889574375E0,-1.468762100E-2
4.899510375E0,-8.848591447E-3
4.909447375E0,-1.318956435E-2
4.919383375E0,-1.708147109E-2
4.929320375E0,-8.100147843E-3
4.939256375E0,-4.058552384E-3
4.949193375E0,-2.052372694E-2
4.959129375E0,-1.693061292E-2
4.969066375E0,-7.050572634E-3
4.979003375E0,-2.022318006E-2
4.988939375E0,-1.468352795E-2
4.998876375E0,-1.722765148E-2
5.008812375E0,-5.402827263E-3
5.018749375E0,-1.228850842E-2
5.028685375E0,-1.797609508E-2
5.038622375E0,-7.197922468E-3
5.048558375E0,-9.104114771E-4
5.058495375E0,-1.453208506E-2
5.068431375E0,-8.993602395E-3
5.078368375E0,-6.149516702E-3
5.088304375E0,-5.401073098E-3
5.098241375E0,-3.006053567E-3
5.108177375E0,-1.064017832E-2
5.118114375E0,5.864757299E-4
5.128050375E0,-1.288550913E-2
5.137987375E0,-1.303519785E-2
5.147923375E0,-1.902216196E-2
5.157860375E0,-3.488858163E-2
5.167796375E0,-5.699281096E-3
5.177733375E0,-1.872219980E-2
5.187670042E0,-2.785379648E-2
5.197606042E0,-2.605753183E-2
5.207543042E0,-2.156745493E-2
5.217479042E0,-1.333457530E-2
5.227416042E0,-1.093955576E-2
5.237352042E0,-1.812344491E-2
5.247289042E0,-1.034021616E-2
5.257225042E0,-1.168741465E-2
5.267162042E0,1.379942894E-4
5.277098042E0,-4.951422215E-3
5.287035042E0,-5.999243259E-3
5.296971042E0,-1.168682992E-2
5.306908042E0,-4.052705169E-3
5.316844042E0,-2.216562510E-2
5.326781042E0,-2.426126719E-2
5.336717042E0,-6.597998142E-3
5.346654042E0,-1.962150156E-2
5.356591042E0,-4.502940774E-3
5.366527042E0,-1.303519785E-2
5.376464042E0,-1.498115122E-2
5.386400042E0,-2.081901133E-2
5.396337042E0,-8.394262791E-3
5.406273042E0,-2.201593637E-2
5.416210042E0,-1.423212290E-2
5.426146042E0,-2.257025242E-3
5.436083042E0,-1.093838632E-2
5.446019042E0,-6.298035979E-3
5.455956042E0,-9.442083836E-3
5.465892042E0,-1.183651865E-2
5.475829042E0,-1.806789637E-3
5.485765042E0,-1.602721810E-2
5.495702042E0,-4.799979329E-3
5.505638042E0,4.402953386E-4
5.515575042E0,-1.333223641E-2
5.525511042E0,-1.512908578E-2
5.535448042E0,-1.557698250E-2
5.545384042E0,-1.183476448E-2
5.555321042E0,-1.542787850E-2
5.565258042E0,-1.183534920E-2
5.575194042E0,-1.797317147E-2
5.585131042E0,-2.351223886E-2
5.595067042E0,-3.753327727E-3
5.605004042E0,-2.855195403E-3
5.614940042E0,-5.849554539E-3
5.624877042E0,-2.111721933E-2
5.634813042E0,-7.494961023E-3
5.644750042E0,-2.201476693E-2
5.654686042E0,-1.363278329E-2
5.664623042E0,-4.801148772E-3
5.674559042E0,-1.677683115E-2
5.684496042E0,-1.453150034E-2
5.694432042E0,-8.394262791E-3
5.704369042E0,-1.033963144E-2
5.714305042E0,-7.045894861E-3
5.724242042E0,-1.797375619E-2
5.734178042E0,-1.827313364E-2
5.744115042E0,-1.677624643E-2
5.754052042E0,-1.123776376E-2
5.763988042E0,-1.258496225E-2
5.773925042E0,-2.096811533E-2
5.783861042E0,-2.336313486E-2
5.793798042E0,-2.456005991E-2
5.803734042E0,-2.081784189E-2
5.813671042E0,-1.527935922E-2
5.823607042E0,-4.351497889E-3
5.833544042E0,-1.318371713E-2
5.843480042E0,-1.393157601E-2
5.853417042E0,-8.542782068E-3
5.863353042E0,-3.153403401E-3
5.873290042E0,-1.453033090E-2
5.883226042E0,-2.500795662E-2
5.893163042E0,-1.452974617E-2
5.903099042E0,-2.404959798E-3
5.913036042E0,-5.997489095E-3
5.922972042E0,-1.318196297E-2
5.932909042E0,-2.575523078E-2
5.942846042E0,-1.123542488E-2
5.952782042E0,-2.186332405E-2
5.962719042E0,-1.654762030E-3
5.972655042E0,-1.348075569E-2
5.982592042E0,-1.407892585E-2
5.992528042E0,-1.228266120E-2
6.002465042E0,-1.407951057E-2
6.012401042E0,-4.200639725E-3
6.022338042E0,-1.812169075E-2
6.032274042E0,-1.123542488E-2
6.042211042E0,-4.798809886E-3
6.052147042E0,-8.770823479E-6
6.062084042E0,1.415026188E-4
6.072020042E0,-1.961799324E-2
6.081957042E0,-2.306141853E-2
6.091893042E0,-1.557756722E-2
6.101830042E0,-5.698111653E-3
6.111766042E0,-1.438005745E-2
6.121703042E0,-1.482853889E-2
6.131640042E0,-1.063725471E-2
6.141576042E0,-1.707445443E-2
