Time (s),Absolute acceleration (m/s^2)
1.618097708E0,9.860729337E-3
1.628034708E0,1.847233465E-2
1.637971708E0,9.828630930E-3
1.647907708E0,1.887792948E-2
1.657844708E0,2.173285188E-2
1.667781708E0,1.092337172E-2
1.677718708E0,1.836248917E-2
1.687654708E0,1.536804546E-2
1.697591708E0,1.459597129E-2
1.707528708E0,2.772957091E-2
1.717465708E0,2.707888416E-2
1.727402708E0,3.006971460E-2
1.737338708E0,1.792022426E-2
1.747275708E0,2.288293147E-2
1.757212708E0,3.094527651E-2
1.767149708E0,1.874075596E-2
1.777086708E0,1.957817385E-2
1.787022708E0,2.508750417E-2
1.796959708E0,2.616836743E-2
1.806896708E0,1.746312115E-2
1.816833708E0,1.623418965E-2
1.826770708E0,1.100228269E-2
1.836706708E0,1.517254217E-2
1.846643708E0,9.096320602E-3
1.856580708E0,2.839874125E-2
1.866517708E0,2.932407605E-2
1.876454708E0,1.694369457E-2
1.886390708E0,1.387331225E-2
1.896327708E0,2.837454806E-2
1.906264708E0,2.070580577E-2
1.916201708E0,5.770666106E-3
1.926138708E0,1.067989780E-2
1.936074708E0,1.362529203E-2
1.946010958E0,2.349852784E-2
1.955947958E0,2.771915510E-2
1.965884958E0,1.932753331E-2
1.975820958E0,6.999924856E-3
1.985757958E0,1.958853365E-2
1.995694958E0,2.417705892E-2
2.005631958E0,1.390023703E-2
2.015568958E0,1.423261213E-2
2.025504958E0,1.825533681E-2
2.035441958E0,1.101783752E-2
2.045378958E0,2.385045433E-2
2.055315958E0,1.582668061E-2
2.065252958E0,1.834788954E-2
2.075188958E0,1.395545624E-2
2.085125958E0,7.039982804E-3
2.095062958E0,2.746514216E-2
2.104999958E0,5.555153363E-3
2.114936958E0,1.283220607E-2
2.124872958E0,1.706902320E-2
2.134809958E0,2.353300779E-2
2.144746958E0,1.648134797E-2
2.154683958E0,1.615806463E-2
2.164620958E0,2.708385878E-2
2.174556958E0,1.528634281E-2
2.184493958E0,2.274075870E-2
2.194430958E0,8.267003119E-3
2.204367958E0,1.748430140E-2
2.214303958E0,1.766294244E-2
2.224240958E0,1.850533528E-2
2.234177958E0,1.990876780E-2
2.244114958E0,3.088157425E-2
2.254051958E0,2.182091074E-2
2.263987958E0,3.012035573E-2
2.273924958E0,8.836292567E-3
2.283861958E0,1.457552279E-2
2.293798958E0,1.785628538E-2
2.303735958E0,2.128363182E-2
2.313671958E0,2.361171487E-2
2.323608958E0,2.618635186E-2
2.333545958E0,2.016150512E-2
2.343482958E0,1.685303811E-2
2.353419958E0,2.287649701E-2
2.363355958E0,1.836428129E-2
2.373292958E0,1.848404103E-2
2.383229958E0,1.967010031E-2
2.393166958E0,3.381634742E-2
2.403102958E0,2.312756166E-2
2.413039958E0,1.795594920E-2
2.422976958E0,7.905010043E-3
2.432913958E0,1.204132112E-2
2.442850958E0,1.625128380E-2
2.452786958E0,1.068870853E-2
2.462723958E0,1.191933503E-2
2.472660958E0,7.634094874E-3
2.482597958E0,2.465451540E-2
2.492534958E0,2.497213366E-2
2.502470958E0,3.496093428E-2
2.512407958E0,2.011705896E-2
2.522344958E0,1.773364005E-2
2.532281958E0,8.167103412E-3
2.542217958E0,2.617407025E-2
2.552154958E0,2.047865759E-2
2.562091958E0,1.799157253E-2
2.572028958E0,2.994960102E-2
2.581965958E0,3.177321551E-2
2.591901958E0,1.743931578E-2
2.601838958E0,2.035900332E-2
2.611775958E0,5.453919103E-3
2.621712958E0,2.467846202E-2
2.631649958E0,3.609983854E-3
2.641585958E0,9.341167442E-3
2.651522958E0,2.649405279E-2
2.661459958E0,3.432506452E-2
2.671396958E0,1.172113659E-2
2.681333958E0,1.441673701E-2
2.691269958E0,1.919321832E-2
2.701206958E0,2.023287471E-2
2.711143958E0,1.899118944E-2
2.721080958E0,1.752525830E-2
2.731016958E0,2.111496048E-2
2.740953958E0,1.538156964E-2
2.750890958E0,2.440004358E-2
2.760827958E0,6.843265661E-3
2.770764958E0,2.467747228E-2
2.780700958E0,1.819742498E-2
2.790637958E0,7.834525770E-3
2.800574958E0,1.145120660E-2
2.810511958E0,2.312063509E-2
2.820448958E0,2.007294036E-2
2.830384958E0,2.399657321E-2
2.840321958E0,2.601625491E-2
2.850258958E0,1.793077222E-2
2.860195958E0,2.230337596E-2
2.870131958E0,2.794343737E-2
2.880068958E0,2.375605590E-2
2.890005958E0,2.279224995E-2
2.899942958E0,1.684502705E-2
2.909879958E0,1.900259019E-2
2.919815958E0,1.806990394E-2
2.929752958E0,2.059564176E-2
2.939689958E0,2.460251593E-2
2.949627500E0,2.076032073E-2
2.959564500E0,1.120473676E-2
2.969500500E0,1.447033017E-2
2.979437500E0,1.736552817E-2
2.989374500E0,1.377696484E-2
2.999311500E0,2.984986964E-2
3.009247500E0,2.603577422E-2
3.019184500E0,9.167073387E-3
3.029121500E0,2.035752366E-2
3.039058500E0,2.222258476E-2
3.048995500E0,1.817942663E-2
3.058931500E0,1.466629615E-2
3.068868500E0,1.557887035E-2
3.078805500E0,3.508700849E-2
3.088742500E0,3.143503786E-2
3.098679500E0,2.756462787E-2
3.108615500E0,2.241161971E-2
3.118552500E0,2.342634334E-2
3.128489500E0,3.391233433E-2
3.138426500E0,2.224904473E-2
3.148362500E0,1.049867522E-2
3.158299500E0,8.505721365E-3
3.168236500E0,3.159746261E-2
3.178173500E0,2.162695202E-2
3.188110500E0,2.435250433E-2
3.198046500E0,2.804589706E-2
3.207983500E0,1.771422545E-2
3.217920500E0,8.765687872E-3
3.227857500E0,1.606458214E-2
3.237793500E0,1.914854952E-2
3.247730500E0,3.147479117E-2
3.257667500E0,2.103640254E-2
3.267604500E0,1.442852888E-2
3.277541500E0,2.535210166E-2
3.287477500E0,2.094510200E-2
3.297414500E0,1.828855405E-2
3.307351500E0,2.216345045E-2
3.317288500E0,2.236227710E-2
3.327225500E0,1.959034488E-2
3.337161500E0,1.511831689E-2
3.347098500E0,1.280579416E-2
3.357035500E0,2.451394333E-2
3.366972500E0,2.986566548E-2
3.376908500E0,1.123311224E-2
3.386845500E0,2.346051431E-2
3.396782500E0,2.264669130E-2
3.406719500E0,2.131185313E-2
3.416656500E0,2.458194005E-2
3.426592500E0,1.325061037E-2
3.436529500E0,3.082400216E-2
3.446466500E0,3.219097201E-2
3.456403500E0,2.535131909E-2
3.466339500E0,2.279540219E-2
3.476276500E0,2.524282270E-2
3.486213500E0,2.119946750E-2
3.496150500E0,1.166897609E-2
3.506087500E0,1.808408687E-2
3.516023500E0,1.828194433E-2
3.525960500E0,1.637243483E-2
3.535897500E0,1.280240729E-2
3.545834500E0,2.325001338E-2
3.555771500E0,1.599135421E-2
3.565707500E0,1.253140544E-2
3.575644500E0,1.548443471E-2
3.585581500E0,1.994569489E-2
3.595518500E0,3.724687750E-2
3.605454500E0,1.513665954E-2
3.615391500E0,2.105940127E-2
3.625328500E0,2.400927288E-2
3.635265500E0,2.594679372E-2
3.645202500E0,1.520671217E-2
3.655138500E0,1.676168945E-2
3.665075500E0,2.058919212E-2
3.675012500E0,2.101716421E-2
3.684949500E0,3.117395614E-2
3.694885500E0,2.677255775E-2
3.704822500E0,8.083089762E-3
3.714759500E0,1.869736416E-2
3.724696500E0,2.785632606E-2
3.734633500E0,1.479120901E-2
3.744569500E0,1.564176241E-2
3.754506500E0,1.852712973E-2
3.764443500E0,2.331830887E-2
3.774380500E0,1.612360412E-2
3.784316500E0,1.252813188E-2
3.794253500E0,1.778516110E-2
3.804190500E0,1.537666443E-2
3.814127500E0,1.136238927E-2
3.824064500E0,3.792920765E-2
3.834000500E0,3.670978243E-2
3.843937500E0,2.700550734E-2
3.853874500E0,2.505125544E-2
3.863811500E0,2.377209223E-2
3.873747500E0,1.328907409E-2
3.883684500E0,2.121513540E-2
3.893621500E0,2.773225956E-2
3.903558500E0,7.614365662E-3
3.913495500E0,1.524862436E-2
3.923431500E0,9.893961989E-3
3.933368500E0,2.274265669E-2
3.943305500E0,2.955163934E-2
3.953242125E0,1.838369933E-2
3.963179125E0,1.485811523E-2
3.973115125E0,2.862836234E-2
3.983052125E0,1.389031043E-2
3.992989125E0,2.167448770E-2
4.002926125E0,1.046944980E-2
4.012862125E0,1.617656126E-2
4.022799125E0,1.334907664E-2
4.032736125E0,1.529866034E-2
4.042673125E0,1.249260027E-2
4.052610125E0,1.751630035E-2
4.062546125E0,1.742897084E-2
4.072483125E0,2.310819391E-2
4.082420125E0,2.359461460E-2
4.092357125E0,2.632364548E-2
4.102293125E0,1.903071872E-2
4.112230125E0,1.781363320E-2
4.122167125E0,1.800386617E-2
4.132104125E0,1.207641730E-2
4.142041125E0,3.369792440E-2
4.151977125E0,1.548063190E-2
4.161914125E0,1.174129928E-2
4.171851125E0,2.095464250E-2
4.181788125E0,2.301794828E-2
4.191724125E0,1.211938573E-2
4.201661125E0,1.559473149E-2
4.211598125E0,1.084995833E-2
4.221535125E0,1.301740844E-2
4.231471125E0,1.555544671E-2
4.241408125E0,2.173268762E-2
4.251345125E0,3.071764427E-2
4.261282125E0,1.754354141E-2
4.271219125E0,1.641490962E-2
4.281155125E0,1.647206051E-3
4.291092125E0,2.857622042E-2
4.301029125E0,2.120928479E-2
4.310966125E0,2.009071308E-2
4.320903125E0,2.120727473E-2
4.330839125E0,2.075853384E-2
4.340776125E0,3.318478875E-2
4.350713125E0,2.084595462E-2
4.360650125E0,5.720479361E-3
4.370586125E0,1.096361404E-2
4.380523125E0,3.380241469E-2
4.390460125E0,2.316359964E-2
4.400397125E0,2.022124336E-2
4.410333125E0,2.173930180E-2
4.420270125E0,1.327391136E-2
4.430207125E0,2.088333893E-2
4.440144125E0,2.506468479E-2
4.450081125E0,2.305606346E-2
4.460017125E0,1.048268168E-2
4.469954125E0,1.117104601E-2
4.479891125E0,1.505561844E-2
4.489828125E0,2.233647458E-2
4.499764125E0,2.758098593E-2
4.509701125E0,1.195120849E-2
4.519638125E0,1.534625757E-2
4.529575125E0,1.932699998E-2
4.539512125E0,3.949031857E-2
4.549448125E0,1.874956029E-2
4.559385125E0,1.827306772E-2
4.569322125E0,2.786155784E-2
