Time (s),Linear Acceleration y (m/s^2)
4.251345125E0,2.835461050E-3
4.261282125E0,7.931930758E-3
4.271219125E0,-1.127397995E-3
4.281155125E0,-3.268045373E-4
4.291092125E0,-2.364416666E-2
4.301029125E0,1.497294685E-2
4.310966125E0,-8.885209635E-4
4.320903125E0,4.437707774E-3
4.330839125E0,1.452512322E-2
4.340776125E0,1.157783417E-2
4.350713125E0,1.115058543E-2
4.360650125E0,-1.408630796E-4
4.370586125E0,-6.649234369E-3
4.380523125E0,-4.624635950E-3
4.390460125E0,-3.749910761E-3
4.400397125E0,-1.139037609E-3
4.410333125E0,3.965673018E-3
4.420270125E0,1.074325377E-2
4.430207125E0,-9.850548394E-4
4.440144125E0,1.078595672E-2
4.450081125E0,5.563972872E-3
4.460017125E0,1.224443503E-3
4.469954125E0,8.797501400E-4
4.479891125E0,5.201299321E-3
4.489828125E0,-3.619225491E-3
4.499764125E0,-7.146211155E-3
4.509701125E0,-1.987596508E-3
4.519638125E0,-6.614955068E-3
4.529575125E0,-9.948196895E-3
4.539512125E0,-1.001900302E-2
4.549448125E0,4.569836576E-3
4.559385125E0,1.158680599E-3
4.569322125E0,8.141991980E-3
4.579259125E0,1.664980039E-2
4.589195125E0,1.473991703E-3
4.599132125E0,6.000156887E-4
4.609069125E0,6.156368908E-3
4.619006125E0,5.995844565E-3
4.628943125E0,1.220304770E-2
4.638879125E0,5.703100059E-3
4.648816125E0,-1.397866437E-2
4.658753125E0,3.111102451E-3
4.668690125E0,-1.842329744E-3
4.678626125E0,1.624520961E-3
4.688563125E0,7.845008243E-3
4.698500125E0,3.090089019E-3
4.708437125E0,1.413014380E-2
4.718374125E0,9.316880330E-3
4.728310125E0,1.483032960E-2
4.738247125E0,-2.747825906E-3
4.748184125E0,-1.318145134E-3
4.758121125E0,4.395626094E-3
4.768057125E0,3.541311342E-3
4.777994125E0,2.677092869E-3
4.787931125E0,1.606266685E-3
4.797868125E0,1.459211038E-2
4.807804125E0,1.165227653E-2
4.817741125E0,9.385036938E-3
4.827678125E0,1.301193690E-2
4.837615125E0,2.041153349E-3
4.847552125E0,-1.551832762E-2
4.857488125E0,9.034459814E-3
4.867425125E0,7.267942876E-3
4.877362125E0,2.912041303E-3
4.887299125E0,1.808355594E-2
4.897235125E0,-3.168459982E-4
4.907172125E0,1.369037837E-2
4.917109125E0,-6.793569233E-3
4.927046125E0,-1.035614982E-2
4.936983125E0,1.636363400E-2
4.946919583E0,-7.015288342E-3
4.956856583E0,-4.337866567E-3
4.966793583E0,-1.009808661E-2
4.976730583E0,-5.260666832E-5
4.986666583E0,-7.065391671E-3
4.996603583E0,1.030052818E-2
5.006540583E0,9.130737875E-3
5.016477583E0,-1.018626994E-2
5.026414583E0,-3.764035441E-3
5.036350583E0,6.167898886E-3
5.046287583E0,3.705727737E-3
5.056224583E0,-5.533585623E-3
5.066161583E0,-3.467672970E-3
5.076097583E0,7.658025250E-5
5.086034583E0,1.701832116E-3
5.095971583E0,-2.134507801E-3
5.105908583E0,-1.244506761E-3
5.115844583E0,4.723362532E-3
5.125781583E0,-8.891020305E-3
5.135718583E0,4.179114662E-3
5.145655583E0,-8.385400604E-3
5.155591583E0,2.894865107E-3
5.165528583E0,3.372984622E-3
5.175465583E0,-6.018995885E-3
5.185402583E0,5.016198400E-3
5.195339583E0,-3.734580092E-3
5.205275583E0,-3.804289866E-3
5.215212583E0,1.397959627E-3
5.225149583E0,-1.037902705E-2
5.235086583E0,-1.363738798E-2
5.245022583E0,8.192552123E-3
5.254959583E0,-1.339103747E-3
5.264896583E0,1.769002005E-2
5.274833583E0,5.188782625E-3
5.284770583E0,4.824592452E-3
5.294706583E0,1.963732559E-3
5.304643583E0,-3.169592880E-3
5.314580583E0,1.740971915E-3
5.324517583E0,-2.745889015E-3
5.334453583E0,-4.252935760E-3
5.344390583E0,-9.270522874E-3
5.354327583E0,-1.052476890E-2
5.364264583E0,1.304126434E-2
5.374200583E0,1.228211302E-2
5.384137583E0,-5.576398205E-3
5.394074583E0,2.487149723E-3
5.404011583E0,1.308314502E-2
5.413948583E0,2.724254318E-4
5.423884583E0,-1.309670325E-2
5.433821583E0,-4.537567254E-3
5.443758583E0,1.322165094E-2
5.453695583E0,1.199022733E-2
5.463631583E0,-9.748587571E-4
5.473568583E0,9.912894331E-3
5.483505583E0,1.118939633E-2
5.493442583E0,-6.302439664E-3
5.503378583E0,1.121642143E-3
5.513315583E0,-5.106811970E-4
5.523252583E0,-6.924820952E-3
5.533189583E0,-2.418609392E-3
5.543125583E0,-9.661993962E-3
5.553062583E0,2.003511898E-3
