"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
7.138487082E-1,5.893975105E-3,4.490880892E-3,-2.674165606E-2,2.774929049E-2
7.237857082E-1,-1.983000962E-3,1.165209381E-2,-1.551266313E-2,1.950246908E-2
7.337227082E-1,-3.250220502E-3,9.012752026E-4,-6.677520275E-3,7.481009780E-3
7.436597082E-1,7.465574197E-3,-2.102019209E-3,-2.793799639E-2,2.899456716E-2
7.535967082E-1,1.363719155E-2,6.832873486E-3,-9.674218297E-3,1.806243763E-2
7.635327082E-1,1.247727298E-3,-2.970513459E-3,-2.254861772E-2,2.277764111E-2
7.734697082E-1,3.306554770E-4,1.085791402E-2,-1.730249584E-2,2.042987988E-2
7.834067082E-1,-1.550903603E-2,-2.104814909E-4,-1.266682327E-2,2.002555649E-2
7.933437082E-1,-4.777805591E-3,-5.355958175E-3,-2.224865556E-2,2.337768997E-2
8.032807081E-1,2.034826479E-3,2.289477289E-3,-9.525699019E-3,1.000605651E-2
8.132167084E-1,4.984865547E-3,3.718207888E-3,-1.012679279E-2,1.188384982E-2
8.231537084E-1,-3.704887200E-3,5.334433112E-3,-8.781933188E-3,1.092266983E-2
8.330907084E-1,1.260038428E-3,-3.683654498E-3,-8.330528140E-3,9.195363310E-3
8.430277084E-1,4.293802315E-3,1.688273884E-3,5.022758245E-4,4.641043852E-3
8.529647083E-1,6.602598256E-3,-1.061291568E-2,-9.522190690E-3,1.571306458E-2
8.629007083E-1,4.620332764E-3,-3.885968160E-3,-7.572728992E-3,9.684753367E-3
8.728377083E-1,3.320793654E-3,-1.189762205E-3,-5.926153064E-3,6.896556730E-3
8.827747083E-1,1.030928987E-2,-9.742466267E-3,-6.374634504E-3,1.555098298E-2
8.927117083E-1,-1.515210005E-3,3.596384805E-3,-1.984311104E-2,2.022322676E-2
9.026487083E-1,9.885316486E-3,7.988137119E-3,-1.520042181E-2,1.981369829E-2
9.125847083E-1,-7.278490704E-3,3.472661376E-3,-2.597742498E-2,2.720041199E-2
9.225217083E-1,6.451150803E-3,-4.877856933E-4,-2.208376408E-2,2.301190816E-2
9.324587083E-1,-6.211547437E-3,-7.197575290E-3,3.808876276E-3,1.024187239E-2
9.423957083E-1,3.886306202E-3,-7.562496364E-3,-6.367617846E-3,1.062267783E-2
9.523327083E-1,1.001116410E-3,1.904968042E-3,-1.116291940E-2,1.136846106E-2
9.622687083E-1,-6.723841187E-5,-5.962003805E-3,-1.326382399E-2,1.454231884E-2
9.722057083E-1,-5.564379436E-3,-3.325603902E-4,-1.910051465E-2,1.989730069E-2
9.821427083E-1,3.095780918E-3,8.456535637E-4,-1.101673901E-2,1.147464718E-2
9.920797083E-1,1.269784549E-2,7.355632838E-3,-1.625467479E-2,2.189874579E-2
1.002016708E0,9.335897486E-3,-6.284623928E-3,-1.191370189E-2,1.638876971E-2
1.011952708E0,-6.959063709E-3,-3.439441882E-3,-6.905561686E-4,7.793278898E-3
1.021889708E0,1.298305257E-2,-3.435513284E-3,-8.323511481E-3,1.580010281E-2
1.031826708E0,1.841292777E-3,-4.576177150E-4,-1.326323926E-2,1.339825693E-2
1.041763708E0,1.400772686E-2,6.859569680E-3,-1.386491776E-2,2.086878177E-2
1.051700708E0,-6.751688551E-3,-6.106850300E-3,-1.416195631E-2,1.683567419E-2
1.061636708E0,-2.033460606E-4,3.431822229E-3,-1.850175977E-2,1.881844489E-2
1.071573708E0,-7.644229475E-4,-2.759319339E-3,-1.521094680E-2,1.547808412E-2
1.081510708E0,-5.292387977E-3,-2.676197514E-3,-2.075176835E-2,2.158256920E-2
1.091447708E0,1.011596630E-2,8.306664191E-3,-2.120200396E-2,2.491703064E-2
1.101384708E0,1.004166098E-2,-8.277738746E-3,-2.404667437E-2,2.734224684E-2
1.111320708E0,1.433548157E-2,3.416308835E-3,-1.791002154E-2,2.319366443E-2
1.121257708E0,1.438885569E-3,3.184338827E-3,-1.611200273E-2,1.648657143E-2
1.131194708E0,1.968969929E-2,-8.872546759E-3,-4.587140679E-3,2.207822918E-2
1.141131708E0,-5.378981587E-3,4.696958698E-3,-1.970453203E-2,2.095861270E-2
1.151068708E0,-1.201831223E-2,-2.452139519E-3,-4.587140679E-3,1.309559761E-2
1.161004708E0,1.633934522E-2,6.145131290E-3,-2.569500446E-2,3.106396779E-2
1.170941708E0,4.215472466E-3,-9.437205065E-3,-2.420162559E-2,2.631633957E-2
1.180878708E0,-1.426854009E-2,1.472968441E-2,-2.105640829E-2,2.939263800E-2
1.190815708E0,-4.717190978E-3,7.258642148E-3,-1.686570883E-2,1.895763463E-2
1.200752708E0,-7.611293206E-3,5.179609805E-3,-1.117344439E-2,1.447777613E-2
1.210688708E0,1.518062807E-2,-6.584695727E-4,-1.581671834E-2,2.193293482E-2
1.220625708E0,1.427022116E-2,7.203714866E-3,-2.945242524E-3,1.625445088E-2
1.230562708E0,3.092254773E-2,-3.155358564E-3,-3.842790127E-3,3.131975865E-2
1.240499708E0,-4.294158630E-3,-8.564160950E-4,-1.656750083E-2,1.713637449E-2
1.250435708E0,-1.129354529E-2,6.591822021E-3,-2.151015222E-2,2.517305963E-2
1.260372708E0,-8.502436280E-3,1.267807916E-2,-1.177980065E-2,1.928182609E-2
1.270309708E0,-1.677574393E-2,-3.342853189E-3,-1.821232259E-2,2.498577488E-2
1.280246708E0,5.369041320E-3,9.353973605E-3,-1.835733354E-2,2.129119822E-2
1.290183708E0,5.399081390E-3,-1.437134145E-2,-1.701130450E-2,2.291440629E-2
1.300119708E0,9.222260504E-3,-1.094617043E-2,-4.735659957E-3,1.507631291E-2
1.310056708E0,1.056199009E-2,-1.717363782E-3,-4.732736349E-3,1.170058829E-2
1.319993708E0,-1.084122204E-2,1.513964731E-2,-1.086821973E-2,2.156059406E-2
1.329930708E0,4.431033726E-3,4.217943829E-3,-1.894439399E-2,1.990766621E-2
1.339867708E0,9.703189423E-3,9.305039719E-3,-1.055773258E-2,1.709389851E-2
1.349803708E0,7.217359892E-3,2.516824342E-3,-2.253575385E-2,2.379674116E-2
1.359740708E0,2.747291434E-3,-9.483343251E-3,-7.416023612E-3,1.234823128E-2
1.369677708E0,-2.196556809E-3,-6.568835154E-3,-1.250660956E-2,1.429649397E-2
1.379614708E0,1.480071894E-3,1.098180190E-3,-1.220840156E-2,1.234672755E-2
1.389551708E0,-1.642946086E-2,1.383822156E-2,-4.125795364E-3,2.187340274E-2
1.399487708E0,1.160008100E-2,-2.846570760E-3,-1.774629951E-2,2.139149341E-2
1.409424708E0,8.032955113E-3,1.462395944E-2,-4.422249198E-3,1.726107892E-2
1.419361708E0,-6.030164980E-3,-1.324979067E-3,-2.473956943E-3,6.651234635E-3
1.429298708E0,-1.822952620E-2,-3.038414251E-3,-8.612948656E-3,2.038946961E-2
1.439235708E0,-1.520780849E-2,-6.448747963E-4,-1.729840279E-2,2.304187582E-2
1.449171708E0,-5.529035758E-3,-6.710593589E-4,-1.820062816E-2,1.903374431E-2
1.459108708E0,-5.653060684E-3,-1.142167697E-2,-6.974558830E-3,1.452777584E-2
1.469045708E0,-1.033313098E-2,-2.810226660E-3,-1.610381663E-2,1.933917991E-2
1.478982708E0,-1.582234628E-2,-1.627364170E-2,-1.251070261E-2,2.591709351E-2
1.488919708E0,-8.197878571E-3,4.555583987E-3,-1.774688423E-2,2.007262958E-2
1.498855708E0,5.811067983E-3,-7.041344997E-3,-1.445139349E-2,1.709361940E-2
1.508792708E0,-3.894309578E-3,5.535303243E-3,-1.520393014E-2,1.664225708E-2
1.518729708E0,3.106196271E-3,1.528169811E-3,-1.056007147E-2,1.111300444E-2
1.528666708E0,1.202085669E-2,3.385026231E-3,5.608649254E-3,1.369000893E-2
1.538603708E0,-1.575836952E-2,-6.714650095E-3,-7.711892724E-3,1.878526085E-2
