Time (s),Linear Acceleration z (m/s^2)
1.757212708E0,-2.612477481E-2
1.767149708E0,-1.534777164E-2
1.777086708E0,-1.026010931E-2
1.787022708E0,-1.385790110E-2
1.796959708E0,-2.508455515E-2
1.806896708E0,-1.505599558E-2
1.816833708E0,-1.146697462E-2
1.826770708E0,2.603765130E-3
1.836706708E0,1.113719165E-2
1.846643708E0,-5.327398181E-3
1.856580708E0,-1.385965526E-2
1.866517708E0,-2.762750924E-2
1.876454708E0,-1.670374095E-2
1.886390708E0,-8.021795154E-3
1.896327708E0,-2.673697829E-2
1.906264708E0,-1.850175977E-2
1.916201708E0,-9.297072887E-5
1.926138708E0,-2.040678263E-3
1.936074708E0,-1.326557815E-2
1.946010958E0,-2.209604323E-2
1.955947958E0,-2.479219437E-2
1.965884958E0,-1.461277664E-2
1.975820958E0,-6.083443165E-3
1.985757958E0,-1.895550370E-2
1.995694958E0,-2.135344684E-2
2.005631958E0,-7.434734702E-3
2.015568958E0,-8.035243750E-3
2.025504958E0,-1.806672692E-2
2.035441958E0,-8.790704012E-3
2.045378958E0,-9.085403681E-3
2.055315958E0,-1.163186610E-2
2.065252958E0,-1.118163049E-2
2.075188958E0,-1.042967856E-2
2.085125958E0,-6.093383431E-3
2.095062958E0,-2.285968959E-2
2.104999958E0,-4.000080228E-3
2.114936958E0,-1.208327115E-2
2.124872958E0,-1.642073572E-2
2.134809958E0,-2.001268029E-2
2.144746958E0,-1.567287683E-2
2.154683958E0,-1.417832851E-2
2.164620958E0,-2.510618985E-2
2.174556958E0,-7.448183298E-3
2.184493958E0,-7.750484347E-3
2.194430958E0,-2.361690402E-3
2.204367958E0,-1.717970431E-2
2.214303958E0,-1.523375094E-2
2.224240958E0,-1.702884614E-2
2.234177958E0,-1.867542207E-2
2.244114958E0,-3.020262301E-2
2.254051958E0,-2.106985688E-2
2.263987958E0,-2.555876434E-2
2.273924958E0,-3.250467181E-3
2.283861958E0,-1.402922451E-2
2.293798958E0,-1.642892182E-2
2.303735958E0,-1.418768406E-2
2.313671958E0,-1.433854222E-2
2.323608958E0,-2.167212009E-2
2.333545958E0,-1.494080544E-2
2.343482958E0,-7.607812285E-3
2.353419958E0,-1.569041848E-2
2.363355958E0,-1.704054058E-2
2.373292958E0,-1.269839823E-2
2.383229958E0,-1.090154886E-2
2.393166958E0,-3.320516825E-2
2.403102958E0,-2.257493019E-2
2.413039958E0,-1.164765358E-2
2.422976958E0,-7.309019566E-3
2.432913958E0,-5.512754917E-3
2.442850958E0,-1.045365214E-2
2.452786958E0,-8.954426050E-3
2.462723958E0,-1.169443130E-3
2.472660958E0,-4.463179708E-3
2.482597958E0,-1.973259866E-2
2.492534958E0,-2.332278907E-2
2.502470958E0,-3.454651952E-2
2.512407958E0,-1.553722143E-2
2.522344958E0,-1.733524024E-2
2.532281958E0,-3.564462662E-3
2.542217958E0,-2.362392068E-2
2.552154958E0,-1.838715434E-2
2.562091958E0,-1.509458721E-2
2.572028958E0,-2.527049661E-2
2.581965958E0,-2.631714821E-2
2.591901958E0,-9.705208540E-3
2.601838958E0,-1.988988876E-2
2.611775958E0,-1.629619002E-3
2.621712958E0,-1.735044301E-2
2.631649958E0,9.086573124E-4
2.641585958E0,-8.674344420E-3
2.651522958E0,-2.618850946E-2
2.661459958E0,-3.053065181E-2
2.671396958E0,9.016406536E-4
2.681333958E0,-6.732484102E-3
2.691269958E0,-1.885727048E-2
2.701206958E0,-1.915606320E-2
2.711143958E0,-1.257268310E-2
2.721080958E0,-1.586466551E-2
2.731016958E0,-1.406840086E-2
2.740953958E0,-8.531672359E-3
2.750890958E0,-1.526298702E-2
2.760827958E0,2.400866747E-3
2.770764958E0,-1.092727661E-2
2.780700958E0,-1.272295654E-2
2.790637958E0,-4.508203268E-4
2.800574958E0,-1.062672973E-2
2.810511958E0,-1.481976807E-2
2.820448958E0,-1.257502198E-2
2.830384958E0,-2.245330811E-2
2.840321958E0,-1.227447510E-2
2.850258958E0,-1.602078617E-2
2.860195958E0,-2.156160772E-2
2.870131958E0,-2.635223150E-2
2.880068958E0,-1.422569096E-2
2.890005958E0,-1.676630616E-2
2.899942958E0,-1.093136966E-2
2.909879958E0,-1.557581306E-2
2.919815958E0,-1.542320073E-2
2.929752958E0,-1.886428714E-2
2.939689958E0,-2.080731690E-2
2.949627500E0,-1.646634400E-2
2.959564500E0,-1.032501340E-2
2.969500500E0,-3.884305358E-3
2.979437500E0,-1.337842941E-3
2.989374500E0,-1.032033563E-2
2.999311500E0,-1.735629022E-2
3.009247500E0,-2.528979242E-2
3.019184500E0,-2.538861036E-3
3.029121500E0,-1.855496943E-2
3.039058500E0,-2.064827263E-2
3.048995500E0,-1.001628041E-2
3.058931500E0,-1.151492178E-2
3.068868500E0,-1.785739660E-3
3.078805500E0,-3.142410636E-2
3.088742500E0,-2.603823602E-2
3.098679500E0,-2.065119624E-2
3.108615500E0,-2.094940424E-2
3.118552500E0,-1.002095819E-2
3.128489500E0,-3.037570059E-2
3.138426500E0,-2.199722528E-2
3.148362500E0,-8.952087164E-4
3.158299500E0,-5.538482666E-3
3.168236500E0,-2.964070559E-2
3.178173500E0,-1.272295654E-2
3.188110500E0,-7.182719707E-3
3.198046500E0,-2.574821413E-2
3.207983500E0,-8.681945801E-3
3.217920500E0,-2.094472647E-3
3.227857500E0,-1.481801391E-2
3.237793500E0,-1.406723142E-2
3.247730500E0,-2.529271603E-2
3.257667500E0,-1.361465693E-2
3.267604500E0,-1.092084467E-2
3.277541500E0,-2.229894161E-2
3.287477500E0,-1.780944943E-2
3.297414500E0,-1.481801391E-2
3.307351500E0,-1.870933592E-2
3.317288500E0,-7.932332754E-3
3.327225500E0,-3.890152574E-3
3.337161500E0,-1.496711791E-2
3.347098500E0,-9.574815631E-3
3.357035500E0,-2.424664915E-2
3.366972500E0,-2.798769772E-2
3.376908500E0,-5.983455777E-3
3.386845500E0,-2.200307250E-2
3.396782500E0,-2.095525146E-2
3.406719500E0,-1.526824951E-2
3.416656500E0,-2.350463748E-2
3.426592500E0,-3.897169232E-3
3.436529500E0,-2.769475222E-2
3.446466500E0,-2.739303589E-2
3.456403500E0,-2.170427978E-2
3.466339500E0,-2.095466673E-2
3.476276500E0,-2.514302731E-2
3.486213500E0,-1.900578976E-2
3.496150500E0,-1.107345700E-2
3.506087500E0,-1.736330688E-2
3.516023500E0,-1.032910645E-2
3.525960500E0,-1.617164433E-2
3.535897500E0,-1.168273687E-2
3.545834500E0,-1.273055792E-2
3.555771500E0,-1.093487799E-2
3.565707500E0,-7.790830135E-3
3.575644500E0,-3.895999789E-3
3.585581500E0,-5.095848441E-3
3.595518500E0,-3.608375251E-2
3.605454500E0,-1.497764289E-2
3.615391500E0,-1.856958747E-2
3.625328500E0,-2.200950444E-2
3.635265500E0,-1.647043705E-2
3.645202500E0,-1.497881234E-2
3.655138500E0,-1.437947273E-2
3.665075500E0,-1.363278329E-2
3.675012500E0,-1.183417976E-2
3.684949500E0,-3.099550545E-2
3.694885500E0,-1.393040657E-2
3.704822500E0,3.135277033E-3
3.714759500E0,-1.677273810E-2
3.724696500E0,-2.740005255E-2
3.734633500E0,-1.393099129E-2
3.744569500E0,-1.048873544E-2
3.754506500E0,-1.078635871E-2
3.764443500E0,-1.931627691E-2
3.774380500E0,-1.512791634E-2
3.784316500E0,-1.063725471E-2
3.794253500E0,-1.094014049E-2
3.804190500E0,-1.019286633E-2
3.814127500E0,-7.199091911E-3
3.824064500E0,-2.262112319E-2
3.834000500E0,-3.624455094E-2
3.843937500E0,-2.681591570E-2
3.853874500E0,-2.262404680E-2
3.863811500E0,-1.693470597E-2
3.873747500E0,-1.288901746E-2
3.883684500E0,-1.768022597E-2
3.893621500E0,-2.546345472E-2
3.903558500E0,-6.751195192E-3
3.913495500E0,-1.049107432E-2
3.923431500E0,-8.094885349E-3
3.933368500E0,-1.797492564E-2
3.943305500E0,-2.202119887E-2
3.953242125E0,-1.603306532E-2
3.963179125E0,-9.449100494E-3
3.973115125E0,-2.277256608E-2
3.983052125E0,-8.853269219E-3
3.992989125E0,-2.127801776E-2
4.002926125E0,-3.618257046E-3
4.012862125E0,-1.334802389E-2
4.022799125E0,-9.455532432E-3
4.032736125E0,-1.200082541E-2
4.042673125E0,-1.020573020E-2
4.052610125E0,-1.454553366E-2
4.062546125E0,-1.529514670E-2
4.072483125E0,-2.098624170E-2
4.082420125E0,-2.323332667E-2
4.092357125E0,-1.694581568E-2
4.102293125E0,-1.380410671E-2
4.112230125E0,-1.140733302E-2
4.122167125E0,-1.140967190E-2
4.132104125E0,-1.065947413E-2
4.142041125E0,-2.952200711E-2
4.151977125E0,-1.231189728E-2
4.161914125E0,-7.971509099E-3
4.171851125E0,-1.949578643E-2
4.181788125E0,-1.710485995E-2
4.191724125E0,-9.321046472E-3
4.201661125E0,-1.051797152E-2
4.211598125E0,-1.051621735E-2
4.221535125E0,-2.879168987E-3
4.231471125E0,-1.395496488E-2
4.241408125E0,-1.170612574E-2
4.251345125E0,-2.981670678E-2
4.261282125E0,-1.140148580E-2
4.271219125E0,-1.379475117E-2
4.281155125E0,-7.694935799E-4
4.291092125E0,-1.349420428E-2
4.301029125E0,-1.244287491E-2
4.310966125E0,-1.124887347E-2
4.320903125E0,-1.873623312E-2
4.330839125E0,-9.606975317E-3
4.340776125E0,-2.488048732E-2
4.350713125E0,-1.739546657E-2
4.360650125E0,-5.717992187E-3
4.370586125E0,-8.710012436E-3
4.380523125E0,-2.936588645E-2
4.390460125E0,-2.277841330E-2
4.400397125E0,-2.008577049E-2
4.410333125E0,1.210373640E-4
4.420270125E0,-6.915501952E-3
4.430207125E0,-3.770284653E-3
4.440144125E0,-1.095826685E-2
4.450081125E0,-1.874266505E-2
4.460017125E0,8.658556938E-3
4.469954125E0,-9.602297544E-3
4.479891125E0,-1.349303484E-2
4.489828125E0,-2.187560320E-2
4.499764125E0,-1.948233783E-2
4.509701125E0,-1.110152364E-2
4.519638125E0,9.554935098E-3
4.529575125E0,-1.649382591E-2
4.539512125E0,-3.371329129E-2
4.549448125E0,-1.799714506E-2
4.559385125E0,-1.754866362E-2
4.569322125E0,-2.533072293E-2
4.579259125E0,-2.727901518E-2
4.589195125E0,-2.114411652E-2
4.599132125E0,-2.428816438E-2
4.609069125E0,-1.441338658E-2
4.619006125E0,-1.725747228E-2
4.628943125E0,-7.530044317E-3
4.638879125E0,-4.688297510E-3
4.648816125E0,-1.696452677E-2
4.658753125E0,-1.696452677E-2
4.668690125E0,-6.631911993E-3
4.678626125E0,-1.306969643E-2
4.688563125E0,-1.187452555E-2
4.698500125E0,-3.253273845E-2
4.708437125E0,-1.531795084E-2
4.718374125E0,-2.968748331E-2
4.728310125E0,-2.235156655E-2
