"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
2.868947458E0,6.604393534E-3,2.937659416E-3,5.971819818E-2,6.015406097E-2
2.878881458E0,1.843608823E-3,-4.950782675E-3,5.253489375E-2,5.279985042E-2
2.888815458E0,8.802983165E-4,6.617348772E-3,5.792134881E-2,5.830477577E-2
2.898749458E0,1.014729459E-2,3.021201510E-3,5.896916986E-2,5.991208759E-2
2.908683458E0,1.108778268E-4,-4.523314666E-3,6.870069087E-2,6.884952865E-2
2.918617458E0,3.460747674E-3,3.705563284E-3,5.896273792E-2,5.918033826E-2
2.928551458E0,3.373331800E-3,9.818004984E-3,5.626483262E-2,5.721454342E-2
2.938485458E0,8.276368305E-4,-1.185614336E-3,5.192210555E-2,5.194223435E-2
2.948419458E0,4.886043034E-3,-7.791670673E-3,5.701152205E-2,5.774856877E-2
2.958353458E0,1.002781039E-2,-4.170453474E-3,6.509295881E-2,6.599274922E-2
2.968287458E0,1.373803318E-3,-3.239887375E-3,6.569697618E-2,6.579116115E-2
2.978221458E0,-9.780016355E-4,-1.664976384E-3,6.000997424E-2,6.004103299E-2
2.988155458E0,1.636452936E-3,-1.201147830E-2,6.270378649E-2,6.386484502E-2
2.998090458E0,-3.492614999E-3,-1.650413163E-3,6.330312610E-2,6.342087982E-2
3.008024458E0,-1.100208443E-3,2.438855376E-3,6.420359731E-2,6.425932136E-2
3.017958458E0,-1.867673770E-3,4.783844668E-3,6.225296617E-2,6.246443125E-2
3.027892458E0,1.964006647E-3,6.118069645E-3,6.643957257E-2,6.674956855E-2
3.037826458E0,-2.210740875E-3,-5.161995068E-5,6.704183578E-2,6.707829593E-2
