Time (s),Linear Acceleration z (m/s^2)
1.815935667E0,6.927781105E-2
1.825869667E0,5.789854467E-2
1.835803667E0,6.193897069E-2
1.845737667E0,5.984566748E-2
1.855671667E0,6.044910014E-2
1.865605667E0,7.586879253E-2
1.875539667E0,6.419541121E-2
1.885473667E0,5.147070050E-2
1.895408667E0,5.401774764E-2
1.905342667E0,6.764292955E-2
1.915276667E0,6.001114368E-2
1.925210667E0,5.432940423E-2
1.935144667E0,6.600921750E-2
1.945078667E0,6.975260496E-2
1.955012667E0,6.241727293E-2
1.964946667E0,5.388735473E-2
1.974880667E0,5.523630738E-2
1.984814667E0,6.361770630E-2
1.994748667E0,5.747696042E-2
2.004682667E0,5.388852417E-2
2.014616667E0,7.380297124E-2
2.024550667E0,6.482281744E-2
2.034485667E0,6.736635625E-2
2.044419667E0,5.104853153E-2
2.054353667E0,6.212315798E-2
2.064287667E0,6.691027343E-2
2.074221667E0,6.855392575E-2
2.084155667E0,5.972404540E-2
2.094089667E0,6.137296021E-2
2.104023667E0,6.720965087E-2
2.113957667E0,6.720614254E-2
2.123891667E0,5.942525268E-2
2.133825667E0,6.750785887E-2
2.143759667E0,6.316688597E-2
2.153693667E0,7.124656856E-2
2.163627667E0,6.555956662E-2
2.173562667E0,6.391416013E-2
2.183496667E0,6.765579343E-2
2.193430667E0,6.376037836E-2
2.203364458E0,6.436088741E-2
2.213298458E0,6.136945188E-2
2.223232458E0,5.971702874E-2
2.233166458E0,6.045962512E-2
2.243100458E0,5.656654894E-2
2.253034458E0,6.704885244E-2
2.262968458E0,6.136009634E-2
2.272902458E0,7.977063954E-2
2.282836458E0,5.940829575E-2
2.292770458E0,5.132335067E-2
2.302705458E0,5.836573720E-2
2.312639458E0,6.630040884E-2
2.322573458E0,6.031286001E-2
2.332507458E0,6.165771961E-2
2.342441458E0,6.989235342E-2
2.352375458E0,5.701386094E-2
2.362309458E0,6.209801495E-2
2.372243458E0,6.539292097E-2
2.382177458E0,5.716238022E-2
2.392111458E0,6.120105207E-2
2.402045458E0,6.614370346E-2
2.411979458E0,6.584666491E-2
2.421913458E0,6.151095450E-2
2.431847458E0,5.746760488E-2
2.441782458E0,6.779554188E-2
2.451716458E0,6.300433338E-2
2.461650458E0,6.525200307E-2
2.471584458E0,5.522344351E-2
2.481518458E0,5.297635853E-2
2.491452458E0,6.539876819E-2
2.501386458E0,6.749674916E-2
2.511320458E0,5.746994376E-2
2.521254458E0,5.387273669E-2
2.531188458E0,6.614721179E-2
2.541122458E0,6.374926865E-2
2.551056458E0,5.970650375E-2
2.560990458E0,7.122961164E-2
2.570924458E0,7.347260356E-2
2.580859458E0,5.999886453E-2
2.590793458E0,5.835521221E-2
2.600727458E0,6.494443953E-2
2.610661458E0,5.671448350E-2
2.620595458E0,6.180857778E-2
2.630529458E0,6.046254873E-2
2.640463458E0,6.884745598E-2
2.650397458E0,6.660212517E-2
2.660331458E0,5.462468863E-2
2.670265458E0,5.567601800E-2
2.680199458E0,6.840131342E-2
2.690133458E0,6.211380243E-2
2.700067458E0,5.971878290E-2
2.710001458E0,6.271138787E-2
2.719936458E0,6.106481194E-2
2.729870458E0,5.971936762E-2
2.739804458E0,6.092213988E-2
2.749738458E0,6.631151855E-2
2.759672458E0,6.840657592E-2
2.769606458E0,6.826098025E-2
2.779540458E0,7.110565066E-2
2.789474458E0,6.466728151E-2
2.799408458E0,5.403938234E-2
2.809342458E0,5.927790284E-2
2.819276458E0,5.688229859E-2
2.829210458E0,6.092506349E-2
2.839144458E0,6.810310543E-2
2.849078458E0,7.154009879E-2
2.859013458E0,6.091336906E-2
2.868947458E0,5.971819818E-2
2.878881458E0,5.253489375E-2
2.888815458E0,5.792134881E-2
2.898749458E0,5.896916986E-2
2.908683458E0,6.870069087E-2
2.918617458E0,5.896273792E-2
2.928551458E0,5.626483262E-2
2.938485458E0,5.192210555E-2
2.948419458E0,5.701152205E-2
2.958353458E0,6.509295881E-2
2.968287458E0,6.569697618E-2
2.978221458E0,6.000997424E-2
2.988155458E0,6.270378649E-2
2.998090458E0,6.330312610E-2
3.008024458E0,6.420359731E-2
3.017958458E0,6.225296617E-2
3.027892458E0,6.643957257E-2
3.037826458E0,6.704183578E-2
3.047760458E0,6.374634504E-2
3.057694458E0,5.850723982E-2
3.067628458E0,5.521350324E-2
3.077562458E0,6.479182720E-2
3.087496458E0,5.610695779E-2
3.097430458E0,6.448952615E-2
3.107364458E0,6.823349833E-2
3.117298458E0,5.580582619E-2
3.127232458E0,5.999711037E-2
3.137167458E0,6.479065776E-2
3.147101458E0,6.284236550E-2
3.157035458E0,6.239446878E-2
3.166969458E0,5.865342021E-2
3.176903458E0,5.596136212E-2
3.186837458E0,6.419424176E-2
3.196771458E0,6.314642072E-2
3.206705417E0,5.955155253E-2
3.216639417E0,6.284470439E-2
3.226573417E0,6.164894879E-2
3.236507417E0,5.940595686E-2
3.246441417E0,6.075841784E-2
3.256375417E0,6.300199449E-2
3.266310417E0,6.614838123E-2
3.276244417E0,5.806402087E-2
3.286178417E0,6.061223745E-2
3.296112417E0,6.031636834E-2
3.306046417E0,6.735407710E-2
3.315980417E0,6.077011228E-2
3.325914417E0,7.543785274E-2
3.335848417E0,7.588458002E-2
3.345782417E0,6.884628654E-2
3.355716417E0,5.552574456E-2
3.365650417E0,6.885271847E-2
3.375584417E0,6.840306759E-2
3.385518417E0,7.079808712E-2
3.395452417E0,6.915092647E-2
3.405386417E0,5.717992187E-2
3.415321417E0,6.436264157E-2
3.425255417E0,5.732785642E-2
3.435189417E0,6.032104611E-2
3.445123417E0,6.466026485E-2
3.455057417E0,6.750142694E-2
3.464991417E0,5.013227284E-2
3.474925417E0,6.495145619E-2
3.484859417E0,7.244115472E-2
3.494793417E0,6.330780387E-2
3.504727417E0,6.001055896E-2
3.514661417E0,6.435036242E-2
3.524595417E0,6.165362656E-2
3.534529417E0,6.090225935E-2
3.544463417E0,5.926211536E-2
3.554398417E0,6.569814563E-2
3.564332417E0,6.120923817E-2
3.574266417E0,6.599752307E-2
3.584200417E0,6.225472033E-2
3.594134417E0,6.809316516E-2
3.604068417E0,5.776464343E-2
3.614002417E0,5.521759629E-2
3.623936417E0,6.928775132E-2
3.633870417E0,5.267230332E-2
3.643804417E0,5.970299542E-2
3.653738417E0,5.985326886E-2
3.663672417E0,6.284411967E-2
3.673606417E0,6.598524392E-2
3.683540417E0,5.670278907E-2
3.693475417E0,5.790088356E-2
3.703409417E0,7.271831274E-2
3.713343417E0,7.661372781E-2
3.723277417E0,6.598758280E-2
3.733211417E0,6.179863751E-2
3.743145417E0,6.418956399E-2
3.753079417E0,5.804998755E-2
3.763013417E0,5.999477148E-2
3.772947417E0,5.520648658E-2
3.782881417E0,6.178869724E-2
3.792815417E0,6.972044528E-2
3.802749417E0,6.897024751E-2
3.812683417E0,6.462868989E-2
3.822618417E0,5.220394135E-2
3.832552417E0,6.028537810E-2
3.842486417E0,6.403051972E-2
3.852420417E0,5.939484715E-2
3.862354417E0,7.107290626E-2
3.872288417E0,6.972453833E-2
3.882222417E0,6.718099952E-2
3.892156417E0,6.194247901E-2
3.902090417E0,5.580699563E-2
3.912024417E0,6.223893285E-2
3.921958417E0,5.924691260E-2
3.931892417E0,5.775236428E-2
3.941826417E0,6.523504615E-2
3.951760417E0,6.643080175E-2
3.961695417E0,6.822823584E-2
3.971629417E0,6.194657207E-2
3.981563417E0,5.955096781E-2
3.991497417E0,6.119520485E-2
4.001431417E0,6.045026958E-2
4.011365417E0,5.521467268E-2
4.021299417E0,5.970241070E-2
4.031233417E0,5.985209942E-2
4.041167417E0,5.580758035E-2
4.051101417E0,5.296174049E-2
4.061035417E0,5.969714820E-2
4.070969417E0,6.344521344E-2
4.080903417E0,6.973213971E-2
4.090837417E0,6.464506209E-2
4.100772417E0,5.237000227E-2
4.110706417E0,5.910365582E-2
4.120640417E0,6.135074079E-2
4.130574417E0,6.883459210E-2
4.140508417E0,5.701152205E-2
4.150442417E0,6.539233625E-2
4.160376417E0,7.183012068E-2
4.170310417E0,6.405098498E-2
4.180244417E0,6.480176747E-2
4.190178417E0,6.419658065E-2
4.200112417E0,5.686066389E-2
4.210047167E0,5.581284285E-2
4.219981167E0,6.269793928E-2
4.229915167E0,6.225062728E-2
4.239850167E0,7.183070540E-2
4.249784167E0,6.419541121E-2
4.259718167E0,5.970767319E-2
4.269652167E0,5.551638901E-2
4.279586167E0,5.851191759E-2
4.289520167E0,6.479825914E-2
4.299454167E0,6.254942000E-2
4.309388167E0,6.015498519E-2
4.319322167E0,5.730739117E-2
4.329256167E0,6.314466655E-2
4.339190167E0,7.107758403E-2
4.349124167E0,5.745532572E-2
4.359058167E0,6.209041357E-2
4.368992167E0,6.762889624E-2
4.378926167E0,5.924398899E-2
4.388861167E0,6.523621559E-2
4.398795167E0,6.044266820E-2
4.408729167E0,6.118760347E-2
4.418663167E0,6.627701998E-2
4.428597167E0,6.927079439E-2
4.438531167E0,5.879433811E-2
4.448465167E0,6.523387671E-2
4.458399167E0,6.374108255E-2
4.468333167E0,6.044500709E-2
4.478267167E0,6.464038432E-2
4.488201167E0,6.613785625E-2
4.498135167E0,6.973389387E-2
4.508069167E0,6.703949690E-2
4.518003167E0,6.419424176E-2
4.527938167E0,6.000120342E-2
4.537872167E0,6.823817611E-2
4.547806167E0,6.913923204E-2
4.557740167E0,5.687001944E-2
4.567674167E0,5.911651969E-2
4.577608167E0,5.717407465E-2
4.587542167E0,6.106832027E-2
4.597476167E0,6.286283076E-2
4.607410167E0,6.720438838E-2
4.617344167E0,6.630801022E-2
4.627278167E0,5.538365722E-2
4.637212167E0,6.331306636E-2
4.647146167E0,6.106715083E-2
4.657081167E0,6.391708374E-2
4.667015167E0,6.601155639E-2
4.676949167E0,6.256520748E-2
4.686883167E0,6.824928582E-2
4.696817167E0,6.555839717E-2
4.706751167E0,6.840365231E-2
4.716685167E0,8.022847652E-2
4.726619167E0,7.424735963E-2
4.736553167E0,5.882883668E-2
4.746487167E0,6.437199712E-2
4.756421167E0,5.508954227E-2
4.766355167E0,6.063270271E-2
4.776289167E0,5.958663583E-2
4.786223167E0,5.989069104E-2
4.796158167E0,6.169221818E-2
4.806092167E0,6.379312277E-2
4.816026167E0,6.499472558E-2
4.825960167E0,7.143660307E-2
4.835894167E0,6.200679839E-2
4.845828167E0,6.260789216E-2
4.855762167E0,6.260906160E-2
4.865696167E0,6.156065583E-2
4.875630167E0,6.290434599E-2
4.885564167E0,5.901126981E-2
4.895498167E0,5.811196804E-2
4.905432167E0,6.993562281E-2
4.915366167E0,5.302313626E-2
4.925300167E0,6.574667752E-2
4.935235167E0,5.870896876E-2
4.945169167E0,6.020293236E-2
4.955103167E0,6.828670800E-2
4.965037167E0,7.008180320E-2
