"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
1.180711128E0,-1.600193232E-2,-1.890003681E-3,-3.806495667E-2,4.133491113E-2
1.197603533E0,-1.586212218E-2,-1.514494419E-3,-2.987098694E-2,3.385522816E-2
1.214485950E0,-1.573731750E-2,3.958046436E-4,-3.561687469E-2,3.894074456E-2
1.231372140E0,-1.389510930E-2,6.563961506E-4,-3.421020508E-2,3.693024573E-2
1.248245777E0,-1.649467647E-2,6.744861603E-4,-3.221035004E-2,3.619441853E-2
1.265125304E0,-1.679150760E-2,-3.402948380E-3,-3.889179230E-2,4.249830930E-2
1.282018768E0,-1.392703503E-2,-3.887236118E-3,-3.649425507E-2,3.925434450E-2
1.298907654E0,-1.394920796E-2,-4.594504833E-3,-3.369522095E-2,3.675673805E-2
1.315789419E0,-1.929657161E-2,-1.341104507E-5,-2.985954285E-2,3.555207666E-2
1.332673392E0,-1.722878218E-2,-1.070648432E-3,-3.269195557E-2,3.696946283E-2
1.349557028E0,-1.695669442E-2,-2.345651388E-3,-3.084659576E-2,3.527809570E-2
1.366424756E0,-1.853963733E-2,-2.420514822E-3,-3.641605377E-2,4.093538832E-2
1.383314497E0,-1.804738492E-2,-4.252344370E-3,-3.254699707E-2,3.745794379E-2
1.400208102E0,-1.506410539E-2,-4.593878984E-3,-3.196048737E-2,3.563009610E-2
1.417096255E0,-1.223464310E-2,-5.743175745E-3,-3.365802765E-2,3.627028239E-2
1.433975884E0,-1.399275661E-2,-1.832306385E-3,-3.797721863E-2,4.051448776E-2
1.450858973E0,-1.670593023E-2,2.848267555E-3,-3.863143921E-2,4.218517309E-2
1.467742812E0,-1.641269773E-2,2.439677715E-3,-3.645515442E-2,4.005380079E-2
1.484613824E0,-1.914300025E-2,-4.494011402E-3,-3.141689301E-2,3.706307816E-2
1.501510738E0,-2.065955848E-2,-1.516133547E-3,-3.471469879E-2,4.042556530E-2
1.518390640E0,-1.494304091E-2,-9.908676147E-4,-3.115272522E-2,3.456542461E-2
1.535280828E0,-1.414119452E-2,-8.952319622E-4,-3.581333160E-2,3.851453678E-2
1.552151638E0,-1.579460502E-2,-8.008480072E-4,-3.424549103E-2,3.772087699E-2
1.569045030E0,-1.891108602E-2,-3.700405359E-3,-3.400897980E-2,3.908878204E-2
1.585928687E0,-1.625983417E-2,-1.241713762E-3,-3.803157806E-2,4.138024880E-2
1.602802987E0,-1.865313947E-2,-3.212451935E-3,-3.392601013E-2,3.884885614E-2
1.619694751E0,-1.199904084E-2,-1.241236925E-3,-3.102970123E-2,3.329204122E-2
1.636578978E0,-1.505580544E-2,-4.316747189E-3,-3.530311584E-2,3.862151696E-2
1.653464202E0,-1.422441006E-2,-1.397728920E-3,-3.237438202E-2,3.538909576E-2
1.670347178E0,-1.500197500E-2,8.159279823E-4,-3.663921356E-2,3.959996165E-2
1.687230936E0,-1.381453872E-2,-1.793295145E-3,-3.322124481E-2,3.602372127E-2
1.704114705E0,-1.658400893E-2,1.858115196E-3,-3.497886658E-2,3.875568412E-2
1.720995108E0,-1.110233366E-2,-5.679398775E-3,-3.638172150E-2,3.845968074E-2
1.737883902E0,-1.547407359E-2,-5.054473877E-4,-3.838062286E-2,4.138568160E-2
1.754765656E0,-1.618074626E-2,-3.147840500E-3,-3.575897217E-2,3.937549415E-2
1.771649345E0,-1.518422365E-2,2.811044455E-3,-3.536319733E-2,3.858780046E-2
1.788533113E0,-1.210062206E-2,-4.428684711E-3,-3.936386108E-2,4.141922092E-2
1.805405235E0,-1.450115442E-2,2.525597811E-3,-3.590488434E-2,3.880493323E-2
1.822300805E0,-1.383174211E-2,1.346498728E-3,-3.132247925E-2,3.426700826E-2
1.839184615E0,-1.673142612E-2,-5.952715874E-4,-2.770614624E-2,3.237167756E-2
1.856067721E0,-1.531545818E-2,8.235573769E-4,-3.121852875E-2,3.478272622E-2
1.872951553E0,-1.114283502E-2,-6.100535393E-5,-3.646278381E-2,3.812743235E-2
1.889835241E0,-1.568792760E-2,-8.711516857E-4,-3.660678864E-2,3.983625173E-2
1.906711349E0,-1.929020882E-2,-2.143323421E-3,-3.321552277E-2,3.847046847E-2
1.923602758E0,-2.101290971E-2,-5.277395248E-3,-3.383922577E-2,4.018067291E-2
1.940485144E0,-1.903531700E-2,1.319646835E-4,-3.036212921E-2,3.583600980E-2
1.957370663E0,-1.688309014E-2,9.215474129E-4,-2.934551239E-2,3.386808350E-2
1.974253791E0,-1.646706462E-2,-3.636777401E-3,-3.553009033E-2,3.932909465E-2
1.991137500E0,-1.503006369E-2,4.503130913E-4,-3.825378418E-2,4.110301206E-2
2.008021583E0,-1.403681189E-2,3.312349319E-3,-3.167819977E-2,3.480678219E-2
2.024904732E0,-1.390159130E-2,-1.532256603E-3,-3.003311157E-2,3.312989348E-2
2.041773904E0,-1.082804054E-2,-3.426045179E-3,-3.677082062E-2,3.848476967E-2
2.058669585E0,-1.279131323E-2,1.458793879E-3,-3.665161133E-2,3.884696110E-2
2.075555826E0,-1.667183638E-2,-1.889467239E-3,-3.257083893E-2,3.663850110E-2
2.092436604E0,-1.543049514E-2,1.637816429E-3,-2.496719360E-2,2.939631575E-2
2.109323608E0,-1.234006137E-2,9.552240372E-4,-3.193759918E-2,3.425200445E-2
2.126209686E0,-1.762701571E-2,-8.518993855E-4,-3.299236298E-2,3.741568428E-2
2.143091259E0,-1.968740672E-2,1.805573702E-3,-3.087902069E-2,3.666562421E-2
2.159971294E0,-1.306071132E-2,-3.621578217E-3,-3.462219238E-2,3.718056232E-2
2.176858136E0,-1.785641909E-2,-4.430651665E-3,-3.811168671E-2,4.232000757E-2
2.193744946E0,-1.973038167E-2,-1.622885466E-3,-2.986907959E-2,3.583411271E-2
2.210625817E0,-2.002045512E-2,-4.151850939E-3,-3.333187103E-2,3.910332615E-2
2.227509168E0,-1.997186244E-2,-2.729803324E-3,-3.677940369E-2,4.194104971E-2
2.244392937E0,-1.781469584E-2,-2.597600222E-3,-3.664970398E-2,4.083272850E-2
2.261276218E0,-1.564607769E-2,3.767013550E-4,-3.078269958E-2,3.453282851E-2
2.278158807E0,-1.127640158E-2,-2.130061388E-3,-3.054332733E-2,3.262804374E-2
2.295045587E0,-1.765807718E-2,3.308832645E-3,-3.164386749E-2,3.638805316E-2
2.311927699E0,-1.797232032E-2,-1.741111279E-3,-3.587245941E-2,4.016054171E-2
2.328811315E0,-2.268324047E-2,3.313004971E-3,-3.017520905E-2,3.789523243E-2
2.345695094E0,-1.514969021E-2,-2.837568521E-3,-2.216720581E-2,2.699907261E-2
2.362565741E0,-2.109050751E-2,-3.812819719E-3,-3.037548065E-2,3.717548824E-2
2.379462603E0,-1.979963481E-2,-2.758651972E-3,-4.039192200E-2,4.506820456E-2
2.396342760E0,-1.884604245E-2,-2.637743950E-3,-3.784465790E-2,4.235975851E-2
2.413228534E0,-1.470025629E-2,3.213286400E-4,-3.274917603E-2,3.589859771E-2
2.430118051E0,-1.689510792E-2,-9.620487690E-4,-3.019237518E-2,3.461141038E-2
2.446984821E0,-1.665237546E-2,5.888640881E-4,-3.159046173E-2,3.571562182E-2
2.463881254E0,-1.630021632E-2,4.847347736E-3,-4.057502747E-2,4.399462110E-2
2.480770762E0,-1.260584593E-2,-1.518607140E-3,-3.722381592E-2,3.932970875E-2
2.497653747E0,-1.323759556E-2,-5.378067493E-3,-3.265666962E-2,3.564569562E-2
2.514530782E0,-1.620715857E-2,9.870231152E-4,-2.562713623E-2,3.033803413E-2
2.531415700E0,-1.374793798E-2,-9.551942348E-4,-3.090000153E-2,3.383383349E-2
2.548295238E0,-1.625638455E-2,-6.332993507E-4,-3.575897217E-2,3.928581420E-2
2.565187521E0,-1.140687615E-2,-2.308398485E-3,-3.015899658E-2,3.232662373E-2
2.582053794E0,-1.474964619E-2,-2.505421638E-3,-3.337478638E-2,3.657465743E-2
2.598950615E0,-1.536404341E-2,-2.524226904E-3,-3.792476654E-2,4.099650557E-2
2.615834210E0,-1.831979305E-2,-7.306337357E-4,-3.682613373E-2,4.113772925E-2
2.632717451E0,-1.699422300E-2,-4.857778549E-6,-3.145885468E-2,3.575560343E-2
2.649601851E0,-8.736476302E-3,1.811653376E-3,-3.292179108E-2,3.410941855E-2
2.666485446E0,-1.560685784E-2,-2.131462097E-4,-3.606700897E-2,3.929947301E-2
2.683369074E0,-1.655966789E-2,-1.281499863E-5,-3.475666046E-2,3.849997677E-2
2.700251500E0,-1.457174867E-2,-1.152545214E-3,-2.822017670E-2,3.178116726E-2
2.717136276E0,-1.645041257E-2,-2.443134785E-3,-3.421688080E-2,3.804444654E-2
2.734019963E0,-1.556886733E-2,-8.849501610E-4,-3.219890594E-2,3.577628140E-2
2.750903500E0,-1.842152327E-2,-6.518200040E-3,-3.595638275E-2,4.092310976E-2
2.767786118E0,-1.479159296E-2,-3.117024899E-4,-3.603839874E-2,3.895708619E-2
2.784670976E0,-1.241476834E-2,-1.149713993E-3,-2.955245972E-2,3.207485293E-2
2.801554665E0,-1.504259557E-2,-2.496570349E-3,-3.149318695E-2,3.499047541E-2
2.818437233E0,-1.543907076E-2,-4.451870918E-3,-3.471279144E-2,3.825129998E-2
2.835325315E0,-1.669222862E-2,-2.942711115E-3,-2.886390686E-2,3.347260319E-2
2.852206013E0,-1.871468872E-2,-2.746701241E-3,-3.025341034E-2,3.567986517E-2
2.869089405E0,-1.609366387E-2,-1.560837030E-3,-3.338718414E-2,3.709644584E-2
2.885972747E0,-1.862429082E-2,1.595348120E-3,-3.207683563E-2,3.712590374E-2
2.902857096E0,-1.593741030E-2,8.878707886E-4,-3.479957581E-2,3.828576547E-2
2.919737671E0,-1.437302679E-2,1.890122890E-3,-3.407382965E-2,3.702947921E-2
2.936624522E0,-1.631975919E-2,2.001196146E-3,-3.509902954E-2,3.875927245E-2
2.953510927E0,-1.549849659E-2,2.035051584E-3,-3.411769867E-2,3.752815202E-2
2.970391979E0,-1.538001746E-2,-2.103269100E-3,-3.510570526E-2,3.838462218E-2
2.987275422E0,-1.655194908E-2,-2.745211124E-3,-2.940559387E-2,3.385545973E-2
3.004149598E0,-1.667726785E-2,-8.709371090E-3,-3.260326385E-2,3.764249224E-2
3.021041456E0,-1.730613410E-2,-6.708920002E-3,-3.373622894E-2,3.850512990E-2
3.037926486E0,-1.681595296E-2,-3.456473351E-3,-2.578639984E-2,3.097841020E-2
3.054809939E0,-1.965764165E-2,-1.720905304E-3,-3.677082062E-2,4.173101531E-2
3.071693689E0,-1.311077178E-2,3.237724304E-4,-3.030872345E-2,3.302447399E-2
3.088576176E0,-1.920486987E-2,-2.321302891E-3,-3.859233856E-2,4.316924912E-2
3.105461196E0,-1.724094898E-2,-1.011639833E-3,-3.691959381E-2,4.075941786E-2
3.122343216E0,-1.768822968E-2,-3.443062305E-4,-3.731632233E-2,4.129769882E-2
3.139228602E0,-1.590842754E-2,-1.406580210E-3,-3.558921814E-2,3.900831940E-2
3.156112229E0,-1.857232302E-2,-1.504689455E-3,-3.532886505E-2,3.994150697E-2
3.172995175E0,-1.432185620E-2,-5.564838648E-3,-3.415298462E-2,3.745009149E-2
3.189880510E0,-1.362726092E-2,-2.652704716E-4,-2.812862396E-2,3.125687276E-2
3.206763251E0,-1.809979975E-2,-2.528458834E-3,-3.647327423E-2,4.079577905E-2
3.223647204E0,-2.184044570E-2,-2.728551626E-3,-4.017543793E-2,4.580956095E-2
3.240527311E0,-1.250571012E-2,4.272162914E-3,-3.781223297E-2,4.005507613E-2
3.257417702E0,-1.520845294E-2,2.413660288E-3,-3.388214111E-2,3.721723100E-2
3.274297656E0,-1.961775869E-2,2.197653055E-3,-2.695369720E-2,3.340939880E-2
3.291178923E0,-2.034139633E-2,1.085668802E-3,-3.402996063E-2,3.966092916E-2
3.308068460E0,-1.525117457E-2,-9.112358093E-4,-3.396320343E-2,3.724148042E-2
3.324947194E0,-1.967884600E-2,-5.201190710E-3,-3.509235382E-2,4.056824696E-2
3.341832825E0,-1.633897424E-2,2.279013395E-3,-3.526210785E-2,3.893035103E-2
3.358713583E0,-1.568681002E-2,-6.402432919E-4,-3.983879089E-2,4.282073306E-2
3.375603659E0,-1.568381488E-2,6.697177887E-4,-3.598022461E-2,3.925566372E-2
3.392483258E0,-1.153858006E-2,-9.011030197E-4,-3.312110901E-2,3.508502071E-2
3.409366508E0,-1.494112611E-2,6.131231785E-4,-3.496170044E-2,3.802543448E-2
3.426251171E0,-1.660206169E-2,2.095848322E-3,-3.524398804E-2,3.901486544E-2
3.443138258E0,-1.388330758E-2,1.132786274E-3,-3.593349457E-2,3.853888252E-2
3.460015954E0,-1.537097245E-2,-3.695785999E-3,-3.539085388E-2,3.876129728E-2
3.476902327E0,-1.963939518E-2,-3.756910563E-3,-3.238391876E-2,3.805966913E-2
3.493785943E0,-1.622539014E-2,-1.472234726E-3,-3.485488892E-2,3.847458956E-2
3.510669479E0,-8.620493114E-3,-5.154073238E-3,-3.116607666E-2,3.274449124E-2
3.527553247E0,-1.149137318E-2,-2.758324146E-3,-3.466987610E-2,3.662868164E-2
3.544436905E0,-1.772022992E-2,-1.237869263E-3,-3.227710724E-2,3.684223827E-2
3.561320756E0,-1.281850785E-2,7.984340191E-4,-2.671527863E-2,2.964216174E-2
3.578207271E0,-1.088646799E-2,2.267986536E-3,-3.285980225E-2,3.469042450E-2
3.595084906E0,-1.341889054E-2,-1.593470573E-3,-3.200149536E-2,3.473760897E-2
3.611972246E0,-1.202451438E-2,-1.017153263E-3,-2.781105042E-2,3.031630043E-2
3.628855629E0,-1.586385816E-2,3.048688173E-3,-3.009891510E-2,3.415993539E-2
3.645739144E0,-1.237844676E-2,-4.410594702E-3,-3.564453125E-2,3.798962882E-2
3.662609750E0,-1.481948793E-2,1.418381929E-3,-3.242206573E-2,3.567659424E-2
3.679510832E0,-1.403465867E-2,1.145631075E-3,-3.079700470E-2,3.386354401E-2
3.696388843E0,-1.212575287E-2,3.307312727E-3,-3.461074829E-2,3.682222287E-2
3.713264466E0,-1.475319266E-2,-1.571446657E-3,-3.518676758E-2,3.818684002E-2
3.730156229E0,-1.519332081E-2,6.466507912E-4,-3.413772583E-2,3.737164004E-2
3.747038249E0,-2.108468115E-2,2.142667770E-3,-3.398036957E-2,4.004772553E-2
3.763942302E0,-1.498128474E-2,5.581378937E-4,-3.801631927E-2,4.086552265E-2
3.780794170E0,-1.623162627E-2,-1.870274544E-3,-3.798103333E-2,4.134637240E-2
3.797692303E0,-1.664665341E-2,-2.166599035E-3,-3.748989105E-2,4.107672276E-2
3.814572522E0,-1.559744775E-2,-1.104772091E-3,-2.978038788E-2,3.363587965E-2
3.831451388E0,-1.136521250E-2,9.697079659E-4,-3.219127655E-2,3.415240364E-2
3.848343254E0,-1.591395587E-2,1.242965460E-3,-2.962970734E-2,3.365588375E-2
3.865226810E0,-1.946166158E-2,5.321770906E-3,-3.216457367E-2,3.796889933E-2
3.882110824E0,-1.598514616E-2,1.255273819E-4,-3.368663788E-2,3.728713219E-2
3.898991031E0,-1.712351292E-2,-3.502815962E-3,-3.391933441E-2,3.815764224E-2
3.915891779E0,-1.946824789E-2,1.805901527E-3,-3.330326080E-2,3.861840411E-2
3.932758855E0,-1.873774827E-2,2.601742744E-4,-3.499603271E-2,3.969752141E-2
3.949648809E0,-1.687197387E-2,2.339214087E-3,-3.931427002E-2,4.284562115E-2
3.966529282E0,-1.657180488E-2,-7.219880819E-3,-3.704547882E-2,4.122036993E-2
3.983412828E0,-1.829998940E-2,-6.845936179E-3,-3.735160828E-2,4.215328095E-2
4.000296251E0,-1.275757700E-2,-2.699345350E-3,-3.496265411E-2,3.731527059E-2
4.017180040E0,-1.660946757E-2,-9.581446648E-4,-3.232574463E-2,3.635582787E-2
4.034063748E0,-1.544465870E-2,-1.795440912E-3,-3.192901611E-2,3.551370384E-2
4.050946093E0,-1.525203884E-2,-2.986162901E-3,-3.479385376E-2,3.810713997E-2
4.067830941E0,-1.526414603E-2,9.125769138E-4,-3.116703033E-2,3.471614510E-2
4.084718158E0,-1.747015119E-2,-3.147423267E-4,-3.175354004E-2,3.624351735E-2
4.101598510E0,-1.434247941E-2,2.403557301E-3,-2.778053284E-2,3.135668681E-2
4.118479135E0,-1.203450561E-2,-4.130750895E-3,-2.717876434E-2,3.000962611E-2
4.135368926E0,-2.450841665E-2,8.037388325E-4,-3.115081787E-2,3.964444396E-2
4.152245402E0,-1.459084451E-2,2.701848745E-3,-3.581428528E-2,3.876668364E-2
4.169133353E0,-1.369675994E-2,-2.879023552E-3,-2.725791931E-2,3.064121692E-2
4.186013764E0,-1.182658225E-2,-8.155405521E-4,-3.294944763E-2,3.501712800E-2
4.202903851E0,-2.029189467E-2,-3.339648247E-3,-3.673648834E-2,4.210087666E-2
4.219784324E0,-1.982102543E-2,3.823876381E-3,-3.665828705E-2,4.184883617E-2
4.236663556E0,-1.557012647E-2,4.942446947E-3,-3.258419037E-2,3.644977479E-2
4.253554681E0,-1.715511084E-2,-7.093250751E-4,-3.603076935E-2,3.991262093E-2
4.270435296E0,-1.798611879E-2,2.468913794E-3,-3.427505493E-2,3.878627844E-2
4.287318994E0,-1.759894192E-2,-1.127243042E-3,-4.440689087E-2,4.778038709E-2
4.304202813E0,-1.387914270E-2,-1.686811447E-3,-3.375339508E-2,3.653447159E-2
4.321070621E0,-1.732756197E-2,2.370715141E-3,-2.986812592E-2,3.461169802E-2
4.337967055E0,-1.205442101E-2,5.918473005E-3,-3.155612946E-2,3.429470360E-2
4.354853632E0,-1.708208025E-2,-6.033778191E-4,-3.652095795E-2,4.032296988E-2
4.371737758E0,-1.882273704E-2,-3.280758858E-3,-4.068660736E-2,4.494951420E-2
4.388621008E0,-1.615235209E-2,2.125114202E-3,-3.839206696E-2,4.170569977E-2
4.405504665E0,-1.479513943E-2,4.756033421E-3,-2.992248535E-2,3.371751969E-2
4.422382922E0,-1.462276280E-2,4.189610481E-4,-3.156471252E-2,3.478982318E-2
4.439269253E0,-1.745121926E-2,-1.390665770E-3,-2.888679504E-2,3.377759513E-2
4.456159004E0,-1.782165468E-2,-4.428029060E-4,-3.725624084E-2,4.130175458E-2
4.473039437E0,-2.187609673E-2,-1.366227865E-3,-3.267574310E-2,3.934633876E-2
4.489922992E0,-1.682113111E-2,-2.571761608E-3,-3.961753845E-2,4.311744151E-2
4.506806822E0,-1.983173937E-2,-2.732664347E-3,-3.709602356E-2,4.215305807E-2
4.523690510E0,-9.238168597E-3,-1.591622829E-3,-3.265380859E-2,3.397275729E-2
4.540561117E0,-2.044896781E-2,8.798241615E-4,-3.084373474E-2,3.701716288E-2
4.557456288E0,-1.519931108E-2,1.868605614E-4,-2.878570557E-2,3.255258544E-2
4.574328694E0,-1.735764742E-2,-3.954738379E-3,-3.611087799E-2,4.026069285E-2
4.591215445E0,-1.582644135E-2,-1.636087894E-3,-3.949356079E-2,4.257809734E-2
4.608103192E0,-1.747588068E-2,1.510620117E-3,-3.480434418E-2,3.897474506E-2
4.624995200E0,-1.591172069E-2,2.488493919E-4,-2.597332001E-2,3.046076384E-2
4.641880689E0,-1.853337884E-2,-1.052707434E-3,-3.275966644E-2,3.765355321E-2
4.658758089E0,-1.902344078E-2,-1.222819090E-3,-3.313827515E-2,3.822998647E-2
4.675643405E0,-1.906681061E-2,-8.196413517E-3,-3.384590149E-2,3.970226075E-2
4.692527623E0,-2.014161646E-2,-3.425031900E-3,-3.915023804E-2,4.416057852E-2
4.709408349E0,-2.367002517E-2,5.392670631E-3,-3.524017334E-2,4.279276580E-2
4.726296686E0,-1.374058425E-2,2.741307020E-3,-2.587890625E-2,2.942849314E-2
4.743178076E0,-1.402062178E-2,6.411433220E-3,-3.047180176E-2,3.414989038E-2
4.760061997E0,-1.707238704E-2,4.063755274E-3,-3.116798401E-2,3.576903316E-2
4.776945562E0,-1.468943805E-2,8.044242859E-4,-2.948760986E-2,3.295369211E-2
4.793829199E0,-1.840802282E-2,3.155589104E-3,-3.735446930E-2,4.176325446E-2
4.810712948E0,-1.602394879E-2,5.281627178E-3,-3.334617615E-2,3.737151300E-2
4.827596677E0,-1.461662352E-2,4.929840565E-3,-3.387737274E-2,3.722398951E-2
4.844480089E0,-1.432570815E-2,-3.376603127E-4,-3.688049316E-2,3.956653516E-2
4.861364073E0,-1.546486467E-2,-1.106292009E-3,-3.668689728E-2,3.982856203E-2
4.878244240E0,-1.037599146E-2,-1.295179129E-3,-3.031730652E-2,3.206988872E-2
4.895133349E0,-1.257915795E-2,1.638144255E-3,-3.341865540E-2,3.574528304E-2
4.912014902E0,-1.393052936E-2,3.207921982E-4,-3.209972382E-2,3.499363978E-2
4.928898579E0,-1.829276234E-2,-2.173930407E-3,-3.774833679E-2,4.200342912E-2
4.945779836E0,-1.481485367E-2,2.624869347E-3,-3.973960876E-2,4.249242677E-2
4.962661500E0,-1.547117531E-2,-1.861691475E-3,-3.484153748E-2,3.816747168E-2
4.979539643E0,-1.841730624E-2,1.489460468E-3,-3.702259064E-2,4.137738367E-2
4.996433340E0,-1.776187122E-2,8.218884468E-4,-2.857971191E-2,3.365946379E-2
5.013316876E0,-1.703856885E-2,1.819580793E-3,-2.908897400E-2,3.376080732E-2
5.030197186E0,-1.339565217E-2,-2.821475267E-3,-3.094863892E-2,3.384113578E-2
5.047078951E0,-1.289632916E-2,2.393245697E-3,-3.464603424E-2,3.704579085E-2
5.063967583E0,-1.384343952E-2,-9.279549122E-4,-3.861618042E-2,4.103305141E-2
5.080836022E0,-1.702488214E-2,-4.231691360E-3,-3.402042389E-2,3.827718727E-2
5.097738061E0,-1.738192141E-2,-1.818567514E-3,-3.397178650E-2,3.820367335E-2
