Time (s),Linear Acceleration x (m/s^2)
4.012862125E0,-4.400989087E-3
4.022799125E0,9.230300426E-3
4.032736125E0,9.481963674E-3
4.042673125E0,-2.671903465E-3
4.052610125E0,-4.276543893E-3
4.062546125E0,3.021950684E-3
4.072483125E0,9.392967224E-3
4.082420125E0,7.418426452E-4
4.092357125E0,2.012898050E-2
4.102293125E0,4.220492849E-3
4.112230125E0,-7.921684426E-3
4.122167125E0,1.382743162E-2
4.132104125E0,5.049015898E-3
4.142041125E0,-5.537971035E-3
4.151977125E0,2.667618552E-3
4.161914125E0,-7.246189406E-3
4.171851125E0,-7.086281762E-3
4.181788125E0,1.478698255E-2
4.191724125E0,7.731686463E-3
4.201661125E0,-6.546327942E-3
4.211598125E0,-1.706240368E-3
4.221535125E0,8.765396532E-3
4.231471125E0,-5.854401332E-3
4.241408125E0,7.780894437E-3
4.251345125E0,-6.818931531E-3
4.261282125E0,1.071757627E-2
4.271219125E0,8.825138630E-3
4.281155125E0,1.419283692E-3
4.291092125E0,8.686783458E-3
4.301029125E0,8.415431539E-3
4.310966125E0,1.662257886E-2
4.320903125E0,-8.888690555E-3
4.330839125E0,-1.129794440E-2
4.340776125E0,1.865865244E-2
4.350713125E0,2.759712199E-3
4.360650125E0,-9.277429897E-5
4.370586125E0,-3.524180828E-4
4.380523125E0,1.608914834E-2
4.390460125E0,-1.906411573E-3
4.400397125E0,-2.040367629E-3
4.410333125E0,2.137419075E-2
4.420270125E0,3.599312981E-3
4.430207125E0,2.051654126E-2
4.440144125E0,1.979439185E-2
4.450081125E0,1.222034267E-2
4.460017125E0,5.780721847E-3
4.469954125E0,-5.640406944E-3
4.479891125E0,4.190005101E-3
4.489828125E0,-2.697644918E-3
4.499764125E0,1.816813043E-2
4.509701125E0,-3.954366879E-3
4.519638125E0,1.002263469E-2
4.529575125E0,1.587455096E-3
4.539512125E0,1.795880925E-2
4.549448125E0,2.601033384E-3
4.559385125E0,-4.960531080E-3
4.569322125E0,8.266126541E-3
4.579259125E0,4.731443566E-3
4.589195125E0,-1.297109775E-2
4.599132125E0,-1.213083002E-2
4.609069125E0,1.672528886E-2
4.619006125E0,9.366979091E-3
4.628943125E0,-2.368369019E-3
4.638879125E0,2.309997361E-3
4.648816125E0,1.567773733E-2
4.658753125E0,2.284471524E-2
4.668690125E0,5.162104703E-3
4.678626125E0,-7.466168054E-3
4.688563125E0,-2.417248087E-3
4.698500125E0,4.844422736E-3
4.708437125E0,1.903999597E-2
4.718374125E0,1.992791394E-2
4.728310125E0,1.251522050E-2
4.738247125E0,-3.842854081E-4
4.748184125E0,-1.567816674E-3
4.758121125E0,9.733901010E-3
4.768057125E0,3.503167396E-3
4.777994125E0,8.448111992E-3
4.787931125E0,1.029612450E-4
4.797868125E0,6.755576036E-3
4.807804125E0,1.397539359E-2
4.817741125E0,1.278759111E-2
4.827678125E0,-1.751099476E-3
4.837615125E0,-1.381993988E-2
4.847552125E0,6.063160636E-3
4.857488125E0,1.505457032E-2
4.867425125E0,-4.814999364E-4
4.877362125E0,-6.649033371E-3
4.887299125E0,6.858386532E-3
4.897235125E0,8.819583775E-3
4.907172125E0,5.799053782E-3
4.917109125E0,5.864099488E-3
4.927046125E0,9.076797310E-3
4.936983125E0,-7.136896723E-3
4.946919583E0,9.545579553E-5
4.956856583E0,-1.025117403E-3
4.966793583E0,9.151495490E-3
4.976730583E0,6.801225431E-3
4.986666583E0,1.681698508E-2
4.996603583E0,2.735530308E-2
5.006540583E0,1.670086303E-2
5.016477583E0,1.268489939E-2
5.026414583E0,-1.066505183E-2
5.036350583E0,8.518639463E-3
5.046287583E0,-5.796020539E-3
5.056224583E0,-1.341584702E-2
5.066161583E0,2.062742366E-3
5.076097583E0,-2.615523515E-3
5.086034583E0,2.241393533E-2
5.095971583E0,1.083044124E-2
5.105908583E0,7.355797291E-3
5.115844583E0,1.071068295E-3
5.125781583E0,-3.954042541E-4
5.135718583E0,-1.278470862E-3
5.145655583E0,4.613599330E-3
5.155591583E0,1.579186767E-3
5.165528583E0,-4.743042067E-3
5.175465583E0,-1.223982121E-3
5.185402583E0,1.849331785E-2
5.195339583E0,1.049947056E-2
5.205275583E0,6.174001917E-3
5.215212583E0,1.386403154E-2
5.225149583E0,-3.319916571E-3
5.235086583E0,-8.803928769E-3
5.245022583E0,1.273355918E-2
5.254959583E0,9.905407154E-3
5.264896583E0,-4.031604943E-3
5.274833583E0,5.494774729E-3
5.284770583E0,-2.253160598E-3
5.294706583E0,1.152838865E-2
5.304643583E0,-1.364712724E-3
5.314580583E0,4.289480858E-6
5.324517583E0,4.363877540E-3
5.334453583E0,-3.978253668E-4
5.344390583E0,1.647494580E-2
5.354327583E0,-2.251771884E-4
5.364264583E0,-9.345038328E-4
5.374200583E0,1.209145725E-2
5.384137583E0,2.419221522E-3
5.394074583E0,-8.416290348E-4
5.404011583E0,6.703188638E-3
5.413948583E0,1.141646472E-2
5.423884583E0,8.913792470E-3
5.433821583E0,-4.062951501E-3
5.443758583E0,-4.321380160E-3
5.453695583E0,1.442107019E-2
5.463631583E0,5.265897349E-3
5.473568583E0,-5.397665268E-3
5.483505583E0,-4.151153094E-3
5.493442583E0,1.812664718E-2
5.503378583E0,-3.670087131E-3
5.513315583E0,9.863384860E-4
5.523252583E0,1.316732666E-2
5.533189583E0,2.014608817E-2
