Time,Device name,Chip Time(),Acceleration X(g),Acceleration Y(g),Acceleration Z(g),Angular velocity X(°/s),Angular velocity Y(°/s),Angular velocity Z(°/s),Angle X(°),Angle Y(°),Angle Z(°),Magnetic field X(ʯt),Magnetic field Y(ʯt),Magnetic field Z(ʯt),Temperature(℃),Pressure(Pa),Height(m),Longitude(),Latitude(),GPS ground speed(km),Angle of course(°),GPS height(m),Number of satellites(),Position location(),Horizontal position(),Vertical position(),Quaternions 0(),Quaternions 1(),Quaternions 2(),Quaternions 3()
 17:15:59.768,COM3,, 0.000, -0.008, 1.001, 0.000, 0.000, 0.000, 0.220, -0.549, -50.955, -17.800, 14.847, -41.300, 26.11,,,,,,,,,,,,,,,,
 17:15:59.862,COM3,, 0.000, -0.008, 1.001, 0.000, 0.000, 0.000, 0.214, -0.549, -50.955, -17.793, 14.980, -41.347, 26.11,,,,,,,,,,,,,,,,
 17:15:59.959,COM3,, 0.000, -0.008, 1.002, 0.000, 0.000, 0.000, 0.220, -0.549, -50.955, -17.840, 14.907, -41.513, 26.15,,,,,,,,,,,,,,,,
 17:16:00.060,COM3,, 0.000, -0.008, 1.001, 0.000, 0.000, 0.000, 0.220, -0.549, -50.955, -17.873, 14.940, -41.307, 26.15,,,,,,,,,,,,,,,,
 17:16:00.158,COM3,, 0.000, -0.008, 1.001, 0.000, 0.000, 0.000, 0.220, -0.549, -50.955, -17.920, 14.947, -41.460, 26.11,,,,,,,,,,,,,,,,
 17:16:00.254,COM3,, 0.000, -0.008, 1.002, 0.000, 0.000, 0.000, 0.214, -0.549, -50.955, -17.947, 15.053, -41.433, 26.10,,,,,,,,,,,,,,,,
 17:16:00.372,COM3,, 0.000, -0.008, 1.002, 0.000, 0.000, 0.000, 0.214, -0.549, -50.955, -17.847, 14.933, -41.407, 26.11,,,,,,,,,,,,,,,,
 17:16:00.474,COM3,, 0.000, -0.008, 1.002, 0.000, 0.000, 0.000, 0.214, -0.549, -50.955, -17.853, 14.853, -41.227, 26.10,,,,,,,,,,,,,,,,
 17:16:00.570,COM3,, 0.000, -0.008, 1.001, 0.000, 0.000, 0.000, 0.214, -0.549, -50.955, -17.820, 14.927, -41.360, 26.11,,,,,,,,,,,,,,,,
 17:16:00.671,COM3,, 0.000, -0.008, 1.001, 0.000, 0.000, 0.000, 0.214, -0.549, -50.955, -17.887, 14.853, -41.107, 26.13,,,,,,,,,,,,,,,,
 17:16:00.759,COM3,, 0.000, -0.008, 1.002, 0.000, 0.000, 0.000, 0.214, -0.549, -50.955, -17.847, 14.933, -41.413, 26.13,,,,,,,,,,,,,,,,
 17:16:00.855,COM3,, 0.000, -0.008, 1.001, 0.000, 0.000, 0.000, 0.214, -0.549, -50.955, -17.853, 14.880, -41.380, 26.10,,,,,,,,,,,,,,,,
 17:16:00.974,COM3,, 0.000, -0.008, 1.002, 0.000, 0.000, 0.000, 0.214, -0.549, -50.955, -17.887, 14.840, -41.227, 26.10,,,,,,,,,,,,,,,,
 17:16:01.070,COM3,, 0.000, -0.009, 1.002, 0.000, 0.000, 0.000, 0.214, -0.549, -50.955, -17.747, 14.873, -41.347, 26.13,,,,,,,,,,,,,,,,
 17:16:01.167,COM3,, 0.000, -0.008, 1.002, 0.000, 0.000, 0.000, 0.214, -0.549, -50.955, -17.813, 14.900, -41.100, 26.13,,,,,,,,,,,,,,,,
 17:16:01.262,COM3,, 0.000, -0.008, 1.002, 0.000, 0.000, 0.000, 0.214, -0.549, -50.955, -17.873, 14.693, -41.100, 26.10,,,,,,,,,,,,,,,,
 17:16:01.359,COM3,, 0.000, -0.008, 1.003, 0.000, 0.000, 0.000, 0.214, -0.549, -50.955, -17.980, 14.827, -41.240, 26.11,,,,,,,,,,,,,,,,
 17:16:01.476,COM3,, 0.000, -0.008, 1.001, 0.000, 0.000, 0.000, 0.214, -0.549, -50.955, -17.867, 14.880, -41.287, 26.11,,,,,,,,,,,,,,,,
 17:16:01.571,COM3,, 0.000, -0.008, 1.000, 0.000, 0.000, 0.000, 0.214, -0.549, -50.955, -17.820, 14.900, -41.540, 26.10,,,,,,,,,,,,,,,,
 17:16:01.668,COM3,, 0.000, -0.008, 1.001, 0.000, 0.000, 0.000, 0.214, -0.549, -50.955, -17.900, 14.840, -41.253, 26.10,,,,,,,,,,,,,,,,
 17:16:01.773,COM3,, 0.000, -0.008, 1.001, 0.000, 0.000, 0.000, 0.214, -0.549, -50.955, -17.913, 14.867, -41.307, 26.10,,,,,,,,,,,,,,,,
 17:16:01.888,COM3,, 0.000, -0.008, 1.003, 0.000, 0.000, 0.000, 0.214, -0.549, -50.955, -17.880, 14.833, -41.280, 26.10,,,,,,,,,,,,,,,,
 17:16:02.007,COM3,, 0.000, -0.008, 1.003, 0.000, 0.000, 0.000, 0.214, -0.549, -50.955, -17.947, 14.987, -41.500, 26.13,,,,,,,,,,,,,,,,
 17:16:02.078,COM3,, 0.000, -0.009, 1.002, 0.000, 0.000, 0.000, 0.214, -0.549, -50.955, -17.727, 14.947, -41.273, 26.10,,,,,,,,,,,,,,,,
 17:16:02.184,COM3,, 0.000, -0.008, 1.003, 0.000, 0.000, 0.000, 0.214, -0.549, -50.955, -17.893, 14.973, -41.393, 26.10,,,,,,,,,,,,,,,,
 17:16:02.282,COM3,, 0.000, -0.008, 1.002, 0.000, 0.000, 0.000, 0.214, -0.549, -50.955, -17.967, 14.893, -41.140, 26.13,,,,,,,,,,,,,,,,
 17:16:02.379,COM3,, 0.000, -0.008, 1.001, 0.000, 0.000, 0.000, 0.214, -0.549, -50.955, -17.840, 14.920, -41.293, 26.13,,,,,,,,,,,,,,,,
 17:16:02.508,COM3,, 0.000, -0.008, 1.003, 0.000, 0.000, 0.000, 0.214, -0.549, -50.955, -17.733, 14.927, -41.433, 26.11,,,,,,,,,,,,,,,,
 17:16:02.597,COM3,, 0.000, -0.008, 1.002, 0.000, 0.000, 0.000, 0.214, -0.549, -50.955, -17.807, 15.000, -41.520, 26.11,,,,,,,,,,,,,,,,
 17:16:02.656,COM3,, 0.000, -0.008, 1.001, 0.000, 0.000, 0.000, 0.214, -0.549, -50.955, -17.847, 14.900, -41.400, 26.13,,,,,,,,,,,,,,,,
 17:16:02.802,COM3,, 0.000, -0.008, 1.002, 0.000, 0.000, 0.000, 0.214, -0.549, -50.955, -17.913, 15.060, -41.360, 26.10,,,,,,,,,,,,,,,,
 17:16:02.891,COM3,, 0.000, -0.008, 1.001, 0.000, 0.000, 0.000, 0.214, -0.549, -50.955, -17.887, 14.953, -41.347, 26.08,,,,,,,,,,,,,,,,
 17:16:02.977,COM3,, 0.000, -0.008, 1.002, 0.000, 0.000, 0.000, 0.214, -0.549, -50.955, -17.927, 15.007, -41.393, 26.13,,,,,,,,,,,,,,,,
 17:16:03.109,COM3,, 0.000, -0.008, 1.002, 0.000, 0.000, 0.000, 0.214, -0.549, -50.955, -17.833, 15.147, -41.513, 26.11,,,,,,,,,,,,,,,,
 17:16:03.212,COM3,, 0.000, -0.008, 1.002, 0.000, 0.000, 0.000, 0.214, -0.549, -50.955, -17.900, 15.000, -41.280, 26.10,,,,,,,,,,,,,,,,
 17:16:03.243,COM3,, 0.000, -0.008, 1.002, 0.000, 0.000, 0.000, 0.214, -0.549, -50.955, -17.813, 14.893, -41.140, 26.10,,,,,,,,,,,,,,,,
 17:16:03.415,COM3,, 0.000, -0.008, 1.003, 0.000, 0.000, 0.000, 0.214, -0.549, -50.955, -17.900, 14.940, -41.227, 26.10,,,,,,,,,,,,,,,,
 17:16:03.443,COM3,, 0.000, -0.009, 1.002, 0.000, 0.000, 0.000, 0.214, -0.544, -50.955, -17.860, 14.860, -41.173, 26.10,,,,,,,,,,,,,,,,
 17:16:03.547,COM3,, 0.000, -0.008, 1.001, 0.000, 0.000, 0.000, 0.214, -0.544, -50.955, -17.887, 14.960, -41.247, 26.10,,,,,,,,,,,,,,,,
 17:16:03.646,COM3,, 0.000, -0.008, 1.002, 0.000, 0.000, 0.000, 0.214, -0.544, -50.955, -17.780, 14.887, -41.327, 26.11,,,,,,,,,,,,,,,,
 17:16:03.747,COM3,, 0.000, -0.008, 1.002, 0.000, 0.000, 0.000, 0.214, -0.544, -50.955, -17.840, 14.887, -41.287, 26.10,,,,,,,,,,,,,,,,
 17:16:03.855,COM3,, 0.000, -0.008, 1.001, 0.000, 0.000, 0.000, 0.214, -0.544, -50.955, -17.927, 14.893, -41.413, 26.13,,,,,,,,,,,,,,,,
 17:16:04.021,COM3,, 0.000, -0.008, 1.001, 0.000, 0.000, 0.000, 0.214, -0.549, -50.955, -17.887, 14.960, -41.520, 26.13,,,,,,,,,,,,,,,,
 17:16:04.063,COM3,, 0.000, -0.008, 1.002, 0.000, 0.000, 0.000, 0.214, -0.544, -50.955, -17.807, 14.820, -41.227, 26.10,,,,,,,,,,,,,,,,
 17:16:04.159,COM3,, 0.000, -0.008, 1.002, 0.000, 0.000, 0.000, 0.214, -0.549, -50.955, -17.800, 14.960, -41.380, 26.08,,,,,,,,,,,,,,,,
 17:16:04.260,COM3,, 0.000, -0.008, 1.002, 0.000, 0.000, 0.000, 0.214, -0.549, -50.955, -17.773, 14.960, -41.100, 26.10,,,,,,,,,,,,,,,,
 17:16:04.345,COM3,, 0.000, -0.008, 1.003, 0.000, 0.000, 0.000, 0.214, -0.549, -50.955, -17.860, 14.853, -41.180, 26.10,,,,,,,,,,,,,,,,
 17:16:04.442,COM3,, 0.000, -0.008, 1.002, 0.000, 0.000, 0.000, 0.214, -0.549, -50.955, -17.880, 14.887, -41.287, 26.07,,,,,,,,,,,,,,,,
 17:16:04.543,COM3,, 0.000, -0.009, 1.001, 0.000, 0.000, 0.000, 0.214, -0.549, -50.955, -17.973, 14.980, -41.280, 26.08,,,,,,,,,,,,,,,,
 17:16:04.645,COM3,, 0.000, -0.008, 1.002, 0.000, 0.000, 0.000, 0.214, -0.549, -50.955, -17.947, 14.947, -41.180, 26.11,,,,,,,,,,,,,,,,
 17:16:04.748,COM3,, 0.000, -0.008, 1.002, 0.000, 0.000, 0.000, 0.214, -0.549, -50.955, -17.893, 14.893, -41.320, 26.08,,,,,,,,,,,,,,,,
 17:16:04.850,COM3,, 0.000, -0.007, 1.001, 0.000, 0.000, 0.000, 0.214, -0.549, -50.955, -17.940, 14.907, -41.120, 26.10,,,,,,,,,,,,,,,,
 17:16:04.952,COM3,, 0.000, -0.008, 1.002, 0.000, 0.000, 0.000, 0.214, -0.549, -50.955, -17.880, 14.893, -41.307, 26.07,,,,,,,,,,,,,,,,
 17:16:05.050,COM3,, 0.000, -0.008, 1.002, 0.000, 0.000, 0.000, 0.214, -0.549, -50.955, -17.867, 14.900, -41.307, 26.11,,,,,,,,,,,,,,,,
 17:16:05.155,COM3,, 0.000, -0.008, 1.001, 0.000, 0.000, 0.000, 0.214, -0.549, -50.955, -17.947, 14.907, -41.027, 26.08,,,,,,,,,,,,,,,,
 17:16:05.259,COM3,, 0.000, -0.008, 1.001, 0.000, 0.000, 0.000, 0.214, -0.549, -50.955, -17.867, 15.040, -41.573, 26.13,,,,,,,,,,,,,,,,
 17:16:05.362,COM3,, 0.000, -0.008, 1.002, 0.000, 0.000, 0.000, 0.214, -0.549, -50.955, -17.913, 14.987, -41.400, 26.10,,,,,,,,,,,,,,,,
 17:16:05.464,COM3,, 0.000, -0.008, 1.001, 0.000, 0.000, 0.000, 0.214, -0.549, -50.955, -17.947, 14.973, -41.533, 26.08,,,,,,,,,,,,,,,,
 17:16:05.567,COM3,, 0.000, -0.008, 1.002, 0.000, 0.000, 0.000, 0.214, -0.549, -50.955, -17.887, 14.927, -41.347, 26.13,,,,,,,,,,,,,,,,
 17:16:05.669,COM3,, 0.000, -0.008, 1.001, 0.000, 0.000, 0.000, 0.214, -0.549, -50.955, -17.807, 15.000, -41.473, 26.11,,,,,,,,,,,,,,,,
 17:16:05.772,COM3,, 0.000, -0.008, 1.002, 0.000, 0.000, 0.000, 0.214, -0.549, -50.955, -17.880, 14.913, -41.400, 26.07,,,,,,,,,,,,,,,,
 17:16:05.875,COM3,, 0.000, -0.008, 1.002, 0.000, 0.000, 0.000, 0.220, -0.549, -50.955, -17.733, 14.833, -41.480, 26.08,,,,,,,,,,,,,,,,
 17:16:05.977,COM3,, 0.000, -0.009, 1.001, 0.000, 0.000, 0.000, 0.220, -0.549, -50.955, -17.827, 14.873, -41.367, 26.10,,,,,,,,,,,,,,,,
 17:16:06.079,COM3,, 0.000, -0.008, 1.002, 0.000, 0.000, 0.000, 0.214, -0.549, -50.955, -17.847, 14.987, -41.353, 26.10,,,,,,,,,,,,,,,,
 17:16:06.184,COM3,, 0.000, -0.008, 1.002, 0.000, 0.000, 0.000, 0.214, -0.549, -50.955, -17.853, 15.007, -41.367, 26.08,,,,,,,,,,,,,,,,
 17:16:06.284,COM3,, 0.000, -0.008, 1.002, 0.000, 0.000, 0.000, 0.214, -0.549, -50.955, -17.707, 14.980, -41.660, 26.10,,,,,,,,,,,,,,,,
 17:16:06.387,COM3,, 0.000, -0.007, 1.002, 0.000, 0.000, 0.000, 0.214, -0.549, -50.955, -17.940, 14.953, -41.427, 26.11,,,,,,,,,,,,,,,,
 17:16:06.489,COM3,, 0.000, -0.008, 1.001, 0.000, 0.000, 0.000, 0.220, -0.549, -50.955, -17.920, 14.940, -41.300, 26.07,,,,,,,,,,,,,,,,
 17:16:06.595,COM3,, 0.000, -0.008, 1.002, 0.000, 0.000, 0.000, 0.220, -0.549, -50.955, -17.860, 14.853, -41.240, 26.13,,,,,,,,,,,,,,,,
 17:16:06.717,COM3,, 0.000, -0.008, 1.001, 0.000, 0.000, 0.000, 0.220, -0.549, -50.955, -17.867, 14.860, -41.440, 26.07,,,,,,,,,,,,,,,,
 17:16:06.795,COM3,, 0.000, -0.008, 1.002, 0.000, 0.000, 0.000, 0.220, -0.549, -50.955, -17.873, 14.920, -41.567, 26.10,,,,,,,,,,,,,,,,
 17:16:06.919,COM3,, 0.000, -0.007, 1.001, 0.000, 0.000, 0.000, 0.220, -0.549, -50.955, -17.827, 14.960, -41.387, 26.07,,,,,,,,,,,,,,,,
 17:16:06.935,COM3,, 0.000, -0.008, 1.000, 0.000, 0.000, 0.000, 0.220, -0.549, -50.955, -17.820, 14.973, -41.360, 26.10,,,,,,,,,,,,,,,,
 17:16:07.108,COM3,, 0.000, -0.008, 1.001, 0.000, 0.000, 0.000, 0.220, -0.549, -50.955, -17.853, 15.053, -41.247, 26.08,,,,,,,,,,,,,,,,
 17:16:07.133,COM3,, 0.000, -0.008, 1.002, 0.000, 0.000, 0.000, 0.220, -0.549, -50.955, -17.907, 14.973, -41.313, 26.10,,,,,,,,,,,,,,,,
 17:16:07.330,COM3,, 0.000, -0.008, 1.002, 0.000, 0.000, 0.000, 0.220, -0.549, -50.955, -17.907, 14.847, -41.193, 26.08,,,,,,,,,,,,,,,,
 17:16:07.333,COM3,, 0.000, -0.007, 1.001, 0.000, 0.000, 0.000, 0.214, -0.549, -50.955, -17.793, 14.947, -41.467, 26.11,,,,,,,,,,,,,,,,
 17:16:07.436,COM3,, 0.000, -0.008, 1.002, 0.000, 0.000, 0.000, 0.220, -0.549, -50.955, -17.927, 14.900, -41.113, 26.10,,,,,,,,,,,,,,,,
 17:16:07.537,COM3,, 0.000, -0.008, 1.002, 0.000, 0.000, 0.000, 0.220, -0.549, -50.955, -17.980, 14.847, -41.320, 26.10,,,,,,,,,,,,,,,,
 17:16:07.653,COM3,, 0.000, -0.008, 1.002, 0.000, 0.000, 0.000, 0.214, -0.549, -50.955, -17.933, 14.940, -41.193, 26.15,,,,,,,,,,,,,,,,
 17:16:07.820,COM3,, 0.000, -0.008, 1.001, 0.000, 0.000, 0.000, 0.214, -0.549, -50.955, -17.940, 14.940, -41.273, 26.08,,,,,,,,,,,,,,,,
 17:16:07.848,COM3,, 0.000, -0.008, 1.002, 0.000, 0.000, 0.000, 0.220, -0.549, -50.955, -17.807, 15.113, -41.473, 26.10,,,,,,,,,,,,,,,,
 17:16:07.945,COM3,, 0.000, -0.008, 1.002, 0.000, 0.000, 0.000, 0.220, -0.549, -50.955, -17.873, 14.940, -41.340, 26.07,,,,,,,,,,,,,,,,
 17:16:08.048,COM3,, 0.000, -0.009, 1.002, 0.000, 0.000, 0.000, 0.220, -0.549, -50.955, -17.853, 14.860, -41.420, 26.11,,,,,,,,,,,,,,,,
 17:16:08.150,COM3,, 0.000, -0.008, 1.001, 0.000, 0.000, 0.000, 0.220, -0.549, -50.955, -17.967, 15.067, -41.200, 26.07,,,,,,,,,,,,,,,,
 17:16:08.229,COM3,, 0.000, -0.008, 1.003, 0.000, 0.000, 0.000, 0.220, -0.549, -50.955, -17.873, 14.853, -41.200, 26.10,,,,,,,,,,,,,,,,
 17:16:08.331,COM3,, 0.000, -0.008, 1.002, 0.000, 0.000, 0.000, 0.220, -0.549, -50.955, -17.860, 14.913, -41.227, 26.10,,,,,,,,,,,,,,,,
 17:16:08.434,COM3,, 0.000, -0.008, 1.002, 0.000, 0.000, 0.000, 0.220, -0.549, -50.955, -17.747, 14.920, -41.307, 26.13,,,,,,,,,,,,,,,,
 17:16:08.536,COM3,, 0.000, -0.008, 1.001, 0.000, 0.000, 0.000, 0.220, -0.549, -50.955, -17.880, 14.980, -41.507, 26.10,,,,,,,,,,,,,,,,
 17:16:08.639,COM3,, 0.000, -0.009, 1.001, 0.000, 0.000, 0.000, 0.220, -0.549, -50.955, -17.873, 14.987, -41.540, 26.13,,,,,,,,,,,,,,,,
 17:16:08.756,COM3,, 0.000, -0.008, 1.002, 0.000, 0.000, 0.000, 0.220, -0.549, -50.955, -17.893, 14.880, -41.453, 26.08,,,,,,,,,,,,,,,,
 17:16:08.831,COM3,, 0.000, -0.008, 1.001, 0.000, 0.000, 0.000, 0.220, -0.549, -50.955, -17.967, 14.953, -41.127, 26.10,,,,,,,,,,,,,,,,
 17:16:08.952,COM3,, 0.000, -0.008, 1.002, 0.000, 0.000, 0.000, 0.220, -0.549, -50.955, -17.773, 14.953, -41.480, 26.10,,,,,,,,,,,,,,,,
 17:16:09.048,COM3,, 0.000, -0.008, 1.002, 0.000, 0.000, 0.000, 0.220, -0.549, -50.955, -17.800, 14.947, -41.313, 26.10,,,,,,,,,,,,,,,,
 17:16:09.168,COM3,, 0.000, -0.008, 1.001, 0.000, 0.000, 0.000, 0.220, -0.549, -50.955, -17.873, 14.873, -41.347, 26.07,,,,,,,,,,,,,,,,
 17:16:09.252,COM3,, 0.000, -0.008, 1.001, 0.000, 0.000, 0.000, 0.220, -0.549, -50.955, -17.887, 14.920, -41.340, 26.08,,,,,,,,,,,,,,,,
 17:16:09.355,COM3,, 0.000, -0.008, 1.003, 0.000, 0.000, 0.000, 0.214, -0.549, -50.955, -17.953, 14.887, -41.400, 26.08,,,,,,,,,,,,,,,,
 17:16:09.458,COM3,, 0.000, -0.008, 1.002, 0.000, 0.000, 0.000, 0.214, -0.549, -50.955, -17.973, 14.907, -41.287, 26.10,,,,,,,,,,,,,,,,
 17:16:09.560,COM3,, 0.000, -0.007, 1.001, 0.000, 0.000, 0.000, 0.214, -0.549, -50.955, -17.833, 14.900, -41.587, 26.07,,,,,,,,,,,,,,,,
 17:16:09.662,COM3,, 0.000, -0.008, 1.002, 0.000, 0.000, 0.000, 0.214, -0.549, -50.955, -17.993, 14.880, -41.327, 26.10,,,,,,,,,,,,,,,,
 17:16:09.766,COM3,, 0.000, -0.008, 1.001, 0.000, 0.000, 0.000, 0.214, -0.549, -50.955, -17.860, 14.933, -41.307, 26.08,,,,,,,,,,,,,,,,
 17:16:09.870,COM3,, 0.000, -0.007, 1.002, 0.000, 0.000, 0.000, 0.214, -0.549, -50.955, -17.953, 14.893, -41.247, 26.10,,,,,,,,,,,,,,,,
 17:16:09.971,COM3,, 0.000, -0.008, 1.001, 0.000, 0.000, 0.000, 0.220, -0.549, -50.955, -17.847, 14.907, -41.293, 26.08,,,,,,,,,,,,,,,,
 17:16:10.073,COM3,, 0.000, -0.008, 1.003, 0.000, 0.000, 0.000, 0.220, -0.549, -50.955, -17.767, 14.913, -41.440, 26.08,,,,,,,,,,,,,,,,
 17:16:10.174,COM3,, 0.000, -0.008, 1.001, 0.000, 0.000, 0.000, 0.220, -0.549, -50.955, -17.927, 14.860, -41.233, 26.10,,,,,,,,,,,,,,,,
 17:16:10.277,COM3,, 0.000, -0.008, 1.001, 0.000, 0.000, 0.000, 0.220, -0.549, -50.955, -17.907, 14.933, -41.280, 26.13,,,,,,,,,,,,,,,,
 17:16:10.380,COM3,, 0.000, -0.008, 1.002, 0.000, 0.000, 0.000, 0.220, -0.549, -50.955, -17.927, 14.960, -41.327, 26.10,,,,,,,,,,,,,,,,
 17:16:10.486,COM3,, 0.000, -0.008, 1.001, 0.000, 0.000, 0.000, 0.220, -0.549, -50.955, -17.940, 14.887, -41.240, 26.07,,,,,,,,,,,,,,,,
 17:16:10.593,COM3,, 0.000, -0.007, 1.002, 0.000, 0.000, 0.000, 0.220, -0.549, -50.955, -17.853, 14.853, -41.513, 26.07,,,,,,,,,,,,,,,,
 17:16:10.687,COM3,, 0.000, -0.008, 1.002, 0.000, 0.000, 0.000, 0.220, -0.549, -50.955, -17.827, 14.753, -41.367, 26.11,,,,,,,,,,,,,,,,
 17:16:10.789,COM3,, 0.000, -0.008, 1.001, 0.000, 0.000, 0.000, 0.220, -0.549, -50.955, -17.960, 14.847, -41.167, 26.10,,,,,,,,,,,,,,,,
 17:16:10.892,COM3,, 0.000, -0.009, 1.002, 0.000, 0.000, 0.000, 0.220, -0.549, -50.955, -17.907, 14.880, -41.127, 26.10,,,,,,,,,,,,,,,,
 17:16:10.960,COM3,, 0.000, -0.008, 1.001, 0.000, 0.000, 0.000, 0.220, -0.549, -50.955, -17.907, 14.847, -41.400, 26.13,,,,,,,,,,,,,,,,
 17:16:11.029,COM3,, 0.000, -0.008, 1.001, 0.000, 0.000, 0.000, 0.220, -0.549, -50.955, -17.900, 14.947, -41.580, 26.07,,,,,,,,,,,,,,,,
 17:16:11.124,COM3,, 0.000, -0.008, 1.001, 0.000, 0.000, 0.000, 0.220, -0.549, -50.955, -18.013, 14.853, -41.413, 26.07,,,,,,,,,,,,,,,,
 17:16:11.328,COM3,, 0.000, -0.008, 1.001, 0.000, 0.000, 0.000, 0.220, -0.549, -50.955, -17.920, 14.880, -41.307, 26.07,,,,,,,,,,,,,,,,
 17:16:11.389,COM3,, 0.000, -0.008, 1.001, 0.000, 0.000, 0.000, 0.220, -0.549, -50.955, -17.840, 14.873, -41.167, 26.11,,,,,,,,,,,,,,,,
 17:16:11.442,COM3,, 0.000, -0.008, 1.001, 0.000, 0.000, 0.000, 0.220, -0.549, -50.955, -17.827, 14.933, -41.360, 26.07,,,,,,,,,,,,,,,,
 17:16:11.539,COM3,, 0.000, -0.008, 1.002, 0.000, 0.000, 0.000, 0.220, -0.549, -50.955, -17.833, 14.927, -41.287, 26.11,,,,,,,,,,,,,,,,
 17:16:11.635,COM3,, 0.000, -0.008, 1.002, 0.000, 0.000, 0.000, 0.214, -0.549, -50.955, -17.780, 14.887, -41.660, 26.10,,,,,,,,,,,,,,,,
 17:16:11.721,COM3,, 0.000, -0.008, 1.003, 0.000, 0.000, 0.000, 0.214, -0.549, -50.955, -17.840, 14.913, -41.327, 26.10,,,,,,,,,,,,,,,,
 17:16:11.911,COM3,, 0.000, -0.008, 1.002, 0.000, 0.000, 0.000, 0.214, -0.549, -50.955, -17.920, 15.067, -41.460, 26.10,,,,,,,,,,,,,,,,
 17:16:11.935,COM3,, 0.000, -0.008, 1.001, 0.000, 0.000, 0.000, 0.220, -0.549, -50.955, -17.900, 14.933, -41.413, 26.08,,,,,,,,,,,,,,,,
 17:16:12.033,COM3,, 0.000, -0.008, 1.001, 0.000, 0.000, 0.000, 0.220, -0.549, -50.955, -17.973, 14.960, -41.300, 26.08,,,,,,,,,,,,,,,,
 17:16:12.131,COM3,, 0.000, -0.008, 1.001, 0.000, 0.000, 0.000, 0.220, -0.549, -50.955, -17.847, 14.840, -41.493, 26.08,,,,,,,,,,,,,,,,
 17:16:12.251,COM3,, 0.000, -0.008, 1.003, 0.000, 0.000, 0.000, 0.220, -0.549, -50.955, -17.793, 14.887, -41.253, 26.11,,,,,,,,,,,,,,,,
 17:16:12.326,COM3,, 0.000, -0.008, 1.002, 0.000, 0.000, 0.000, 0.220, -0.549, -50.955, -17.927, 14.940, -41.040, 26.08,,,,,,,,,,,,,,,,
 17:16:12.430,COM3,, 0.000, -0.008, 1.002, 0.000, 0.000, 0.000, 0.220, -0.549, -50.955, -17.813, 15.020, -41.280, 26.11,,,,,,,,,,,,,,,,
 17:16:12.540,COM3,, 0.000, -0.008, 1.003, 0.000, 0.000, 0.000, 0.220, -0.549, -50.955, -17.880, 14.853, -41.407, 26.10,,,,,,,,,,,,,,,,
 17:16:12.637,COM3,, 0.000, -0.008, 1.002, 0.000, 0.000, 0.000, 0.220, -0.549, -50.955, -17.673, 14.820, -41.660, 26.04,,,,,,,,,,,,,,,,
 17:16:12.759,COM3,, 0.000, -0.008, 1.002, 0.000, 0.000, 0.000, 0.220, -0.549, -50.955, -17.840, 14.907, -41.533, 26.07,,,,,,,,,,,,,,,,
 17:16:12.841,COM3,, 0.000, -0.008, 1.001, 0.000, 0.000, 0.000, 0.220, -0.549, -50.955, -17.833, 14.973, -41.347, 26.05,,,,,,,,,,,,,,,,
 17:16:12.938,COM3,, 0.000, -0.008, 1.001, 0.000, 0.000, 0.000, 0.220, -0.549, -50.955, -18.000, 14.913, -41.140, 26.10,,,,,,,,,,,,,,,,
 17:16:13.036,COM3,, 0.000, -0.008, 1.002, 0.000, 0.000, 0.000, 0.220, -0.549, -50.955, -17.873, 14.893, -41.107, 26.08,,,,,,,,,,,,,,,,
 17:16:13.129,COM3,, 0.000, -0.008, 1.002, 0.000, 0.000, 0.000, 0.220, -0.549, -50.955, -17.727, 14.907, -41.513, 26.10,,,,,,,,,,,,,,,,
 17:16:13.234,COM3,, 0.000, -0.008, 1.001, 0.000, 0.000, 0.000, 0.220, -0.549, -50.955, -17.873, 14.860, -41.407, 26.07,,,,,,,,,,,,,,,,
 17:16:13.334,COM3,, 0.000, -0.008, 1.002, 0.000, 0.000, 0.000, 0.220, -0.549, -50.955, -17.913, 14.907, -41.427, 26.08,,,,,,,,,,,,,,,,
 17:16:13.414,COM3,, 0.000, -0.008, 1.002, 0.000, 0.000, 0.000, 0.220, -0.549, -50.955, -17.800, 14.873, -41.207, 26.10,,,,,,,,,,,,,,,,
 17:16:13.539,COM3,, 0.000, -0.008, 1.002, 0.000, 0.000, 0.000, 0.220, -0.549, -50.955, -17.873, 14.933, -41.233, 26.10,,,,,,,,,,,,,,,,
 17:16:13.670,COM3,, 0.000, -0.008, 1.002, 0.000, 0.000, 0.000, 0.220, -0.549, -50.955, -17.800, 14.927, -41.633, 26.08,,,,,,,,,,,,,,,,
 17:16:13.724,COM3,, 0.000, -0.008, 1.001, 0.000, 0.000, 0.000, 0.220, -0.549, -50.955, -17.873, 14.933, -41.180, 26.11,,,,,,,,,,,,,,,,
 17:16:13.846,COM3,, 0.000, -0.008, 1.002, 0.000, 0.000, 0.000, 0.220, -0.549, -50.955, -17.867, 14.907, -41.527, 26.15,,,,,,,,,,,,,,,,
 17:16:13.931,COM3,, 0.000, -0.008, 1.003, 0.000, 0.000, 0.000, 0.220, -0.549, -50.955, -17.873, 14.893, -41.320, 26.07,,,,,,,,,,,,,,,,
 17:16:14.061,COM3,, 0.000, -0.008, 1.001, 0.000, 0.000, 0.000, 0.220, -0.549, -50.955, -17.860, 15.020, -41.340, 26.05,,,,,,,,,,,,,,,,
