Time Lapsed,Absolute_Magnetic_Field
11459.088,35.025
11459.207,35.128
11459.304,35.299
11459.405,35.182
11459.506,35.327
11459.602,35.036
11459.653,35.258
11459.753,35.181
11459.851,35.333
11459.951,35.192
11460.046,35.152
11460.158,35.166
11510.258,35.306
11510.354,35.358
11510.465,35.277
11510.547,35.202
11510.646,35.317
11510.742,35.2
11510.855,35.27
11510.959,35.23
11511.057,35.262
11511.154,35.217
11511.244,35.184
11511.340,35.081
11511.462,35.372
11511.569,35.195
11511.655,35.001
11511.749,35.25
11511.851,35.252
11511.954,35.246
11512.056,35.192
11512.160,35.254
11512.239,35.299
11512.371,35.254
11512.467,35.185
11512.577,35.094
11512.674,34.872
11512.780,35.176
11512.878,35.282
11512.994,35.265
11513.081,35.165
11513.201,35.007
11513.297,35.195
11513.404,35.201
11513.489,35.151
11513.540,35.225
11513.637,35.156
11513.733,35.121
11513.846,35.212
11513.943,35.317
11514.107,35.29
11514.141,35.321
11514.254,35.321
11514.349,35.157
11514.447,35.263
11514.537,35.336
11514.636,35.203
11514.732,35.264
11514.875,35.194
11514.950,35.229
11515.048,35.278
11515.144,35.331
11515.242,35.341
11515.355,35.175
11515.453,35.038
11515.549,35.188
11515.655,35.289
11515.747,35.218
11515.845,35.22
11515.978,35.195
11516.065,35.225
11516.163,35.26
11516.262,35.076
11516.358,35.283
11516.481,35.017
11516.579,35.306
11516.677,35.111
11516.737,35.273
11516.840,35.257
11516.972,35.137
11517.023,35.182
11517.130,35.298
11517.226,35.193
11517.322,35.265
11517.492,35.202
11517.589,35.203
11517.639,35.254
11517.739,35.28
11517.839,35.287
11517.934,35.136
11518.030,35.324
11518.129,35.429
11518.222,35.183
11518.326,35.196
11518.422,35.292
11518.520,35.311
11518.618,35.189
11518.739,35.107
11518.839,35.201
11518.918,35.306
11519.030,35.168
11519.125,35.266
11519.225,35.192
11519.329,35.229
11519.450,35.309
11519.547,35.229
11519.653,35.246
11519.741,35.273
11519.838,35.144
11519.958,35.182
11520.064,34.971
11520.160,35.171
11810.258,35.169
11810.352,35.198
11810.457,35.276
11810.576,35.078
11810.674,35.187
11810.760,35.208
11810.864,35.133
11810.916,35.285
11811.014,35.208
11811.122,35.04
11811.222,35.164
11811.318,35.232
11811.422,35.372
11811.514,35.35
11811.661,35.192
11811.729,35.179
11811.814,35.213
11811.926,35.201
11812.021,35.247
11812.118,35.117
11812.226,35.175
11812.330,35.213
11812.421,35.181
11812.513,35.343
11812.627,35.194
11812.715,35.322
11812.812,35.363
11812.922,35.25
11813.028,35.359
11813.126,35.139
11813.221,35.329
11813.327,35.241
11813.440,35.221
11813.529,35.18
11813.627,35.218
11813.739,35.088
11813.837,35.184
11813.956,35.159
11814.063,35.373
11814.152,35.213
11814.250,35.088
11814.353,35.179
11814.445,35.314
11814.565,35.29
11814.665,35.243
11814.769,35.163
11814.871,35.144
11814.972,35.211
11815.001,35.367
11815.100,35.278
11815.202,35.058
11815.304,35.155
11815.484,35.251
11815.588,35.233
11815.622,35.205
11815.717,35.196
11815.815,35.154
11815.899,35.167
11815.998,35.361
11816.100,35.141
11816.201,35.178
11816.311,35.274
11816.409,35.329
11816.513,35.174
11816.635,35.202
11816.713,35.21
11816.817,35.072
11816.918,35.063
11817.034,35.177
11817.123,35.11
11817.227,35.164
11817.328,35.172
11817.445,35.164
11817.554,35.09
11817.592,35.18
11817.698,35.159
11817.806,35.193
11817.942,35.253
11818.045,35.18
11818.148,35.193
11818.250,35.145
11818.351,35.293
11818.455,35.226
11818.558,35.063
11818.658,35.321
11818.760,35.179
11818.873,35.273
11818.901,35.197
11818.991,35.184
11819.087,35.201
11819.307,35.179
11819.311,35.164
11819.409,35.175
11819.485,35.334
11819.608,35.295
11819.686,35.168
11819.786,35.245
11819.887,35.2
11819.989,35.214
11820.092,35.185
11820.195,35.082
11870.297,35.217
11870.400,35.258
11870.502,35.204
11870.606,35.305
11870.709,35.152
11870.811,35.108
11870.912,35.176
11871.015,35.226
11871.121,35.27
11871.243,34.991
11871.340,35.186
11871.445,35.354
11871.485,35.329
11871.587,35.274
11871.690,35.238
11871.856,35.23
11871.898,35.141
11871.998,35.289
11872.106,35.316
11872.179,35.21
11872.313,35.084
11872.448,35.108
11872.553,35.213
11872.583,35.336
11872.679,35.151
11872.779,35.261
11872.880,35.242
11872.983,35.164
11873.084,35.174
11873.190,35.195
11873.281,35.187
11873.393,35.156
11873.472,35.082
11873.575,35.226
11873.694,35.144
11873.778,35.132
11873.882,35.059
11873.984,35.136
11874.086,35.148
11874.188,35.255
11874.292,35.195
11874.394,35.097
11874.498,35.428
11874.597,35.222
11874.701,35.351
11874.804,35.163
11874.906,35.043
11875.008,35.228
11875.119,35.134
11875.213,35.302
11875.315,35.272
11875.418,35.167
11875.530,35.22
11875.628,35.197
11875.726,35.212
11875.828,35.039
11875.929,35.389
11876.033,35.13
11876.135,35.147
11876.238,35.232
11876.340,35.236
11876.368,35.191
11876.466,35.17
11876.646,35.249
11876.675,35.216
11876.852,35.181
11876.864,35.306
11876.981,35.175
11877.079,35.328
11877.182,35.148
11877.286,35.203
11877.368,35.204
11877.466,35.327
11877.568,35.31
11877.694,35.135
11877.771,35.209
11877.876,35.369
11877.977,35.343
11878.081,35.222
11878.182,35.109
11878.286,35.331
11878.389,35.189
11878.519,35.273
11878.569,35.292
11878.681,35.167
11878.796,35.039
11878.859,35.215
11878.967,35.248
11879.069,35.186
11879.207,35.131
11879.274,35.223
11879.380,35.147
11879.530,35.208
11879.619,35.376
11879.715,35.188
11879.813,35.199
11879.909,35.139
11880.012,35.162
11880.062,35.158
11930.220,35.14
11930.266,35.098
11930.371,35.174
11930.469,35.172
11930.567,35.192
11930.665,35.17
11930.762,35.28
11930.872,35.189
11930.971,35.361
11931.050,35.249
11931.153,35.241
11931.255,35.258
11931.367,35.317
11931.459,35.193
11931.562,35.229
11931.664,35.238
11931.780,35.105
11931.875,35.211
11931.972,35.154
11932.074,35.079
11932.176,35.169
11932.279,35.039
11932.381,35.221
11932.485,35.242
11932.586,35.215
11932.687,35.022
11932.791,35.047
11932.893,35.269
11933.018,35.209
11933.097,35.241
11933.146,35.368
11933.303,35.282
11933.355,35.281
11933.508,35.216
11933.616,35.282
11933.712,35.14
11933.744,35.282
11933.884,35.215
11933.942,35.225
11934.043,35.222
11934.146,35.359
11934.248,35.489
11934.350,35.382
11934.452,35.314
11934.555,35.333
11934.675,35.296
11934.747,35.429
11934.861,35.216
11934.940,35.25
11935.043,35.188
11935.161,35.219
11935.260,35.385
11935.358,35.439
11935.455,35.342
11935.565,35.127
11935.661,35.212
11935.777,35.352
11935.864,35.307
11935.965,35.261
11936.067,35.17
11936.188,35.2
11936.274,35.203
11936.374,35.287
11936.477,35.253
11936.581,35.245
11936.682,35.046
11936.783,35.407
11936.887,35.322
11936.991,35.268
11937.114,35.418
11937.194,35.355
11937.399,35.316
11937.402,35.401
11937.502,35.329
11937.614,35.413
11937.633,35.287
11937.729,35.201
11937.832,35.429
11937.935,35.415
11938.051,35.337
11938.139,35.299
11938.241,35.36
11938.351,35.43
11938.445,35.311
11938.550,35.399
11938.628,35.31
11938.731,35.315
11938.833,35.327
11938.943,35.283
11939.037,35.337
11939.140,35.396
11939.242,35.18
11939.344,35.331
11939.453,35.336
11939.545,35.436
11939.649,35.421
11939.757,35.119
11939.864,35.384
11939.964,35.316
11940.062,35.332
11940.163,35.313
11990.266,35.336
11990.369,35.128
11990.470,35.38
11990.573,35.307
11990.676,35.368
11990.778,35.418
11990.880,35.411
11990.983,35.543
11991.086,35.396
11991.189,35.369
11991.314,35.214
11991.320,35.297
11991.444,35.274
11991.520,35.288
11991.622,35.4
11991.729,35.391
11991.825,35.421
11991.929,35.215
11992.024,35.215
11992.202,35.438
11992.220,35.417
11992.338,35.453
11992.439,35.366
11992.519,35.281
11992.623,35.367
11992.722,35.38
11992.834,35.382
11992.934,35.314
11993.030,35.166
11993.135,35.31
11993.239,35.408
11993.337,35.398
11993.443,35.444
11993.543,35.266
11993.646,35.391
11993.748,35.345
11993.862,35.429
11993.954,35.397
11994.055,35.209
11994.157,35.373
11994.274,35.346
11994.368,35.345
11994.464,35.43
11994.568,35.404
11994.668,35.446
11994.771,35.311
11994.874,35.398
11994.977,35.331
11995.008,35.228
11995.181,35.419
11995.209,35.39
11995.309,35.357
11995.420,35.329
11995.512,35.399
11995.616,35.417
11995.722,35.303
11995.819,35.355
11995.921,35.472
11996.111,35.429
11996.113,35.343
11996.211,35.386
11996.317,35.433
11996.436,35.374
11996.521,35.397
11996.622,35.517
11996.720,35.341
11996.819,35.358
11996.921,35.437
11997.024,35.375
11997.124,35.416
11997.227,35.33
11997.331,35.322
11997.435,35.508
11997.538,35.431
11997.639,35.536
11997.741,35.361
11997.842,35.251
11997.948,35.358
11998.048,35.391
11998.150,35.438
11998.273,35.355
11998.361,35.219
11998.459,35.425
11998.560,35.504
11998.684,35.372
11998.765,35.361
11998.869,35.364
11998.896,35.401
11999.008,35.625
11999.099,35.461
11999.203,35.334
11999.302,35.48
11999.404,35.323
11999.506,35.506
11999.608,35.486
11999.712,35.521
11999.847,35.495
11999.898,35.5
11999.994,35.381
12000.110,35.341
12000.198,35.318
12050.302,35.385
12050.403,35.306
12050.523,35.484
12050.594,35.45
12050.710,35.517
12050.814,35.557
12050.916,35.342
12051.021,35.445
12051.119,35.506
12051.224,35.552
12051.325,35.579
12051.427,35.404
12051.531,35.323
12051.633,35.429
12051.736,35.556
12051.834,35.529
12051.945,35.39
12052.043,35.373
12052.143,35.42
12052.247,35.439
12052.360,35.5
12052.388,35.499
12052.554,35.381
12052.686,35.396
12052.760,35.519
12052.788,35.485
12052.891,35.596
12053.067,35.465
12053.095,35.409
12053.192,35.553
12053.293,35.481
12053.476,35.421
12053.504,35.528
12053.601,35.354
12053.705,35.413
12053.809,35.531
12053.903,35.537
12053.987,35.527
12054.089,35.482
12054.195,35.417
12054.295,35.555
12054.396,35.68
12054.521,35.526
12054.603,35.463
12054.703,35.499
12054.807,35.379
12054.933,35.469
12055.013,35.443
12055.113,35.288
12055.217,35.514
12055.299,35.632
12055.421,35.442
12055.523,35.432
12055.625,35.428
12055.733,35.391
12055.832,35.419
12055.936,35.489
12056.060,35.468
12056.138,35.494
12056.241,35.39
12056.359,35.521
12056.375,35.447
12056.547,35.258
12056.575,35.452
12056.673,35.444
12056.793,35.512
12056.882,35.566
12056.981,35.469
12057.092,35.547
12057.189,35.573
12057.288,35.425
12057.390,35.464
12057.494,35.393
12057.577,35.502
12057.674,35.514
12057.776,35.385
12057.878,35.499
12057.982,35.427
12058.111,35.608
12058.195,35.522
12058.299,35.482
12058.393,35.358
12058.492,35.462
12058.607,35.45
12058.679,35.551
12058.804,35.53
12058.902,35.526
12058.999,35.283
12059.097,35.605
12059.217,35.68
12059.298,35.557
12059.412,35.566
12059.509,35.442
12059.606,35.474
12059.710,35.597
12059.828,35.511
12059.923,35.474
12060.031,35.398
12060.119,35.394
12060.171,35.513
12110.268,35.498
12110.363,35.614
12110.467,35.419
12110.565,35.535
12110.662,35.564
12110.768,35.444
12110.859,35.458
12110.959,35.554
12111.078,35.521
12111.164,35.535
12111.262,35.497
12111.384,35.524
12111.503,35.679
12111.579,35.533
12111.677,35.484
12111.771,35.508
12111.871,35.531
12111.984,35.503
12112.070,35.524
12112.165,35.485
12112.279,35.492
12112.371,35.561
12112.469,35.483
12112.604,35.406
12112.690,35.523
12112.788,35.46
12112.887,35.487
12112.985,35.545
12113.087,35.319
12113.209,35.624
12113.306,35.519
12113.410,35.488
12113.506,35.484
12113.601,35.538
12113.654,35.473
12113.757,35.708
12113.853,35.414
12113.951,35.449
12114.119,35.401
12114.216,35.334
12114.266,35.49
12114.364,35.441
12114.466,35.569
12114.564,35.452
12114.660,35.35
12114.757,35.471
12114.851,35.518
12114.961,35.509
12115.056,35.624
12115.178,35.461
12115.265,35.449
12115.362,35.594
12115.455,35.518
12115.550,35.579
12115.648,35.607
12115.766,35.5
12115.862,35.483
12115.956,35.498
12116.058,35.532
12116.177,35.502
12116.281,35.518
12116.369,35.571
12116.467,35.532
12116.547,35.527
12116.692,35.528
12116.754,35.382
12116.891,35.546
12117.015,35.423
12117.095,35.541
12117.197,35.371
12117.300,35.471
12117.402,35.423
12117.504,35.615
12117.608,35.57
12117.710,35.453
12117.750,35.452
12117.915,35.427
12117.943,35.347
12118.040,35.47
12118.144,35.49
12118.244,35.551
12118.351,35.549
12118.451,35.522
12118.553,35.567
12118.734,35.591
12118.736,35.523
12118.854,35.492
12118.945,35.46
12119.043,35.464
12119.141,35.426
12119.265,35.583
12119.364,35.448
12119.466,35.456
12119.589,35.24
12119.655,35.691
12119.757,35.588
12119.881,35.34
12119.961,35.409
12120.069,35.428
12120.167,35.591
12410.290,35.547
12410.371,35.418
12410.475,35.413
12410.538,35.396
12410.643,35.465
12410.781,35.52
12410.852,35.496
12410.986,35.587
12411.101,35.532
12411.129,35.352
12411.293,35.574
12411.396,35.55
12411.430,35.57
12411.600,35.565
12411.630,35.611
12411.728,35.535
12411.829,35.534
12411.929,35.5
12412.033,35.519
12412.135,35.562
12412.242,35.602
12412.342,35.402
12412.444,35.613
12412.530,35.538
12412.624,35.556
12412.728,35.623
12412.830,35.478
12412.939,35.53
12413.036,35.565
12413.138,35.525
12413.263,35.603
12413.341,35.617
12413.444,35.401
12413.548,35.495
12413.649,35.37
12413.750,35.526
12413.854,35.5
12413.956,35.459
12414.041,35.593
12414.161,35.473
12414.263,35.537
12414.366,35.529
12414.429,35.358
12414.531,35.47
12414.635,35.421
12414.732,35.484
12414.867,35.533
12414.918,35.439
12415.070,35.359
12415.170,35.434
12415.224,35.493
12415.320,35.547
12415.417,35.377
12415.526,35.514
12415.624,35.494
12415.720,35.691
12415.836,35.604
12415.917,35.52
12416.015,35.452
12416.133,35.482
12416.226,35.506
12416.326,35.576
12416.430,35.625
12416.528,35.491
12416.614,35.503
12416.735,35.527
12416.834,35.524
12416.940,35.594
12417.027,35.344
12417.123,35.495
12417.221,35.57
12417.320,35.586
12417.440,35.678
12417.538,35.426
12417.634,35.611
12417.742,35.62
12417.840,35.58
12417.936,35.602
12418.042,35.507
12418.153,35.513
12418.249,35.619
12418.344,35.528
12418.453,35.518
12418.550,35.375
12418.668,35.47
12418.777,35.415
12418.823,35.469
12418.906,35.654
12419.006,35.513
12419.108,35.647
12419.211,35.534
12419.315,35.397
12419.421,35.697
12419.511,35.597
12419.625,35.522
12419.709,35.548
12419.805,35.653
12419.903,35.605
12420.024,35.544
12420.121,35.485
12470.219,35.534
12470.315,35.563
12470.412,35.544
12470.510,35.489
12470.612,35.398
12470.721,35.59
12470.820,35.446
12470.915,35.464
12471.024,35.537
12471.123,35.527
12471.221,35.599
12471.318,35.588
12471.418,35.504
12471.537,35.515
12471.659,35.44
12471.722,35.395
12471.828,35.634
12471.948,35.502
12472.046,35.446
12472.152,35.333
12472.249,35.508
12472.345,35.615
12472.450,35.611
12472.494,35.524
12472.660,35.436
12472.758,35.518
12472.862,35.496
12472.956,35.625
12473.006,35.516
12473.104,35.447
12473.210,35.522
12473.306,35.52
12473.401,35.573
12473.502,35.503
12473.592,35.466
12473.711,35.478
12473.796,35.427
12473.891,35.452
12473.992,35.561
12474.110,35.457
12474.208,35.427
12474.312,35.544
12474.411,35.538
12474.488,35.538
12474.608,35.468
12474.695,35.473
12474.818,35.52
12474.905,35.554
12475.024,35.575
12475.110,35.548
12475.206,35.593
12475.328,35.533
12475.410,35.439
12475.528,35.429
12475.625,35.466
12475.720,35.381
12475.828,35.515
12475.924,35.614
12476.045,35.599
12476.127,35.539
12476.238,35.379
12476.335,35.619
12476.434,35.513
12476.536,35.555
12476.588,35.488
12476.686,35.484
12476.782,35.557
12476.886,35.523
12476.982,35.56
12477.081,35.654
12477.203,35.437
12477.299,35.422
12477.398,35.55
12477.491,35.639
12477.596,35.585
12477.708,35.612
12477.782,35.54
12477.878,35.576
12477.994,35.58
12478.096,35.555
12478.190,35.694
12478.289,35.37
12478.399,35.443
12478.497,35.621
12478.590,35.689
12478.698,35.616
12478.811,35.495
12478.908,35.573
12479.004,35.453
12479.110,35.548
12479.200,35.518
12479.319,35.428
12479.433,35.463
12479.479,35.588
12479.584,35.55
12479.689,35.364
12479.813,35.355
12479.937,35.517
12480.001,35.476
12480.119,35.523
12530.212,35.479
12530.270,35.405
12530.435,35.555
12530.534,35.631
12530.576,35.457
12530.672,35.523
12530.770,35.669
12530.948,35.477
12530.976,35.487
12531.078,35.345
12531.183,35.509
12531.271,35.656
12531.383,35.493
12531.481,35.66
12531.578,35.651
12531.680,35.625
12531.777,35.724
12531.873,35.589
12531.972,35.507
12532.074,35.469
12532.168,35.479
12532.290,35.561
12532.373,35.478
12532.485,35.561
12532.583,35.425
12532.700,35.482
12532.785,35.389
12532.904,35.482
12533.002,35.445
12533.106,35.414
12533.194,35.398
12533.268,35.581
12533.412,35.383
12533.520,35.499
12533.617,35.464
12533.713,35.697
12533.808,35.593
12533.911,35.49
12533.965,35.396
12534.060,35.513
12534.215,35.512
12534.297,35.568
12534.369,35.504
12534.477,35.433
12534.578,35.528
12534.664,35.512
12534.762,35.445
12534.863,35.407
12535.038,35.491
12535.065,35.548
12535.163,35.435
12535.260,35.483
12535.357,35.46
12535.477,35.533
12535.575,35.642
12535.681,35.588
12535.770,35.667
12535.864,35.679
12535.962,35.577
12536.060,35.437
12536.161,35.476
12536.282,35.469
12536.380,35.566
12536.485,35.54
12536.581,35.484
12536.677,35.329
12536.783,35.549
12536.894,35.455
12536.992,35.54
12537.087,35.527
12537.194,35.525
12537.290,35.457
12537.412,35.528
12537.520,35.565
12537.607,35.393
12537.727,35.486
12537.802,35.476
12537.852,35.613
12537.949,35.542
12538.114,35.449
12538.211,35.561
12538.253,35.656
12538.364,35.552
12538.459,35.474
12538.557,35.436
12538.646,35.55
12538.746,35.676
12538.866,35.592
12539.033,35.488
12539.061,35.536
12539.158,35.533
12539.254,35.601
12539.356,35.577
12539.463,35.427
12539.564,35.551
12539.659,35.513
12539.768,35.567
12539.864,35.619
12539.962,35.56
12540.056,35.58
12540.160,35.512
12590.279,35.472
12590.377,35.651
12590.463,35.577
12590.565,35.542
12590.644,35.513
12590.752,35.486
12590.851,35.616
12591.020,35.464
12591.058,35.498
12591.158,35.572
12591.298,35.505
12591.364,35.474
12591.501,35.497
12591.605,35.454
12591.643,35.477
12591.798,35.35
12591.893,35.494
12591.951,35.587
12592.045,35.409
12592.140,35.509
12592.242,35.406
12592.412,35.569
12592.447,35.603
12592.549,35.578
12592.663,35.398
12592.758,35.389
12592.835,35.405
12592.955,35.516
12593.038,35.613
12593.146,35.561
12593.243,35.62
12593.351,35.579
12593.447,35.547
12593.550,35.468
12593.652,35.559
12593.766,35.53
12593.856,35.529
12593.958,35.515
12594.062,35.34
12594.178,35.392
12594.274,35.434
12594.371,35.43
12594.471,35.535
12594.579,35.561
12594.676,35.38
12594.778,35.506
12594.881,35.568
12594.935,35.516
12595.084,35.633
12595.143,35.424
12595.291,35.441
12595.352,35.594
12595.461,35.629
12595.604,35.542
12595.668,35.479
12595.726,35.597
12595.826,35.573
12595.928,35.535
12596.034,35.525
12596.138,35.672
12596.235,35.536
12596.339,35.461
12596.437,35.558
12596.543,35.599
12596.640,35.462
12596.724,35.441
12596.830,35.61
12596.929,35.619
12597.032,35.47
12597.134,35.553
12597.236,35.501
12597.339,35.527
12597.440,35.49
12597.542,35.484
12597.646,35.599
12597.748,35.463
12597.852,35.508
12597.954,35.465
12598.055,35.522
12598.175,35.55
12598.262,35.427
12598.362,35.533
12598.465,35.6
12598.588,35.706
12598.672,35.661
12598.773,35.27
12598.842,35.507
12598.980,35.485
12599.076,35.484
12599.173,35.428
12599.278,35.484
12599.322,35.459
12599.420,35.503
12599.520,35.588
12599.621,35.494
12599.717,35.554
12599.815,35.506
12599.930,35.565
12600.014,35.658
12600.114,35.537
12650.234,35.553
12650.331,35.456
12650.418,35.584
12650.540,35.544
12650.626,35.522
12650.722,35.496
12650.818,35.466
12650.923,35.457
12651.025,35.511
12651.127,35.569
12651.235,35.441
12651.333,35.552
12651.434,35.442
12651.537,35.532
12651.641,35.501
12651.742,35.62
12651.849,35.608
12651.945,35.342
12652.050,35.625
12652.150,35.55
12652.262,35.496
12652.360,35.622
12652.459,35.251
12652.586,35.558
12652.662,35.64
12652.766,35.444
12652.869,35.59
12652.972,35.281
12653.073,35.443
12653.168,35.605
12653.277,35.803
12653.384,35.501
12653.412,35.374
12653.510,35.502
12653.608,35.392
12653.712,35.518
12653.818,35.58
12653.916,35.48
12654.018,35.472
12654.100,35.461
12654.199,35.588
12654.303,35.684
12654.425,35.61
12654.514,35.46
12654.612,35.476
12654.712,35.525
12654.835,35.446
12654.916,35.485
12655.018,35.487
12655.122,35.506
12655.228,35.498
12655.325,35.531
12655.453,35.429
12655.531,35.416
12655.634,35.487
12655.694,35.382
12655.796,35.455
12655.940,35.505
12656.043,35.374
12656.103,35.659
12656.207,35.484
12656.350,35.675
12656.421,35.57
12656.555,35.495
12656.673,35.374
12656.758,35.561
12656.862,35.553
12656.966,35.501
12656.996,35.435
12657.096,35.566
12657.193,35.585
12657.300,35.568
12657.398,35.65
12657.500,35.583
12657.604,35.435
12657.706,35.52
12657.808,35.534
12657.987,35.56
12657.991,35.658
12658.097,35.575
12658.194,35.459
12658.295,35.581
12658.396,35.657
12658.510,35.535
12658.603,35.607
12658.704,35.491
12658.808,35.497
12658.906,35.57
12659.001,35.591
12659.099,35.551
12659.203,35.506
12659.315,35.315
12659.408,35.522
12659.528,35.543
12659.586,35.539
12659.729,35.619
12659.825,35.297
12659.938,35.461
12660.025,35.534
12660.110,35.486
12710.227,35.552
12710.347,35.511
12710.445,35.357
12710.540,35.646
12710.636,35.609
12710.741,35.465
12710.793,35.527
12710.888,35.312
12710.986,35.633
12711.084,35.573
12711.188,35.556
12711.279,35.496
12711.377,35.553
12711.499,35.454
12711.595,35.514
12711.697,35.553
12711.777,35.633
12711.887,35.56
12711.982,35.602
12712.084,35.489
12712.187,35.59
12712.289,35.479
12712.391,35.426
12712.508,35.359
12712.600,35.553
12712.700,35.461
12712.801,35.547
12712.920,35.512
12713.006,35.385
12713.109,35.571
12713.209,35.549
12713.313,35.548
12713.415,35.504
12713.518,35.4
12713.619,35.531
12713.724,35.505
12713.841,35.573
12713.927,35.524
12714.030,35.487
12714.172,35.557
12714.235,35.461
12714.286,35.556
12714.372,35.435
12714.467,35.443
12714.643,35.554
12714.673,35.513
12714.781,35.555
12714.873,35.582
12714.979,35.704
12715.082,35.526
12715.260,35.547
12715.286,35.465
12715.385,35.618
12715.486,35.606
12715.565,35.468
12715.668,35.635
12715.770,35.607
12715.872,35.601
12715.976,35.542
12716.078,35.551
12716.183,35.622
12716.283,35.591
12716.386,35.618
12716.486,35.632
12716.595,35.71
12716.692,35.364
12716.795,35.578
12716.891,35.591
12716.999,35.664
12717.104,35.555
12717.206,35.38
12717.306,35.382
12717.408,35.638
12717.511,35.54
12717.613,35.458
12717.722,35.576
12717.820,35.486
12717.920,35.664
12718.023,35.607
12718.061,35.639
12718.228,35.462
12718.331,35.562
12718.359,35.562
12718.458,35.564
12718.559,35.559
12718.665,35.568
12718.756,35.547
12718.869,35.539
12718.978,35.631
12719.135,35.621
12719.173,35.615
12719.269,35.514
12719.364,35.615
12719.463,35.537
12719.560,35.512
12719.656,35.544
12719.775,35.452
12719.858,35.47
12719.971,35.706
12720.063,35.631
12720.164,35.579
13010.269,35.453
13010.367,35.542
13010.455,35.437
13010.559,35.552
13010.673,35.728
13010.790,35.542
13010.886,35.565
13010.963,35.602
13011.103,35.785
13011.200,35.543
13011.300,35.535
13011.402,35.587
13011.501,35.541
13011.606,35.663
13011.711,35.561
13011.812,35.568
13011.912,35.681
13012.016,35.573
13012.119,35.587
13012.146,35.66
13012.244,35.454
13012.349,35.553
13012.455,35.567
13012.552,35.535
13012.656,35.45
13012.757,35.417
13012.842,35.674
13012.964,35.593
13013.065,35.592
13013.247,35.592
13013.249,35.559
13013.347,35.634
13013.451,35.541
13013.555,35.498
13013.656,35.712
13013.758,35.642
13013.901,35.576
13013.963,35.643
13014.086,35.485
13014.168,35.489
13014.270,35.528
13014.379,35.549
13014.451,35.562
13014.576,35.435
13014.680,35.711
13014.783,35.71
13014.883,35.468
13015.005,35.569
13015.092,35.352
13015.195,35.555
13015.296,35.56
13015.416,35.55
13015.498,35.551
13015.602,35.456
13015.704,35.616
13015.739,35.616
13015.909,35.552
13015.937,35.617
13016.035,35.605
13016.136,35.536
13016.249,35.653
13016.345,35.658
13016.447,35.691
13016.546,35.588
13016.652,35.622
13016.751,35.663
13016.842,35.63
13016.933,35.552
13017.034,35.71
13017.138,35.366
13017.254,35.573
13017.341,35.509
13017.443,35.562
13017.547,35.557
13017.649,35.515
13017.752,35.532
13017.854,35.637
13017.956,35.591
13018.060,35.522
13018.161,35.643
13018.262,35.409
13018.366,35.506
13018.469,35.465
13018.570,35.559
13018.680,35.479
13018.776,35.287
13018.877,35.599
13018.981,35.487
13019.091,35.548
13019.187,35.583
13019.239,35.456
13019.380,35.618
13019.442,35.599
13019.550,35.453
13019.653,35.534
13019.825,35.607
13019.827,35.62
13019.925,35.624
13020.028,35.453
13070.210,35.468
13070.238,35.596
13070.335,35.457
13070.437,35.497
13070.541,35.56
13070.644,35.622
13070.743,35.51
13070.823,35.51
13070.929,35.364
13071.027,35.668
13071.122,35.652
13071.252,35.687
13071.342,35.525
13071.440,35.567
13071.537,35.529
13071.629,35.549
13071.753,35.553
13071.850,35.446
13071.945,35.365
13072.056,35.599
13072.152,35.554
13072.251,35.547
13072.355,35.619
13072.467,35.476
13072.563,35.606
13072.661,35.581
13072.765,35.537
13072.863,35.541
13072.982,35.442
13073.090,35.762
13073.178,35.573
13073.273,35.454
13073.368,35.594
13073.422,35.5
13073.520,35.651
13073.616,35.396
13073.713,35.516
13073.823,35.523
13073.931,35.582
13074.029,35.546
13074.124,35.508
13074.216,35.621
13074.319,35.604
13074.415,35.618
13074.513,35.49
13074.627,35.554
13074.725,35.39
13074.826,35.485
13074.927,35.547
13075.007,35.546
13075.109,35.519
13075.213,35.725
13075.337,35.696
13075.417,35.686
13075.521,35.541
13075.629,35.657
13075.730,35.545
13075.827,35.537
13075.918,35.486
13076.033,35.342
13076.141,35.504
13076.239,35.547
13076.334,35.677
13076.440,35.589
13076.561,35.451
13076.659,35.479
13076.764,35.466
13076.803,35.497
13076.969,35.448
13077.067,35.476
13077.176,35.458
13077.202,35.572
13077.368,35.601
13077.466,35.527
13077.591,35.655
13077.619,35.461
13077.716,35.486
13077.814,35.538
13077.900,35.654
13078.009,35.545
13078.105,35.608
13078.205,35.466
13078.302,35.448
13078.399,35.48
13078.516,35.551
13078.602,35.475
13078.715,35.514
13078.810,35.402
13078.906,35.437
13079.014,35.634
13079.109,35.57
13079.205,35.426
13079.337,35.544
13079.425,35.595
13079.519,35.469
13079.614,35.517
13079.719,35.539
13079.838,35.54
13079.936,35.497
13079.998,35.554
13080.106,35.523
13130.231,35.331
13130.315,35.465
13130.439,35.57
13130.524,35.525
13130.645,35.556
13130.737,35.602
13130.851,35.701
13130.947,35.687
13131.000,35.513
13131.097,35.466
13131.198,35.569
13131.298,35.666
13131.396,35.569
13131.491,35.609
13131.609,35.481
13131.704,35.617
13131.802,35.663
13131.910,35.573
13131.998,35.547
13132.099,35.525
13132.197,35.528
13132.302,35.533
13132.396,35.563
13132.494,35.466
13132.591,35.536
13132.689,35.521
13132.808,35.537
13132.904,35.566
13133.011,35.458
13133.097,35.612
13133.217,35.56
13133.315,35.416
13133.423,35.611
13133.518,35.501
13133.616,35.544
13133.719,35.522
13133.815,35.699
