Time Lapsed,Magnetic field Y
30052.933,11.34
30053.033,11.293
30053.135,11.267
30053.260,11.393
30053.339,11.433
30053.443,11.413
30053.545,11.353
30053.654,11.353
30053.759,11.473
30053.855,11.393
30053.955,11.307
30054.064,11.38
30054.160,11.367
30054.261,11.387
30054.364,11.473
30054.466,11.373
30054.569,11.407
30054.688,11.36
30054.704,11.347
30054.800,11.3
30054.900,11.28
30055.015,11.48
30055.105,11.313
30055.207,11.353
30055.310,11.407
30055.421,11.313
30055.504,11.407
30055.621,11.433
30055.717,11.327
30055.796,11.447
30055.903,11.427
30056.000,11.413
30056.105,11.367
30056.208,11.287
30056.310,11.467
30056.412,11.407
30056.525,11.507
30056.617,11.413
30056.720,11.453
30056.822,11.333
30056.935,11.507
30057.027,11.36
30057.129,11.353
30057.230,11.38
30057.334,11.34
30057.436,11.393
30057.538,11.4
30057.641,11.46
30057.743,11.527
30057.847,11.427
30057.948,11.44
30058.051,11.313
30058.153,11.387
30058.256,11.327
30058.362,11.467
30058.460,11.413
30058.512,11.413
30058.665,11.46
30058.690,11.507
30058.798,11.513
30058.935,11.44
30058.998,11.367
30059.097,11.24
30059.200,11.513
30059.304,11.347
30059.406,11.48
30059.507,11.413
30059.603,11.447
30059.708,11.42
30059.793,11.327
30059.902,11.373
30059.998,11.433
30060.099,11.42
30060.201,11.407
30110.310,11.34
30110.407,11.333
30110.509,11.447
30110.610,11.42
30110.712,11.48
30110.840,11.447
30110.935,11.38
30111.025,11.447
30111.123,11.507
30111.225,11.5
30111.346,11.507
30111.430,11.433
30111.532,11.427
30111.635,11.5
30111.738,11.46
30111.838,11.467
30111.891,11.46
30112.046,11.513
30112.082,11.5
30112.205,11.527
30112.352,11.38
30112.380,11.4
30112.481,11.46
30112.580,11.467
30112.683,11.387
30112.797,11.447
30112.887,11.493
30112.989,11.44
30113.092,11.393
30113.184,11.513
30113.279,11.473
30113.375,11.52
30113.478,11.413
30113.580,11.473
30113.683,11.413
30113.786,11.467
30113.888,11.473
30113.991,11.58
30114.092,11.447
30114.198,11.427
30114.297,11.427
30114.423,11.533
30114.501,11.46
30114.610,11.453
30114.706,11.487
30114.808,11.48
30114.912,11.34
30115.021,11.473
30115.123,11.573
30115.219,11.56
30115.344,11.513
30115.423,11.513
30115.527,11.407
30115.628,11.46
30115.730,11.48
30115.834,11.507
30115.935,11.493
30116.037,11.547
30116.140,11.453
30116.168,11.533
30116.366,11.487
30116.368,11.507
30116.470,11.487
30116.573,11.533
30116.776,11.513
30116.778,11.5
30116.882,11.52
30116.983,11.52
30117.088,11.46
30117.184,11.493
30117.265,11.487
30117.369,11.533
30117.472,11.527
30117.592,11.473
30117.675,11.473
30117.773,11.62
30117.877,11.527
30117.985,11.507
30118.087,11.58
30118.188,11.507
30118.292,11.587
30118.399,11.653
30118.497,11.487
30118.597,11.5
30118.699,11.547
30118.799,11.5
30118.905,11.607
30119.021,11.547
30119.109,11.627
30119.213,11.527
30119.315,11.58
30119.432,11.473
30119.523,11.527
30119.623,11.467
30119.726,11.66
30119.825,11.54
30119.933,11.607
30119.961,11.593
30120.057,11.427
30120.158,11.553
30410.260,11.593
30410.362,11.607
30410.466,11.527
30410.570,11.467
30410.668,11.533
30410.771,11.527
30410.857,11.66
30410.954,11.653
30411.054,11.487
30411.157,11.533
30411.269,11.633
30411.364,11.433
30411.464,11.66
30411.568,11.533
30411.670,11.607
30411.773,11.527
30411.875,11.527
30411.976,11.573
30412.079,11.54
30412.183,11.613
30412.283,11.6
30412.387,11.533
30412.493,11.56
30412.589,11.627
30412.695,11.52
30412.791,11.613
30412.904,11.613
30413.002,11.58
30413.107,11.52
30413.205,11.607
30413.308,11.613
30413.430,11.567
30413.448,11.58
30413.639,11.627
30413.717,11.58
30413.841,11.52
30413.845,11.573
30413.945,11.627
30414.048,11.573
30414.166,11.553
30414.258,11.68
30414.357,11.593
30414.458,11.58
30414.561,11.66
30414.665,11.547
30414.742,11.633
30414.850,11.48
30414.945,11.567
30415.048,11.62
30415.152,11.52
30415.268,11.54
30415.356,11.607
30415.459,11.62
30415.561,11.6
30415.679,11.687
30415.766,11.673
30415.868,11.64
30415.970,11.66
30416.075,11.707
30416.195,11.76
30416.277,11.467
30416.338,11.58
30416.440,11.687
30416.540,11.54
30416.643,11.573
30416.753,11.593
30416.855,11.633
30416.956,11.613
30417.062,11.58
30417.200,11.673
30417.303,11.527
30417.403,11.653
30417.488,11.58
30417.600,11.6
30417.636,11.54
30417.735,11.607
30417.841,11.68
30417.937,11.62
30418.119,11.573
30418.145,11.573
30418.253,11.68
30418.350,11.6
30418.453,11.773
30418.531,11.6
30418.633,11.707
30418.735,11.74
30418.838,11.687
30418.942,11.627
30419.043,11.68
30419.149,11.62
30419.247,11.673
30419.353,11.687
30419.453,11.74
30419.554,11.587
30419.678,11.607
30419.790,11.553
30419.864,11.547
30419.963,11.64
30420.088,11.693
30420.170,11.56
30470.289,11.687
30470.373,11.773
30470.481,11.613
30470.580,11.7
30470.680,11.633
30470.742,11.693
30470.891,11.68
30470.956,11.667
30471.063,11.773
30471.192,11.58
30471.296,11.54
30471.326,11.64
30471.423,11.653
30471.539,11.547
30471.633,11.62
30471.735,11.633
30471.836,11.727
30471.928,11.687
30472.032,11.713
30472.140,11.633
30472.249,11.653
30472.320,11.607
30472.421,11.687
30472.524,11.607
30472.626,11.647
30472.730,11.667
30472.831,11.607
30472.934,11.64
30473.036,11.58
30473.138,11.687
30473.244,11.693
30473.352,11.713
30473.445,11.78
30473.548,11.567
30473.651,11.56
30473.763,11.667
30473.861,11.66
30473.959,11.673
30474.060,11.76
30474.163,11.727
30474.265,11.733
30474.368,11.753
30474.469,11.687
30474.572,11.733
30474.698,11.707
30474.734,11.667
30474.839,11.6
30474.947,11.58
30475.047,11.68
30475.135,11.807
30475.216,11.747
30475.362,11.627
30475.428,11.727
30475.511,11.7
30475.624,11.693
30475.722,11.68
30475.824,11.687
30475.924,11.687
30476.016,11.673
30476.116,11.647
30476.214,11.693
30476.323,11.68
30476.418,11.627
30476.516,11.7
30476.660,11.733
30476.710,11.747
30476.832,11.633
30477.027,11.707
30477.045,11.627
30477.139,11.78
30477.237,11.707
30477.335,11.7
30477.438,11.54
30477.536,11.653
30477.632,11.687
30477.763,11.713
30477.853,11.687
30477.949,11.713
30478.046,11.62
30478.141,11.76
30478.243,11.72
30478.364,11.707
30478.461,11.687
30478.524,11.747
30478.604,11.68
30478.706,11.673
30478.808,11.813
30478.911,11.56
30479.067,11.687
30479.114,11.667
30479.208,11.6
30479.303,11.68
30479.401,11.773
30479.523,11.753
30479.601,11.74
30479.707,11.787
30479.803,11.793
30479.901,11.727
30480.008,11.76
30480.106,11.753
30530.202,11.66
30530.336,11.6
30530.398,11.673
30530.496,11.84
30530.618,11.673
30530.704,11.627
30530.813,11.547
30530.909,11.447
30531.030,11.613
30531.114,11.553
30531.233,11.713
30531.327,11.82
30531.438,11.727
30531.527,11.613
30531.623,11.693
30531.744,11.64
30531.850,11.733
30531.945,11.673
30532.043,11.76
30532.145,11.68
30532.243,11.667
30532.292,11.833
30532.458,11.787
30532.546,11.727
30532.653,11.687
30532.751,11.673
30532.803,11.667
30532.908,11.667
30532.989,11.66
30533.088,11.727
30533.210,11.687
30533.336,11.553
30533.389,11.68
30533.509,11.7
30533.597,11.72
30533.711,11.787
30533.804,11.867
30533.900,11.78
30534.010,11.74
30534.099,11.673
30534.195,11.747
30534.292,11.727
30534.388,11.727
30534.511,11.687
30534.611,11.78
30534.707,11.66
30534.815,11.787
30534.910,11.78
30535.008,11.693
30535.114,11.713
30535.226,11.733
30535.320,11.733
30535.420,11.66
30535.524,11.753
30535.619,11.647
30535.741,11.747
30535.847,11.693
30535.937,11.787
30536.030,11.733
30536.082,11.727
30536.232,11.72
30536.284,11.76
30536.381,11.74
30536.483,11.72
30536.582,11.767
30536.692,11.673
30536.788,11.593
30536.886,11.66
30536.998,11.733
30537.094,11.807
30537.190,11.793
30537.280,11.7
30537.386,11.773
30537.483,11.727
30537.587,11.74
30537.685,11.74
30537.800,11.84
30537.893,11.72
30537.997,11.813
30538.097,11.66
30538.181,11.647
30538.288,11.733
30538.421,11.833
30538.489,11.84
30538.590,11.72
30538.673,11.693
30538.792,11.627
30538.900,11.7
30538.997,11.78
30539.089,11.673
30539.201,11.707
30539.323,11.82
30539.418,11.84
30539.547,11.733
30539.611,11.647
30539.728,11.64
30539.826,11.76
30539.934,11.727
30540.030,11.667
30540.126,11.667
30590.226,11.733
30590.330,11.687
30590.381,11.767
30590.476,11.673
30590.574,11.747
30590.685,11.733
30590.782,11.66
30590.878,11.633
30590.993,11.733
30591.070,11.707
30591.168,11.7
30591.287,11.693
30591.367,11.807
30591.473,11.733
30591.570,11.693
30591.675,11.793
30591.776,11.74
30591.879,11.667
30591.979,11.887
30592.095,11.647
30592.185,11.767
30592.313,11.74
30592.389,11.74
30592.506,11.7
30592.596,11.707
30592.698,11.587
30592.781,11.787
30592.925,11.82
30593.025,11.78
30593.106,11.727
30593.168,11.667
30593.270,11.653
30593.371,11.767
30593.474,11.727
30593.581,11.733
30593.685,11.74
30593.824,11.673
30593.932,11.707
30594.029,11.84
30594.131,11.773
30594.159,11.767
30594.256,11.707
30594.364,11.767
30594.461,11.747
30594.564,11.673
30594.667,11.767
30594.775,11.767
30594.871,11.72
30594.974,11.76
30595.076,11.78
30595.158,11.847
30595.255,11.693
30595.360,11.767
30595.461,11.82
30595.565,11.8
30595.667,11.82
30595.770,11.707
30595.872,11.727
30595.974,11.74
30596.074,11.7
30596.182,11.773
30596.281,11.813
30596.385,11.747
30596.506,11.76
30596.596,11.713
30596.692,11.8
30596.793,11.733
30596.917,11.733
30596.999,11.833
30597.101,11.827
30597.202,11.773
30597.310,11.793
30597.408,11.747
30597.510,11.72
30597.570,11.8
30597.678,11.847
30597.819,11.867
30597.918,11.807
30597.947,11.827
30598.051,11.933
30598.151,11.853
30598.250,11.88
30598.367,11.84
30598.455,11.733
30598.559,11.84
30598.661,11.813
30598.750,11.847
30598.847,11.687
30598.945,11.693
30599.047,11.793
30599.146,11.793
30599.244,11.773
30599.366,11.753
30599.445,11.74
30599.558,11.927
30599.654,11.847
30599.752,11.773
30599.856,11.8
30599.954,11.68
30600.075,11.773
30600.181,11.82
30650.269,11.74
30650.364,11.653
30650.485,11.88
30650.568,11.76
30650.686,11.773
30650.786,11.647
30650.883,11.753
30650.986,11.833
30651.040,11.88
30651.199,11.907
30651.299,11.727
30651.410,11.733
30651.460,11.893
30651.607,11.833
30651.708,11.827
30651.736,11.827
30651.915,11.867
30651.939,11.793
30652.043,11.753
30652.141,11.753
30652.242,11.74
30652.346,11.773
30652.452,11.74
30652.552,11.733
30652.655,11.873
30652.753,11.84
30652.841,11.813
30652.937,11.853
30653.040,11.82
30653.164,11.76
30653.243,11.787
30653.347,11.847
30653.449,11.787
30653.558,11.713
30653.654,11.767
30653.757,11.767
30653.859,11.753
30653.967,11.76
30654.062,11.86
30654.166,11.893
30654.266,11.813
30654.372,11.847
30654.473,11.753
30654.590,11.807
30654.701,11.667
30654.781,11.8
30654.883,11.773
30655.003,11.873
30655.027,11.833
30655.190,11.933
30655.293,11.84
30655.326,11.793
30655.501,11.807
30655.527,11.847
30655.625,11.787
30655.725,11.773
30655.907,11.707
30655.935,11.687
30656.033,11.793
30656.171,11.827
30656.241,11.807
30656.339,11.867
30656.429,11.873
30656.523,11.907
30656.623,11.807
30656.725,11.7
30656.839,11.8
30656.936,11.8
30657.032,11.84
30657.136,11.913
30657.239,11.927
30657.340,11.82
30657.442,11.813
30657.546,11.873
30657.648,11.78
30657.751,11.767
30657.853,11.74
30657.943,11.933
30658.062,11.753
30658.160,11.9
30658.268,11.8
30658.352,11.867
30658.481,11.833
30658.569,11.847
30658.677,11.813
30658.773,11.733
30658.876,11.787
30659.000,11.813
30659.018,11.847
30659.183,11.8
30659.241,11.833
30659.317,11.8
30659.422,11.76
30659.518,11.82
30659.614,11.9
30659.735,11.873
30659.815,11.853
30659.933,11.793
30660.031,11.88
30660.129,11.847
30710.225,11.867
30710.322,11.92
30710.418,11.867
30710.514,11.9
30710.610,11.787
30710.717,11.833
30710.839,11.793
30710.928,11.647
30711.021,11.693
30711.116,11.747
30711.217,11.927
30711.320,11.873
30711.440,11.807
30711.524,11.86
30711.629,11.78
30711.707,11.873
30711.810,11.933
30711.940,11.78
30712.050,11.847
30712.148,11.827
30712.244,11.94
30712.352,11.867
30712.449,11.773
30712.542,11.773
30712.676,11.72
30712.764,11.813
30712.862,11.86
30712.957,11.873
30713.011,11.793
30713.109,11.86
30713.205,11.867
30713.371,12.007
30713.411,11.953
30713.521,11.833
30713.617,11.967
30713.715,11.907
30713.802,11.74
30713.922,11.847
30714.019,11.867
30714.189,11.927
30714.217,11.733
30714.313,11.8
30714.409,11.853
30714.512,11.787
30714.598,11.867
30714.717,11.9
30714.814,11.947
30714.925,11.9
30715.021,11.873
30715.117,11.733
30715.210,11.787
30715.315,11.76
30715.438,11.72
30715.534,11.78
30715.619,11.8
30715.698,11.847
30715.803,11.78
30715.905,11.847
30716.007,11.927
30716.111,11.707
30716.211,11.727
30716.315,11.893
30716.444,11.933
30716.496,11.88
30716.592,11.907
30716.762,11.867
30716.830,11.847
30716.953,11.853
30717.086,11.793
30717.102,11.853
30717.200,11.873
30717.298,11.827
30717.396,11.907
30717.511,11.733
30717.609,11.887
30717.705,11.66
30717.820,11.727
30717.902,11.84
30717.998,11.967
30718.102,11.767
30718.188,11.82
30718.299,11.813
30718.395,11.833
30718.497,11.92
30718.599,11.793
30718.697,11.853
30718.817,11.82
30718.924,11.92
30719.011,11.96
30719.111,11.853
30719.209,11.867
30719.308,11.807
30719.427,11.9
30719.523,11.953
30719.619,11.773
30719.726,11.82
30719.820,11.94
30719.940,11.907
30720.024,12.007
30720.138,11.847
30720.190,11.947
31010.347,11.82
31010.436,11.907
31010.558,11.973
31010.586,11.827
31010.686,11.813
31010.785,11.867
31010.896,11.827
31011.000,11.773
31011.173,11.853
31011.199,11.82
31011.296,11.927
31011.400,12.067
31011.497,11.907
31011.584,11.913
31011.682,11.893
31011.778,11.8
31011.898,11.82
31011.992,11.847
31012.090,11.933
31012.189,11.86
31012.277,11.767
31012.396,11.82
31012.494,11.773
31012.598,11.933
31012.687,11.833
31012.809,11.78
31012.905,12.027
31013.009,11.907
31013.105,11.933
31013.203,12.0
31013.307,11.873
31013.403,11.887
31013.524,11.907
31013.619,11.873
31013.672,11.86
31013.827,11.927
31013.921,11.96
31014.018,11.82
31014.138,11.853
31014.233,11.887
31014.325,11.873
31014.375,11.84
31014.531,11.893
31014.580,11.987
31014.676,11.967
31014.773,11.94
31014.871,11.813
31014.971,11.84
31015.089,11.847
31015.172,11.893
31015.271,11.893
31015.371,11.967
31015.477,11.88
31015.577,11.827
31015.668,11.86
31015.788,11.927
31015.904,11.9
31015.988,11.84
31016.085,11.907
31016.181,11.88
31016.275,11.953
31016.387,11.913
31016.484,11.927
31016.576,11.793
31016.708,11.833
31016.805,11.933
31016.901,11.933
31017.009,11.8
31017.089,11.827
31017.210,11.873
31017.308,11.887
31017.396,12.027
31017.516,11.86
31017.613,11.907
31017.715,11.887
31017.837,11.78
31017.911,11.94
31017.960,11.893
31018.114,11.927
31018.222,11.933
31018.317,11.993
31018.369,11.94
31018.523,11.807
31018.575,11.807
31018.670,11.847
31018.771,11.86
31018.868,11.807
31018.980,11.873
31019.076,11.873
31019.172,11.847
31019.258,11.953
31019.376,11.893
31019.469,11.933
31019.581,11.933
31019.670,11.873
31019.764,11.887
31019.860,11.933
31019.958,12.04
31020.062,11.94
31020.181,11.973
31070.274,11.907
31070.385,11.947
31070.507,11.887
31070.578,11.853
31070.684,11.893
31070.793,12.027
31070.891,11.92
31070.987,12.033
31071.095,11.907
31071.192,11.873
31071.305,11.927
31071.418,11.953
31071.508,11.973
31071.610,11.987
31071.711,11.927
31071.829,11.86
31071.917,11.887
31072.019,11.767
31072.122,11.847
31072.154,11.76
31072.252,12.04
31072.451,11.887
31072.453,11.9
31072.555,11.88
31072.657,11.873
31072.760,11.907
31072.862,11.927
31072.965,11.947
31073.067,11.873
31073.145,11.88
31073.255,11.9
31073.353,11.867
31073.453,11.84
31073.555,11.947
31073.645,11.993
31073.759,11.933
31073.862,11.913
31073.961,11.98
31074.062,11.913
31074.170,11.967
31074.271,12.007
31074.375,11.9
31074.477,11.847
31074.579,11.88
31074.681,12.133
31074.785,11.987
31074.893,11.873
31075.013,11.913
31075.094,12.0
31075.194,11.847
31075.296,12.093
31075.398,11.9
31075.506,11.9
31075.604,11.92
31075.706,11.987
31075.828,11.953
31075.846,11.967
31075.950,11.987
31076.037,12.027
31076.170,11.98
31076.239,11.9
31076.344,11.947
31076.445,11.913
31076.563,12.04
31076.654,11.847
31076.754,11.893
31076.856,11.833
31076.935,11.913
31077.037,12.033
31077.139,11.887
31077.243,12.02
31077.342,11.92
31077.445,11.927
31077.551,11.873
31077.665,11.893
31077.755,11.86
31077.855,11.9
31077.958,11.913
31078.077,11.913
31078.168,11.913
31078.265,11.9
31078.369,11.747
31078.471,11.88
31078.572,11.82
31078.676,11.96
31078.778,11.947
31078.880,11.873
31078.983,11.92
31079.086,11.84
31079.187,12.0
31079.290,12.02
31079.342,11.9
31079.503,11.913
31079.583,11.9
31079.633,11.88
31079.801,11.873
31079.827,11.92
31079.936,11.92
31080.036,11.98
31080.134,11.927
31130.239,11.867
31130.326,11.947
31130.448,11.94
31130.543,11.887
31130.631,11.927
31130.739,11.92
31130.835,12.067
31130.931,11.907
31131.042,11.88
31131.143,11.987
31131.244,11.9
31131.341,11.873
31131.440,11.993
31131.542,11.993
31131.644,12.06
31131.752,12.06
31131.850,11.96
31131.952,11.94
31132.077,11.8
31132.164,11.88
31132.260,11.933
31132.362,12.007
31132.464,11.987
31132.567,11.86
31132.687,11.853
31132.766,11.9
31132.880,11.947
31132.978,11.933
31133.078,11.973
31133.182,11.947
31133.222,11.86
31133.385,11.92
31133.488,11.9
31133.516,11.873
31133.692,11.893
31133.720,11.98
31133.820,11.84
31133.938,11.9
31134.025,11.853
31134.127,11.84
31134.229,11.827
31134.325,11.913
31134.436,11.947
31134.536,11.82
31134.616,11.84
31134.717,11.933
31134.818,11.853
31134.922,11.847
31135.026,11.947
31135.152,12.027
31135.228,11.98
31135.332,11.873
31135.434,11.753
31135.536,11.793
31135.640,11.753
31135.750,12.0
31135.844,12.013
31135.939,11.84
31136.043,11.967
31136.163,12.0
31136.259,11.913
31136.359,12.0
31136.459,11.98
31136.561,11.813
31136.662,11.847
31136.765,12.053
31136.867,12.007
31136.971,11.86
31137.072,11.9
31137.174,11.927
31137.278,11.893
31137.381,11.907
31137.409,11.873
31137.505,11.94
31137.613,11.987
31137.711,11.92
31137.813,11.8
31137.914,11.96
31138.024,11.853
31138.125,11.9
31138.223,11.887
31138.323,12.047
31138.403,11.92
31138.528,11.92
31138.608,11.953
31138.710,11.96
31138.814,11.953
31138.915,11.847
31139.016,11.82
31139.129,11.82
31139.226,11.867
31139.324,11.893
31139.427,11.987
31139.515,11.907
31139.636,11.833
31139.724,11.853
31139.838,11.813
31139.906,11.873
31140.043,11.98
31140.161,11.96
31190.233,11.88
31190.333,11.933
31190.454,11.987
31190.538,11.9
31190.662,11.9
31190.759,11.84
31190.857,11.813
31190.896,11.86
31191.001,11.867
31191.096,11.9
31191.193,11.987
31191.311,11.96
31191.409,11.967
31191.504,12.027
31191.602,11.92
31191.698,11.827
31191.822,11.873
31191.899,11.913
31191.999,11.9
31192.111,12.0
31192.209,11.9
31192.304,11.907
31192.406,11.853
31192.514,11.853
31192.610,11.9
31192.708,11.847
31192.806,11.907
31192.902,11.913
31193.019,11.853
31193.101,11.82
31193.213,11.887
31193.335,11.893
31193.408,11.873
31193.514,11.86
31193.612,11.873
31193.686,11.793
31193.834,11.827
31193.891,11.927
31193.998,11.9
31194.100,11.84
31194.248,11.96
31194.308,11.913
31194.445,11.893
31194.538,11.847
31194.608,11.84
31194.684,11.88
31194.788,11.9
31194.894,11.86
31194.989,11.807
31195.087,11.8
31195.185,11.933
31195.352,11.96
31195.384,11.853
31195.505,11.847
31195.582,11.887
31195.698,11.927
31195.793,11.88
31195.890,11.84
31195.989,11.793
31196.087,11.933
31196.183,11.92
31196.327,11.913
31196.408,11.86
31196.498,11.92
31196.592,11.88
31196.688,11.94
31196.784,11.953
31196.888,11.827
31197.010,11.793
31197.103,11.88
31197.213,11.953
31197.311,12.007
31197.407,11.933
31197.512,11.78
31197.624,11.947
31197.720,11.893
31197.815,11.9
31197.923,11.893
31198.021,11.907
31198.117,11.76
31198.246,11.92
31198.337,11.893
31198.433,11.82
31198.485,11.853
31198.575,11.887
31198.677,11.793
31198.773,11.833
31198.881,11.9
31198.980,11.94
31199.088,11.933
31199.192,11.887
31199.288,11.94
31199.373,11.767
31199.494,11.9
31199.587,11.713
31199.685,11.84
31199.784,11.987
31199.880,11.913
31199.978,11.88
31200.107,11.867
31200.189,11.767
31250.285,11.833
31250.384,11.867
31250.494,11.907
31250.594,11.92
31250.692,11.907
31250.789,11.907
31250.888,11.84
31250.984,11.933
31251.106,11.787
31251.189,11.873
31251.297,11.887
31251.395,11.827
31251.515,11.833
31251.598,11.86
31251.720,11.947
31251.814,11.927
31251.922,11.827
31252.011,11.887
31252.131,11.867
31252.227,11.833
31252.333,11.98
31252.389,11.88
31252.465,11.88
31252.567,11.78
31252.724,11.787
31252.778,11.86
31252.881,11.793
31252.985,11.793
31253.079,11.853
31253.183,11.873
31253.265,11.92
31253.364,11.867
31253.469,11.927
31253.567,11.88
31253.671,11.84
31253.759,11.907
31253.882,11.907
31253.978,11.88
31254.074,11.88
31254.167,11.94
31254.263,11.847
31254.384,11.887
31254.493,11.847
31254.584,11.827
31254.679,11.907
31254.777,11.833
31254.875,11.847
31254.979,11.9
31255.098,11.847
31255.197,11.78
31255.297,11.873
31255.391,11.833
31255.512,11.873
31255.596,11.807
31255.712,11.88
31255.809,11.847
31255.901,11.9
31256.008,11.9
31256.104,11.913
31256.156,12.04
31256.251,11.78
31256.355,11.94
31256.457,11.94
31256.555,11.84
31256.653,11.8
31256.766,11.767
31256.864,11.987
31256.967,11.9
31257.065,11.953
31257.156,11.88
31257.252,11.913
31257.349,11.88
31257.458,11.78
31257.556,11.793
31257.653,11.9
31257.748,11.827
31257.868,11.867
31257.951,11.893
31258.057,11.967
31258.168,11.8
31258.257,11.807
31258.355,11.88
31258.476,11.853
31258.580,11.927
31258.676,11.947
31258.774,11.873
31258.873,11.747
31258.972,11.853
31259.096,11.8
31259.192,11.933
31259.278,11.733
31259.384,11.727
31259.502,11.767
31259.598,11.84
31259.708,11.8
31259.804,11.84
31259.900,11.893
31260.007,11.707
31260.098,11.847
31260.150,11.853
31310.246,11.76
31310.342,11.847
31310.443,11.827
31310.546,11.8
31310.644,11.893
31310.741,11.92
31310.853,11.827
31310.951,11.827
31311.052,11.907
31311.144,11.9
31311.243,11.827
31311.339,11.833
31311.434,11.8
31311.546,11.84
31311.643,11.767
31311.739,11.793
31311.844,11.787
31311.956,11.76
31312.050,11.793
31312.146,11.8
31312.255,11.84
31312.353,11.88
31312.453,11.78
31312.578,11.813
31312.637,11.913
31312.765,11.993
31312.863,11.867
31312.964,11.833
31313.082,11.867
31313.180,11.807
31313.276,11.96
31313.383,11.86
31313.477,11.84
31313.531,11.893
31313.695,11.92
31313.799,11.94
31313.920,11.873
31314.004,11.8
31314.104,11.84
31314.134,11.847
31314.232,11.887
31314.329,11.84
31314.440,11.767
31314.538,11.713
31314.641,11.78
31314.744,11.84
31314.828,11.84
31314.926,11.873
31315.028,11.86
31315.154,11.8
31315.233,11.847
31315.335,11.827
31315.437,11.88
31315.564,11.733
31315.658,11.82
31315.744,11.82
31315.847,11.933
31315.954,11.847
31316.051,11.833
31316.153,11.873
31316.257,11.947
31316.364,11.833
31316.462,11.847
31316.565,11.86
31316.667,11.933
31316.769,11.893
31316.820,11.887
31316.989,11.853
31317.078,11.907
31317.178,11.907
31317.281,11.867
31317.401,11.78
31317.444,11.8
31317.546,11.893
31317.650,11.78
31317.724,11.8
31317.819,11.687
31317.927,11.927
31318.025,11.84
31318.123,11.853
31318.226,11.92
31318.328,11.8
31318.431,11.88
31318.533,11.827
31318.636,11.787
31318.714,11.833
31318.827,11.787
31318.934,11.813
31319.029,11.913
31319.129,11.827
31319.239,11.88
31319.334,11.887
31319.434,11.853
31319.532,11.9
31319.636,11.86
31319.733,11.827
31319.835,11.933
31319.943,11.88
31320.045,11.667
31320.146,11.887
31610.251,11.867
31610.353,11.8
31610.453,11.907
31610.557,11.893
31610.665,11.94
31610.763,11.84
31610.864,11.833
31610.967,11.847
31611.076,11.82
31611.174,11.84
31611.273,11.84
31611.399,11.873
31611.417,11.907
31611.582,11.82
31611.608,11.893
31611.706,11.847
31611.812,11.84
31611.912,11.853
31612.013,11.753
31612.135,11.76
31612.225,11.833
31612.322,11.787
31612.424,11.84
31612.526,11.847
31612.606,11.887
31612.708,11.833
31612.810,12.0
31612.912,11.807
31613.016,11.7
31613.117,11.807
31613.237,11.707
31613.349,11.88
31613.425,11.92
31613.528,11.94
31613.648,11.833
31613.754,11.867
31613.833,11.753
31613.937,11.82
31614.041,11.827
31614.143,11.873
31614.211,11.82
31614.314,11.8
31614.416,11.813
31614.551,11.88
31614.652,11.887
31614.755,11.827
31614.859,11.8
31614.960,11.68
31615.074,11.88
31615.165,11.88
31615.279,11.767
31615.302,11.853
31615.398,11.84
31615.505,11.787
31615.603,11.833
31615.702,11.853
31615.807,11.847
31615.895,11.773
31616.014,11.8
31616.111,11.873
31616.213,11.947
31616.315,11.86
31616.394,11.853
31616.497,11.907
31616.600,11.853
31616.700,11.913
31616.803,11.733
31616.911,11.827
31617.009,11.92
31617.110,11.827
31617.213,11.907
31617.323,11.933
31617.418,11.867
31617.521,11.86
31617.646,11.827
31617.726,11.813
31617.844,11.873
31617.951,11.88
31618.033,11.747
31618.096,11.9
31618.202,11.813
31618.339,11.867
31618.442,11.94
31618.543,11.873
31618.646,11.84
31618.751,11.933
31618.838,11.913
31618.890,11.947
31618.984,11.847
31619.161,11.94
31619.187,11.713
31619.288,11.787
31619.388,11.94
31619.483,11.773
31619.671,11.793
31619.685,11.833
31619.802,11.86
31619.895,11.867
31620.001,11.86
31620.105,11.96
31620.182,11.873
31670.289,11.827
31670.388,11.86
31670.489,11.807
31670.592,11.9
31670.702,11.927
31670.799,11.827
31670.899,11.847
31671.002,11.827
31671.105,11.847
31671.207,11.82
31671.322,11.82
31671.411,11.807
31671.514,11.807
31671.617,11.807
31671.733,11.86
31671.827,11.793
31671.925,11.933
31672.027,11.673
31672.152,11.847
31672.231,11.86
31672.291,11.88
31672.393,11.873
31672.500,11.92
31672.640,11.887
31672.713,11.987
31672.811,11.873
31672.954,11.873
31672.976,11.893
31673.074,11.82
31673.183,11.853
31673.280,11.78
31673.380,11.86
31673.485,11.84
31673.570,11.967
31673.690,11.873
31673.894,11.84
31673.967,11.953
31673.971,11.887
31674.092,11.887
31674.176,11.86
31674.277,11.807
31674.383,11.88
31674.482,11.853
31674.587,11.673
31674.689,11.767
31674.791,11.913
31674.894,11.96
31674.998,11.8
31675.097,11.8
31675.201,11.893
31675.303,11.907
31675.409,11.847
31675.508,12.047
31675.611,11.82
31675.733,11.953
31675.820,11.893
31675.918,11.82
31676.020,11.88
31676.143,11.827
31676.223,11.78
31676.326,11.913
31676.429,11.907
31676.467,11.933
31676.564,11.88
31676.701,11.927
31676.805,11.9
31676.864,11.9
31676.966,11.793
31677.070,11.873
31677.170,11.807
31677.273,11.84
31677.375,11.833
31677.476,11.86
31677.570,11.773
31677.670,11.867
