Time Lapsed,Magnetic field X
34792.554,-32.173
34792.606,-32.24
34792.701,-32.227
34792.800,-32.24
34792.906,-32.173
34793.014,-32.207
34793.111,-32.127
34793.210,-32.18
34793.298,-32.22
34793.406,-32.293
34793.525,-32.24
34793.599,-32.273
34793.709,-32.18
34793.806,-32.293
34793.910,-32.2
34794.010,-32.32
34794.101,-32.213
34794.197,-32.167
34794.305,-32.26
34794.421,-32.227
34794.519,-32.2
34794.588,-32.227
34794.720,-32.233
34794.815,-32.253
34794.910,-32.293
34795.031,-32.193
34795.114,-32.22
34795.224,-32.187
34795.321,-32.213
34795.437,-32.213
34795.523,-32.24
34795.645,-32.18
34795.739,-32.253
34795.849,-32.28
34795.887,-32.253
34795.985,-32.253
34796.150,-32.193
34796.260,-32.287
34796.286,-32.273
34796.384,-32.173
34796.550,-32.273
34796.652,-32.273
34796.704,-32.26
34796.801,-32.247
34796.898,-32.26
34797.004,-32.393
34797.082,-32.307
34797.181,-32.16
34797.315,-32.147
34797.394,-32.267
34797.494,-32.233
34797.590,-32.127
34797.684,-32.24
34797.798,-32.2
34797.894,-32.233
34797.991,-32.247
34798.095,-32.24
34798.193,-32.267
34798.288,-32.207
34798.418,-32.287
34798.510,-32.327
34798.596,-32.32
34798.716,-32.26
34798.800,-32.14
34798.881,-32.247
34798.985,-32.32
34799.088,-32.24
34799.194,-32.22
34799.328,-32.173
34799.422,-32.173
34799.521,-32.133
34799.631,-32.267
34799.728,-32.247
34799.827,-32.18
34799.933,-32.22
34800.031,-32.127
34800.083,-32.2
34800.178,-32.2
34850.280,-32.133
34850.381,-32.147
34850.479,-32.287
34850.645,-32.22
34850.671,-32.187
34850.793,-32.247
34850.889,-32.193
34850.992,-32.193
34851.080,-32.18
34851.178,-32.22
34851.272,-32.207
34851.385,-32.207
34851.481,-32.053
34851.581,-32.16
34851.676,-32.233
34851.770,-32.213
34851.874,-32.167
34851.996,-32.133
34852.092,-32.227
34852.179,-32.187
34852.283,-32.233
34852.385,-32.3
34852.506,-32.293
34852.570,-32.08
34852.693,-32.207
34852.784,-32.173
34852.898,-32.26
34853.018,-32.233
34853.114,-32.18
34853.203,-32.227
34853.309,-32.253
34853.428,-32.08
34853.524,-32.267
34853.564,-32.107
34853.663,-32.2
34853.826,-32.28
34853.932,-32.227
34853.974,-32.313
34854.071,-32.273
34854.168,-32.3
34854.265,-32.28
34854.367,-32.2
34854.470,-32.18
34854.565,-32.24
34854.666,-32.273
34854.845,-32.067
34854.873,-32.113
34854.974,-32.193
34855.071,-32.267
34855.168,-32.187
34855.265,-32.227
34855.472,-32.333
34855.474,-32.18
34855.570,-32.22
34855.667,-32.3
34855.769,-32.34
34855.883,-32.24
34855.981,-32.16
34856.074,-32.28
34856.180,-32.133
34856.286,-32.1
34856.384,-32.207
34856.505,-32.213
34856.583,-32.287
34856.703,-32.313
34856.802,-32.16
34856.890,-32.127
34857.011,-32.24
34857.107,-32.193
34857.209,-32.287
34857.308,-32.273
34857.402,-32.153
34857.454,-32.1
34857.554,-32.287
34857.655,-32.267
34857.751,-32.213
34857.859,-32.067
34858.018,-32.233
34858.070,-32.233
34858.166,-32.187
34858.254,-32.113
34858.432,-32.267
34858.460,-32.18
34858.556,-32.213
34858.664,-32.24
34858.754,-32.18
34858.849,-32.22
34858.947,-32.233
34859.077,-32.267
34859.145,-32.293
34859.265,-32.193
34859.361,-32.193
34859.449,-32.153
34859.555,-32.407
34859.677,-32.313
34859.770,-32.32
34859.880,-32.327
34859.978,-32.053
34860.073,-32.193
34860.179,-32.16
34910.289,-32.22
34910.387,-32.18
34910.484,-32.087
34910.591,-32.22
34910.687,-32.253
34910.785,-32.207
34910.914,-32.193
34911.005,-32.2
34911.100,-32.213
34911.200,-32.307
34911.293,-32.173
34911.418,-32.193
34911.446,-32.24
34911.554,-32.273
34911.650,-32.253
34911.754,-32.287
34911.850,-32.253
34911.947,-32.24
34912.041,-32.233
34912.137,-32.22
34912.241,-32.227
34912.340,-32.147
34912.444,-32.267
34912.540,-32.353
34912.656,-32.213
34912.752,-32.273
34912.840,-32.18
34912.938,-32.127
34913.039,-32.06
34913.137,-32.207
34913.258,-32.287
34913.356,-32.28
34913.444,-32.153
34913.558,-32.067
34913.654,-32.193
34913.751,-32.18
34913.854,-32.287
34913.966,-32.227
34914.064,-32.227
34914.160,-32.18
34914.266,-32.347
34914.411,-32.373
34914.467,-32.253
34914.589,-32.247
34914.681,-32.22
34914.776,-32.16
34914.828,-32.18
34915.001,-32.227
34915.094,-32.193
34915.126,-32.207
34915.293,-32.14
34915.393,-32.14
34915.443,-32.24
34915.540,-32.16
34915.637,-32.187
34915.744,-32.293
34915.840,-32.2
34915.940,-32.273
34916.060,-32.273
34916.144,-32.247
34916.223,-32.233
34916.428,-32.28
34916.444,-32.227
34916.542,-32.307
34916.639,-32.32
34916.733,-32.16
34916.839,-32.2
34916.925,-32.16
34917.043,-32.253
34917.131,-32.3
34917.232,-32.227
34917.334,-32.233
34917.439,-32.187
34917.540,-32.153
34917.641,-32.193
34917.728,-32.307
34917.847,-32.227
34917.966,-32.153
34918.062,-32.207
34918.158,-32.233
34918.266,-32.26
34918.349,-32.133
34918.481,-32.107
34918.578,-32.14
34918.676,-32.227
34918.774,-32.2
34918.824,-32.107
34918.922,-32.2
34919.024,-32.307
34919.114,-32.227
34919.280,-32.227
34919.332,-32.313
34919.431,-32.213
34919.528,-32.293
34919.624,-32.28
34919.736,-32.227
34919.819,-32.273
34919.917,-32.327
34920.015,-32.167
34920.127,-32.247
35210.222,-32.167
35210.320,-32.287
35210.414,-32.293
35210.538,-32.293
35210.635,-32.233
35210.733,-32.253
35210.837,-32.24
35210.920,-32.26
35211.041,-32.333
35211.139,-32.153
35211.248,-32.3
35211.345,-32.287
35211.443,-32.193
35211.541,-32.233
35211.641,-32.28
35211.760,-32.12
35211.858,-32.193
35211.942,-32.293
35212.051,-32.32
35212.149,-32.273
35212.269,-32.213
35212.353,-32.147
35212.472,-32.38
35212.565,-32.26
35212.673,-32.16
35212.717,-32.227
35212.810,-32.26
35212.908,-32.26
35213.004,-32.173
35213.110,-32.213
35213.205,-32.307
35213.303,-32.387
35213.409,-32.28
35213.505,-32.18
35213.608,-32.213
35213.714,-32.193
35213.811,-32.273
35213.906,-32.273
35214.003,-32.253
35214.105,-32.2
35214.214,-32.127
35214.308,-32.167
35214.408,-32.267
35214.512,-32.14
35214.622,-32.187
35214.719,-32.24
35214.817,-32.16
35214.922,-32.167
35215.020,-32.24
35215.118,-32.313
35215.248,-32.227
35215.335,-32.1
35215.435,-32.267
35215.533,-32.18
35215.631,-32.12
35215.750,-32.227
35215.846,-32.007
35215.944,-32.2
35216.051,-32.32
35216.145,-32.313
35216.195,-32.207
35216.351,-32.22
35216.393,-32.187
35216.560,-32.18
35216.612,-32.24
35216.762,-32.173
35216.819,-32.22
35216.907,-32.24
35217.003,-32.227
35217.109,-32.207
35217.210,-32.187
35217.308,-32.267
35217.394,-32.133
35217.497,-32.167
35217.600,-32.113
35217.706,-32.267
35217.792,-32.24
35217.889,-32.207
35218.008,-32.14
35218.105,-32.193
35218.190,-32.267
35218.300,-32.207
35218.396,-32.287
35218.516,-32.2
35218.598,-32.273
35218.720,-32.293
35218.815,-32.3
35218.923,-32.227
35219.013,-32.353
35219.116,-32.22
35219.234,-32.26
35219.336,-32.253
35219.431,-32.213
35219.531,-32.213
35219.627,-32.213
35219.728,-32.307
35219.845,-32.2
35219.945,-32.147
35220.034,-32.187
35220.140,-32.307
35220.187,-32.22
35270.285,-32.227
35270.391,-32.167
35270.496,-32.193
35270.591,-32.247
35270.690,-32.387
35270.784,-32.227
35270.881,-32.28
35271.000,-32.067
35271.098,-32.173
35271.196,-32.153
35271.299,-32.187
35271.395,-32.287
35271.496,-32.107
35271.583,-32.213
35271.695,-32.193
35271.780,-32.187
35271.878,-32.193
35271.998,-32.213
35272.096,-32.24
35272.183,-32.327
35272.299,-32.34
35272.395,-32.307
35272.491,-32.22
35272.600,-32.153
35272.710,-32.22
35272.804,-32.193
35272.900,-32.093
35273.009,-32.107
35273.130,-32.333
35273.202,-32.28
35273.332,-32.28
35273.420,-32.233
35273.521,-32.133
35273.619,-32.173
35273.671,-32.187
35273.834,-32.193
35273.933,-32.22
35274.029,-32.0
35274.137,-32.107
35274.231,-32.193
35274.285,-32.153
35274.383,-32.173
35274.487,-32.26
35274.582,-32.233
35274.680,-32.24
35274.776,-32.273
35274.869,-32.253
35274.989,-32.233
35275.087,-32.12
35275.170,-32.227
35275.282,-32.227
35275.380,-32.287
35275.477,-32.26
35275.581,-32.227
35275.677,-32.173
35275.766,-32.173
35275.904,-32.14
35275.972,-32.193
35276.092,-32.227
35276.178,-32.22
35276.279,-32.167
35276.382,-32.24
35276.466,-32.187
35276.569,-32.26
35276.672,-32.153
35276.774,-32.093
35276.895,-32.293
35277.007,-32.267
35277.143,-32.153
35277.215,-32.18
35277.311,-32.187
35277.418,-32.24
35277.516,-32.36
35277.612,-32.213
35277.665,-32.32
35277.766,-32.273
35277.868,-32.227
35277.963,-32.24
35278.059,-32.233
35278.171,-32.14
35278.269,-32.227
35278.364,-32.18
35278.478,-32.28
35278.558,-32.28
35278.656,-32.093
35278.775,-32.1
35278.869,-32.147
35278.967,-32.26
35279.065,-32.2
35279.158,-32.127
35279.258,-32.213
35279.354,-32.18
35279.476,-32.28
35279.580,-32.187
35279.658,-32.207
35279.778,-32.173
35279.877,-32.033
35279.965,-32.293
35280.087,-32.253
35280.183,-32.22
35330.274,-32.113
35330.383,-32.307
35330.481,-32.153
35330.557,-32.253
35330.683,-32.2
35330.769,-32.14
35330.889,-32.253
35330.971,-32.04
35331.094,-32.16
35331.182,-32.16
35331.282,-32.22
35331.346,-32.18
35331.509,-32.16
35331.605,-32.24
35331.657,-32.133
35331.753,-32.28
35331.850,-32.273
35331.948,-32.153
35332.068,-32.22
35332.152,-32.34
35332.266,-32.22
35332.363,-32.267
35332.461,-32.307
35332.550,-32.28
35332.649,-32.187
35332.744,-32.2
35332.863,-32.24
35332.962,-32.253
35333.060,-32.14
35333.156,-32.253
35333.255,-32.16
35333.364,-32.22
35333.463,-32.247
35333.559,-32.147
35333.666,-32.153
35333.762,-32.18
35333.861,-32.24
35333.960,-32.193
35334.082,-32.153
35334.178,-32.3
35334.276,-32.207
35334.369,-32.293
35334.494,-32.307
35334.590,-32.16
35334.650,-32.213
35334.757,-32.187
35334.861,-32.16
35334.971,-32.133
35335.096,-32.207
35335.135,-32.24
35335.299,-32.273
35335.393,-32.253
35335.503,-32.407
35335.603,-32.267
35335.701,-32.36
35335.827,-32.333
35335.845,-32.273
35335.953,-32.207
35336.051,-32.267
35336.147,-32.18
35336.236,-32.253
35336.332,-32.207
35336.452,-32.233
35336.562,-32.34
35336.649,-32.24
35336.747,-32.167
35336.842,-32.18
35336.931,-32.273
35337.040,-32.233
35337.184,-32.22
35337.258,-32.167
35337.342,-32.193
35337.463,-32.26
35337.557,-32.233
35337.665,-32.273
35337.754,-32.06
35337.852,-32.14
35337.972,-32.233
35338.076,-32.053
35338.173,-32.147
35338.271,-32.153
35338.367,-32.153
35338.436,-32.253
35338.537,-32.153
35338.684,-32.153
35338.773,-32.147
35338.853,-32.16
35338.928,-32.133
35339.028,-32.28
35339.136,-32.22
35339.230,-32.087
35339.326,-32.247
35339.422,-32.22
35339.526,-32.193
35339.695,-32.247
35339.723,-32.32
35339.823,-32.233
35339.937,-32.293
35340.035,-32.187
35340.141,-32.227
35390.236,-32.147
35390.326,-32.26
35390.425,-32.133
35390.527,-32.127
35390.649,-32.187
35390.732,-32.133
35390.835,-32.173
35390.937,-32.187
35391.041,-32.18
35391.143,-32.16
35391.243,-32.147
35391.347,-32.1
35391.453,-32.273
35391.554,-32.16
35391.654,-32.2
35391.756,-32.147
35391.859,-32.107
35391.961,-32.287
35392.075,-32.26
35392.165,-32.153
35392.268,-32.16
35392.372,-32.047
35392.486,-32.053
35392.514,-32.167
35392.633,-32.18
35392.781,-32.113
35392.841,-32.227
35392.949,-32.207
35393.054,-32.193
35393.112,-32.173
35393.215,-32.153
35393.317,-32.18
35393.418,-32.18
35393.600,-32.14
35393.628,-32.24
35393.724,-32.233
35393.828,-32.353
35393.913,-32.28
35394.031,-32.2
35394.110,-32.167
35394.214,-32.253
35394.324,-32.207
35394.420,-32.193
35394.521,-32.12
35394.647,-32.187
35394.727,-32.133
35394.829,-32.187
35394.932,-32.213
35395.032,-32.2
35395.137,-32.22
35395.238,-32.353
35395.341,-32.24
35395.443,-32.227
35395.546,-32.193
35395.647,-32.213
35395.751,-32.3
35395.861,-32.24
35395.957,-32.287
35396.057,-32.193
35396.161,-32.173
35396.261,-32.16
35396.363,-32.24
35396.485,-32.173
35396.503,-32.193
35396.600,-32.247
35396.773,-32.2
35396.799,-32.227
35396.940,-32.147
35397.041,-32.107
35397.104,-32.213
35397.220,-32.12
35397.310,-32.22
35397.420,-32.193
35397.513,-32.16
35397.617,-31.993
35397.721,-32.187
35397.803,-32.173
35397.900,-32.173
35398.002,-32.28
35398.106,-32.16
35398.207,-32.12
35398.344,-32.227
35398.406,-32.193
35398.509,-32.113
35398.618,-32.1
35398.734,-32.213
35398.821,-32.113
35398.925,-32.213
35399.026,-32.18
35399.131,-32.187
35399.231,-32.113
35399.334,-32.233
35399.437,-32.26
35399.539,-32.287
35399.641,-32.213
35399.743,-32.16
35399.847,-32.347
35399.951,-32.173
35399.999,-32.26
35400.161,-32.127
35450.251,-32.087
35450.301,-32.08
35450.395,-32.2
35450.492,-32.253
35450.595,-32.26
35450.694,-32.233
35450.790,-32.14
35450.895,-32.247
35451.009,-32.16
35451.109,-32.24
35451.189,-32.347
35451.288,-32.247
35451.470,-32.28
35451.498,-32.307
35451.599,-32.32
35451.697,-32.147
35451.796,-32.147
35451.891,-32.273
35451.997,-32.307
35452.103,-32.28
35452.201,-32.28
35452.305,-32.167
35452.410,-32.267
35452.512,-32.18
35452.612,-32.293
35452.733,-32.18
35452.821,-32.06
35452.917,-32.253
35453.021,-32.26
35453.144,-32.207
35453.226,-32.247
35453.328,-32.06
35453.431,-32.22
35453.537,-32.147
35453.635,-32.247
35453.737,-32.207
35453.838,-32.267
35453.878,-32.267
35454.046,-32.26
35454.146,-32.2
35454.249,-32.2
35454.352,-32.24
35454.380,-32.213
35454.479,-32.193
35454.592,-32.247
35454.677,-32.18
35454.779,-32.2
35454.881,-32.14
35454.981,-32.273
35455.091,-32.3
35455.197,-32.207
35455.275,-32.187
35455.375,-32.267
35455.478,-32.213
35455.582,-32.22
35455.683,-32.267
35455.784,-32.18
35455.891,-32.187
35455.991,-32.22
35456.092,-32.253
35456.196,-32.26
35456.298,-32.28
35456.408,-32.16
35456.503,-32.273
35456.613,-32.267
35456.706,-32.193
35456.818,-32.2
35456.915,-32.087
35457.015,-32.28
35457.117,-32.36
35457.220,-32.307
35457.322,-32.187
35457.425,-32.14
35457.527,-32.133
35457.629,-32.173
35457.731,-32.28
35457.834,-32.233
35457.935,-32.327
35458.040,-32.16
35458.068,-32.167
35458.166,-32.267
35458.270,-32.253
35458.369,-32.153
35458.472,-32.18
35458.574,-32.22
35458.679,-32.253
35458.779,-32.16
35458.881,-32.173
35458.981,-32.28
35459.084,-32.26
35459.164,-32.267
35459.268,-32.22
35459.391,-32.22
35459.471,-32.227
35459.575,-32.267
35459.677,-32.127
35459.785,-32.313
35459.882,-32.247
35459.984,-32.307
35460.086,-32.253
35460.195,-32.287
35510.291,-32.24
35510.388,-32.307
35510.496,-32.36
35510.597,-32.133
35510.698,-32.24
35510.818,-32.353
35510.907,-32.2
35511.008,-32.227
35511.112,-32.28
35511.230,-32.227
35511.315,-32.22
35511.418,-32.213
35511.520,-32.233
35511.622,-32.1
35511.725,-32.213
35511.855,-32.3
35511.857,-32.26
35512.033,-32.287
35512.062,-32.247
35512.161,-32.26
35512.260,-32.2
35512.364,-32.287
35512.465,-32.2
35512.567,-32.253
35512.655,-32.247
35512.773,-32.2
35512.874,-32.107
35512.954,-32.247
35513.065,-32.16
35513.186,-32.107
35513.260,-32.233
35513.390,-32.18
35513.465,-32.173
35513.586,-32.313
35513.658,-32.173
35513.774,-32.24
35513.875,-32.313
35513.978,-32.16
35514.083,-32.287
35514.184,-32.28
35514.256,-32.207
35514.387,-32.267
35514.494,-32.187
35514.571,-32.18
35514.695,-32.167
35514.796,-32.127
35514.904,-32.253
35515.002,-32.24
35515.103,-32.353
35515.227,-32.253
35515.244,-32.22
35515.409,-32.24
35515.536,-32.06
35515.616,-32.273
35515.641,-32.313
35515.744,-32.253
35515.845,-32.12
35515.963,-32.193
35516.123,-32.307
35516.151,-32.173
35516.248,-32.26
35516.354,-32.213
35516.450,-32.233
35516.548,-32.293
35516.646,-32.26
35516.742,-32.16
35516.862,-32.34
35516.961,-32.307
35517.065,-32.253
35517.155,-32.16
35517.249,-32.193
35517.344,-32.247
35517.446,-32.2
35517.569,-32.26
35517.665,-32.307
35517.762,-32.313
35517.854,-32.273
35517.976,-32.253
35518.060,-32.273
35518.167,-32.28
35518.264,-32.34
35518.342,-32.313
35518.486,-32.207
35518.556,-32.127
35518.674,-32.173
35518.793,-32.307
35518.903,-32.3
35518.991,-32.16
35519.089,-32.333
35519.185,-32.227
35519.236,-32.3
35519.336,-32.153
35519.502,-32.087
35519.596,-32.193
35519.638,-32.22
35519.747,-32.353
35519.845,-32.18
35519.940,-32.18
35520.052,-32.3
35520.151,-32.22
35810.247,-32.187
35810.417,-32.293
35810.445,-32.307
35810.543,-32.287
35810.640,-32.227
35810.739,-32.187
35810.847,-32.247
35810.947,-32.16
35811.043,-32.1
35811.152,-32.22
35811.249,-32.1
35811.345,-32.227
35811.442,-32.173
35811.546,-32.147
35811.643,-32.173
35811.765,-32.133
35811.847,-32.12
35811.956,-32.267
35812.054,-32.12
35812.174,-32.187
35812.279,-32.26
35812.335,-32.267
35812.439,-32.28
35812.545,-32.093
35812.644,-32.127
35812.753,-32.187
35812.873,-32.087
35812.964,-32.073
35813.022,-32.127
35813.189,-32.2
35813.284,-32.1
35813.337,-32.173
35813.431,-32.28
35813.527,-32.14
35813.690,-32.173
35813.723,-32.133
35813.821,-32.08
35813.921,-32.28
35814.048,-32.213
35814.128,-32.273
35814.224,-32.18
35814.322,-32.273
35814.438,-32.107
35814.536,-32.173
35814.633,-32.173
35814.731,-32.133
35814.826,-32.187
35814.924,-32.013
35815.046,-32.193
35815.152,-32.193
35815.239,-32.18
35815.337,-32.047
35815.455,-32.147
35815.535,-32.307
35815.654,-32.187
35815.751,-32.253
35815.848,-32.22
35815.954,-32.107
35816.050,-32.207
35816.148,-32.08
35816.254,-32.247
35816.364,-32.173
35816.415,-32.26
35816.575,-32.293
35816.664,-32.12
35816.716,-32.12
35816.880,-32.22
35816.932,-32.313
35817.012,-32.233
35817.135,-32.067
35817.221,-32.167
35817.319,-32.213
35817.422,-32.107
35817.525,-32.18
35817.609,-32.153
35817.724,-32.24
35817.815,-32.207
35817.911,-32.26
35818.029,-32.107
35818.118,-32.173
35818.211,-32.113
35818.307,-32.2
35818.428,-32.213
35818.513,-32.153
35818.608,-32.153
35818.730,-32.1
35818.826,-32.16
35818.913,-32.22
35819.035,-32.167
35819.131,-32.133
35819.237,-32.18
35819.336,-32.12
35819.432,-32.16
35819.528,-32.167
35819.632,-32.067
35819.751,-32.147
35819.849,-32.287
35819.939,-32.167
35820.062,-32.127
35820.160,-32.287
35870.256,-32.06
35870.364,-32.12
35870.461,-32.2
35870.559,-32.167
35870.663,-31.987
35870.707,-32.053
35870.804,-32.147
35870.902,-32.073
35870.999,-32.167
35871.099,-32.087
35871.220,-32.133
35871.318,-32.147
35871.399,-32.207
35871.497,-32.193
35871.600,-32.16
35871.706,-32.14
35871.805,-32.2
35871.900,-32.313
35872.018,-32.34
35872.133,-32.173
35872.217,-32.28
35872.313,-32.287
35872.409,-32.247
35872.500,-32.213
35872.612,-32.233
35872.707,-32.067
35872.799,-32.08
35872.912,-32.187
35873.006,-32.127
35873.125,-32.193
35873.235,-32.127
35873.325,-32.167
35873.420,-32.14
35873.542,-32.14
35873.624,-32.193
35873.744,-32.147
35873.839,-32.033
35873.937,-32.133
35874.062,-32.173
35874.135,-32.107
35874.255,-32.147
35874.347,-32.113
35874.453,-32.147
35874.551,-32.153
35874.649,-32.1
35874.752,-32.24
35874.805,-32.22
35874.907,-32.12
35875.006,-32.153
35875.099,-32.187
35875.194,-32.18
35875.296,-32.173
35875.395,-32.007
35875.484,-32.087
35875.605,-32.207
35875.701,-32.18
35875.809,-32.28
35875.897,-32.147
35875.994,-32.12
35876.090,-32.167
35876.184,-32.24
35876.285,-32.24
35876.405,-32.187
35876.503,-32.113
35876.613,-32.18
35876.696,-32.213
35876.813,-32.1
35877.003,-32.16
35877.007,-32.107
35877.100,-32.213
35877.224,-32.16
35877.322,-32.173
35877.417,-32.213
35877.516,-32.087
35877.645,-32.153
35877.734,-32.147
35877.827,-32.107
35877.925,-32.16
35878.027,-32.08
35878.148,-32.067
35878.176,-32.133
35878.355,-32.24
35878.381,-32.127
35878.489,-32.293
35878.654,-32.22
35878.680,-32.173
35878.798,-32.227
35878.896,-32.167
35878.992,-32.28
35879.090,-32.253
35879.188,-32.227
35879.284,-32.113
35879.385,-32.26
35879.483,-32.24
35879.597,-32.047
35879.692,-32.173
35879.790,-32.127
35879.895,-32.26
35879.991,-32.187
35880.087,-32.173
35880.177,-32.133
35930.312,-32.227
35930.403,-32.26
35930.484,-32.147
35930.587,-32.093
35930.722,-32.147
35930.791,-32.173
35930.914,-32.087
35930.974,-32.14
35931.078,-32.06
35931.181,-32.227
35931.284,-32.087
35931.414,-32.273
35931.510,-32.133
35931.596,-32.0
35931.733,-32.133
35931.829,-32.1
35931.921,-32.193
35931.973,-32.253
35932.125,-32.16
35932.177,-32.133
35932.268,-32.207
35932.364,-32.173
35932.479,-32.12
35932.575,-32.133
35932.739,-32.193
35932.790,-32.24
35932.869,-32.2
35932.973,-32.287
35933.068,-32.133
35933.183,-32.087
35933.281,-32.213
35933.377,-32.173
35933.478,-32.14
35933.570,-32.233
35933.670,-32.14
35933.766,-32.1
35933.868,-32.113
35933.966,-32.293
35934.086,-32.247
35934.182,-32.113
35934.274,-32.153
35934.399,-32.2
35934.497,-32.173
35934.590,-32.147
35934.698,-32.26
35934.796,-32.12
35934.893,-32.187
35934.994,-32.2
35935.105,-32.22
35935.203,-32.24
35935.302,-32.08
35935.408,-32.113
35935.504,-32.253
35935.554,-32.213
35935.731,-32.193
35935.819,-32.053
35935.917,-32.087
35935.967,-32.113
35936.064,-32.22
35936.165,-32.213
35936.261,-32.093
35936.358,-32.047
35936.465,-32.12
35936.555,-32.067
35936.657,-32.1
35936.758,-32.18
35936.858,-32.14
35936.954,-32.247
35937.074,-32.207
35937.168,-32.153
35937.269,-32.1
35937.364,-32.147
35937.461,-32.193
35937.568,-32.233
35937.657,-32.187
35937.775,-32.093
35937.871,-32.18
35937.979,-32.153
35938.078,-32.12
35938.173,-32.18
35938.266,-32.167
35938.372,-32.173
35938.494,-32.1
35938.590,-32.187
35938.676,-32.213
35938.780,-32.287
35938.902,-32.153
35938.997,-32.147
35939.061,-32.267
35939.232,-32.273
35939.292,-32.187
35939.405,-32.253
35939.519,-32.193
35939.545,-32.12
35939.643,-32.32
35939.815,-32.267
35939.911,-32.147
35939.943,-32.067
35940.111,-32.247
35940.141,-32.3
35990.253,-32.347
35990.349,-32.247
35990.442,-32.18
35990.545,-32.147
35990.640,-32.247
35990.748,-32.227
35990.847,-32.167
35990.961,-32.16
35991.057,-32.173
35991.154,-32.18
35991.243,-32.207
35991.356,-32.2
35991.454,-32.287
35991.548,-32.113
35991.656,-32.273
35991.756,-32.093
35991.854,-32.113
35991.940,-32.187
35992.071,-32.233
35992.168,-32.2
35992.266,-32.1
35992.391,-32.26
35992.453,-32.2
35992.575,-32.113
35992.675,-32.2
35992.782,-32.107
35992.880,-32.28
35992.954,-32.2
35993.088,-32.167
35993.193,-32.193
35993.291,-32.087
35993.361,-32.173
35993.493,-32.213
35993.543,-32.24
35993.646,-32.173
35993.815,-32.127
35993.834,-32.253
35993.930,-32.167
35994.030,-32.207
35994.137,-32.267
35994.239,-32.273
35994.336,-32.167
35994.436,-32.147
35994.552,-32.24
35994.648,-32.193
35994.744,-32.213
35994.842,-32.173
35994.943,-32.173
35995.040,-32.1
35995.140,-32.153
35995.244,-32.24
35995.354,-32.1
35995.429,-32.273
35995.529,-32.2
35995.629,-32.187
35995.747,-32.26
35995.866,-32.193
35995.952,-32.26
35996.065,-32.213
35996.146,-32.167
35996.225,-32.26
35996.388,-32.133
35996.434,-32.107
35996.531,-32.113
35996.631,-32.267
35996.769,-32.293
35996.842,-32.067
35996.942,-32.233
35997.043,-32.127
35997.124,-32.16
35997.330,-32.187
35997.334,-32.1
35997.432,-32.153
35997.538,-32.18
35997.638,-32.187
35997.722,-32.167
35997.902,-32.227
35997.930,-32.26
35998.026,-32.24
35998.126,-32.247
35998.226,-32.26
35998.319,-32.227
35998.418,-32.227
35998.563,-32.227
35998.618,-32.167
35998.728,-32.227
35998.849,-32.2
35998.929,-32.18
35999.035,-32.267
35999.136,-32.327
35999.238,-32.26
35999.342,-32.193
35999.445,-32.187
35999.545,-32.247
35999.644,-32.147
35999.751,-32.253
35999.853,-32.2
35999.956,-32.153
36000.063,-32.16
36000.161,-32.267
36050.263,-32.113
36050.364,-32.293
36050.498,-32.2
36050.572,-32.12
36050.671,-32.2
36050.799,-32.307
36050.815,-32.24
36050.978,-32.113
36051.081,-32.207
36051.109,-32.227
36051.289,-32.213
36051.321,-32.24
36051.411,-32.247
36051.592,-32.153
36051.623,-32.22
36051.721,-32.053
36051.822,-32.133
36051.926,-32.32
36052.028,-32.207
36052.106,-32.233
36052.209,-32.233
36052.313,-32.247
36052.413,-32.213
36052.514,-32.22
36052.635,-32.193
36052.721,-32.293
36052.826,-32.333
36052.925,-32.24
36053.047,-32.187
36053.129,-32.08
36053.233,-32.18
36053.334,-32.273
36053.439,-32.213
36053.541,-32.073
36053.641,-32.12
36053.743,-32.233
36053.849,-32.18
36053.951,-32.2
36054.050,-32.173
36054.158,-32.073
36054.257,-32.153
36054.359,-32.16
36054.474,-32.267
36054.563,-32.173
36054.666,-32.153
36054.770,-32.187
36054.798,-32.253
36054.908,-32.213
36055.034,-32.273
36055.098,-32.187
36055.209,-32.167
36055.303,-32.26
36055.407,-32.32
36055.508,-32.147
36055.612,-32.227
36055.714,-32.32
36055.815,-32.167
36055.895,-32.273
36056.008,-32.227
36056.104,-32.3
36056.206,-32.18
36056.311,-32.127
36056.407,-32.267
36056.505,-32.233
36056.611,-32.18
36056.723,-32.24
36056.825,-32.16
36056.921,-32.24
36057.020,-32.213
36057.123,-32.053
36057.228,-32.193
36057.328,-32.24
36057.430,-32.187
36057.534,-32.34
36057.637,-32.173
36057.736,-32.193
36057.824,-32.207
36057.967,-32.04
36058.046,-32.293
36058.148,-32.16
36058.252,-32.2
36058.352,-32.147
36058.456,-32.24
36058.560,-32.14
36058.588,-32.133
36058.762,-32.227
36058.790,-32.32
36058.965,-32.253
36058.993,-32.18
36059.092,-32.18
36059.197,-32.213
36059.293,-32.24
36059.400,-32.113
36059.502,-32.213
36059.619,-32.08
36059.685,-32.147
36059.807,-32.18
36059.888,-32.213
36059.991,-32.247
36060.099,-32.24
36060.195,-32.24
36110.300,-32.08
36110.401,-32.2
36110.502,-32.293
36110.604,-32.22
36110.722,-32.167
36110.809,-32.167
36110.937,-32.213
36110.987,-32.253
36111.133,-32.16
36111.219,-32.093
36111.323,-32.147
36111.395,-32.26
36111.528,-32.253
36111.630,-32.267
36111.732,-32.273
36111.822,-32.013
