Time (s),Linear Acceleration y (m/s^2)
1.382209690E-1,-1.308694482E-3
1.550968440E-1,-1.140847802E-3
1.719773480E-1,1.239314675E-3
1.888428480E-1,-4.303753376E-3
2.057123640E-1,-2.257585526E-3
2.226048610E-1,-1.887604594E-3
2.394807480E-1,-1.788243651E-3
2.563676090E-1,-5.836009979E-3
2.732380820E-1,-3.525033593E-3
2.901257580E-1,8.866190910E-4
3.070057530E-1,-1.363188028E-3
3.239038550E-1,9.052902460E-4
3.407871680E-1,4.530355334E-3
3.576547000E-1,-1.906737685E-3
3.745349190E-1,-3.529220819E-3
3.914254850E-1,-2.012550831E-4
4.083278280E-1,-3.270670772E-3
4.251615270E-1,-5.958274007E-3
4.420643610E-1,-2.258971334E-3
4.589353220E-1,-1.800209284E-3
4.758307490E-1,1.156851649E-3
4.926991370E-1,1.195937395E-3
5.095837210E-1,-2.615600824E-4
5.264723520E-1,-5.717068911E-3
5.433277400E-1,-1.286134124E-3
5.602325670E-1,-2.941921353E-3
5.771051660E-1,-5.956918001E-3
5.939581010E-1,-5.360543728E-4
6.108628370E-1,-1.510605216E-3
6.277288550E-1,-6.856292486E-3
6.446266720E-1,-4.688873887E-3
6.615064540E-1,-3.180280328E-3
6.783661550E-1,1.152142882E-3
6.952571360E-1,6.623715162E-4
7.121337350E-1,-4.172310233E-3
7.290139730E-1,-1.971498132E-3
7.458812420E-1,-3.423780203E-3
7.627715720E-1,-5.917236209E-3
7.796583130E-1,-3.370001912E-3
7.965352650E-1,7.114112377E-4
8.134186480E-1,2.883225679E-3
8.303101800E-1,-3.780230880E-3
8.471880680E-1,-3.001689911E-3
8.640540970E-1,-1.746132970E-3
8.809299930E-1,-4.528149962E-3
8.978314110E-1,-9.052246809E-3
9.147153830E-1,1.306980848E-4
9.315913610E-1,1.483038068E-3
9.484698200E-1,-3.502935171E-3
9.653370280E-1,-4.256978631E-3
9.822326380E-1,-9.579807520E-4
9.991086350E-1,-5.657315254E-3
1.015995598E0,-2.255260944E-3
1.032873640E0,-5.187496543E-3
1.049754104E0,-2.311497927E-3
1.066634038E0,-1.819401979E-3
1.083512568E0,-1.797005534E-3
1.100394811E0,-4.010185599E-3
1.117274033E0,8.465498686E-4
1.134154862E0,-2.429261804E-3
1.151036251E0,-6.577670574E-4
1.167899116E0,5.457356572E-3
1.184782600E0,-1.739516854E-3
1.201661558E0,-1.640155911E-3
1.218543181E0,-1.626312733E-3
1.235420225E0,3.084942698E-3
1.252301696E0,-8.612126112E-4
1.269181670E0,1.458272338E-3
1.286064443E0,-2.250835299E-3
1.302931244E0,-2.861857414E-3
1.319842652E0,-2.944827080E-3
1.336719350E0,-5.878731608E-3
1.353599356E0,-5.134105682E-3
1.370479779E0,-2.104267478E-3
1.387361605E0,-4.573613405E-4
1.404237764E0,3.845810890E-3
1.421116744E0,3.366231918E-3
1.438005242E0,-7.062256336E-4
1.454881138E0,1.542702317E-3
1.471763015E0,-8.810907602E-4
1.488637791E0,1.704216003E-3
1.505505285E0,-3.850981593E-3
1.522387366E0,-4.555776715E-3
1.539285936E0,-4.711806774E-3
1.556154985E0,-4.726216197E-3
1.573051550E0,-1.803457737E-3
1.589897590E0,-3.146871924E-3
1.606804726E0,-4.485368729E-3
1.623681312E0,5.271419883E-3
1.640568357E0,-1.942217350E-4
1.657427998E0,2.102851868E-4
1.674311675E0,1.562982798E-4
1.691192180E0,-2.111494541E-3
1.708072378E0,-6.511524320E-3
1.724948121E0,-1.929044724E-3
1.741832968E0,-1.247301698E-3
1.758710034E0,-6.179511547E-5
1.775596589E0,-5.177944899E-3
1.792474429E0,-3.715053201E-3
1.809372246E0,2.311468124E-3
1.826230553E0,-7.344037294E-4
1.843134555E0,-5.273848772E-3
1.860005914E0,-2.126246691E-4
1.876889134E0,-2.308771014E-3
1.893776747E0,-1.500189304E-3
1.910647609E0,-4.305168986E-3
1.927530848E0,-5.817994475E-3
1.944410283E0,-4.919856787E-3
1.961286587E0,-7.275193930E-4
1.978175595E0,-4.201442003E-3
1.995051429E0,-4.722923040E-3
2.011931863E0,-7.676556706E-3
2.028809242E0,-2.286836505E-3
2.045690672E0,-3.383457661E-4
2.062572894E0,-5.288571119E-3
2.079437113E0,-7.169649005E-3
2.096316416E0,-5.030214787E-3
2.113214507E0,-6.222128868E-4
2.130093893E0,-5.163669586E-3
2.146966146E0,-3.576666117E-3
2.163837596E0,-1.554191113E-3
2.180725659E0,-4.174217582E-3
2.197600375E0,-4.573106766E-3
2.214481783E0,1.209199429E-3
2.231360822E0,2.929121256E-4
2.248242771E0,-2.022802830E-3
2.265109683E0,1.717939973E-3
2.282002954E0,2.270609140E-3
2.298894475E0,-2.076521516E-3
2.315783930E0,-5.296140909E-3
2.332658452E0,-2.811938524E-3
2.349538143E0,1.610904932E-3
2.366417130E0,-3.570079803E-3
2.383277961E0,-1.483798027E-3
2.400197202E0,-2.352520823E-3
2.417058906E0,-2.480044961E-3
2.433940376E0,-1.366928220E-3
2.450813587E0,4.642263055E-3
2.467702463E0,-3.222942352E-3
2.484578989E0,2.932697535E-4
2.501456797E0,-2.152517438E-3
2.518345581E0,-4.298493266E-3
2.535222453E0,-1.703783870E-3
2.552098929E0,-1.466721296E-3
2.568982169E0,1.460015774E-3
2.585859407E0,-2.802193165E-3
2.602751761E0,-2.750933170E-3
2.619617913E0,-5.677163601E-3
2.636486463E0,-4.985108972E-3
2.653359693E0,-1.959845424E-3
2.670247309E0,-2.204239368E-3
2.687137639E0,-1.638606191E-3
2.704010696E0,-2.685040236E-3
2.720888250E0,-5.711972713E-3
2.737773341E0,-3.156304359E-3
2.754651760E0,1.320615411E-3
2.771538408E0,3.221973777E-3
2.788402819E0,-5.715936422E-4
2.805289557E0,-1.149341464E-3
2.822180601E0,-5.299016833E-3
2.839069710E0,-5.927547812E-3
2.855923968E0,1.012757421E-3
2.872826333E0,1.997426152E-3
2.889703968E0,-3.696262836E-3
2.906590312E0,-2.723470330E-3
2.923451619E0,1.578137279E-3
2.940349549E0,2.155929804E-3
2.957225109E0,2.295210958E-3
2.974111908E0,-5.182027817E-4
2.990977043E0,-2.100244164E-3
3.007870058E0,-1.199707389E-3
3.024750775E0,-3.989949822E-3
3.041623854E0,7.809549570E-4
3.058494337E0,-8.713752031E-4
3.075392521E0,-1.155734062E-3
3.092271713E0,-4.066765308E-3
3.109152176E0,-5.602031946E-3
3.126016902E0,-7.627993822E-3
3.142886347E0,-2.083897591E-3
3.159763434E0,2.808094025E-3
3.176662726E0,-1.703500748E-3
3.193540188E0,-1.188308001E-3
3.210420234E0,7.120519876E-4
3.227282518E0,-1.934915781E-3
3.244180387E0,4.540368915E-3
3.261058419E0,-1.451924443E-3
3.277944843E0,-6.418719888E-3
3.294838184E0,2.520829439E-4
3.311715983E0,-2.197921276E-3
3.328592255E0,-7.270291448E-3
3.345464051E0,-2.237945795E-3
3.362340364E0,-1.511618495E-3
3.379231040E0,-2.575516701E-4
3.396121767E0,-1.721084118E-5
3.412994275E0,-4.102155566E-3
3.429902458E0,-1.792669296E-3
3.446756310E0,-3.181397915E-3
3.463638888E0,2.441301942E-3
3.480519026E0,2.154365182E-3
3.497399225E0,-4.875078797E-3
3.514277938E0,-1.931428909E-3
3.531160415E0,-2.618312836E-3
3.548025467E0,-2.775773406E-3
3.564928564E0,-1.557379961E-3
3.581801439E0,1.529261470E-3
3.598674730E0,2.093762159E-4
3.615551042E0,-4.041671753E-3
3.632427926E0,-7.551953197E-3
3.649308296E0,-2.196088433E-3
3.666172087E0,-2.544671297E-4
3.683057148E0,-1.103952527E-3
3.699947936E0,-1.236617565E-3
3.716829437E0,-5.317375064E-3
3.733709869E0,-3.661647439E-3
3.750590271E0,-3.908872604E-4
3.767469279E0,-1.002386212E-3
3.784362274E0,-1.055613160E-3
3.801248354E0,-3.895342350E-3
3.818128359E0,-2.593755722E-3
3.835003278E0,2.799317241E-3
3.851881666E0,-7.528543472E-3
3.868770532E0,-3.179952502E-3
3.885649306E0,-3.231108189E-3
3.902523310E0,-1.536592841E-3
3.919412338E0,-6.457656622E-3
3.936282658E0,-8.934572339E-3
3.953167465E0,-6.516277790E-4
3.970048803E0,6.313621998E-5
3.986909043E0,-2.769634128E-3
4.003812648E0,-1.459509134E-3
4.020691474E0,-5.315557122E-3
4.037564836E0,-1.839876175E-3
4.054449339E0,-2.442419529E-3
4.071329721E0,-1.400917768E-3
4.088210377E0,-4.117071629E-3
4.105060108E0,-1.653403044E-3
4.121956797E0,-7.163882256E-3
4.138829783E0,-5.016520619E-3
4.155702901E0,-4.737943411E-3
4.172601410E0,-3.554612398E-3
4.189474794E0,-7.327452302E-3
4.206372275E0,-3.205940127E-3
4.223226147E0,-4.351407290E-3
4.240117963E0,-4.527509212E-3
4.257000349E0,2.522945404E-3
4.273879855E0,-1.672148705E-3
4.290774561E0,4.635885358E-3
4.307634648E0,-2.001672983E-4
4.324537460E0,-6.918147206E-3
4.341412155E0,-2.058401704E-3
4.358295446E0,-5.479454994E-3
4.375175278E0,-3.060787916E-3
4.392058835E0,-1.605600119E-3
4.408937405E0,1.173585653E-3
4.425799608E0,-9.176433086E-4
4.442696256E0,-4.215270281E-3
4.459576750E0,1.133441925E-3
4.476445921E0,-9.342133999E-4
4.493337573E0,-2.438560128E-3
4.510217579E0,-5.581513047E-3
4.527097614E0,-8.575171232E-4
4.543958445E0,-2.364888787E-3
4.560843323E0,-3.195330501E-3
4.577742015E0,-1.149386168E-2
4.594601838E0,8.392333984E-5
4.611486564E0,-4.062369466E-3
4.628367494E0,-6.256699562E-4
4.645232312E0,-1.094549894E-3
4.662126865E0,-1.237481833E-3
4.679003829E0,-1.250073314E-3
4.695890903E0,-4.176482558E-3
4.712767500E0,2.407491207E-3
4.729647964E0,1.165553927E-3
4.746528244E0,2.049118280E-3
4.763411951E0,-3.657296300E-3
4.780308609E0,-2.729922533E-3
4.797152961E0,-6.648197770E-3
4.814047451E0,-4.964351654E-3
