Time (s),Linear Acceleration x (m/s^2)
2.754651760E0,-1.240022480E-3
2.771538408E0,1.161359251E-3
2.788402819E0,2.653203905E-3
2.805289557E0,-8.113682270E-6
2.822180601E0,-4.321709275E-4
2.839069710E0,5.384571850E-3
2.855923968E0,2.178676426E-3
2.872826333E0,1.628205180E-3
2.889703968E0,2.774357796E-3
2.906590312E0,-2.278111875E-3
2.923451619E0,-3.703780472E-3
2.940349549E0,8.776858449E-4
2.957225109E0,2.626553178E-3
2.974111908E0,-8.947402239E-5
2.990977043E0,-4.060789943E-4
3.007870058E0,-1.619011164E-3
3.024750775E0,2.293467522E-3
3.041623854E0,2.912282944E-3
3.058494337E0,5.993247032E-5
3.075392521E0,4.219673574E-3
3.092271713E0,7.889121771E-4
3.109152176E0,-1.529313624E-3
3.126016902E0,-1.842655241E-3
3.142886347E0,-1.960583031E-3
3.159763434E0,-8.467659354E-4
3.176662726E0,3.468200564E-3
3.193540188E0,6.959550083E-3
3.210420234E0,1.144416630E-3
3.227282518E0,-3.474354744E-4
3.244180387E0,2.327643335E-3
3.261058419E0,9.646423161E-3
3.277944843E0,7.288753986E-4
3.294838184E0,5.265846848E-3
3.311715983E0,1.161195338E-3
3.328592255E0,2.360843122E-3
3.345464051E0,7.255449891E-4
3.362340364E0,1.104705036E-3
3.379231040E0,4.009723663E-3
3.396121767E0,-3.196530044E-3
3.412994275E0,-5.440644920E-3
3.429902458E0,-6.039440632E-4
3.446756310E0,1.891762018E-3
3.463638888E0,5.217656493E-3
3.480519026E0,4.500150681E-3
3.497399225E0,-4.338853061E-3
3.514277938E0,-2.728439867E-3
3.531160415E0,1.495324075E-3
3.548025467E0,7.362276316E-3
3.564928564E0,-9.368062019E-4
3.581801439E0,-2.277381718E-3
3.598674730E0,2.648793161E-3
3.615551042E0,2.189338207E-3
3.632427926E0,-3.089614213E-3
3.649308296E0,4.209242761E-3
3.666172087E0,2.366118133E-3
3.683057148E0,-8.582919836E-4
3.699947936E0,-3.639124334E-3
3.716829437E0,-5.676746368E-4
3.733709869E0,1.645162702E-3
3.750590271E0,4.978559911E-3
3.767469279E0,-3.271609545E-3
3.784362274E0,1.348003745E-3
3.801248354E0,2.066217363E-3
3.818128359E0,3.179140389E-3
3.835003278E0,-1.804180443E-3
3.851881666E0,-1.397646964E-3
3.868770532E0,2.743408084E-3
3.885649306E0,-6.181672215E-4
3.902523310E0,-2.247452736E-3
3.919412338E0,1.535579562E-3
3.936282658E0,-8.868649602E-4
3.953167465E0,6.704628468E-4
3.970048803E0,8.602216840E-4
3.986909043E0,9.172335267E-4
4.003812648E0,2.082593739E-3
4.020691474E0,-6.430968642E-4
4.037564836E0,-5.087956786E-3
4.054449339E0,5.600601435E-5
4.071329721E0,1.138821244E-4
4.088210377E0,-9.768605232E-4
4.105060108E0,7.641889155E-3
4.121956797E0,-3.910504282E-3
4.138829783E0,-6.910502911E-3
4.155702901E0,7.496550679E-4
4.172601410E0,1.935169101E-3
4.189474794E0,-7.372796535E-4
4.206372275E0,2.930335701E-3
4.223226147E0,4.803761840E-4
4.240117963E0,-9.891837835E-4
4.257000349E0,2.867117524E-3
4.273879855E0,-6.398633122E-4
4.290774561E0,4.599340260E-3
4.307634648E0,2.551697195E-3
4.324537460E0,4.037484527E-3
4.341412155E0,-2.211242914E-3
4.358295446E0,-2.533331513E-3
4.375175278E0,-1.464419067E-3
4.392058835E0,-8.624792099E-5
4.408937405E0,4.841655493E-3
4.425799608E0,-2.380535007E-4
4.442696256E0,3.721147776E-3
4.459576750E0,2.551920712E-3
4.476445921E0,-2.797849476E-3
4.493337573E0,2.745062113E-3
4.510217579E0,2.450719476E-4
4.527097614E0,2.152241766E-3
4.543958445E0,6.413273513E-3
4.560843323E0,4.115626216E-3
4.577742015E0,-2.635717392E-4
4.594601838E0,-2.140626311E-3
4.611486564E0,1.671217382E-3
4.628367494E0,3.352373838E-3
4.645232312E0,-1.609720290E-3
4.662126865E0,-2.329938114E-3
4.679003829E0,-2.515763044E-3
4.695890903E0,1.552186906E-3
4.712767500E0,2.136252820E-3
4.729647964E0,-7.192119956E-4
4.746528244E0,1.799590886E-3
4.763411951E0,2.149283886E-3
4.780308609E0,9.918957949E-4
4.797152961E0,-3.901712596E-3
4.814047451E0,4.106134176E-3
4.830943672E0,1.190051436E-3
4.847821550E0,1.826643944E-3
4.864688209E0,1.913130283E-3
4.881584624E0,-2.198815346E-3
4.898464883E0,5.235537887E-3
4.915344613E0,4.073508084E-3
4.932226175E0,-9.286403656E-4
4.949105479E0,4.105880857E-3
4.965986145E0,2.036824822E-3
4.982866893E0,3.574766219E-3
4.999740602E0,5.943246186E-3
5.016630597E0,1.102566719E-3
5.033507000E0,4.410274327E-3
5.050388084E0,1.919828355E-3
5.067265617E0,-2.573050559E-3
5.084131554E0,2.634070814E-3
5.101011763E0,-7.617548108E-4
5.117898136E0,-1.371204853E-4
5.134775201E0,1.129314303E-3
5.151655512E0,-5.627959967E-3
5.168534734E0,-3.795266151E-3
5.185416489E0,1.670323312E-3
5.202293209E0,4.312403500E-3
5.219180172E0,1.762866974E-3
5.236056647E0,2.747103572E-4
5.252937365E0,1.162633300E-3
5.269835447E0,-1.740835607E-3
5.286711587E0,2.577133477E-3
5.303586149E0,1.621372998E-3
5.320455769E0,1.428648829E-3
5.337377838E0,-2.672553062E-3
5.354232736E0,-5.188018084E-3
5.371112896E0,2.774819732E-4
5.387994670E0,1.037441194E-3
5.404853312E0,7.778406143E-6
5.421750500E0,2.108708024E-3
5.438634534E0,2.357736230E-3
5.455518964E0,-1.669518650E-3
5.472394962E0,6.797984242E-4
5.489273085E0,1.061409712E-3
5.506125776E0,1.095011830E-3
5.523051192E0,-4.704043269E-3
5.539900335E0,1.428216696E-3
5.556796086E0,1.194633543E-3
5.573660537E0,1.193813980E-3
5.590543483E0,5.715861917E-4
5.607423875E0,-4.138588905E-3
5.624291164E0,2.882704139E-4
5.641184241E0,3.920644522E-3
5.658064623E0,2.558566630E-3
5.674944719E0,2.849102020E-5
5.691825550E0,-2.093620598E-3
5.708692940E0,-3.568746150E-3
5.725586008E0,6.142102182E-3
5.742466288E0,1.840353012E-3
5.759363779E0,-5.815654993E-3
5.776223866E0,5.927532911E-4
5.793122243E0,-3.049120307E-3
5.809997438E0,-3.524355590E-3
5.826874991E0,-3.618985415E-3
5.843750429E0,3.329366446E-3
5.860642234E0,-1.478910446E-3
5.877519971E0,7.017329335E-4
5.894403211E0,-3.039218485E-3
5.911283004E0,-3.615505993E-3
5.928167892E0,4.441514611E-4
5.945019779E0,-3.027543426E-3
5.961923823E0,-6.435066462E-4
5.978799982E0,-2.081751823E-3
5.995688319E0,2.443984151E-3
6.012565201E0,1.367941499E-3
6.029445573E0,-4.887580872E-6
6.046325569E0,-1.951664686E-3
6.063178067E0,2.486638725E-3
6.080072680E0,1.399993896E-3
6.096952604E0,-1.606330276E-3
6.113832914E0,-3.039389849E-4
6.130711680E0,1.064129174E-3
6.147593820E0,1.246601343E-3
6.164473764E0,-3.395289183E-3
6.181354085E0,1.724958420E-3
6.198230480E0,4.265621305E-3
6.215117208E0,1.708187163E-3
6.231994926E0,1.254037023E-3
6.248892803E0,9.140372276E-5
6.265767844E0,-1.890197396E-3
6.282645428E0,-2.150997519E-3
6.299534732E0,-6.263785064E-3
6.316409355E0,-2.785697579E-3
6.333291181E0,-3.414124250E-3
6.350170872E0,-1.247577369E-3
6.367039067E0,1.555815339E-3
6.383924260E0,-1.596271992E-3
6.400814103E0,-8.897259831E-4
6.417694128E0,4.610903561E-3
6.434572200E0,7.261335850E-4
6.451453438E0,1.328215003E-4
6.468313698E0,1.180328429E-3
6.485196846E0,1.382790506E-3
6.502093718E0,-3.252096474E-3
6.518969613E0,3.812044859E-3
6.535856393E0,4.894666374E-3
6.552717456E0,-8.007958531E-4
