"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
3.311715983E0,1.161195338E-3,-2.197921276E-3,-4.864215851E-2,4.870563434E-2
3.328592255E0,2.360843122E-3,-7.270291448E-3,-4.985046387E-2,5.043311874E-2
3.345464051E0,7.255449891E-4,-2.237945795E-3,-5.230808258E-2,5.236096180E-2
3.362340364E0,1.104705036E-3,-1.511618495E-3,-4.748058319E-2,4.751748251E-2
3.379231040E0,4.009723663E-3,-2.575516701E-4,-5.566596985E-2,5.581079121E-2
3.396121767E0,-3.196530044E-3,-1.721084118E-5,-5.534267426E-2,5.543491404E-2
3.412994275E0,-5.440644920E-3,-4.102155566E-3,-5.606365204E-2,5.647620187E-2
3.429902458E0,-6.039440632E-4,-1.792669296E-3,-4.918766022E-2,4.922402187E-2
3.446756310E0,1.891762018E-3,-3.181397915E-3,-5.285835266E-2,5.298778635E-2
3.463638888E0,5.217656493E-3,2.441301942E-3,-5.633735657E-2,5.663110134E-2
3.480519026E0,4.500150681E-3,2.154365182E-3,-5.215454102E-2,5.239264065E-2
3.497399225E0,-4.338853061E-3,-4.875078797E-3,-5.850696564E-2,5.886983155E-2
3.514277938E0,-2.728439867E-3,-1.931428909E-3,-5.832958221E-2,5.842529386E-2
3.531160415E0,1.495324075E-3,-2.618312836E-3,-5.944156647E-2,5.951799207E-2
3.548025467E0,7.362276316E-3,-2.775773406E-3,-5.960845947E-2,6.012550600E-2
3.564928564E0,-9.368062019E-4,-1.557379961E-3,-5.151081085E-2,5.154286248E-2
3.581801439E0,-2.277381718E-3,1.529261470E-3,-4.914951324E-2,4.922600695E-2
3.598674730E0,2.648793161E-3,2.093762159E-4,-5.512809753E-2,5.519209256E-2
3.615551042E0,2.189338207E-3,-4.041671753E-3,-5.895900726E-2,5.913791381E-2
3.632427926E0,-3.089614213E-3,-7.551953197E-3,-5.854511261E-2,5.911097972E-2
3.649308296E0,4.209242761E-3,-2.196088433E-3,-5.834007263E-2,5.853293606E-2
3.666172087E0,2.366118133E-3,-2.544671297E-4,-5.830955505E-2,5.835809695E-2
