Time (s),Linear Acceleration y (m/s^2)
1.524554125E0,-5.023690145E-3
1.534489125E0,-2.362311669E-3
1.544424125E0,-6.091866810E-3
1.554359125E0,6.531339884E-4
1.564294125E0,-1.273339016E-2
1.574229125E0,-6.679895706E-4
1.584164125E0,-1.722253516E-2
1.594098125E0,-2.107097151E-2
1.604033125E0,5.716128387E-3
1.613968125E0,3.499832656E-3
1.623903125E0,-9.495604131E-3
1.633838125E0,-1.323098822E-2
1.643772875E0,3.328271694E-3
1.653707875E0,5.637994967E-4
1.663642875E0,-5.472756308E-3
1.673577875E0,2.885253746E-3
1.683512875E0,-3.308610432E-4
1.693447875E0,-8.543056156E-3
1.703382875E0,8.472670298E-3
1.713316875E0,4.360981341E-3
1.723251875E0,3.199706040E-4
1.733186875E0,-2.357122265E-3
1.743121875E0,4.943035115E-3
1.753056875E0,2.520899121E-3
1.762991875E0,-8.023019414E-3
1.772926875E0,-1.457913687E-2
1.782861875E0,-7.338858638E-3
1.792796875E0,5.498940870E-3
1.802731875E0,-1.183512993E-2
1.812666875E0,4.199232738E-3
1.822601875E0,-2.034688521E-2
1.832535875E0,-5.568413101E-3
1.842470875E0,-9.228806645E-3
1.852405875E0,-8.803604431E-3
1.862340875E0,-1.409093091E-2
1.872275875E0,-1.036685754E-2
1.882210875E0,-2.704075942E-2
1.892145875E0,5.101458114E-3
1.902080875E0,-1.067553570E-2
1.912015875E0,-7.325556222E-3
1.921950875E0,-1.561725520E-2
1.931885875E0,-8.884935547E-3
1.941819875E0,-1.373624247E-2
1.951754875E0,-1.210837763E-2
1.961689875E0,-4.563386366E-4
1.971624875E0,-5.583743770E-3
1.981559875E0,-4.460201282E-3
1.991494875E0,-2.096212193E-2
2.001429875E0,-9.798599537E-3
2.011364875E0,1.721712649E-3
2.021299875E0,-6.981173493E-3
2.031234875E0,3.863310199E-3
2.041169875E0,9.497449659E-3
2.051104875E0,-1.013885267E-2
2.061038875E0,2.619187161E-3
2.070973875E0,-8.379498571E-3
2.080908875E0,-9.841814116E-3
2.090843875E0,-5.632641111E-3
2.100778875E0,-7.173802704E-5
2.110713875E0,-8.743889742E-3
2.120648875E0,9.909203276E-4
2.130583875E0,-1.184121469E-2
2.140518875E0,-9.610264376E-3
2.150453875E0,-7.594710868E-3
2.160388875E0,1.327842375E-2
2.170323875E0,-4.792067315E-3
2.180257875E0,-1.252363957E-2
2.190192875E0,-1.022933833E-3
2.200127875E0,-4.942450393E-3
2.210062875E0,-1.643149825E-2
2.219997875E0,-9.272313584E-3
2.229932875E0,8.423937410E-3
2.239867875E0,-4.362845141E-3
2.249802875E0,1.078650489E-2
2.259737875E0,-3.099572472E-4
2.269672875E0,3.265085220E-3
2.279607875E0,-1.073221715E-2
2.289542875E0,-1.181791719E-2
2.299476875E0,-9.257768635E-3
2.309411875E0,-7.819810398E-3
2.319346875E0,-4.865449872E-3
2.329281875E0,1.852781642E-3
2.339216875E0,-1.506242752E-2
2.349151875E0,-1.325393854E-2
2.359086875E0,-1.411062872E-2
2.369021875E0,1.388395775E-2
2.378956875E0,2.751608323E-3
2.388891875E0,-1.217869040E-2
2.398826875E0,-2.890863419E-3
2.408760875E0,1.664318573E-3
2.418695875E0,-4.270002320E-3
2.428630875E0,-4.585075881E-3
2.438565875E0,-4.437671229E-3
2.448500875E0,-4.810979404E-4
2.458435875E0,-6.023399569E-3
2.468370875E0,-7.159641478E-3
2.478305875E0,-2.990302630E-3
2.488240875E0,-9.837081525E-3
2.498175875E0,-1.721244872E-2
2.508110875E0,-4.325843230E-3
2.518045875E0,-1.126265097E-3
2.527979875E0,1.108939067E-2
2.537914875E0,-6.029630508E-3
2.547849875E0,-6.931380797E-3
2.557784875E0,-2.191572972E-3
2.567719875E0,-8.577554729E-3
2.577654875E0,-3.621180654E-3
2.587589875E0,3.817190286E-3
2.597524875E0,3.948697820E-4
2.607459875E0,-9.041001387E-3
2.617394875E0,7.674433999E-3
2.627329875E0,-9.082516618E-3
2.637263875E0,-5.624400191E-3
2.647199292E0,-9.928352907E-3
2.657134292E0,2.760580145E-3
2.667069292E0,9.015310183E-4
2.677004292E0,-1.246757939E-2
2.686939292E0,-6.356672589E-3
2.696874292E0,-7.025045883E-3
2.706809292E0,-8.326964993E-3
2.716744292E0,-3.529890999E-4
2.726679292E0,1.125132199E-3
2.736614292E0,-7.377395444E-3
2.746549292E0,-8.464867920E-3
2.756483292E0,4.737816118E-3
2.766418292E0,4.678412061E-3
2.776353292E0,-2.485834099E-3
2.786288292E0,9.057318773E-3
2.796223292E0,-9.328830577E-3
2.806158292E0,-7.984299883E-3
2.816093292E0,-6.185330898E-3
2.826028292E0,-3.067522421E-3
2.835963292E0,-5.324401483E-3
2.845898292E0,-1.331268478E-2
2.855833292E0,3.145747203E-3
2.865767292E0,1.129519438E-2
2.875702292E0,-3.627685681E-3
2.885637292E0,5.538044125E-4
2.895572292E0,1.197548138E-2
2.905507292E0,-7.613239232E-3
2.915442292E0,-1.212672327E-2
2.925377292E0,-6.526150480E-3
2.935312292E0,-3.376949765E-3
2.945247292E0,-8.084396906E-3
2.955182292E0,-1.140647421E-2
2.965117292E0,-9.546968266E-3
2.975052292E0,-1.798572471E-2
2.984986292E0,-1.435326990E-3
2.994921292E0,-1.326111965E-3
3.004856292E0,-1.174881041E-2
3.014791292E0,3.512239717E-3
3.024726292E0,-1.545912456E-2
3.034661292E0,2.561628632E-3
3.044596292E0,2.056319565E-3
3.054531292E0,3.032420855E-3
3.064466292E0,-8.078239057E-3
3.074401292E0,-3.865301907E-3
3.084336292E0,1.846258342E-4
3.094271292E0,-1.148221392E-2
3.104205292E0,-6.266515832E-3
3.114140292E0,1.128382886E-2
3.124075292E0,-8.916967325E-3
3.134010292E0,-5.752783120E-3
3.143945292E0,-3.545788117E-4
3.153880292E0,-8.080979940E-3
3.163815292E0,6.273642126E-3
3.173750292E0,8.815938402E-3
3.183685292E0,-1.476595541E-2
3.193620292E0,-7.452513892E-3
3.203555292E0,-2.928852048E-3
3.213489292E0,-3.309505787E-3
3.223424292E0,-1.294131350E-2
3.233359292E0,-2.992879059E-3
3.243294292E0,-2.534950711E-3
3.253229292E0,-7.905234564E-3
3.263164292E0,2.447443474E-3
3.273099292E0,-7.685909159E-3
3.283034292E0,-8.729308248E-3
3.292969292E0,-4.392556306E-3
3.302904292E0,-8.707984183E-3
3.312839292E0,-5.222678203E-3
3.322774292E0,5.327836722E-3
3.332708292E0,-1.020361058E-2
3.342643292E0,-1.184797553E-2
3.352578292E0,-1.044785975E-2
3.362513292E0,2.043181602E-2
3.372448292E0,5.503326282E-4
3.382383292E0,5.270826370E-3
3.392318292E0,-5.201920588E-3
3.402253292E0,-5.522768274E-3
3.412188292E0,1.329413814E-2
3.422123292E0,1.181453677E-2
3.432058292E0,-1.003254298E-3
3.441992292E0,4.243616760E-4
3.451927292E0,-5.252663456E-3
3.461862292E0,6.918717921E-4
3.471797292E0,-3.007022012E-3
3.481732292E0,-8.511060923E-3
3.491667292E0,-6.039515957E-3
3.501602292E0,-5.191304237E-3
3.511537292E0,-4.591690544E-3
3.521472292E0,-8.908671588E-3
3.531407292E0,-5.734876022E-3
3.541342292E0,-7.390844040E-3
3.551277292E0,-1.076454129E-3
3.561211292E0,-3.826728556E-3
3.571146292E0,8.650407381E-4
3.581081292E0,-1.181841055E-2
3.591016292E0,1.424180735E-3
3.600951292E0,5.044612214E-3
3.610886292E0,-3.164586201E-3
3.620821292E0,6.244113687E-3
3.630756292E0,-2.440244090E-3
3.640691292E0,-1.740610119E-2
3.650627000E0,1.035086906E-2
3.660562000E0,1.523261804E-2
3.670497000E0,-3.218855672E-3
3.680431000E0,3.479678035E-3
3.690366000E0,4.700686298E-3
3.700301000E0,-4.306967687E-3
3.710236000E0,-1.175454799E-3
3.720171000E0,-3.905647695E-3
3.730106000E0,-3.498151582E-3
3.740041000E0,2.409564480E-3
3.749976000E0,-5.490352772E-4
3.759911000E0,-4.387312084E-3
3.769846000E0,1.981182843E-3
3.779781000E0,-1.797481600E-2
3.789715000E0,-2.663331812E-2
3.799650000E0,-6.554052662E-3
3.809585000E0,-1.387398094E-3
3.819520000E0,-2.874509487E-3
3.829455000E0,-2.334482577E-3
3.839390000E0,1.735745966E-3
3.849325000E0,1.123158764E-2
3.859260000E0,-2.707151212E-3
3.869195000E0,-1.019047262E-2
3.879130000E0,-2.612152230E-3
3.889065000E0,1.416652445E-3
3.898999000E0,-7.576621044E-3
3.908934000E0,4.656284004E-3
3.918869000E0,-3.794897776E-3
3.928804000E0,-1.159077113E-2
3.938739000E0,1.039854214E-3
3.948674000E0,3.740007039E-3
3.958609000E0,-3.409986533E-3
3.968544000E0,-3.508950658E-3
3.978479000E0,-5.393416900E-3
3.988414000E0,5.445365757E-3
3.998349000E0,1.013686096E-2
4.008284000E0,7.751452792E-3
4.018218000E0,7.613220960E-3
4.028153000E0,-3.738198057E-3
4.038088000E0,-1.106103167E-2
4.048023000E0,1.409252062E-3
4.057958000E0,-3.259292822E-3
4.067893000E0,6.049858220E-3
4.077828000E0,-1.056939047E-3
4.087763000E0,5.711249616E-3
4.097698000E0,5.685138144E-4
4.107633000E0,-7.688193228E-3
4.117568000E0,4.301083926E-3
4.127502000E0,1.638627369E-3
4.137437000E0,-4.689686224E-3
4.147372000E0,-5.432063341E-4
4.157307000E0,-8.604470193E-3
4.167242000E0,-3.703900483E-3
4.177177000E0,-6.143121310E-3
4.187112000E0,1.504150545E-2
4.197047000E0,9.029288683E-3
4.206982000E0,4.502520505E-3
4.216917000E0,-8.452113681E-3
4.226852000E0,-1.002594659E-2
4.236787000E0,-2.161624264E-3
4.246721000E0,-5.128117763E-3
4.256656000E0,-3.526601940E-5
4.266591000E0,-3.296221644E-3
4.276526000E0,-4.034067169E-3
4.286461000E0,-4.668380432E-3
4.296396000E0,6.267301552E-3
4.306331000E0,3.970807604E-4
4.316266000E0,3.657524753E-3
4.326201000E0,-4.422249198E-3
4.336136000E0,-6.018063985E-4
4.346071000E0,-4.841969647E-3
4.356005000E0,-1.382067991E-2
4.365940000E0,1.408382289E-2
4.375875000E0,1.731097430E-2
4.385810000E0,-1.548050344E-4
4.395745000E0,-1.251505148E-3
4.405680000E0,6.532801688E-3
4.415615000E0,-9.669577070E-3
4.425550000E0,-4.598634113E-3
4.435485000E0,3.262051977E-3
4.445420000E0,-7.665370815E-3
4.455355000E0,-2.463795578E-2
4.465290000E0,1.047788154E-2
4.475224000E0,1.301972101E-2
4.485159000E0,-2.688440122E-3
4.495094000E0,5.538226850E-3
4.505029000E0,-8.452058863E-3
4.514964000E0,-1.226219594E-2
4.524899000E0,-6.722470745E-5
4.534834000E0,2.191244066E-4
4.544769000E0,-1.245051283E-2
4.554704000E0,1.517918911E-3
4.564639000E0,-3.508146666E-3
4.574574000E0,-9.269664064E-4
4.584508000E0,3.360742014E-3
4.594443000E0,1.484178649E-2
4.604378000E0,2.352974396E-3
4.614313000E0,2.453144509E-3
4.624248000E0,6.806963012E-3
4.634183000E0,1.305688737E-2
4.644118000E0,-1.722260825E-3
4.654052292E0,5.407742579E-3
4.663987292E0,1.367391480E-2
4.673922292E0,4.286612067E-3
4.683857292E0,9.440585487E-3
4.693792292E0,5.841222256E-3
4.703726292E0,-2.075103745E-3
4.713661292E0,-5.026814751E-3
4.723596292E0,2.497309260E-4
4.733531292E0,4.359683990E-3
4.743466292E0,-1.005492685E-2
4.753401292E0,1.351066785E-2
4.763336292E0,-2.139167301E-4
4.773271292E0,-5.720404163E-4
4.783206292E0,-1.090494756E-2
4.793141292E0,-5.119931661E-3
4.803076292E0,-3.057655245E-3
4.813011292E0,-2.672360279E-4
4.822945292E0,-3.055572174E-3
4.832880292E0,-1.475610651E-2
4.842815292E0,-2.863874864E-3
4.852750292E0,-2.395348437E-4
4.862685292E0,2.625271920E-3
4.872620292E0,-1.738030035E-3
4.882555292E0,-1.319645310E-2
4.892490292E0,3.421881963E-3
4.902425292E0,6.185440533E-3
