"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
3.522350417E-1,-1.312718187E-3,4.264447466E-4,-1.640143991E-2,1.645941418E-2
3.621700417E-1,7.132963557E-3,-3.631431554E-3,-1.684816718E-2,1.865280680E-2
3.721050417E-1,5.884509925E-3,-6.148694437E-3,-1.221366405E-2,1.488648682E-2
3.820400417E-1,9.143565204E-3,-1.375009306E-2,-2.403907299E-2,2.916413678E-2
3.919740417E-1,1.547308479E-2,-1.182582920E-2,-2.059681714E-2,2.834599558E-2
4.019090417E-1,2.564656394E-2,-8.546619304E-4,-1.505950391E-2,2.975340900E-2
4.118440417E-1,-1.400525093E-2,4.924890473E-3,-1.475895703E-2,2.093390581E-2
4.217790417E-1,2.379433047E-3,-4.532926027E-3,-1.834914744E-2,1.904994309E-2
4.317140417E-1,-1.305579102E-2,9.027370065E-4,-1.011685252E-2,1.654144244E-2
4.416490417E-1,-1.017346088E-2,5.022575520E-3,-1.310653389E-2,1.733513200E-2
4.515840417E-1,6.000193432E-3,-5.160240903E-3,-9.061430097E-3,1.203079061E-2
4.615190417E-1,1.498166285E-4,-7.317534573E-3,-1.984077215E-2,2.114769484E-2
4.714540417E-1,1.162188929E-3,4.176154509E-3,-2.044128120E-2,2.089585908E-2
4.813890417E-1,-3.919480015E-3,7.010025848E-3,-1.879879832E-3,8.248438286E-3
4.913240417E-1,4.879885186E-3,1.139861701E-2,-1.355969310E-2,1.837408572E-2
5.012590417E-1,2.079489157E-2,-5.630101226E-3,-3.601124704E-2,4.196350162E-2
5.111930417E-1,7.828471586E-3,5.106483065E-3,-3.061952949E-2,3.201432059E-2
5.211280417E-1,1.262578312E-3,6.073758714E-3,-1.385263860E-2,1.517828202E-2
5.310630417E-1,-4.287014063E-3,-1.325053984E-2,-2.897061467E-2,3.214423448E-2
5.409980417E-1,7.274447903E-3,5.178769268E-3,-2.731877625E-2,2.874113392E-2
5.509330417E-1,7.808828596E-3,-5.446827561E-3,-6.061223745E-3,1.128645949E-2
5.608680417E-1,-1.182984916E-2,7.443103530E-3,-2.162885070E-2,2.575174371E-2
5.708030417E-1,7.527120709E-3,2.039399184E-4,-2.671826720E-2,2.775905150E-2
5.807380417E-1,9.104297496E-4,-9.232936241E-4,-1.024607599E-2,1.032779873E-2
5.906730417E-1,1.785374209E-2,5.163475145E-3,-6.500349641E-3,1.968939125E-2
6.006080417E-1,5.552022625E-3,-1.710803937E-3,-1.862805963E-2,1.951298057E-2
6.105430417E-1,1.135478117E-2,-1.622942213E-2,-3.584167778E-2,4.095059297E-2
6.204780417E-1,2.980197910E-3,-9.358742740E-3,-2.566576838E-2,2.748088994E-2
6.304120417E-1,1.801052056E-2,-1.375016615E-2,-1.653534114E-2,2.805108602E-2
6.403470417E-1,-9.050649293E-3,-1.448611133E-3,-2.655863822E-2,2.809580023E-2
6.502811250E-1,-3.893258907E-3,-1.078263111E-4,-2.491030812E-2,2.521294394E-2
6.602161250E-1,9.961316586E-3,1.428913325E-3,-2.251821220E-2,2.466453936E-2
6.701511250E-1,5.117263868E-3,4.918750897E-3,-1.593483210E-2,1.744417879E-2
6.800861250E-1,9.114164673E-4,4.704103265E-3,-1.189148247E-2,1.282055470E-2
6.900211250E-1,7.682693191E-4,-1.149714259E-2,-2.536288261E-2,2.785768009E-2
6.999561250E-1,1.223602965E-3,3.277199920E-3,-2.940330863E-2,2.961067041E-2
7.098911250E-1,-1.047334995E-2,-1.236441258E-2,-1.877365530E-2,2.479959457E-2
7.198261250E-1,1.265136469E-2,5.921329111E-3,-1.772758842E-2,2.256959366E-2
7.297611250E-1,-9.051398467E-3,-6.556245368E-3,-2.836133480E-2,3.048405287E-2
7.396961250E-1,1.956240814E-3,-5.333099216E-3,-1.593950987E-2,1.692148930E-2
7.496311250E-1,1.728014851E-2,-8.773472998E-3,-9.504649043E-3,2.158508083E-2
7.595651250E-1,1.182122452E-2,-1.074608602E-3,-2.117978454E-2,2.427919698E-2
7.695001250E-1,4.988515489E-3,-7.495436110E-3,-3.600072205E-2,3.710955184E-2
7.794351250E-1,4.241606779E-4,1.527566817E-3,-2.507286072E-2,2.512293210E-2
7.893701250E-1,1.119098604E-2,-5.865908470E-3,-9.653168321E-3,1.590065122E-2
7.993051250E-1,9.662615228E-3,-9.302554652E-5,-1.893503845E-2,2.125818590E-2
8.092401250E-1,-4.455249421E-3,-8.081473298E-3,-3.000966489E-2,3.139648778E-2
8.191751250E-1,2.098711878E-3,-2.907527983E-4,-1.548927426E-2,1.563351355E-2
8.291101250E-1,9.631661531E-3,1.099128535E-2,-2.476880550E-2,2.875884183E-2
8.390451250E-1,1.890585719E-2,-7.232055590E-3,-1.743522763E-2,2.671556151E-2
8.489801250E-1,3.098019306E-3,8.571762331E-3,-2.612009704E-2,2.766463993E-2
8.589151250E-1,6.563974656E-3,-1.058066463E-2,-6.668164730E-3,1.412446984E-2
8.688501250E-1,-8.942768164E-4,-9.574230909E-3,-3.465644717E-2,3.596574703E-2
8.787841250E-1,-4.448031764E-3,-3.263769597E-3,-9.360222816E-3,1.086512539E-2
8.887191250E-1,7.119642869E-3,1.537872534E-3,-4.568429589E-3,8.597959957E-3
8.986541250E-1,9.660258070E-3,-1.508033462E-3,-1.938585877E-2,2.171189239E-2
9.085891250E-1,-5.840948168E-3,-8.570830431E-3,-3.285901308E-2,3.445708273E-2
9.185241250E-1,1.022445956E-2,-3.656099495E-3,-2.013605654E-2,2.287722470E-2
9.284591250E-1,-5.917199515E-3,-2.818412762E-3,-2.567687809E-2,2.650016546E-2
9.383941250E-1,1.811279202E-2,-9.421216585E-3,-3.226844430E-2,3.818487992E-2
9.483291250E-1,5.067946259E-3,-2.109218594E-3,-1.310711861E-2,1.421018791E-2
9.582641250E-1,-1.133172121E-3,-1.020892790E-2,-1.355793893E-2,1.700952662E-2
9.681991250E-1,-2.627559643E-2,-3.793984149E-3,-2.298774362E-2,3.511748340E-2
9.781341250E-1,4.214819223E-3,-5.606383458E-3,-2.777953684E-2,2.865133337E-2
9.880691250E-1,1.353924612E-2,6.376735847E-3,-1.535361886E-2,2.144079191E-2
9.980031250E-1,-1.352835568E-2,5.544622242E-3,-1.385848582E-2,2.014489693E-2
1.007938125E0,-3.102550898E-3,2.068635263E-3,-1.759894967E-2,1.798966657E-2
1.017873125E0,1.034664810E-3,2.628816795E-3,-1.714754462E-2,1.737870811E-2
1.027808125E0,6.180817578E-3,-5.614916738E-3,-1.834271550E-2,2.015403205E-2
1.037743125E0,7.203002237E-3,-1.971905870E-2,-2.388002872E-2,3.179591624E-2
1.047678125E0,1.839380555E-2,-3.391184080E-3,-1.954197943E-2,2.705034514E-2
1.057613125E0,9.410728142E-3,-9.731393103E-3,-3.166559637E-2,3.443794142E-2
1.067548125E0,2.221167192E-2,-6.839963235E-3,-2.088391542E-2,3.124550192E-2
1.077483125E0,-4.536342993E-4,-8.455768190E-3,-1.893679261E-2,2.074386450E-2
1.087418125E0,1.164509542E-2,-5.826019496E-3,-4.415232539E-3,1.374936467E-2
1.097353125E0,-5.026979204E-3,-9.082918614E-3,-2.461911678E-2,2.671836151E-2
1.107288125E0,-4.649431799E-3,4.362333510E-3,-1.488701105E-2,1.619476050E-2
1.117222125E0,1.213063359E-2,-4.099939708E-3,-1.773343563E-2,2.187319172E-2
1.127157125E0,-3.164165933E-3,-3.096173778E-3,-2.492375672E-2,2.531386749E-2
1.137092125E0,-3.791608717E-3,-1.097357925E-3,-2.073598087E-2,2.110832522E-2
1.147027125E0,1.403514482E-2,-7.625810746E-3,-2.327893496E-2,2.823202246E-2
1.156962125E0,1.925500905E-2,-9.527489729E-3,-1.759485662E-2,2.776882089E-2
1.166897125E0,1.538862906E-2,-4.885586221E-3,-5.919721127E-3,1.719656813E-2
1.176832125E0,3.658219110E-3,1.302231571E-2,-1.190493107E-2,1.801917471E-2
1.186767125E0,5.865488201E-5,4.194573238E-3,-1.415026188E-2,1.475899035E-2
1.196702125E0,7.271049209E-3,-1.439632002E-2,-9.802272320E-3,1.887343979E-2
1.206637125E0,1.793903835E-2,-1.416932015E-2,-1.323751152E-2,2.641610194E-2
1.216572125E0,-2.590188626E-3,-1.347856298E-3,-1.637922049E-2,1.663744744E-2
1.226507125E0,1.974657716E-2,-7.053240426E-3,-3.030085623E-2,3.684857390E-2
1.236441125E0,-3.140886705E-3,-5.580070987E-3,-1.173594654E-2,1.336917360E-2
1.246376125E0,8.088014871E-3,-1.238412866E-2,-1.547641039E-2,2.140798696E-2
1.256311125E0,2.112672105E-2,-1.614206107E-2,-2.430804491E-2,3.602479043E-2
1.266246125E0,-1.526956514E-2,1.747983092E-2,-9.045057893E-3,2.491018227E-2
1.276181125E0,6.541937962E-4,8.186101913E-6,-2.341400564E-2,2.342314446E-2
1.286116125E0,6.597998142E-3,-7.190120090E-3,-1.981972218E-2,2.209191693E-2
1.296051125E0,-6.193845905E-4,2.437740751E-4,-1.607925832E-2,1.609302990E-2
1.305986125E0,1.872479450E-3,-6.789750271E-3,-1.368657768E-2,1.539250781E-2
1.315921125E0,5.710957255E-3,-1.003935864E-2,-1.443151295E-2,1.848438045E-2
1.325856125E0,-1.276136544E-3,-2.271186467E-3,-2.805377126E-2,2.817447239E-2
1.335791125E0,1.342813075E-2,4.933588207E-4,-1.637688160E-2,2.118396443E-2
1.345726125E0,1.500130584E-2,-1.047294796E-2,-1.427890062E-2,2.320794732E-2
1.355660125E0,-1.039377300E-2,4.236965552E-3,-1.712123215E-2,2.047239568E-2
1.365595125E0,-1.281227276E-2,-2.609265167E-3,-2.774971604E-2,3.067587551E-2
1.375530125E0,4.444797523E-3,-5.228196513E-3,-1.472270429E-2,1.624340745E-2
1.385465125E0,-1.640363261E-3,4.343220424E-3,-2.939336836E-2,2.975776300E-2
1.395400125E0,1.558193436E-2,-5.373390187E-3,-1.083547533E-2,1.972504819E-2
1.405335125E0,6.864576358E-3,-6.384739224E-3,-1.547933400E-2,1.809688052E-2
1.415270125E0,1.826779805E-3,1.316193625E-2,-1.188680470E-2,1.782890396E-2
1.425205125E0,-7.049238738E-3,4.550321493E-3,-2.101489305E-2,2.262792351E-2
1.435140125E0,3.668945096E-3,-1.233908683E-3,-3.284030199E-2,3.306764466E-2
1.445075125E0,1.972932788E-2,7.213783041E-3,-1.981972218E-2,2.888090081E-2
1.455010125E0,1.986719426E-3,9.068757389E-3,-1.802638113E-2,2.027658333E-2
1.464945125E0,8.842470143E-3,1.045847610E-3,-2.102074027E-2,2.282881068E-2
1.474879125E0,1.205650186E-2,-1.271382026E-2,-1.862805963E-2,2.557352280E-2
1.484814125E0,-2.275535334E-3,-5.740613602E-3,-2.342043757E-2,2.422085056E-2
1.494749125E0,-3.890773840E-3,1.371104462E-2,-2.357071102E-2,2.754467795E-2
1.504684125E0,-1.105569609E-2,1.398178898E-2,-1.144592464E-2,2.118320159E-2
1.514619125E0,5.604336932E-3,-3.329514228E-3,-3.314961970E-2,3.378448673E-2
1.524554125E0,1.475826267E-2,-5.023690145E-3,-1.474433899E-2,2.145784966E-2
1.534489125E0,6.268489268E-3,-2.362311669E-3,-3.016227722E-2,3.089720766E-2
1.544424125E0,-6.604941711E-3,-6.091866810E-3,-2.013371766E-2,2.204773646E-2
1.554359125E0,-4.606637489E-3,6.531339884E-4,-1.205169618E-2,1.291863281E-2
1.564294125E0,5.824740417E-3,-1.273339016E-2,-2.432734072E-2,2.806931301E-2
1.574229125E0,6.154779196E-3,-6.679895706E-4,-2.297897279E-2,2.379833414E-2
1.584164125E0,1.091784798E-3,-1.722253516E-2,-1.025426209E-2,2.007380389E-2
1.594098125E0,-4.242118411E-3,-2.107097151E-2,-2.477640688E-2,3.280017907E-2
1.604033125E0,2.407572772E-3,5.716128387E-3,-2.417531312E-2,2.495829110E-2
1.613968125E0,1.931773871E-3,3.499832656E-3,-2.148091614E-2,2.184972167E-2
1.623903125E0,1.979428679E-3,-9.495604131E-3,-2.433026433E-2,2.619248744E-2
1.633838125E0,3.446750902E-4,-1.323098822E-2,-2.625984550E-3,1.349346675E-2
1.643772875E0,1.362295266E-2,3.328271694E-3,-2.807423651E-2,3.138192135E-2
1.653707875E0,1.188863195E-2,5.637994967E-4,-2.448463082E-2,2.722415446E-2
1.663642875E0,-3.604442999E-3,-5.472756308E-3,-1.370411932E-2,1.519032447E-2
1.673577875E0,5.076899808E-3,2.885253746E-3,-1.909232855E-2,1.996538530E-2
1.683512875E0,5.459380802E-3,-3.308610432E-4,-2.208317935E-2,2.275040919E-2
1.693447875E0,5.671598185E-3,-8.543056156E-3,-2.867474556E-2,3.045310932E-2
1.703382875E0,4.801696949E-3,8.472670298E-3,-3.077331126E-2,3.227753276E-2
1.713316875E0,4.328675475E-3,4.360981341E-3,-1.011743724E-2,1.183715025E-2
1.723251875E0,-6.336262152E-3,3.199706040E-4,-6.524323225E-3,9.100406188E-3
1.733186875E0,8.596960176E-3,-2.357122265E-3,-2.568389475E-2,2.718687550E-2
1.743121875E0,3.008502088E-3,4.943035115E-3,-2.613471508E-2,2.676766731E-2
1.753056875E0,1.625198873E-2,2.520899121E-3,-1.864794016E-2,2.486418593E-2
1.762991875E0,4.207491931E-3,-8.023019414E-3,-1.760011911E-2,1.979484836E-2
1.772926875E0,-3.173759021E-3,-1.457913687E-2,-2.059681714E-2,2.543330208E-2
1.782861875E0,3.868664056E-3,-7.338858638E-3,-2.239483595E-2,2.388208711E-2
1.792796875E0,2.406988051E-3,5.498940870E-3,-2.374203444E-2,2.448910250E-2
1.802731875E0,9.672171772E-3,-1.183512993E-2,-9.916877747E-4,1.531680946E-2
1.812666875E0,8.352181111E-3,4.199232738E-3,-2.935302258E-3,9.798391921E-3
1.822601875E0,1.090871170E-5,-2.034688521E-2,-2.898581743E-2,3.541431164E-2
1.832535875E0,2.849457823E-3,-5.568413101E-3,-3.871792316E-2,3.921994656E-2
1.842470875E0,5.301122256E-3,-9.228806645E-3,-1.222243488E-2,1.620680979E-2
1.852405875E0,1.332079779E-2,-8.803604431E-3,-1.551383257E-2,2.226266170E-2
1.862340875E0,5.867059641E-3,-1.409093091E-2,-1.731302083E-2,2.308067185E-2
1.872275875E0,-3.116163947E-3,-1.036685754E-2,-1.357021809E-2,1.735894674E-2
1.882210875E0,-1.600072291E-3,-2.704075942E-2,-1.671309650E-2,3.182908255E-2
1.892145875E0,-8.892920651E-3,5.101458114E-3,-2.524535358E-2,2.724769330E-2
1.902080875E0,-3.387419935E-3,-1.067553570E-2,-1.880990803E-2,2.189187787E-2
1.912015875E0,-1.333925307E-2,-7.325556222E-3,-4.136320353E-3,1.577049753E-2
1.921950875E0,2.559435926E-3,-1.561725520E-2,-2.449340165E-2,2.916120876E-2
1.931885875E0,1.118133813E-3,-8.884935547E-3,-1.326148510E-2,1.600185270E-2
1.941819875E0,6.599003132E-3,-1.373624247E-2,-1.759953439E-2,2.328035245E-2
1.951754875E0,6.606202517E-3,-1.210837763E-2,-2.418583810E-2,2.784258403E-2
1.961689875E0,-1.840175411E-2,-4.563386366E-4,-3.092416942E-2,3.598801264E-2
1.971624875E0,-1.065558208E-2,-5.583743770E-3,-1.505541086E-2,1.927135232E-2
1.981559875E0,-1.325916449E-2,-4.460201282E-3,-2.433318794E-2,2.806782631E-2
1.991494875E0,-8.190615233E-3,-2.096212193E-2,-5.770617127E-3,2.323352655E-2
2.001429875E0,-3.588472791E-3,-9.798599537E-3,-3.031722844E-2,3.206281382E-2
2.011364875E0,6.042055842E-3,1.721712649E-3,-2.387827456E-2,2.469094428E-2
2.021299875E0,1.430356856E-3,-6.981173493E-3,-1.114771664E-2,1.323080838E-2
2.031234875E0,-1.628924645E-3,3.863310199E-3,-1.653300226E-2,1.705633973E-2
2.041169875E0,-2.346195281E-5,9.497449659E-3,-1.937533379E-2,2.157789748E-2
2.051104875E0,7.745002583E-3,-1.013885267E-2,-2.072136283E-2,2.433426136E-2
2.061038875E0,7.552007921E-3,2.619187161E-3,-2.790992975E-2,2.903200206E-2
2.070973875E0,5.967156664E-3,-8.379498571E-3,-1.908121884E-2,2.167754293E-2
2.080908875E0,-1.551047042E-3,-9.841814116E-3,-2.940974057E-2,3.105156827E-2
2.090843875E0,1.451949527E-2,-5.632641111E-3,-2.522021055E-2,2.964121133E-2
2.100778875E0,-6.107325386E-3,-7.173802704E-5,-2.132596493E-2,2.218335750E-2
2.110713875E0,-6.917292662E-3,-8.743889742E-3,-2.671358943E-2,2.894685485E-2
2.120648875E0,-9.088217653E-4,9.909203276E-4,-1.010223448E-2,1.019132090E-2
2.130583875E0,7.827064600E-3,-1.184121469E-2,-1.892919123E-2,2.365991518E-2
2.140518875E0,-5.678395573E-3,-9.610264376E-3,-1.937357962E-2,2.235926978E-2
2.150453875E0,1.325099666E-2,-7.594710868E-3,-3.134516895E-2,3.486815398E-2
2.160388875E0,-1.522614956E-3,1.327842375E-2,-2.311111987E-2,2.669754212E-2
2.170323875E0,2.228300795E-3,-4.792067315E-3,-1.352870286E-2,1.452429119E-2
2.180257875E0,5.992847867E-3,-1.252363957E-2,-1.098224044E-2,1.770212922E-2
2.190192875E0,-6.145076472E-3,-1.022933833E-3,-1.487356246E-2,1.612548351E-2
2.200127875E0,-5.987238195E-3,-4.942450393E-3,-1.427422285E-2,1.624894689E-2
2.210062875E0,1.629174979E-2,-1.643149825E-2,-1.352987230E-2,2.680434089E-2
2.219997875E0,-2.534767985E-3,-9.272313584E-3,-8.443964124E-3,1.279458393E-2
2.229932875E0,6.067564320E-3,8.423937410E-3,-1.623362482E-2,1.926937033E-2
2.239867875E0,-1.907270383E-3,-4.362845141E-3,-2.402153134E-2,2.448889679E-2
2.249802875E0,-1.469953470E-2,1.078650489E-2,-2.491907895E-2,3.087694130E-2
2.259737875E0,2.418554574E-3,-3.099572472E-4,-1.773460507E-2,1.790144399E-2
2.269672875E0,5.150446817E-3,3.265085220E-3,-2.014365792E-3,6.422270117E-3
2.279607875E0,9.379500356E-3,-1.073221715E-2,-2.027580500E-2,2.478434547E-2
2.289542875E0,4.421737567E-3,-1.181791719E-2,-1.533783138E-2,1.986111782E-2
2.299476875E0,3.974809293E-3,-9.257768635E-3,-1.878125668E-2,2.131293014E-2
2.309411875E0,9.903904237E-4,-7.819810398E-3,-1.892626762E-2,2.050204658E-2
2.319346875E0,-2.427252308E-3,-4.865449872E-3,-1.757906914E-2,1.840075618E-2
2.329281875E0,8.792841900E-3,1.852781642E-3,-2.012670100E-2,2.204157348E-2
2.339216875E0,-1.195233006E-2,-1.506242752E-2,-1.908004940E-2,2.708843299E-2
2.349151875E0,-2.167526297E-2,-1.325393854E-2,-1.818250179E-2,3.124239560E-2
2.359086875E0,-1.500640389E-2,-1.411062872E-2,-2.581955016E-2,3.302954996E-2
2.369021875E0,-4.776316378E-3,1.388395775E-2,-1.788020074E-2,2.313609863E-2
2.378956875E0,1.221655112E-2,2.751608323E-3,-2.296669364E-2,2.615883190E-2
2.388891875E0,4.095389843E-3,-1.217869040E-2,-1.218559742E-2,1.770823261E-2
2.398826875E0,8.771371655E-3,-2.890863419E-3,-1.322757125E-2,1.613265921E-2
2.408760875E0,1.842274927E-3,1.664318573E-3,-1.352753341E-2,1.375347569E-2
2.418695875E0,1.134118639E-2,-4.270002320E-3,-2.161364794E-2,2.477912843E-2
2.428630875E0,-7.777655628E-3,-4.585075881E-3,-2.356018603E-2,2.523087818E-2
2.438565875E0,-7.891292609E-3,-4.437671229E-3,-1.772641897E-2,1.990455613E-2
2.448500875E0,8.555042949E-3,-4.810979404E-4,-2.536522150E-2,2.677339494E-2
2.458435875E0,3.818231821E-3,-6.023399569E-3,-1.892919123E-2,2.022806262E-2
2.468370875E0,1.112474805E-2,-7.159641478E-3,-2.147506893E-2,2.522298695E-2
2.478305875E0,-2.836502586E-3,-2.990302630E-3,-2.701530576E-2,2.732790519E-2
2.488240875E0,-5.470271241E-3,-9.837081525E-3,-2.162183404E-2,2.437613069E-2
2.498175875E0,-5.101275388E-3,-1.721244872E-2,-2.566752255E-2,3.132272522E-2
2.508110875E0,-8.783760443E-3,-4.325843230E-3,-3.300402403E-2,3.442576026E-2
2.518045875E0,1.197175378E-2,-1.126265097E-3,-2.521728694E-2,2.793748239E-2
2.527979875E0,1.242155084E-2,1.108939067E-2,-1.982323050E-2,2.588880025E-2
2.537914875E0,1.951544769E-3,-6.029630508E-3,-2.625926077E-2,2.701321431E-2
2.547849875E0,-1.777736284E-3,-6.931380797E-3,-1.053492844E-2,1.273534857E-2
2.557784875E0,1.065993095E-2,-2.191572972E-3,-2.535352707E-2,2.759055010E-2
2.567719875E0,-6.858948413E-3,-8.577554729E-3,-2.460274458E-2,2.694280348E-2
2.577654875E0,8.710688520E-3,-3.621180654E-3,-1.921395063E-2,2.140478785E-2
2.587589875E0,1.779380813E-4,3.817190286E-3,-3.945116401E-3,5.492408129E-3
2.597524875E0,-1.271546479E-2,3.948697820E-4,-3.208659589E-2,3.451649755E-2
2.607459875E0,2.672652639E-3,-9.041001387E-3,-1.831406415E-2,2.059824565E-2
2.617394875E0,-5.973113514E-3,7.674433999E-3,-8.580788970E-3,1.296938555E-2
2.627329875E0,4.517156817E-4,-9.082516618E-3,-2.908463538E-2,3.047313850E-2
2.637263875E0,8.648762852E-3,-5.624400191E-3,-2.549152136E-2,2.750004796E-2
2.647199292E0,9.861694649E-4,-9.928352907E-3,-9.171942472E-3,1.355246289E-2
2.657134292E0,7.990457732E-3,2.760580145E-3,-2.354089022E-2,2.501283130E-2
2.667069292E0,7.548115868E-3,9.015310183E-4,-1.874968171E-2,2.023208777E-2
2.677004292E0,1.098001119E-2,-1.246757939E-2,-8.569094539E-3,1.869306189E-2
2.686939292E0,1.701325966E-2,-6.356672589E-3,-1.530567169E-2,2.375125000E-2
2.696874292E0,1.086948054E-2,-7.025045883E-3,-2.503368437E-2,2.818123897E-2
2.706809292E0,2.459678773E-2,-8.326964993E-3,-1.949520171E-2,3.247157530E-2
2.716744292E0,-3.821502607E-3,-3.529890999E-4,-1.871109009E-4,3.842329238E-3
2.726679292E0,-4.620963167E-3,1.125132199E-3,-1.381404698E-2,1.460982947E-2
2.736614292E0,-1.088925144E-2,-7.377395444E-3,-1.606054723E-2,2.075916515E-2
2.746549292E0,1.321536519E-2,-8.464867920E-3,-1.906367719E-2,2.469258297E-2
2.756483292E0,2.476085695E-2,4.737816118E-3,-2.026586473E-2,3.234582216E-2
2.766418292E0,-2.198352087E-3,4.678412061E-3,-2.879987597E-2,2.926009480E-2
2.776353292E0,8.121599816E-3,-2.485834099E-3,-2.101606250E-2,2.266747974E-2
2.786288292E0,9.603795893E-3,9.057318773E-3,-2.161832571E-2,2.533021764E-2
2.796223292E0,1.679084620E-2,-9.328830577E-3,-1.817606986E-2,2.644483147E-2
2.806158292E0,2.563218344E-3,-7.984299883E-3,-2.206797659E-2,2.360751414E-2
2.816093292E0,8.637013603E-3,-6.185330898E-3,-2.536288261E-2,2.749785695E-2
2.826028292E0,-5.098351780E-3,-3.067522421E-3,-2.027697444E-2,2.113193264E-2
2.835963292E0,-1.969280105E-2,-5.324401483E-3,-7.847548127E-3,2.185725683E-2
2.845898292E0,-7.014466077E-4,-1.331268478E-2,-5.750151873E-3,1.451839695E-2
2.855833292E0,2.353540845E-3,3.145747203E-3,-1.847486258E-2,1.888797044E-2
2.865767292E0,5.917126425E-3,1.129519438E-2,-2.671241999E-2,2.959978349E-2
2.875702292E0,6.255753301E-3,-3.627685681E-3,-1.922973812E-2,2.054452192E-2
2.885637292E0,1.464184826E-2,5.538044125E-4,-8.605347276E-3,1.699242248E-2
2.895572292E0,4.924598113E-3,1.197548138E-2,-2.956293762E-2,3.227431024E-2
2.905507292E0,1.081351172E-2,-7.613239232E-3,-3.300402403E-2,3.555501441E-2
2.915442292E0,-2.578055654E-3,-1.212672327E-2,-1.189557552E-2,1.718163279E-2
2.925377292E0,-7.836255692E-3,-6.526150480E-3,-1.398887873E-2,1.731144914E-2
2.935312292E0,1.111667158E-2,-3.376949765E-3,-2.012611628E-3,1.179130113E-2
2.945247292E0,-3.540087081E-3,-8.084396906E-3,-5.899840593E-3,1.061592242E-2
2.955182292E0,1.032620111E-2,-1.140647421E-2,-2.954890430E-2,3.331479894E-2
2.965117292E0,6.579122599E-3,-9.546968266E-3,-1.323400319E-2,1.759455307E-2
2.975052292E0,-1.030116772E-2,-1.798572471E-2,-1.578163505E-2,2.605111043E-2
