Time (s),Linear Acceleration x (m/s^2)
2.438204167E-2,1.285095574E-2
3.431704166E-2,-4.433267545E-3
4.425204167E-2,7.732759975E-4
5.418704166E-2,6.510143727E-3
6.412204167E-2,6.012344677E-3
7.405704167E-2,-1.004189853E-2
8.399204166E-2,-2.197292279E-3
9.392704167E-2,2.394528000E-2
1.038620417E-1,-5.243673362E-3
1.137970417E-1,-1.498551836E-2
1.237320417E-1,5.958130024E-3
1.336670417E-1,4.061585627E-3
1.436010417E-1,-1.126880882E-2
1.535360417E-1,-4.469465464E-4
1.634710417E-1,3.760947380E-3
1.734060417E-1,1.234301543E-2
1.833410417E-1,1.292234659E-2
1.932760417E-1,-1.898773648E-3
2.032110417E-1,8.810292184E-4
2.131460417E-1,5.131132733E-3
2.230810417E-1,3.548949268E-3
2.330160417E-1,-3.207325693E-3
2.429510417E-1,-4.695040081E-3
2.528860417E-1,5.605140924E-3
2.628200417E-1,-3.446093090E-3
2.727550417E-1,1.224814435E-2
2.826900417E-1,8.893194739E-3
2.926250417E-1,-1.706911884E-2
3.025600417E-1,1.201315938E-2
3.124950417E-1,1.525969796E-2
3.224300417E-1,3.285952471E-4
3.323650417E-1,-9.636394121E-4
3.423000417E-1,-5.361348577E-4
3.522350417E-1,-1.312718187E-3
3.621700417E-1,7.132963557E-3
3.721050417E-1,5.884509925E-3
3.820400417E-1,9.143565204E-3
3.919740417E-1,1.547308479E-2
4.019090417E-1,2.564656394E-2
4.118440417E-1,-1.400525093E-2
4.217790417E-1,2.379433047E-3
4.317140417E-1,-1.305579102E-2
4.416490417E-1,-1.017346088E-2
4.515840417E-1,6.000193432E-3
4.615190417E-1,1.498166285E-4
4.714540417E-1,1.162188929E-3
4.813890417E-1,-3.919480015E-3
4.913240417E-1,4.879885186E-3
5.012590417E-1,2.079489157E-2
5.111930417E-1,7.828471586E-3
5.211280417E-1,1.262578312E-3
5.310630417E-1,-4.287014063E-3
5.409980417E-1,7.274447903E-3
5.509330417E-1,7.808828596E-3
5.608680417E-1,-1.182984916E-2
5.708030417E-1,7.527120709E-3
5.807380417E-1,9.104297496E-4
5.906730417E-1,1.785374209E-2
6.006080417E-1,5.552022625E-3
6.105430417E-1,1.135478117E-2
6.204780417E-1,2.980197910E-3
6.304120417E-1,1.801052056E-2
6.403470417E-1,-9.050649293E-3
6.502811250E-1,-3.893258907E-3
6.602161250E-1,9.961316586E-3
6.701511250E-1,5.117263868E-3
6.800861250E-1,9.114164673E-4
6.900211250E-1,7.682693191E-4
6.999561250E-1,1.223602965E-3
7.098911250E-1,-1.047334995E-2
7.198261250E-1,1.265136469E-2
7.297611250E-1,-9.051398467E-3
7.396961250E-1,1.956240814E-3
7.496311250E-1,1.728014851E-2
7.595651250E-1,1.182122452E-2
7.695001250E-1,4.988515489E-3
7.794351250E-1,4.241606779E-4
7.893701250E-1,1.119098604E-2
7.993051250E-1,9.662615228E-3
8.092401250E-1,-4.455249421E-3
8.191751250E-1,2.098711878E-3
8.291101250E-1,9.631661531E-3
8.390451250E-1,1.890585719E-2
8.489801250E-1,3.098019306E-3
8.589151250E-1,6.563974656E-3
8.688501250E-1,-8.942768164E-4
8.787841250E-1,-4.448031764E-3
8.887191250E-1,7.119642869E-3
8.986541250E-1,9.660258070E-3
9.085891250E-1,-5.840948168E-3
9.185241250E-1,1.022445956E-2
9.284591250E-1,-5.917199515E-3
9.383941250E-1,1.811279202E-2
9.483291250E-1,5.067946259E-3
9.582641250E-1,-1.133172121E-3
9.681991250E-1,-2.627559643E-2
9.781341250E-1,4.214819223E-3
9.880691250E-1,1.353924612E-2
9.980031250E-1,-1.352835568E-2
1.007938125E0,-3.102550898E-3
1.017873125E0,1.034664810E-3
1.027808125E0,6.180817578E-3
1.037743125E0,7.203002237E-3
1.047678125E0,1.839380555E-2
1.057613125E0,9.410728142E-3
1.067548125E0,2.221167192E-2
1.077483125E0,-4.536342993E-4
1.087418125E0,1.164509542E-2
1.097353125E0,-5.026979204E-3
1.107288125E0,-4.649431799E-3
1.117222125E0,1.213063359E-2
1.127157125E0,-3.164165933E-3
1.137092125E0,-3.791608717E-3
1.147027125E0,1.403514482E-2
1.156962125E0,1.925500905E-2
1.166897125E0,1.538862906E-2
1.176832125E0,3.658219110E-3
1.186767125E0,5.865488201E-5
1.196702125E0,7.271049209E-3
1.206637125E0,1.793903835E-2
1.216572125E0,-2.590188626E-3
1.226507125E0,1.974657716E-2
1.236441125E0,-3.140886705E-3
1.246376125E0,8.088014871E-3
1.256311125E0,2.112672105E-2
1.266246125E0,-1.526956514E-2
1.276181125E0,6.541937962E-4
1.286116125E0,6.597998142E-3
1.296051125E0,-6.193845905E-4
1.305986125E0,1.872479450E-3
1.315921125E0,5.710957255E-3
1.325856125E0,-1.276136544E-3
1.335791125E0,1.342813075E-2
1.345726125E0,1.500130584E-2
1.355660125E0,-1.039377300E-2
1.365595125E0,-1.281227276E-2
1.375530125E0,4.444797523E-3
1.385465125E0,-1.640363261E-3
1.395400125E0,1.558193436E-2
1.405335125E0,6.864576358E-3
1.415270125E0,1.826779805E-3
1.425205125E0,-7.049238738E-3
1.435140125E0,3.668945096E-3
1.445075125E0,1.972932788E-2
1.455010125E0,1.986719426E-3
1.464945125E0,8.842470143E-3
1.474879125E0,1.205650186E-2
1.484814125E0,-2.275535334E-3
1.494749125E0,-3.890773840E-3
1.504684125E0,-1.105569609E-2
1.514619125E0,5.604336932E-3
1.524554125E0,1.475826267E-2
1.534489125E0,6.268489268E-3
1.544424125E0,-6.604941711E-3
1.554359125E0,-4.606637489E-3
1.564294125E0,5.824740417E-3
1.574229125E0,6.154779196E-3
1.584164125E0,1.091784798E-3
1.594098125E0,-4.242118411E-3
1.604033125E0,2.407572772E-3
1.613968125E0,1.931773871E-3
1.623903125E0,1.979428679E-3
1.633838125E0,3.446750902E-4
1.643772875E0,1.362295266E-2
1.653707875E0,1.188863195E-2
1.663642875E0,-3.604442999E-3
1.673577875E0,5.076899808E-3
1.683512875E0,5.459380802E-3
1.693447875E0,5.671598185E-3
1.703382875E0,4.801696949E-3
1.713316875E0,4.328675475E-3
1.723251875E0,-6.336262152E-3
1.733186875E0,8.596960176E-3
1.743121875E0,3.008502088E-3
1.753056875E0,1.625198873E-2
1.762991875E0,4.207491931E-3
1.772926875E0,-3.173759021E-3
1.782861875E0,3.868664056E-3
1.792796875E0,2.406988051E-3
1.802731875E0,9.672171772E-3
1.812666875E0,8.352181111E-3
1.822601875E0,1.090871170E-5
1.832535875E0,2.849457823E-3
1.842470875E0,5.301122256E-3
1.852405875E0,1.332079779E-2
1.862340875E0,5.867059641E-3
1.872275875E0,-3.116163947E-3
1.882210875E0,-1.600072291E-3
1.892145875E0,-8.892920651E-3
1.902080875E0,-3.387419935E-3
1.912015875E0,-1.333925307E-2
1.921950875E0,2.559435926E-3
1.931885875E0,1.118133813E-3
1.941819875E0,6.599003132E-3
1.951754875E0,6.606202517E-3
1.961689875E0,-1.840175411E-2
1.971624875E0,-1.065558208E-2
1.981559875E0,-1.325916449E-2
1.991494875E0,-8.190615233E-3
2.001429875E0,-3.588472791E-3
2.011364875E0,6.042055842E-3
2.021299875E0,1.430356856E-3
2.031234875E0,-1.628924645E-3
2.041169875E0,-2.346195281E-5
2.051104875E0,7.745002583E-3
2.061038875E0,7.552007921E-3
2.070973875E0,5.967156664E-3
2.080908875E0,-1.551047042E-3
2.090843875E0,1.451949527E-2
2.100778875E0,-6.107325386E-3
2.110713875E0,-6.917292662E-3
2.120648875E0,-9.088217653E-4
2.130583875E0,7.827064600E-3
2.140518875E0,-5.678395573E-3
2.150453875E0,1.325099666E-2
2.160388875E0,-1.522614956E-3
2.170323875E0,2.228300795E-3
2.180257875E0,5.992847867E-3
2.190192875E0,-6.145076472E-3
2.200127875E0,-5.987238195E-3
2.210062875E0,1.629174979E-2
2.219997875E0,-2.534767985E-3
2.229932875E0,6.067564320E-3
2.239867875E0,-1.907270383E-3
2.249802875E0,-1.469953470E-2
2.259737875E0,2.418554574E-3
2.269672875E0,5.150446817E-3
2.279607875E0,9.379500356E-3
2.289542875E0,4.421737567E-3
2.299476875E0,3.974809293E-3
2.309411875E0,9.903904237E-4
2.319346875E0,-2.427252308E-3
2.329281875E0,8.792841900E-3
