Time,Device name,Chip Time(),Acceleration X(g),Acceleration Y(g),Acceleration Z(g),Angular velocity X(°/s),Angular velocity Y(°/s),Angular velocity Z(°/s),Angle X(°),Angle Y(°),Angle Z(°),Magnetic field X(ʯt),Magnetic field Y(ʯt),Magnetic field Z(ʯt),Temperature(℃),Pressure(Pa),Height(m),Longitude(),Latitude(),GPS ground speed(km),Angle of course(°),GPS height(m),Number of satellites(),Position location(),Horizontal position(),Vertical position(),Quaternions 0(),Quaternions 1(),Quaternions 2(),Quaternions 3()
 20:10:40.238,COM3,, -0.014, -0.012, 1.001, 0.000, 0.000, 0.000, 0.005, 0.231, -70.532, -32.213, 11.993, 9.100, 27.69,,,,,,,,,,,,,,,,
 20:10:40.346,COM3,, -0.014, -0.012, 1.002, 0.000, 0.000, 0.000, 0.005, 0.231, -70.532, -32.173, 12.013, 9.087, 27.72,,,,,,,,,,,,,,,,
 20:10:40.443,COM3,, -0.014, -0.011, 1.001, 0.000, 0.000, 0.000, 0.005, 0.231, -70.532, -32.120, 11.967, 9.327, 27.74,,,,,,,,,,,,,,,,
 20:10:40.544,COM3,, -0.014, -0.012, 1.001, 0.000, 0.000, 0.000, 0.005, 0.231, -70.532, -32.153, 12.040, 9.120, 27.71,,,,,,,,,,,,,,,,
 20:10:40.624,COM3,, -0.014, -0.013, 1.001, 0.000, 0.000, 0.000, 0.005, 0.231, -70.532, -32.073, 12.067, 8.860, 27.72,,,,,,,,,,,,,,,,
 20:10:40.732,COM3,, -0.014, -0.012, 1.002, 0.000, 0.000, 0.000, 0.005, 0.231, -70.532, -32.053, 11.967, 9.300, 27.71,,,,,,,,,,,,,,,,
 20:10:40.827,COM3,, -0.014, -0.012, 1.001, 0.000, 0.000, 0.000, 0.005, 0.231, -70.532, -32.113, 12.013, 9.327, 27.76,,,,,,,,,,,,,,,,
 20:10:40.939,COM3,, -0.014, -0.012, 1.001, 0.000, 0.000, 0.000, 0.005, 0.231, -70.532, -32.127, 11.973, 9.300, 27.77,,,,,,,,,,,,,,,,
 20:10:41.058,COM3,, -0.014, -0.013, 1.002, 0.000, 0.000, 0.000, 0.005, 0.231, -70.532, -32.147, 11.980, 9.240, 27.72,,,,,,,,,,,,,,,,
 20:10:41.150,COM3,, -0.013, -0.013, 1.002, 0.000, 0.000, 0.000, 0.005, 0.231, -70.532, -32.100, 12.153, 8.780, 27.74,,,,,,,,,,,,,,,,
 20:10:41.246,COM3,, -0.014, -0.012, 1.001, 0.000, 0.000, 0.000, 0.005, 0.231, -70.532, -32.073, 11.993, 9.073, 27.74,,,,,,,,,,,,,,,,
 20:10:41.344,COM3,, -0.014, -0.012, 1.002, 0.000, 0.000, 0.000, 0.005, 0.231, -70.532, -32.207, 12.127, 9.367, 27.68,,,,,,,,,,,,,,,,
 20:10:41.446,COM3,, -0.013, -0.012, 1.002, 0.000, 0.000, 0.000, 0.005, 0.231, -70.532, -32.187, 12.133, 9.007, 27.72,,,,,,,,,,,,,,,,
 20:10:41.564,COM3,, -0.014, -0.012, 1.001, 0.000, 0.000, 0.000, 0.005, 0.231, -70.532, -32.273, 12.127, 9.080, 27.71,,,,,,,,,,,,,,,,
 20:10:41.663,COM3,, -0.013, -0.012, 1.001, 0.000, 0.000, 0.000, 0.000, 0.231, -70.532, -32.173, 12.060, 9.133, 27.74,,,,,,,,,,,,,,,,
 20:10:41.760,COM3,, -0.014, -0.012, 1.001, 0.000, 0.000, 0.000, 0.000, 0.231, -70.532, -32.013, 12.113, 8.680, 27.71,,,,,,,,,,,,,,,,
 20:10:41.885,COM3,, -0.014, -0.012, 1.001, 0.000, 0.000, 0.000, 0.000, 0.231, -70.532, -32.167, 12.120, 8.947, 27.71,,,,,,,,,,,,,,,,
 20:10:41.958,COM3,, -0.014, -0.012, 1.004, 0.000, 0.000, 0.000, 0.000, 0.231, -70.532, -32.180, 12.007, 9.320, 27.71,,,,,,,,,,,,,,,,
 20:10:42.081,COM3,, -0.014, -0.012, 1.004, 0.000, 0.000, 0.000, 0.000, 0.231, -70.532, -32.127, 12.007, 9.093, 27.77,,,,,,,,,,,,,,,,
 20:10:42.163,COM3,, -0.014, -0.012, 1.003, 0.000, 0.000, 0.000, 0.005, 0.231, -70.532, -32.153, 11.987, 9.407, 27.68,,,,,,,,,,,,,,,,
 20:10:42.274,COM3,, -0.014, -0.012, 1.004, 0.000, 0.000, 0.000, 0.005, 0.231, -70.532, -32.040, 11.973, 8.773, 27.74,,,,,,,,,,,,,,,,
 20:10:42.373,COM3,, -0.014, -0.012, 1.002, 0.000, 0.000, 0.000, 0.005, 0.231, -70.532, -32.227, 12.207, 9.133, 27.69,,,,,,,,,,,,,,,,
 20:10:42.472,COM3,, -0.014, -0.012, 1.000, 0.000, 0.000, 0.000, 0.005, 0.231, -70.532, -32.200, 12.087, 9.280, 27.74,,,,,,,,,,,,,,,,
 20:10:42.572,COM3,, -0.014, -0.013, 1.001, 0.000, 0.000, 0.000, 0.005, 0.231, -70.532, -32.147, 12.167, 8.933, 27.71,,,,,,,,,,,,,,,,
 20:10:42.623,COM3,, -0.014, -0.012, 1.002, 0.000, 0.000, 0.000, 0.005, 0.231, -70.532, -32.187, 12.007, 8.973, 27.72,,,,,,,,,,,,,,,,
 20:10:42.720,COM3,, -0.014, -0.011, 1.000, 0.000, 0.000, 0.000, 0.005, 0.231, -70.532, -32.127, 11.980, 9.173, 27.71,,,,,,,,,,,,,,,,
 20:10:42.818,COM3,, -0.014, -0.012, 1.002, 0.000, 0.000, 0.000, 0.005, 0.231, -70.532, -32.073, 12.113, 9.167, 27.71,,,,,,,,,,,,,,,,
 20:10:42.919,COM3,, -0.014, -0.012, 1.001, 0.000, 0.000, 0.000, 0.005, 0.231, -70.532, -32.167, 11.933, 9.240, 27.71,,,,,,,,,,,,,,,,
 20:10:43.016,COM3,, -0.014, -0.011, 1.001, 0.000, 0.000, 0.000, 0.005, 0.231, -70.532, -32.187, 11.913, 9.227, 27.72,,,,,,,,,,,,,,,,
 20:10:43.135,COM3,, -0.014, -0.012, 1.003, 0.000, 0.000, 0.000, 0.005, 0.231, -70.532, -32.200, 12.000, 9.240, 27.71,,,,,,,,,,,,,,,,
 20:10:43.233,COM3,, -0.014, -0.012, 1.001, 0.000, 0.000, 0.000, 0.005, 0.231, -70.532, -32.227, 12.047, 9.240, 27.72,,,,,,,,,,,,,,,,
 20:10:43.331,COM3,, -0.014, -0.012, 1.002, 0.000, 0.000, 0.000, 0.005, 0.231, -70.532, -31.987, 12.040, 8.927, 27.77,,,,,,,,,,,,,,,,
 20:10:43.427,COM3,, -0.014, -0.011, 1.002, 0.000, 0.000, 0.000, 0.005, 0.231, -70.532, -32.147, 11.987, 8.993, 27.71,,,,,,,,,,,,,,,,
 20:10:43.525,COM3,, -0.015, -0.012, 1.002, 0.000, 0.000, 0.000, 0.005, 0.231, -70.532, -32.200, 12.073, 9.273, 27.74,,,,,,,,,,,,,,,,
 20:10:43.631,COM3,, -0.014, -0.012, 1.002, 0.000, 0.000, 0.000, 0.005, 0.231, -70.532, -32.147, 11.893, 9.160, 27.74,,,,,,,,,,,,,,,,
 20:10:43.722,COM3,, -0.014, -0.011, 1.002, 0.000, 0.000, 0.000, 0.005, 0.231, -70.532, -32.187, 11.927, 9.007, 27.72,,,,,,,,,,,,,,,,
 20:10:43.818,COM3,, -0.014, -0.012, 1.000, 0.000, 0.000, 0.000, 0.005, 0.231, -70.532, -32.113, 12.033, 9.027, 27.72,,,,,,,,,,,,,,,,
 20:10:43.937,COM3,, -0.013, -0.012, 1.003, 0.000, 0.000, 0.000, 0.005, 0.231, -70.532, -32.120, 11.980, 9.253, 27.72,,,,,,,,,,,,,,,,
 20:10:44.026,COM3,, -0.014, -0.012, 1.004, 0.000, 0.000, 0.000, 0.005, 0.231, -70.532, -32.173, 12.073, 9.060, 27.68,,,,,,,,,,,,,,,,
 20:10:44.123,COM3,, -0.014, -0.012, 1.002, 0.000, 0.000, 0.000, 0.005, 0.231, -70.532, -32.153, 12.047, 9.100, 27.71,,,,,,,,,,,,,,,,
 20:10:44.219,COM3,, -0.014, -0.012, 1.001, 0.000, 0.000, 0.000, 0.005, 0.231, -70.532, -32.207, 11.987, 9.213, 27.69,,,,,,,,,,,,,,,,
 20:10:44.315,COM3,, -0.013, -0.012, 1.001, 0.000, 0.000, 0.000, 0.005, 0.231, -70.532, -32.047, 12.040, 8.800, 27.71,,,,,,,,,,,,,,,,
 20:10:44.434,COM3,, -0.014, -0.012, 1.002, 0.000, 0.000, 0.000, 0.005, 0.231, -70.532, -32.093, 11.940, 9.280, 27.71,,,,,,,,,,,,,,,,
 20:10:44.532,COM3,, -0.014, -0.012, 1.001, 0.000, 0.000, 0.000, 0.005, 0.231, -70.532, -32.120, 11.947, 9.067, 27.71,,,,,,,,,,,,,,,,
 20:10:44.617,COM3,, -0.013, -0.012, 1.001, 0.000, 0.000, 0.000, 0.005, 0.231, -70.532, -32.200, 11.920, 9.347, 27.71,,,,,,,,,,,,,,,,
 20:10:44.734,COM3,, -0.014, -0.012, 1.001, 0.000, 0.000, 0.000, 0.005, 0.231, -70.532, -32.087, 11.980, 9.000, 27.74,,,,,,,,,,,,,,,,
 20:10:44.824,COM3,, -0.013, -0.012, 1.002, 0.000, 0.000, 0.000, 0.005, 0.231, -70.532, -31.993, 12.040, 8.980, 27.74,,,,,,,,,,,,,,,,
 20:10:44.929,COM3,, -0.014, -0.012, 1.002, 0.000, 0.000, 0.000, 0.005, 0.231, -70.532, -32.207, 11.993, 9.087, 27.74,,,,,,,,,,,,,,,,
 20:10:45.027,COM3,, -0.014, -0.011, 1.002, 0.000, 0.000, 0.000, 0.005, 0.231, -70.532, -31.993, 12.080, 9.113, 27.74,,,,,,,,,,,,,,,,
 20:10:45.146,COM3,, -0.014, -0.012, 1.002, 0.000, 0.000, 0.000, 0.005, 0.231, -70.532, -32.107, 12.047, 8.907, 27.74,,,,,,,,,,,,,,,,
 20:10:45.214,COM3,, -0.014, -0.012, 1.001, 0.000, 0.000, 0.000, 0.005, 0.231, -70.532, -32.193, 11.900, 9.260, 27.69,,,,,,,,,,,,,,,,
 20:10:45.334,COM3,, -0.014, -0.012, 1.002, 0.000, 0.000, 0.000, 0.005, 0.231, -70.532, -32.040, 11.947, 8.953, 27.72,,,,,,,,,,,,,,,,
 20:10:45.426,COM3,, -0.014, -0.012, 1.002, 0.000, 0.000, 0.000, 0.005, 0.231, -70.532, -32.073, 12.073, 9.087, 27.71,,,,,,,,,,,,,,,,
 20:10:45.561,COM3,, -0.014, -0.011, 1.001, 0.000, 0.000, 0.000, 0.005, 0.231, -70.532, -32.167, 11.973, 9.180, 27.71,,,,,,,,,,,,,,,,
 20:10:45.633,COM3,, -0.014, -0.012, 1.003, 0.000, 0.000, 0.000, 0.005, 0.231, -70.532, -32.193, 12.027, 9.113, 27.69,,,,,,,,,,,,,,,,
 20:10:45.734,COM3,, -0.014, -0.011, 1.002, 0.000, 0.000, 0.000, 0.005, 0.231, -70.532, -32.160, 12.033, 9.200, 27.74,,,,,,,,,,,,,,,,
 20:10:45.834,COM3,, -0.014, -0.012, 1.003, 0.000, 0.000, 0.000, 0.005, 0.231, -70.532, -32.020, 12.047, 8.840, 27.71,,,,,,,,,,,,,,,,
 20:10:45.942,COM3,, -0.014, -0.012, 1.001, 0.000, 0.000, 0.000, 0.005, 0.231, -70.532, -32.080, 12.033, 9.273, 27.69,,,,,,,,,,,,,,,,
 20:10:46.062,COM3,, -0.013, -0.012, 1.002, 0.000, 0.000, 0.000, 0.005, 0.231, -70.532, -32.173, 12.033, 9.180, 27.71,,,,,,,,,,,,,,,,
 20:10:46.158,COM3,, -0.013, -0.012, 1.001, 0.000, 0.000, 0.000, 0.005, 0.231, -70.532, -32.073, 11.913, 9.027, 27.68,,,,,,,,,,,,,,,,
 20:10:46.273,COM3,, -0.013, -0.012, 1.000, 0.000, 0.000, 0.000, 0.005, 0.231, -70.532, -32.153, 12.067, 9.313, 27.69,,,,,,,,,,,,,,,,
 20:10:46.368,COM3,, -0.014, -0.012, 1.002, 0.000, 0.000, 0.000, 0.005, 0.231, -70.532, -32.053, 12.167, 8.833, 27.74,,,,,,,,,,,,,,,,
 20:10:46.466,COM3,, -0.014, -0.012, 1.002, 0.000, 0.000, 0.000, 0.005, 0.231, -70.532, -32.100, 12.140, 9.233, 27.72,,,,,,,,,,,,,,,,
 20:10:46.571,COM3,, -0.013, -0.012, 1.002, 0.000, 0.000, 0.000, 0.005, 0.231, -70.532, -32.113, 12.080, 9.040, 27.74,,,,,,,,,,,,,,,,
 20:10:46.616,COM3,, -0.014, -0.012, 1.001, 0.000, 0.000, 0.000, 0.005, 0.231, -70.532, -32.160, 12.060, 9.407, 27.71,,,,,,,,,,,,,,,,
 20:10:46.712,COM3,, -0.014, -0.011, 1.001, 0.000, 0.000, 0.000, 0.005, 0.231, -70.532, -32.073, 11.980, 9.253, 27.72,,,,,,,,,,,,,,,,
 20:10:46.814,COM3,, -0.014, -0.012, 1.001, 0.000, 0.000, 0.000, 0.005, 0.231, -70.532, -32.113, 12.020, 9.000, 27.68,,,,,,,,,,,,,,,,
 20:10:46.913,COM3,, -0.014, -0.012, 1.000, 0.000, 0.000, 0.000, 0.005, 0.231, -70.532, -32.147, 12.000, 9.193, 27.68,,,,,,,,,,,,,,,,
 20:10:47.006,COM3,, -0.014, -0.012, 1.000, 0.000, 0.000, 0.000, 0.005, 0.231, -70.532, -32.207, 11.993, 9.160, 27.71,,,,,,,,,,,,,,,,
 20:10:47.127,COM3,, -0.013, -0.012, 1.000, 0.000, 0.000, 0.000, 0.005, 0.231, -70.532, -32.173, 12.147, 9.013, 27.69,,,,,,,,,,,,,,,,
 20:10:47.224,COM3,, -0.014, -0.012, 1.001, 0.000, 0.000, 0.000, 0.005, 0.231, -70.532, -32.147, 12.060, 9.287, 27.72,,,,,,,,,,,,,,,,
 20:10:47.306,COM3,, -0.014, -0.012, 1.001, 0.000, 0.000, 0.000, 0.005, 0.231, -70.532, -32.087, 11.940, 9.327, 27.74,,,,,,,,,,,,,,,,
 20:10:47.418,COM3,, -0.014, -0.012, 1.000, 0.000, 0.000, 0.000, 0.005, 0.231, -70.532, -32.000, 11.973, 8.860, 27.69,,,,,,,,,,,,,,,,
 20:10:47.514,COM3,, -0.014, -0.012, 1.001, 0.000, 0.000, 0.000, 0.005, 0.231, -70.532, -32.087, 11.940, 8.987, 27.72,,,,,,,,,,,,,,,,
 20:10:47.613,COM3,, -0.014, -0.012, 1.001, 0.000, 0.000, 0.000, 0.005, 0.231, -70.532, -32.013, 11.947, 9.140, 27.72,,,,,,,,,,,,,,,,
 20:10:47.714,COM3,, -0.014, -0.011, 1.001, 0.000, 0.000, 0.000, 0.005, 0.231, -70.532, -32.147, 12.040, 9.160, 27.72,,,,,,,,,,,,,,,,
 20:10:47.822,COM3,, -0.014, -0.012, 1.002, 0.000, 0.000, 0.000, 0.005, 0.231, -70.532, -32.120, 11.973, 8.940, 27.68,,,,,,,,,,,,,,,,
 20:10:47.918,COM3,, -0.014, -0.012, 1.001, 0.000, 0.000, 0.000, 0.005, 0.231, -70.532, -32.113, 12.007, 9.200, 27.74,,,,,,,,,,,,,,,,
 20:10:48.042,COM3,, -0.014, -0.012, 1.001, 0.000, 0.000, 0.000, 0.005, 0.231, -70.532, -32.207, 12.033, 9.260, 27.76,,,,,,,,,,,,,,,,
 20:10:48.102,COM3,, -0.014, -0.012, 1.001, 0.000, 0.000, 0.000, 0.005, 0.231, -70.532, -32.040, 12.020, 9.227, 27.72,,,,,,,,,,,,,,,,
 20:10:48.221,COM3,, -0.014, -0.012, 1.001, 0.000, 0.000, 0.000, 0.005, 0.231, -70.532, -32.140, 12.033, 9.113, 27.69,,,,,,,,,,,,,,,,
 20:10:48.316,COM3,, -0.014, -0.011, 1.001, 0.000, 0.000, 0.000, 0.005, 0.231, -70.532, -32.140, 12.013, 9.200, 27.71,,,,,,,,,,,,,,,,
 20:10:48.411,COM3,, -0.014, -0.012, 1.001, 0.000, 0.000, 0.000, 0.005, 0.231, -70.532, -32.147, 12.027, 9.113, 27.72,,,,,,,,,,,,,,,,
 20:10:48.522,COM3,, -0.013, -0.012, 1.001, 0.000, 0.000, 0.000, 0.005, 0.231, -70.532, -32.160, 11.967, 9.320, 27.71,,,,,,,,,,,,,,,,
 20:10:48.616,COM3,, -0.014, -0.012, 1.001, 0.000, 0.000, 0.000, 0.005, 0.231, -70.532, -32.160, 12.073, 9.213, 27.69,,,,,,,,,,,,,,,,
 20:10:48.713,COM3,, -0.014, -0.012, 1.001, 0.000, 0.000, 0.000, 0.005, 0.231, -70.532, -32.240, 12.133, 9.347, 27.72,,,,,,,,,,,,,,,,
 20:10:48.815,COM3,, -0.013, -0.011, 1.002, 0.000, 0.000, 0.000, 0.005, 0.231, -70.532, -32.140, 12.100, 9.187, 27.72,,,,,,,,,,,,,,,,
 20:10:48.898,COM3,, -0.013, -0.012, 1.000, 0.000, 0.000, 0.000, 0.005, 0.231, -70.532, -32.073, 12.100, 8.887, 27.74,,,,,,,,,,,,,,,,
 20:10:49.003,COM3,, -0.014, -0.012, 1.002, 0.000, 0.000, 0.000, 0.005, 0.231, -70.532, -32.200, 12.007, 9.227, 27.72,,,,,,,,,,,,,,,,
 20:10:49.144,COM3,, -0.013, -0.012, 1.001, 0.000, 0.000, 0.000, 0.005, 0.231, -70.532, -32.187, 12.013, 9.140, 27.72,,,,,,,,,,,,,,,,
 20:10:49.231,COM3,, -0.014, -0.012, 1.002, 0.000, 0.000, 0.000, 0.005, 0.231, -70.532, -32.247, 12.127, 9.047, 27.76,,,,,,,,,,,,,,,,
 20:10:49.351,COM3,, -0.014, -0.012, 1.002, 0.000, 0.000, 0.000, 0.005, 0.231, -70.532, -32.173, 12.160, 8.767, 27.74,,,,,,,,,,,,,,,,
 20:10:49.417,COM3,, -0.014, -0.012, 1.000, 0.000, 0.000, 0.000, 0.005, 0.231, -70.532, -32.033, 12.073, 8.733, 27.72,,,,,,,,,,,,,,,,
 20:10:49.528,COM3,, -0.014, -0.012, 1.002, 0.000, 0.000, 0.000, 0.005, 0.231, -70.532, -32.040, 12.013, 8.913, 27.66,,,,,,,,,,,,,,,,
 20:10:49.648,COM3,, -0.014, -0.012, 1.002, 0.000, 0.000, 0.000, 0.005, 0.231, -70.532, -32.113, 12.027, 9.000, 27.71,,,,,,,,,,,,,,,,
 20:10:49.746,COM3,, -0.014, -0.012, 1.001, 0.000, 0.000, 0.000, 0.005, 0.231, -70.532, -32.213, 12.080, 9.247, 27.74,,,,,,,,,,,,,,,,
 20:10:49.838,COM3,, -0.014, -0.012, 1.001, 0.000, 0.000, 0.000, 0.005, 0.231, -70.532, -32.073, 11.933, 9.060, 27.69,,,,,,,,,,,,,,,,
 20:10:49.948,COM3,, -0.014, -0.012, 1.001, 0.000, 0.000, 0.000, 0.005, 0.231, -70.532, -32.040, 12.153, 8.960, 27.76,,,,,,,,,,,,,,,,
 20:10:50.046,COM3,, -0.013, -0.012, 1.002, 0.000, 0.000, 0.000, 0.005, 0.231, -70.532, -32.140, 12.047, 8.940, 27.72,,,,,,,,,,,,,,,,
 20:10:50.095,COM3,, -0.014, -0.012, 1.001, 0.000, 0.000, 0.000, 0.005, 0.231, -70.532, -32.147, 11.967, 9.113, 27.72,,,,,,,,,,,,,,,,
 20:10:50.251,COM3,, -0.014, -0.012, 1.000, 0.000, 0.000, 0.000, 0.005, 0.231, -70.532, -31.973, 11.927, 8.927, 27.69,,,,,,,,,,,,,,,,
 20:10:50.357,COM3,, -0.014, -0.012, 1.002, 0.000, 0.000, 0.000, 0.005, 0.231, -70.532, -32.100, 12.027, 9.033, 27.74,,,,,,,,,,,,,,,,
 20:10:50.457,COM3,, -0.014, -0.012, 1.001, 0.000, 0.000, 0.000, 0.005, 0.231, -70.532, -32.193, 12.107, 8.920, 27.74,,,,,,,,,,,,,,,,
 20:10:50.508,COM3,, -0.014, -0.011, 1.002, 0.000, 0.000, 0.000, 0.005, 0.231, -70.532, -32.107, 12.047, 8.807, 27.74,,,,,,,,,,,,,,,,
 20:10:50.659,COM3,, -0.014, -0.011, 1.003, 0.000, 0.000, 0.000, 0.005, 0.231, -70.532, -32.180, 12.047, 9.380, 27.71,,,,,,,,,,,,,,,,
 20:10:50.710,COM3,, -0.014, -0.012, 1.001, 0.000, 0.000, 0.000, 0.005, 0.231, -70.532, -32.300, 12.060, 9.207, 27.71,,,,,,,,,,,,,,,,
 20:10:50.807,COM3,, -0.014, -0.012, 1.001, 0.000, 0.000, 0.000, 0.005, 0.231, -70.532, -32.340, 11.953, 9.200, 27.74,,,,,,,,,,,,,,,,
 20:10:50.909,COM3,, -0.013, -0.011, 1.002, 0.000, 0.000, 0.000, 0.005, 0.231, -70.532, -32.120, 12.013, 9.180, 27.74,,,,,,,,,,,,,,,,
 20:10:51.007,COM3,, -0.014, -0.012, 1.001, 0.000, 0.000, 0.000, 0.005, 0.231, -70.532, -32.080, 11.987, 9.053, 27.74,,,,,,,,,,,,,,,,
 20:10:51.103,COM3,, -0.014, -0.012, 1.001, 0.000, 0.000, 0.000, 0.005, 0.231, -70.532, -32.213, 12.020, 9.153, 27.71,,,,,,,,,,,,,,,,
 20:10:51.204,COM3,, -0.014, -0.012, 1.002, 0.000, 0.000, 0.000, 0.005, 0.231, -70.532, -32.193, 12.127, 9.073, 27.77,,,,,,,,,,,,,,,,
 20:10:51.300,COM3,, -0.014, -0.012, 1.002, 0.000, 0.000, 0.000, 0.005, 0.231, -70.532, -32.053, 12.027, 8.960, 27.71,,,,,,,,,,,,,,,,
 20:10:51.393,COM3,, -0.013, -0.012, 1.000, 0.000, 0.000, 0.000, 0.005, 0.231, -70.532, -32.120, 12.020, 8.893, 27.71,,,,,,,,,,,,,,,,
 20:10:51.512,COM3,, -0.014, -0.012, 1.001, 0.000, 0.000, 0.000, 0.005, 0.231, -70.532, -32.147, 12.073, 9.033, 27.77,,,,,,,,,,,,,,,,
 20:10:51.609,COM3,, -0.014, -0.011, 1.002, 0.000, 0.000, 0.000, 0.005, 0.231, -70.532, -32.120, 12.087, 8.907, 27.74,,,,,,,,,,,,,,,,
 20:10:51.717,COM3,, -0.014, -0.012, 1.001, 0.000, 0.000, 0.000, 0.005, 0.231, -70.532, -32.187, 12.133, 9.133, 27.69,,,,,,,,,,,,,,,,
 20:10:51.807,COM3,, -0.014, -0.012, 1.002, 0.000, 0.000, 0.000, 0.005, 0.231, -70.532, -32.160, 12.033, 9.267, 27.71,,,,,,,,,,,,,,,,
 20:10:51.900,COM3,, -0.014, -0.012, 1.002, 0.000, 0.000, 0.000, 0.005, 0.231, -70.532, -32.107, 12.000, 9.093, 27.76,,,,,,,,,,,,,,,,
 20:10:51.998,COM3,, -0.013, -0.011, 1.002, 0.000, 0.000, 0.000, 0.005, 0.231, -70.532, -32.093, 12.127, 8.967, 27.72,,,,,,,,,,,,,,,,
 20:10:52.093,COM3,, -0.014, -0.012, 1.001, 0.000, 0.000, 0.000, 0.005, 0.231, -70.532, -32.107, 12.020, 9.340, 27.71,,,,,,,,,,,,,,,,
 20:10:52.197,COM3,, -0.014, -0.012, 1.001, 0.000, 0.000, 0.000, 0.005, 0.231, -70.532, -32.140, 12.107, 9.373, 27.74,,,,,,,,,,,,,,,,
 20:10:52.316,COM3,, -0.014, -0.012, 1.002, 0.000, 0.000, 0.000, 0.005, 0.231, -70.532, -32.067, 12.020, 9.160, 27.69,,,,,,,,,,,,,,,,
 20:10:52.413,COM3,, -0.014, -0.012, 1.000, 0.000, 0.000, 0.000, 0.005, 0.231, -70.532, -32.127, 12.080, 9.207, 27.71,,,,,,,,,,,,,,,,
 20:10:52.521,COM3,, -0.014, -0.012, 1.001, 0.000, 0.000, 0.000, 0.005, 0.231, -70.532, -32.047, 12.053, 9.000, 27.74,,,,,,,,,,,,,,,,
 20:10:52.616,COM3,, -0.013, -0.012, 1.003, 0.000, 0.000, 0.000, 0.005, 0.231, -70.532, -32.227, 12.047, 9.180, 27.74,,,,,,,,,,,,,,,,
 20:10:52.713,COM3,, -0.015, -0.011, 1.001, 0.000, 0.000, 0.000, 0.005, 0.231, -70.532, -32.280, 12.040, 9.053, 27.77,,,,,,,,,,,,,,,,
 20:10:52.818,COM3,, -0.014, -0.012, 1.002, 0.000, 0.000, 0.000, 0.005, 0.231, -70.532, -32.133, 12.033, 9.100, 27.71,,,,,,,,,,,,,,,,
 20:10:52.928,COM3,, -0.014, -0.012, 1.001, 0.000, 0.000, 0.000, 0.005, 0.231, -70.532, -32.153, 12.053, 9.227, 27.76,,,,,,,,,,,,,,,,
 20:10:53.025,COM3,, -0.014, -0.012, 1.002, 0.000, 0.000, 0.000, 0.005, 0.231, -70.532, -32.087, 11.920, 9.013, 27.72,,,,,,,,,,,,,,,,
 20:10:53.120,COM3,, -0.014, -0.012, 1.002, 0.000, 0.000, 0.000, 0.005, 0.231, -70.532, -32.173, 11.900, 8.967, 27.72,,,,,,,,,,,,,,,,
 20:10:53.230,COM3,, -0.014, -0.012, 1.002, 0.000, 0.000, 0.000, 0.005, 0.231, -70.532, -32.147, 11.973, 8.993, 27.71,,,,,,,,,,,,,,,,
 20:10:53.326,COM3,, -0.014, -0.012, 1.001, 0.000, 0.000, 0.000, 0.005, 0.231, -70.532, -32.087, 12.107, 8.893, 27.72,,,,,,,,,,,,,,,,
 20:10:53.445,COM3,, -0.013, -0.012, 1.001, 0.000, 0.000, 0.000, 0.005, 0.231, -70.532, -32.153, 12.087, 8.987, 27.77,,,,,,,,,,,,,,,,
 20:10:53.554,COM3,, -0.014, -0.011, 1.001, 0.000, 0.000, 0.000, 0.005, 0.236, -70.532, -32.073, 12.053, 8.913, 27.69,,,,,,,,,,,,,,,,
 20:10:53.643,COM3,, -0.013, -0.012, 1.002, 0.000, 0.000, 0.000, 0.005, 0.236, -70.532, -32.053, 11.973, 9.007, 27.74,,,,,,,,,,,,,,,,
 20:10:53.739,COM3,, -0.014, -0.012, 1.001, 0.000, 0.000, 0.000, 0.005, 0.236, -70.532, -32.087, 12.067, 9.207, 27.69,,,,,,,,,,,,,,,,
 20:10:53.794,COM3,, -0.014, -0.012, 1.001, 0.000, 0.000, 0.000, 0.005, 0.231, -70.532, -32.007, 11.947, 9.140, 27.77,,,,,,,,,,,,,,,,
 20:10:53.936,COM3,, -0.013, -0.012, 1.001, 0.000, 0.000, 0.000, 0.005, 0.231, -70.532, -32.193, 12.067, 9.127, 27.72,,,,,,,,,,,,,,,,
 20:10:53.988,COM3,, -0.014, -0.011, 1.001, 0.000, 0.000, 0.000, 0.005, 0.231, -70.532, -32.080, 12.040, 9.253, 27.74,,,,,,,,,,,,,,,,
 20:10:54.086,COM3,, -0.014, -0.012, 1.001, 0.000, 0.000, 0.000, 0.005, 0.231, -70.532, -32.227, 11.947, 9.300, 27.71,,,,,,,,,,,,,,,,
 20:10:54.189,COM3,, -0.014, -0.012, 1.001, 0.000, 0.000, 0.000, 0.005, 0.231, -70.532, -32.173, 12.027, 9.280, 27.74,,,,,,,,,,,,,,,,
 20:10:54.289,COM3,, -0.014, -0.012, 1.001, 0.000, 0.000, 0.000, 0.005, 0.231, -70.532, -32.113, 11.907, 9.200, 27.68,,,,,,,,,,,,,,,,
 20:10:54.451,COM3,, -0.014, -0.012, 1.001, 0.000, 0.000, 0.000, 0.005, 0.231, -70.532, -32.140, 11.907, 8.867, 27.69,,,,,,,,,,,,,,,,
 20:10:54.501,COM3,, -0.014, -0.011, 1.001, 0.000, 0.000, 0.000, 0.005, 0.231, -70.532, -32.060, 12.040, 9.073, 27.71,,,,,,,,,,,,,,,,
