Time Lapsed,Acceleration_Z
11394.998,1.002
11395.097,1.001
11395.199,1.001
11395.299,1.0
11395.396,1.002
11395.488,1.002
11395.607,1.001
11395.709,1.002
11395.807,1.001
11395.891,1.002
11395.994,1.001
11396.096,1.0
11396.198,1.001
11396.300,1.002
11396.404,1.002
11396.506,1.001
11396.612,1.001
11396.710,1.001
11396.814,1.002
11396.916,1.001
11397.016,1.002
11397.121,1.0
11397.235,1.001
11397.324,1.0
11397.428,1.001
11397.530,1.001
11397.646,1.0
11397.739,1.002
11397.838,1.001
11397.939,1.002
11398.042,1.002
11398.140,1.0
11398.246,1.001
11398.350,1.002
11398.382,1.0
11398.479,1.002
11398.644,1.001
11398.750,1.001
11398.869,1.001
11398.895,1.002
11398.993,1.002
11399.097,1.0
11399.192,1.002
11399.293,1.001
11399.390,1.001
11399.484,1.001
11399.581,1.001
11399.703,1.002
11399.808,1.001
11399.898,1.001
11399.993,1.002
11400.089,1.001
11400.178,1.002
11450.287,1.001
11450.382,1.001
11450.502,1.001
11450.588,1.001
11450.709,1.002
11450.806,1.001
11450.910,1.0
11450.996,1.001
11451.117,1.0
11451.171,1.002
11451.320,1.002
11451.381,1.002
11451.488,1.001
11451.644,1.001
11451.702,1.002
11451.801,1.001
11451.908,1.001
11451.970,1.003
11452.068,1.0
11452.233,1.002
11452.331,1.001
11452.379,1.001
11452.531,1.001
11452.585,1.002
11452.683,1.001
11452.842,1.001
11452.868,1.001
11452.965,1.002
11453.069,1.0
11453.183,1.001
11453.278,1.001
11453.376,1.002
11453.482,1.001
11453.582,1.001
11453.677,1.004
11453.777,1.0
11453.864,1.001
11453.986,1.002
11454.084,1.001
11454.178,1.0
11454.286,1.002
11454.382,1.0
11454.479,1.001
11454.585,1.002
11454.695,1.001
11454.793,1.001
11454.890,1.002
11454.996,1.001
11455.095,1.001
11455.214,1.001
11455.318,1.003
11455.408,1.001
11455.506,1.001
11455.605,1.001
11455.705,1.001
11455.757,1.0
11455.924,1.001
11456.020,1.001
11456.081,1.001
11456.164,1.002
11456.262,1.001
11456.359,1.0
11456.470,1.002
11456.574,1.002
11456.675,1.001
11456.757,1.002
11456.857,1.0
11456.965,1.001
11457.062,1.002
11457.158,1.001
11457.254,1.002
11457.374,1.001
11457.471,1.002
11457.569,1.001
11457.665,1.001
11457.760,1.002
11457.858,1.0
11457.960,1.002
11458.082,1.003
11458.201,1.001
11458.266,1.001
11458.386,1.001
11458.483,1.001
11458.580,1.001
11458.695,1.0
11458.793,1.002
11458.886,1.001
11458.994,1.001
11459.088,1.002
11459.207,1.001
11459.304,1.001
11459.405,1.0
11459.506,1.0
11459.602,1.002
11459.653,1.0
11459.753,1.002
11459.851,1.001
11459.951,1.001
11460.046,1.001
11460.158,1.0
11510.258,1.001
11510.354,1.001
11510.465,1.002
11510.547,1.002
11510.646,1.001
11510.742,1.001
11510.855,1.001
11510.959,1.002
11511.057,1.002
11511.154,1.001
11511.244,1.002
11511.340,1.001
11511.462,1.001
11511.569,1.002
11511.655,1.001
11511.749,1.002
11511.851,1.001
11511.954,1.0
11512.056,1.001
11512.160,1.002
11512.239,1.001
11512.371,1.002
11512.467,1.001
11512.577,1.002
11512.674,1.001
11512.780,1.001
11512.878,1.0
11512.994,1.003
11513.081,1.003
11513.201,1.001
11513.297,1.002
11513.404,1.002
11513.489,1.001
11513.540,1.002
11513.637,1.001
11513.733,1.001
11513.846,1.001
11513.943,1.002
11514.107,1.002
11514.141,1.001
11514.254,1.002
11514.349,1.001
11514.447,1.002
11514.537,1.003
11514.636,1.002
11514.732,1.001
11514.875,1.001
11514.950,1.002
11515.048,1.002
11515.144,1.001
11515.242,1.002
11515.355,1.001
11515.453,1.001
11515.549,1.001
11515.655,1.001
11515.747,1.002
11515.845,1.001
11515.978,1.0
11516.065,1.002
11516.163,1.001
11516.262,1.002
11516.358,1.0
11516.481,1.002
11516.579,1.002
11516.677,1.001
11516.737,1.001
11516.840,1.001
11516.972,1.0
11517.023,1.002
11517.130,1.001
11517.226,1.001
11517.322,1.001
11517.492,1.001
11517.589,1.003
11517.639,1.001
11517.739,1.002
11517.839,1.001
11517.934,1.002
11518.030,1.002
11518.129,1.001
11518.222,1.0
11518.326,1.001
11518.422,1.002
11518.520,1.001
11518.618,1.001
11518.739,1.0
11518.839,1.002
11518.918,1.001
11519.030,1.002
11519.125,1.001
11519.225,1.001
11519.329,1.002
11519.450,1.002
11519.547,1.001
11519.653,1.002
11519.741,1.001
11519.838,1.001
11519.958,1.001
11520.064,1.002
11520.160,1.001
11810.258,1.001
11810.352,1.002
11810.457,1.0
11810.576,1.002
11810.674,1.0
11810.760,1.0
11810.864,1.0
11810.916,1.001
11811.014,1.001
11811.122,1.002
11811.222,1.002
11811.318,1.003
11811.422,1.0
11811.514,1.002
11811.661,1.002
11811.729,1.001
11811.814,1.002
11811.926,1.001
11812.021,1.001
11812.118,1.001
11812.226,1.002
11812.330,1.0
11812.421,1.0
11812.513,1.002
11812.627,1.001
11812.715,1.0
11812.812,1.002
11812.922,1.0
11813.028,1.001
11813.126,1.001
11813.221,1.001
11813.327,1.002
11813.440,1.002
11813.529,1.001
11813.627,1.002
11813.739,1.001
11813.837,1.001
11813.956,1.002
11814.063,1.002
11814.152,1.003
11814.250,1.002
11814.353,1.001
11814.445,1.0
11814.565,1.001
11814.665,1.001
11814.769,1.0
11814.871,1.001
11814.972,1.0
11815.001,1.002
11815.100,1.001
11815.202,1.0
11815.304,1.0
11815.484,1.0
11815.588,1.001
11815.622,1.002
11815.717,1.002
11815.815,1.0
11815.899,1.002
11815.998,1.001
11816.100,1.003
11816.201,1.002
11816.311,1.002
11816.409,1.003
11816.513,1.0
11816.635,1.0
11816.713,1.0
11816.817,1.002
11816.918,1.001
11817.034,1.001
11817.123,1.001
11817.227,1.0
11817.328,1.002
11817.445,1.002
11817.554,1.002
11817.592,1.001
11817.698,1.0
11817.806,1.001
11817.942,1.002
11818.045,1.001
11818.148,1.002
11818.250,1.001
11818.351,1.002
11818.455,1.001
11818.558,1.0
11818.658,1.001
11818.760,1.001
11818.873,1.002
11818.901,1.001
11818.991,1.001
11819.087,1.002
11819.307,1.0
11819.311,1.002
11819.409,1.002
11819.485,1.001
11819.608,1.003
11819.686,1.001
11819.786,1.002
11819.887,1.001
11819.989,1.001
11820.092,1.002
11820.195,1.0
11870.297,1.003
11870.400,1.003
11870.502,1.0
11870.606,1.002
11870.709,1.002
11870.811,1.001
11870.912,1.002
11871.015,1.0
11871.121,1.0
11871.243,1.001
11871.340,1.0
11871.445,1.001
11871.485,1.002
11871.587,1.002
11871.690,1.001
11871.856,1.002
11871.898,1.003
11871.998,1.001
11872.106,1.002
11872.179,1.002
11872.313,1.0
11872.448,1.002
11872.553,1.001
11872.583,1.001
11872.679,1.001
11872.779,1.0
11872.880,1.001
11872.983,1.002
11873.084,1.0
11873.190,1.002
11873.281,1.001
11873.393,1.002
11873.472,1.003
11873.575,1.001
11873.694,1.001
11873.778,1.0
11873.882,1.001
11873.984,1.001
11874.086,1.003
11874.188,1.0
11874.292,1.002
11874.394,1.002
11874.498,1.001
11874.597,1.002
11874.701,1.0
11874.804,1.001
11874.906,1.001
11875.008,1.001
11875.119,1.003
11875.213,1.001
11875.315,1.002
11875.418,1.002
11875.530,0.999
11875.628,1.003
11875.726,1.001
11875.828,1.0
11875.929,1.002
11876.033,1.003
11876.135,1.002
11876.238,1.002
11876.340,1.001
11876.368,1.002
11876.466,1.001
11876.646,1.002
11876.675,1.002
11876.852,1.001
11876.864,1.001
11876.981,1.001
11877.079,1.001
11877.182,1.001
11877.286,1.001
11877.368,1.002
11877.466,1.001
11877.568,1.002
11877.694,1.002
11877.771,1.002
11877.876,1.003
11877.977,1.0
11878.081,1.001
11878.182,1.002
11878.286,1.002
11878.389,1.003
11878.519,1.001
11878.569,1.001
11878.681,1.004
11878.796,1.003
11878.859,1.002
11878.967,1.001
11879.069,1.001
11879.207,1.002
11879.274,1.002
11879.380,1.002
11879.530,1.002
11879.619,1.0
11879.715,1.002
11879.813,1.001
11879.909,1.0
11880.012,1.002
11880.062,1.002
11930.220,1.003
11930.266,1.0
11930.371,1.002
11930.469,1.0
11930.567,1.001
11930.665,1.001
11930.762,1.002
11930.872,1.0
11930.971,1.002
11931.050,1.001
11931.153,1.002
11931.255,1.002
11931.367,1.003
11931.459,0.999
11931.562,1.002
11931.664,1.001
11931.780,1.0
11931.875,1.004
11931.972,1.002
11932.074,1.001
11932.176,1.002
11932.279,1.002
11932.381,1.003
11932.485,1.0
11932.586,1.001
11932.687,1.001
11932.791,1.002
11932.893,1.001
11933.018,1.0
11933.097,1.001
11933.146,1.002
11933.303,1.0
11933.355,1.003
11933.508,1.002
11933.616,1.002
11933.712,1.003
11933.744,1.001
11933.884,1.001
11933.942,1.001
11934.043,1.001
11934.146,1.003
11934.248,1.001
11934.350,1.002
11934.452,1.002
11934.555,1.001
11934.675,1.002
11934.747,1.001
11934.861,1.001
11934.940,1.003
11935.043,1.0
11935.161,1.002
11935.260,1.001
11935.358,1.001
11935.455,1.001
11935.565,1.001
11935.661,1.002
11935.777,1.001
11935.864,1.004
11935.965,1.001
11936.067,1.002
11936.188,1.001
11936.274,1.0
11936.374,1.001
11936.477,1.003
11936.581,1.003
11936.682,1.002
11936.783,1.002
11936.887,1.001
11936.991,1.002
11937.114,1.002
11937.194,1.002
11937.399,1.002
11937.402,1.001
11937.502,1.002
11937.614,1.001
11937.633,1.001
11937.729,1.0
11937.832,1.002
11937.935,1.002
11938.051,1.002
11938.139,1.001
11938.241,1.002
11938.351,1.0
11938.445,1.002
11938.550,1.001
11938.628,1.001
11938.731,1.001
11938.833,1.001
11938.943,1.001
11939.037,1.002
11939.140,1.002
11939.242,1.001
11939.344,1.002
11939.453,1.002
11939.545,1.001
11939.649,1.001
11939.757,1.001
11939.864,1.002
11939.964,1.002
11940.062,1.002
11940.163,1.002
11990.266,1.0
11990.369,1.001
11990.470,1.002
11990.573,1.002
11990.676,1.002
11990.778,1.001
11990.880,1.001
11990.983,1.001
11991.086,1.001
11991.189,1.001
11991.314,1.002
11991.320,1.001
11991.444,1.002
11991.520,1.001
11991.622,1.002
11991.729,1.001
11991.825,1.001
11991.929,1.002
11992.024,1.001
11992.202,1.002
11992.220,1.0
11992.338,1.001
11992.439,1.003
11992.519,1.002
11992.623,1.002
11992.722,1.002
11992.834,1.003
11992.934,1.0
11993.030,1.001
11993.135,1.001
11993.239,1.001
11993.337,1.001
11993.443,1.001
11993.543,1.003
11993.646,1.001
11993.748,1.002
11993.862,1.002
11993.954,1.001
11994.055,1.001
11994.157,1.002
11994.274,1.002
11994.368,1.001
11994.464,1.002
11994.568,1.001
11994.668,1.001
11994.771,1.003
11994.874,1.002
11994.977,1.001
11995.008,1.002
11995.181,1.002
11995.209,1.001
11995.309,1.002
11995.420,1.002
11995.512,1.0
11995.616,1.001
11995.722,1.001
11995.819,1.001
11995.921,1.001
11996.111,1.002
11996.113,1.001
11996.211,1.001
11996.317,1.001
11996.436,1.0
11996.521,1.002
11996.622,1.002
11996.720,1.001
11996.819,1.0
11996.921,1.002
11997.024,1.0
11997.124,1.002
11997.227,1.0
11997.331,1.0
11997.435,1.003
11997.538,1.002
11997.639,1.001
11997.741,1.0
11997.842,1.0
11997.948,1.003
11998.048,1.002
11998.150,1.001
11998.273,1.002
11998.361,1.001
11998.459,1.001
11998.560,1.003
11998.684,1.0
11998.765,1.001
11998.869,1.0
11998.896,1.002
11999.008,1.001
11999.099,1.001
11999.203,1.001
11999.302,1.002
11999.404,1.002
11999.506,1.001
11999.608,1.0
11999.712,1.0
11999.847,1.001
11999.898,1.002
11999.994,1.0
12000.110,1.0
12000.198,1.003
12050.302,1.001
12050.403,1.0
12050.523,1.002
12050.594,1.001
12050.710,1.002
12050.814,1.001
12050.916,1.0
12051.021,1.001
12051.119,1.001
12051.224,1.002
12051.325,1.002
12051.427,1.003
12051.531,1.002
12051.633,1.001
12051.736,1.002
12051.834,1.002
12051.945,1.001
12052.043,1.002
12052.143,1.002
12052.247,1.001
12052.360,1.001
12052.388,1.001
12052.554,1.0
12052.686,1.003
12052.760,1.001
12052.788,1.0
12052.891,1.002
12053.067,1.002
12053.095,1.001
12053.192,1.001
12053.293,1.001
12053.476,1.0
12053.504,1.001
12053.601,1.001
12053.705,1.002
12053.809,1.001
12053.903,1.001
12053.987,1.001
12054.089,1.001
12054.195,1.001
12054.295,1.001
12054.396,1.0
12054.521,1.0
12054.603,1.001
12054.703,1.001
12054.807,1.002
12054.933,1.001
12055.013,1.001
12055.113,1.001
12055.217,1.002
12055.299,1.002
12055.421,1.0
12055.523,1.002
12055.625,1.0
12055.733,1.002
12055.832,1.001
12055.936,1.001
12056.060,1.001
12056.138,1.002
12056.241,1.002
12056.359,1.001
12056.375,1.0
12056.547,1.001
12056.575,1.001
12056.673,1.001
12056.793,1.002
12056.882,1.001
12056.981,1.002
12057.092,1.0
12057.189,1.002
12057.288,1.0
12057.390,1.001
12057.494,1.001
12057.577,1.001
12057.674,1.001
12057.776,1.003
12057.878,1.001
12057.982,1.002
12058.111,1.003
12058.195,1.002
12058.299,1.001
12058.393,1.0
12058.492,1.002
12058.607,1.001
12058.679,1.001
12058.804,1.003
12058.902,1.001
12058.999,1.001
12059.097,1.003
12059.217,1.001
12059.298,1.001
12059.412,1.0
12059.509,1.002
12059.606,1.003
12059.710,1.001
12059.828,1.0
12059.923,1.002
12060.031,1.002
12060.119,1.0
12060.171,1.001
12110.268,1.001
12110.363,1.001
12110.467,1.001
12110.565,1.002
12110.662,1.002
12110.768,1.0
12110.859,1.002
12110.959,1.002
12111.078,1.003
12111.164,1.001
12111.262,1.002
12111.384,1.001
12111.503,1.001
12111.579,1.0
12111.677,1.0
12111.771,1.002
12111.871,1.0
12111.984,1.002
12112.070,1.002
12112.165,1.002
12112.279,1.002
12112.371,1.001
12112.469,1.002
12112.604,1.002
12112.690,1.001
12112.788,1.001
12112.887,1.002
12112.985,1.001
12113.087,1.002
12113.209,1.0
12113.306,1.003
12113.410,1.001
12113.506,1.001
12113.601,1.002
12113.654,1.001
12113.757,1.001
12113.853,1.001
12113.951,1.002
12114.119,1.002
12114.216,1.001
12114.266,1.003
12114.364,1.002
12114.466,1.0
12114.564,1.001
12114.660,1.001
12114.757,1.002
12114.851,1.001
12114.961,0.999
12115.056,1.002
12115.178,1.002
12115.265,1.001
12115.362,1.0
12115.455,1.0
12115.550,1.004
12115.648,1.001
12115.766,1.002
12115.862,1.002
12115.956,1.002
12116.058,1.001
12116.177,1.0
12116.281,1.002
12116.369,1.001
12116.467,1.001
12116.547,1.001
12116.692,1.002
12116.754,1.002
12116.891,1.002
12117.015,1.001
12117.095,1.001
12117.197,1.001
12117.300,1.002
12117.402,1.001
12117.504,1.001
12117.608,1.003
12117.710,1.001
12117.750,1.002
12117.915,1.001
12117.943,1.002
12118.040,1.001
12118.144,1.001
12118.244,1.001
12118.351,1.002
12118.451,0.999
12118.553,1.002
12118.734,1.0
12118.736,1.001
12118.854,1.001
12118.945,1.001
12119.043,1.002
12119.141,1.0
12119.265,1.003
12119.364,1.003
12119.466,1.0
12119.589,1.003
12119.655,1.002
12119.757,1.0
12119.881,1.0
12119.961,1.004
12120.069,1.002
12120.167,1.001
12410.290,1.001
12410.371,1.003
12410.475,1.002
12410.538,1.0
12410.643,1.002
12410.781,1.001
12410.852,1.002
12410.986,1.001
12411.101,1.0
12411.129,1.0
12411.293,1.001
12411.396,1.002
12411.430,1.001
12411.600,1.001
12411.630,1.001
12411.728,1.0
12411.829,1.0
12411.929,1.001
12412.033,1.002
12412.135,1.002
12412.242,1.002
12412.342,1.001
12412.444,1.0
12412.530,1.001
12412.624,1.001
12412.728,1.0
12412.830,1.003
12412.939,1.002
12413.036,1.002
12413.138,1.002
12413.263,1.001
12413.341,1.001
12413.444,1.001
12413.548,1.0
12413.649,1.0
12413.750,1.001
12413.854,1.001
12413.956,1.001
12414.041,1.001
12414.161,1.001
12414.263,1.001
12414.366,1.001
12414.429,1.001
12414.531,1.003
12414.635,1.002
12414.732,1.0
12414.867,1.003
12414.918,1.001
12415.070,1.002
12415.170,1.002
12415.224,1.0
12415.320,1.0
12415.417,1.001
12415.526,1.001
12415.624,1.001
12415.720,1.001
12415.836,1.001
12415.917,1.001
12416.015,1.001
12416.133,1.0
12416.226,1.001
12416.326,1.002
12416.430,1.001
12416.528,1.002
12416.614,1.0
12416.735,1.001
12416.834,1.0
12416.940,1.001
12417.027,1.0
12417.123,1.001
12417.221,1.001
12417.320,1.001
12417.440,1.001
12417.538,1.0
12417.634,1.001
12417.742,1.001
12417.840,1.001
12417.936,1.001
12418.042,1.0
12418.153,1.0
12418.249,1.002
12418.344,1.001
12418.453,1.002
12418.550,1.001
12418.668,1.0
12418.777,1.0
12418.823,1.002
12418.906,1.001
12419.006,1.002
12419.108,1.002
12419.211,1.002
12419.315,1.001
12419.421,1.002
12419.511,1.001
12419.625,1.0
12419.709,1.002
12419.805,1.001
12419.903,1.0
12420.024,1.002
12420.121,1.001
12470.219,1.002
12470.315,1.002
12470.412,1.002
12470.510,1.002
12470.612,1.001
12470.721,1.001
12470.820,1.001
12470.915,1.0
12471.024,1.001
12471.123,1.001
12471.221,1.001
12471.318,1.001
12471.418,1.002
12471.537,1.001
12471.659,1.001
12471.722,1.001
12471.828,1.001
12471.948,1.002
12472.046,1.001
12472.152,1.002
12472.249,1.001
12472.345,1.001
12472.450,1.001
12472.494,1.002
12472.660,1.002
12472.758,1.001
12472.862,1.001
12472.956,1.001
12473.006,1.001
12473.104,1.0
12473.210,1.001
12473.306,1.001
12473.401,1.0
12473.502,1.002
12473.592,1.002
12473.711,1.002
12473.796,1.0
12473.891,1.001
12473.992,1.003
12474.110,1.001
12474.208,1.002
12474.312,1.002
12474.411,1.001
12474.488,1.002
12474.608,1.002
12474.695,1.001
12474.818,1.001
12474.905,1.001
12475.024,1.001
12475.110,1.001
12475.206,1.002
12475.328,1.002
12475.410,1.0
12475.528,1.001
12475.625,1.0
12475.720,1.002
12475.828,1.001
12475.924,1.0
12476.045,1.002
12476.127,1.003
12476.238,1.0
12476.335,1.001
12476.434,1.0
12476.536,1.0
12476.588,1.001
12476.686,1.001
12476.782,1.003
12476.886,1.002
12476.982,1.002
12477.081,1.001
12477.203,1.003
12477.299,1.002
12477.398,1.001
12477.491,1.0
12477.596,1.001
12477.708,1.002
12477.782,1.002
12477.878,1.001
12477.994,1.001
12478.096,1.002
12478.190,1.001
12478.289,1.001
12478.399,1.001
12478.497,1.002
12478.590,1.0
12478.698,1.002
12478.811,1.002
12478.908,1.001
12479.004,1.002
12479.110,1.001
12479.200,1.001
12479.319,1.002
12479.433,1.0
12479.479,1.002
12479.584,1.0
12479.689,1.002
12479.813,1.002
12479.937,1.001
12480.001,1.001
12480.119,1.002
12530.212,1.001
12530.270,1.003
12530.435,1.002
12530.534,1.0
12530.576,1.001
12530.672,1.001
12530.770,1.001
12530.948,1.001
12530.976,1.001
12531.078,1.001
12531.183,1.001
12531.271,1.002
12531.383,1.002
12531.481,1.001
12531.578,1.001
12531.680,1.002
12531.777,1.001
12531.873,1.001
12531.972,1.001
12532.074,1.001
12532.168,1.0
12532.290,1.002
12532.373,1.003
12532.485,1.001
12532.583,1.0
12532.700,1.001
12532.785,1.003
12532.904,1.0
12533.002,1.0
12533.106,1.001
12533.194,1.002
12533.268,1.002
12533.412,1.002
12533.520,1.001
12533.617,1.002
12533.713,1.002
12533.808,1.002
12533.911,1.002
12533.965,1.001
12534.060,1.002
12534.215,1.0
12534.297,1.002
12534.369,1.002
12534.477,1.001
12534.578,1.001
12534.664,1.001
12534.762,1.001
12534.863,1.001
12535.038,1.001
12535.065,1.002
12535.163,1.002
12535.260,1.0
12535.357,1.002
12535.477,1.001
12535.575,1.003
12535.681,1.001
12535.770,1.001
12535.864,1.002
12535.962,1.001
12536.060,1.002
12536.161,1.001
12536.282,1.002
12536.380,1.003
12536.485,1.001
12536.581,1.001
12536.677,1.002
12536.783,1.002
12536.894,1.0
12536.992,1.0
12537.087,1.001
12537.194,1.001
12537.290,1.001
12537.412,1.002
12537.520,1.0
12537.607,1.002
12537.727,1.002
12537.802,1.001
12537.852,1.002
12537.949,1.002
12538.114,1.002
12538.211,1.002
12538.253,1.0
12538.364,1.003
12538.459,1.002
12538.557,1.001
12538.646,1.003
12538.746,1.002
12538.866,1.001
12539.033,1.002
12539.061,1.002
12539.158,1.0
12539.254,1.0
12539.356,1.002
12539.463,1.001
12539.564,1.0
12539.659,1.001
12539.768,1.002
12539.864,1.002
12539.962,1.001
12540.056,1.002
12540.160,1.001
12590.279,1.001
12590.377,1.002
12590.463,1.003
12590.565,1.0
12590.644,1.001
12590.752,1.002
12590.851,1.001
12591.020,1.002
12591.058,1.001
12591.158,1.0
12591.298,1.0
12591.364,1.001
12591.501,1.001
12591.605,1.0
12591.643,1.001
12591.798,1.001
12591.893,1.001
12591.951,1.004
12592.045,1.0
12592.140,1.002
12592.242,1.001
12592.412,1.001
12592.447,1.002
12592.549,1.002
12592.663,1.0
12592.758,1.003
12592.835,1.001
12592.955,1.002
12593.038,1.001
12593.146,1.002
12593.243,1.001
12593.351,1.001
12593.447,1.002
12593.550,1.001
12593.652,1.002
12593.766,1.001
12593.856,1.0
12593.958,1.001
12594.062,1.001
12594.178,1.001
12594.274,1.001
12594.371,1.002
12594.471,1.001
12594.579,1.001
12594.676,1.002
12594.778,1.002
12594.881,1.001
12594.935,1.001
12595.084,1.001
12595.143,1.002
12595.291,1.001
12595.352,1.0
12595.461,1.001
12595.604,1.001
12595.668,1.0
12595.726,1.002
12595.826,1.001
12595.928,1.002
12596.034,1.001
12596.138,1.0
12596.235,1.001
12596.339,1.001
12596.437,1.001
12596.543,1.002
12596.640,1.001
12596.724,1.002
12596.830,1.0
12596.929,1.001
12597.032,1.002
12597.134,1.001
12597.236,1.003
12597.339,1.001
12597.440,1.001
12597.542,1.001
12597.646,1.002
12597.748,1.002
12597.852,1.001
12597.954,1.002
12598.055,1.002
12598.175,1.002
12598.262,1.002
12598.362,1.001
12598.465,1.001
12598.588,1.001
12598.672,1.001
12598.773,1.002
12598.842,1.002
12598.980,1.0
12599.076,1.002
12599.173,1.001
12599.278,1.001
12599.322,1.0
12599.420,1.0
12599.520,1.001
12599.621,1.001
12599.717,1.001
12599.815,1.001
12599.930,1.001
12600.014,1.001
12600.114,1.0
12650.234,1.002
12650.331,1.001
12650.418,1.002
12650.540,1.001
12650.626,1.001
12650.722,1.001
12650.818,1.001
12650.923,1.002
12651.025,1.002
12651.127,1.001
12651.235,1.002
12651.333,1.001
12651.434,1.001
12651.537,1.001
12651.641,1.001
12651.742,1.001
12651.849,1.001
12651.945,1.001
12652.050,1.002
12652.150,1.002
12652.262,1.002
12652.360,1.002
12652.459,1.0
12652.586,1.001
12652.662,1.002
12652.766,1.001
12652.869,1.002
12652.972,1.002
12653.073,1.001
12653.168,1.001
12653.277,1.001
12653.384,1.002
12653.412,1.002
12653.510,1.001
12653.608,1.002
12653.712,1.0
12653.818,1.001
12653.916,1.002
12654.018,1.001
12654.100,1.001
12654.199,1.001
12654.303,1.001
12654.425,1.001
12654.514,1.001
12654.612,1.002
12654.712,1.001
12654.835,1.002
12654.916,1.002
12655.018,1.002
12655.122,1.002
12655.228,1.001
12655.325,1.001
12655.453,1.003
12655.531,1.0
12655.634,1.001
12655.694,1.002
12655.796,1.001
12655.940,1.003
12656.043,1.001
12656.103,1.001
12656.207,1.001
12656.350,1.001
12656.421,1.002
12656.555,1.0
12656.673,1.001
12656.758,1.001
12656.862,1.0
12656.966,1.003
12656.996,1.001
12657.096,1.002
12657.193,1.0
12657.300,1.001
12657.398,1.002
12657.500,1.001
12657.604,1.001
12657.706,1.001
12657.808,1.001
12657.987,1.002
12657.991,1.001
12658.097,1.003
12658.194,1.001
12658.295,1.002
12658.396,1.003
12658.510,1.001
12658.603,1.003
12658.704,1.002
12658.808,1.001
12658.906,1.002
12659.001,1.001
12659.099,1.002
12659.203,1.002
12659.315,1.002
12659.408,1.001
12659.528,1.001
12659.586,1.003
12659.729,1.003
12659.825,1.002
12659.938,1.001
12660.025,1.001
12660.110,1.002
12710.227,1.002
12710.347,1.002
12710.445,1.001
12710.540,1.001
12710.636,1.002
12710.741,1.002
12710.793,1.001
12710.888,1.001
12710.986,1.001
12711.084,1.001
12711.188,1.002
12711.279,1.001
12711.377,1.002
12711.499,1.002
12711.595,1.001
12711.697,1.002
12711.777,1.001
12711.887,1.001
12711.982,1.001
12712.084,1.002
12712.187,1.003
12712.289,1.002
12712.391,1.002
12712.508,1.001
12712.600,1.002
12712.700,1.002
12712.801,1.002
12712.920,1.002
12713.006,1.002
12713.109,1.0
12713.209,1.002
12713.313,1.001
12713.415,1.001
12713.518,1.001
12713.619,1.0
12713.724,1.002
12713.841,1.001
12713.927,1.001
12714.030,1.002
12714.172,1.001
12714.235,1.002
12714.286,1.002
12714.372,1.001
12714.467,1.001
12714.643,1.001
12714.673,1.002
12714.781,1.001
12714.873,1.002
12714.979,1.002
12715.082,1.0
12715.260,1.002
12715.286,1.001
12715.385,1.001
12715.486,1.001
12715.565,1.002
12715.668,1.001
12715.770,1.003
12715.872,1.002
12715.976,1.002
12716.078,1.0
12716.183,1.002
12716.283,1.001
12716.386,1.001
12716.486,1.002
12716.595,1.002
12716.692,1.002
12716.795,1.003
12716.891,1.001
12716.999,1.001
12717.104,1.002
12717.206,1.001
12717.306,1.001
12717.408,1.001
12717.511,1.002
12717.613,1.0
12717.722,1.001
12717.820,1.002
12717.920,1.001
12718.023,1.002
12718.061,1.001
12718.228,1.001
12718.331,1.002
12718.359,1.0
12718.458,1.0
12718.559,1.001
12718.665,1.001
12718.756,1.001
12718.869,1.001
12718.978,1.002
12719.135,1.001
12719.173,1.001
12719.269,1.002
12719.364,1.002
12719.463,1.001
12719.560,1.002
12719.656,1.003
12719.775,1.002
12719.858,1.001
12719.971,1.002
12720.063,1.002
12720.164,1.001
13010.269,1.001
13010.367,1.001
13010.455,1.0
13010.559,1.002
13010.673,1.001
13010.790,1.0
13010.886,1.003
13010.963,1.0
13011.103,1.002
13011.200,1.002
13011.300,1.001
13011.402,1.002
13011.501,1.002
13011.606,1.001
13011.711,1.0
13011.812,1.001
13011.912,1.003
13012.016,1.001
13012.119,1.001
13012.146,1.001
13012.244,1.001
13012.349,1.002
13012.455,1.0
13012.552,1.001
13012.656,1.001
13012.757,1.002
13012.842,1.002
13012.964,1.002
13013.065,1.002
13013.247,1.001
13013.249,1.001
13013.347,1.002
13013.451,1.0
13013.555,1.001
13013.656,1.0
13013.758,1.001
13013.901,1.001
13013.963,1.001
13014.086,1.001
13014.168,1.001
13014.270,1.002
13014.379,1.002
13014.451,1.0
13014.576,1.001
13014.680,1.002
13014.783,1.0
13014.883,1.001
13015.005,1.001
13015.092,1.001
13015.195,1.002
13015.296,1.001
13015.416,1.002
13015.498,1.001
13015.602,1.001
13015.704,1.002
13015.739,1.002
13015.909,1.002
13015.937,1.001
13016.035,1.002
13016.136,1.004
13016.249,1.0
13016.345,1.001
13016.447,1.002
13016.546,1.0
13016.652,1.002
13016.751,1.001
13016.842,1.002
13016.933,1.001
13017.034,1.001
13017.138,1.002
13017.254,1.0
13017.341,1.002
13017.443,1.001
13017.547,1.001
13017.649,1.002
13017.752,1.001
13017.854,1.002
13017.956,1.002
13018.060,1.001
13018.161,1.0
13018.262,1.0
13018.366,0.999
13018.469,1.002
13018.570,1.002
13018.680,1.001
13018.776,1.003
13018.877,1.001
13018.981,1.002
13019.091,1.001
13019.187,1.001
13019.239,1.001
13019.380,1.002
13019.442,1.001
13019.550,1.0
13019.653,1.002
13019.825,1.001
