Time Lapsed,Acceleration_Z
5518.861,1.0
5518.972,1.002
5519.055,1.001
5519.179,1.0
5519.278,1.001
5519.312,1.0
5519.423,1.001
5519.518,1.001
5519.609,1.001
5519.712,1.001
5519.809,1.001
5519.910,1.002
5520.025,1.0
5520.116,1.001
5520.226,1.0
5520.326,1.0
5520.432,1.002
5520.525,1.001
5520.609,1.001
5520.712,1.001
5520.815,1.0
5520.937,1.002
5521.018,1.0
5521.116,1.001
5521.234,1.001
5521.332,1.0
5521.430,1.001
5521.533,1.0
5521.626,1.001
5521.736,1.001
5521.839,1.001
5521.940,1.002
5522.045,1.0
5522.146,1.0
5522.248,1.001
5522.363,1.001
5522.452,1.003
5522.554,1.0
5522.658,1.002
5522.775,1.001
5522.805,1.002
5522.969,1.0
5522.998,1.001
5523.097,1.001
5523.206,1.002
5523.304,1.0
5523.410,1.001
5523.511,1.001
5523.606,1.001
5523.699,1.001
5523.876,1.001
5523.903,1.0
5523.996,1.0
5524.119,1.0
5524.201,1.0
5524.298,1.002
5524.417,1.0
5524.494,1.001
5524.611,1.001
5524.707,1.001
5524.809,1.001
5524.910,1.001
5525.025,1.001
5525.123,1.0
5525.221,1.001
5525.320,1.001
5525.423,1.002
5525.528,1.001
5525.628,1.0
5525.739,1.002
5525.837,1.001
5525.935,0.999
5526.038,1.001
5526.148,1.0
5526.244,1.001
5526.342,1.001
5526.451,0.999
5526.548,1.001
5526.652,1.001
5576.773,1.001
5576.790,1.002
5576.957,1.0
5577.057,1.001
5577.138,1.0
5577.190,1.001
5577.290,1.003
5577.400,1.0
5577.508,1.0
5577.586,1.001
5577.687,1.002
5577.797,1.001
5577.898,0.999
5578.001,1.001
5578.089,1.0
5578.187,1.003
5578.290,1.002
5578.386,1.001
5578.500,1.001
5578.609,1.0
5578.699,1.001
5578.795,1.001
5578.918,1.001
5578.996,1.001
5579.109,1.001
5579.212,1.001
5579.314,1.0
5579.415,1.001
5579.518,1.001
5579.621,1.001
5579.724,1.002
5579.829,1.001
5579.937,1.002
5580.040,1.001
5580.131,1.001
5580.243,1.001
5580.346,1.0
5580.449,1.001
5580.550,1.001
5580.579,1.001
5580.677,1.002
5580.780,1.001
5580.883,1.0
5580.981,1.001
5581.079,1.001
5581.184,1.001
5581.275,1.001
5581.381,1.001
5581.476,1.002
5581.574,1.0
5581.695,1.001
5581.795,1.001
5581.891,1.0
5581.986,1.001
5582.086,1.002
5582.180,1.001
5582.287,1.001
5582.386,1.001
5582.489,1.001
5582.591,1.001
5582.697,1.0
5582.797,1.001
5582.896,1.001
5583.018,1.001
5583.106,1.002
5583.229,1.001
5583.307,1.001
5583.386,1.002
5583.523,1.0
5583.619,1.001
5583.717,1.001
5583.824,1.001
5583.923,1.001
5584.025,1.0
5584.126,1.0
5584.234,1.0
5584.268,1.001
5584.366,1.0
5584.537,1.0
5584.638,1.002
5584.667,1.0
5584.766,1.0
5584.869,1.001
5584.976,1.0
5585.082,1.002
5585.182,1.001
5585.270,1.0
5585.369,1.001
5585.466,1.0
5585.596,1.001
5585.662,1.0
5585.783,1.001
5585.869,1.001
5585.983,1.001
5586.082,1.001
5586.180,1.001
5586.277,1.001
5586.371,1.002
5586.481,1.001
5586.584,1.001
5586.697,1.001
3476.797,1.001
3476.898,1.0
3476.996,1.0
3477.131,1.001
3477.207,1.0
3477.304,1.001
3477.432,1.0
3477.506,1.001
3477.619,1.002
3477.716,1.001
3477.797,1.001
3477.915,1.001
3478.018,1.002
3478.119,1.001
3478.167,1.0
3478.315,1.001
3478.366,1.001
3478.464,1.001
3478.560,1.002
3478.655,1.001
3478.758,1.002
3478.859,1.001
3478.969,1.001
3479.065,1.001
3479.168,1.0
3479.268,1.001
3479.356,1.0
3479.457,1.001
3479.562,1.0
3479.655,1.002
3479.758,1.001
3479.866,1.0
3479.951,1.001
3480.055,1.0
3480.207,1.002
3480.266,1.0
3480.373,1.001
3480.452,1.002
3480.577,1.0
3480.673,1.0
3480.782,1.0
3480.881,1.0
3480.983,1.001
3481.121,1.0
3481.192,1.0
3481.295,1.001
3481.398,1.001
3481.518,1.002
3481.545,1.0
3481.704,1.0
3481.807,1.001
3481.910,1.0
3482.011,1.001
3482.113,1.001
3482.216,1.001
3482.253,1.001
3482.349,1.001
3482.447,1.001
3482.550,1.001
3482.653,1.002
3482.755,1.0
3482.854,1.0
3482.944,1.001
3483.060,1.001
3483.160,1.002
3483.263,1.0
3483.378,1.001
3483.452,1.0
3483.555,1.001
3483.677,1.0
3483.751,1.001
3483.863,1.001
3483.967,1.001
3484.060,1.001
3484.138,1.0
3484.266,1.002
3484.390,1.0
3484.481,1.002
3484.577,0.999
3484.655,1.002
3484.739,1.001
3484.847,1.001
3484.981,1.001
3485.084,1.001
3485.192,1.0
3485.263,1.0
3485.390,1.001
3485.486,1.0
3485.538,1.0
3485.638,1.001
3485.733,1.0
3485.903,1.002
3486.008,1.001
3486.038,1.0
3486.136,1.001
3486.251,1.0
3486.339,1.0
3486.439,1.001
3486.543,1.0
3486.643,1.0
3536.746,1.001
3536.849,1.001
3536.949,1.001
3537.028,1.0
3537.131,1.0
3537.233,1.0
3537.354,1.002
3537.442,1.0
3537.540,1.001
3537.641,1.0
3537.763,1.002
3537.839,1.002
3537.959,1.0
3538.057,1.001
3538.157,1.001
3538.258,1.001
3538.361,1.002
3538.454,1.0
3538.567,1.001
3538.668,1.001
3538.788,1.0
3538.871,1.001
3538.974,1.001
3539.077,1.001
3539.190,1.0
3539.233,1.0
3539.383,1.001
3539.488,1.001
3539.601,1.001
3539.631,1.0
3539.729,1.0
3539.837,1.0
3539.925,1.0
3540.025,1.002
3540.123,1.001
3540.226,1.001
3540.329,1.0
3540.440,1.0
3540.520,1.001
3540.619,1.001
3540.726,1.001
3540.827,1.0
3540.920,1.0
3541.030,1.001
3541.116,1.0
3541.238,1.0
3541.341,1.0
3541.442,1.001
3541.540,1.0
3541.636,1.001
3541.739,1.001
3541.851,1.0
3541.947,1.001
3542.045,1.002
3542.148,1.001
3542.251,1.0
3542.354,1.001
3542.457,1.001
3542.523,1.001
3542.667,1.001
3542.763,1.001
3542.866,1.0
3542.978,1.001
3543.072,1.001
3543.175,1.0
3543.278,1.0
3543.376,1.0
3543.481,1.001
3543.603,1.001
3543.618,1.001
3543.716,1.0
3543.815,1.0
3543.922,1.001
3544.013,1.001
3544.130,1.001
3544.231,1.0
3544.337,1.0
3544.422,1.001
3544.520,1.0
3544.626,1.0
3544.728,1.001
3544.827,1.0
3544.929,1.001
3545.018,1.0
3545.114,1.001
3545.207,1.001
3545.317,1.001
3545.437,1.001
3545.508,1.0
3545.652,1.002
3545.722,1.0
3545.849,1.0
3545.922,1.001
3546.043,1.0
3546.143,1.002
3546.248,1.001
3546.347,1.0
3546.449,1.001
3546.540,1.001
3546.655,1.001
3596.758,1.0
3596.859,1.001
3596.961,1.001
3597.065,1.0
3597.158,1.001
3597.209,1.0
3597.305,1.001
3597.400,1.001
3597.587,1.0
3597.611,1.001
3597.712,1.0
3597.807,1.0
3597.920,1.001
3598.011,1.0
3598.097,1.0
3598.216,1.0
3598.302,1.001
3598.402,1.001
3598.503,1.0
3598.603,1.001
3598.707,1.0
3598.815,1.001
3598.908,1.001
3599.011,0.999
3599.114,1.001
3599.202,1.0
3599.322,1.001
3599.432,1.001
3599.525,1.001
3599.596,1.001
3599.717,1.0
3599.800,1.0
3599.902,1.0
3600.023,1.001
3600.146,1.001
3600.260,1.001
3600.332,1.0
3600.423,1.001
3600.545,1.0
3600.653,1.002
3600.746,1.001
3600.854,1.001
3600.952,1.001
3600.993,1.0
3601.092,1.0
3601.190,1.0
3601.290,1.002
3601.391,1.001
3601.491,1.0
3601.594,1.002
3601.711,1.0
3601.798,1.001
3601.900,1.001
3602.003,1.0
3602.097,1.002
3602.194,1.001
3602.292,1.0
3602.391,1.0
3602.491,1.001
3602.594,1.001
3602.697,1.001
3602.812,1.001
3602.885,1.001
3602.991,1.001
3603.099,1.002
3603.199,1.002
3603.320,1.0
3603.412,1.0
3603.521,1.002
3603.609,1.001
3603.697,1.001
3603.815,1.001
3603.935,1.0
3604.006,1.001
3604.128,1.001
3604.231,1.001
3604.324,1.001
3604.471,1.001
3604.543,1.001
3604.643,1.001
3604.739,1.001
3604.780,1.001
3604.878,1.001
3604.994,1.001
3605.077,1.001
3605.190,1.001
3605.288,1.0
3605.386,1.0
3605.491,1.0
3605.587,1.001
3605.687,1.001
3605.797,1.0
3605.878,1.001
3605.976,1.003
3606.097,1.0
3606.185,1.001
3606.283,1.001
3606.383,1.001
3606.506,1.003
3606.587,1.0
3606.690,1.001
3656.792,1.001
3656.900,1.0
3657.006,1.002
3657.101,1.001
3657.202,1.002
3657.312,1.001
3657.408,1.001
3657.516,1.0
3657.611,1.001
3657.712,1.003
3657.817,1.002
3657.934,1.001
3658.028,1.001
3658.126,1.001
3658.185,1.001
3658.344,1.001
3658.373,1.0
3658.471,1.001
3658.574,1.001
3658.668,1.001
3658.771,1.001
3658.935,1.001
3658.986,1.002
3659.072,1.0
3659.175,1.0
3659.273,1.001
3659.376,1.001
3659.479,1.002
3659.582,1.001
3659.682,1.001
3659.771,1.0
3659.871,1.001
3659.969,1.0
3660.070,1.001
3660.182,1.0
3660.278,1.001
3660.376,1.001
3660.472,1.0
3660.616,1.001
3660.692,1.001
3660.790,1.0
3660.873,1.002
3661.000,1.001
3661.101,1.0
3661.180,1.001
3661.265,1.001
3661.364,1.001
3661.510,1.0
3661.574,1.002
3661.716,1.001
3661.844,1.002
3661.888,1.001
3662.021,1.003
3662.116,1.0
3662.212,1.001
3662.263,1.001
3662.368,1.001
3662.459,1.0
3662.555,1.002
3662.709,1.001
3662.778,1.001
3662.859,1.001
3662.956,1.001
3663.079,1.001
3663.170,1.0
3663.266,1.0
3663.371,1.001
3663.472,1.001
3663.554,1.0
3663.653,1.001
3663.755,1.001
3663.856,1.0
3663.959,1.001
3664.062,1.0
3664.182,1.0
3664.273,1.001
3664.371,1.001
3664.474,1.0
3664.592,1.002
3664.677,1.001
3664.778,1.0
3664.891,1.001
3664.986,1.0
3665.087,1.001
3665.185,1.0
3665.283,1.0
3665.393,1.001
3665.496,1.0
3665.599,1.002
3665.702,1.001
3665.798,1.001
3665.907,1.001
3666.018,1.001
3666.111,1.001
3666.212,1.0
3666.315,1.001
3666.454,1.001
3666.457,1.001
3666.552,1.001
3666.658,1.0
3716.753,1.001
3716.847,1.002
3716.949,1.0
3717.045,1.002
3717.143,1.0
3717.263,1.001
3717.359,1.001
3717.461,1.001
3717.557,1.0
3717.652,1.002
3717.748,1.0
3717.859,1.001
3717.962,1.002
3718.059,1.0
3718.168,1.0
3718.270,1.0
3718.366,1.0
3718.472,1.001
3718.592,1.002
3718.680,1.0
3718.780,1.001
3718.878,1.001
3718.976,1.002
3719.077,1.0
3719.184,1.001
3719.295,1.002
3719.396,1.0
3719.491,1.002
3719.592,1.0
3719.695,1.003
3719.739,1.0
3719.898,1.002
3719.945,1.001
3720.033,1.001
3720.206,1.002
3720.234,1.0
3720.332,0.999
3720.452,1.0
3720.537,1.0
3720.638,1.001
3720.741,1.001
3720.841,1.0
3720.947,1.001
3721.060,1.001
3721.133,1.0
3721.231,1.002
3721.334,1.0
3721.437,1.001
3721.530,1.001
3721.646,1.001
3721.741,1.001
3721.847,1.002
3721.942,1.001
3722.062,1.001
3722.160,1.002
3722.266,1.0
3722.358,1.001
3722.459,1.0
3722.552,1.0
3722.702,1.0
3722.775,1.001
3722.878,1.001
3723.001,1.001
3723.076,1.001
3723.177,1.001
3723.278,1.0
3723.381,1.0
3723.484,1.001
3723.586,1.0
3723.790,1.001
3723.793,1.001
3723.844,1.0
3723.934,1.001
3724.033,1.0
3724.126,1.002
3724.239,1.001
3724.326,1.001
3724.437,1.001
3724.542,1.0
3724.636,1.002
3724.721,1.001
3724.839,1.001
3724.935,1.0
3725.037,1.002
3725.130,1.002
3725.229,1.0
3725.327,1.001
3725.435,1.001
3725.540,1.001
3725.643,1.001
3725.739,1.0
3725.834,1.001
3725.945,1.0
3726.050,1.0
3726.146,1.0
3726.251,1.001
3726.353,1.001
3726.452,1.0
3726.560,1.001
3726.677,1.001
3776.760,1.001
3776.863,1.001
3776.967,1.001
3777.087,1.001
3777.163,1.0
3777.273,1.002
3777.373,1.001
3777.412,1.0
3777.581,1.001
3777.684,1.001
3777.711,1.001
3777.824,1.0
3777.920,1.0
3778.015,1.001
3778.114,1.0
3778.216,1.001
3778.320,1.003
3778.422,1.003
3778.515,1.003
3778.611,1.001
3778.744,1.002
3778.824,1.002
3778.925,1.0
3779.008,1.001
3779.106,1.001
3779.251,1.0
3779.324,1.001
3779.417,1.001
3779.516,1.001
3779.614,1.0
3779.731,1.0
3779.829,1.001
3779.951,1.001
3780.037,1.001
3780.146,1.0
3780.244,1.0
3780.351,1.001
3780.447,1.002
3780.545,1.0
3780.650,1.0
3780.763,1.001
3780.891,1.001
3780.964,1.001
3781.062,1.002
3781.165,1.001
3781.266,1.002
3781.369,1.0
3781.452,1.0
3781.508,1.001
3781.609,1.001
3781.709,1.0
3781.822,1.001
3781.907,1.0
3782.016,1.0
3782.119,1.002
3782.212,1.0
3782.298,1.001
3782.398,1.001
3782.520,1.001
3782.601,1.001
3782.707,1.001
3782.810,1.0
3782.923,1.001
3783.016,1.0
3783.109,1.0
3783.204,1.001
3783.337,1.0
3783.408,1.002
3783.520,1.0
3783.616,1.001
3783.707,1.0
3783.826,1.001
3783.923,1.002
3784.025,1.001
3784.138,1.001
3784.238,1.001
3784.334,1.0
3784.440,1.001
3784.538,1.0
3784.638,1.001
3784.761,1.001
3784.792,1.0
3784.893,1.002
3784.996,1.0
3785.092,1.0
3785.197,1.002
3785.300,1.001
3785.396,1.001
3785.496,1.0
3785.594,1.002
3785.692,1.001
3785.805,1.0
3785.898,1.002
3785.994,1.001
3786.089,1.002
3786.189,1.002
3786.307,1.001
3786.385,1.0
3786.496,1.0
3786.599,1.001
3786.692,1.001
4076.795,1.001
4076.898,1.001
4077.010,1.0
4077.108,1.002
4077.209,1.001
4077.334,1.001
4077.410,1.003
4077.513,1.0
4077.619,1.002
4077.702,1.001
4077.820,1.001
4077.923,1.0
4078.027,1.003
4078.138,1.003
4078.192,1.003
4078.292,1.002
4078.393,1.004
4078.503,1.001
4078.609,1.001
4078.714,1.001
4078.824,1.0
4078.957,1.001
4078.981,1.0
4079.146,1.001
4079.195,1.0
4079.295,1.0
4079.391,1.002
4079.489,1.001
4079.589,1.0
4079.687,1.0
4079.785,1.001
4079.905,1.001
4079.978,1.001
4080.074,1.0
4080.177,1.0
4080.287,1.001
4080.390,1.0
4080.486,1.002
4080.584,1.0
4080.687,1.001
4080.783,1.0
4080.900,1.0
4081.010,1.001
4081.096,1.0
4081.201,1.001
4081.307,1.001
4081.420,1.0
4081.518,1.001
4081.614,1.0
4081.709,1.001
4081.814,1.001
4081.915,1.001
4082.037,1.001
4082.111,1.001
4082.246,1.0
4082.334,1.001
4082.496,1.0
4082.498,1.0
4082.572,1.002
4082.728,1.0
4082.780,1.001
4082.869,1.0
4082.984,1.001
4083.067,1.0
4083.187,1.0
4083.283,1.001
4083.378,1.001
4083.476,1.001
4083.582,1.0
4083.668,1.001
4083.785,1.002
4083.886,1.0
4083.972,1.001
4084.069,1.0
4084.168,1.0
4084.271,1.002
4084.386,1.001
4084.488,1.0
4084.582,1.002
4084.707,1.0
4084.783,1.001
4084.888,1.0
4084.986,1.002
4085.099,1.001
4085.195,1.002
4085.295,1.001
4085.420,1.0
4085.464,1.0
4085.606,1.0
4085.709,1.0
4085.785,1.0
4085.920,1.001
4086.021,1.002
4086.116,1.001
4086.226,1.0
4086.324,1.0
4086.422,1.0
4086.521,1.001
4086.562,1.0
4086.660,1.0
4136.758,1.001
4136.935,1.001
4136.967,1.002
4137.094,1.002
4137.163,1.0
4137.258,1.0
4137.371,1.002
4137.476,1.001
4137.565,1.001
4137.668,1.001
4137.768,1.0
4137.876,1.003
4137.957,1.0
4138.060,1.0
4138.158,1.001
4138.258,1.0
4138.358,1.001
4138.472,1.0
4138.567,1.001
4138.673,1.002
4138.771,1.0
4138.881,1.001
4138.989,1.001
4139.118,1.001
4139.195,1.001
4139.295,1.001
4139.393,1.0
4139.506,1.0
4139.603,1.001
4139.701,1.001
4139.802,1.001
4139.902,1.002
4140.008,1.0
4140.103,1.001
4140.216,1.0
4140.314,1.0
4140.417,1.001
4140.444,1.0
4140.619,1.001
4140.655,1.0
4140.751,1.001
4140.849,1.001
4140.956,1.001
4141.052,1.002
4141.148,1.001
4141.270,1.0
4141.342,1.001
4141.442,1.0
4141.540,1.001
4141.665,1.0
4141.753,1.001
4141.849,1.001
4141.949,1.001
4142.057,1.0
4142.160,1.001
4142.268,1.001
4142.351,1.001
4142.462,1.001
4142.577,1.0
4142.660,1.0
4142.770,1.001
4142.856,1.001
4142.978,1.001
4143.086,1.002
4143.185,1.0
4143.282,1.001
4143.383,1.001
4143.505,1.001
4143.597,1.001
4143.699,1.0
4143.797,1.0
4143.915,1.0
4143.998,1.0
4144.099,1.0
4144.204,1.0
4144.239,1.0
4144.334,1.0
4144.435,1.002
4144.535,1.0
4144.641,1.001
4144.739,1.0
4144.842,1.0
4144.945,1.001
4145.048,1.0
4145.152,1.002
4145.234,1.0
4145.342,1.001
4145.435,1.002
4145.535,1.0
4145.638,1.0
4145.753,1.002
4145.853,1.0
4145.954,1.002
4146.077,1.001
4146.153,1.0
4146.256,1.001
4146.354,1.001
4146.454,1.002
4146.579,1.002
4146.670,1.001
4196.771,1.001
4196.829,1.001
4196.937,1.001
4197.040,1.0
4197.141,1.001
4197.275,1.0
4197.347,1.0
4197.451,1.0
4197.589,1.001
4197.660,1.001
4197.790,1.0
4197.915,1.002
4197.932,1.0
4198.021,1.001
4198.128,1.0
4198.226,1.002
4198.331,1.0
4198.427,1.001
4198.530,1.001
4198.648,1.002
4198.739,1.001
4198.839,1.001
4198.937,1.002
4199.025,1.0
4199.128,1.001
4199.226,1.001
4199.326,1.0
4199.435,1.002
4199.537,1.0
4199.633,1.001
4199.753,1.001
4199.844,1.001
4199.947,1.0
4200.043,1.002
4200.163,1.0
4200.246,1.0
4200.356,1.001
4200.452,1.002
4200.557,1.001
4200.655,1.001
4200.756,1.002
4200.861,1.0
4200.967,1.001
4201.072,1.001
4201.170,1.002
4201.273,1.0
4201.371,1.0
4201.472,1.002
4201.591,1.0
4201.680,1.001
4201.782,1.0
4201.812,1.001
4201.912,1.001
4202.025,1.001
4202.123,1.001
4202.224,1.0
4202.324,1.001
4202.430,1.0
4202.506,1.001
4202.616,1.0
4202.714,1.0
4202.820,1.0
4202.917,1.001
4203.013,1.002
4203.113,1.0
4203.209,1.001
4203.339,1.0
4203.427,1.0
4203.525,1.001
4203.628,1.003
4203.728,1.001
4203.839,1.002
4203.934,1.002
4204.038,1.002
4204.136,1.0
4204.239,1.001
4204.342,1.001
4204.445,1.001
4204.548,1.001
4204.652,1.001
4204.751,1.0
4204.854,1.0
4204.967,1.0
4205.065,1.002
4205.162,1.001
4205.265,1.002
4205.302,1.001
4205.472,1.001
4205.570,1.002
4205.679,1.0
4205.704,1.0
4205.807,1.001
4205.912,1.001
4206.000,1.002
4206.114,1.0
4206.219,1.001
4206.320,1.002
4206.410,1.001
4206.523,1.001
4206.609,1.0
4206.707,1.0
4256.807,1.001
4256.895,1.0
4257.021,1.002
4257.106,1.001
4257.209,1.001
4257.312,1.001
4257.413,1.0
4257.516,1.002
4257.621,1.0
4257.724,1.001
4257.861,1.0
4257.934,1.0
4258.028,1.001
4258.126,1.0
4258.248,1.001
4258.344,1.0
4258.442,1.001
4258.543,1.001
4258.646,1.0
4258.750,1.001
4258.847,1.001
4258.951,1.001
4259.052,0.999
4259.155,1.001
4259.258,1.002
4259.361,1.001
4259.391,1.002
4259.489,1.0
4259.589,1.001
4259.699,1.001
4259.795,1.0
4259.895,1.002
4259.996,0.999
4260.087,1.0
4260.209,1.0
4260.307,0.999
4260.410,1.002
4260.491,1.001
4260.589,1.001
4260.689,1.001
4260.792,1.001
4260.896,1.003
4261.000,1.0
4261.109,1.002
4261.214,1.001
4261.310,1.0
4261.393,1.001
4261.511,1.001
4261.601,1.001
4261.685,1.001
4261.809,1.001
4261.925,1.002
4262.021,1.001
4262.119,1.001
4262.217,1.001
4262.304,1.0
4262.423,1.002
4262.510,1.001
4262.613,1.001
4262.677,1.0
4262.842,1.0
4262.937,1.001
4262.983,1.0
4263.079,1.002
4263.244,1.002
4263.295,1.001
4263.388,1.002
4263.484,1.001
4263.589,1.0
4263.690,1.0
4263.795,1.002
4263.891,1.001
4263.988,1.001
4264.084,1.001
4264.180,1.001
4264.277,1.0
4264.376,1.001
4264.496,1.0
4264.616,1.002
4264.690,1.001
4264.820,1.001
4264.891,1.001
4264.993,0.999
4265.094,1.002
4265.195,1.001
4265.300,1.001
4265.410,1.001
4265.506,1.0
4265.599,1.002
4265.719,1.001
4265.820,1.001
4265.922,1.001
4266.013,1.0
4266.116,1.001
4266.250,1.001
4266.334,1.001
4266.430,1.002
4266.530,1.001
4266.628,1.001
4316.731,1.001
4316.839,1.002
4316.866,1.0
4316.996,1.001
4317.072,1.001
4317.175,1.001
4317.283,1.0
4317.427,1.001
4317.476,1.001
4317.574,1.0
4317.677,1.0
4317.783,1.0
4317.878,1.001
4317.974,1.0
4318.074,1.001
4318.172,1.0
4318.271,1.002
4318.375,1.0
4318.496,1.001
4318.579,1.0
4318.680,1.0
4318.788,1.0
4318.861,1.0
4318.988,1.001
4319.089,1.002
4319.190,1.001
4319.300,1.002
4319.398,1.001
4319.503,1.001
4319.599,1.0
4319.702,1.001
4319.812,1.001
4319.915,1.0
4320.011,1.001
4320.119,1.0
4320.222,1.001
4320.332,1.001
4320.427,1.001
4320.523,1.0
4320.633,1.001
4320.658,1.0
4320.766,1.002
4320.864,1.002
4320.962,1.001
4321.067,1.0
4321.172,1.001
4321.271,1.001
4321.373,1.0
4321.457,1.0
4321.579,1.0
4321.673,1.001
4321.755,1.001
4321.858,1.0
4321.959,1.001
4322.059,1.0
4322.168,1.0
4322.261,1.001
4322.368,1.0
4322.469,1.002
4322.581,1.0
4322.677,1.001
4322.773,1.0
4322.868,1.001
4322.961,1.001
4323.067,1.0
4323.150,1.002
4323.288,1.001
4323.391,1.002
4323.486,1.0
4323.589,1.0
4323.684,1.0
4323.773,1.0
4323.903,1.001
4324.010,1.002
4324.047,1.002
4324.211,1.0
4324.310,1.0
4324.444,1.0
4324.609,1.0
4324.660,1.001
4324.760,1.0
4324.856,1.001
4324.957,1.001
4325.057,1.001
4325.153,1.001
4325.255,1.0
4325.358,1.0
4325.439,1.0
4325.548,1.001
4325.645,1.001
4325.746,1.001
4325.871,1.001
4325.947,1.0
4326.050,1.0
4326.155,1.002
4326.261,1.002
4326.361,1.002
4326.464,1.0
4326.581,1.001
4326.673,1.002
4376.780,1.001
4376.876,1.0
4376.947,1.0
4377.035,1.001
4377.136,1.002
4377.315,1.0
4377.342,1.002
4377.445,1.0
4377.548,1.001
4377.650,1.001
4377.760,1.0
4377.910,1.002
4377.937,1.0
4378.094,1.001
4378.195,1.001
4378.295,1.001
4378.347,1.001
4378.440,1.0
4378.538,1.001
4378.638,1.001
4378.734,1.0
4378.829,1.001
4378.949,1.001
4379.047,1.0
4379.153,1.001
4379.228,1.0
4379.327,1.001
4379.434,1.0
4379.533,1.002
4379.636,1.0
4379.741,1.001
4379.849,1.001
4379.951,1.0
4380.050,1.001
4380.148,1.0
4380.256,1.001
4380.354,1.003
4380.457,1.0
4380.557,1.0
4380.665,1.0
4380.766,1.001
4380.864,1.0
4380.989,1.002
4381.079,1.0
4381.173,1.0
4381.275,1.002
4381.378,1.001
4381.472,1.002
4381.579,1.001
4381.682,1.0
4381.724,1.002
4381.822,1.001
4381.994,1.0
4382.030,1.0
4382.119,1.001
4382.221,1.0
4382.324,1.0
4382.422,1.002
4382.528,1.001
4382.631,1.0
4382.719,1.002
4382.826,1.0
4382.929,1.001
4383.030,1.0
4383.116,1.001
4383.219,1.002
4383.315,1.001
4383.425,1.001
4383.521,1.0
4383.660,1.0
4383.719,1.002
4383.841,1.001
4383.944,1.0
4384.040,1.002
4384.148,1.0
4384.244,1.001
4384.354,1.0
4384.452,1.002
4384.555,1.0
4384.665,1.001
4384.758,1.001
4384.863,1.0
4384.969,1.0
4385.077,1.0
4385.175,1.0
4385.270,1.002
4385.371,1.001
4385.472,1.0
4385.577,1.0
4385.679,1.0
4385.709,1.001
4385.815,1.001
4385.910,1.0
4386.010,1.001
4386.190,1.002
4386.219,1.0
4386.319,1.0
4386.420,1.001
4386.527,1.001
4386.626,1.001
4676.724,1.0
4676.822,1.001
4676.908,1.001
4677.010,1.001
4677.114,1.0
4677.236,1.001
4677.324,1.0
4677.420,1.001
4677.523,1.0
4677.604,1.001
4677.716,1.001
4677.829,1.0
4677.915,1.001
4678.021,1.002
4678.123,1.0
4678.224,1.001
4678.304,1.001
4678.403,1.0
4678.548,1.0
4678.618,1.001
4678.751,1.0
4678.824,1.0
4678.947,1.001
4679.028,1.001
4679.099,1.0
4679.263,1.0
4679.364,1.001
4679.459,1.001
4679.508,1.002
4679.677,1.001
4679.707,1.001
4679.810,1.002
4679.913,1.001
4680.010,1.001
4680.111,1.001
4680.214,1.002
4680.310,1.001
4680.413,1.0
4680.498,1.001
4680.594,1.001
4680.694,1.001
4680.805,1.002
4680.913,1.0
4681.008,1.001
4681.106,1.002
4681.214,1.001
4681.324,1.001
4681.420,1.0
4681.521,1.001
4681.616,1.002
4681.722,1.0
4681.824,1.001
4681.949,1.002
4682.013,1.001
4682.133,1.001
4682.233,1.001
4682.331,1.001
4682.400,1.001
4682.508,1.001
4682.641,1.0
4682.711,1.0
4682.854,1.001
4682.927,1.001
4683.070,1.001
4683.189,1.0
4683.190,1.001
4683.373,1.001
4683.402,1.0
4683.486,1.001
4683.601,1.0
4683.697,1.0
4683.793,1.002
4683.896,1.0
4683.991,1.0
4684.089,1.0
4684.185,1.0
4684.290,1.0
4684.385,1.0
4684.493,1.002
4684.589,1.001
4684.699,1.0
4684.797,1.001
4684.902,1.0
4684.998,1.001
4685.099,1.0
4685.202,1.0
4685.320,1.002
4685.407,1.001
4685.510,1.0
4685.618,1.0
4685.734,1.002
4685.815,1.0
4685.918,1.001
4686.021,1.001
4686.126,1.002
4686.226,1.002
4686.332,1.0
4686.423,1.001
4686.535,1.001
4686.635,1.001
4736.738,1.001
4736.839,1.0
4736.945,1.002
4737.054,1.001
4737.082,1.001
4737.185,1.002
4737.282,1.0
4737.383,1.002
4737.484,1.0
4737.574,1.001
4737.690,1.002
4737.792,1.001
4737.896,1.001
4737.994,1.002
4738.074,1.0
4738.189,1.001
4738.275,1.0
4738.376,1.002
4738.479,1.001
4738.574,1.0
4738.687,1.001
4738.788,1.001
4738.896,1.001
4738.996,1.0
4739.074,1.001
4739.197,1.001
4739.304,1.001
4739.432,1.001
4739.506,1.0
4739.609,1.002
4739.707,1.001
4739.802,1.001
4739.910,1.001
4740.015,1.001
4740.099,1.001
4740.222,1.0
4740.320,1.0
4740.422,1.001
4740.525,1.0
4740.630,1.001
4740.726,1.0
4740.766,1.001
4740.937,1.0
4740.964,1.001
4741.064,1.002
4741.167,1.0
4741.271,1.001
4741.369,1.001
4741.479,1.002
4741.569,1.002
4741.680,1.001
4741.782,1.0
4741.883,1.0
4741.962,1.0
4742.062,1.002
4742.170,1.002
4742.273,1.0
4742.375,1.001
4742.474,1.001
4742.576,1.001
4742.670,1.0
4742.778,1.0
4742.864,1.001
4742.984,1.0
4743.087,1.001
4743.175,1.0
4743.278,1.001
4743.364,1.001
4743.466,1.0
4743.570,1.002
4743.673,1.001
