Time,Magnetic field Y
 23:02:04.880,12.727
 23:02:04.976,12.713
 23:02:05.082,12.807
 23:02:05.177,12.860
 23:02:05.273,12.753
 23:02:05.383,12.853
 23:02:05.494,12.733
 23:02:05.600,12.873
 23:02:05.695,12.800
 23:02:05.822,12.800
 23:02:05.901,12.873
 23:02:05.996,12.793
 23:02:06.100,12.760
 23:02:06.211,12.807
 23:02:06.306,12.727
 23:02:06.417,12.687
 23:02:06.513,12.840
 23:02:06.561,12.847
 23:02:06.742,12.760
 23:02:06.758,12.720
 23:02:06.853,12.820
 23:02:06.948,12.753
 23:02:07.043,12.820
 23:02:07.166,12.720
 23:02:07.260,12.813
 23:02:07.356,12.940
 23:02:07.466,12.820
 23:02:07.561,12.773
 23:02:07.666,12.773
 23:02:07.745,12.860
 23:02:07.857,12.820
 23:02:07.951,12.760
 23:02:08.062,12.787
 23:02:08.156,12.820
 23:02:08.262,12.833
 23:02:08.372,12.847
 23:02:08.468,12.847
 23:02:08.595,12.847
 23:02:08.675,12.767
 23:02:08.795,12.740
 23:02:08.874,12.827
 23:02:08.969,12.773
 23:02:09.080,12.840
 23:02:09.176,12.827
 23:02:09.238,12.800
 23:02:09.391,12.807
 23:02:09.455,12.767
 23:02:09.566,12.900
 23:02:09.710,12.753
 23:02:09.780,12.667
 23:02:09.875,12.593
 23:02:10.002,12.720
 23:02:10.098,12.693
 23:02:10.209,12.673
 23:02:10.314,12.687
 23:02:10.409,12.707
 23:02:10.504,12.807
 23:02:10.536,12.673
 23:02:10.630,12.753
 23:02:10.757,12.840
 23:02:10.846,12.647
 23:02:10.941,12.820
 23:02:11.037,12.847
 23:02:11.148,12.693
 23:02:11.243,12.700
 23:02:11.338,12.713
 23:02:11.459,12.680
 23:02:11.538,12.740
 23:02:11.649,12.740
 23:02:11.744,12.700
 23:02:11.838,12.707
 23:02:11.943,12.760
 23:02:12.038,12.747
 23:02:12.149,12.713
 23:02:12.228,12.693
 23:02:12.340,12.827
 23:02:12.444,12.807
 23:02:12.555,12.840
 23:02:12.650,12.807
 23:02:12.746,12.813
 23:02:12.841,12.853
 23:02:12.961,12.813
 23:02:13.039,12.880
 23:02:13.135,12.860
 23:02:13.315,12.793
 23:02:13.370,12.733
 23:02:13.481,12.767
 23:02:13.589,12.727
 23:02:13.653,12.793
 23:02:13.748,12.833
 23:02:13.906,12.787
 23:02:13.922,12.807
 23:02:14.058,12.773
 23:02:14.200,12.867
 23:02:14.295,12.780
 23:02:14.327,12.700
 23:02:14.517,12.807
 23:02:14.552,12.800
 23:02:14.638,12.753
 23:02:14.733,12.607
 23:02:14.843,12.760
 23:02:14.939,12.680
 23:02:15.034,12.667
 23:02:15.139,12.693
 23:02:15.234,12.893
 23:02:15.350,12.807
 23:02:15.440,12.873
 23:02:15.551,12.760
 23:02:15.640,12.693
 23:02:15.767,12.760
 23:02:15.830,12.680
 23:02:15.941,12.773
 23:02:16.037,12.773
 23:02:16.156,12.767
 23:02:16.236,12.733
 23:02:16.346,12.693
 23:02:16.441,12.793
 23:02:16.553,12.853
 23:02:16.646,12.833
 23:02:16.768,12.807
 23:02:16.864,12.873
 23:02:16.974,12.693
 23:02:17.070,12.827
 23:02:17.165,12.787
 23:02:17.270,12.720
 23:02:17.366,12.693
 23:02:17.477,12.693
 23:02:17.588,12.833
 23:02:17.635,12.827
 23:02:17.772,12.680
 23:02:17.883,12.787
 23:02:17.994,12.740
 23:02:18.026,12.853
 23:02:18.184,12.720
 23:02:18.216,12.700
 23:02:18.320,12.727
 23:02:18.415,12.773
 23:02:18.524,12.687
 23:02:18.636,12.713
 23:02:18.731,12.847
 23:02:18.822,12.760
 23:02:18.917,12.853
 23:02:19.012,12.733
 23:02:19.124,12.780
 23:02:19.219,12.733
 23:02:19.322,12.767
 23:02:19.416,12.680
 23:02:19.527,12.653
 23:02:19.622,12.800
 23:02:19.734,12.727
 23:02:19.828,12.793
 23:02:19.933,12.747
 23:02:20.028,12.693
 23:02:20.155,12.793
 23:02:20.250,12.733
 23:02:20.344,12.827
 23:02:20.444,12.780
 23:02:20.515,12.747
 23:02:20.638,12.733
 23:02:20.740,12.840
 23:02:20.842,12.687
 23:02:20.953,12.687
 23:02:21.053,12.687
 23:02:21.154,12.780
 23:02:21.252,12.840
 23:02:21.297,12.833
 23:02:21.448,12.760
 23:02:21.502,12.733
 23:02:21.670,12.800
 23:02:21.700,12.733
 23:02:21.799,12.840
 23:02:22.012,12.700
 23:02:22.015,12.720
 23:02:22.109,12.700
 23:02:22.198,12.687
 23:02:22.308,12.660
 23:02:22.403,12.767
 23:02:22.513,12.747
 23:02:22.610,12.833
 23:02:22.692,12.733
 23:02:22.791,12.720
 23:02:22.901,12.733
 23:02:23.008,12.653
 23:02:23.112,12.680
 23:02:23.213,12.807
 23:02:23.299,12.813
 23:02:23.404,12.767
 23:02:23.504,12.740
 23:02:23.602,12.813
 23:02:23.703,12.680
 23:02:23.826,12.833
 23:02:23.910,12.753
 23:02:24.012,12.767
 23:02:24.110,12.700
 23:02:24.235,12.773
 23:02:24.331,12.807
 23:02:24.429,12.913
 23:02:24.528,12.880
 23:02:24.633,12.740
 23:02:24.734,12.767
 23:02:24.838,12.740
 23:02:24.926,12.720
 23:02:25.046,12.753
 23:02:25.085,12.747
 23:02:25.187,12.693
 23:02:25.358,12.733
 23:02:25.386,12.820
 23:02:25.484,12.707
 23:02:25.584,12.760
 23:02:25.686,12.720
 23:02:25.860,12.720
 23:02:25.885,12.707
 23:02:25.986,12.753
 23:02:26.100,12.713
 23:02:26.195,12.833
 23:02:26.294,12.773
 23:02:26.397,12.707
 23:02:26.499,12.680
 23:02:26.600,12.767
 23:02:26.703,12.813
 23:02:26.787,12.780
 23:02:26.888,12.653
 23:02:26.990,12.793
 23:02:27.094,12.833
 23:02:27.203,12.820
 23:02:27.302,12.727
 23:02:27.380,12.620
 23:02:27.498,12.727
 23:02:27.609,12.733
 23:02:27.707,12.767
 23:02:27.790,12.720
 23:02:27.911,12.727
 23:02:27.978,12.747
 23:02:28.103,12.747
 23:02:28.190,12.820
 23:02:28.291,12.853
 23:02:28.396,12.747
 23:02:28.516,12.867
 23:02:28.601,12.860
 23:02:28.737,12.873
 23:02:28.840,12.760
 23:02:28.943,12.747
 23:02:29.039,12.720
 23:02:29.146,12.733
 23:02:29.174,12.740
 23:02:29.351,12.753
 23:02:29.378,12.787
 23:02:29.477,12.793
 23:02:29.581,12.840
 23:02:29.677,12.793
 23:02:29.774,12.807
 23:02:29.878,12.820
 23:02:29.980,12.800
 23:02:30.072,12.693
 23:02:30.184,12.787
 23:02:30.289,12.800
 23:02:30.393,12.793
 23:02:30.507,12.773
 23:02:30.569,12.713
 23:02:30.681,12.827
 23:02:30.780,12.833
 23:02:30.880,12.867
 23:02:30.979,12.727
 23:02:31.082,12.607
 23:02:31.173,12.793
 23:02:31.287,12.807
 23:02:31.398,12.773
 23:02:31.498,12.813
 23:02:31.595,12.673
 23:02:31.681,12.827
 23:02:31.782,12.940
 23:02:31.867,12.753
 23:02:31.970,12.760
 23:02:32.077,12.780
 23:02:32.209,12.807
 23:02:32.321,12.747
 23:02:32.389,12.700
 23:02:32.510,12.847
 23:02:32.610,12.653
 23:02:32.716,12.787
 23:02:32.833,12.807
 23:02:32.930,12.733
 23:02:33.027,12.800
 23:02:33.123,12.773
 23:02:33.174,12.713
 23:02:33.272,12.787
 23:02:33.381,12.907
 23:02:33.465,12.853
 23:02:33.567,12.727
 23:02:33.670,12.747
 23:02:33.771,12.787
 23:02:33.875,12.793
 23:02:33.973,12.900
 23:02:34.076,12.807
 23:02:34.160,12.820
 23:02:34.282,12.893
 23:02:34.360,12.853
 23:02:34.481,12.773
 23:02:34.567,12.780
 23:02:34.667,12.887
 23:02:34.769,12.727
 23:02:34.894,12.827
 23:02:34.973,12.820
 23:02:35.077,12.673
 23:02:35.178,12.727
 23:02:35.292,12.753
 23:02:35.394,12.820
 23:02:35.496,12.767
 23:02:35.588,12.713
 23:02:35.699,12.767
 23:02:35.801,12.760
 23:02:35.901,12.820
 23:02:36.034,12.727
 23:02:36.108,12.793
 23:02:36.184,12.787
 23:02:36.320,12.747
 23:02:36.375,12.793
 23:02:36.451,12.767
 23:02:36.553,12.860
 23:02:36.656,12.833
 23:02:36.810,12.767
 23:02:36.920,12.840
 23:02:37.024,12.720
 23:02:37.056,12.733
 23:02:37.161,12.820
 23:02:37.256,12.707
 23:02:37.359,12.713
 23:02:37.456,12.813
 23:02:37.557,12.813
 23:02:37.655,12.760
 23:02:37.758,12.827
 23:02:37.858,12.767
 23:02:37.984,12.827
 23:02:38.057,12.720
 23:02:38.158,12.827
 23:02:38.251,12.807
 23:02:38.352,12.740
 23:02:38.455,12.807
 23:02:38.569,12.753
 23:02:38.665,12.680
 23:02:38.767,12.727
 23:02:38.865,12.727
 23:02:38.967,12.753
 23:02:39.070,12.660
 23:02:39.173,12.780
 23:02:39.275,12.807
 23:02:39.377,12.740
 23:02:39.479,12.813
 23:02:39.582,12.760
 23:02:39.696,12.847
 23:02:39.796,12.667
 23:02:39.890,12.813
 23:02:39.995,12.827
 23:02:40.093,12.767
 23:02:40.162,12.660
 23:02:40.269,12.760
 23:02:40.407,12.773
 23:02:40.474,12.733
 23:02:40.594,12.767
 23:02:40.647,12.747
 23:02:40.753,12.793
 23:02:40.903,12.733
 23:02:40.956,12.753
 23:02:41.040,12.747
 23:02:41.143,12.767
 23:02:41.243,12.753
 23:02:41.366,12.713
 23:02:41.465,12.767
 23:02:41.540,12.720
 23:02:41.641,12.740
 23:02:41.767,12.807
 23:02:41.859,12.713
 23:02:41.941,12.707
 23:02:42.038,12.740
 23:02:42.164,12.700
 23:02:42.256,12.707
 23:02:42.379,12.880
 23:02:42.479,12.787
 23:02:42.567,12.733
 23:02:42.664,12.753
 23:02:42.769,12.793
 23:02:42.871,12.667
 23:02:42.935,12.827
 23:02:43.095,12.893
 23:02:43.166,12.840
 23:02:43.268,12.713
 23:02:43.396,12.787
 23:02:43.474,12.687
 23:02:43.599,12.873
 23:02:43.669,12.753
 23:02:43.781,12.700
 23:02:43.883,12.853
 23:02:43.985,12.833
 23:02:44.111,12.713
 23:02:44.191,12.720
 23:02:44.249,12.727
 23:02:44.406,12.693
 23:02:44.498,12.807
 23:02:44.600,12.713
 23:02:44.630,12.813
 23:02:44.729,12.773
 23:02:44.843,12.793
 23:02:44.977,12.780
 23:02:45.030,12.693
 23:02:45.138,12.827
 23:02:45.234,12.653
 23:02:45.330,12.760
 23:02:45.426,12.720
 23:02:45.526,12.780
 23:02:45.629,12.707
 23:02:45.737,12.727
 23:02:45.829,12.733
 23:02:45.931,12.640
 23:02:46.048,12.793
 23:02:46.136,12.813
 23:02:46.250,12.680
 23:02:46.341,12.760
 23:02:46.442,12.880
 23:02:46.544,12.807
 23:02:46.653,12.793
 23:02:46.751,12.767
 23:02:46.858,12.880
 23:02:46.977,12.907
 23:02:47.030,12.813
 23:02:47.168,12.807
 23:02:47.262,12.747
 23:02:47.363,12.707
 23:02:47.466,12.787
 23:02:47.568,12.827
 23:02:47.671,12.907
 23:02:47.781,12.720
 23:02:47.886,12.693
 23:02:47.983,12.793
 23:02:48.082,12.693
 23:02:48.124,12.900
 23:02:48.286,12.753
 23:02:48.390,12.720
 23:02:48.416,12.827
 23:02:48.605,12.773
 23:02:48.634,12.713
 23:02:48.732,12.760
 23:02:48.838,12.800
 23:02:48.927,12.707
 23:02:49.028,12.720
 23:02:49.137,12.767
 23:02:49.216,12.760
 23:02:49.313,12.707
 23:02:49.422,12.867
 23:02:49.522,12.793
 23:02:49.621,12.807
 23:02:49.729,12.760
 23:02:49.830,12.693
 23:02:49.916,12.653
 23:02:50.037,12.693
 23:02:50.130,12.673
 23:02:50.231,12.753
 23:02:50.335,12.840
 23:02:50.431,12.753
 23:02:50.514,12.760
 23:02:50.653,12.860
 23:02:50.718,12.793
 23:02:50.819,12.807
 23:02:50.939,12.860
 23:02:51.041,12.847
 23:02:51.136,12.720
 23:02:51.258,12.787
 23:02:51.387,12.760
 23:02:51.450,12.680
 23:02:51.559,12.700
 23:02:51.608,12.760
 23:02:51.707,12.713
 23:02:51.875,12.767
 23:02:51.975,12.780
 23:02:52.067,12.773
 23:02:52.166,12.760
 23:02:52.217,12.820
 23:02:52.314,12.847
 23:02:52.411,12.793
 23:02:52.514,12.780
 23:02:52.617,12.700
 23:02:52.714,12.680
 23:02:52.902,12.693
 23:02:52.906,12.720
 23:02:53.029,12.733
 23:02:53.104,12.680
 23:02:53.225,12.767
 23:02:53.311,12.713
 23:02:53.410,12.680
 23:02:53.509,12.773
 23:02:53.610,12.727
 23:02:53.716,12.600
 23:02:53.816,12.733
 23:02:53.917,12.773
 23:02:54.029,12.647
 23:02:54.127,12.747
 23:02:54.225,12.740
 23:02:54.327,12.960
 23:02:54.438,12.820
 23:02:54.535,12.773
 23:02:54.619,12.733
 23:02:54.739,12.707
 23:02:54.805,12.707
 23:02:54.907,12.807
 23:02:55.011,12.693
 23:02:55.117,12.633
 23:02:55.218,12.733
 23:02:55.342,12.827
 23:02:55.474,12.887
 23:02:55.547,12.813
 23:02:55.650,12.787
 23:02:55.701,12.847
 23:02:55.800,12.953
 23:02:55.901,12.800
 23:02:55.997,12.733
 23:02:56.094,12.807
 23:02:56.211,12.800
 23:02:56.309,12.733
 23:02:56.406,12.800
 23:02:56.504,12.760
 23:02:56.604,12.907
 23:02:56.714,12.827
 23:02:56.794,12.727
 23:02:56.900,12.707
 23:02:57.013,12.713
 23:02:57.092,12.820
 23:02:57.195,12.800
 23:02:57.311,12.780
 23:02:57.405,12.700
 23:02:57.502,12.780
 23:02:57.604,12.807
 23:02:57.706,12.647
 23:02:57.809,12.660
 23:02:57.914,12.680
 23:02:58.014,12.760
 23:02:58.116,12.807
 23:02:58.219,12.767
 23:02:58.320,12.760
 23:02:58.424,12.827
 23:02:58.525,12.793
 23:02:58.636,12.660
 23:02:58.739,12.827
 23:02:58.832,12.687
 23:02:58.935,12.707
 23:02:59.039,12.847
 23:02:59.150,12.733
 23:02:59.248,12.847
 23:02:59.353,12.800
 23:02:59.383,12.787
 23:02:59.513,12.760
 23:02:59.592,12.707
 23:02:59.745,12.807
 23:02:59.797,12.680
 23:02:59.886,12.747
 23:02:59.982,12.767
 23:03:00.102,12.747
 23:03:00.208,12.773
 23:03:00.300,12.680
 23:03:00.397,12.773
 23:03:00.495,12.733
 23:03:00.598,12.727
 23:03:00.701,12.720
 23:03:00.787,12.753
 23:03:00.885,12.780
 23:03:00.987,12.867
 23:03:01.085,12.760
 23:03:01.178,12.693
 23:03:01.335,12.713
 23:03:01.393,12.640
 23:03:01.497,12.833
 23:03:01.598,12.773
 23:03:01.721,12.873
 23:03:01.803,12.800
 23:03:01.905,12.780
 23:03:02.007,12.733
 23:03:02.112,12.780
 23:03:02.216,12.787
 23:03:02.315,12.733
 23:03:02.411,12.807
 23:03:02.521,12.720
 23:03:02.622,12.633
 23:03:02.724,12.880
 23:03:02.835,12.887
 23:03:02.931,12.807
 23:03:03.043,12.867
 23:03:03.149,12.720
 23:03:03.187,12.713
 23:03:03.348,12.793
 23:03:03.375,12.873
 23:03:03.475,12.767
 23:03:03.586,12.760
 23:03:03.684,12.720
 23:03:03.774,12.773
 23:03:03.882,12.733
 23:03:03.981,12.747
 23:03:04.089,12.800
 23:03:04.181,12.787
 23:03:04.285,12.733
 23:03:04.383,12.767
 23:03:04.489,12.873
 23:03:04.591,12.853
 23:03:04.671,12.780
 23:03:04.773,12.687
 23:03:04.916,12.780
 23:03:05.000,12.900
 23:03:05.090,12.853
 23:03:05.185,12.727
 23:03:05.284,12.747
 23:03:05.386,12.727
 23:03:05.489,12.813
 23:03:05.592,12.927
 23:03:05.680,12.807
 23:03:05.765,12.700
 23:03:05.865,12.853
 23:03:05.991,12.733
 23:03:06.103,12.720
 23:03:06.188,12.633
 23:03:06.309,12.787
 23:03:06.402,12.713
 23:03:06.515,12.780
 23:03:06.611,12.720
 23:03:06.713,12.767
 23:03:06.812,12.747
 23:03:06.915,12.733
 23:03:07.020,12.847
 23:03:07.121,12.747
 23:03:07.222,12.800
 23:03:07.335,12.720
 23:03:07.363,12.687
 23:03:07.461,12.733
 23:03:07.572,12.693
 23:03:07.666,12.733
 23:03:07.765,12.800
 23:03:07.862,12.840
 23:03:07.987,12.733
 23:03:08.059,12.893
 23:03:08.178,12.800
 23:03:08.277,12.820
 23:03:08.380,12.807
 23:03:08.459,12.727
 23:03:08.562,12.747
 23:03:08.676,12.753
 23:03:08.765,12.753
 23:03:08.868,12.687
 23:03:08.970,12.680
 23:03:09.086,12.760
 23:03:09.183,12.900
 23:03:09.279,12.833
 23:03:09.380,12.693
 23:03:09.488,12.780
 23:03:09.585,12.747
 23:03:09.688,12.767
 23:03:09.776,12.740
 23:03:09.901,12.740
 23:03:10.000,12.673
 23:03:10.107,12.673
 23:03:10.234,12.860
 23:03:10.262,12.813
 23:03:10.359,12.800
 23:03:10.463,12.767
 23:03:10.570,12.800
 23:03:10.676,12.740
 23:03:10.751,12.707
 23:03:10.851,12.673
 23:03:11.021,12.767
 23:03:11.051,12.833
 23:03:11.214,12.747
 23:03:11.317,12.747
 23:03:11.367,12.760
 23:03:11.460,12.780
 23:03:11.560,12.767
 23:03:11.656,12.753
 23:03:11.752,12.867
 23:03:11.850,12.687
 23:03:11.982,12.747
 23:03:12.061,12.767
 23:03:12.169,12.707
 23:03:12.248,12.727
 23:03:12.350,12.767
 23:03:12.468,12.820
 23:03:12.563,12.680
 23:03:12.660,12.727
 23:03:12.762,12.760
 23:03:12.862,12.687
 23:03:12.965,12.700
 23:03:13.085,12.747
 23:03:13.179,12.687
 23:03:13.275,12.720
 23:03:13.375,12.680
 23:03:13.497,12.800
 23:03:13.578,12.853
 23:03:13.681,12.740
 23:03:13.791,12.760
 23:03:13.890,12.847
 23:03:13.988,12.760
 23:03:14.090,12.793
 23:03:14.186,12.767
 23:03:14.298,12.793
 23:03:14.398,12.733
 23:03:14.494,12.753
 23:03:14.606,12.740
 23:03:14.705,12.820
 23:03:14.808,12.813
 23:03:14.871,12.747
 23:03:14.948,12.853
 23:03:15.049,12.860
 23:03:15.146,12.680
 23:03:15.240,12.713
 23:03:15.357,12.700
 23:03:15.455,12.693
 23:03:15.541,12.767
 23:03:15.657,12.760
 23:03:15.758,12.773
 23:03:15.856,12.780
 23:03:15.953,12.767
 23:03:16.051,12.840
 23:03:16.142,12.580
 23:03:16.240,12.600
 23:03:16.334,12.813
 23:03:16.436,12.720
 23:03:16.557,12.800
 23:03:16.662,12.640
 23:03:16.761,12.680
 23:03:16.860,12.827
 23:03:16.967,12.893
 23:03:17.065,12.740
 23:03:17.172,12.700
 23:03:17.269,12.720
 23:03:17.378,12.640
 23:03:17.496,12.760
 23:03:17.584,12.873
 23:03:17.680,12.580
 23:03:17.776,12.773
 23:03:17.879,12.827
 23:03:17.981,12.907
 23:03:18.084,12.887
 23:03:18.186,12.807
 23:03:18.230,12.707
 23:03:18.391,12.727
 23:03:18.485,12.693
 23:03:18.599,12.753
 23:03:18.700,12.807
 23:03:18.806,12.827
 23:03:18.836,12.787
 23:03:18.936,12.700
 23:03:19.034,12.740
 23:03:19.133,12.640
 23:03:19.234,12.573
 23:03:19.333,12.653
 23:03:19.439,12.787
 23:03:19.545,12.773
 23:03:19.634,12.827
 23:03:19.746,12.813
 23:03:19.838,12.733
 23:03:19.941,12.780
 23:03:20.029,12.767
 23:03:20.127,12.733
 23:03:20.227,12.793
 23:03:20.326,12.813
 23:03:20.434,12.807
 23:03:20.544,12.813
 23:03:20.644,12.907
 23:03:20.740,12.707
 23:03:20.849,12.747
 23:03:20.947,12.793
 23:03:21.049,12.847
 23:03:21.138,12.860
 23:03:21.264,12.707
 23:03:21.362,12.813
 23:03:21.462,12.773
 23:03:21.582,12.647
 23:03:21.679,12.827
 23:03:21.777,12.713
 23:03:21.874,12.720
 23:03:21.975,12.673
 23:03:22.078,12.733
 23:03:22.185,12.793
 23:03:22.272,12.720
 23:03:22.385,12.653
 23:03:22.480,12.793
 23:03:22.530,12.733
 23:03:22.704,12.833
 23:03:22.732,12.907
 23:03:22.828,12.807
 23:03:22.928,12.727
 23:03:23.031,12.800
 23:03:23.131,12.793
 23:03:23.228,12.780
 23:03:23.332,12.833
 23:03:23.420,12.707
 23:03:23.520,12.780
 23:03:23.614,12.673
 23:03:23.744,12.720
 23:03:23.826,12.727
 23:03:23.921,12.767
 23:03:24.032,12.867
 23:03:24.135,12.680
 23:03:24.221,12.747
 23:03:24.339,12.853
 23:03:24.433,12.713
 23:03:24.514,12.720
 23:03:24.639,12.793
 23:03:24.741,12.773
 23:03:24.846,12.820
 23:03:24.934,12.780
 23:03:25.031,12.647
 23:03:25.154,12.647
 23:03:25.257,12.827
 23:03:25.355,12.693
 23:03:25.452,12.773
 23:03:25.582,12.773
 23:03:25.662,12.747
 23:03:25.759,12.740
 23:03:25.866,12.860
 23:03:25.968,12.687
 23:03:26.072,12.727
 23:03:26.198,12.713
 23:03:26.277,12.827
 23:03:26.316,12.727
 23:03:26.406,12.753
 23:03:26.507,12.687
 23:03:26.607,12.693
 23:03:26.710,12.727
 23:03:26.811,12.647
 23:03:26.914,12.827
 23:03:27.017,12.713
 23:03:27.119,12.700
 23:03:27.222,12.680
 23:03:27.324,12.787
 23:03:27.418,12.680
 23:03:27.507,12.767
 23:03:27.607,12.833
 23:03:27.710,12.667
 23:03:27.833,12.760
 23:03:27.926,12.773
 23:03:28.001,12.753
 23:03:28.127,12.753
 23:03:28.225,12.753
 23:03:28.309,12.587
 23:03:28.413,12.853
 23:03:28.519,12.860
 23:03:28.632,12.647
 23:03:28.743,12.793
 23:03:28.803,12.700
 23:03:28.905,12.787
 23:03:29.010,12.847
 23:03:29.132,12.780
 23:03:29.219,12.740
 23:03:29.355,12.700
 23:03:29.459,12.720
 23:03:29.555,12.707
 23:03:29.640,12.700
 23:03:29.761,12.820
 23:03:29.862,12.793
 23:03:29.954,12.780
 23:03:30.059,12.900
 23:03:30.099,12.847
 23:03:30.200,12.747
 23:03:30.301,12.707
 23:03:30.402,12.627
 23:03:30.498,12.580
 23:03:30.610,12.707
 23:03:30.796,12.713
 23:03:30.799,12.713
 23:03:30.897,12.727
 23:03:30.995,12.787
 23:03:31.100,12.787
 23:03:31.203,12.853
 23:03:31.304,12.780
 23:03:31.401,12.673
 23:03:31.506,12.767
 23:03:31.601,12.840
 23:03:31.698,12.747
 23:03:31.829,12.747
 23:03:31.913,12.633
 23:03:32.010,12.780
 23:03:32.114,12.680
 23:03:32.215,12.833
 23:03:32.310,12.820
 23:03:32.420,12.687
 23:03:32.563,12.687
 23:03:32.627,12.707
 23:03:32.728,12.793
 23:03:32.790,12.760
 23:03:32.933,12.733
 23:03:33.047,12.780
 23:03:33.143,12.733
 23:03:33.205,12.773
 23:03:33.341,12.880
 23:03:33.413,12.733
 23:03:33.536,12.607
 23:03:33.589,12.707
 23:03:33.688,12.680
 23:03:33.845,12.727
 23:03:33.895,12.740
 23:03:34.077,12.787
 23:03:34.103,12.820
 23:03:34.193,12.773
 23:03:34.291,12.780
 23:03:34.401,12.760
 23:03:34.499,12.733
 23:03:34.596,12.740
 23:03:34.697,12.720
 23:03:34.799,12.687
 23:03:34.895,12.693
 23:03:34.993,12.680
 23:03:35.089,12.780
 23:03:35.186,12.740
 23:03:35.288,12.913
 23:03:35.390,12.833
 23:03:35.503,12.820
 23:03:35.594,12.727
 23:03:35.697,12.767
 23:03:35.803,12.727
 23:03:35.916,12.673
 23:03:36.015,12.793
 23:03:36.106,12.733
 23:03:36.209,12.787
 23:03:36.311,12.753
 23:03:36.414,12.900
 23:03:36.517,12.727
 23:03:36.618,12.727
 23:03:36.720,12.747
 23:03:36.823,12.713
 23:03:36.925,12.780
 23:03:37.029,12.733
 23:03:37.081,12.707
 23:03:37.241,12.680
 23:03:37.339,12.760
 23:03:37.402,12.860
 23:03:37.477,12.853
 23:03:37.578,12.740
 23:03:37.673,12.780
 23:03:37.778,12.760
 23:03:37.881,12.727
 23:03:37.987,12.807
 23:03:38.145,12.700
 23:03:38.174,12.633
 23:03:38.272,12.673
 23:03:38.391,12.687
 23:03:38.486,12.767
 23:03:38.587,12.787
 23:03:38.685,12.700
 23:03:38.770,12.733
 23:03:38.880,12.800
 23:03:38.979,12.847
 23:03:39.078,12.753
 23:03:39.178,12.753
 23:03:39.287,12.747
 23:03:39.389,12.907
 23:03:39.487,12.773
 23:03:39.591,12.720
 23:03:39.691,12.693
 23:03:39.794,12.800
 23:03:39.914,12.627
 23:03:40.002,12.707
 23:03:40.102,12.673
 23:03:40.213,12.707
 23:03:40.326,12.733
 23:03:40.419,12.740
 23:03:40.522,12.780
 23:03:40.652,12.860
 23:03:40.717,12.633
 23:03:40.817,12.773
 23:03:40.923,12.773
 23:03:41.014,12.733
 23:03:41.063,12.680
 23:03:41.228,12.707
 23:03:41.330,12.860
 23:03:41.432,12.693
 23:03:41.497,12.767
 23:03:41.572,12.827
 23:03:41.668,12.760
 23:03:41.776,12.720
 23:03:41.866,12.720
 23:03:41.967,12.720
 23:03:42.064,12.687
 23:03:42.163,12.673
 23:03:42.260,12.733
 23:03:42.359,12.767
 23:03:42.486,12.767
 23:03:42.558,12.740
 23:03:42.660,12.747
 23:03:42.763,12.713
 23:03:42.866,12.620
 23:03:42.968,12.653
 23:03:43.072,12.733
 23:03:43.275,12.707
 23:03:43.277,12.780
 23:03:43.378,12.787
 23:03:43.479,12.827
 23:03:43.588,12.793
 23:03:43.677,12.767
 23:03:43.789,12.807
 23:03:43.890,12.713
 23:03:44.000,12.753
 23:03:44.125,12.827
 23:03:44.201,12.773
 23:03:44.324,12.633
 23:03:44.410,12.740
 23:03:44.505,12.707
 23:03:44.616,12.753
 23:03:44.735,12.707
 23:03:44.821,12.760
 23:03:44.923,12.773
 23:03:44.951,12.660
 23:03:45.058,12.740
 23:03:45.224,12.753
 23:03:45.252,12.760
 23:03:45.349,12.640
 23:03:45.450,12.753
 23:03:45.550,12.747
 23:03:45.653,12.847
 23:03:45.755,12.753
 23:03:45.937,12.793
 23:03:45.962,12.747
 23:03:46.063,12.787
 23:03:46.160,12.787
 23:03:46.262,12.787
 23:03:46.347,12.753
 23:03:46.467,12.680
 23:03:46.573,12.747
 23:03:46.656,12.753
 23:03:46.751,12.713
 23:03:46.863,12.787
 23:03:46.961,12.787
 23:03:47.055,12.753
 23:03:47.166,12.760
 23:03:47.263,12.847
 23:03:47.381,12.860
 23:03:47.450,12.660
 23:03:47.568,12.687
 23:03:47.677,12.693
 23:03:47.779,12.787
 23:03:47.877,12.667
 23:03:47.998,12.800
 23:03:48.076,12.627
 23:03:48.197,12.833
 23:03:48.293,12.773
 23:03:48.411,12.860
 23:03:48.511,12.900
 23:03:48.612,12.587
 23:03:48.706,12.780
 23:03:48.805,12.840
 23:03:48.910,12.827
 23:03:48.941,12.700
 23:03:49.099,12.747
 23:03:49.138,12.880
 23:03:49.315,12.793
 23:03:49.344,12.693
 23:03:49.442,12.740
 23:03:49.544,12.813
 23:03:49.647,12.620
 23:03:49.749,12.687
 23:03:49.836,12.787
 23:03:49.954,12.800
 23:03:50.057,12.847
 23:03:50.136,12.667
 23:03:50.247,12.887
 23:03:50.343,12.720
 23:03:50.449,12.773
 23:03:50.571,12.807
 23:03:50.660,12.613
 23:03:50.755,12.727
 23:03:50.860,12.827
 23:03:50.955,12.753
 23:03:51.066,12.780
 23:03:51.168,12.787
 23:03:51.270,12.700
 23:03:51.364,12.827
 23:03:51.489,12.827
 23:03:51.595,12.753
 23:03:51.687,12.793
 23:03:51.787,12.740
 23:03:51.841,12.693
 23:03:51.979,12.880
 23:03:52.085,12.840
