Time Lapsed,Absolute_Acceleration
5586.000,1.424
5586.099,1.425
5586.201,1.424
5586.322,1.424
5586.418,1.424
5586.516,1.424
5586.621,1.424
5876.734,1.424
5876.807,1.424
5876.952,1.424
5876.954,1.424
5877.059,1.424
5877.150,1.424
5877.253,1.424
5877.359,1.425
5877.464,1.425
5877.565,1.425
5877.663,1.424
5877.768,1.424
5877.864,1.424
5877.966,1.425
5878.067,1.425
5878.185,1.425
5878.248,1.424
5878.371,1.424
5878.452,1.424
5878.572,1.424
5878.668,1.424
5878.765,1.424
5878.863,1.424
5878.949,1.424
5879.052,1.424
5879.153,1.425
5879.263,1.424
5879.347,1.424
5879.467,1.425
5879.552,1.424
5879.675,1.424
5879.777,1.425
5879.871,1.424
5879.998,1.424
5880.082,1.425
5880.185,1.424
5880.305,1.424
5880.410,1.424
5880.437,1.424
5880.604,1.424
5880.706,1.425
5880.802,1.424
5880.910,1.425
5880.940,1.424
5881.037,1.425
5881.138,1.425
5881.243,1.424
5881.344,1.424
5881.467,1.425
5881.557,1.424
5881.655,1.424
5881.753,1.424
5881.837,1.425
5881.972,1.424
5882.045,1.424
5882.141,1.425
5882.251,1.424
5882.346,1.424
5882.447,1.425
5882.570,1.424
5882.660,1.424
5882.756,1.424
5882.856,1.424
5882.937,1.424
5883.032,1.424
5883.133,1.425
5883.233,1.424
5883.332,1.424
5883.440,1.425
5883.572,1.424
5883.645,1.424
5883.748,1.424
5883.849,1.425
5883.974,1.424
5884.057,1.425
5884.197,1.424
5884.270,1.424
5884.407,1.424
5884.486,1.424
5884.528,1.424
5884.699,1.424
5884.728,1.424
5884.844,1.424
5884.940,1.424
5885.047,1.424
5885.143,1.424
5885.241,1.425
5885.337,1.424
5885.435,1.425
5885.533,1.425
5885.628,1.424
5885.726,1.424
5885.827,1.424
5885.929,1.425
5886.030,1.424
5886.133,1.425
5886.246,1.424
5886.337,1.424
5886.442,1.424
5886.543,1.424
5886.657,1.424
5936.755,1.424
5936.853,1.425
5936.952,1.424
5937.072,1.424
5937.168,1.424
5937.263,1.425
5937.322,1.424
5937.467,1.425
5937.525,1.424
5937.668,1.424
5937.743,1.424
5937.875,1.424
5937.978,1.424
5938.028,1.425
5938.177,1.424
5938.275,1.425
5938.327,1.424
5938.415,1.425
5938.516,1.425
5938.618,1.424
5938.721,1.424
5938.819,1.424
5938.930,1.424
5939.028,1.424
5939.126,1.424
5939.231,1.425
5939.331,1.425
5939.427,1.425
5939.523,1.424
5939.623,1.424
5939.719,1.425
5939.820,1.424
5939.923,1.424
5940.033,1.424
5940.133,1.425
5940.229,1.425
5940.332,1.424
5940.434,1.425
5940.545,1.424
5940.655,1.424
5940.741,1.424
5940.847,1.425
5940.957,1.424
5941.067,1.425
5941.187,1.424
5941.261,1.425
5941.366,1.424
5941.459,1.424
5941.560,1.425
5941.663,1.425
5941.758,1.424
5941.868,1.424
5941.971,1.424
5942.081,1.424
5942.170,1.424
5942.278,1.424
5942.302,1.425
5942.405,1.424
5942.516,1.425
5942.616,1.424
5942.721,1.424
5942.817,1.425
5942.903,1.425
5943.018,1.424
5943.121,1.425
5943.228,1.424
5943.312,1.424
5943.413,1.425
5943.500,1.424
5943.608,1.425
5943.704,1.424
5943.804,1.424
5943.923,1.424
5944.008,1.425
5944.130,1.424
5944.226,1.424
5944.331,1.425
5944.437,1.424
5944.535,1.424
5944.633,1.424
5944.744,1.424
5944.842,1.424
5944.940,1.425
5945.065,1.424
5945.155,1.424
5945.253,1.424
5945.354,1.424
5945.452,1.424
5945.554,1.425
5945.655,1.424
5945.758,1.425
5945.800,1.424
5945.964,1.424
5945.998,1.424
5946.096,1.424
5946.194,1.424
5946.295,1.424
5946.398,1.425
5946.501,1.424
5946.603,1.424
5946.706,1.424
5996.807,1.424
5996.903,1.425
5997.013,1.425
5997.091,1.424
5997.192,1.425
5997.315,1.425
5997.410,1.425
5997.508,1.424
5997.603,1.424
5997.714,1.424
5997.815,1.424
5997.908,1.424
5998.005,1.424
5998.116,1.425
5998.194,1.425
5998.342,1.424
5998.422,1.424
5998.505,1.424
5998.626,1.424
5998.690,1.425
5998.798,1.424
5998.925,1.424
5999.011,1.425
5999.152,1.424
5999.214,1.424
5999.336,1.424
5999.435,1.424
5999.548,1.424
5999.643,1.424
5999.744,1.424
5999.793,1.425
5999.890,1.425
5999.981,1.424
6000.103,1.425
6000.255,1.425
6000.283,1.424
6000.402,1.424
6000.500,1.424
6000.601,1.424
6000.702,1.425
6000.800,1.424
6000.880,1.424
6000.989,1.424
6001.086,1.424
6001.187,1.425
6001.314,1.424
6001.402,1.424
6001.498,1.425
6001.597,1.425
6001.680,1.425
6001.800,1.424
6001.905,1.424
6002.018,1.424
6002.119,1.425
6002.216,1.425
6002.312,1.424
6002.417,1.424
6002.528,1.424
6002.626,1.425
6002.724,1.424
6002.827,1.425
6002.927,1.425
6003.030,1.425
6003.148,1.424
6003.234,1.424
6003.337,1.425
6003.440,1.424
6003.562,1.425
6003.643,1.424
6003.675,1.425
6003.771,1.424
6003.886,1.425
6003.979,1.424
6004.079,1.424
6004.170,1.424
6004.293,1.424
6004.371,1.424
6004.491,1.424
6004.574,1.424
6004.670,1.424
6004.778,1.424
6004.885,1.425
6004.989,1.424
6005.069,1.424
6005.180,1.424
6005.273,1.425
6005.402,1.425
6005.489,1.425
6005.584,1.424
6005.684,1.424
6005.795,1.424
6005.888,1.424
6005.972,1.424
6006.089,1.424
6006.204,1.424
6006.300,1.424
6006.386,1.424
6006.501,1.425
6006.597,1.425
6056.717,1.425
6056.827,1.424
6056.905,1.424
6057.023,1.424
6057.119,1.424
6057.239,1.424
6057.268,1.425
6057.364,1.424
6057.461,1.425
6057.562,1.424
6057.673,1.425
6057.771,1.425
6057.866,1.424
6057.967,1.424
6058.070,1.424
6058.175,1.424
6058.297,1.424
6058.361,1.424
6058.459,1.425
6058.560,1.424
6058.663,1.425
6058.788,1.425
6058.869,1.424
6058.972,1.424
6059.074,1.425
6059.177,1.425
6059.277,1.424
6059.396,1.425
6059.484,1.424
6059.587,1.425
6059.692,1.424
6059.765,1.424
6059.898,1.425
6059.996,1.424
6060.096,1.425
6060.202,1.424
6060.300,1.424
6060.359,1.424
6060.500,1.424
6060.570,1.425
6060.714,1.424
6060.773,1.424
6060.915,1.424
6060.986,1.424
6061.050,1.425
6061.153,1.424
6061.258,1.425
6061.356,1.424
6061.459,1.425
6061.552,1.424
6061.670,1.425
6061.763,1.424
6061.869,1.424
6061.971,1.424
6062.060,1.424
6062.160,1.424
6062.280,1.424
6062.349,1.425
6062.452,1.425
6062.552,1.424
6062.658,1.424
6062.760,1.424
6062.861,1.424
6062.964,1.425
6063.074,1.424
6063.168,1.425
6063.271,1.424
6063.373,1.424
6063.486,1.424
6063.584,1.425
6063.707,1.424
6063.782,1.424
6063.876,1.425
6063.986,1.424
6064.089,1.425
6064.175,1.424
6064.253,1.425
6064.356,1.424
6064.464,1.424
6064.543,1.424
6064.641,1.424
6064.743,1.424
6064.844,1.425
6065.003,1.424
6065.054,1.424
6065.138,1.424
6065.238,1.424
6065.347,1.424
6065.447,1.424
6065.545,1.425
6065.646,1.425
6065.736,1.424
6065.856,1.424
6065.957,1.425
6066.035,1.424
6066.138,1.425
6066.239,1.425
6066.341,1.424
6066.452,1.424
6066.548,1.424
6066.648,1.424
6116.751,1.424
6116.861,1.424
6116.956,1.425
6117.060,1.424
6117.160,1.424
6117.263,1.424
6117.373,1.425
6117.484,1.425
6117.572,1.425
6117.673,1.425
6117.775,1.424
6117.895,1.424
6117.989,1.424
6118.043,1.424
6118.141,1.425
6118.244,1.424
6118.347,1.425
6118.449,1.424
6118.530,1.425
6118.633,1.424
6118.731,1.424
6118.913,1.424
6118.969,1.425
6119.028,1.425
6119.136,1.424
6119.234,1.424
6119.344,1.425
6119.437,1.424
6119.540,1.424
6119.643,1.425
6119.733,1.424
6119.831,1.424
6119.934,1.424
6120.057,1.424
6120.123,1.424
6120.226,1.425
6120.334,1.424
6120.422,1.424
6120.540,1.424
6120.641,1.424
6120.744,1.424
6120.861,1.424
6120.979,1.424
6121.052,1.424
6121.160,1.425
6121.293,1.424
6121.364,1.425
6121.464,1.424
6121.572,1.425
6121.670,1.424
6121.770,1.424
6121.893,1.424
6121.981,1.424
6122.081,1.425
6122.180,1.424
6122.260,1.424
6122.385,1.425
6122.491,1.424
6122.520,1.425
6122.630,1.424
6122.719,1.424
6122.826,1.424
6122.927,1.425
6123.021,1.424
6123.133,1.424
6123.234,1.424
6123.408,1.424
6123.437,1.424
6123.528,1.425
6123.626,1.424
6123.729,1.424
6123.817,1.425
6123.913,1.424
6124.016,1.425
6124.143,1.424
6124.229,1.424
6124.329,1.424
6124.432,1.425
6124.533,1.425
6124.631,1.424
6124.731,1.425
6124.841,1.425
6124.923,1.424
6125.023,1.424
6125.146,1.424
6125.246,1.424
6125.388,1.425
6125.437,1.424
6125.569,1.424
6125.660,1.424
6125.795,1.424
6125.866,1.425
6125.981,1.424
6126.008,1.425
6126.175,1.424
6126.273,1.425
6126.378,1.424
6126.405,1.424
6126.582,1.424
6126.609,1.424
6126.707,1.424
6176.810,1.424
6176.913,1.424
6177.094,1.424
6177.123,1.424
6177.222,1.425
6177.322,1.424
6177.405,1.424
6177.503,1.425
6177.613,1.425
6177.712,1.424
6177.820,1.424
6177.915,1.424
6178.016,1.424
6178.141,1.425
6178.231,1.425
6178.327,1.424
6178.425,1.424
6178.508,1.424
6178.646,1.424
6178.741,1.425
6178.841,1.425
6178.945,1.424
6179.042,1.424
6179.143,1.425
6179.202,1.425
6179.310,1.424
6179.442,1.424
6179.516,1.424
6179.628,1.425
6179.750,1.424
6179.849,1.425
6179.902,1.424
6180.001,1.424
6180.157,1.424
6180.207,1.425
6180.390,1.424
6180.395,1.424
6180.513,1.424
6180.599,1.424
6180.714,1.424
6180.876,1.425
6180.907,1.424
6181.003,1.424
6181.104,1.425
6181.226,1.424
6181.297,1.425
6181.398,1.425
6181.518,1.424
6181.592,1.424
6181.712,1.424
6181.817,1.424
6181.905,1.424
6182.021,1.425
6182.143,1.425
6182.206,1.425
6182.319,1.424
6182.425,1.424
6182.552,1.424
6182.611,1.424
6182.733,1.424
6182.829,1.424
6182.930,1.425
6183.035,1.424
6183.136,1.424
6183.238,1.424
6183.329,1.424
6183.451,1.424
6183.547,1.424
6183.657,1.424
6183.751,1.425
6183.853,1.425
6183.949,1.425
6184.067,1.425
6184.094,1.425
6184.190,1.424
6184.290,1.424
6184.390,1.425
6184.503,1.425
6184.599,1.424
6184.697,1.425
6184.802,1.424
6184.900,1.424
6185.003,1.424
6185.099,1.424
6185.195,1.425
6185.295,1.425
6185.393,1.424
6185.491,1.424
6185.582,1.425
6185.695,1.424
6185.790,1.424
6185.903,1.424
6186.003,1.424
6186.099,1.424
6186.199,1.425
6186.319,1.424
6186.418,1.424
6186.513,1.424
6186.638,1.424
6186.709,1.424
6476.831,1.425
6476.927,1.424
6477.028,1.425
6477.130,1.424
6477.231,1.425
6477.329,1.424
6477.435,1.424
6477.540,1.424
6477.641,1.424
6477.744,1.425
6477.775,1.424
6477.875,1.424
6477.978,1.424
6478.087,1.424
6478.184,1.424
6478.278,1.425
6478.381,1.424
6478.500,1.424
6478.574,1.425
6478.675,1.424
6478.798,1.424
6478.885,1.424
6478.989,1.425
6479.109,1.424
6479.187,1.424
6479.271,1.425
6479.391,1.424
6479.481,1.424
6479.592,1.424
6479.689,1.424
6479.790,1.424
6479.902,1.424
6479.979,1.425
6480.101,1.425
6480.199,1.425
6480.314,1.424
6480.413,1.424
6480.510,1.424
6480.604,1.425
6480.706,1.424
6480.815,1.424
6480.918,1.425
6481.020,1.424
6481.123,1.424
6481.226,1.424
6481.331,1.424
6481.371,1.424
6481.464,1.424
6481.562,1.425
6481.665,1.425
6481.761,1.424
6481.863,1.424
6481.966,1.424
6482.072,1.425
6482.175,1.425
6482.273,1.424
6482.376,1.424
6482.472,1.424
6482.560,1.424
6482.658,1.424
6482.763,1.425
6482.864,1.424
6482.967,1.425
6483.067,1.424
6483.170,1.424
6483.278,1.424
6483.376,1.424
6483.472,1.425
6483.574,1.424
6483.684,1.424
6483.785,1.424
6483.886,1.424
6483.989,1.425
6484.060,1.424
6484.160,1.425
6484.310,1.424
6484.366,1.424
6484.466,1.424
6484.572,1.425
6484.724,1.425
6484.770,1.425
6484.854,1.424
6484.952,1.425
6485.116,1.424
6485.214,1.424
6485.312,1.424
6485.412,1.424
6485.454,1.424
6485.557,1.424
6485.658,1.424
6485.832,1.424
6485.861,1.425
6485.966,1.424
6486.047,1.424
6486.173,1.424
6486.256,1.424
6486.353,1.425
6486.457,1.424
6486.587,1.425
6486.660,1.424
6536.783,1.425
6536.858,1.425
6536.959,1.424
6537.062,1.425
6537.163,1.424
6537.251,1.424
6537.369,1.424
6537.462,1.424
6537.574,1.424
6537.687,1.425
6537.785,1.424
6537.883,1.424
6538.011,1.424
6538.092,1.424
6538.145,1.424
6538.290,1.424
6538.400,1.424
6538.456,1.424
6538.559,1.425
6538.660,1.424
6538.744,1.424
6538.839,1.424
6538.942,1.424
6539.045,1.424
6539.202,1.424
6539.255,1.425
6539.337,1.424
6539.457,1.424
6539.554,1.424
6539.650,1.425
6539.748,1.424
6539.849,1.425
6539.949,1.424
6540.043,1.424
6540.153,1.424
6540.236,1.424
6540.337,1.424
6540.442,1.424
6540.582,1.424
6540.653,1.424
6540.750,1.425
6540.854,1.424
6540.971,1.425
6541.067,1.424
6541.167,1.424
6541.261,1.424
6541.364,1.424
6541.466,1.424
6541.567,1.424
6541.660,1.424
6541.773,1.424
6541.873,1.424
6541.976,1.424
6542.072,1.424
6542.182,1.425
6542.285,1.424
6542.396,1.425
6542.500,1.424
6542.599,1.425
6542.628,1.424
6542.807,1.424
6542.837,1.424
6542.932,1.424
6543.028,1.424
6543.131,1.424
6543.238,1.425
6543.344,1.425
6543.445,1.424
6543.545,1.424
6543.648,1.424
6543.746,1.424
6543.923,1.425
6543.927,1.424
6544.027,1.424
6544.131,1.424
6544.234,1.424
6544.344,1.425
6544.442,1.425
6544.540,1.425
6544.646,1.424
6544.729,1.424
6544.832,1.425
6544.940,1.424
6545.038,1.424
6545.143,1.424
6545.246,1.425
6545.334,1.424
6545.449,1.424
6545.548,1.424
6545.706,1.424
6545.755,1.425
6545.876,1.424
6545.972,1.424
6546.072,1.424
6546.185,1.424
6546.280,1.424
6546.380,1.424
6546.484,1.424
6546.586,1.425
6546.706,1.425
6596.807,1.424
6596.824,1.424
6596.918,1.425
6597.018,1.424
6597.119,1.424
6597.217,1.424
6597.326,1.424
6597.427,1.425
6597.543,1.424
6597.614,1.424
6597.736,1.424
6597.812,1.424
6597.932,1.424
6598.033,1.424
6598.131,1.424
6598.228,1.424
6598.334,1.425
6598.459,1.424
6598.532,1.425
6598.643,1.424
6598.717,1.425
6598.837,1.424
6598.940,1.424
6599.057,1.425
6599.133,1.424
6599.277,1.424
6599.380,1.424
6599.423,1.424
6599.543,1.424
6599.631,1.425
6599.790,1.424
6599.834,1.424
6599.954,1.424
6600.006,1.424
6600.141,1.424
6600.271,1.425
6600.380,1.424
6600.407,1.425
6600.508,1.425
6600.672,1.425
6600.724,1.424
6600.820,1.425
6600.917,1.424
6601.013,1.424
6601.114,1.424
6601.216,1.425
6601.320,1.424
6601.423,1.424
6601.535,1.425
6601.608,1.424
6601.707,1.424
6601.809,1.424
6601.912,1.424
6602.020,1.425
6602.123,1.425
6602.226,1.425
6602.320,1.425
6602.432,1.425
6602.533,1.424
6602.628,1.424
6602.731,1.424
6602.832,1.425
6602.934,1.424
6603.055,1.424
6603.148,1.424
6603.268,1.425
6603.344,1.425
6603.420,1.424
6603.557,1.424
6603.653,1.424
6603.753,1.424
6603.856,1.424
6603.959,1.425
6604.018,1.424
6604.096,1.424
6604.202,1.425
6604.302,1.424
6604.407,1.424
6604.493,1.424
6604.594,1.424
6604.699,1.424
6604.795,1.425
6604.915,1.424
6605.013,1.425
6605.109,1.424
6605.211,1.424
6605.302,1.424
6605.396,1.424
6605.494,1.424
6605.597,1.424
6605.699,1.424
6605.802,1.424
6605.903,1.425
6606.013,1.424
6606.119,1.424
6606.219,1.424
6606.317,1.424
6606.427,1.424
6606.528,1.424
6606.626,1.424
6656.734,1.424
6656.834,1.424
6656.937,1.424
6657.042,1.424
6657.141,1.424
6657.241,1.424
6657.342,1.424
6657.440,1.425
6657.543,1.424
6657.646,1.424
6657.746,1.424
6657.849,1.424
6657.952,1.425
6658.006,1.425
6658.157,1.424
6658.199,1.424
6658.287,1.424
6658.383,1.425
6658.488,1.424
6658.599,1.425
6658.702,1.424
6658.802,1.425
6658.898,1.425
6659.001,1.425
6659.103,1.425
6659.180,1.425
6659.300,1.424
6659.396,1.424
6659.488,1.424
6659.584,1.424
6659.712,1.424
6659.787,1.424
6659.888,1.425
6659.979,1.425
6660.079,1.424
6660.199,1.424
6660.300,1.425
6660.403,1.425
6660.515,1.424
6660.614,1.424
6660.719,1.424
6660.817,1.425
6660.920,1.424
6661.023,1.425
6661.138,1.424
6661.228,1.425
6661.332,1.424
6661.427,1.424
6661.550,1.424
6661.577,1.425
6661.741,1.424
6661.844,1.424
6661.875,1.424
6661.972,1.424
6662.072,1.425
6662.192,1.424
6662.288,1.424
6662.385,1.424
6662.481,1.424
6662.581,1.424
6662.685,1.424
6662.788,1.425
6662.890,1.425
6662.976,1.424
6663.074,1.424
6663.182,1.425
6663.288,1.424
6663.388,1.424
6663.494,1.424
6663.594,1.424
6663.712,1.425
6663.775,1.425
6663.896,1.424
6664.003,1.424
6664.123,1.424
6664.199,1.424
6664.300,1.424
6664.403,1.424
6664.516,1.424
6664.613,1.424
6664.719,1.424
6664.839,1.424
6664.915,1.424
6665.016,1.424
6665.119,1.425
6665.226,1.425
6665.324,1.424
6665.420,1.425
6665.548,1.424
6665.565,1.425
6665.660,1.424
6665.837,1.424
6665.871,1.425
6665.961,1.424
6666.065,1.424
6666.167,1.425
6666.285,1.425
6666.376,1.424
6666.474,1.424
6666.577,1.426
6666.680,1.424
6716.758,1.424
6716.859,1.424
6716.962,1.424
6717.065,1.424
6717.167,1.424
6717.268,1.424
6717.388,1.424
6717.476,1.424
6717.581,1.424
6717.697,1.424
6717.822,1.424
6717.896,1.424
6717.972,1.424
6718.089,1.425
6718.163,1.424
6718.295,1.424
6718.366,1.426
6718.489,1.424
6718.574,1.424
6718.695,1.425
6718.795,1.424
6718.900,1.424
6719.001,1.425
6719.054,1.425
6719.226,1.424
6719.312,1.424
6719.440,1.424
6719.513,1.425
6719.565,1.424
6719.660,1.425
6719.761,1.425
6719.863,1.424
6719.959,1.424
6720.070,1.425
6720.170,1.425
6720.275,1.424
6720.371,1.424
6720.469,1.425
6720.548,1.425
6720.652,1.424
6720.763,1.424
6720.861,1.424
6720.962,1.424
6721.086,1.424
6721.163,1.424
6721.263,1.424
6721.373,1.424
6721.498,1.424
6721.570,1.424
6721.673,1.424
6721.797,1.424
6721.891,1.424
6721.986,1.424
6722.084,1.424
6722.207,1.424
6722.288,1.424
6722.390,1.424
6722.491,1.424
6722.601,1.425
6722.701,1.424
6722.763,1.424
6722.866,1.424
6722.969,1.425
6723.047,1.424
6723.146,1.425
6723.315,1.424
6723.339,1.424
6723.437,1.425
6723.559,1.424
6723.658,1.424
6723.755,1.425
6723.854,1.424
6723.957,1.424
6724.042,1.425
6724.138,1.425
6724.236,1.424
6724.336,1.424
6724.437,1.425
6724.540,1.425
6724.641,1.425
6724.736,1.424
6724.875,1.424
6724.949,1.424
6725.052,1.424
6725.155,1.425
6725.256,1.424
6725.359,1.425
6725.471,1.424
6725.565,1.424
6725.667,1.424
6725.768,1.424
6725.883,1.425
6725.979,1.425
6726.104,1.424
6726.177,1.425
6726.280,1.424
6726.383,1.424
6726.496,1.424
6726.574,1.424
6726.643,1.424
6776.820,1.424
6776.851,1.424
6776.959,1.424
6777.035,1.424
6777.133,1.424
6777.239,1.424
6777.332,1.424
6777.439,1.425
6777.528,1.424
6777.724,1.425
6777.728,1.425
6777.846,1.424
6777.944,1.424
6778.045,1.425
6778.126,1.424
6778.226,1.424
6778.369,1.424
6778.435,1.424
6778.533,1.424
6778.657,1.425
6778.728,1.424
6778.847,1.424
6778.947,1.424
6779.055,1.424
6779.148,1.424
6779.261,1.425
6779.359,1.424
6779.457,1.425
6779.557,1.425
6779.660,1.424
6779.761,1.424
6779.881,1.424
6779.994,1.424
6780.069,1.424
6780.172,1.425
6780.275,1.424
6780.376,1.425
6780.479,1.425
6780.582,1.425
6780.616,1.424
6780.719,1.424
6780.890,1.425
6780.917,1.424
6781.030,1.424
6781.128,1.424
6781.229,1.424
6781.324,1.424
6781.425,1.425
6781.527,1.424
6781.641,1.424
6781.721,1.424
6781.820,1.424
6781.918,1.424
6782.028,1.425
6782.155,1.424
6782.221,1.425
6782.322,1.424
6782.415,1.424
6782.547,1.425
6782.621,1.424
6782.741,1.424
6782.834,1.425
6782.937,1.424
6783.043,1.424
6783.143,1.425
6783.244,1.425
6783.349,1.424
6783.449,1.424
6783.559,1.424
6783.662,1.424
6783.766,1.424
6783.864,1.424
6783.972,1.424
6784.076,1.424
6784.177,1.425
6784.293,1.424
6784.310,1.425
6784.483,1.424
6784.516,1.424
6784.613,1.425
6784.707,1.424
6784.837,1.425
6784.915,1.424
6785.027,1.424
6785.116,1.424
6785.212,1.424
6785.315,1.424
6785.418,1.424
6785.521,1.425
6785.604,1.424
6785.712,1.424
6785.805,1.424
6785.922,1.425
6786.047,1.424
6786.153,1.425
6786.207,1.425
6786.307,1.424
6786.418,1.424
6786.542,1.425
6786.606,1.424
7076.726,1.425
7076.822,1.425
7076.934,1.425
7077.033,1.425
7077.131,1.425
7077.231,1.424
7077.344,1.425
7077.442,1.424
7077.540,1.424
7077.648,1.425
7077.744,1.424
7077.847,1.425
7077.967,1.424
7078.057,1.424
7078.163,1.424
7078.266,1.424
7078.298,1.424
7078.403,1.424
7078.501,1.424
7078.599,1.425
7078.701,1.424
7078.798,1.424
7078.900,1.424
7079.001,1.425
7079.106,1.424
7079.207,1.425
7079.295,1.425
7079.395,1.424
7079.505,1.425
7079.601,1.424
7079.697,1.425
7079.900,1.425
7079.903,1.424
7080.006,1.425
7080.109,1.425
7080.217,1.424
7080.312,1.424
7080.413,1.425
7080.515,1.424
7080.638,1.424
7080.699,1.425
7080.856,1.424
7080.923,1.424
7081.055,1.424
7081.141,1.424
7081.234,1.424
7081.344,1.425
7081.405,1.424
7081.530,1.424
7081.641,1.425
7081.724,1.424
7081.854,1.424
7081.951,1.424
7082.054,1.424
7082.153,1.425
7082.185,1.424
7082.292,1.425
7082.400,1.425
7082.484,1.424
7082.586,1.425
7082.689,1.425
7082.788,1.425
7082.893,1.424
7082.996,1.424
7083.111,1.425
7083.185,1.424
7083.283,1.424
7083.381,1.424
7083.503,1.424
7083.623,1.425
7083.695,1.424
7083.793,1.425
7083.893,1.424
7083.996,1.425
7084.092,1.424
7084.216,1.424
7084.304,1.424
7084.412,1.424
7084.511,1.425
7084.626,1.424
7084.722,1.425
7084.844,1.424
7084.918,1.425
7085.021,1.425
7085.123,1.424
7085.228,1.424
7085.283,1.424
7085.388,1.424
7085.489,1.425
7085.597,1.424
7085.738,1.424
7085.817,1.424
7085.940,1.424
7086.054,1.424
7086.072,1.424
7086.239,1.425
7086.275,1.424
7086.396,1.424
7086.488,1.424
7086.584,1.424
7086.682,1.424
7136.785,1.424
7136.873,1.424
7136.998,1.424
7137.092,1.424
7137.172,1.424
7137.273,1.424
7137.375,1.424
7137.478,1.424
7137.592,1.424
7137.716,1.424
7137.790,1.424
7137.898,1.424
7138.003,1.424
7138.099,1.424
7138.202,1.424
7138.300,1.424
7138.408,1.425
7138.483,1.424
7138.584,1.424
7138.672,1.424
7138.809,1.424
7138.912,1.425
7138.991,1.424
7139.079,1.425
7139.180,1.425
7139.283,1.424
7139.388,1.424
7139.464,1.424
7139.569,1.425
7139.670,1.424
7139.822,1.425
7139.875,1.424
7140.028,1.424
7140.114,1.425
7140.168,1.424
7140.266,1.424
7140.363,1.425
7140.486,1.424
7140.560,1.425
7140.680,1.425
7140.783,1.424
7140.873,1.425
7140.971,1.424
7141.067,1.424
7141.165,1.425
7141.268,1.424
7141.371,1.424
7141.472,1.424
7141.574,1.424
7141.682,1.424
7141.782,1.424
7141.881,1.424
7141.984,1.425
7142.092,1.425
7142.190,1.424
7142.302,1.424
7142.393,1.424
7142.501,1.425
7142.599,1.424
7142.712,1.424
7142.807,1.424
7142.864,1.424
7142.972,1.425
7143.072,1.424
7143.172,1.425
7143.271,1.425
7143.376,1.424
7143.476,1.424
7143.552,1.424
7143.655,1.424
7143.770,1.424
7143.854,1.424
7143.969,1.425
7144.072,1.425
7144.162,1.424
7144.256,1.424
7144.364,1.424
7144.464,1.425
7144.555,1.425
7144.655,1.424
7144.751,1.425
7144.873,1.425
7145.089,1.424
7145.091,1.425
7145.163,1.424
7145.271,1.425
7145.376,1.424
7145.472,1.424
7145.569,1.424
7145.679,1.424
7145.778,1.425
7145.875,1.425
7145.976,1.424
7146.087,1.424
7146.187,1.425
7146.285,1.424
7146.386,1.424
7146.489,1.425
7146.592,1.424
7146.709,1.425
7196.798,1.424
7196.898,1.424
7197.001,1.424
7197.121,1.425
7197.148,1.425
7197.309,1.424
7197.412,1.425
7197.445,1.425
7197.614,1.424
7197.643,1.425
7197.741,1.425
7197.844,1.424
7197.945,1.425
7198.048,1.424
7198.152,1.424
7198.253,1.425
7198.342,1.424
7198.444,1.424
7198.548,1.424
7198.652,1.425
7198.755,1.424
7198.839,1.424
7198.959,1.424
7199.055,1.425
7199.153,1.424
7199.248,1.424
7199.351,1.424
7199.494,1.424
7199.592,1.424
7199.648,1.424
7199.775,1.424
7199.871,1.424
7199.991,1.425
7200.074,1.424
7200.175,1.424
7200.278,1.425
7200.386,1.424
7200.484,1.424
7200.584,1.424
7200.689,1.425
7200.795,1.424
7200.902,1.424
7200.996,1.424
7201.121,1.424
7201.138,1.424
7201.234,1.424
7201.334,1.424
7201.439,1.424
7201.540,1.424
7201.633,1.425
7201.744,1.424
7201.854,1.424
7201.930,1.424
7202.037,1.425
7202.131,1.424
7202.248,1.424
7202.344,1.425
7202.442,1.425
7202.540,1.424
7202.633,1.425
7202.756,1.425
7202.829,1.424
7202.959,1.424
7203.043,1.425
7203.146,1.425
7203.248,1.424
7203.324,1.424
7203.461,1.424
7203.562,1.424
7203.658,1.424
7203.763,1.424
7203.861,1.425
7203.957,1.424
7204.059,1.425
7204.170,1.424
7204.271,1.424
7204.373,1.424
7204.476,1.424
7204.579,1.424
7204.673,1.424
7204.724,1.424
7204.820,1.424
7204.952,1.425
7205.028,1.424
7205.131,1.424
7205.229,1.424
7205.319,1.424
7205.439,1.425
7205.528,1.425
7205.636,1.424
7205.736,1.424
7205.832,1.424
7205.935,1.424
7206.021,1.424
7206.119,1.424
7206.226,1.424
7206.320,1.424
7206.422,1.425
7206.525,1.425
7206.633,1.425
7256.729,1.425
7256.832,1.424
7256.935,1.424
7257.048,1.424
7257.148,1.425
7257.246,1.425
7257.342,1.425
7257.456,1.425
7257.552,1.424
7257.653,1.424
7257.753,1.425
7257.856,1.425
7257.959,1.425
7258.060,1.424
7258.172,1.425
7258.273,1.424
7258.369,1.424
7258.425,1.424
7258.530,1.424
7258.675,1.424
7258.739,1.424
7258.881,1.424
7258.912,1.425
7259.015,1.425
7259.108,1.425
7259.229,1.424
7259.320,1.425
7259.425,1.425
7259.520,1.425
7259.619,1.425
7259.722,1.424
7259.814,1.424
7259.910,1.424
7260.016,1.424
7260.114,1.424
7260.214,1.425
7260.314,1.424
7260.422,1.424
7260.525,1.424
7260.619,1.425
7260.722,1.425
