Time Lapsed,Magnetic field X
26341.780,-35.953
26341.885,-35.98
26341.986,-35.947
26342.089,-35.967
26342.189,-36.073
26342.277,-35.987
26342.371,-35.907
26342.473,-35.827
26342.576,-36.04
26342.690,-36.033
26342.785,-35.927
26342.883,-35.987
26342.986,-35.973
26343.094,-35.88
26343.214,-36.047
26343.293,-35.82
26343.400,-36.02
26343.498,-36.02
26343.599,-35.973
26343.675,-35.993
26343.815,-35.947
26343.910,-35.873
26344.008,-35.92
26344.133,-35.833
26344.175,-36.027
26344.283,-35.913
26344.385,-35.92
26344.527,-35.967
26344.623,-35.893
26344.751,-36.027
26344.829,-36.0
26344.869,-36.0
26344.966,-35.98
26345.062,-35.96
26345.165,-35.913
26345.261,-36.013
26345.364,-35.893
26345.467,-35.913
26345.560,-36.013
26345.657,-36.06
26345.761,-36.087
26345.858,-35.973
26345.986,-36.027
26346.067,-35.967
26346.163,-35.947
26346.295,-35.993
26346.376,-35.96
26346.476,-36.0
26346.577,-35.94
26346.662,-35.947
26396.798,-35.933
26396.876,-35.947
26397.001,-35.88
26397.074,-35.88
26397.182,-36.0
26397.285,-36.06
26397.398,-36.087
26397.494,-35.84
26397.653,-35.913
26397.655,-36.087
26397.810,-35.96
26397.863,-35.967
26397.967,-35.82
26398.094,-35.98
26398.202,-35.98
26398.253,-36.02
26398.437,-36.027
26398.500,-35.92
26398.609,-35.98
26398.711,-35.947
26398.760,-35.913
26398.937,-35.953
26398.964,-35.893
26399.060,-35.967
26399.157,-36.02
26399.263,-36.067
26399.366,-36.027
26399.462,-36.013
26399.564,-35.88
26399.646,-35.96
26399.748,-35.973
26399.846,-36.0
26399.971,-36.013
26400.060,-35.84
26400.162,-35.96
26400.258,-35.893
26400.359,-35.967
26400.461,-35.973
26400.562,-35.947
26400.665,-35.973
26400.775,-35.867
26400.871,-35.953
26400.973,-36.04
26401.074,-35.933
26401.182,-36.013
26401.278,-35.987
26401.383,-36.007
26401.484,-35.873
26401.587,-35.933
26401.690,-35.847
26401.809,-36.06
26401.895,-36.053
26401.996,-36.06
26402.101,-36.04
26402.219,-35.973
26402.246,-36.06
26402.396,-36.093
26402.447,-35.867
26402.543,-35.993
26402.638,-35.927
26402.748,-35.94
26402.849,-35.96
26402.935,-35.973
26403.049,-35.947
26403.157,-35.973
26403.253,-35.82
26403.337,-35.947
26403.432,-35.907
26403.542,-36.08
26403.645,-35.907
26403.755,-35.907
26403.851,-36.007
26403.947,-35.96
26404.057,-35.947
26404.153,-35.913
26404.251,-35.927
26404.349,-35.953
26404.454,-35.947
26404.557,-35.993
26404.660,-36.08
26404.761,-36.047
26404.864,-35.987
26404.973,-35.987
26405.067,-35.927
26405.182,-36.02
26405.280,-35.967
26405.376,-36.007
26405.484,-36.0
26405.582,-35.987
26405.707,-35.86
26405.780,-35.92
26405.896,-35.9
26405.991,-35.92
26406.092,-36.013
26406.217,-35.973
26406.236,-35.947
26406.349,-35.927
26406.427,-36.073
26406.535,-35.833
26406.633,-35.873
26456.812,-35.907
26456.839,-35.9
26456.952,-36.087
26457.043,-35.98
26457.128,-36.033
26457.228,-35.933
26457.346,-35.927
26457.440,-36.0
26457.527,-35.867
26457.628,-35.92
26457.731,-36.007
26457.853,-35.86
26457.925,-35.967
26458.055,-35.967
26458.128,-35.96
26458.246,-36.053
26458.346,-35.967
26458.467,-35.873
26458.582,-35.98
26458.685,-36.027
26458.763,-36.007
26458.861,-35.92
26458.959,-35.987
26459.055,-35.973
26459.157,-35.973
26459.275,-35.88
26459.369,-35.9
26459.469,-35.9
26459.584,-35.873
26459.685,-36.027
26459.783,-35.987
26459.893,-35.953
26460.016,-36.013
26460.018,-36.04
26460.121,-35.907
26460.222,-35.96
26460.329,-36.047
26460.427,-35.96
26460.523,-35.94
26460.630,-35.873
26460.712,-35.907
26460.836,-35.913
26460.929,-35.987
26461.020,-35.9
26461.114,-35.867
26461.212,-36.0
26461.315,-36.007
26461.427,-35.947
26461.521,-35.94
26461.623,-36.14
26461.729,-35.9
26461.819,-35.967
26461.940,-35.9
26462.035,-36.007
26462.141,-35.927
26462.239,-35.887
26462.339,-36.007
26462.435,-35.98
26462.543,-35.98
26462.670,-35.967
26462.771,-35.913
26462.878,-35.98
26462.952,-36.027
26463.048,-36.12
26463.167,-35.98
26463.268,-35.827
26463.364,-35.907
26463.466,-35.913
26463.577,-35.92
26463.611,-35.967
26463.766,-35.953
26463.815,-35.967
26463.981,-36.06
26464.006,-35.9
26464.104,-36.027
26464.302,-35.973
26464.320,-35.927
26464.415,-35.967
26464.515,-36.093
26464.618,-36.053
26464.716,-36.08
26464.819,-36.007
26464.923,-35.993
26465.001,-36.047
26465.108,-36.007
26465.231,-35.893
26465.307,-35.9
26465.405,-35.987
26465.516,-36.013
26465.604,-36.007
26465.699,-35.953
26465.829,-35.933
26465.924,-36.067
26465.996,-36.047
26466.104,-35.847
26466.207,-35.96
26466.332,-35.9
26466.440,-36.013
26466.552,-36.067
26466.646,-35.973
26516.751,-35.9
26516.876,-35.98
26516.947,-36.027
26517.070,-35.973
26517.092,-36.047
26517.263,-36.013
26517.359,-35.947
26517.459,-36.053
26517.560,-36.107
26517.667,-36.007
26517.778,-35.913
26517.807,-35.927
26517.902,-35.927
26518.005,-36.047
26518.101,-35.987
26518.199,-36.08
26518.304,-35.973
26518.388,-35.887
26518.511,-35.953
26518.609,-35.887
26518.714,-35.9
26518.792,-35.907
26518.898,-36.02
26518.994,-35.773
26519.121,-35.947
26519.192,-35.947
26519.292,-35.933
26519.407,-35.933
26519.516,-36.053
26519.589,-36.04
26519.711,-35.987
26519.815,-35.987
26519.923,-35.98
26520.021,-35.967
26520.116,-35.853
26520.228,-35.92
26520.349,-35.88
26520.420,-35.967
26520.515,-35.953
26520.616,-36.047
26520.736,-36.04
26520.847,-36.047
26520.962,-36.02
26521.042,-35.953
26521.148,-35.993
26521.246,-35.86
26521.287,-35.967
26521.381,-35.973
26521.555,-35.973
26521.581,-35.887
26521.699,-35.987
26521.783,-35.92
26521.886,-35.86
26521.989,-35.947
26522.092,-35.913
26522.194,-35.947
26522.282,-35.88
26522.388,-35.833
26522.478,-35.987
26522.579,-36.087
26522.680,-35.98
26522.800,-35.88
26522.896,-35.953
26522.998,-36.107
26523.094,-35.953
26523.194,-35.933
26523.307,-35.96
26523.407,-35.967
26523.501,-35.927
26523.582,-36.033
26523.731,-35.96
26523.787,-36.027
26523.942,-35.8
26524.016,-35.9
26524.077,-36.04
26524.177,-35.96
26524.280,-36.12
26524.383,-35.88
26524.489,-35.94
26524.636,-36.02
26524.699,-35.913
26524.832,-36.02
26524.935,-36.013
26525.028,-35.813
26525.079,-35.94
26525.234,-35.887
26525.285,-35.947
26525.375,-35.927
26525.471,-35.927
26525.572,-35.847
26525.668,-36.0
26525.766,-35.98
26525.886,-35.9
26525.966,-35.967
26526.087,-36.0
26526.185,-36.053
26526.266,-35.953
26526.366,-35.967
26526.476,-35.98
26526.574,-35.993
26526.707,-35.92
26576.798,-36.007
26576.880,-36.1
26577.006,-35.873
26577.084,-36.033
26577.165,-35.98
26577.299,-35.953
26577.398,-35.973
26577.494,-36.06
26577.601,-35.953
26577.699,-35.987
26577.795,-35.94
26577.903,-35.88
26578.013,-35.907
26578.118,-35.867
26578.214,-35.84
26578.314,-36.033
26578.376,-36.06
26578.481,-36.073
26578.636,-35.813
26578.689,-35.973
26578.765,-35.907
26578.861,-36.013
26579.048,-35.88
26579.076,-35.907
26579.157,-35.913
26579.329,-35.973
26579.371,-35.92
26579.473,-35.96
26579.572,-35.88
26579.738,-36.087
26579.753,-35.967
26579.873,-35.967
26579.961,-36.067
26580.064,-35.94
26580.155,-36.0
26580.268,-35.98
26580.395,-35.88
26580.498,-35.813
26580.576,-35.927
26580.675,-35.88
26580.783,-35.847
26580.885,-35.993
26580.981,-36.013
26581.081,-36.02
26581.180,-35.94
26581.282,-35.893
26581.385,-35.833
26581.488,-36.087
26581.619,-35.953
26581.697,-35.933
26581.817,-36.093
26581.898,-35.96
26582.000,-35.98
26582.103,-35.967
26582.206,-35.927
26582.310,-36.0
26582.400,-35.927
26582.451,-35.887
26582.547,-35.953
26582.724,-35.967
26582.751,-36.02
26582.846,-35.987
26582.945,-35.953
26583.045,-35.947
26583.160,-35.987
26583.256,-35.993
26583.359,-35.92
26583.459,-36.0
26583.560,-35.933
26583.648,-35.96
26583.780,-35.927
26583.842,-35.973
26583.945,-36.0
26584.043,-36.013
26584.150,-35.96
26584.260,-36.047
26584.356,-35.953
26584.451,-35.993
26584.560,-35.993
26584.662,-35.88
26584.783,-35.9
26584.883,-35.867
26584.969,-36.02
26585.096,-35.92
26585.168,-35.907
26585.295,-35.867
26585.391,-35.98
26585.488,-35.913
26585.584,-35.84
26585.687,-35.873
26585.812,-35.907
26585.896,-35.98
26585.993,-35.96
26586.096,-35.933
26586.197,-35.973
26586.300,-35.907
26586.403,-35.967
26586.506,-36.007
26586.611,-35.987
26586.638,-36.087
26876.746,-35.947
26876.846,-35.98
26876.947,-35.973
26877.045,-36.047
26877.133,-36.0
26877.231,-36.0
26877.353,-36.027
26877.456,-36.053
26877.538,-36.033
26877.640,-35.927
26877.743,-35.98
26877.836,-36.02
26877.939,-36.033
26878.040,-35.993
26878.143,-35.887
26878.246,-35.913
26878.349,-35.933
26878.452,-35.933
26878.557,-35.913
26878.650,-35.94
26878.750,-35.913
26878.871,-35.913
26878.969,-35.893
26879.038,-35.853
26879.158,-36.013
26879.246,-36.033
26879.373,-35.913
26879.469,-35.873
26879.582,-35.913
26879.704,-35.967
26879.783,-35.987
26879.886,-35.9
26880.028,-35.947
26880.094,-35.9
26880.192,-35.98
26880.300,-36.08
26880.329,-35.907
26880.423,-35.967
26880.523,-36.047
26880.626,-35.907
26880.726,-35.933
26880.832,-35.967
26880.934,-35.907
26881.043,-35.893
26881.133,-35.94
26881.317,-35.947
26881.320,-35.967
26881.420,-35.833
26881.543,-36.013
26881.628,-35.987
26881.723,-35.973
26881.831,-35.94
26881.935,-36.073
26882.035,-35.96
26882.138,-35.96
26882.233,-35.927
26882.342,-35.807
26882.452,-35.953
26882.550,-36.007
26882.648,-35.973
26882.736,-35.967
26882.815,-35.967
26882.923,-35.86
26883.028,-35.787
26883.152,-35.92
26883.271,-35.94
26883.380,-35.9
26883.476,-35.867
26883.574,-35.86
26883.704,-36.013
26883.768,-35.873
26883.819,-35.94
26883.920,-36.06
26884.016,-35.96
26884.118,-35.98
26884.214,-36.053
26884.320,-36.033
26884.525,-35.967
26884.527,-35.953
26884.626,-35.827
26884.728,-35.873
26884.831,-35.96
26884.930,-36.007
26885.028,-35.933
26885.126,-35.913
26885.217,-35.973
26885.317,-35.967
26885.415,-35.96
26885.518,-35.98
26885.653,-35.913
26885.726,-35.867
26885.824,-35.987
26885.907,-35.947
26886.038,-35.947
26886.136,-35.96
26886.233,-35.973
26886.344,-36.073
26886.440,-36.0
26886.516,-36.067
26886.643,-35.96
26936.756,-35.973
26936.807,-35.96
26936.952,-35.9
26937.055,-35.9
26937.121,-35.833
26937.226,-35.98
26937.349,-36.06
26937.402,-36.007
26937.555,-35.98
26937.606,-35.873
26937.790,-35.873
26937.863,-35.953
26937.913,-36.013
26938.008,-36.053
26938.113,-35.907
26938.219,-35.92
26938.317,-36.033
26938.413,-35.96
26938.503,-35.993
26938.601,-35.927
26938.699,-35.947
26938.820,-35.867
26938.896,-36.007
26939.005,-35.86
26939.101,-35.953
26939.217,-36.02
26939.305,-35.993
26939.407,-35.907
26939.511,-35.927
26939.650,-35.98
26939.724,-35.853
26939.820,-35.94
26939.920,-36.027
26940.023,-35.947
26940.146,-35.98
26940.228,-35.96
26940.329,-35.907
26940.430,-35.973
26940.525,-35.96
26940.646,-35.933
26940.729,-35.9
26940.812,-35.887
26940.945,-35.873
26941.052,-36.053
26941.141,-35.94
26941.250,-35.833
26941.347,-35.98
26941.464,-35.953
26941.491,-35.98
26941.589,-35.9
26941.755,-35.953
26941.790,-35.833
26941.900,-36.013
26941.996,-36.02
26942.098,-36.0
26942.195,-35.987
26942.300,-35.967
26942.396,-35.927
26942.523,-35.887
26942.587,-35.847
26942.707,-36.033
26942.787,-36.047
26942.891,-35.893
26943.006,-35.993
26943.101,-36.007
26943.197,-35.96
26943.302,-35.993
26943.402,-35.887
26943.503,-36.0
26943.626,-35.96
26943.709,-35.96
26943.836,-36.013
26943.918,-35.84
26944.037,-35.927
26944.118,-35.893
26944.219,-35.88
26944.361,-35.88
26944.425,-36.007
26944.528,-35.84
26944.653,-36.013
26944.690,-35.96
26944.793,-36.033
26944.900,-36.02
26945.001,-35.933
26945.143,-35.993
26945.239,-35.993
26945.339,-35.893
26945.391,-35.933
26945.489,-35.927
26945.645,-35.9
26945.695,-35.94
26945.782,-35.987
26945.898,-35.973
26945.991,-35.867
26946.094,-35.96
26946.199,-35.987
26946.282,-35.887
26946.381,-35.993
26946.489,-35.947
26946.574,-35.993
26946.677,-35.9
26996.790,-36.033
26996.885,-36.033
26996.986,-36.007
26997.082,-35.887
26997.190,-35.913
26997.302,-36.027
26997.398,-35.86
26997.498,-35.953
26997.609,-35.813
26997.712,-35.88
26997.814,-35.973
26997.913,-35.967
26998.035,-36.013
26998.111,-35.967
26998.222,-35.78
26998.327,-35.927
26998.378,-35.967
26998.521,-35.86
26998.623,-35.967
26998.726,-35.793
26998.771,-35.98
26998.942,-35.967
26998.969,-35.987
26999.140,-35.9
26999.239,-35.973
26999.339,-35.933
26999.368,-35.987
26999.466,-36.02
26999.574,-35.98
26999.680,-36.067
26999.777,-36.0
26999.875,-35.933
26999.964,-35.96
27000.084,-36.067
27000.182,-36.047
27000.265,-36.0
27000.383,-35.96
27000.572,-35.993
27000.574,-36.113
27000.679,-36.02
27000.775,-36.027
27000.876,-35.967
27000.979,-35.927
27001.089,-35.94
27001.184,-35.973
27001.285,-35.933
27001.386,-35.873
27001.491,-35.96
27001.592,-35.927
27001.687,-35.98
27001.805,-35.853
27001.910,-35.887
27002.008,-35.94
27002.123,-35.887
27002.173,-35.833
27002.273,-35.927
27002.378,-35.953
27002.483,-35.92
27002.589,-35.92
27002.712,-35.927
27002.812,-35.953
27002.925,-35.78
27003.025,-35.853
27003.055,-35.947
27003.226,-36.047
27003.256,-35.98
27003.376,-35.893
27003.471,-35.947
27003.572,-35.993
27003.670,-35.993
27003.770,-35.993
27003.871,-36.033
27003.962,-35.973
27004.065,-36.0
27004.160,-35.967
27004.256,-35.953
27004.351,-35.993
27004.469,-35.887
27004.572,-35.987
27004.665,-35.913
27004.777,-35.88
27004.903,-36.0
27004.976,-35.9
27005.109,-36.073
27005.182,-36.0
27005.290,-36.027
27005.386,-35.933
27005.496,-35.927
27005.592,-36.067
27005.670,-36.033
27005.798,-35.9
27005.881,-36.02
27006.001,-35.813
27006.072,-35.98
27006.234,-35.907
27006.305,-35.973
27006.405,-35.927
27006.508,-35.98
27006.606,-35.96
27006.704,-35.967
27056.755,-35.86
27056.856,-35.913
27056.945,-35.953
27057.049,-36.027
27057.146,-35.907
27057.250,-35.893
27057.351,-35.947
27057.456,-35.893
27057.557,-35.927
27057.660,-35.867
27057.765,-35.953
27057.861,-35.98
27057.959,-35.953
27058.043,-35.827
27058.148,-35.94
27058.273,-35.88
27058.371,-35.953
27058.467,-35.98
27058.564,-35.953
27058.662,-35.873
27058.763,-35.933
27058.864,-35.967
27058.966,-35.98
27059.074,-36.02
27059.172,-35.993
27059.273,-35.933
27059.376,-35.787
27059.478,-35.853
27059.606,-35.967
27059.704,-35.913
27059.798,-36.0
27059.888,-35.893
27059.991,-35.933
27060.054,-35.907
27060.207,-35.993
27060.238,-36.073
27060.366,-36.087
27060.442,-35.973
27060.574,-36.107
27060.633,-35.94
27060.775,-35.8
27060.834,-35.94
27060.935,-35.967
27061.038,-35.927
27061.140,-35.94
27061.354,-35.973
27061.356,-36.013
27061.432,-36.06
27061.552,-35.98
27061.636,-35.993
27061.746,-36.027
27061.844,-36.027
27061.969,-35.973
27062.047,-35.927
27062.148,-35.933
27062.246,-35.853
27062.344,-35.973
27062.449,-35.867
27062.550,-35.88
27062.677,-35.913
27062.780,-35.987
27062.858,-35.907
27062.959,-35.873
27063.064,-35.933
27063.173,-35.873
27063.270,-35.973
27063.369,-36.12
27063.479,-36.0
27063.582,-35.947
27063.680,-35.86
27063.780,-35.94
27063.883,-35.9
27063.984,-36.013
27064.086,-36.0
27064.207,-35.84
27064.226,-35.92
27064.344,-35.953
27064.496,-35.967
27064.523,-35.927
27064.641,-35.987
27064.724,-35.987
27064.827,-35.92
27064.940,-35.947
27065.035,-35.907
27065.136,-35.953
27065.236,-35.933
27065.342,-35.967
27065.418,-35.987
27065.520,-35.96
27065.625,-36.027
27065.724,-36.08
27065.827,-36.067
27065.930,-35.953
27066.045,-35.987
27066.123,-36.107
27066.236,-35.987
27066.339,-35.887
27066.457,-35.88
27066.552,-35.933
27066.648,-35.94
27116.750,-36.053
27116.851,-35.94
27116.956,-35.907
27117.064,-35.927
27117.158,-35.947
27117.260,-35.987
27117.366,-35.913
27117.466,-35.88
27117.589,-35.9
27117.677,-35.92
27117.775,-36.02
27117.881,-35.94
27117.978,-35.867
27118.087,-35.887
27118.118,-35.947
27118.216,-35.94
27118.319,-35.88
27118.423,-35.967
27118.521,-36.013
27118.616,-35.953
27118.726,-35.98
27118.827,-35.833
27118.908,-35.953
27119.037,-35.913
27119.138,-35.96
27119.209,-36.02
27119.310,-35.973
27119.423,-35.88
27119.520,-35.787
27119.640,-35.927
27119.719,-35.993
27119.829,-36.0
27119.925,-35.88
27120.025,-35.773
27120.126,-35.973
27120.229,-36.04
27120.332,-35.96
27120.452,-36.0
27120.545,-35.827
27120.645,-35.88
27120.741,-35.953
27120.864,-35.88
27120.949,-35.887
27121.050,-35.8
27121.152,-35.907
27121.261,-35.913
27121.356,-35.993
27121.459,-36.033
27121.562,-35.887
27121.665,-35.887
27121.766,-35.953
27121.868,-35.973
27121.983,-35.893
27122.011,-35.913
27122.106,-35.927
27122.204,-35.933
27122.317,-35.907
27122.417,-35.94
27122.515,-35.993
27122.611,-35.893
27122.702,-35.813
27122.802,-35.86
27122.920,-35.98
27123.027,-35.887
27123.098,-35.9
27123.202,-35.927
27123.304,-36.033
27123.405,-35.94
27123.506,-35.9
27123.611,-35.747
27123.712,-35.92
27123.814,-35.993
27123.917,-35.973
27124.021,-35.913
27124.128,-35.82
27124.223,-35.847
27124.327,-35.833
27124.429,-35.973
27124.540,-35.907
27124.640,-36.0
27124.736,-36.027
27124.839,-35.947
27124.949,-36.02
27125.008,-35.973
27125.146,-35.887
27125.275,-35.947
27125.353,-35.953
27125.452,-35.967
27125.599,-35.993
27125.670,-35.887
27125.699,-35.86
27125.793,-35.953
27125.891,-36.033
27125.996,-36.04
27126.098,-36.0
27126.195,-36.053
27126.298,-35.973
27126.403,-35.96
27126.501,-35.9
27126.606,-36.0
27126.702,-36.013
27176.788,-35.84
27176.886,-35.927
27176.989,-36.02
27177.114,-36.0
27177.195,-35.967
27177.319,-35.92
27177.398,-35.98
27177.506,-35.807
27177.604,-35.973
27177.707,-36.127
27177.815,-36.007
27177.917,-35.987
27178.013,-35.92
27178.114,-36.033
27178.217,-36.087
27178.320,-35.94
27178.423,-35.92
27178.540,-35.893
27178.628,-35.913
27178.753,-35.973
27178.832,-35.953
27178.952,-35.973
27178.979,-36.0
27179.141,-35.907
27179.275,-35.927
27179.346,-35.94
27179.415,-35.867
27179.549,-36.02
27179.577,-36.04
27179.755,-35.98
27179.783,-36.013
27179.881,-36.067
27179.984,-35.98
27180.094,-35.933
27180.192,-35.927
27180.293,-35.933
27180.376,-35.987
27180.494,-35.867
27180.596,-35.953
27180.697,-36.02
27180.790,-36.047
27180.890,-36.013
27180.984,-35.92
27181.084,-36.08
27181.187,-36.08
27181.290,-35.993
27181.425,-36.007
27181.494,-36.033
27181.597,-35.893
27181.699,-35.92
27181.802,-36.0
27181.915,-35.973
27182.013,-35.987
27182.118,-36.04
27182.221,-35.913
27182.319,-36.013
27182.425,-35.873
27182.521,-35.96
27182.655,-35.907
27182.726,-35.873
27182.834,-36.033
27182.949,-36.027
27182.967,-36.08
27183.135,-36.033
27183.261,-36.0
27183.361,-35.907
27183.398,-36.027
27183.473,-35.94
27183.567,-35.96
27183.684,-35.947
27183.775,-35.92
27183.873,-35.94
27183.976,-36.02
27184.077,-35.927
27184.180,-35.993
27184.285,-36.0
27184.366,-36.06
27184.464,-36.093
27184.567,-35.973
27184.668,-36.0
27184.788,-35.933
27184.873,-35.907
27185.001,-36.06
27185.082,-35.947
27185.172,-36.1
27185.278,-35.793
27185.378,-35.94
27185.488,-35.953
27185.591,-35.967
27185.685,-35.993
27185.795,-35.92
27185.920,-35.92
27186.001,-36.007
27186.101,-36.06
27186.206,-36.08
27186.307,-36.06
27186.410,-35.84
27186.520,-35.927
27186.626,-36.02
25076.716,-36.0
25076.820,-35.967
25076.922,-35.9
25077.037,-35.96
25077.064,-35.967
25077.158,-36.047
25077.263,-35.9
25077.359,-35.92
25077.469,-35.9
25077.564,-35.907
25077.662,-36.067
25077.765,-35.967
25077.871,-35.933
25077.954,-35.92
25078.094,-35.88
25078.152,-36.007
25078.253,-36.047
25078.356,-36.027
25078.462,-35.94
25078.572,-35.887
25078.670,-35.88
25078.768,-35.947
25078.876,-35.933
25078.974,-35.947
25079.074,-35.92
25079.197,-35.947
25079.285,-35.953
25079.383,-35.967
25079.503,-35.967
25079.609,-35.86
25079.646,-35.927
25079.746,-35.96
25079.849,-35.993
25080.001,-36.033
25080.103,-35.927
25080.160,-35.887
25080.263,-35.933
25080.369,-35.893
25080.445,-35.967
25080.547,-35.967
25080.719,-35.927
25080.746,-35.953
25080.844,-35.98
25081.035,-35.933
25081.052,-35.86
25081.148,-35.887
25081.246,-36.007
25081.349,-35.94
25081.447,-36.047
25081.557,-35.967
25081.655,-35.953
25081.771,-35.94
25081.841,-36.007
25081.940,-35.927
25082.043,-35.987
25082.177,-35.893
25082.251,-35.953
25082.349,-35.947
25082.451,-35.907
25082.552,-35.947
25082.657,-35.933
25082.758,-35.953
25082.871,-36.053
25082.964,-36.053
25083.067,-36.013
25083.167,-35.88
25083.283,-35.947
25083.381,-35.933
25083.484,-35.967
25083.581,-35.867
25083.680,-35.933
25083.782,-35.76
25083.885,-35.953
25084.011,-35.987
25084.089,-36.033
25084.194,-35.987
25084.304,-35.833
25084.396,-35.967
25084.501,-35.927
25084.603,-35.9
25084.709,-35.973
25084.750,-35.933
25084.832,-35.927
25084.932,-35.84
25085.035,-35.927
25085.143,-35.94
25085.246,-35.947
25085.344,-35.967
25085.445,-35.847
25085.535,-35.887
25085.633,-35.973
25085.738,-35.993
25085.829,-35.913
25085.935,-35.933
25086.067,-35.96
25086.143,-36.02
25086.250,-35.88
25086.344,-35.86
25086.454,-35.887
25086.555,-35.84
25086.648,-36.027
25136.753,-35.993
25136.856,-35.98
25136.959,-35.787
25137.059,-35.767
25137.160,-35.907
25137.280,-35.947
25137.371,-35.94
25137.467,-35.82
25137.572,-36.027
25137.694,-36.1
25137.777,-35.933
25137.878,-35.907
25137.984,-35.92
25138.087,-35.72
25138.184,-35.807
25138.288,-35.92
25138.391,-35.873
25138.425,-35.98
25138.521,-35.833
25138.619,-35.84
25138.726,-35.913
25138.824,-36.04
25138.927,-36.02
25139.028,-35.907
25139.121,-35.92
25139.234,-35.907
25139.336,-36.047
25139.424,-35.967
25139.528,-35.887
25139.623,-35.927
25139.721,-35.973
25139.854,-35.92
25139.929,-35.927
25140.028,-35.833
25140.138,-35.96
25140.234,-35.887
25140.336,-35.933
25140.439,-35.987
25140.540,-35.84
25140.645,-36.02
25140.746,-35.953
25140.839,-35.893
25140.957,-35.927
25141.054,-35.8
25141.157,-35.96
25141.256,-35.913
25141.369,-35.94
25141.464,-35.86
25141.574,-35.827
25141.692,-35.88
25141.712,-35.933
25141.873,-35.973
25141.976,-35.893
25142.060,-35.9
25142.180,-35.86
25142.280,-35.913
25142.383,-35.907
25142.427,-35.94
25142.525,-35.913
25142.623,-35.94
25142.719,-35.947
25142.822,-35.907
25143.000,-35.993
25143.027,-35.82
25143.111,-35.813
25143.209,-35.927
25143.315,-35.853
25143.432,-35.907
25143.530,-35.953
25143.619,-35.807
25143.716,-35.82
25143.827,-35.92
25143.920,-35.967
25144.013,-35.913
25144.114,-35.813
25144.217,-36.02
25144.326,-36.0
25144.442,-35.933
25144.508,-35.82
25144.631,-35.86
25144.741,-35.893
25144.844,-35.94
25144.942,-35.86
25145.047,-35.9
25145.158,-35.793
25145.278,-35.94
25145.368,-35.973
25145.456,-35.92
25145.554,-35.853
25145.660,-35.953
25145.778,-35.92
25145.807,-36.007
25145.969,-35.833
25146.072,-35.907
25146.101,-35.9
25146.202,-35.96
25146.300,-35.82
25146.400,-35.98
25146.503,-35.967
25146.606,-35.873
25146.709,-35.747
25196.810,-35.88
25196.917,-35.933
25197.015,-35.98
25197.118,-35.94
25197.206,-35.88
25197.322,-35.813
25197.405,-35.887
25197.503,-35.84
25197.616,-35.9
25197.714,-35.94
25197.812,-35.887
25197.913,-36.007
25198.030,-35.94
25198.126,-35.967
25198.224,-35.987
25198.322,-35.907
25198.410,-36.06
25198.491,-35.927
25198.592,-35.94
25198.744,-35.92
25198.802,-35.78
25198.939,-35.893
25199.042,-35.96
25199.118,-35.987
25199.238,-35.94
25199.358,-35.907
25199.459,-35.88
25199.528,-35.907
25199.660,-35.98
25199.689,-35.827
25199.802,-35.84
25199.890,-35.82
25199.986,-35.833
25200.087,-35.92
25200.199,-35.96
25200.300,-35.993
25200.396,-35.907
25200.511,-35.853
25200.603,-35.953
25200.704,-35.82
25200.805,-35.96
25200.883,-35.887
25200.994,-35.967
25201.089,-35.873
25201.190,-35.887
25201.293,-35.967
25201.395,-35.92
25201.498,-35.96
25201.614,-35.88
25201.709,-35.913
25201.805,-36.013
25201.907,-35.76
25202.027,-35.953
25202.125,-35.92
25202.223,-36.007
25202.320,-36.027
25202.425,-35.993
25202.523,-35.893
25202.643,-35.887
25202.726,-35.94
25202.788,-35.953
25202.893,-35.92
25203.040,-35.887
25203.145,-35.853
25203.214,-35.86
25203.342,-35.8
25203.452,-35.92
25203.545,-35.847
25203.648,-35.9
25203.677,-36.033
25203.782,-35.947
25203.890,-35.96
25203.986,-35.933
25204.084,-35.913
25204.187,-35.94
25204.287,-35.887
25204.390,-35.84
25204.478,-35.973
25204.592,-35.9
25204.673,-35.933
25204.775,-35.88
25204.878,-35.907
25204.991,-35.8
25205.087,-35.873
25205.184,-35.967
25205.290,-36.013
25205.396,-35.893
25205.493,-35.893
25205.594,-35.82
25205.702,-35.913
25205.820,-35.927
25205.903,-35.913
25206.025,-35.88
25206.116,-35.84
25206.217,-35.92
25206.344,-35.94
25206.437,-35.967
25206.467,-35.947
25206.626,-35.86
25256.723,-35.9
25256.782,-35.913
25256.890,-36.02
25256.994,-36.02
25257.094,-35.9
25257.234,-35.92
25257.305,-35.913
25257.366,-35.907
25257.538,-35.86
25257.565,-35.907
25257.665,-35.927
25257.785,-35.84
25257.863,-35.82
25257.972,-35.847
25258.070,-35.927
25258.177,-35.873
25258.273,-35.9
25258.366,-35.893
25258.467,-35.927
25258.565,-35.92
25258.668,-35.98
25258.771,-35.947
25258.871,-35.807
25258.964,-35.953
25259.074,-35.987
25259.179,-35.98
25259.280,-35.88
25259.381,-35.8
25259.484,-35.96
25259.613,-35.853
25259.699,-35.987
25259.793,-35.807
25259.893,-35.9
25259.998,-35.893
25260.111,-35.913
25260.207,-35.913
25260.305,-35.947
25260.407,-35.907
25260.508,-35.86
25260.611,-35.88
25260.714,-35.947
25260.802,-35.987
25260.918,-36.013
25261.021,-36.007
25261.123,-35.873
