Time Lapsed,Angle_Z
21539.682,-70.291
21539.785,-70.291
21539.885,-70.291
21539.986,-70.291
21540.076,-70.291
21540.175,-70.291
21540.275,-70.291
21540.371,-70.291
21540.489,-70.291
21540.589,-70.291
21540.685,-70.291
21540.783,-70.291
21540.883,-70.291
21540.986,-70.291
21541.089,-70.291
21541.190,-70.291
21541.277,-70.291
21541.396,-70.291
21541.501,-70.291
21541.591,-70.291
21541.677,-70.291
21541.797,-70.291
21541.913,-70.291
21541.988,-70.291
21542.119,-70.291
21542.192,-70.291
21542.300,-70.291
21542.424,-70.291
21542.523,-70.291
21542.648,-70.291
21542.665,-70.291
21542.831,-70.291
21542.932,-70.291
21543.015,-70.291
21543.062,-70.291
21543.239,-70.291
21543.266,-70.291
21543.385,-70.291
21543.472,-70.291
21543.570,-70.291
21543.674,-70.291
21543.761,-70.291
21543.866,-70.291
21543.964,-70.291
21544.082,-70.291
21544.163,-70.291
21544.268,-70.291
21544.391,-70.291
21544.486,-70.291
21544.570,-70.291
21544.673,-70.291
21544.783,-70.291
21544.898,-70.291
21544.979,-70.291
21545.082,-70.291
21545.222,-70.291
21545.298,-70.291
21545.420,-70.291
21545.494,-70.291
21545.589,-70.291
21545.679,-70.291
21545.763,-70.291
21545.866,-70.291
21545.976,-70.291
21546.106,-70.291
21546.207,-70.291
21546.322,-70.291
21546.408,-70.291
21546.533,-70.291
21546.562,-70.291
21546.660,-70.291
21596.758,-70.291
21596.854,-70.291
21597.020,-70.291
21597.057,-70.291
21597.172,-70.291
21597.268,-70.291
21597.364,-70.291
21597.462,-70.291
21597.565,-70.291
21597.667,-70.291
21597.768,-70.291
21597.864,-70.291
21597.959,-70.291
21598.062,-70.291
21598.160,-70.291
21598.258,-70.291
21598.359,-70.291
21598.462,-70.291
21598.572,-70.291
21598.675,-70.291
21598.778,-70.291
21598.896,-70.291
21598.974,-70.291
21599.077,-70.291
21599.179,-70.291
21599.261,-70.291
21599.386,-70.291
21599.491,-70.291
21599.587,-70.291
21599.701,-70.291
21599.793,-70.291
21599.895,-70.291
21599.998,-70.291
21600.113,-70.291
21600.143,-70.291
21600.305,-70.291
21600.418,-70.291
21600.445,-70.291
21600.543,-70.291
21600.646,-70.291
21600.756,-70.291
21600.854,-70.291
21600.949,-70.291
21601.040,-70.291
21601.145,-70.291
21601.250,-70.291
21601.353,-70.291
21601.538,-70.291
21601.543,-70.291
21601.655,-70.291
21601.748,-70.291
21601.859,-70.291
21601.974,-70.291
21602.055,-70.291
21602.180,-70.291
21602.239,-70.291
21602.361,-70.291
21602.462,-70.291
21602.572,-70.291
21602.660,-70.291
21602.763,-70.291
21602.864,-70.291
21602.983,-70.291
21603.077,-70.291
21603.175,-70.291
21603.273,-70.291
21603.376,-70.291
21603.473,-70.291
21603.581,-70.291
21603.672,-70.291
21603.785,-70.291
21603.890,-70.291
21603.991,-70.291
21604.094,-70.291
21604.197,-70.291
21604.299,-70.291
21604.415,-70.291
21604.503,-70.291
21604.530,-70.291
21604.707,-70.291
21604.734,-70.291
21604.844,-70.291
21604.944,-70.291
21605.043,-70.291
21605.143,-70.291
21605.246,-70.291
21605.342,-70.291
21605.451,-70.291
21605.533,-70.291
21605.638,-70.291
21605.734,-70.291
21605.834,-70.291
21605.947,-70.291
21606.050,-70.291
21606.128,-70.291
21606.244,-70.291
21606.341,-70.291
21606.440,-70.291
21606.542,-70.291
21606.630,-70.291
21656.750,-70.291
21656.859,-70.291
21656.954,-70.291
21657.052,-70.291
21657.175,-70.291
21657.273,-70.291
21657.393,-70.291
21657.474,-70.291
21657.570,-70.291
21657.668,-70.291
21657.785,-70.291
21657.883,-70.291
21657.979,-70.291
21658.108,-70.291
21658.190,-70.291
21658.219,-70.291
21658.396,-70.291
21658.422,-70.291
21658.530,-70.291
21658.636,-70.291
21658.731,-70.291
21658.817,-70.291
21658.920,-70.291
21659.018,-70.291
21659.146,-70.291
21659.231,-70.291
21659.327,-70.291
21659.427,-70.291
21659.523,-70.291
21659.623,-70.291
21659.724,-70.291
21659.827,-70.291
21659.920,-70.291
21660.038,-70.291
21660.135,-70.291
21660.246,-70.291
21660.339,-70.291
21660.442,-70.291
21660.545,-70.291
21660.657,-70.291
21660.741,-70.291
21660.864,-70.291
21660.972,-70.291
21661.067,-70.291
21661.163,-70.291
21661.261,-70.291
21661.327,-70.291
21661.434,-70.291
21661.535,-70.291
21661.609,-70.291
21661.773,-70.291
21661.875,-70.291
21661.972,-70.291
21662.070,-70.291
21662.128,-70.291
21662.209,-70.291
21662.312,-70.291
21662.423,-70.291
21662.518,-70.291
21662.616,-70.291
21662.716,-70.291
21662.817,-70.291
21662.929,-70.291
21663.028,-70.291
21663.123,-70.291
21663.228,-70.291
21663.317,-70.291
21663.418,-70.291
21663.518,-70.291
21663.640,-70.291
21663.719,-70.291
21663.822,-70.291
21663.930,-70.291
21664.033,-70.291
21664.128,-70.291
21664.231,-70.291
21664.334,-70.291
21664.447,-70.291
21664.543,-70.291
21664.650,-70.291
21664.744,-70.291
21664.844,-70.291
21664.947,-70.291
21665.067,-70.291
21665.157,-70.291
21665.256,-70.291
21665.366,-70.291
21665.432,-70.291
21665.498,-70.291
21665.673,-70.291
21665.699,-70.291
21665.800,-70.291
21665.898,-70.291
21666.006,-70.291
21666.103,-70.291
21666.209,-70.291
21666.305,-70.291
21666.405,-70.291
21666.508,-70.291
21666.599,-70.291
21666.702,-70.291
21716.829,-70.291
21716.903,-70.291
21716.996,-70.291
21717.116,-70.291
21717.204,-70.291
21717.315,-70.291
21717.415,-70.291
21717.518,-70.291
21717.613,-70.291
21717.712,-70.291
21717.815,-70.291
21717.910,-70.291
21718.018,-70.291
21718.116,-70.291
21718.244,-70.291
21718.320,-70.291
21718.449,-70.291
21718.543,-70.291
21718.641,-70.291
21718.741,-70.291
21718.829,-70.291
21718.951,-70.291
21719.043,-70.291
21719.153,-70.291
21719.190,-70.291
21719.290,-70.291
21719.388,-70.291
21719.493,-70.291
21719.587,-70.291
21719.690,-70.291
21719.788,-70.291
21719.891,-70.291
21719.989,-70.291
21720.091,-70.291
21720.212,-70.291
21720.283,-70.291
21720.383,-70.291
21720.503,-70.291
21720.606,-70.291
21720.684,-70.291
21720.785,-70.291
21720.898,-70.291
21720.989,-70.291
21721.101,-70.291
21721.201,-70.291
21721.314,-70.291
21721.403,-70.291
21721.501,-70.291
21721.592,-70.291
21721.726,-70.291
21721.810,-70.291
21721.910,-70.291
21722.008,-70.291
21722.118,-70.291
21722.229,-70.291
21722.334,-70.291
21722.424,-70.291
21722.537,-70.291
21722.636,-70.291
21722.739,-70.291
21722.859,-70.291
21722.937,-70.291
21723.047,-70.291
21723.153,-70.291
21723.243,-70.291
21723.344,-70.291
21723.457,-70.291
21723.488,-70.291
21723.586,-70.291
21723.758,-70.291
21723.790,-70.291
21723.886,-70.291
21723.986,-70.291
21724.084,-70.291
21724.192,-70.291
21724.278,-70.291
21724.375,-70.291
21724.473,-70.291
21724.582,-70.291
21724.675,-70.291
21724.799,-70.291
21724.880,-70.291
21724.989,-70.291
21725.074,-70.291
21725.179,-70.291
21725.290,-70.291
21725.400,-70.291
21725.474,-70.291
21725.598,-70.291
21725.724,-70.291
21725.790,-70.291
21725.910,-70.291
21726.016,-70.291
21726.136,-70.291
21726.212,-70.291
21726.315,-70.291
21726.417,-70.291
21726.528,-70.291
21726.633,-70.291
21776.736,-70.291
21776.827,-70.291
21776.869,-70.291
21777.030,-70.291
21777.133,-70.291
21777.238,-70.291
21777.268,-70.291
21777.364,-70.291
21777.467,-70.291
21777.584,-70.291
21777.680,-70.291
21777.778,-70.291
21777.873,-70.291
21777.984,-70.291
21778.079,-70.291
21778.182,-70.291
21778.283,-70.291
21778.361,-70.291
21778.464,-70.291
21778.574,-70.291
21778.679,-70.291
21778.782,-70.291
21778.880,-70.291
21778.986,-70.291
21779.089,-70.291
21779.185,-70.291
21779.288,-70.291
21779.396,-70.291
21779.491,-70.291
21779.594,-70.291
21779.695,-70.291
21779.805,-70.291
21779.907,-70.291
21780.001,-70.291
21780.101,-70.291
21780.170,-70.291
21780.280,-70.291
21780.400,-70.291
21780.513,-70.291
21780.614,-70.291
21780.717,-70.291
21780.837,-70.291
21780.864,-70.291
21780.959,-70.291
21781.057,-70.291
21781.160,-70.291
21781.261,-70.291
21781.359,-70.291
21781.457,-70.291
21781.560,-70.291
21781.655,-70.291
21781.753,-70.291
21781.853,-70.291
21781.973,-70.291
21782.074,-70.291
21782.150,-70.291
21782.270,-70.291
21782.366,-70.291
21782.467,-70.291
21782.564,-70.291
21782.663,-70.291
21782.765,-70.291
21782.869,-70.291
21782.971,-70.291
21783.072,-70.291
21783.175,-70.291
21783.285,-70.291
21783.408,-70.291
21783.483,-70.291
21783.577,-70.291
21783.697,-70.291
21783.795,-70.291
21783.891,-70.291
21784.030,-70.291
21784.097,-70.291
21784.194,-70.291
21784.302,-70.291
21784.361,-70.291
21784.469,-70.291
21784.547,-70.291
21784.646,-70.291
21784.744,-70.291
21784.908,-70.291
21785.011,-70.291
21785.062,-70.291
21785.160,-70.291
21785.255,-70.291
21785.353,-70.291
21785.462,-70.291
21785.559,-70.291
21785.655,-70.291
21785.758,-70.291
21785.851,-70.291
21785.949,-70.291
21786.047,-70.291
21786.155,-70.291
21786.256,-70.291
21786.354,-70.291
21786.456,-70.291
21786.557,-70.291
21786.665,-70.291
22076.768,-70.291
22076.864,-70.291
22076.973,-70.291
22077.097,-70.291
22077.168,-70.291
22077.271,-70.291
22077.373,-70.291
22077.469,-70.291
22077.587,-70.291
22077.690,-70.291
22077.785,-70.291
22077.891,-70.291
22077.993,-70.291
22078.092,-70.291
22078.214,-70.291
22078.295,-70.291
22078.354,-70.291
22078.501,-70.291
22078.626,-70.291
22078.674,-70.291
22078.775,-70.291
22078.900,-70.291
22078.949,-70.291
22079.038,-70.291
22079.133,-70.291
22079.243,-70.291
22079.339,-70.291
22079.435,-70.291
22079.535,-70.291
22079.636,-70.291
22079.753,-70.291
22079.849,-70.291
22079.934,-70.291
22080.052,-70.291
22080.141,-70.291
22080.239,-70.291
22080.342,-70.291
22080.488,-70.291
22080.562,-70.291
22080.657,-70.291
22080.756,-70.291
22080.856,-70.291
22080.959,-70.291
22081.060,-70.291
22081.160,-70.291
22081.273,-70.291
22081.376,-70.291
22081.471,-70.291
22081.572,-70.291
22081.675,-70.291
22081.773,-70.291
22081.891,-70.291
22081.993,-70.291
22082.092,-70.291
22082.190,-70.291
22082.300,-70.291
22082.398,-70.291
22082.430,-70.291
22082.530,-70.291
22082.626,-70.291
22082.726,-70.291
22082.832,-70.291
22082.939,-70.291
22083.038,-70.291
22083.140,-70.291
22083.222,-70.291
22083.425,-70.291
22083.427,-70.291
22083.527,-70.291
22083.631,-70.291
22083.726,-70.291
22083.837,-70.291
22083.937,-70.291
22084.033,-70.291
22084.138,-70.291
22084.234,-70.291
22084.329,-70.291
22084.432,-70.291
22084.532,-70.291
22084.636,-70.291
22084.756,-70.291
22084.873,-70.291
22084.951,-70.291
22085.045,-70.291
22085.163,-70.291
22085.266,-70.291
22085.366,-70.291
22085.467,-70.291
22085.567,-70.291
22085.670,-70.291
22085.770,-70.291
22085.881,-70.291
22085.976,-70.291
22086.077,-70.291
22086.114,-70.291
22086.214,-70.291
22086.322,-70.291
22086.420,-70.291
22086.521,-70.291
22086.619,-70.291
22136.714,-70.291
22136.817,-70.291
22136.925,-70.291
22137.035,-70.291
22137.130,-70.291
22137.231,-70.291
22137.329,-70.291
22137.424,-70.291
22137.525,-70.291
22137.628,-70.291
22137.724,-70.291
22137.837,-70.291
22137.934,-70.291
22138.013,-70.291
22138.135,-70.291
22138.253,-70.291
22138.326,-70.291
22138.442,-70.291
22138.548,-70.291
22138.645,-70.291
22138.744,-70.291
22138.871,-70.291
22138.944,-70.291
22139.055,-70.291
22139.160,-70.291
22139.251,-70.291
22139.354,-70.291
22139.457,-70.291
22139.567,-70.291
22139.670,-70.291
22139.793,-70.291
22139.868,-70.291
22139.979,-70.291
22140.081,-70.291
22140.109,-70.291
22140.204,-70.291
22140.307,-70.291
22140.408,-70.291
22140.513,-70.291
22140.611,-70.291
22140.707,-70.291
22140.820,-70.291
22140.920,-70.291
22141.023,-70.291
22141.118,-70.291
22141.222,-70.291
22141.300,-70.291
22141.403,-70.291
22141.516,-70.291
22141.618,-70.291
22141.717,-70.291
22141.812,-70.291
22141.927,-70.291
22142.021,-70.291
22142.141,-70.291
22142.223,-70.291
22142.305,-70.291
22142.413,-70.291
22142.498,-70.291
22142.640,-70.291
22142.709,-70.291
22142.812,-70.291
22142.957,-70.291
22143.018,-70.291
22143.136,-70.291
22143.236,-70.291
22143.351,-70.291
22143.459,-70.291
22143.555,-70.291
22143.655,-70.291
22143.695,-70.291
22143.795,-70.291
22143.893,-70.291
22144.065,-70.291
22144.098,-70.291
22144.201,-70.291
22144.298,-70.291
22144.410,-70.291
22144.506,-70.291
22144.603,-70.291
22144.704,-70.291
22144.795,-70.291
22144.898,-70.291
22144.993,-70.291
22145.094,-70.291
22145.192,-70.291
22145.317,-70.291
22145.395,-70.291
22145.498,-70.291
22145.609,-70.291
22145.707,-70.291
22145.829,-70.291
22145.910,-70.291
22145.989,-70.291
22146.096,-70.291
22146.244,-70.291
22146.329,-70.291
22146.390,-70.291
22146.516,-70.291
22146.604,-70.291
22196.741,-70.291
22196.900,-70.291
22196.957,-70.291
22197.021,-70.291
22197.148,-70.291
22197.244,-70.291
22197.369,-70.291
22197.444,-70.291
22197.547,-70.291
22197.648,-70.291
22197.692,-70.291
22197.853,-70.291
22197.881,-70.291
22197.979,-70.291
22198.082,-70.291
22198.184,-70.291
22198.288,-70.291
22198.391,-70.291
22198.496,-70.291
22198.598,-70.291
22198.699,-70.291
22198.793,-70.291
22198.881,-70.291
22198.981,-70.291
22199.082,-70.291
22199.207,-70.291
22199.288,-70.291
22199.388,-70.291
22199.528,-70.291
22199.596,-70.291
22199.719,-70.291
22199.790,-70.291
22199.902,-70.291
22200.008,-70.291
22200.096,-70.291
22200.182,-70.291
22200.312,-70.291
22200.408,-70.291
22200.510,-70.291
22200.631,-70.291
22200.714,-70.291
22200.834,-70.291
22200.939,-70.291
22201.045,-70.291
22201.077,-70.291
22201.258,-70.291
22201.354,-70.291
22201.516,-70.291
22201.562,-70.291
22201.609,-70.291
22201.741,-70.291
22201.942,-70.291
22202.052,-70.291
22202.082,-70.291
22202.123,-70.291
22202.239,-70.291
22202.337,-70.291
22202.476,-70.291
22202.506,-70.291
22202.606,-70.291
22202.684,-70.291
22202.788,-70.291
22202.896,-70.291
22202.996,-70.291
22203.113,-70.291
22203.192,-70.291
22203.288,-70.291
22203.396,-70.291
22203.508,-70.291
22203.597,-70.291
22203.675,-70.291
22203.819,-70.291
22203.912,-70.291
22204.351,-70.291
22204.413,-70.291
22204.670,-70.291
22204.859,-70.291
22204.915,-70.291
22204.947,-70.291
22205.040,-70.291
22205.125,-70.291
22205.260,-70.291
22205.366,-70.291
22205.472,-70.291
22205.538,-70.291
22205.626,-70.291
22205.667,-70.291
22205.793,-70.291
22205.886,-70.291
22205.966,-70.291
22206.092,-70.291
22206.170,-70.291
22206.278,-70.291
22206.356,-70.291
22206.467,-70.291
22206.564,-70.291
22206.672,-70.291
22256.800,-70.291
22256.888,-70.291
22256.983,-70.291
22257.092,-70.291
22257.187,-70.291
22257.295,-70.291
22257.391,-70.291
22257.501,-70.291
22257.596,-70.291
22257.690,-70.291
22257.812,-70.291
22257.907,-70.291
22257.988,-70.291
22258.099,-70.291
22258.160,-70.291
22258.271,-70.291
22258.408,-70.291
22258.471,-70.291
22258.614,-70.291
22258.677,-70.291
22258.820,-70.291
22258.893,-70.291
22259.020,-70.291
22259.131,-70.291
22259.163,-70.291
22259.322,-70.291
22259.369,-70.291
22259.457,-70.291
22259.569,-70.291
22259.665,-70.291
22259.760,-70.291
22259.871,-70.291
22259.962,-70.291
22260.057,-70.291
22260.150,-70.291
22260.261,-70.291
22260.356,-70.291
22260.454,-70.291
22260.570,-70.291
22260.679,-70.291
22260.775,-70.291
22260.869,-70.291
22260.994,-70.291
22261.089,-70.291
22261.180,-70.291
22261.398,-70.291
22261.462,-70.291
22261.521,-70.291
22261.631,-70.291
22261.722,-70.291
22261.846,-70.291
22261.910,-70.291
22262.033,-70.291
22262.111,-70.291
22262.168,-70.291
22262.310,-70.291
22262.405,-70.291
22262.437,-70.291
22262.606,-70.291
22262.653,-70.291
22262.810,-70.291
22262.922,-70.291
22263.018,-70.291
22263.049,-70.291
22263.155,-70.291
22263.251,-70.291
22263.346,-70.291
22263.457,-70.291
22263.552,-70.291
22263.643,-70.291
22263.751,-70.291
22263.863,-70.291
22263.944,-70.291
22264.035,-70.291
22264.146,-70.291
22264.253,-70.291
22264.347,-70.291
22264.457,-70.291
22264.552,-70.291
22264.646,-70.291
22264.768,-70.291
22264.863,-70.291
22264.974,-70.291
22265.084,-70.291
22265.182,-70.291
22265.246,-70.291
22265.381,-70.291
22265.445,-70.291
22265.554,-70.291
22265.663,-70.291
22265.770,-70.291
22265.881,-70.291
22265.974,-70.291
22266.070,-70.291
22266.199,-70.291
22266.315,-70.291
22266.415,-70.291
22266.494,-70.291
22266.606,-70.291
22266.699,-70.291
22316.746,-70.291
22316.836,-70.291
22316.930,-70.291
22317.040,-70.291
22317.152,-70.291
22317.246,-70.291
22317.337,-70.291
22317.447,-70.291
22317.543,-70.291
22317.638,-70.291
22317.731,-70.291
22317.834,-70.291
22317.967,-70.291
22318.028,-70.291
22318.138,-70.291
22318.239,-70.291
22318.366,-70.291
22318.454,-70.291
22318.545,-70.291
22318.658,-70.291
22318.750,-70.291
22318.861,-70.291
22318.949,-70.291
22319.062,-70.291
22319.170,-70.291
22319.248,-70.291
22319.375,-70.291
22319.469,-70.291
22319.560,-70.291
22319.640,-70.291
22319.913,-70.291
22319.929,-70.291
22319.974,-70.291
22320.016,-70.291
22320.190,-70.291
22320.300,-70.291
22320.380,-70.291
22320.427,-70.291
22320.533,-70.291
22320.643,-70.291
22320.738,-70.291
22320.981,-70.291
22321.023,-70.291
22321.163,-70.291
22321.503,-70.291
22321.655,-70.291
22321.670,-70.291
22321.756,-70.291
22321.839,-70.291
22321.967,-70.291
22322.028,-70.291
22322.130,-70.291
22322.226,-70.291
22322.320,-70.291
22322.432,-70.291
22322.542,-70.291
22322.636,-70.291
22322.729,-70.291
22322.854,-70.291
22322.979,-70.291
22323.091,-70.291
22323.153,-70.291
22323.258,-70.291
22323.353,-70.291
22323.464,-70.291
22323.560,-70.291
22323.623,-70.291
22323.793,-70.291
22323.809,-70.291
22323.935,-70.291
22324.077,-70.291
22324.204,-70.291
22324.246,-70.291
22324.326,-70.291
22324.422,-70.291
22324.533,-70.291
22324.611,-70.291
22324.723,-70.291
22324.826,-70.291
22324.920,-70.291
22325.016,-70.291
22325.126,-70.291
22325.207,-70.291
22325.327,-70.291
22325.423,-70.291
22325.516,-70.291
22325.628,-70.291
22325.707,-70.291
22325.829,-70.291
22325.924,-70.291
22326.035,-70.291
22326.131,-70.291
22326.226,-70.291
22326.336,-70.291
22326.440,-70.291
22326.535,-70.291
22326.631,-70.291
22376.726,-70.291
22376.837,-70.291
22376.940,-70.291
22377.052,-70.291
22377.148,-70.291
22377.243,-70.291
22377.339,-70.291
22377.476,-70.291
22377.552,-70.291
22377.663,-70.291
22377.761,-70.291
22377.886,-70.291
22377.900,-70.291
22378.006,-70.291
22378.101,-70.291
22378.197,-70.291
22378.307,-70.291
22378.402,-70.291
22378.543,-70.291
22378.621,-70.291
22378.714,-70.291
22378.810,-70.291
22378.903,-70.291
22378.998,-70.291
22379.101,-70.291
22379.195,-70.291
22379.322,-70.291
22379.418,-70.291
22379.511,-70.291
22379.619,-70.291
22379.714,-70.291
22379.807,-70.291
22379.918,-70.291
22380.045,-70.291
22380.109,-70.291
22380.233,-70.291
22380.329,-70.291
22380.408,-70.291
22380.537,-70.291
22380.625,-70.291
22380.748,-70.291
22380.842,-70.291
22380.937,-70.291
22381.050,-70.291
22381.153,-70.291
22381.248,-70.291
22381.342,-70.291
22381.454,-70.291
22381.564,-70.291
22381.597,-70.291
22381.766,-70.291
22381.876,-70.291
22381.891,-70.291
22381.986,-70.291
22382.097,-70.291
22382.190,-70.291
22382.283,-70.291
22382.395,-70.291
22382.505,-70.291
22382.582,-70.291
22382.711,-70.291
22382.815,-70.291
22382.895,-70.291
22382.989,-70.291
22383.084,-70.291
22383.209,-70.291
22383.285,-70.291
22383.395,-70.291
22383.489,-70.291
22383.584,-70.291
22383.711,-70.291
22383.802,-70.291
22383.898,-70.291
22384.008,-70.291
22384.101,-70.291
22384.229,-70.291
22384.319,-70.291
22384.413,-70.291
22384.523,-70.291
22384.619,-70.291
22384.729,-70.291
22384.864,-70.291
22384.945,-70.291
22385.040,-70.291
22385.135,-70.291
22385.244,-70.291
22385.339,-70.291
22385.447,-70.291
22385.559,-70.291
22385.653,-70.291
22385.748,-70.291
22385.844,-70.291
22385.876,-70.291
22385.996,-70.291
22386.091,-70.291
22386.187,-70.291
22386.280,-70.291
22386.390,-70.291
22386.496,-70.291
22386.592,-70.291
22386.687,-70.291
22676.815,-70.291
22676.878,-70.291
22677.000,-70.291
22677.079,-70.291
22677.187,-70.291
22677.282,-70.291
22677.393,-70.291
22677.488,-70.291
22677.628,-70.291
22677.707,-70.291
22677.770,-70.291
22677.896,-70.291
22677.976,-70.291
22678.126,-70.291
22678.190,-70.291
22678.302,-70.291
22678.427,-70.291
22678.493,-70.291
22678.628,-70.291
22678.724,-70.291
22678.834,-70.291
22678.929,-70.291
22679.025,-70.291
22679.128,-70.291
22679.224,-70.291
22679.334,-70.291
22679.430,-70.291
22679.540,-70.291
22679.679,-70.291
22679.773,-70.291
22679.868,-70.291
22679.994,-70.291
22680.091,-70.291
22680.180,-70.291
22680.290,-70.291
22680.369,-70.291
22680.466,-70.291
22680.574,-70.291
22680.665,-70.291
22680.773,-70.291
22680.869,-70.291
22680.979,-70.291
22681.059,-70.291
22681.170,-70.291
22681.275,-70.291
22681.369,-70.291
22681.481,-70.291
22681.591,-70.291
22681.687,-70.291
22681.793,-70.291
22681.888,-70.291
22681.984,-70.291
22682.094,-70.291
22682.204,-70.291
22682.310,-70.291
22682.405,-70.291
22682.533,-70.291
22682.611,-70.291
22682.707,-70.291
22682.810,-70.291
22682.922,-70.291
22683.016,-70.291
22683.128,-70.291
22683.224,-70.291
22683.271,-70.291
22683.452,-70.291
22683.469,-70.291
22683.564,-70.291
22683.658,-70.291
22683.753,-70.291
22683.876,-70.291
22683.971,-70.291
22684.067,-70.291
22684.177,-70.291
22684.271,-70.291
22684.376,-70.291
22684.456,-70.291
22684.567,-70.291
22684.662,-70.291
22684.773,-70.291
22684.866,-70.291
22684.973,-70.291
22685.082,-70.291
22685.179,-70.291
22685.305,-70.291
22685.386,-70.291
22685.506,-70.291
22685.584,-70.291
22685.680,-70.291
22685.790,-70.291
22685.886,-70.291
22685.949,-70.291
22686.101,-70.291
22686.165,-70.291
22686.277,-70.291
22686.420,-70.291
22686.491,-70.291
22686.586,-70.291
22736.712,-70.291
22736.809,-70.291
22736.920,-70.291
22737.025,-70.291
22737.119,-70.291
22737.214,-70.291
22737.246,-70.291
22737.341,-70.291
22737.467,-70.291
22737.557,-70.291
22737.652,-70.291
22737.748,-70.291
22737.859,-70.291
22737.954,-70.291
22738.049,-70.291
22738.170,-70.291
22738.248,-70.291
22738.359,-70.291
22738.454,-70.291
22738.549,-70.291
22738.653,-70.291
22738.748,-70.291
22738.859,-70.291
22738.939,-70.291
22739.050,-70.291
22739.155,-70.291
22739.266,-70.291
22739.361,-70.291
22739.457,-70.291
22739.552,-70.291
22739.672,-70.291
22739.750,-70.291
22739.846,-70.291
22740.025,-70.291
22740.081,-70.291
22740.192,-70.291
22740.300,-70.291
22740.364,-70.291
22740.459,-70.291
22740.616,-70.291
22740.633,-70.291
22740.768,-70.291
22740.910,-70.291
22741.006,-70.291
22741.038,-70.291
22741.228,-70.291
22741.263,-70.291
22741.349,-70.291
22741.444,-70.291
22741.554,-70.291
22741.650,-70.291
22741.744,-70.291
22741.849,-70.291
22741.945,-70.291
22742.060,-70.291
22742.150,-70.291
22742.261,-70.291
22742.351,-70.291
22742.478,-70.291
22742.540,-70.291
22742.652,-70.291
22742.748,-70.291
22742.866,-70.291
22742.947,-70.291
22743.057,-70.291
22743.152,-70.291
22743.263,-70.291
22743.356,-70.291
22743.479,-70.291
22743.574,-70.291
22743.685,-70.291
22743.780,-70.291
22743.876,-70.291
22743.981,-70.291
22744.077,-70.291
22744.187,-70.291
22744.299,-70.291
22744.346,-70.291
22744.483,-70.291
22744.594,-70.291
22744.704,-70.291
22744.736,-70.291
22744.895,-70.291
22744.927,-70.291
22745.030,-70.291
22745.126,-70.291
22745.234,-70.291
22745.347,-70.291
22745.442,-70.291
22745.533,-70.291
22745.628,-70.291
22745.723,-70.291
22745.834,-70.291
22745.930,-70.291
22746.033,-70.291
22746.126,-70.291
22746.238,-70.291
22746.332,-70.291
22746.445,-70.291
22746.538,-70.291
22746.643,-70.291
22796.739,-70.291
22796.866,-70.291
22796.961,-70.291
22797.055,-70.291
22797.155,-70.291
22797.226,-70.291
22797.349,-70.291
22797.451,-70.291
22797.552,-70.291
22797.663,-70.291
22797.763,-70.291
22797.864,-70.291
22797.962,-70.291
22798.008,-70.291
22798.158,-70.291
22798.212,-70.291
22798.381,-70.291
22798.410,-70.291
22798.510,-70.291
22798.723,-70.291
22798.726,-70.291
22798.820,-70.291
22798.908,-70.291
22799.018,-70.291
22799.114,-70.291
22799.224,-70.291
22799.320,-70.291
22799.403,-70.291
22799.501,-70.291
22799.611,-70.291
22799.719,-70.291
22799.822,-70.291
22799.924,-70.291
22800.010,-70.291
22800.114,-70.291
22800.214,-70.291
22800.312,-70.291
22800.413,-70.291
22800.537,-70.291
22800.621,-70.291
22800.723,-70.291
22800.820,-70.291
22800.945,-70.291
22801.042,-70.291
22801.140,-70.291
22801.239,-70.291
22801.344,-70.291
22801.445,-70.291
22801.549,-70.291
22801.636,-70.291
22801.756,-70.291
22801.795,-70.291
22801.898,-70.291
22802.069,-70.291
22802.097,-70.291
22802.195,-70.291
22802.295,-70.291
22802.396,-70.291
22802.570,-70.291
22802.596,-70.291
22802.697,-70.291
22802.810,-70.291
22802.905,-70.291
22803.005,-70.291
22803.108,-70.291
22803.209,-70.291
22803.310,-70.291
22803.413,-70.291
22803.498,-70.291
22803.599,-70.291
22803.701,-70.291
22803.805,-70.291
22803.913,-70.291
22804.013,-70.291
22804.091,-70.291
22804.209,-70.291
22804.320,-70.291
22804.418,-70.291
22804.501,-70.291
22804.621,-70.291
22804.689,-70.291
22804.814,-70.291
22804.900,-70.291
22805.001,-70.291
22805.106,-70.291
22805.226,-70.291
22805.312,-70.291
22805.447,-70.291
22805.550,-70.291
22805.653,-70.291
22805.750,-70.291
22805.856,-70.291
22805.885,-70.291
22806.062,-70.291
22806.089,-70.291
22806.187,-70.291
22806.292,-70.291
22806.388,-70.291
22806.484,-70.291
22806.589,-70.291
22806.690,-70.291
22856.783,-70.291
22856.895,-70.291
22857.000,-70.291
22857.104,-70.291
22857.217,-70.291
22857.280,-70.291
22857.391,-70.291
22857.491,-70.291
22857.591,-70.291
22857.690,-70.291
22857.793,-70.291
22857.883,-70.291
22857.998,-70.291
22858.109,-70.291
22858.209,-70.291
22858.305,-70.291
22858.391,-70.291
22858.493,-70.291
22858.577,-70.291
22858.680,-70.291
22858.788,-70.291
22858.920,-70.291
22859.032,-70.291
22859.099,-70.291
22859.221,-70.291
22859.320,-70.291
22859.427,-70.291
22859.543,-70.291
22859.641,-70.291
22859.738,-70.291
22859.834,-70.291
