Time,AbsoluteMagneticField_﻿Time
 22:40:42.925,42.012485025287425
 22:40:43.028,41.76344728347985
 22:40:43.132,41.84569055470348
 22:40:43.228,42.02600084471516
 22:40:43.335,41.9638974476871
 22:40:43.439,42.00123268429154
 22:40:43.553,41.6634263833401
 22:40:43.642,42.02327757326884
 22:40:43.746,41.95576512232854
 22:40:43.848,41.869107203282944
 22:40:43.964,41.93470194242473
 22:40:44.045,41.89207084878951
 22:40:44.145,41.92698770481848
 22:40:44.251,41.95554525923838
 22:40:44.287,41.888368528745545
 22:40:44.454,41.923931435398565
 22:40:44.484,41.91723819623616
 22:40:44.584,41.96816338607159
 22:40:44.688,41.87095923190678
 22:40:44.785,41.86668662552603
 22:40:44.889,41.91060687940465
 22:40:44.989,41.969271830709665
 22:40:45.093,41.8443771371973
 22:40:45.194,41.989749915902095
 22:40:45.298,42.14300353558109
 22:40:45.390,41.96621996320374
 22:40:45.502,41.979434810392576
 22:40:45.583,41.80619401476294
 22:40:45.685,41.99852600984944
 22:40:45.801,41.99533175246982
 22:40:45.886,41.891638628728764
 22:40:46.010,41.87992953671245
 22:40:46.124,41.823118594863296
 22:40:46.197,41.96108027684702
 22:40:46.300,42.0336100995382
 22:40:46.401,41.963549635368075
 22:40:46.502,41.84325869241066
 22:40:46.605,41.84786276502063
 22:40:46.709,41.8544695104358
 22:40:46.811,41.95156811133524
 22:40:46.904,42.0036152967813
 22:40:47.016,41.92157890633415
 22:40:47.116,42.022826499415764
 22:40:47.228,41.78448117423501
 22:40:47.321,42.07097167881911
 22:40:47.425,41.93768075370883
 22:40:47.527,41.899324791695626
 22:40:47.639,41.83352563435216
 22:40:47.735,41.714386810787474
 22:40:47.833,41.95279177837871
 22:40:47.937,42.03519737077488
 22:40:48.036,42.025140785011054
 22:40:48.140,41.955713901684476
 22:40:48.172,41.8362415496421
 22:40:48.328,41.983437424775026
 22:40:48.449,41.85408245320879
 22:40:48.477,41.82686574439926
 22:40:48.575,42.008747398607355
 22:40:48.697,42.05791980115041
 22:40:48.784,41.88461027632942
 22:40:48.880,41.94622854321947
 22:40:48.978,42.04293493561076
 22:40:49.088,42.02592459423112
 22:40:49.171,41.93261139018175
 22:40:49.273,41.8790115571034
 22:40:49.399,42.012681157003065
 22:40:49.477,41.88689469273176
 22:40:49.587,41.939128007148646
 22:40:49.691,41.916722891943735
 22:40:49.799,42.06837419012054
 22:40:49.891,41.99664521125467
 22:40:49.991,41.81939321654488
 22:40:50.089,42.02472304489347
 22:40:50.197,42.0434172968849
 22:40:50.301,41.8345050048402
 22:40:50.398,42.03572454472505
 22:40:50.504,42.01879754348047
 22:40:50.606,41.81019323083786
 22:40:50.710,41.88297193371072
 22:40:50.811,41.89896726650909
 22:40:50.911,41.95720089567463
 22:40:51.015,41.977789365329855
 22:40:51.113,42.02593030499146
 22:40:51.220,41.88525754964388
 22:40:51.316,41.68725822118792
 22:40:51.418,41.78189879600974
 22:40:51.519,42.11477302562606
 22:40:51.635,41.99389156770303
 22:40:51.725,41.81305272280416
 22:40:51.827,42.04806186972237
 22:40:51.930,41.93576919528245
 22:40:52.048,41.8974564621768
 22:40:52.078,41.89102322693968
 22:40:52.164,41.89007350196464
 22:40:52.373,41.73973465416377
 22:40:52.449,42.00778023176183
 22:40:52.477,41.88307030292789
 22:40:52.575,42.0111082691233
 22:40:52.670,41.962406246544056
 22:40:52.762,41.87332012152846
 22:40:52.882,41.90181783646146
 22:40:52.980,41.75924446155605
 22:40:53.079,41.7845298884647
 22:40:53.181,41.76813724599171
 22:40:53.261,41.962895360067805
 22:40:53.366,42.106716067629876
 22:40:53.475,41.94468760164987
 22:40:53.567,41.949089358411584
 22:40:53.674,41.68758984398115
 22:40:53.800,41.996770935394544
 22:40:53.887,41.922608065338686
 22:40:53.977,42.033175683024474
 22:40:54.081,42.008786807047876
 22:40:54.181,41.858530158141
 22:40:54.285,41.79169497639454
 22:40:54.410,41.981488039372785
 22:40:54.490,41.881164000060934
 22:40:54.592,41.85438302018081
 22:40:54.687,41.972189209046505
 22:40:54.798,41.81027837745164
 22:40:54.901,41.92374813873397
 22:40:55.014,41.90507367849387
 22:40:55.087,41.909474084030215
 22:40:55.208,41.96268030047652
 22:40:55.315,41.870874686349694
 22:40:55.413,42.018492809714154
 22:40:55.533,42.120559671020516
 22:40:55.605,41.917637182932914
 22:40:55.723,42.095851790883145
 22:40:55.752,41.759551829491656
 22:40:55.924,41.82748543720982
 22:40:55.951,41.78770654151769
 22:40:56.071,41.928629467226806
 22:40:56.155,41.813866707110456
 22:40:56.253,41.79661012570278
 22:40:56.351,41.94963345489446
 22:40:56.448,42.028846022702076
 22:40:56.550,41.90054924461015
 22:40:56.662,41.83197278398426
 22:40:56.754,41.80441672837931
 22:40:56.852,41.960146651316656
 22:40:56.950,41.98609256646777
 22:40:57.058,42.01774408508862
 22:40:57.151,41.79359004680024
 22:40:57.284,41.82924442301104
 22:40:57.365,41.8587434116219
 22:40:57.468,41.90539986684294
 22:40:57.569,41.90209467317834
 22:40:57.693,41.75811309194897
 22:40:57.774,41.7634626078825
 22:40:57.886,41.752831604575036
 22:40:57.974,41.717601668839976
 22:40:58.078,41.87266862763825
 22:40:58.178,41.91233825498168
 22:40:58.296,41.91050963660547
 22:40:58.389,41.98070578253777
 22:40:58.488,41.88311232465897
 22:40:58.547,42.00783043671739
 22:40:58.691,41.99363914928069
 22:40:58.753,42.0104460580937
 22:40:58.853,42.035331912570875
 22:40:58.957,41.98650709454169
 22:40:59.098,41.83073017531489
 22:40:59.204,41.954316214187074
 22:40:59.242,41.90307695146026
 22:40:59.405,41.88626049195607
 22:40:59.443,41.73115931770887
 22:40:59.542,41.8982794157469
 22:40:59.641,42.10760580940217
 22:40:59.748,41.87593782830422
 22:40:59.844,41.804975780402025
 22:40:59.944,42.08789849826195
 22:41:00.044,41.97205033114299
 22:41:00.158,41.86292260461518
 22:41:00.255,41.92918289210988
 22:41:00.351,42.014678125626524
 22:41:00.458,41.943154971937915
 22:41:00.538,41.947165553824966
 22:41:00.660,42.084766840271314
 22:41:00.736,41.95902880191581
 22:41:00.842,41.87384636022824
 22:41:00.942,42.04924145570286
 22:41:01.045,42.004317135265985
 22:41:01.145,41.78075139343475
 22:41:01.257,41.935418765048716
 22:41:01.350,41.855449454043615
 22:41:01.472,41.83029524160689
 22:41:01.561,41.95717981466343
 22:41:01.674,41.74944236753348
 22:41:01.759,41.92801853176465
 22:41:01.862,41.82123357817175
 22:41:01.970,41.98946995378722
 22:41:02.091,41.968323507140475
 22:41:02.168,41.73727361723571
 22:41:02.295,41.87772327861198
 22:41:02.383,41.769278770407325
 22:41:02.479,41.993501140057376
 22:41:02.539,41.85064895554189
 22:41:02.682,41.90429259634387
 22:41:02.785,41.86363800483661
 22:41:02.848,41.98762209270728
 22:41:02.957,41.8670221893079
 22:41:03.065,42.06670723981139
 22:41:03.131,41.90478800805464
 22:41:03.231,41.83573554988606
 22:41:03.333,42.005206189233256
 22:41:03.500,42.08967294954903
 22:41:03.610,41.91407623937333
 22:41:03.636,41.80263447439647
 22:41:03.734,42.01546213003018
 22:41:03.837,41.91188063067559
 22:41:03.943,41.813323929101834
 22:41:04.039,41.97783245952559
 22:41:04.132,42.1023901696804
 22:41:04.250,41.96888440261427
 22:41:04.326,41.67803557030969
 22:41:04.432,41.98907069702782
 22:41:04.543,41.9751605952854
 22:41:04.634,41.9811302611066
 22:41:04.734,42.00456234744031
 22:41:04.832,42.02250883752658
 22:41:04.936,41.99543531147165
 22:41:05.037,41.93165651390367
 22:41:05.141,42.00127971859905
 22:41:05.233,41.89843503043998
 22:41:05.344,41.87380910545397
 22:41:05.447,41.86908714075338
 22:41:05.548,41.901562106919116
 22:41:05.650,41.95502518173479
 22:41:05.753,41.90550475772843
 22:41:05.861,42.01439441429568
 22:41:05.970,41.719247092918636
 22:41:06.062,41.771310836505954
 22:41:06.162,41.993936336095
 22:41:06.265,41.85785549929667
 22:41:06.382,41.95276757259287
 22:41:06.477,41.81223765836983
 22:41:06.576,42.08273956148768
 22:41:06.678,41.96557563050935
 22:41:06.782,41.89646461218417
 22:41:06.831,42.02522121298114
 22:41:07.003,41.783200188592545
 22:41:07.087,41.97122262932068
 22:41:07.143,41.960658562515434
 22:41:07.250,41.8346160254878
 22:41:07.327,41.919479803547176
 22:41:07.494,41.941587952770696
 22:41:07.522,41.94810111316125
 22:41:07.629,41.924032093776475
 22:41:07.723,42.19213728883617
 22:41:07.831,41.9108532244334
 22:41:07.932,41.942183753352666
 22:41:08.033,41.939136591017224
 22:41:08.133,41.73272848736349
 22:41:08.218,41.76647922676749
 22:41:08.317,41.976514231174555
 22:41:08.414,41.94690453418465
 22:41:08.542,41.84519433578963
 22:41:08.621,42.00828796797127
 22:41:08.722,41.88061604131438
 22:41:08.826,41.943812737995096
 22:41:08.928,41.90350317097605
 22:41:09.032,41.9082467660006
 22:41:09.132,42.03488868785072
 22:41:09.235,42.17942695201062
 22:41:09.344,41.98030178548029
 22:41:09.442,41.99862315600358
 22:41:09.545,41.79111888906541
 22:41:09.644,42.014870070012115
 22:41:09.755,42.11445378964329
 22:41:09.854,41.99665960525908
 22:41:09.953,41.81168661989133
 22:41:10.056,41.69215583296215
 22:41:10.155,41.92396233659218
 22:41:10.258,42.06717839361228
 22:41:10.384,42.08330996963048
 22:41:10.470,42.016887771466365
 22:41:10.573,41.84563463492937
 22:41:10.677,41.762810944667024
 22:41:10.791,41.83870680362862
 22:41:10.873,41.97044637599176
 22:41:11.008,41.9730867223272
 22:41:11.011,41.89710072308107
 22:41:11.114,42.03460156823186
 22:41:11.208,41.795976205850245
 22:41:11.308,41.834478232673106
 22:41:11.418,41.85944991277358
 22:41:11.519,42.02046533535773
 22:41:11.625,41.86545003938212
 22:41:11.722,41.91637171798151
 22:41:11.900,41.81718461350548
 22:41:11.928,41.80383746739048
 22:41:12.025,41.92546359910645
 22:41:12.105,42.011799616298276
 22:41:12.217,41.941410300560946
 22:41:12.308,41.93400540134462
 22:41:12.410,41.925238914047945
 22:41:12.511,41.88400803409339
 22:41:12.629,41.97536298830541
 22:41:12.725,41.92829959585769
 22:41:12.822,41.993900354694375
 22:41:12.923,41.93547074971259
 22:41:13.025,41.78295187035018
 22:41:13.112,41.777218516794534
 22:41:13.228,41.7968612338295
 22:41:13.319,42.01766850980668
 22:41:13.404,41.978594545315595
 22:41:13.527,41.83254304964019
 22:41:13.616,41.92458308677619
 22:41:13.739,42.13240352745141
 22:41:13.844,42.09450495017135
 22:41:13.948,41.82863527537087
 22:41:14.057,41.771490121852246
 22:41:14.153,41.90994615840016
 22:41:14.254,41.873830335903115
 22:41:14.385,41.893640782343084
 22:41:14.467,41.9543777096026
 22:41:14.499,41.86201917012605
 22:41:14.597,41.7413345378415
 22:41:14.764,42.06407028569632
 22:41:14.866,41.938657429631675
 22:41:14.998,41.97991196989341
 22:41:15.002,41.874856632590394
 22:41:15.098,41.8721800005684
 22:41:15.199,41.884034034462346
 22:41:15.304,41.99939698376633
 22:41:15.407,41.846341620265925
 22:41:15.525,41.90212140214383
 22:41:15.615,41.91764757235311
 22:41:15.694,42.10777896066236
 22:41:15.814,41.865705404304364
 22:41:15.914,41.86831796239252
 22:41:16.017,41.88198621125794
 22:41:16.094,41.895455338258344
 22:41:16.197,41.97705013456758
 22:41:16.305,41.83412945191999
 22:41:16.406,41.994287551999264
 22:41:16.508,41.94666455154688
 22:41:16.627,41.899751419310356
 22:41:16.714,41.94616131423709
 22:41:16.814,41.60096473640966
 22:41:16.914,41.74814066518412
 22:41:17.039,41.81443886984495
 22:41:17.106,41.878664365043925
 22:41:17.190,41.90247460472949
 22:41:17.292,41.90161725995788
 22:41:17.399,41.78879105693296
 22:41:17.502,41.86455048128428
 22:41:17.636,41.85301338016177
 22:41:17.744,42.03487679296801
 22:41:17.868,41.99774443943389
 22:41:17.942,41.7312959060703
 22:41:18.050,41.71365361605238
 22:41:18.152,41.75748864575072
 22:41:18.256,41.867701154947596
 22:41:18.351,41.91039653832924
 22:41:18.465,41.758752699284486
 22:41:18.558,41.916273319559316
 22:41:18.586,41.88037711148265
 22:41:18.686,42.010908690481806
 22:41:18.788,41.96149600526654
 22:41:18.899,41.80155388260106
 22:41:18.996,41.8446309339681
 22:41:19.092,41.9192803731171
 22:41:19.200,41.900947220796816
 22:41:19.301,41.96403539937502
 22:41:19.396,41.98466122287996
 22:41:19.501,41.80011313381819
 22:41:19.600,41.90336295573423
 22:41:19.704,41.9850057401449
 22:41:19.812,41.8189587029615
 22:41:19.884,41.85983824622355
 22:41:20.007,41.8282786879881
 22:41:20.101,41.95796452403286
 22:41:20.197,41.72274679356574
 22:41:20.303,42.00752573051643
 22:41:20.396,41.89150807741349
 22:41:20.498,41.949447409948085
 22:41:20.604,41.828097948627786
 22:41:20.714,41.90305510341698
 22:41:20.813,41.95225927170073
 22:41:20.911,41.89238568045511
 22:41:21.037,41.90604284587129
 22:41:21.116,41.757407115384936
 22:41:21.221,42.00375052301877
 22:41:21.343,42.13674464170197
 22:41:21.419,41.93800244408405
 22:41:21.522,42.09564501228126
 22:41:21.626,41.7574336735389
 22:41:21.729,41.96643595779847
 22:41:21.796,41.94333092399791
 22:41:21.932,42.097373528523136
 22:41:22.042,42.00680050896521
 22:41:22.142,41.71877381946886
 22:41:22.239,41.923893056346756
 22:41:22.373,41.98051452757577
 22:41:22.377,41.865869846451304
 22:41:22.552,41.9083697845669
 22:41:22.581,41.85162325406268
 22:41:22.678,41.791470744638794
 22:41:22.774,41.93953669271991
 22:41:22.874,41.938057978404295
 22:41:22.980,41.95393744334374
 22:41:23.084,41.74645166957307
 22:41:23.180,41.765967808731546
 22:41:23.289,42.01707748047215
 22:41:23.388,41.85015922311407
 22:41:23.485,41.83756504625956
 22:41:23.610,41.9589172643909
 22:41:23.681,41.855682266569254
 22:41:23.778,41.96216804456128
 22:41:23.882,41.87476302022497
 22:41:24.010,41.99931020862129
 22:41:24.082,41.95107685149453
 22:41:24.187,41.726985620818574
 22:41:24.292,42.01188424719844
 22:41:24.392,42.003899818945385
 22:41:24.500,41.93856443656602
 22:41:24.604,41.94746450025317
 22:41:24.713,41.9436758880287
 22:41:24.802,41.696440351665515
 22:41:24.935,41.70857354309783
 22:41:25.015,41.901932974506074
 22:41:25.124,42.00321543644011
 22:41:25.218,41.90395086385053
 22:41:25.323,41.832363655428324
 22:41:25.418,41.86039762114068
 22:41:25.521,41.74613536604317
 22:41:25.623,41.95823161192569
 22:41:25.724,41.98394809924383
 22:41:25.823,41.912751126596305
 22:41:25.926,42.0991968807007
 22:41:26.031,41.849795435581285
 22:41:26.131,41.861827587911165
 22:41:26.235,41.95661256583997
 22:41:26.336,41.84418106499397
 22:41:26.365,41.75618921788721
 22:41:26.549,41.931785878972526
 22:41:26.568,41.91080990627597
 22:41:26.667,41.958165677255245
 22:41:26.769,41.82434480060626
 22:41:26.871,41.868676226983816
 22:41:26.985,41.90645450285672
 22:41:27.083,42.001852340105195
 22:41:27.184,42.01645021893211
 22:41:27.285,42.04187447057992
 22:41:27.367,41.97260662622706
 22:41:27.463,41.85241519912561
 22:41:27.566,41.94572991378264
 22:41:27.669,41.92563448535991
 22:41:27.762,41.97870719781637
 22:41:27.864,41.91641169041072
 22:41:27.964,42.144400078776776
 22:41:28.064,41.884068570280995
 22:41:28.183,41.89861355701403
 22:41:28.281,41.98912415137996
 22:41:28.389,41.928657133278186
 22:41:28.489,41.95677283824389
 22:41:28.595,41.97355580600719
 22:41:28.697,41.94576329022992
 22:41:28.799,42.037334572972156
 22:41:28.898,41.78692592187178
 22:41:28.999,41.94105610258283
 22:41:29.122,41.9535927782115
 22:41:29.214,41.99984153541534
 22:41:29.311,42.077273414516775
 22:41:29.409,41.89651367357432
 22:41:29.509,41.82800614420917
 22:41:29.620,41.8738124488325
 22:41:29.721,41.986356462546254
 22:41:29.822,41.91624490576417
 22:41:29.858,41.853880907270714
 22:41:30.024,41.84056617685759
 22:41:30.055,41.966842471170025
 22:41:30.234,42.173545475807465
 22:41:30.265,41.95820942318678
 22:41:30.353,42.06114940179357
 22:41:30.459,41.892169888894514
 22:41:30.561,41.8016097536925
 22:41:30.661,41.931350777192954
 22:41:30.762,41.99505098222885
 22:41:30.867,42.131241828362946
 22:41:30.960,41.92973964860741
 22:41:31.070,41.95265220459846
 22:41:31.152,41.94683789035832
 22:41:31.281,41.91921813440704
 22:41:31.373,42.07001661516192
 22:41:31.465,41.857499901451355
 22:41:31.563,41.947829502847945
 22:41:31.670,42.06903834175438
 22:41:31.771,41.93998744635005
 22:41:31.869,41.933809593214875
 22:41:31.970,42.083766573347496
 22:41:32.102,41.73293732772713
 22:41:32.182,41.904306437405694
 22:41:32.278,41.96931328959291
 22:41:32.379,41.820632336204575
 22:41:32.482,41.95198371948578
 22:41:32.583,41.713086783406474
 22:41:32.685,41.767822172097986
 22:41:32.821,41.8538600370384
 22:41:32.896,42.02011396938376
 22:41:32.991,42.01400634312324
 22:41:33.093,41.792492842614685
 22:41:33.208,41.8908765484801
 22:41:33.306,41.97880163844604
 22:41:33.407,41.97862953932631
 22:41:33.503,41.92605798307301
 22:41:33.607,41.985550585886095
 22:41:33.709,41.851482757484234
 22:41:33.810,41.81002617793966
 22:41:33.898,41.77052773188292
 22:41:33.942,41.85551083190838
 22:41:34.122,42.12019062160094
 22:41:34.150,42.0112015776745
 22:41:34.324,41.94580789542621
 22:41:34.352,42.06386557367261
 22:41:34.451,41.85294467537499
 22:41:34.555,41.95688607368283
 22:41:34.663,41.824001829093305
 22:41:34.762,41.96707254503225
 22:41:34.863,41.98535051657899
 22:41:34.938,41.89653467770336
 22:41:35.070,41.93764429483373
 22:41:35.143,41.792603974866175
 22:41:35.246,41.80412154321628
 22:41:35.370,42.09832881481164
 22:41:35.461,41.92811000987285
 22:41:35.557,41.81676001318132
 22:41:35.663,41.82313713723541
 22:41:35.782,42.02096535064372
 22:41:35.863,41.9936791553205
 22:41:35.960,42.11197797539318
 22:41:36.064,41.94966529067902
 22:41:36.173,41.67538671686203
 22:41:36.268,41.96234989845063
 22:41:36.372,41.984181044769706
 22:41:36.474,41.927492865660355
 22:41:36.582,41.98773757896465
 22:41:36.645,41.81965157674081
 22:41:36.748,41.78349419328163
 22:41:36.856,41.96235810819025
 22:41:36.985,42.010583166626006
 22:41:37.089,41.867034979802426
 22:41:37.207,41.8978826314648
 22:41:37.296,41.82229511875215
 22:41:37.398,41.94906599675373
 22:41:37.502,41.958394952619436
 22:41:37.619,41.91663128162854
 22:41:37.707,41.84545375545592
 22:41:37.735,41.859849342777146
 22:41:37.832,41.940079375222936
 22:41:37.942,42.03781044488402
 22:41:38.042,41.97436202016655
 22:41:38.144,41.94632268745379
 22:41:38.246,41.864997050041694
 22:41:38.348,41.85693071642975
 22:41:38.446,41.9641935225735
 22:41:38.554,42.088215084510296
 22:41:38.633,42.04163375750281
 22:41:38.731,41.82636691131564
 22:41:38.838,41.98559298140256
 22:41:38.936,41.88401827666491
 22:41:39.044,41.881623022514304
 22:41:39.138,41.97736660392122
 22:41:39.241,42.022282981770516
 22:41:39.345,41.85955980418333
 22:41:39.457,41.91784557918023
 22:41:39.576,42.00636555333013
 22:41:39.651,41.889945655252404
 22:41:39.751,42.03281607268302
 22:41:39.859,41.963440862255325
 22:41:39.955,41.95486310310165
 22:41:40.058,42.02370257366669
 22:41:40.146,41.81723074284093
 22:41:40.265,41.868951001905934
 22:41:40.366,41.70079168313235
 22:41:40.470,42.050391413160476
 22:41:40.571,41.91537018803484
 22:41:40.674,41.93964828178701
 22:41:40.792,41.84356926697339
 22:41:40.882,41.76588342175944
 22:41:40.943,41.957327214683254
 22:41:41.049,41.793641358465045
 22:41:41.175,41.83010861807557
 22:41:41.294,41.93894536108413
 22:41:41.322,41.76210611307816
 22:41:41.493,41.69343567037862
 22:41:41.520,41.925063470434964
 22:41:41.699,41.94695052086624
 22:41:41.728,42.028261289280096
 22:41:41.830,41.99578534805606
 22:41:41.926,41.792901047905254
 22:41:42.033,41.95526628446064
 22:41:42.133,41.95685042993575
 22:41:42.233,41.93491751512098
 22:41:42.323,41.875919786913336
 22:41:42.421,41.837284173330374
 22:41:42.522,41.80606091226486
 22:41:42.620,41.96808427841328
