Time,Temperature
 23:07:46.564,26.520
 23:07:46.648,26.540
 23:07:46.753,26.570
 23:07:46.875,26.570
 23:07:46.987,26.570
 23:07:47.091,26.540
 23:07:47.187,26.600
 23:07:47.289,26.570
 23:07:47.417,26.570
 23:07:47.500,26.570
 23:07:47.611,26.570
 23:07:47.704,26.560
 23:07:47.807,26.570
 23:07:47.909,26.540
 23:07:48.023,26.540
 23:07:48.051,26.570
 23:07:48.147,26.570
 23:07:48.246,26.560
 23:07:48.347,26.540
 23:07:48.445,26.540
 23:07:48.551,26.560
 23:07:48.649,26.570
 23:07:48.736,26.560
 23:07:48.858,26.540
 23:07:48.946,26.570
 23:07:49.043,26.560
 23:07:49.151,26.570
 23:07:49.247,26.540
 23:07:49.343,26.540
 23:07:49.450,26.570
 23:07:49.572,26.560
 23:07:49.651,26.560
 23:07:49.753,26.520
 23:07:49.861,26.560
 23:07:49.957,26.540
 23:07:50.059,26.540
 23:07:50.184,26.560
 23:07:50.274,26.600
 23:07:50.371,26.570
 23:07:50.478,26.510
 23:07:50.572,26.540
 23:07:50.674,26.560
 23:07:50.797,26.570
 23:07:50.835,26.570
 23:07:50.987,26.560
 23:07:51.084,26.540
 23:07:51.187,26.520
 23:07:51.245,26.560
 23:07:51.348,26.570
 23:07:51.450,26.540
 23:07:51.555,26.560
 23:07:51.698,26.570
 23:07:51.770,26.560
 23:07:51.833,26.570
 23:07:51.935,26.560
 23:07:52.046,26.540
 23:07:52.141,26.540
 23:07:52.243,26.560
 23:07:52.345,26.590
 23:07:52.454,26.570
 23:07:52.530,26.570
 23:07:52.628,26.570
 23:07:52.725,26.520
 23:07:52.828,26.570
 23:07:52.927,26.560
 23:07:53.030,26.540
 23:07:53.123,26.540
 23:07:53.235,26.570
 23:07:53.338,26.570
 23:07:53.439,26.560
 23:07:53.540,26.560
 23:07:53.643,26.570
 23:07:53.739,26.560
 23:07:53.859,26.540
 23:07:53.951,26.570
 23:07:54.057,26.570
 23:07:54.155,26.570
 23:07:54.270,26.540
 23:07:54.368,26.540
 23:07:54.464,26.560
 23:07:54.566,26.570
 23:07:54.668,26.560
 23:07:54.779,26.560
 23:07:54.875,26.540
 23:07:54.962,26.540
 23:07:55.072,26.540
 23:07:55.179,26.570
 23:07:55.282,26.570
 23:07:55.347,26.540
 23:07:55.423,26.570
 23:07:55.519,26.510
 23:07:55.620,26.590
 23:07:55.719,26.560
 23:07:55.833,26.560
 23:07:55.921,26.590
 23:07:56.037,26.560
 23:07:56.133,26.560
 23:07:56.219,26.540
 23:07:56.316,26.590
 23:07:56.432,26.560
 23:07:56.516,26.590
 23:07:56.613,26.540
 23:07:56.734,26.510
 23:07:56.821,26.570
 23:07:56.929,26.540
 23:07:57.027,26.540
 23:07:57.125,26.540
 23:07:57.235,26.570
 23:07:57.330,26.560
 23:07:57.433,26.570
 23:07:57.535,26.540
 23:07:57.647,26.540
 23:07:57.744,26.570
 23:07:57.843,26.560
 23:07:57.946,26.520
 23:07:58.047,26.570
 23:07:58.150,26.600
 23:07:58.270,26.540
 23:07:58.363,26.540
 23:07:58.465,26.540
 23:07:58.563,26.560
 23:07:58.636,26.540
 23:07:58.796,26.540
 23:07:58.869,26.540
 23:07:58.978,26.560
 23:07:59.008,26.570
 23:07:59.106,26.540
 23:07:59.206,26.560
 23:07:59.309,26.570
 23:07:59.418,26.560
 23:07:59.517,26.540
 23:07:59.608,26.560
 23:07:59.788,26.540
 23:07:59.817,26.570
 23:07:59.915,26.590
 23:08:00.018,26.560
 23:08:00.106,26.540
 23:08:00.224,26.600
 23:08:00.324,26.560
 23:08:00.419,26.510
 23:08:00.514,26.570
 23:08:00.613,26.570
 23:08:00.709,26.540
 23:08:00.803,26.570
 23:08:00.914,26.560
 23:08:01.010,26.570
 23:08:01.118,26.540
 23:08:01.220,26.520
 23:08:01.327,26.560
 23:08:01.427,26.540
 23:08:01.523,26.570
 23:08:01.624,26.570
 23:08:01.733,26.540
 23:08:01.834,26.570
 23:08:01.945,26.570
 23:08:02.050,26.570
 23:08:02.146,26.560
 23:08:02.246,26.590
 23:08:02.356,26.540
 23:08:02.454,26.560
 23:08:02.552,26.570
 23:08:02.655,26.570
 23:08:02.697,26.540
 23:08:02.862,26.570
 23:08:02.895,26.520
 23:08:03.046,26.570
 23:08:03.093,26.540
 23:08:03.270,26.600
 23:08:03.372,26.560
 23:08:03.414,26.590
 23:08:03.509,26.560
 23:08:03.607,26.600
 23:08:03.704,26.540
 23:08:03.806,26.560
 23:08:03.907,26.570
 23:08:03.997,26.590
 23:08:04.093,26.570
 23:08:04.201,26.560
 23:08:04.297,26.560
 23:08:04.396,26.540
 23:08:04.517,26.560
 23:08:04.606,26.590
 23:08:04.702,26.570
 23:08:04.828,26.560
 23:08:04.928,26.570
 23:08:05.001,26.560
 23:08:05.104,26.560
 23:08:05.187,26.540
 23:08:05.321,26.520
 23:08:05.393,26.570
 23:08:05.494,26.540
 23:08:05.618,26.560
 23:08:05.760,26.570
 23:08:05.838,26.590
 23:08:05.934,26.560
 23:08:06.043,26.540
 23:08:06.139,26.570
 23:08:06.271,26.560
 23:08:06.355,26.560
 23:08:06.444,26.540
 23:08:06.545,26.540
 23:08:06.650,26.590
 23:08:06.767,26.560
 23:08:06.794,26.540
 23:08:06.890,26.570
 23:08:06.987,26.540
 23:08:07.090,26.570
 23:08:07.188,26.570
 23:08:07.287,26.570
 23:08:07.390,26.540
 23:08:07.492,26.560
 23:08:07.595,26.560
 23:08:07.697,26.560
 23:08:07.798,26.560
 23:08:07.879,26.540
 23:08:07.979,26.570
 23:08:08.082,26.590
 23:08:08.192,26.590
 23:08:08.292,26.540
 23:08:08.393,26.570
 23:08:08.494,26.540
 23:08:08.604,26.540
 23:08:08.687,26.570
 23:08:08.787,26.590
 23:08:08.895,26.560
 23:08:08.994,26.540
 23:08:09.077,26.590
 23:08:09.210,26.570
 23:08:09.293,26.560
 23:08:09.406,26.540
 23:08:09.507,26.570
 23:08:09.596,26.560
 23:08:09.702,26.540
 23:08:09.832,26.540
 23:08:09.928,26.570
 23:08:10.031,26.560
 23:08:10.139,26.540
 23:08:10.237,26.590
 23:08:10.335,26.540
 23:08:10.441,26.560
 23:08:10.549,26.570
 23:08:10.577,26.560
 23:08:10.672,26.570
 23:08:10.788,26.570
 23:08:10.884,26.570
 23:08:10.984,26.560
 23:08:11.081,26.570
 23:08:11.178,26.590
 23:08:11.290,26.540
 23:08:11.387,26.540
 23:08:11.500,26.570
 23:08:11.589,26.590
 23:08:11.668,26.560
 23:08:11.769,26.570
 23:08:11.890,26.570
 23:08:11.986,26.570
 23:08:12.082,26.570
 23:08:12.179,26.570
 23:08:12.281,26.540
 23:08:12.368,26.600
 23:08:12.470,26.570
 23:08:12.602,26.570
 23:08:12.681,26.540
 23:08:12.788,26.590
 23:08:12.871,26.570
 23:08:13.014,26.560
 23:08:13.083,26.540
 23:08:13.202,26.560
 23:08:13.308,26.570
 23:08:13.407,26.540
 23:08:13.503,26.570
 23:08:13.612,26.560
 23:08:13.715,26.570
 23:08:13.818,26.560
 23:08:13.913,26.540
 23:08:14.014,26.540
 23:08:14.116,26.570
 23:08:14.218,26.520
 23:08:14.329,26.570
 23:08:14.440,26.570
 23:08:14.536,26.570
 23:08:14.563,26.570
 23:08:14.659,26.560
 23:08:14.762,26.570
 23:08:14.876,26.570
 23:08:14.974,26.570
 23:08:15.070,26.570
 23:08:15.174,26.540
 23:08:15.275,26.540
 23:08:15.378,26.570
 23:08:15.478,26.560
 23:08:15.566,26.570
 23:08:15.661,26.590
 23:08:15.762,26.570
 23:08:15.865,26.590
 23:08:15.979,26.600
 23:08:16.074,26.590
 23:08:16.173,26.570
 23:08:16.275,26.590
 23:08:16.383,26.600
 23:08:16.504,26.590
 23:08:16.582,26.570
 23:08:16.689,26.520
 23:08:16.787,26.560
 23:08:16.888,26.540
 23:08:16.964,26.570
 23:08:17.104,26.520
 23:08:17.200,26.570
 23:08:17.298,26.570
 23:08:17.423,26.520
 23:08:17.465,26.520
 23:08:17.573,26.540
 23:08:17.674,26.590
 23:08:17.816,26.590
 23:08:17.912,26.560
 23:08:18.040,26.540
 23:08:18.118,26.570
 23:08:18.159,26.570
 23:08:18.255,26.540
 23:08:18.351,26.560
 23:08:18.455,26.570
 23:08:18.551,26.560
 23:08:18.653,26.560
 23:08:18.756,26.540
 23:08:18.850,26.560
 23:08:18.946,26.570
 23:08:19.051,26.570
 23:08:19.147,26.540
 23:08:19.276,26.600
 23:08:19.356,26.570
 23:08:19.452,26.540
 23:08:19.584,26.590
 23:08:19.665,26.570
 23:08:19.766,26.540
 23:08:19.867,26.590
 23:08:19.951,26.560
 23:08:20.087,26.540
 23:08:20.165,26.520
 23:08:20.291,26.560
 23:08:20.364,26.520
 23:08:20.472,26.600
 23:08:20.575,26.520
 23:08:20.687,26.560
 23:08:20.784,26.570
 23:08:20.942,26.560
 23:08:20.944,26.590
 23:08:21.099,26.540
 23:08:21.152,26.560
 23:08:21.257,26.540
 23:08:21.384,26.540
 23:08:21.492,26.560
 23:08:21.542,26.560
 23:08:21.726,26.520
 23:08:21.789,26.570
 23:08:21.898,26.590
 23:08:22.000,26.570
 23:08:22.049,26.570
 23:08:22.227,26.540
 23:08:22.254,26.590
 23:08:22.350,26.570
 23:08:22.446,26.570
 23:08:22.552,26.540
 23:08:22.656,26.560
 23:08:22.751,26.570
 23:08:22.853,26.560
 23:08:22.936,26.560
 23:08:23.038,26.560
 23:08:23.135,26.540
 23:08:23.260,26.560
 23:08:23.350,26.570
 23:08:23.451,26.540
 23:08:23.547,26.600
 23:08:23.648,26.570
 23:08:23.750,26.560
 23:08:23.852,26.540
 23:08:23.954,26.540
 23:08:24.064,26.570
 23:08:24.161,26.570
 23:08:24.262,26.570
 23:08:24.363,26.560
 23:08:24.471,26.540
 23:08:24.568,26.540
 23:08:24.672,26.540
 23:08:24.774,26.570
 23:08:24.876,26.570
 23:08:24.980,26.540
 23:08:25.098,26.540
 23:08:25.184,26.540
 23:08:25.286,26.570
 23:08:25.391,26.520
 23:08:25.508,26.570
 23:08:25.536,26.570
 23:08:25.685,26.540
 23:08:25.737,26.540
 23:08:25.832,26.590
 23:08:25.928,26.560
 23:08:26.037,26.510
 23:08:26.138,26.570
 23:08:26.224,26.540
 23:08:26.338,26.540
 23:08:26.446,26.570
 23:08:26.542,26.540
 23:08:26.626,26.600
 23:08:26.722,26.620
 23:08:26.831,26.560
 23:08:26.934,26.520
 23:08:27.044,26.540
 23:08:27.140,26.560
 23:08:27.236,26.540
 23:08:27.347,26.540
 23:08:27.442,26.600
 23:08:27.541,26.560
 23:08:27.639,26.520
 23:08:27.743,26.590
 23:08:27.846,26.600
 23:08:27.949,26.570
 23:08:28.051,26.560
 23:08:28.154,26.570
 23:08:28.262,26.540
 23:08:28.357,26.570
 23:08:28.472,26.590
 23:08:28.569,26.570
 23:08:28.666,26.560
 23:08:28.773,26.560
 23:08:28.871,26.560
 23:08:28.996,26.570
 23:08:29.069,26.570
 23:08:29.185,26.590
 23:08:29.280,26.560
 23:08:29.381,26.570
 23:08:29.507,26.570
 23:08:29.525,26.570
 23:08:29.639,26.570
 23:08:29.716,26.560
 23:08:29.825,26.570
 23:08:29.922,26.540
 23:08:30.101,26.540
 23:08:30.129,26.570
 23:08:30.241,26.600
 23:08:30.332,26.590
 23:08:30.418,26.590
 23:08:30.517,26.570
 23:08:30.635,26.540
 23:08:30.730,26.510
 23:08:30.816,26.570
 23:08:30.917,26.570
 23:08:31.021,26.570
 23:08:31.142,26.570
 23:08:31.215,26.540
 23:08:31.344,26.510
 23:08:31.418,26.570
 23:08:31.536,26.540
 23:08:31.635,26.570
 23:08:31.757,26.570
 23:08:31.871,26.570
 23:08:31.975,26.570
 23:08:32.052,26.570
 23:08:32.151,26.560
 23:08:32.249,26.540
 23:08:32.345,26.540
 23:08:32.446,26.570
 23:08:32.564,26.510
 23:08:32.658,26.540
 23:08:32.759,26.540
 23:08:32.873,26.540
 23:08:32.975,26.560
 23:08:33.073,26.590
 23:08:33.182,26.540
 23:08:33.306,26.560
 23:08:33.308,26.560
 23:08:33.410,26.570
 23:08:33.511,26.570
 23:08:33.618,26.560
 23:08:33.717,26.560
 23:08:33.813,26.560
 23:08:33.919,26.540
 23:08:34.002,26.590
 23:08:34.125,26.570
 23:08:34.218,26.540
 23:08:34.309,26.560
 23:08:34.404,26.570
 23:08:34.501,26.560
 23:08:34.604,26.560
 23:08:34.717,26.600
 23:08:34.811,26.570
 23:08:34.912,26.560
 23:08:35.018,26.570
 23:08:35.108,26.560
 23:08:35.229,26.600
 23:08:35.325,26.540
 23:08:35.431,26.560
 23:08:35.529,26.560
 23:08:35.628,26.590
 23:08:35.725,26.560
 23:08:35.832,26.560
 23:08:35.960,26.540
 23:08:36.061,26.570
 23:08:36.167,26.590
 23:08:36.242,26.570
 23:08:36.337,26.590
 23:08:36.456,26.540
 23:08:36.557,26.560
 23:08:36.654,26.600
 23:08:36.755,26.560
 23:08:36.866,26.590
 23:08:36.901,26.560
 23:08:37.055,26.570
 23:08:37.105,26.590
 23:08:37.270,26.590
 23:08:37.295,26.510
 23:08:37.393,26.510
 23:08:37.592,26.560
 23:08:37.609,26.590
 23:08:37.705,26.590
 23:08:37.804,26.570
 23:08:37.907,26.560
 23:08:38.005,26.540
 23:08:38.108,26.570
 23:08:38.212,26.570
 23:08:38.290,26.570
 23:08:38.397,26.560
 23:08:38.520,26.570
 23:08:38.597,26.570
 23:08:38.695,26.570
 23:08:38.806,26.590
 23:08:38.894,26.560
 23:08:38.989,26.570
 23:08:39.119,26.540
 23:08:39.213,26.570
 23:08:39.286,26.560
 23:08:39.393,26.540
 23:08:39.496,26.540
 23:08:39.621,26.570
 23:08:39.730,26.540
 23:08:39.841,26.590
 23:08:39.935,26.600
 23:08:40.040,26.570
 23:08:40.165,26.570
 23:08:40.237,26.560
 23:08:40.359,26.560
 23:08:40.382,26.560
 23:08:40.552,26.510
 23:08:40.648,26.560
 23:08:40.748,26.560
 23:08:40.850,26.560
 23:08:40.956,26.560
 23:08:41.068,26.540
 23:08:41.096,26.520
 23:08:41.191,26.600
 23:08:41.294,26.560
 23:08:41.390,26.560
 23:08:41.489,26.570
 23:08:41.593,26.590
 23:08:41.678,26.570
 23:08:41.801,26.540
 23:08:41.898,26.560
 23:08:42.003,26.570
 23:08:42.081,26.540
 23:08:42.187,26.570
 23:08:42.284,26.560
 23:08:42.411,26.570
 23:08:42.481,26.520
 23:08:42.581,26.570
 23:08:42.696,26.570
 23:08:42.805,26.540
 23:08:42.879,26.560
 23:08:43.000,26.570
 23:08:43.105,26.590
 23:08:43.212,26.570
 23:08:43.310,26.540
 23:08:43.405,26.590
 23:08:43.517,26.570
 23:08:43.639,26.570
 23:08:43.710,26.570
 23:08:43.804,26.600
 23:08:43.906,26.590
 23:08:44.026,26.570
 23:08:44.136,26.540
 23:08:44.251,26.600
 23:08:44.331,26.570
 23:08:44.437,26.600
 23:08:44.536,26.570
 23:08:44.576,26.560
 23:08:44.670,26.540
 23:08:44.845,26.570
 23:08:44.870,26.560
 23:08:44.989,26.560
 23:08:45.073,26.590
 23:08:45.175,26.520
 23:08:45.279,26.570
 23:08:45.382,26.560
 23:08:45.483,26.570
 23:08:45.571,26.570
 23:08:45.678,26.590
 23:08:45.767,26.560
 23:08:45.868,26.560
 23:08:45.970,26.570
 23:08:46.089,26.540
 23:08:46.186,26.570
 23:08:46.287,26.540
 23:08:46.384,26.540
 23:08:46.483,26.570
 23:08:46.596,26.540
 23:08:46.696,26.540
 23:08:46.790,26.570
 23:08:46.871,26.540
 23:08:47.021,26.590
 23:08:47.076,26.560
 23:08:47.231,26.590
 23:08:47.306,26.560
 23:08:47.366,26.540
 23:08:47.466,26.570
 23:08:47.570,26.570
 23:08:47.672,26.560
 23:08:47.779,26.570
 23:08:47.926,26.570
 23:08:47.988,26.570
 23:08:48.121,26.570
 23:08:48.224,26.540
 23:08:48.317,26.570
 23:08:48.368,26.540
 23:08:48.523,26.570
 23:08:48.574,26.570
 23:08:48.664,26.590
 23:08:48.760,26.560
 23:08:48.861,26.600
 23:08:48.957,26.570
 23:08:49.055,26.520
 23:08:49.175,26.540
 23:08:49.255,26.570
 23:08:49.377,26.560
 23:08:49.475,26.540
 23:08:49.555,26.560
 23:08:49.656,26.560
 23:08:49.765,26.560
 23:08:49.863,26.540
 23:08:49.996,26.560
 23:08:50.087,26.570
 23:08:50.169,26.540
 23:08:50.296,26.570
 23:08:50.374,26.540
 23:08:50.455,26.560
 23:08:50.588,26.540
 23:08:50.687,26.570
 23:08:50.783,26.570
 23:08:50.891,26.540
 23:08:50.988,26.570
 23:08:51.084,26.600
 23:08:51.193,26.590
 23:08:51.303,26.540
 23:08:51.407,26.520
 23:08:51.503,26.590
 23:08:51.603,26.570
 23:08:51.666,26.560
 23:08:51.770,26.560
 23:08:51.926,26.600
 23:08:51.978,26.570
 23:08:52.054,26.560
 23:08:52.151,26.560
 23:08:52.337,26.570
 23:08:52.365,26.570
 23:08:52.446,26.540
 23:08:52.618,26.590
 23:08:52.661,26.560
 23:08:52.762,26.540
 23:08:52.861,26.570
 23:08:53.027,26.590
 23:08:53.043,26.540
 23:08:53.163,26.560
 23:08:53.250,26.570
 23:08:53.353,26.570
 23:08:53.445,26.590
 23:08:53.557,26.570
 23:08:53.684,26.600
 23:08:53.787,26.590
 23:08:53.865,26.600
 23:08:53.965,26.570
 23:08:54.073,26.600
 23:08:54.174,26.600
 23:08:54.270,26.570
 23:08:54.370,26.570
 23:08:54.470,26.570
 23:08:54.571,26.560
 23:08:54.674,26.570
 23:08:54.777,26.570
 23:08:54.908,26.590
 23:08:54.986,26.570
 23:08:55.107,26.540
 23:08:55.188,26.570
 23:08:55.289,26.570
 23:08:55.392,26.570
 23:08:55.495,26.520
 23:08:55.600,26.570
 23:08:55.689,26.570
 23:08:55.740,26.570
 23:08:55.836,26.540
 23:08:56.013,26.540
 23:08:56.040,26.570
 23:08:56.135,26.560
 23:08:56.235,26.570
 23:08:56.335,26.540
 23:08:56.449,26.540
 23:08:56.545,26.520
 23:08:56.648,26.590
 23:08:56.748,26.570
 23:08:56.849,26.540
 23:08:56.937,26.540
 23:08:57.070,26.570
 23:08:57.132,26.560
 23:08:57.234,26.540
 23:08:57.332,26.570
 23:08:57.439,26.600
 23:08:57.549,26.570
 23:08:57.646,26.620
 23:08:57.740,26.590
 23:08:57.849,26.570
 23:08:57.951,26.570
 23:08:58.072,26.560
 23:08:58.172,26.590
 23:08:58.258,26.570
 23:08:58.385,26.600
 23:08:58.458,26.540
 23:08:58.585,26.560
 23:08:58.680,26.540
 23:08:58.777,26.560
 23:08:58.874,26.570
 23:08:58.977,26.540
 23:08:59.101,26.600
 23:08:59.186,26.570
 23:08:59.282,26.540
 23:08:59.385,26.590
 23:08:59.487,26.570
 23:08:59.589,26.590
 23:08:59.693,26.560
 23:08:59.796,26.590
 23:08:59.900,26.540
 23:08:59.928,26.570
 23:09:00.035,26.570
 23:09:00.135,26.570
 23:09:00.237,26.560
 23:09:00.335,26.520
 23:09:00.422,26.540
 23:09:00.520,26.520
 23:09:00.642,26.510
 23:09:00.745,26.510
 23:09:00.827,26.540
 23:09:00.929,26.570
 23:09:01.032,26.540
 23:09:01.125,26.590
 23:09:01.228,26.570
 23:09:01.330,26.540
 23:09:01.433,26.560
 23:09:01.535,26.570
 23:09:01.638,26.570
 23:09:01.742,26.570
 23:09:01.847,26.540
 23:09:01.939,26.570
 23:09:02.039,26.560
 23:09:02.160,26.560
 23:09:02.259,26.560
 23:09:02.328,26.560
 23:09:02.447,26.570
 23:09:02.535,26.560
 23:09:02.663,26.560
 23:09:02.759,26.570
 23:09:02.872,26.540
 23:09:02.994,26.570
 23:09:03.072,26.600
 23:09:03.176,26.540
 23:09:03.317,26.570
 23:09:03.383,26.590
 23:09:03.482,26.590
 23:09:03.590,26.540
 23:09:03.618,26.590
 23:09:03.712,26.540
 23:09:03.813,26.590
 23:09:03.915,26.570
 23:09:04.016,26.540
 23:09:04.121,26.570
 23:09:04.223,26.520
 23:09:04.332,26.560
 23:09:04.422,26.540
 23:09:04.607,26.540
 23:09:04.609,26.490
 23:09:04.709,26.560
 23:09:04.832,26.540
 23:09:04.917,26.540
 23:09:05.012,26.560
 23:09:05.120,26.540
 23:09:05.225,26.600
 23:09:05.324,26.600
 23:09:05.427,26.570
 23:09:05.522,26.540
 23:09:05.632,26.570
 23:09:05.741,26.510
 23:09:05.839,26.560
 23:09:05.938,26.560
 23:09:06.026,26.570
 23:09:06.105,26.590
 23:09:06.212,26.570
 23:09:06.318,26.570
 23:09:06.441,26.540
 23:09:06.561,26.560
 23:09:06.669,26.570
 23:09:06.765,26.520
 23:09:06.863,26.570
 23:09:06.993,26.510
 23:09:07.058,26.600
 23:09:07.108,26.590
 23:09:07.209,26.560
 23:09:07.306,26.560
 23:09:07.407,26.540
 23:09:07.504,26.570
 23:09:07.610,26.560
 23:09:07.815,26.570
 23:09:07.816,26.570
 23:09:07.916,26.570
 23:09:08.017,26.540
 23:09:08.120,26.590
 23:09:08.219,26.570
 23:09:08.318,26.570
 23:09:08.415,26.560
 23:09:08.507,26.570
 23:09:08.606,26.560
 23:09:08.704,26.590
 23:09:08.807,26.540
 23:09:08.943,26.570
 23:09:09.016,26.560
 23:09:09.113,26.560
 23:09:09.196,26.560
 23:09:09.328,26.590
 23:09:09.426,26.540
 23:09:09.522,26.540
 23:09:09.634,26.560
 23:09:09.729,26.570
 23:09:09.806,26.570
 23:09:09.933,26.560
 23:09:10.045,26.570
 23:09:10.097,26.540
 23:09:10.241,26.560
 23:09:10.344,26.560
 23:09:10.411,26.540
 23:09:10.516,26.570
 23:09:10.639,26.560
 23:09:10.691,26.540
 23:09:10.845,26.570
 23:09:10.895,26.560
 23:09:11.080,26.540
 23:09:11.152,26.540
 23:09:11.203,26.560
 23:09:11.298,26.540
 23:09:11.402,26.570
 23:09:11.509,26.570
 23:09:11.607,26.560
 23:09:11.703,26.600
 23:09:11.793,26.570
 23:09:11.891,26.600
 23:09:11.988,26.570
 23:09:12.109,26.520
 23:09:12.186,26.570
 23:09:12.294,26.590
 23:09:12.390,26.560
 23:09:12.507,26.540
 23:09:12.594,26.540
 23:09:12.696,26.560
 23:09:12.800,26.560
 23:09:12.940,26.560
 23:09:13.013,26.570
 23:09:13.109,26.570
 23:09:13.209,26.570
 23:09:13.312,26.540
 23:09:13.435,26.560
 23:09:13.517,26.540
 23:09:13.619,26.570
 23:09:13.720,26.540
 23:09:13.814,26.520
 23:09:13.935,26.540
 23:09:14.019,26.540
 23:09:14.101,26.590
 23:09:14.234,26.540
 23:09:14.342,26.570
 23:09:14.431,26.560
 23:09:14.539,26.560
 23:09:14.636,26.570
 23:09:14.754,26.560
 23:09:14.781,26.540
 23:09:14.879,26.540
 23:09:15.044,26.520
 23:09:15.079,26.540
 23:09:15.190,26.570
 23:09:15.286,26.560
 23:09:15.387,26.570
 23:09:15.485,26.570
 23:09:15.589,26.540
 23:09:15.685,26.560
 23:09:15.813,26.570
 23:09:15.876,26.520
 23:09:15.996,26.570
 23:09:16.076,26.540
 23:09:16.181,26.540
 23:09:16.295,26.560
 23:09:16.391,26.570
 23:09:16.486,26.600
 23:09:16.592,26.540
 23:09:16.691,26.570
 23:09:16.793,26.570
 23:09:16.915,26.540
 23:09:16.998,26.560
 23:09:17.125,26.570
 23:09:17.208,26.560
 23:09:17.326,26.520
 23:09:17.407,26.570
 23:09:17.509,26.590
 23:09:17.651,26.570
 23:09:17.715,26.600
 23:09:17.818,26.560
 23:09:17.942,26.520
 23:09:17.980,26.540
 23:09:18.083,26.560
 23:09:18.190,26.520
 23:09:18.291,26.560
 23:09:18.433,26.570
 23:09:18.528,26.520
 23:09:18.629,26.570
 23:09:18.680,26.560
 23:09:18.779,26.570
 23:09:18.934,26.540
 23:09:18.985,26.570
 23:09:19.071,26.570
 23:09:19.188,26.540
 23:09:19.281,26.540
 23:09:19.383,26.540
 23:09:19.488,26.570
 23:09:19.571,26.540
 23:09:19.671,26.570
 23:09:19.778,26.540
 23:09:19.864,26.560
 23:09:19.966,26.540
 23:09:20.080,26.600
 23:09:20.174,26.540
 23:09:20.275,26.560
 23:09:20.372,26.540
 23:09:20.480,26.520
 23:09:20.591,26.620
 23:09:20.688,26.560
 23:09:20.787,26.540
 23:09:20.899,26.570
 23:09:21.002,26.540
 23:09:21.103,26.540
 23:09:21.202,26.560
 23:09:21.325,26.560
 23:09:21.401,26.540
 23:09:21.511,26.540
 23:09:21.616,26.560
 23:09:21.667,26.590
 23:09:21.811,26.540
 23:09:21.913,26.540
 23:09:22.015,26.570
 23:09:22.061,26.570
 23:09:22.231,26.560
 23:09:22.258,26.570
 23:09:22.429,26.570
 23:09:22.528,26.590
 23:09:22.629,26.570
 23:09:22.657,26.560
 23:09:22.755,26.590
 23:09:22.864,26.570
 23:09:22.969,26.570
 23:09:23.066,26.520
 23:09:23.164,26.600
 23:09:23.254,26.540
 23:09:23.373,26.590
 23:09:23.472,26.540
 23:09:23.554,26.570
 23:09:23.673,26.590
 23:09:23.861,26.560
 23:09:23.863,26.570
 23:09:23.968,26.560
 23:09:24.065,26.570
 23:09:24.165,26.570
 23:09:24.269,26.570
 23:09:24.379,26.540
 23:09:24.473,26.540
 23:09:24.575,26.560
 23:09:24.676,26.570
 23:09:24.780,26.570
 23:09:24.882,26.590
 23:09:24.976,26.570
 23:09:25.095,26.560
 23:09:25.199,26.560
 23:09:25.297,26.560
 23:09:25.412,26.590
 23:09:25.462,26.560
 23:09:25.562,26.540
 23:09:25.667,26.510
 23:09:25.772,26.570
 23:09:25.879,26.570
 23:09:26.002,26.560
 23:09:26.102,26.570
 23:09:26.214,26.600
 23:09:26.315,26.540
 23:09:26.345,26.570
 23:09:26.515,26.570
 23:09:26.546,26.540
 23:09:26.666,26.560
 23:09:26.760,26.570
 23:09:26.862,26.590
 23:09:26.959,26.570
 23:09:27.059,26.570
 23:09:27.161,26.560
 23:09:27.251,26.540
 23:09:27.354,26.570
 23:09:27.450,26.520
 23:09:27.546,26.570
 23:09:27.641,26.570
 23:09:27.759,26.570
 23:09:27.861,26.570
 23:09:27.955,26.560
 23:09:28.066,26.570
 23:09:28.192,26.590
 23:09:28.266,26.590
 23:09:28.398,26.570
 23:09:28.472,26.570
 23:09:28.580,26.590
 23:09:28.676,26.600
 23:09:28.785,26.540
 23:09:28.881,26.520
 23:09:28.959,26.560
 23:09:29.087,26.540
 23:09:29.171,26.540
 23:09:29.290,26.590
 23:09:29.362,26.540
 23:09:29.523,26.570
 23:09:29.595,26.560
 23:09:29.695,26.570
 23:09:29.797,26.560
 23:09:29.895,26.540
 23:09:29.994,26.560
 23:09:30.044,26.560
 23:09:30.145,26.570
 23:09:30.235,26.570
 23:09:30.338,26.570
 23:09:30.435,26.590
 23:09:30.539,26.570
 23:09:30.641,26.560
 23:09:30.745,26.560
 23:09:30.846,26.540
 23:09:30.950,26.570
 23:09:31.054,26.510
 23:09:31.151,26.600
 23:09:31.249,26.520
 23:09:31.333,26.570
 23:09:31.437,26.560
 23:09:31.563,26.560
 23:09:31.660,26.590
 23:09:31.756,26.570
 23:09:31.853,26.570
 23:09:31.951,26.560
 23:09:32.053,26.570
 23:09:32.154,26.560
 23:09:32.255,26.570
 23:09:32.363,26.590
 23:09:32.461,26.570
 23:09:32.563,26.570
 23:09:32.665,26.570
 23:09:32.767,26.560
 23:09:32.895,26.560
 23:09:32.993,26.570
 23:09:33.087,26.540
 23:09:33.178,26.560
 23:09:33.280,26.570
 23:09:33.343,26.570
 23:09:33.497,26.520
 23:09:33.527,26.570
 23:09:33.655,26.560
 23:09:33.731,26.540
